nu,[0]Methylacetoacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1173.387868,0.16592821896795218
1173.50747,0.16596140793053138
1173.627073,0.16584527559603918
1173.746675,0.16581210985760436
1173.866277,0.16579552947565152
1173.98588,0.16548081704113657
1174.105482,0.16564638062617323
1174.225085,0.16549736595027234
1174.344687,0.16546426978680895
1174.464289,0.165398097314271
1174.583892,0.1653815583315025
1174.703494,0.16513367195526615
1174.823096,0.16518321948861112
1174.942699,0.16501811883320858
1175.062301,0.16490264657003256
1175.181904,0.16475430095366025
1175.301506,0.16475430095366025
1175.421108,0.16455671436817754
1175.540711,0.16462255022021738
1175.660313,0.16437580150269057
1175.779916,0.16422792983357062
1175.899518,0.16424435344772098
1176.01912,0.1640801911890828
1176.138723,0.1641130105091432
1176.258325,0.16381787279385768
1176.377928,0.16381787279385768
1176.49753,0.16385063964499236
1176.617132,0.1636377722072672
1176.736735,0.1635559737724764
1176.856337,0.1635559737724764
1176.97594,0.16353961899285177
1177.095542,0.1634905644657009
1177.215144,0.16344152465270095
1177.334747,0.16326183782145856
1177.454349,0.1630823485370599
1177.573951,0.16331082372032243
1177.693554,0.1630660411175907
1177.813156,0.16313128058106063
1177.932759,0.16293564045191763
1178.052361,0.1629193477025235
1178.171963,0.16293564045191763
1178.291566,0.16269142020221833
1178.411168,0.16290305658232282
1178.530771,0.1629519348306682
1178.650373,0.1629193477025235
1178.769975,0.16293564045191763
1178.889578,0.16311496826863173
1179.00918,0.1631802273068767
1179.128783,0.16316391010001996
1179.248385,0.16327816482157712
1179.367987,0.163605047925363
1179.48759,0.1635723301876608
1179.607192,0.16375235874842275
1179.726795,0.1637032404089175
1179.846397,0.16401457223727242
1179.965999,0.16422792983357062
1180.085602,0.16450735475817876
1180.205204,0.16470488207657633
1180.324806,0.16495212478536478
1180.444409,0.16510064852332837
1180.564011,0.16551391651438177
1180.683614,0.16571265243190123
1180.803216,0.16576237368544594
1180.922818,0.16611084043220795
1181.042421,0.16657660254808246
1181.162023,0.1669768665188361
1181.281626,0.1672442433496905
1181.401228,0.16764611158271267
1181.52083,0.16781384154529919
1181.640433,0.1681498050799366
1181.760035,0.16855384927121678
1181.879638,0.16906027007041366
1181.99924,0.16939872895662106
1182.118842,0.16966998386901389
1182.238445,0.1700266652194764
1182.358047,0.1704863575209129
1182.47765,0.17091310662883494
1182.597252,0.17116966866219785
1182.716854,0.17187290495299243
1182.836457,0.17195886289316317
1182.956059,0.17261354968926354
1183.075662,0.1728899524319946
1183.195264,0.17321875560571548
1183.314866,0.1734787787076962
1183.434469,0.17379132171368886
1183.554071,0.1742437670742356
1183.673673,0.1745576882993131
1183.793276,0.17476728325709556
1183.912878,0.1751872284695939
1184.032481,0.17552040061699686
1184.152083,0.17597734743204727
1184.271685,0.17632965431636005
1184.391288,0.1763120222325473
1184.51089,0.177000981716993
1184.630493,0.17719578992175117
1184.750095,0.1774795301172511
1184.869697,0.17760380928096575
1184.9893,0.1778526287469448
1185.108902,0.17811960787435216
1185.228505,0.17819086996897066
1185.348107,0.17856546398195583
1185.467709,0.17844051189550095
1185.587312,0.1783869877709524
1185.706914,0.1789408454689266
1185.826517,0.17879775003835544
1185.946119,0.17869050356549168
1186.065721,0.17870837350933053
1186.185324,0.17872624524025313
1186.304926,0.17870837350933053
1186.424528,0.1781730517728984
1186.544131,0.1782799876815267
1186.663733,0.17815523535855668
1186.783336,0.1780483742788713
1186.902938,0.17790599253973757
1187.02254,0.1776748650148775
1187.142143,0.17731987039779637
1187.261745,0.17723123262388757
1187.381348,0.17691250334757017
1187.50095,0.17675335372263115
1187.620552,0.17615341279748994
1187.740155,0.17604775245108517
1187.859757,0.17569600880707487
1187.97936,0.17511716759131588
1188.098962,0.17474980740257715
1188.218564,0.17436578041087322
1188.338167,0.1740173973492408
1188.457769,0.1733400511831387
1188.577372,0.1729072422917164
1188.696974,0.17245826738206296
1188.816576,0.17213090776415474
1188.936179,0.17166678116605583
1189.055781,0.17099858454984881
1189.175384,0.17046930973756416
1189.294986,0.17028189659297988
1189.414588,0.16924633868646805
1189.534191,0.16873936051789504
1189.653793,0.16816662090122164
1189.773395,0.16784740767010883
1189.892998,0.16731115442835398
1190.0126,0.16669324699065804
1190.132203,0.16611084043220795
1190.251805,0.1653154189369307
1190.371407,0.16516670199255082
1190.49101,0.16432649615841122
1190.610612,0.16378511249543798
1190.730215,0.16319654614553572
1190.849817,0.16265888517178936
1190.969419,0.16207436595104888
1191.089022,0.16160503115417174
1191.208624,0.1608311857194577
1191.328227,0.16060617960048473
1191.447829,0.1599170557063997
1191.567431,0.15950181141306527
1191.687034,0.15894453088293772
1191.806636,0.158405037137016
1191.926239,0.15778846059794338
1192.045841,0.15731580455470642
1192.165443,0.15703289080526914
1192.285046,0.1566251356006435
1192.404648,0.15617158067990308
1192.52425,0.15582838086063242
1192.643853,0.15559481350864932
1192.763455,0.15497367735510315
1192.883058,0.15480330003471846
1193.00266,0.15423158614751145
1193.122262,0.15429329112214263
1193.241865,0.15376958473768465
1193.361467,0.15344700743445105
1193.48107,0.15312510683276892
1193.600672,0.15300265573427285
1193.720274,0.15265115400802287
1193.839877,0.15254433559102495
1193.959479,0.15225477652162694
1194.079082,0.15210259784712413
1194.198684,0.1520113636614086
1194.318286,0.1516924747482701
1194.437889,0.1517076447542326
1194.557491,0.15141967388815356
1194.677094,0.15160148656260647
1194.796696,0.1513137172055973
1194.916298,0.15140453267783788
1195.035901,0.15128345748822877
1195.155503,0.15138939298156753
1195.275106,0.15140453267783788
1195.394708,0.15149540265571185
1195.51431,0.15148025387289804
1195.633913,0.15160148656260647
1195.753515,0.15175316387518561
1195.873117,0.15173798931753862
1195.99272,0.15184424309454414
1196.112322,0.15198096442870093
1196.231925,0.15219388678977652
1196.351527,0.15216345105609339
1196.471129,0.15255959078733114
1196.590732,0.15286501529160193
1196.710334,0.15297205826297514
1196.829937,0.15337030310841335
1196.949539,0.15356981415653778
1197.069141,0.15393882434561548
1197.188744,0.15429329112214263
1197.308346,0.15441677514206248
1197.427949,0.15492719222501478
1197.547551,0.15519079244850353
1197.667153,0.15540821171590682
1197.786756,0.1556259355834548
1197.906358,0.15589072468090948
1198.025961,0.15598428718166135
1198.145563,0.1562340618075675
1198.265165,0.15651553636992913
1198.384768,0.15664079889735538
1198.50437,0.15670346774984922
1198.623972,0.15687593640474365
1198.743575,0.15700148736755654
1198.863177,0.1571428523108697
1198.98278,0.15731580455470642
1199.102382,0.1571900022386985
1199.221984,0.1575362009225424
1199.341587,0.15737874346347086
1199.461189,0.15774113115953475
1199.580792,0.15759922800748807
1199.700394,0.1580253208896478
1199.819996,0.15791474187219648
1199.939599,0.15832585441577746
1200.059201,0.15845256577709665
1200.178804,0.15880154515837067
1200.298406,0.15908764535258346
1200.418008,0.15961350176811803
1200.537611,0.1599650380200988
1200.657213,0.16055800497316
1200.776816,0.16124989088317057
1200.896418,0.16166968609675986
1201.01602,0.16244756600828314
1201.135623,0.1627565097873484
1201.255225,0.16358868823856845
1201.374827,0.1640801911890828
1201.49443,0.16491913765923027
1201.614032,0.16529888822158653
1201.733635,0.16611084043220795
1201.853237,0.16657660254808246
1201.972839,0.16732788638038046
1202.092442,0.16754555408602878
1202.212044,0.16831803898795103
1202.331647,0.16892507593922018
1202.451249,0.16939872895662106
1202.570851,0.16983973871616023
1202.690454,0.17052045820237158
1202.810056,0.1711012144864808
1202.929659,0.17130665918603097
1203.049261,0.17216533738855525
1203.168863,0.17245826738206296
1203.288466,0.17325340282144272
1203.408068,0.17399999647956385
1203.527671,0.17459260332835946
1203.647273,0.17522226941926597
1203.766875,0.17617102901956613
1203.886478,0.1767356792709962
1204.00608,0.17774594917676806
1204.125683,0.17847620356692823
1204.245285,0.17942463857848634
1204.364887,0.18064888383727848
1204.48449,0.18146363563118934
1204.604092,0.18253743567663427
1204.723694,0.18378292008696764
1204.843297,0.18505540726775252
1204.962899,0.1861132350342461
1205.082502,0.18758935257828224
1205.202104,0.18911499685202404
1205.321706,0.1905386915098185
1205.441309,0.19193471323765243
1205.560911,0.19361183012286934
1205.680514,0.19522549576151466
1205.800116,0.19693136735630568
1205.919718,0.19869187918257386
1206.039321,0.2006085063132802
1206.158923,0.20256387704083575
1206.278526,0.20441562097826402
1206.398128,0.20634618726160925
1206.51773,0.20862852516643607
1206.637333,0.2107042052288033
1206.756935,0.21267289455348304
1206.876538,0.2150467140078573
1206.99614,0.2172514153528695
1207.115742,0.21958848653038082
1207.235345,0.22175103286788084
1207.354947,0.22440563370757666
1207.474549,0.2265703015722964
1207.594152,0.22909924157090303
1207.713754,0.23170274509216127
1207.833357,0.23433583505176261
1207.952959,0.2366672814363214
1208.072561,0.23971609340899902
1208.192164,0.24193165743579548
1208.311766,0.24433867592664815
1208.431369,0.2473131330803732
1208.550971,0.2500485950023092
1208.670573,0.2529154590624076
1208.790176,0.2552530175673484
1208.909778,0.2580504940081417
1209.029381,0.26056576313350355
1209.148983,0.2636059248334418
1209.268585,0.2663084647895382
1209.388188,0.26941562969595634
1209.50779,0.2717697713417407
1209.627393,0.2748581864399669
1209.746995,0.2771767194115856
1209.866597,0.2799623917535136
1209.9862,0.28280433958790396
1210.105802,0.28553233467338807
1210.225405,0.28802730336184623
1210.345007,0.29083476236785155
1210.464609,0.2934347445114383
1210.584212,0.2960283654578241
1210.703814,0.2989437052720013
1210.823416,0.3012544567788704
1210.943019,0.3040387860571412
1211.062621,0.3065115012009813
1211.182224,0.3089116392801701
1211.301826,0.31148627584740707
1211.421428,0.31411378063492296
1211.541031,0.3161621702633088
1211.660633,0.3187653585449071
1211.780236,0.32129357819619914
1211.899838,0.32371233904793384
1212.01944,0.325855906477022
1212.139043,0.3283418459706794
1212.258645,0.33051606919831245
1212.378248,0.3328045161383178
1212.49785,0.3348743138811302
1212.617452,0.3372941097527029
1212.737055,0.3393239578660184
1212.856657,0.34140015998751894
1212.97626,0.34359212782661236
1213.095862,0.34548709090123025
1213.215464,0.34770529897736335
1213.335067,0.349483125606615
1213.454669,0.35144572124889645
1213.574271,0.3532426727587252
1213.693874,0.3554040385261131
1213.813476,0.3570783691018764
1213.933079,0.35876058755333357
1214.052681,0.3603426120401071
1214.172283,0.36243867188754614
1214.291886,0.36385494264075363
1214.411488,0.3657153428363044
1214.531091,0.3672913047002141
1214.650693,0.3688113545309155
1214.770295,0.3702599323983451
1214.889898,0.37154696607577764
1215.0095,0.37342055544210534
1215.129103,0.3748984836226442
1215.248705,0.3763107553280275
1215.368307,0.3774413826870797
1215.48791,0.3790716657828414
1215.607512,0.3801953801904206
1215.727115,0.38158181315149636
1215.846717,0.38271296860259824
1215.966319,0.3839780075652526
1216.085922,0.38496610019987637
1216.205524,0.3863776577011139
1216.325127,0.3875075292712823
1216.444729,0.3883842866500963
1216.564331,0.38937203664963976
1216.683934,0.3905262853234045
1216.803536,0.391625207447648
1216.923138,0.39280184714706046
1217.042741,0.39361185297173773
1217.162343,0.39417117883033187
1217.281946,0.39541477568038724
1217.401548,0.39606774861478755
1217.52115,0.3968646454024797
1217.640753,0.39762338123725866
1217.760355,0.398730312158178
1217.879958,0.3993448298961106
1217.99956,0.4002603774584297
1218.119162,0.400736970824416
1218.238765,0.4016637432370445
1218.358367,0.4021741802498517
1218.47797,0.40300351298059933
1218.597572,0.4038062884681183
1218.717174,0.4043922322930078
1218.836777,0.40502762675184273
1218.956379,0.40554233861066635
1219.075982,0.40615110858191644
1219.195584,0.406679448369527
1219.315186,0.4069398065222055
1219.434789,0.4074487993345909
1219.554391,0.40810940133265766
1219.673993,0.4080930772830876
1219.793596,0.40862394327168455
1219.913198,0.4091514083003023
1220.032801,0.4095280008019269
1220.152403,0.4100525322714779
1220.272005,0.4104422672719497
1220.391608,0.41066396594953225
1220.51121,0.41112005603490454
1220.630813,0.4111817286686417
1220.750415,0.4115149207934566
1220.870017,0.4117495511616111
1220.98962,0.4119348801555301
1221.109222,0.4120296360744788
1221.228825,0.4122851736573099
1221.348427,0.4125367443344966
1221.468029,0.4126894111715236
1221.587632,0.4125780000716826
1221.707234,0.41290406547061365
1221.826837,0.41317254035805545
1221.946439,0.41279259642193533
1222.066041,0.4132510505989601
1222.185644,0.41301143448500305
1222.305246,0.4132510505989601
1222.424848,0.4129742651285455
1222.544451,0.4133502427536863
1222.664053,0.41314361929247945
1222.783656,0.4130568682416072
1222.903258,0.41281323656775576
1223.02286,0.41304860718685316
1223.142463,0.41295774648831535
1223.262065,0.41279259642193533
1223.381668,0.41263989141342794
1223.50127,0.41249549272267816
1223.620872,0.4129247111900259
1223.740475,0.41218211524673365
1223.860077,0.4123346508467208
1223.97968,0.41188545093572393
1224.099282,0.41173719886036175
1224.218884,0.4115766526613499
1224.338487,0.4111488354460946
1224.458089,0.41112005603490454
1224.577692,0.41070503439951545
1224.697294,0.41036018702679344
1224.816896,0.4099623306369218
1224.936499,0.4097574007083548
1225.056101,0.4091964174306721
1225.175704,0.40902459102142297
1225.295306,0.4083012578340301
1225.414908,0.4082155235722975
1225.534511,0.40761996377232723
1225.654113,0.4071921874322468
1225.773715,0.40617547837951795
1225.893318,0.40584660945192713
1226.01292,0.4051329476259185
1226.132523,0.404643033217282
1226.252125,0.4038951356244101
1226.371727,0.40358829193670626
1226.49133,0.40300351298059933
1226.610932,0.4025644784687275
1226.730535,0.40210983752856666
1226.850137,0.4015392467745897
1226.969739,0.4006888852731078
1227.089342,0.399988292920985
1227.208944,0.39934083646777885
1227.328547,0.3984632523240667
1227.448149,0.39781428627379595
1227.567751,0.3969400568489667
1227.687354,0.39606774861478755
1227.806956,0.39541477568038724
1227.926559,0.39454581937630395
1228.046161,0.3933875581456421
1228.165763,0.3925387580541598
1228.285366,0.3913746475026164
1228.404968,0.3905380012877028
1228.52457,0.3895979379359368
1228.644173,0.38854744231077976
1228.763775,0.38742616123407825
1228.883378,0.3866559497877877
1229.00298,0.38534355189919617
1229.122582,0.3843544904591533
1229.242185,0.38321848328744496
1229.361787,0.382108759563043
1229.48139,0.38120804615035225
1229.600992,0.37994073460149114
1229.720594,0.37886702234202047
1229.840197,0.3776225980389747
1229.959799,0.3766269891621188
1230.079402,0.3753073457591765
1230.199004,0.37415691901630077
1230.318606,0.3726073853087294
1230.438209,0.37158783848998755
1230.557811,0.37001194132992304
1230.677414,0.3688408606195058
1230.797016,0.36740150862138576
1230.916618,0.3661910819454126
1231.036221,0.36458338072130303
1231.155823,0.3634912695649568
1231.275426,0.3621488368994892
1231.395028,0.3603065795805561
1231.51463,0.3590118078814776
1231.634233,0.3575428728437235
1231.753835,0.35611555788535143
1231.873437,0.35416229870357024
1231.99304,0.3528543194521681
1232.112642,0.3510593435022431
1232.232245,0.3496579108620908
1232.351847,0.34749673837241524
1232.471449,0.3463172557186951
1232.591052,0.3444177392708358
1232.710654,0.34280277403744214
1232.830257,0.3409225341796141
1232.949859,0.3391882554251695
1233.069461,0.33732784085020495
1233.189064,0.335645411225077
1233.308666,0.3335374920516932
1233.428269,0.3315422587848797
1233.547871,0.32975675578431307
1233.667473,0.32765305158138164
1233.787076,0.3255953259979296
1233.906678,0.3235828800058491
1234.026281,0.3214864121875292
1234.145883,0.3191481065780512
1234.265485,0.3169852614608756
1234.385088,0.3145853048606338
1234.50469,0.3127034442588537
1234.624292,0.3100257253332616
1234.743895,0.307740002570523
1234.863497,0.30562390548334567
1234.9831,0.3028856310522629
1235.102702,0.30050226127307395
1235.222304,0.2979290226120758
1235.341907,0.29549599367834195
1235.461509,0.2930535271885214
1235.581112,0.2904859699703038
1235.700714,0.28771064752079023
1235.820316,0.2852754711780932
1235.939919,0.28238045107438636
1236.059521,0.27982244554710395
1236.179124,0.27701046326177126
1236.298726,0.2743364516906979
1236.418328,0.27138955987199226
1236.537931,0.26874293184439435
1236.657533,0.26567009082921517
1236.777136,0.26286886061536197
1236.896738,0.2600711582070237
1237.01634,0.2573289632393952
1237.135943,0.25423404480124123
1237.255545,0.2512768398602101
1237.375148,0.24832919843664528
1237.49475,0.24519535961431377
1237.614352,0.2424644929863495
1237.733955,0.23950044598082976
1237.853557,0.23664361589147473
1237.973159,0.23326036568647499
1238.092762,0.23047796906663562
1238.212364,0.22711472334086977
1238.331967,0.22415892322613973
1238.451569,0.2209099779593782
1238.571171,0.2180785412751548
1238.690774,0.21489623398220536
1238.810376,0.21205703658494607
1238.929979,0.2086076633570273
1239.049581,0.20578980401139352
1239.169183,0.20258413444139298
1239.288786,0.19954809380521402
1239.408388,0.19665585634471505
1239.527991,0.19351504840525355
1239.647593,0.19034824805590592
1239.767195,0.1875143318423984
1239.886798,0.18448262377833516
1240.0064,0.1814273465330939
1240.126003,0.17851190237740364
1240.245605,0.17546775239444
1240.365207,0.1725272644875169
1240.48481,0.16960212944725536
1240.604412,0.16691008912859695
1240.724014,0.16380149182564036
1240.843617,0.16139508111076747
1240.963219,0.15826253673839086
1241.082822,0.15564149895516874
1241.202424,0.1528191626652523
1241.322026,0.15015307578710554
1241.441629,0.14768110881921384
1241.561231,0.14497412511035615
1241.680834,0.1422882997050663
1241.800436,0.13983389850486966
1241.920038,0.13732567286029135
1242.039641,0.13475459090196457
1242.159243,0.13248312502082732
1242.278846,0.1301197628405096
1242.398448,0.12770913291257383
1242.51805,0.12540585014468378
1242.637653,0.1233042993994567
1242.757255,0.12087479755976856
1242.876858,0.1186591715367657
1242.99646,0.11667068160520816
1243.116062,0.11456648150353478
1243.235665,0.11266910842396667
1243.355267,0.11067027431867137
1243.474869,0.10867429384380307
1243.594472,0.10689588025506264
1243.714074,0.10505198038881976
1243.833677,0.10326053690492908
1243.953279,0.10157071739456447
1244.072881,0.09992853484791728
1244.192484,0.09841126497728105
1244.312086,0.09666537566002788
1244.431689,0.09515958068289256
1244.551291,0.09367724207260711
1244.670893,0.0923933751884089
1244.790496,0.09093593785415219
1244.910098,0.08974347106982139
1245.029701,0.08835433634353519
1245.149303,0.08708244198522269
1245.268905,0.08593191348107075
1245.388508,0.0848559640871637
1245.50811,0.08370136444555862
1245.627713,0.08267814337270347
1245.747315,0.08175731443469375
1245.866917,0.08079016832537446
1245.98652,0.07981051630007967
1246.106122,0.07909544430409034
1246.225725,0.07830060103196197
1246.345327,0.07740530195669733
1246.464929,0.07681925147451234
1246.584532,0.07604728204262312
1246.704134,0.0756982678931988
1246.823736,0.0750725724975859
1246.943339,0.07447438784652419
1247.062941,0.0737997451967673
1247.182544,0.07352719067634124
1247.302146,0.07296320543785591
1247.421748,0.07253398995652434
1247.541351,0.07218666106095362
1247.660953,0.07168311888726371
1247.780556,0.07147553897883677
1247.900158,0.07116885400646863
1248.01976,0.07087765906259255
1248.139363,0.07059471469234174
1248.258965,0.07040436604897772
1248.378568,0.07027072475291966
1248.49817,0.07013032375121588
1248.617772,0.06990626539977073
1248.737375,0.0699272404254872
1248.856977,0.06971777306235594
1248.97658,0.0696480901365634
1249.096182,0.06956456255497176
1249.215784,0.0695784768588668
1249.335387,0.06966202114764537
1249.454989,0.06959239394590087
1249.574591,0.06952978896781553
1249.694194,0.06963416191140502
1249.813796,0.06970383090200598
1249.933399,0.06957151935906168
1250.053001,0.06970383090200598
1250.172603,0.0697526406650614
1250.292206,0.06981544629995624
1250.411808,0.06977356959644364
1250.531411,0.06986433422114238
1250.651013,0.06981544629995624
1250.770615,0.06994122727221036
1250.890218,0.0699202480510692
1251.00982,0.07008124970251092
1251.129423,0.07010227723139331
1251.249025,0.07020048915182027
1251.368627,0.07003220999361975
1251.48823,0.07009526735416986
1251.607832,0.07015136600452143
1251.727435,0.07022155245790376
1251.847037,0.0701443512186661
1251.966639,0.07008825817789911
1252.086242,0.0699202480510692
1252.205844,0.06989927512275043
1252.325447,0.06982242819367512
1252.445049,0.0699272404254872
1252.564651,0.07008825817789911
1252.684254,0.07032696382535158
1252.803856,0.07064414829236783
1252.923458,0.0707784997676074
1253.043061,0.0711119416912249
1253.162663,0.07133986438645518
1253.282266,0.07149698485725133
1253.401868,0.07152558937171571
1253.52147,0.0720712547529225
1253.641073,0.07255575341786726
1253.760675,0.07312390119033295
1253.880278,0.07368912856218869
1253.99988,0.07444460404854229
1254.119482,0.07530565856907619
1254.239085,0.07588775031727314
1254.358687,0.07644375785295987
1254.47829,0.07661211924986724
1254.597892,0.0769268737445874
1254.717494,0.07716571706907493
1254.837097,0.07737434602751324
1254.956699,0.07754475697208037
1255.076302,0.07791007515508959
1255.195904,0.07802702796049762
1255.315506,0.07831626271828479
1255.435109,0.07859870936298877
1255.554711,0.07903219325244112
1255.674313,0.07954757568691967
1255.793916,0.07993032190627085
1255.913518,0.08050789699920834
1256.033121,0.08133327984505725
1256.152723,0.08197835745746454
1256.272325,0.08276086286893099
1256.391928,0.08380186637198894
1256.51153,0.08483899459135241
1256.631133,0.08606090807304986
1256.750735,0.08729169084417854
1256.870337,0.08868185292003107
1256.98994,0.09031967115818942
1257.109542,0.0920429465986957
1257.229145,0.09380848205806275
1257.348747,0.09579929050833712
1257.468349,0.09794981728341638
1257.587952,0.09999850931051546
1257.707554,0.10231489658080173
1257.827157,0.10482112007142712
1257.946759,0.10743169808462516
1258.066361,0.11007426550943619
1258.185964,0.11295113357958302
1258.305566,0.11582208676910681
1258.425169,0.11892050908003803
1258.544771,0.12202857992543144
1258.664373,0.12540585014468378
1258.783976,0.12873490358780423
1258.903578,0.13229777841869295
1259.02318,0.1357690497993228
1259.142783,0.13938714521614545
1259.262385,0.14293003988621047
1259.381988,0.14678299608415477
1259.50159,0.1504687285656736
1259.621192,0.15440133423660643
1259.740795,0.1583575227533888
1259.860397,0.16222029854021952
1259.98,0.16612745234683307
1260.099602,0.1700946894895112
1260.219204,0.17398259734988689
1260.338807,0.17774594917676806
1260.458409,0.1817360353333378
1260.578012,0.18559284685958166
1260.697614,0.18962629728849875
1260.817216,0.19332163008212808
1260.936819,0.19722698606594385
1261.056421,0.20082929708288505
1261.176024,0.20457921890549227
1261.295626,0.20806598791551675
1261.415228,0.21165451073608427
1261.534831,0.21502521041165426
1261.654433,0.21820942766190932
1261.774035,0.22150724084192278
1261.893638,0.22467508210473022
1262.01324,0.2276832204745468
1262.132843,0.2306162973424085
1262.252445,0.23333035429394713
1262.372047,0.23631254663178308
1262.49165,0.23885466697065597
1262.611252,0.2413999928349357
1262.730855,0.24380172170582398
1262.850457,0.2462273457786197
1262.970059,0.24857765184107972
1263.089662,0.2505993074729113
1263.209264,0.2528901687810365
1263.328867,0.2544120709344793
1263.448469,0.2564811772769089
1263.568071,0.25820537076292666
1263.687674,0.2601491912588583
1263.807276,0.2614531945065997
1263.926879,0.2630792398443257
1264.046481,0.2647948245132042
1264.166083,0.26622858423278395
1264.285686,0.26761657852835047
1264.405288,0.2689580122105454
1264.52489,0.27041431395237375
1264.644493,0.27136242227290763
1264.764095,0.2725863048436186
1264.883698,0.2736514671489112
1265.0033,0.2747757413514165
1265.122902,0.27560130630372565
1265.242505,0.2767059192820804
1265.362107,0.27756503857875336
1265.48171,0.27859393149960326
1265.601312,0.2795148100875249
1265.720914,0.28052287683527405
1265.840517,0.2811969402922767
1265.960119,0.2822110736220588
1266.079722,0.2828609061122854
1266.199324,0.2837107629785291
1266.318926,0.2843924865507369
1266.438529,0.28518990137285233
1266.558131,0.2859037680878727
1266.677734,0.2865907611932534
1266.797336,0.28722195492640357
1266.916938,0.28788332570757835
1267.036541,0.2886039344074051
1267.156143,0.28915280314296
1267.275746,0.2897027157204482
1267.395348,0.29002156404216706
1267.51495,0.29098021610944064
1267.634553,0.2913004704547586
1267.754155,0.2920004312007641
1267.873757,0.2926728051261353
1267.99336,0.2928777478112949
1268.112962,0.2932000905899126
1268.232565,0.29375770032353277
1268.352167,0.29425751313460063
1268.471769,0.29464029665705654
1268.591372,0.29517112679483914
1268.710974,0.2955550987873915
1268.830577,0.2958508017129998
1268.950179,0.2964134525853191
1269.069781,0.2969771735105241
1269.189384,0.29706628002788654
1269.308986,0.29748246408078594
1269.428589,0.297541966523648
1269.548191,0.2981972794298874
1269.667793,0.2984956258576689
1269.787396,0.2987345179024321
1269.906998,0.29882415170220056
1270.026601,0.2993625195609781
1270.146203,0.2997219702117076
1270.265805,0.3000218420928706
1270.385408,0.3000218420928706
1270.50501,0.30047221254940787
1270.624612,0.30080291383557384
1270.744215,0.3010135495891716
1270.863817,0.30134484667371036
1270.98342,0.3014955567714318
1271.103022,0.3015860190071201
1271.222624,0.30167650838555043
1271.342227,0.3022200151099495
1271.461829,0.3021293627039573
1271.581432,0.30237116290130345
1271.701034,0.30252238628544964
1271.820636,0.3026434194449819
1271.940239,0.3030068095387654
1272.059841,0.3030068095387654
1272.179444,0.30324931197443716
1272.299046,0.30327963842193173
1272.418648,0.3033706359624069
1272.538251,0.3037956522947676
1272.657853,0.30373489923981667
1272.777456,0.3038868046626276
1272.897058,0.30413001137607204
1273.01666,0.3042821144043483
1273.136263,0.3043429769132772
1273.255865,0.30437341273273416
1273.375468,0.30455609157854713
1273.49507,0.30455609157854713
1273.614672,0.30489128760329826
1273.734275,0.30473888006455646
1273.853877,0.3049827687110593
1273.973479,0.3047693554763081
1274.093082,0.3051658132801653
1274.212684,0.3051658132801653
1274.332287,0.3052268525465445
1274.451889,0.30534896770896747
1274.571491,0.3055016803678051
1274.691094,0.3055933446208659
1274.810696,0.3055016803678051
1274.930299,0.30568503637732797
1275.049901,0.30568503637732797
1275.169503,0.305899090813104
1275.289106,0.3060826853404423
1275.408708,0.3060826853404423
1275.528311,0.30614390799957225
1275.647913,0.3062663900575505
1275.767515,0.3063276494612982
1275.887118,0.3066341303256517
1276.00672,0.30669546328480823
1276.126323,0.3069409178241609
1276.245925,0.3071558516847126
1276.365527,0.30727873860113125
1276.48513,0.30734020049483596
1276.604732,0.30755541395110414
1276.724334,0.30734020049483596
1276.843937,0.30814032472688757
1276.963539,0.30810951223506516
1277.083142,0.3083560984661944
1277.202744,0.308294433413212
1277.322346,0.30878809933409446
1277.441949,0.3089425319887078
1277.561551,0.3092825557526799
1277.681154,0.3094991293336166
1277.800756,0.30962295374858206
1277.920358,0.31005672945597523
1278.039961,0.310397979511498
1278.159563,0.310397979511498
1278.279166,0.31108160678068975
1278.398768,0.3112994401382165
1278.51837,0.3114239848215478
1278.637973,0.3115485793327175
1278.757575,0.3121410843349565
1278.877178,0.31245338154187013
1278.99678,0.312547131618141
1279.116382,0.31264090982365395
1279.235985,0.31339214913380803
1279.355587,0.3134234899157345
1279.47519,0.3139881602484212
1279.594792,0.314082370827376
1279.714394,0.3143966102917489
1279.833997,0.3144594959021587
1279.953599,0.3148370737986699
1280.073201,0.3150890442324439
1280.192804,0.315341216323217
1280.312406,0.3155620324512714
1280.432009,0.31597252985896135
1280.551611,0.3159093416720188
1280.671213,0.31638356126030187
1280.790816,0.31638356126030187
1280.910418,0.3165734483574907
1281.030021,0.31689018014534776
1281.149623,0.31701696157200077
1281.269225,0.31720722882341135
1281.388828,0.3173976102694278
1281.50843,0.31768339670327495
1281.628033,0.31777871601946844
1281.747635,0.31838306953393447
1281.867237,0.3184785987834656
1281.98684,0.3185741566960709
1282.106442,0.3189247810764912
1282.226045,0.3188928901929543
1282.345647,0.3189885724116273
1282.465249,0.31930772053150325
1282.584852,0.3193396529001482
1282.704454,0.3194354691677398
1282.824056,0.31949936265070866
1282.943659,0.3193715884621897
1283.063261,0.31956326891365205
1283.182864,0.31965915227611136
1283.302466,0.31956326891365205
1283.422068,0.31965915227611136
1283.541671,0.31965915227611136
1283.661273,0.31975506440789464
1283.780876,0.31949936265070866
1283.900478,0.319595226838413
1284.02008,0.3193715884621897
1284.139683,0.3193715884621897
1284.259285,0.3193396529001482
1284.378888,0.3193396529001482
1284.49849,0.3194354691677398
1284.618092,0.31905237650630647
