nu,[0]HFC-143a-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
539.48079,0.9766255163078155
539.600792,0.9775283353230351
539.720794,0.9782607783118497
539.840797,0.9782695826984741
539.960799,0.9773318718728734
540.080802,0.9778979108791668
540.200804,0.9768521197125773
540.320806,0.9793139534159074
540.440809,0.9763706503095186
540.560811,0.9767690908111801
540.680814,0.9746917615185241
540.800816,0.9739493292988467
540.920818,0.9710231204560346
541.040821,0.9698362850774828
541.160823,0.97112993887419
541.280826,0.9691508531526695
541.400828,0.9660265120112583
541.52083,0.968014705682684
541.640833,0.9736630302840502
541.760835,0.9768921714705411
541.880838,0.974213305334224
542.00084,0.978325345653917
542.120842,0.9782059972421484
542.240845,0.979471635655487
542.360847,0.9786727128056455
542.48085,0.9796861634336299
542.600852,0.9767192768578153
542.720854,0.977516605053393
542.840857,0.9775830784426063
542.960859,0.9755079200376073
543.080862,0.9763062119730868
543.200864,0.9758708764895758
543.320866,0.9776251154187677
543.440869,0.977516605053393
543.560871,0.978447643965609
543.680874,0.9779252924040109
543.800876,0.9782646913627889
543.920878,0.9773709659296242
544.040881,0.9784955890748089
544.160883,0.9768491891606141
544.280886,0.9762359204563497
544.400888,0.9766889990295415
544.52089,0.9778069706022434
544.640893,0.979585260955363
544.760895,0.9774560009026277
544.880898,0.9771315393739222
545.0009,0.9777747035046236
545.120902,0.9787050095380613
545.240905,0.9801516248996074
545.360907,0.9791220266904714
545.48091,0.9800683155521883
545.600912,0.9790192242748902
545.720914,0.9805369001898286
545.840917,0.9792767401927334
545.960919,0.9808418945899586
546.080922,0.9793815284100036
546.200924,0.9800986981408981
546.320926,0.9810135569415296
546.440929,0.9802868951572766
546.560931,0.9808634733490051
546.680934,0.9794422519471752
546.800936,0.9813952454487813
546.920938,0.9805849476750917
547.040941,0.9822739873718107
547.160943,0.979755723620591
547.280946,0.9816524046894785
547.400948,0.9808085465324627
547.52095,0.9823329255791816
547.640953,0.9823948145029737
547.760955,0.9823967792945675
547.880958,0.9827200410085914
548.00096,0.9803427731028069
548.120962,0.9825549579090707
548.240965,0.9807889305576926
548.360967,0.9818448274176089
548.48097,0.9810920411654119
548.600972,0.9823869553758942
548.720974,0.9828438715349179
548.840977,0.9825107439307867
548.960979,0.9833177164684529
549.080982,0.9816543679962512
549.200984,0.9847169889081885
549.320986,0.9839305142725083
549.440989,0.9835763630384172
549.560991,0.9828497686158384
549.680994,0.9838901739484055
549.800996,0.981769228276502
549.920998,0.9840564654390379
550.041001,0.9832351212493173
550.161003,0.9837111222309474
550.281006,0.9828369916518968
550.401008,0.9839521609819353
550.52101,0.9845318795151019
550.641013,0.9830158842631113
