nu,[0]CFC-112-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
550,1.0011229300143114
550.119202,0.9969809664749227
550.238404,1.0006173504824167
550.357606,0.9976597426820472
550.476808,1.000315439740655
550.59601,0.9969772776521711
550.715212,0.9982755885089426
550.834414,0.999272974411267
550.953616,0.9932195914089813
551.072818,0.9996180529603491
551.19202,0.9987461866815553
551.311222,0.9954360466325843
551.430424,0.9958939529579193
551.549626,1.0010964006081822
551.668828,0.9969675073227248
551.78803,1.0025897476179508
551.907232,1.0003870949019027
552.026434,0.998535972735053
552.145636,0.9971942435128177
552.264838,1.0007148153588163
552.38404,1.0011534647293288
552.503242,1.000711012649743
552.622444,0.9938298142622795
552.741646,1.000426000712542
552.860848,0.9997149706285917
552.98005,0.9964242084240508
553.099252,1.0015223576116319
553.218454,0.9980994084159214
553.337656,1.00040170066011
553.456858,0.999592772939457
553.57606,0.9984794571984009
553.695262,1.0018290707129118
553.814464,0.9985370711252272
553.933666,1.0015803474349267
554.052868,0.9993676999859591
554.17207,1.000931323412572
554.291272,0.9988569537755803
554.410474,0.9997818437995253
554.529676,1.002186386665176
554.648878,1.0007861488531506
554.76808,0.9989630380170447
554.887282,0.9992905617703849
555.006484,0.9995404156412601
555.125686,0.997789746216065
555.244888,1.0009498608323377
555.36409,0.9995443038610394
555.483292,0.9953536279401041
555.602494,0.999686509148529
555.721696,0.9964177316877454
555.840898,0.9997946610849214
555.9601,0.9990116787115139
556.079302,0.9990668156875527
556.198504,0.9959790059332122
556.317706,1.0013066529280308
556.436908,0.9992195247293901
556.55611,0.994793401566096
556.675312,0.994388702472613
556.794514,0.9983355866747389
556.913716,0.9981609930492871
557.032918,1.0012290546694003
557.15212,0.9978823454010495
557.271322,1.0004844973309357
557.390524,1.0011679815598142
557.509726,0.998856654118539
557.628928,0.9984710700061867
557.74813,0.9948795544050357
557.867332,0.9991904978238146
557.986534,1.0004058823479585
558.105736,1.0004244000322216
558.224938,0.9991522395521122
558.34414,0.9989396625554491
558.463342,1.0006912488024118
558.582544,1.001076178665132
558.701746,1.0020995008720057
558.820948,0.9968750927182791
558.94015,1.0005571251365912
559.059352,0.9979450143801261
559.178554,1.0029973831966756
559.297756,0.9991545076302702
559.416958,0.9977645024548206
559.53616,0.9983439727288883
559.655362,1.000953334134381
559.774564,0.9992220127891044
