nu,[0]Ethylacrylate-PNNL(x-sec)-X=0.01-T=278.27K-P=1.0atm-L=15cm
611.933734,0.9814875009377936
612.053336,0.9823152437456582
612.172938,0.9788342071261735
612.29254,0.9819312335642364
612.412142,0.9835783301931105
612.531744,0.9810979277353187
612.651346,0.9789448216411811
612.770948,0.9769967045253071
612.89055,0.9762105386523826
613.010152,0.9763013304542307
613.129754,0.9792052555999187
613.249356,0.9793472506563734
613.368958,0.977662265879008
613.48856,0.9796097508930098
613.608162,0.9782969746302749
613.727764,0.9798027530240215
613.847366,0.9757137739255568
613.966968,0.9763491703914918
614.08657,0.9752826037331138
614.206172,0.9763159750840219
614.325774,0.9754796307181234
614.445376,0.9768443049268789
614.564978,0.9767358812266587
614.68458,0.9746995590838065
614.804182,0.9745806529910174
614.923784,0.9745036641605299
615.043386,0.9732950552102734
615.162988,0.9755966952975439
615.28259,0.9742210990718415
615.402192,0.9751372974507444
615.521794,0.9757869552028647
615.641396,0.973977574238946
615.760998,0.9742191506315918
615.8806,0.973516991782669
616.000202,0.9761539200830952
616.119804,0.9749715382001133
616.239406,0.9744188860296501
616.359008,0.9733641616124415
616.47861,0.9736552410109651
616.598212,0.9748594229199724
616.717814,0.9765307882271198
616.837416,0.9757371913371388
616.957018,0.9757771973821019
617.07662,0.9756493789415355
617.196222,0.9751411980077354
617.315824,0.9743516534460649
617.435426,0.9783840469356772
617.555028,0.9763257382925887
617.67463,0.9765346943580849
617.794232,0.9764253285969138
617.913834,0.9777991481777684
618.033436,0.9780270019232243
618.153038,0.9764380222086938
618.27264,0.976862865144994
618.392242,0.9777649258064771
618.511844,0.9778470615098961
618.631446,0.980246704218495
618.751048,0.9814600196725068
618.87065,0.9799173966526469
618.990252,0.9784906966090947
619.109854,0.9822926507548724
619.229456,0.9807908921375152
619.349058,0.9819764034398795
619.46866,0.9789154537370527
619.588262,0.9814521680237561
619.707864,0.9799781534146794
619.827466,0.9820922834922741
619.947068,0.9819783673946503
620.06667,0.9830473412747172
620.186272,0.9826718889063182
620.305874,0.9828635286089187
620.425476,0.9818271543697733
620.545078,0.9819724755421215
620.66468,0.9827318337198397
620.784282,0.9854893097376984
620.903884,0.983750471462816
621.023486,0.9854636873487377
621.143088,0.9865986090750342
621.26269,0.984853874082946
621.382292,0.9867949617346817
621.501894,0.9843399145157923
621.621496,0.9851769591366974
621.741098,0.9850528346598525
621.8607,0.985751484761821
621.980302,0.984458042393065
622.099904,0.9833659002170521
622.219506,0.9851680925839648
622.339108,0.986110363614263
622.45871,0.9854912807182888
622.578312,0.9852124261456288
622.697914,0.9868196319171011
622.817516,0.9839187071771798
622.937118,0.9857544420207112
623.05672,0.9872549153477185
623.176322,0.9847711498319902
623.295924,0.9875303978971292
623.415526,0.9853020845558038
623.535128,0.985854008247365
623.65473,0.9878681910525471
623.774332,0.9876064406653763
623.893934,0.9878029939034672
624.013536,0.9885629065547448
624.133138,0.9881981941358057
624.25274,0.9872134515120206
624.372342,0.9876380445771374
624.491944,0.9885372042533057
624.611546,0.9899280651085418
624.731148,0.9882762648768961
624.85075,0.9863283180877039
624.970352,0.9895163406780758
625.089954,0.9883948651445551
625.209556,0.9891037983850592
625.329158,0.9891136894724984
625.44876,0.9894441086217085
625.568362,0.9882871359756007
625.687964,0.9906755448754617
625.807566,0.9914499612713094
625.927168,0.9889376429043817
626.04677,0.9911088620291261
626.166372,0.9879274649222085
626.285974,0.9875600242534592
626.405576,0.9895232673167038
626.525178,0.988499640553259
626.64478,0.9900872583402041
626.764382,0.9888189775072994
626.883984,0.9895945155568564
627.003586,0.9899300449666519
627.123188,0.9917070775799558
627.24279,0.9914524398993108
627.362392,0.9884393439142514
627.481994,0.9915770733040515
627.601596,0.9891196241724394
627.721198,0.9902100367723438
627.8408,0.991185081231207
627.960402,0.9921345954538765
628.080004,0.9900627044806664
628.199606,0.9892422826105027
628.319208,0.9891374284859128
628.43881,0.9903298594359181
628.558412,0.9921752738061906
628.678014,0.9902066700639421
628.797616,0.9902692531030933
628.917218,0.9904836696061391
629.03682,0.9918978011884616
629.156422,0.9904278079024882
629.276024,0.9940637893383428
629.395626,0.9908417941798184
629.515228,0.9923514997832222
629.63483,0.9907303307479087
629.754432,0.992409851766941
629.874034,0.9921755714588174
629.993636,0.9910677318648087
630.113238,0.9908380289881544
630.23284,0.9916165388569282
630.352442,0.9921649552369998
630.472044,0.99226536741124
630.591646,0.9914646348393202
630.711248,0.9920911409102571
630.83085,0.9929755873325005
630.950452,0.9934766699037603
631.070054,0.9926537168251157
631.189656,0.9938719535397506
631.309258,0.9921215985758058
631.42886,0.9931850279686076
631.548462,0.9944795937536873
631.668064,0.9949715850201685
631.787666,0.994350816984772
631.907268,0.9937961240026292
632.02687,0.9937113568086239
632.146472,0.9947932026074355
632.266074,0.9937823103325107
632.385676,0.993496440286206
632.505278,0.9946495648398754
632.62488,0.9942534748047667
632.744482,0.9948193660127114
632.864084,0.9939770113574475
632.983686,0.9953753268857108
633.103288,0.9956993742904662
633.22289,0.9933276595793284
633.342492,0.9954635210466166
633.462094,0.995129400027952
633.581696,0.9947324225996044
633.701298,0.9950471062294651
633.8209,0.9929470893420921
633.940502,0.9936044392189008
634.060104,0.9930500632943641
634.179706,0.9947864380366574
634.299308,0.993887060508257
634.41891,0.9951845317238475
634.538512,0.9911833962180011
634.658114,0.9952902259333797
634.777716,0.9937187102998722
634.897318,0.9945817320526777
635.01692,0.9946182338720484
635.136522,0.9947542074782029
635.256124,0.9949071129503768
635.375726,0.9957910824259332
635.495328,0.9948178737847816
635.61493,0.9940763146209977
635.734532,0.9944653727971767
635.854134,0.9963164011571776
635.973736,0.9953800051607412
636.093338,0.9940250216065343
636.21294,0.9942591420657247
636.332542,0.9949580534986268
636.452144,0.993471603185664
636.571746,0.9932721341151092
636.691348,0.9943382882434092
636.81095,0.9960923547935152
636.930552,0.9942968252012999
637.050154,0.9938685743808531
637.169756,0.9927456408153087
637.289358,0.9920844939218805
637.40896,0.9936477613168656
637.528562,0.992375118029973
637.648164,0.9940890388792598
637.767766,0.9930414237963953
