nu,[0]m-Xylene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
677.867924,0.8802317974517813
678.108978,0.876156982792373
678.350032,0.8735761283251315
678.591086,0.8711161138938541
678.83214,0.8680551755848918
679.073194,0.8664334292119971
679.314248,0.8634148470338335
679.555302,0.8603551584873431
679.796356,0.8587649728194185
680.03741,0.8563124138282582
680.278464,0.8550460088266546
680.519518,0.8522886657245111
680.760572,0.8509431128993181
681.001626,0.8494212871675983
681.24268,0.8480293779341882
681.483734,0.8462588473832193
681.724788,0.844432901004888
681.965842,0.8432683873007655
682.206896,0.8418360488749709
682.44795,0.8407003369870003
682.689004,0.8393311116595112
682.930058,0.8388779952116668
683.171112,0.8376289977329979
683.412166,0.8369424234887681
683.65322,0.8355375406493205
683.894274,0.8353537426089034
684.135328,0.8347274621864621
684.376382,0.8340599472582849
684.617436,0.8322270323200245
684.85849,0.8312788340788669
685.099544,0.8298834580816445
685.340598,0.8283081765026866
685.581652,0.826752420000196
685.822706,0.8237649867563427
686.06376,0.8199515711836953
686.304814,0.8152748364092458
686.545868,0.8111680767811561
686.786922,0.8063237033842688
687.027976,0.8061785781793199
687.26903,0.8014601719960184
687.510084,0.7926369346143081
687.751138,0.7810625833675966
687.992192,0.772494801254901
688.233246,0.7610471234316162
688.4743,0.7423013397477743
688.715354,0.7297158990304526
688.956408,0.7155956544231178
689.197462,0.6907067018167092
689.438516,0.6570928147022461
689.67957,0.6164611348319888
689.920624,0.5695891315002296
690.161678,0.5114630166086024
690.402732,0.4314256884894861
690.643786,0.3409225341796141
690.88484,0.2935227881406758
691.125894,0.5454413475616618
691.366948,0.6497354493109128
691.608002,0.6857583313401133
691.849056,0.7056118360379806
692.09011,0.7216391913288901
692.331164,0.744338034416155
692.572218,0.7683960412808134
692.813272,0.7826497508417726
693.054326,0.7920902037732559
693.29538,0.7987078856509863
693.536434,0.8017086631634781
693.777488,0.8035868580662967
694.018542,0.8031931969606916
694.259596,0.8017808201901803
694.50065,0.8008593022213526
694.741704,0.7980532136369617
694.982758,0.7940887882455488
695.223812,0.7877062797843626
695.464866,0.7826967112356208
695.70592,0.7778045557905514
695.946974,0.7814922859458258
696.188028,0.7923674838657622
696.429082,0.7994830081737152
696.670136,0.8039967918881498
696.91119,0.8066624304673984
697.152244,0.8081884641085105
697.393298,0.8100008353661093
697.634352,0.811939052609633
697.875406,0.8132147981204072
698.11646,0.8144029588719547
698.357514,0.8145821472329036
698.598568,0.8157641480899162
698.839622,0.8169723728949037
699.080676,0.8182805749741158
699.32173,0.8188290066634485
699.562784,0.8197220168828657
699.803838,0.8205913829033508
700.044892,0.8210346219138808
700.285946,0.8221026609973575
700.527,0.8229910114941553
700.768054,0.8243747984490409
701.009108,0.8249273146362558
701.250162,0.8263804651073235
701.491216,0.828291610504817
701.73227,0.8309962473177518
701.973324,0.8350029677048939
702.214378,0.8380227758925511
702.455432,0.8422739174563504
702.696486,0.8459373301133639
702.93754,0.8503476611527142
703.178594,0.8547895334972296
703.419648,0.8588165002635956
703.660702,0.8631903883544975
703.901756,0.8675258233966168
704.14281,0.8714820595048886
704.383864,0.8758503815067505
704.624918,0.8799237702305813
704.865972,0.8844936010037889
705.107026,0.8882518156568044
705.34808,0.8922311885452439
705.589134,0.895269937532248
705.830188,0.8993796779677823
706.071242,0.9031288903830895
706.312296,0.9072012210998686
706.55335,0.9108099685716087
706.794404,0.9142392319836202
707.035458,0.9179053483959164
707.276512,0.9213171021283298
707.517566,0.9262834404255529
707.75862,0.928456266998796
707.999674,0.9323117728599195
708.240728,0.9354570926562246
708.481782,0.9385398147883303
708.722836,0.9415168820795164
708.96389,0.9438113253752307
709.204944,0.9466763572648608
709.445998,0.9494503887150794
709.687052,0.9517641656854817
709.928106,0.9546056077285824
710.16916,0.9570132904577136
710.410214,0.9595393053162768
710.651268,0.9614718418784225
710.892322,0.9636183165155149
711.133376,0.9661037972235865
711.37443,0.9671409829486372
711.615484,0.9693931711544458
711.856538,0.9704125389612787
712.097592,0.9722580754898084
712.338646,0.9729564074591864
712.5797,0.9742620172172776
712.820754,0.9758659971473918
713.061808,0.9764341164644165
713.302862,0.9782881699971241
713.543916,0.9793031810216681
713.78497,0.9806163268954822
714.026024,0.98142370632358
714.267078,0.9826237391634401
714.508132,0.9832095574684955
714.749186,0.983989551874475
714.99024,0.9845289259238937
715.231294,0.9847494851050068
715.472348,0.9856450293501624
715.713402,0.9855918059556221
715.954456,0.9864092003259135
716.19551,0.9866676733948924
716.436564,0.9875916266798714
716.677618,0.9882891125518493
716.918672,0.988104319766466
717.159726,0.9894352036648032
717.40078,0.989459939854096
717.641834,0.9897103048887205
717.882888,0.9899320248287217
718.123942,0.989839965431241
718.364996,0.990232514795303
718.60605,0.990172310488633
718.847104,0.9908904457062978
719.088158,0.9907231975152071
719.329212,0.9906651428368514
719.570266,0.9908940129183234
719.81132,0.9913632131949818
720.052374,0.9922946396713423
720.293428,0.9918063524270447
720.534482,0.9923269890038869
720.775536,0.9920052295374704
721.01659,0.9926433932801432
721.257644,0.9920001703237008
721.498698,0.9925260697650139
721.739752,0.992235996791052
721.980806,0.9924986764235182
722.22186,0.9923804768700792
722.462914,0.9924700928732423
722.703968,0.9932570364934128
722.945022,0.9927647017145964
723.186076,0.9932836561386925
723.42713,0.9933040186623585
723.668184,0.9937985091161888
723.909238,0.9935296236214702
724.150292,0.992913627589015
724.391346,0.9928540545585685
724.6324,0.9932841527806447
724.873454,0.9930267268920804
725.114508,0.9930926660559021
725.355562,0.9928292335174688
725.596616,0.9930905805634931
725.83767,0.9932126388961753
726.078724,0.993053538975668
726.319778,0.993712847376777
726.560832,0.9935225695861843
726.801886,0.9934887903930679
727.04294,0.9922528649463763
727.283994,0.992709306989768
727.525048,0.9923012880677002
727.766102,0.9920432240653523
728.007156,0.9923560646106203
728.24821,0.9920218953653192
728.489264,0.9918981979476614
728.730318,0.9918890725262173
728.971372,0.9920813192565794
729.212426,0.9911459301937364
729.45348,0.9922059324958256
729.694534,0.9918076417761409
729.935588,0.9919641613710845
730.176642,0.9916847644217341
730.417696,0.9916691950931523
730.65875,0.9911243234479725
730.899804,0.9912852951086455
731.140858,0.9914488706769518
731.381912,0.9913052201433231
731.622966,0.9921021531830392
731.86402,0.9919390649952723
732.105074,0.992565870858418
732.346128,0.9923753165050165
732.587182,0.9926248310222465
732.828236,0.9925762928547774
733.06929,0.9927500089057382
733.310344,0.9923884159456505
733.551398,0.9926458748917284
733.792452,0.9922849152315234
734.033506,0.9921313214151137
734.27456,0.9920361805834658
734.515614,0.992232623194398
734.756668,0.9920827081713985
734.997722,0.9926796254252306
735.238776,0.9920587000603601
735.47983,0.9920863788842096
735.720884,0.9921418380628588
735.961938,0.9916915079010601
736.202992,0.9920577080021561
736.444046,0.991650452722481
736.6851,0.9916818885400874
736.926154,0.9911505885905555
737.167208,0.9911758632528151
737.408262,0.9904397921514684
737.649316,0.9903693743856277
737.89037,0.989951823667206
738.131424,0.9896578516325849
738.372478,0.9896568619752281
738.613532,0.98894654338322
738.854586,0.9882723117797428
739.09564,0.9872509663359551
739.336694,0.9865463207344064
739.577748,0.9851099693811537
739.818802,0.9847662259885507
740.059856,0.9828173351086298
740.30091,0.9811332478964763
740.541964,0.9787480735058813
740.783018,0.9766450490134679
741.024072,0.9743779612958623
741.265126,0.9721268295089203
741.50618,0.9725050604067393
741.747234,0.9747005337838529
741.988288,0.9768032783276366
742.229342,0.9766264929338201
742.470396,0.9754981650071822
742.71145,0.9744900212047326
742.952504,0.9733661083427114
743.193558,0.9719392271350364
743.434612,0.9701796678975734
743.675666,0.968328393261969
743.91672,0.9663820751872902
744.157774,0.9647705287134235
744.398828,0.9628804675173084
744.639882,0.9596746098970752
744.880936,0.9573262849755079
745.12199,0.9546638404467337
745.363044,0.9512113513133443
745.604098,0.948822060557317
745.845152,0.944311677959402
746.086206,0.9421177615104396
746.32726,0.9375904929336432
746.568314,0.9335329680684825
746.809368,0.9294112107982863
747.050422,0.924839564774315
747.291476,0.9206005961798287
747.53253,0.9160576313190325
747.773584,0.9110531873014729
748.014638,0.9058586505103363
748.255692,0.9008018210561581
748.496746,0.8949566478829986
748.7378,0.8888738096002463
748.978854,0.8830177293859184
749.219908,0.8766740679373385
749.460962,0.8700627008394657
749.702016,0.8631040736314701
749.94307,0.8565436493953886
750.184124,0.8499905901251947
