nu,[0]Toluene-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
609.440189,1.0000917602097106
609.558191,1.0020483951006693
609.676194,1.0040151391595238
609.794196,0.9998955854515784
609.912198,1.0032675267651694
610.030201,0.9992886930987815
610.148203,1.0039826095959967
610.266205,1.0002756179756567
610.384208,1.0015188522895144
610.50221,0.9997203890984165
610.620212,1.0046312914327822
610.738215,1.0027403479078418
610.856217,1.0024579157342755
610.974219,1.001822358480624
611.092222,1.0001156166830936
611.210224,1.0022666650098526
611.328227,1.0022830020896392
611.446229,1.0038598300309667
611.564231,1.001104509521868
611.682234,1.0023419380628626
611.800236,1.0014919117947392
611.918238,1.0006052831099363
612.036241,0.999519855306374
612.154243,1.0026296514839876
612.272245,0.9984591882711501
612.390248,1.0059787015178503
612.50825,1.0012333599635916
612.626253,1.0018455008443983
612.744255,1.0027547874728162
612.862257,1.002502526104099
612.98026,1.000164733567084
613.098262,1.0006715854125663
613.216264,1.0014600648583132
613.334267,0.9991750604498773
613.452269,0.9996600577934499
613.570271,1.0005433275489701
613.688274,1.0023042507145181
613.806276,1.0020576139883113
613.924278,1.0017133661373125
614.042281,0.9979142781470236
614.160283,1.0017207788436489
614.278286,1.0024900951498474
614.396288,0.9988149027830059
614.51429,1.0020951918534162
614.632293,1.0006255956033547
614.750295,1.0025908504672798
614.868297,1.0010011007671886
614.9863,1.0027229003775822
615.104302,1.0012384662667486
615.222304,1.0014191059792752
615.340307,0.9997507310726628
615.458309,1.0037584453081483
615.576312,1.0005954572143014
615.694314,1.0023948631144015
615.812316,0.9981284535313106
615.930319,1.0020286549417272
616.048321,1.0004442986714295
616.166323,1.0015060329302492
616.284326,1.001457961794385
616.402328,1.0017637535868629
616.52033,1.0022268758130726
616.638333,1.000365606817887
616.756335,1.0042491019425537
616.874337,1.0012845242955233
616.99234,0.9988318827806827
617.110342,1.002119042002798
617.228345,1.0005604269805521
617.346347,1.0031946921866535
617.464349,1.004014235546305
617.582352,0.9983097301178878
617.700354,1.002519869547821
617.818356,1.0024577152427123
617.936359,1.0004233295786862
618.054361,0.9998689685853658
618.172363,1.0020560106974115
618.290366,1.0005280093478865
618.408368,1.004182823689032
618.526371,1.0010988032424268
618.644373,1.0004713210368719
618.762375,1.0021433937913917
618.880378,1.0009924321351913
618.99838,1.0026381738722454
619.116382,1.0005938662687894
619.234385,1.0003666171876602
619.352387,1.002052904328593
619.470389,1.0012845242955233
619.588392,1.0028371170204493
619.706394,1.0031202579020393
619.824396,1.0032350214238916
619.942399,1.0016853185557286
620.060401,0.9996041683620223
620.178404,0.9997288467686842
620.296406,1.0013540158528387
620.414408,1.0021767657220446
620.532411,1.001620411450099
620.650413,1.0020155284523262
620.768415,1.0017579433739416
620.886418,0.9985388684935728
621.00442,1.0007615698471661
621.122422,1.0013636288975334
621.240425,1.00012109733169
621.358427,1.0025162604827869
621.47643,1.0002061812524332
621.594432,1.0022214638025555
621.712434,1.0011914091646845
621.830437,0.9986684872507786
621.948439,1.0024012784620544
622.066441,1.0009802801608276
622.184444,0.9995996701533856
622.302446,1.0000388607550597
622.420448,1.0041186584566992
622.538451,1.0004717812537856
622.656453,1.001852113046524
622.774455,1.0005908945094195
622.892458,1.0024455855777425
623.01046,1.00204368548428
623.128463,0.9990391718912164
623.246465,1.0024322531401153
623.364467,0.9978524093797301
623.48247,1.0017918033646585
623.600472,1.0020266508864213
623.718474,1.000699414476318
623.836477,1.0004453491384946
623.954479,1.0023939609594306
624.072481,1.0042453862277505
624.190484,1.000130248481597
624.308486,1.0024476907156825
624.426489,0.9990575343999467
624.544491,1.001354416394525
624.662493,1.000718888276403
624.780496,1.000295813744259
624.898498,1.001972041922056
625.0165,1.0030413154441689
625.134503,0.999660647593058
625.252505,1.0015173500123629
625.370507,1.0002771784068378
625.48851,0.9994112433852336
625.606512,1.0029444263329164
625.724514,1.001717072483624
625.842517,1.001482497815014
625.960519,1.0012652998172125
626.078522,1.0000934823692045
626.196524,1.0017492281177458
626.314526,1.0023637893552906
626.432529,0.9998146771743968
626.550531,1.0005958874704406
626.668533,0.9990091112547987
626.786536,0.999271575430082
626.904538,1.0004318432174464
627.02254,0.9952085159600709
627.140543,0.9992803490730305
627.258545,0.9971032038344095
627.376548,0.9999022387789397
627.49455,0.9979045984254723
627.612552,0.9997456723467621
627.730555,1.000674967688241
627.848557,1.000471070919073
627.966559,0.9986781743820875
628.084562,0.9970796724764702
628.202564,0.9964638668967444
628.320566,0.9974893569493528
628.438569,0.9983140228589568
628.556571,1.000919932878924
628.674573,0.9962210582398182
628.792576,0.99774803947635
628.910578,0.9994100041160601
629.028581,0.9977901453320432
629.146583,0.9979271513242435
629.264585,0.9974665147046234
629.382588,0.9985001259370857
629.50059,0.9977453455602803
629.618592,0.9997005048576268
629.736595,0.9996446931364393
629.854597,0.9989398623434016
629.972599,0.9971041012276969
630.090602,0.9982993477506831
630.208604,0.9967618541398193
630.326607,0.9983100296108518
630.444609,0.9994424255024656
630.562611,0.9968363150314032
630.680614,0.9988015187529817
630.798616,0.9981951307390006
630.916618,1.0015736368690793
631.034621,0.9967038442880114
631.152623,0.9967048409923541
631.270625,0.998249733506024
631.388628,0.9962436727145135
631.50663,0.9959649627282334
631.624632,0.9974398827042196
631.742635,0.9981846497451531
631.860637,1.000203830770669
631.97864,0.9985637324209529
632.096642,0.9974079651386568
632.214644,0.9988109075313852
632.332647,0.9976050724261268
632.450649,1.0008106483979478
632.568651,0.9987241146347268
632.686654,0.9977775732554163
632.804656,0.9995244431130389
632.922658,0.9996805510346897
633.040661,0.9982502326310155
633.158663,1.000127368110629
633.276666,0.999714030896961
633.394668,0.9982807795554997
633.51267,1.0021557202309428
633.630673,0.9987289085219823
633.748675,0.9989264766389305
633.866677,0.9974589339879184
633.98468,1.0011061112903648
634.102682,1.0003922469087079
634.220684,0.9999234269318671
634.338687,0.9983416765403916
634.456689,0.999707132893946
634.574691,0.9987915307877342
634.692694,0.9972595618749208
634.810696,1.0002091418671115
634.928699,0.9995843763954299
635.046701,0.999280708814021
635.164703,0.9994566376748046
635.282706,0.9996562291027605
635.400708,1.0008643933728063
635.51871,1.000325052818222
635.636713,0.9988464658326274
635.754715,0.9975682614781205
635.872717,1.0005173237658078
635.99072,0.9999115969077836
636.108722,1.0007006553443611
636.226725,0.9981324460531098
636.344727,0.9981738694091498
636.462729,1.0023258004875677
636.580732,0.999012937467022
636.698734,1.001115621843597
636.816736,0.9983520593478182
636.934739,0.9988106078881579
637.052741,0.9998216858998493
637.170743,1.0008562463698025
637.288746,0.9986051736757484
637.406748,1.0013210718476488
637.52475,1.0006853247277543
637.642753,1.0001351691345244
637.760755,0.9996103759231822
637.878758,1.0002862009476785
637.99676,0.9998216659034158
638.114762,1.0001286682770527
638.232765,0.9994004697900997
638.350767,0.9998121476464633
638.468769,1.00104424484438
638.586772,1.0004529025293944
638.704774,1.0003257630492615
638.822776,1.0004340641786036
638.940779,1.0010375378704077
639.058781,0.9991711836581637
639.176784,1.0006408352472254
639.294786,0.9997352950405415
639.412788,1.0002948234518936
639.530791,0.9991755500457769
639.648793,1.0006743872969281
639.766795,0.9992583251768412
639.884798,0.9987101325949963
