nu,[0]Heptane-PNNL(x-sec)-X=0.01-T=278.28K-P=1.0atm-L=15cm
649.147826,1.0003888555847391
649.266828,1.000579537867216
649.38583,0.999729216668426
649.504832,1.0000465560837009
649.623834,1.000647809738153
649.742836,0.9997650276103371
649.861838,1.0004948123792772
649.98084,1.0000596447786791
650.099842,1.0004066326526517
650.218844,1.0000684803446718
650.337846,1.0003272135226695
650.456848,0.999978905222498
650.57585,0.9999469444074978
650.694852,1.0009801900726065
650.813854,1.0003532023612702
650.932856,1.0000817193388434
651.051858,1.0004805254153655
651.17086,0.9992102420231237
651.289862,0.9997650975938915
651.408864,1.0001582725237745
651.527866,0.9999128887944014
651.646868,1.001378349051071
651.76587,1.0006649309686493
651.884872,1.000044792003132
652.003874,0.9996155139337192
652.122876,1.0000134890909769
652.241878,1.0003831433806822
652.36088,0.999390735676929
652.479882,0.9989471546310135
652.598884,0.999624290596461
652.717886,0.9999584268641868
652.836888,0.9998755077498034
652.95589,0.9992829172268277
653.074892,0.9997575593934748
653.193894,1.0004378058090004
653.312896,1.000332645314186
653.431898,0.999819566280122
653.5509,1.0002871712257642
653.669902,0.9997710062230782
653.788904,0.9994168700863729
653.907906,0.9997329456653586
654.026908,1.0005826997035514
654.14591,1.0002636247428967
654.264912,0.999968413498864
654.383914,0.999653460058841
654.502916,0.9995582575969182
654.621918,0.9991422980367878
654.74092,1.0009178609768072
654.859922,0.9997693166115055
654.978924,1.0006873060866588
655.097926,1.0002762281439697
655.216928,0.9998354735359634
655.33593,1.0002362479021412
655.454932,1.000244949995352
655.573934,0.9996966060332606
655.692936,1.0000125550788144
655.811938,1.0002003100593813
655.93094,1.00005536653267
656.049942,0.9996405246267602
656.168944,0.9994720594097023
656.287946,1.0000227942597852
656.406948,1.00014958118615
656.52595,0.9995815675672786
656.644952,1.000677139155277
656.763954,1.0002064112998814
656.882956,0.999889816070695
657.001958,1.0000064291206667
657.12096,1.000603702154838
657.239962,1.000321621709175
657.358964,0.9998598098275607
657.477966,1.0004576446873914
657.596968,1.0008400626551446
657.71597,1.0000778700317134
657.834972,0.9995243831415741
657.953974,1.0001988797739605
658.072976,1.000667472660802
658.191978,0.9995239633414214
658.31098,0.9996202421262822
658.429982,0.9994592662492182
658.548984,1.0000812092972964
658.667986,0.9992505409848076
658.786988,0.9993704682383221
658.90599,0.9995305702166547
659.024992,0.9998701084366397
659.143994,0.9996424739276839
659.262996,1.0000473551212183
659.381998,0.9999369229894383
659.501,1.000110136064531
659.620002,0.999776305023453
659.739004,0.999394013683918
659.858006,0.9994794555303076
659.977008,0.9998685486404871
660.09601,0.99980389923027
660.215012,1.0002855807704263
660.334014,1.0000659571750787
660.453016,0.9996711340882528
660.572018,0.9988297852359314
660.69102,0.9998705883744069
660.810022,0.9997520807370608
660.929024,1.0006651210950044
661.048026,0.9998763076505296
661.167028,0.9994101640216735
661.28603,0.9995130685895974
661.405032,1.000209721988582
661.524034,1.0007552550615837
661.643036,1.0000527503912529
661.762038,0.9996527503051363
661.88104,1.000508939465765
662.000042,0.9996236908220666
662.119044,0.9993920648674914
662.238046,0.9991779980288732
662.357048,0.9993182225159576
662.47605,1.0008140011192357
662.595052,0.9997820237602734
662.714054,0.9995679133763239
662.833056,1.000228296055579
662.952058,0.9991337953720104
663.07106,0.9998219658499605
663.190062,1.0001840469345593
663.309064,0.9988999055480491
663.428066,1.0000045715104493
663.547068,0.9999956899092884
663.66607,0.9988497620314033
663.785072,0.998781343166077
663.904074,0.9993865782201161
664.023076,0.9993095684576228
664.142078,1.0003656968507957
664.26108,0.9998908359588277
664.380082,0.9996767722493487
664.499084,0.9995302303763186
664.618086,0.9997352850431886
664.737088,0.9995184959602952
664.85609,0.9997882024322723
664.975092,0.9994822140974117
665.094094,0.9989636373950473
665.213096,0.9991807357803385
665.332098,0.9995421848293614
665.4511,0.9992684477149458
665.570102,0.9998955254578451
665.689104,0.9993103679055974
665.808106,0.9989749257479289
665.927108,0.9997033440110922
666.04611,0.9993099382022315
666.165112,0.9995307801180965
666.284114,0.9994227266863914
666.403116,1.0006845542003509
666.522118,0.9999166294755153
666.64112,0.9999083192029412
666.760122,0.9997949810192642
666.879124,0.9988883183763504
666.998126,0.9990165838708984
667.117128,0.9991719030616749
667.23613,0.9991585941805635
667.355132,0.9997244179797028
667.474134,0.9982631101420762
667.593136,0.9988846224964097
667.712138,0.9993306041454386
667.83114,0.9986710837922209
667.950142,0.9994811746364495
668.069144,0.9996769122041066
668.188146,0.9995264221733955
668.307148,1.0005364038130997
668.42615,0.9992551575329711
668.545152,0.9983804129489229
668.664154,0.9991310677404722
668.783156,0.9989144895931333
668.902158,0.9995027336778998
669.02116,0.9997659573922452
669.140162,0.9993028531198863
669.259164,0.9993295048823787
669.378166,0.9985427628027538
669.497168,0.9995198653015727
669.61617,0.9993038824023551
669.735172,0.9992251303666477
669.854174,0.9990492022948547
669.973176,0.9994913194218568
670.092178,0.9992456446691527
670.21118,0.9994056367038849
670.330182,0.9997058132814014
670.449184,0.9994543489217249
670.568186,0.9990665359488835
670.687188,0.9994582767850344
670.80619,0.9994746480456884
670.925192,0.9997782645869313
671.044194,1.0000288314156174
671.163196,0.998469572300705
671.282198,0.9992072244127493
671.4012,0.9995087007270315
671.520202,0.9991351342121932
671.639204,0.9995234335938612
671.758206,0.9990545072602036
671.877208,0.998638228054044
671.99621,0.9988808267420562
672.115212,0.9989377645718933
672.234214,0.9993028731059436
672.353216,0.9983107284281171
672.472218,0.9989527487507429
672.59122,0.9987954260823
672.710222,0.9990844693541556
672.829224,0.9986102665751211
672.948226,0.9982152944842946
673.067228,0.9990267539114877
673.18623,0.9989721286220529
673.305232,0.9993216701697725
673.424234,0.998721218338994
673.543236,0.9981391335629015
673.662238,0.999268028022286
673.78124,0.9987497821742993
673.900242,0.9996396349470893
674.019244,0.9988153023090469
674.138246,0.9992089430506533
674.257248,0.9996649061564875
674.37625,0.9983862035721108
674.495252,0.9993755950219743
674.614254,0.9990578241266737
674.733256,0.9992989958183178
674.852258,0.9981620910269833
674.97126,0.9987847390284168
675.090262,0.9992315354202616
675.209264,0.9996948965535258
675.328266,0.9987034412595239
675.447268,0.9998877163042861
675.56627,0.999661697237289
675.685272,0.999065257144536
675.804274,0.9983631411171806
675.923276,0.9996115554641217
676.042278,0.9987414925855091
676.16128,0.9996494114705261
676.280282,0.9991684659162403
676.399284,0.9988818256233825
676.518286,0.999306250755363
676.637288,0.9992326045985764
676.75629,0.998634533099436
676.875292,0.9991791970431902
676.994294,0.9980171684130026
677.113296,0.9991930957224863
677.232298,0.9991106257279488
677.3513,0.9992163172398638
677.470302,0.9990942704208742
677.589304,0.9989203832060081
677.708306,0.9993221798239543
677.827308,0.9985538466889363
677.94631,0.9982399507065715
678.065312,0.9990849089514189
678.184314,0.9989128913312286
678.303316,0.9987332030655222
678.422318,0.998079346819432
678.54132,0.9984590884252363
678.660322,0.9990925819529839
678.779324,0.9991689555089085
678.898326,0.9995200951911681
679.017328,0.999400159976002
679.13633,0.9986492131349705
679.255332,0.9983843066401261
679.374334,0.9985443604724524
679.493336,0.9989018034596726
679.612338,0.9996258000302795
679.73134,0.9988672420551886
679.850342,0.999516067133301
679.969344,0.9998227257149434
680.088346,0.9986786737212995
680.207348,0.9988152024275216
680.32635,0.9990525491152883
680.445352,0.9985077145668796
680.564354,0.9985923916113307
680.683356,0.9995012943949996
680.802358,0.9993435755408646
680.92136,0.9996320077257725
681.040362,0.998420049438096
681.159364,0.999485812239859
681.278366,0.9980409215042715
681.397368,0.999132336637734
681.51637,0.9992354024537863
681.635372,0.9995204350280582
681.754374,0.9990392817855314
681.873376,0.9993485622777485
681.992378,0.9992295669360757
682.11138,0.9986292403504363
682.230382,0.9984341272600415
682.349384,0.9990174530157045
682.468386,0.9992534188305097
682.587388,0.9984569916633522
682.70639,0.9989503512670229
682.825392,0.9985746168249562
682.944394,0.9994526098726708
683.063396,0.9983458695842385
683.182398,0.9984116627449049
683.3014,0.998993706653073
683.420402,0.9989537477039911
683.539404,0.999071401414761
683.658406,0.9982806797274266
683.777408,0.9989449569496908
683.89641,0.9989117925276525
684.015412,0.9989403618134576
684.134414,0.9992931399433601
684.253416,0.998509312180501
684.372418,0.999139910089549
684.49142,0.9987875356296013
684.610422,0.9984613848837807
684.729424,0.9982070093317338
684.848426,0.9990462351231302
684.967428,0.9979412221962766
685.08643,0.9984444111845144
685.205432,0.9981448229721777
685.324434,0.9988563544615877
685.443436,0.9985189977678042
685.562438,0.999202817918606
685.68144,0.9988582522904641
685.800442,0.9986681876502773
685.919444,0.9982053123812603
686.038446,0.9980369293485698
686.157448,0.9988768312267403
686.27645,0.9991112152033919
686.395452,0.99861146490816
686.514454,0.9982899637809189
686.633456,0.9982225814825418
686.752458,0.9977889479845873
686.87146,0.9982834749172431
686.990462,0.9980871318686988
687.109464,0.9977243931280247
687.228466,0.9980519000147897
687.347468,0.9982363570492175
687.46647,0.9981617915784009
687.585472,0.9981983249685297
687.704474,0.9973392460972569
687.823476,0.9979857313673336
687.942478,0.9978244699034219
688.06148,0.998178760473093
688.180482,0.9978496153968953
688.299484,0.9980292444938005
688.418486,0.9976913689971646
688.537488,0.9985619350078522
688.65649,0.9980603834919946
688.775492,0.9977124205071431
688.894494,0.9986277424076992
689.013496,0.9982047134582526
689.132498,0.9980846366539882
689.2515,0.9978714685427637
689.370502,0.9971609377812932
689.489504,0.9975284592985463
689.608506,0.998119570227605
689.727508,0.9978436283171642
689.84651,0.9975936000337604
689.965512,0.9980322385860252
690.084514,0.9975014266435934
690.203516,0.9976700186303178
690.322518,0.996657897299876
690.44152,0.9978381401923009
690.560522,0.997649167544823
690.679524,0.9977437491690044
690.798526,0.9970913383768836
690.917528,0.997997807067741
691.03653,0.997780865926841
691.155532,0.9973055366004325
691.274534,0.9970371977871401
691.393536,0.9979634765336665
691.512538,0.9970713967495329
691.63154,0.9966384626603669
691.750542,0.9967146087476577
691.869544,0.9977228965425575
691.988546,0.9972130906621252
692.107548,0.9969906372372006
692.22655,0.9977357672509388
692.345552,0.9978466218525395
692.464554,0.9968227581497058
692.583556,0.9969532507893045
692.702558,0.9964282937716802
692.82156,0.9968415982778734
692.940562,0.996681020031316
693.059564,0.9969902384410255
693.178566,0.9968145842366021
693.297568,0.9974997308926096
693.41657,0.9962313193695628
693.535572,0.996785577354253
693.654574,0.9964319805631877
693.773576,0.9964048779819132
693.892578,0.9974562408524323
694.01158,0.9956445127663917
694.130582,0.9958835957146662
694.249584,0.9963570516956101
694.368586,0.9956884216575886
694.487588,0.9961229352982157
694.60659,0.996445631774832
694.725592,0.9956893177775713
694.844594,0.9959417570149495
694.963596,0.9950165587522101
695.082598,0.9954956750376306
695.2016,0.9952706189090587
695.320602,0.9954013065207753
695.439604,0.9963968071350885
695.558606,0.9957358175544729
695.677608,0.9955332059320323
695.79661,0.9952673345214355
695.915612,0.9951187522003376
696.034614,0.9952531023003124
696.153616,0.9951259170811471
696.272618,0.9949512878068664
696.39162,0.9949162661379205
696.510622,0.9939778065393747
696.629624,0.9946060996036143
696.748626,0.994722176908417
696.867628,0.9942018743884666
696.98663,0.994493616014816
697.105632,0.9941640954350446
697.224634,0.9942700789764404
697.343636,0.9946225107396492
697.462638,0.9941187625858895
697.58164,0.993775751390907
697.700642,0.9939695565578179
697.819644,0.9926962033134001
697.938646,0.9939616048331724
698.057648,0.99384134275499
698.17665,0.992819007429028
698.295652,0.9935765193264351
698.414654,0.9931093501528379
698.533656,0.9937480254342221
698.652658,0.992670294280608
698.77166,0.9930779683932074
698.890662,0.9922891820658326
699.009664,0.9927285657371329
699.128666,0.991953249825323
699.247668,0.9932982575157576
699.36667,0.9929635724005842
699.485672,0.9915930378234458
699.604674,0.9917554740662063
699.723676,0.9919814216976567
699.842678,0.991565967703022
699.96168,0.9910725881085927
700.080682,0.9909888460130508
700.199684,0.99120886995862
700.318686,0.9910098551992829
700.437688,0.9911806209083771
700.55669,0.9911968764038547
700.675692,0.9907374640319699
700.794694,0.9911398842220024
700.913696,0.9904961497790011
701.032698,0.9902175623972206
701.1517,0.989396616444316
701.270702,0.9903741281700338
701.389704,0.9894817082122238
701.508706,0.9884729514232689
701.627708,0.9887042811584253
701.74671,0.9887912909635426
701.865712,0.9883711439524471
701.984714,0.9882960305998502
702.103716,0.9889109419484878
702.222718,0.9883968419362622
702.34172,0.987756568253765
702.460722,0.9876548345666097
702.579724,0.9878306527745189
702.698726,0.9871680407377068
702.817728,0.9873289622430934
702.93673,0.9869953014457066
703.055732,0.9869291749757712
703.174734,0.9864812108258886
703.293736,0.986523630429969
703.412738,0.9861389612294712
703.53174,0.9856223597751884
703.650742,0.9863283180877039
703.769744,0.9847041876705409
703.888746,0.9853355853961897
704.007748,0.9851868109555478
704.12675,0.9845919377915112
704.245752,0.9844757627973112
704.364754,0.9845043130084085
704.483756,0.9844048830940898
704.602758,0.9837740817574535
704.72176,0.9834101526782347
704.840762,0.9833806508161845
704.959764,0.982371237310353
705.078766,0.9831594150597068
705.197768,0.9821963907919136
705.31677,0.9823221199764312
705.435772,0.9818546459149755
705.554774,0.9817122873125659
705.673776,0.9804300274923758
705.792778,0.9802369018004651
705.91178,0.979629343283951
706.030782,0.9799957931801984
706.149784,0.9804310079228935
706.268786,0.979584281370592
706.387788,0.9789937701059647
706.50679,0.9789986650870526
706.625792,0.978675648828188
706.744794,0.9786100797563049
706.863796,0.9776896408056998
706.982798,0.9778069706022434
707.1018,0.978175673326257
707.220802,0.976270089311517
707.339804,0.9766167267177218
707.458806,0.9758816111282577
707.577808,0.9753752599815706
707.69681,0.9755040180137313
707.815812,0.9745124347329749
707.934814,0.9751236456241431
708.053816,0.9744783273946411
708.172818,0.9731179316289599
708.29182,0.973553986131245
708.410822,0.97195672219858
708.529824,0.9723300252495028
708.648826,0.9721307180240153
708.767828,0.9717973343662989
708.88683,0.9714125788085183
709.005832,0.9702669879970297
709.124834,0.9692177268686537
709.243836,0.970150562944113
709.362838,0.9691750822268604
709.48184,0.9693747528591682
709.600842,0.9681134482184474
709.719844,0.9684261993688137
709.838846,0.9680195457683126
709.957848,0.9675559754398468
710.07685,0.9665976024204503
710.195852,0.9664719528995315
710.314854,0.9660042936569941
710.433856,0.9660574253542535
710.552858,0.9651372111795907
710.67186,0.9647811412476082
710.790862,0.9645264726440536
710.909864,0.963850576516001
711.028866,0.9633822589462016
711.147868,0.9632936318552873
711.26687,0.9629112801852691
711.385872,0.9623183094903994
711.504874,0.9617632119868539
711.623876,0.960634764504263
711.742878,0.9617266656791826
711.86188,0.960809615942401
711.980882,0.9607289113243033
712.099884,0.9595805663935122
712.218886,0.9596832470074312
712.337888,0.9584326356291655
712.45689,0.9574718096304177
712.575892,0.9574880867895369
712.694894,0.9581480234033912
712.813896,0.957623102128132
712.932898,0.9567290997148619
713.0519,0.955531068875983
713.170902,0.9556581629597127
713.289904,0.954807050763306
713.408906,0.9552224821801704
713.527908,0.9540301540638387
713.64691,0.954712529544158
713.765912,0.9544958343957812
713.884914,0.953594261892379
714.003916,0.9524896863680083
714.122918,0.9518936144143291
714.24192,0.9521639905924227
714.360922,0.9510620228537789
714.479924,0.9519050372062386
714.598926,0.9502188048619719
714.717928,0.9502292573263137
714.83693,0.950083883371334
714.955932,0.9488429348722659
715.074934,0.9494978624213479
715.193936,0.9489112540230366
715.312938,0.9483335430001981
715.43194,0.9481960446053377
715.550942,0.9480794236641861
715.669944,0.9477467061818141
715.788946,0.9482083712340404
715.907948,0.9477069016560553
716.02695,0.9469461984772275
716.145952,0.9466905575167214
716.264954,0.9462816755207442
716.383956,0.9466744639140395
716.502958,0.9458010865095238
716.62196,0.9450882212742622
716.740962,0.9453301948302021
716.859964,0.9451695023563282
716.978966,0.944442946405584
717.097968,0.9443154552136683
717.21697,0.9444505019793775
717.335972,0.9443777820904767
717.454974,0.9429132445477753
717.573976,0.9424654671121752
717.692978,0.9424315389660693
717.81198,0.9422251690573656
717.930982,0.9421535626655946
718.049984,0.941562075974501
718.168986,0.9412382343243232
718.287988,0.9408881588192355
718.40699,0.940212843588383
718.525992,0.9402119033760095
718.644994,0.9400473806890737
718.763996,0.9401789965352644
718.882998,0.9389181225575854
