nu,[0]Glycoaldehyde-HITRAN(x-sec)-X=0.01-T=298.1K-P=0.0atm-L=15cm
1270.347007,0.9999728643681779
1270.465609,0.9999710194199452
1270.584212,0.9999705624332936
1270.702814,0.9999678745160344
1270.821416,0.9999661625724987
1270.940019,0.9999669115474349
1271.058621,0.9999602907884316
1271.177224,0.9999683455010142
1271.295826,0.9999710604187577
1271.414428,0.9999745043250202
1271.533031,0.9999766882717226
1271.651633,0.9999767082712565
1271.770235,0.9999736813463418
1271.888838,0.9999749953126225
1272.00744,0.9999749193145256
1272.126043,0.9999755572987277
1272.244645,0.9999737943433742
1272.363247,0.999971637402226
1272.48185,0.9999750183120476
1272.600452,0.9999728943673643
1272.719054,0.9999721963865277
1272.837657,0.9999741513340825
1272.956259,0.999967007544263
1273.074861,0.9999704494366265
1273.193464,0.9999683964994012
1273.312066,0.9999625527011676
1273.430669,0.9999598748050371
1273.549271,0.9999549390152767
1273.667873,0.9999620607197127
1273.786476,0.9999648546176134
1273.905078,0.9999680865092463
1274.02368,0.9999671405398839
1274.142283,0.9999670835417585
1274.260885,0.9999685934931947
1274.379488,0.9999622887110885
1274.49809,0.9999642146403113
1274.616692,0.9999655035950147
1274.735295,0.9999592988283151
1274.853897,0.9999566979375614
1274.972499,0.9999528901097058
1275.091102,0.9999452344996848
1275.209704,0.9999346001386642
1275.328307,0.999924363860557
1275.446909,0.999947292389095
1275.565511,0.9999572829124008
1275.684114,0.9999611447548846
1275.802716,0.999966327566929
1275.921318,0.9999695614632617
1276.039921,0.9999697854564685
1276.158523,0.9999696094618018
1276.277126,0.9999684104989588
1276.395728,0.9999708144259072
1276.51433,0.9999684234985482
1276.632933,0.9999707724271338
1276.751535,0.9999715294052951
1276.870137,0.9999678865156489
1276.98874,0.9999696834595556
1277.107342,0.9999711494161861
1277.225945,0.9999650516107091
1277.344547,0.999968735488745
1277.463149,0.9999707104289478
1277.581752,0.9999662935680745
1277.700354,0.9999662715688163
1277.818956,0.9999685264953011
1277.937559,0.9999669215471041
1278.056161,0.9999680145115466
1278.174763,0.9999693294703503
1278.293366,0.9999655715926712
1278.411968,0.9999681675066646
1278.530571,0.9999674325303316
1278.649173,0.9999623697080372
1278.767775,0.9999622407128999
1278.886378,0.9999670695422195
1279.00498,0.9999665565592444
1279.123582,0.9999681965057419
1279.242185,0.9999671405398839
1279.360787,0.9999660265771098
1279.47939,0.9999665095608172
1279.597992,0.9999654455970172
1279.716594,0.9999652236047128
1279.835197,0.9999617187327464
1279.953799,0.9999665185605159
1280.072401,0.9999672355367667
1280.191004,0.9999606897726673
1280.309606,0.9999684444978854
1280.428209,0.9999618717269011
1280.546811,0.999965876582217
1280.665413,0.9999639036514889
1280.784016,0.9999615677385383
1280.902618,0.999965944579899
1281.02122,0.9999636336612713
1281.139823,0.9999616357359272
1281.258425,0.9999645106297625
1281.377028,0.9999650536106393
1281.49563,0.9999634246688938
1281.614232,0.9999628876886789
1281.732835,0.9999653096017258
1281.851437,0.9999634976662264
1281.970039,0.9999636216617078
1282.088642,0.9999675055279568
1282.207244,0.9999597338107048
1282.325847,0.9999666245569725
1282.444449,0.9999651166084397
1282.563051,0.9999613597465539
1282.681654,0.9999648686171215
1282.800256,0.999967855516645
1282.918858,0.9999593788250623
1283.037461,0.9999632226763023
1283.156063,0.9999623857074352
1283.274665,0.9999663965646081
1283.393268,0.9999634216690034
1283.51187,0.9999656285907105
1283.630473,0.9999644516318582
1283.749075,0.9999682005056146
1283.867677,0.9999604367826447
1283.98628,0.9999655115947387
1284.104882,0.9999658895817736
1284.223484,0.9999619627234355
1284.342087,0.9999657975849159
1284.460689,0.9999630446828646
1284.579292,0.9999634196690766
1284.697894,0.9999678165178993
1284.816496,0.9999623077103722
1284.935099,0.999966327566929
1285.053701,0.999968810486403
1285.172303,0.9999642986373088
1285.290906,0.999966696554572
1285.409508,0.9999654845956703
1285.528111,0.9999689574818289
1285.646713,0.9999626646969798
1285.765315,0.9999643196365593
1285.883918,0.9999654485969135
1286.00252,0.9999660405766343
1286.121122,0.9999636046623264
1286.239725,0.9999665305601142
1286.358327,0.9999658275838903
1286.47693,0.9999696424607994
1286.595532,0.9999701734448205
1286.714134,0.9999653805992653
1286.832737,0.9999663655656502
1286.951339,0.9999677895187687
1287.069941,0.999964981613158
1287.188544,0.9999713104115541
1287.307146,0.9999657475866273
1287.425749,0.9999693574694919
1287.544351,0.999968450497696
1287.662953,0.9999680395107473
1287.781556,0.9999659735789118
1287.900158,0.9999657115878611
1288.01876,0.9999666935546719
1288.137363,0.9999658425833778
1288.255965,0.9999666015577404
1288.374567,0.9999670655423512
1288.49317,0.9999677585197677
1288.611772,0.9999704954352683
1288.730375,0.9999687624879012
1288.848977,0.999972495378259
1288.967579,0.9999697434577384
1289.086182,0.9999706544305896
1289.204784,0.999969407467961
1289.323386,0.999973361354815
1289.441989,0.9999697204584346
1289.560591,0.9999732083589025
1289.679194,0.9999704574363901
1289.797796,0.999971861395898
1289.916398,0.9999720903894804
1290.035001,0.9999721643874179
1290.153603,0.9999716644014607
1290.272205,0.9999735203505921
1290.390808,0.9999677285207353
1290.50941,0.9999716194027368
1290.628013,0.9999670485429112
1290.746615,0.9999719533933135
1290.865217,0.9999711714155516
1290.98382,0.999972203386333
1291.102422,0.9999701554453576
1291.221024,0.9999709204228191
1291.339627,0.9999722333854996
1291.458229,0.9999772132596217
1291.576832,0.9999763962785723
1291.695434,0.9999764212779825
1291.814036,0.999973724345211
1291.932639,0.9999783362346627
1292.051241,0.9999766802719091
1292.169843,0.9999789462216339
1292.288446,0.9999823521557251
1292.407048,0.9999825081529842
1292.525651,0.9999825941514835
1292.644253,0.9999834851363718
1292.762855,0.9999840721268499
1292.881458,0.999983718132551
1293.00006,0.9999838011312031
1293.118662,0.9999847121168609
1293.237265,0.9999850791113176
1293.355867,0.9999853751069447
1293.474469,0.9999845681190727
1293.593072,0.9999858311003798
1293.711674,0.999985251108766
1293.830277,0.9999844821204036
1293.948879,0.999984485120357
1294.067481,0.9999832431403978
1294.186084,0.9999855341046321
1294.304686,0.9999847401164332
1294.423288,0.9999859000994046
1294.541891,0.9999836441337586
1294.660493,0.9999852071094159
1294.779096,0.9999844191213831
1294.897698,0.9999845501193506
1295.0163,0.9999849021139743
1295.134903,0.9999841681253254
1295.253505,0.9999845281196907
1295.372107,0.999984198124851
1295.49071,0.999983748132063
1295.609312,0.9999840291275357
1295.727915,0.9999834251373646
1295.846517,0.9999843411226015
1295.965119,0.999983282139745
1296.083722,0.9999847521162502
1296.202324,0.9999830211441424
1296.320926,0.9999839581286722
1296.439529,0.9999837261324208
1296.558131,0.9999835721349388
1296.676734,0.9999848941140951
1296.795336,0.9999844491209162
1296.913938,0.9999845571192425
1297.032541,0.9999846401179642
1297.151143,0.9999840841266588
1297.269745,0.9999842871234486
1297.388348,0.9999844191213831
1297.50695,0.999982471153632
1297.625553,0.9999839681285119
1297.744155,0.9999849321135218
1297.862757,0.9999814951712165
1297.98136,0.9999835571351854
1298.099962,0.9999837641318031
1298.218564,0.9999830621434471
1298.337167,0.9999849051139289
1298.455769,0.999981990162179
1298.574371,0.9999820461611721
1298.692974,0.9999838131310088
1298.811576,0.999982089160401
1298.930179,0.9999830861430409
1299.048781,0.999983360138444
1299.167383,0.9999825171528267
1299.285986,0.999983426137348
1299.404588,0.9999827331490738
1299.52319,0.999981469171698
1299.641793,0.9999831421420953
1299.760395,0.9999835331355803
1299.878998,0.9999807481853186
1299.9976,0.9999836531336115
1300.116202,0.9999811521776224
1300.234805,0.9999834011377626
1300.353407,0.9999830311439727
1300.472009,0.9999817831659286
1300.590612,0.9999827461488494
1300.709214,0.9999826941497479
1300.827817,0.9999834611367685
1300.946419,0.9999829721449756
1301.065021,0.9999814971711795
1301.183624,0.999982697149696
1301.302226,0.9999816311687091
1301.420828,0.9999834911362728
1301.539431,0.9999809651811644
1301.658033,0.9999828331473521
1301.776636,0.9999859790982938
1301.895238,0.9999821521592746
1302.01384,0.9999838151309765
1302.132443,0.9999833761381779
1302.251045,0.9999824991531416
1302.369647,0.9999843281228051
1302.48825,0.9999830101443292
1302.606852,0.9999826121511703
1302.725455,0.9999841741252304
1302.844057,0.9999829611451629
1302.962659,0.9999845271197062
1303.081262,0.9999851791098304
1303.199864,0.9999827571486597
1303.318466,0.999984596118641
1303.437069,0.9999843311227581
1303.555671,0.9999848591146243
1303.674273,0.999983963128592
1303.792876,0.9999848011155043
1303.911478,0.9999855811039533
1304.030081,0.9999854811054002
1304.148683,0.9999851441103498
1304.267285,0.9999846651175806
1304.385888,0.9999846001185794
1304.50449,0.9999865150909222
1304.623092,0.9999848811142915
1304.741695,0.99998392712917
1304.860297,0.9999865170908953
1304.9789,0.9999859090992776
1305.097502,0.9999861240962712
1305.216104,0.9999860810968688
1305.334707,0.9999849431133561
1305.453309,0.9999866570890175
1305.571911,0.9999866310893647
1305.690514,0.9999870050844346
1305.809116,0.9999870730835533
1305.927719,0.9999875020780997
1306.046321,0.9999874640785753
1306.164923,0.9999878640736409
1306.283526,0.9999879020731806
1306.402128,0.9999885080660328
1306.52073,0.9999878290740664
1306.639333,0.999989408056095
1306.757935,0.9999883210681992
1306.876538,0.9999890320601483
1306.99514,0.9999899480505212
1307.113742,0.9999887350634499
1307.232345,0.9999899610503906
1307.350947,0.9999896380536853
1307.469549,0.9999905195449398
1307.588152,0.9999894170559998
1307.706754,0.9999898430515821
1307.825357,0.9999896920531273
1307.943959,0.9999906249439461
1308.062561,0.9999904211458776
1308.181164,0.9999911960387551
1308.299766,0.999990185348164
1308.418368,0.999991313137731
1308.536971,0.9999898010520096
1308.655573,0.9999908762416218
1308.774175,0.9999919721322235
1308.892778,0.9999906781434488
1309.01138,0.9999919193326487
1309.129983,0.9999903188468626
1309.248585,0.999992081431352
1309.367187,0.9999912562382269
1309.48579,0.9999930936238491
1309.604392,0.9999927119265581
1309.722994,0.9999921896305011
1309.841597,0.9999930187243692
1309.960199,0.9999926560269671
1310.078802,0.9999930733239896
1310.197404,0.9999933768219333
1310.316006,0.9999928020259056
1310.434609,0.9999936314202795
1310.553211,0.9999933910218394
1310.671813,0.9999937691194121
1310.790416,0.9999940706175788
1310.909018,0.9999935420208529
1311.027621,0.9999941660170177
1311.146223,0.9999940821175107
1311.264825,0.9999939040185806
1311.383428,0.9999951018119961
1311.50203,0.999993749719533
1311.620632,0.9999946935140794
1311.739235,0.9999942374166038
1311.857837,0.9999951714116577
1311.97644,0.9999948580132201
1312.095042,0.9999954379104063
1312.213644,0.9999948755131303
1312.332247,0.9999948655131815
1312.450849,0.9999951827116031
1312.569451,0.9999953266109203
1312.688054,0.999995578709774
1312.806656,0.9999957070092149
1312.925259,0.9999954060105524
1313.043861,0.9999952696111883
1313.162463,0.9999955626098452
1313.281066,0.9999952531112665
1313.399668,0.9999959354082605
1313.51827,0.9999956006096773
1313.636873,0.9999957057092205
1313.755475,0.9999960578077705
1313.874077,0.9999962088071865
1313.99268,0.9999960245079023
1314.111282,0.9999958848084675
1314.229885,0.9999960154079385
1314.348487,0.9999966201057119
1314.467089,0.9999963250067528
1314.585692,0.9999960846076652
1314.704294,0.9999960833076703
1314.822896,0.999996512306082
1314.941499,0.9999960441078246
1315.060101,0.9999962597069949
1315.178704,0.9999965622059093
1315.297306,0.9999964853061766
1315.415908,0.999996372906578
1315.534511,0.9999965572059264
1315.653113,0.9999965209060521
1315.771715,0.9999965068061012
1315.890318,0.9999964698062311
1316.00892,0.9999969296047136
1316.127523,0.9999964447063201
1316.246125,0.9999968551049452
1316.364727,0.9999965297060215
1316.48333,0.9999966831055009
1316.601932,0.9999967886051565
1316.720534,0.9999965825058397
1316.839137,0.9999965888058181
1316.957739,0.9999967159053926
1317.076342,0.999997330203564
1317.194944,0.999996733205336
1317.313546,0.9999966892054807
1317.432149,0.9999970151044548
1317.550751,0.9999970294044123
1317.669353,0.9999968947048214
1317.787956,0.9999965413059813
1317.906558,0.9999968217050508
1318.025161,0.9999966243056977
1318.143763,0.9999969807045581
1318.262365,0.9999968935048251
1318.380968,0.9999969332047026
1318.49957,0.9999969643046077
1318.618172,0.9999968011051165
1318.736775,0.99999687590488
1318.855377,0.9999967783051896
1318.973979,0.9999969524046439
1319.092582,0.9999964376063454
1319.211184,0.9999966783055169
1319.329787,0.9999968976048125
1319.448389,0.9999968598049305
1319.566991,0.9999968631049201
1319.685594,0.9999967156053936
1319.804196,0.9999967695052181
1319.922798,0.9999974115033502
1320.041401,0.9999969066047846
1320.160003,0.9999970479043574
1320.278606,0.9999973042036336
1320.397208,0.9999973812034291
1320.51581,0.9999969457046644
1320.634413,0.9999971032041958
1320.753015,0.9999974791031775
1320.871617,0.9999972168038731
1320.99022,0.9999974279033078
1321.108822,0.9999973610034821
1321.227425,0.9999971748039909
1321.346027,0.9999969942045174
1321.464629,0.9999973697034592
1321.583232,0.9999971901039477
1321.701834,0.99999668940548
1321.820436,0.9999972555037662
1321.939039,0.9999973179035968
1322.057641,0.999997230903834
1322.176244,0.9999969881045357
1322.294846,0.9999967328053373
1322.413448,0.99999717510399
1322.532051,0.9999966805055095
1322.650653,0.9999966198057129
1322.769255,0.9999972139038812
1322.887858,0.9999970533043415
1323.00646,0.9999971379040958
1323.125063,0.9999967949051364
1323.243665,0.9999971261041296
1323.362267,0.9999972141038806
1323.48087,0.99999677200521
1323.599472,0.9999971646040198
1323.718074,0.9999971447040764
1323.836677,0.9999973557034961
1323.955279,0.999996706705423
1324.073881,0.9999973280035698
1324.192484,0.999997503603116
1324.311086,0.9999970749042781
1324.429689,0.999996618305718
1324.548291,0.9999972178038703
1324.666893,0.9999970388043844
1324.785496,0.9999967880051585
1324.904098,0.999996837105002
1325.0227,0.9999972071039002
1325.141303,0.9999969646046069
1325.259905,0.9999971393040918
1325.378508,0.9999970797042641
1325.49711,0.9999973671034661
1325.615712,0.9999969627046126
1325.734315,0.9999971061041873
1325.852917,0.9999969570046299
1325.971519,0.9999964373063464
1326.090122,0.9999971406040881
1326.208724,0.9999969289047158
1326.327327,0.9999967776051919
1326.445929,0.9999967443052998
1326.564531,0.9999968670049079
1326.683134,0.9999966587055822
1326.801736,0.9999971274041259
1326.920338,0.9999968629049207
1327.038941,0.9999966632055671
1327.157543,0.9999968774048753
1327.276146,0.9999963396066992
1327.394748,0.9999966701055442
1327.51335,0.9999966573055868
1327.631953,0.9999960830076714
1327.750555,0.9999965806058462
1327.869157,0.9999971235041372
1327.98776,0.9999968196050575
1328.106362,0.999996405006462
1328.224964,0.9999967133054012
1328.343567,0.9999968555049439
1328.462169,0.9999958227087249
1328.580772,0.9999968611049264
1328.699374,0.9999964891061632
1328.817976,0.9999965047061086
1328.936579,0.9999962968068569
1329.055181,0.9999967663052284
1329.173783,0.9999963758065674
1329.292386,0.9999963436066847
1329.410988,0.9999966337056659
1329.529591,0.9999965935058022
1329.648193,0.9999965687058869
1329.766795,0.9999961102075653
1329.885398,0.9999963112068037
1330.004,0.9999962597069949
1330.122602,0.9999959544081835
1330.241205,0.9999961586073781
1330.359807,0.9999969943045172
1330.47841,0.9999967969051299
1330.597012,0.999995900008405
1330.715614,0.9999955632098426
1330.834217,0.9999965561059302
1330.952819,0.9999959832080674
1331.071421,0.999995637209517
1331.190024,0.9999963240067565
1331.308626,0.999996028107888
1331.427229,0.9999951079119663
1331.545831,0.9999958910084419
1331.664433,0.9999964778062029
1331.783036,0.9999954046105588
1331.901638,0.999995748409038
1332.02024,0.999996028607886
1332.138843,0.999995366410735
1332.257445,0.9999953560107834
1332.376048,0.9999956759093489
1332.49465,0.9999957220091507
1332.613252,0.9999953033110295
1332.731855,0.9999954386104032
1332.850457,0.9999957515090249
1332.969059,0.9999955887097298
1333.087662,0.9999950503122498
1333.206264,0.9999953819106634
1333.324866,0.9999962565070069
1333.443469,0.999995317710962
1333.562071,0.9999953925106145
1333.680674,0.9999954642102867
1333.799276,0.9999952737111689
1333.917878,0.9999946144145023
1334.036481,0.9999951630116982
1334.155083,0.9999961601073724
1334.273685,0.9999949664126685
1334.392288,0.9999950402122998
1334.51089,0.9999963557066405
1334.629493,0.9999950128124361
1334.748095,0.999994169916995
1334.866697,0.999995864308552
1334.9853,0.9999947799136247
1335.103902,0.9999943450159895
1335.222504,0.9999945764147077
1335.341107,0.9999953312108988
1335.459709,0.999995249411284
1335.578312,0.9999937533195106
1335.696914,0.9999953527107986
1335.815516,0.9999946136145066
1335.934119,0.9999939959180246
1336.052721,0.9999946844141278
1336.171323,0.9999944930151635
1336.289926,0.999994556114818
1336.408528,0.9999938632188301
1336.527131,0.9999952058114921
1336.645733,0.999994198616828
1336.764335,0.999994090517461
1336.882938,0.9999936578201117
1337.00154,0.9999946072145411
1337.120142,0.9999935621207232
1337.238745,0.9999933500221112
1337.357347,0.9999946220144614
1337.47595,0.9999939520182891
1337.594552,0.9999931242236383
1337.713154,0.9999938677188025
1337.831757,0.9999943172161471
1337.950359,0.9999937163197424
1338.068961,0.9999933734219558
1338.187564,0.9999943891157411
1338.306166,0.9999943891157411
1338.424768,0.9999924468285254
1338.543371,0.9999932250229503
1338.661973,0.9999944420154456
1338.780576,0.9999925337278728
1338.899178,0.9999932594227178
1339.01778,0.9999941530170937
1339.136383,0.999993281522569
1339.254985,0.9999925382278392
1339.373587,0.9999929981245133
1339.49219,0.9999936001204793
1339.610792,0.9999917384341269
1339.729395,0.999993215623014
1339.847997,0.9999930883238858
1339.966599,0.9999919656322757
1340.085202,0.9999922966296712
1340.203804,0.9999925330278779
1340.322406,0.9999933863218705
1340.441009,0.9999918242334218
1340.559611,0.9999928910252689
1340.678214,0.999992780326062
1340.796816,0.9999912148385898
1340.915418,0.9999920289317691
1341.034021,0.9999915849354069
1341.152623,0.999992465028388
1341.271225,0.9999904473456269
1341.389828,0.9999918469332364
1341.50843,0.9999919639322894
1341.627033,0.9999909815406666
1341.745635,0.9999917766338121
1341.864237,0.9999912463383135
1341.98284,0.9999911853388493
1342.101442,0.999991229738459
1342.220044,0.9999913491374189
1342.338647,0.9999913091377658
1342.457249,0.9999903001470439
1342.575852,0.9999906676435467
1342.694454,0.9999910056404495
1342.813056,0.9999917727338441
1342.931659,0.9999897280527568
1343.050261,0.9999907303429635
1343.168863,0.9999902794472448
1343.287466,0.9999898320516939
1343.406068,0.9999896980530654
1343.52467,0.999990506245066
1343.643273,0.9999902738472993
1343.761875,0.9999893210570203
1343.880478,0.9999905123450081
1343.99908,0.9999902824472158
1344.117682,0.9999885770652422
1344.236285,0.999988522065872
1344.354887,0.999990360946456
1344.473489,0.9999892450578348
1344.592092,0.9999885710653108
1344.710694,0.999989889051116
1344.829297,0.9999895450546533
1344.947899,0.999986870086198
1345.066501,0.9999879750723
1345.185104,0.999988850062161
1345.303706,0.9999894800553351
1345.422308,0.9999882090695136
1345.540911,0.9999895140549779
1345.659513,0.9999905637445218
1345.778116,0.9999851321105282
1345.896718,0.9999863220935434
1346.01532,0.9999894760553771
1346.133923,0.9999864580916925
1346.252525,0.9999873340802135
1346.371127,0.9999895830542568
1346.48973,0.9999881260704957
1346.608332,0.9999860430973985
1346.726935,0.999986702088418
1346.845537,0.9999868530864214
1346.964139,0.9999869810847468
1347.082742,0.9999864680915571
1347.201344,0.9999880090718918
1347.319946,0.9999874650785627
1347.438549,0.9999835701349717
1347.557151,0.9999859350989116
1347.675754,0.9999865580903433
1347.794356,0.9999861270962296
1347.912958,0.999986336093352
1348.031561,0.9999877330752394
1348.150163,0.9999864520917737
1348.268765,0.9999829931446182
1348.387368,0.9999845801188876
1348.50597,0.9999852161092828
1348.624572,0.9999849101138535
1348.743175,0.9999846961171056
1348.861777,0.999986202095192
1348.98038,0.9999853491073254
1349.098982,0.9999820641608491
1349.217584,0.999984601118564
1349.336187,0.9999835531352511
1349.454789,0.9999840241276156
1349.573391,0.9999850141122896
1349.691994,0.9999858770997291
1349.810596,0.999984485120357
1349.929199,0.9999816651680851
1350.047801,0.9999838661301523
1350.166403,0.9999830891429902
1350.285006,0.9999829421454869
1350.403608,0.9999841041263408
1350.52221,0.9999828491470776
1350.640813,0.9999843681221791
1350.759415,0.9999815301705695
1350.878018,0.9999826891498345
1350.99662,0.9999823411559192
1351.115222,0.9999797942041398
1351.233825,0.9999834721365867
1351.352427,0.9999843881218666
1351.471029,0.9999822081582767
1351.589632,0.9999823251562019
1351.708234,0.9999827291491429
1351.826837,0.9999806291876167
1351.945439,0.9999786022289355
1352.064041,0.9999836581335297
1352.182644,0.9999833151391938
1352.301246,0.9999820551610106
1352.419848,0.9999811531776036
1352.538451,0.9999798812023857
1352.657053,0.9999812991748626
1352.775656,0.9999795552089976
1352.894258,0.999981578169684
1353.01286,0.9999820701607415
1353.131463,0.9999820111618011
1353.250065,0.9999820611609029
1353.368667,0.9999808031842612
1353.48727,0.9999808391835708
1353.605872,0.9999782982354867
1353.724474,0.9999805541890723
1353.843077,0.9999805621889167
1353.961679,0.9999814561719389
1354.080282,0.9999815281706064
1354.198884,0.9999784862314245
1354.317486,0.9999800901982028
1354.436089,0.9999801511969901
1354.554691,0.9999756032976044
1354.673293,0.9999812981748814
1354.791896,0.9999811961767942
1354.910498,0.9999801481970496
1355.029101,0.9999788112244853
1355.147703,0.9999805411893251
1355.266305,0.999978442232372
1355.384908,0.9999778632450216
1355.50351,0.9999784902313384
1355.622112,0.9999810871788497
1355.740715,0.9999802181956625
1355.859317,0.999977078262707
1355.97792,0.9999818761642387
1356.096522,0.9999790232200158
1356.215124,0.9999759562890547
1356.333727,0.9999765512749257
1356.452329,0.9999803181936893
1356.570931,0.999979324213747
1356.689534,0.9999791812167139
1356.808136,0.9999817521664938
1356.926739,0.9999780442410312
1357.045341,0.999980353193001
1357.163943,0.999975073310675
1357.282546,0.9999790962184871
1357.401148,0.9999805511891305
1357.51975,0.9999803671927261
1357.638353,0.9999789352218655
1357.756955,0.9999797402052324
1357.875558,0.9999798282034534
1357.99416,0.9999776402499829
1358.112762,0.9999783642340565
1358.231365,0.9999797602048274
1358.349967,0.9999821651590427
1358.468569,0.9999778952443137
1358.587172,0.9999808671830347
1358.705774,0.999981642168507
1358.824376,0.9999775122528531
1358.942979,0.999979033219806
1359.061581,0.999981800165619
1359.180184,0.9999769512656261
1359.298786,0.9999832681399792
1359.417388,0.9999816311687091
1359.535991,0.9999827341490565
1359.654593,0.9999784352325229
1359.773195,0.9999790822187798
1359.891798,0.9999813061747317
1360.0104,0.9999807021862052
1360.129003,0.999981469171698
1360.247605,0.9999836761332358
1360.366207,0.9999821421594531
1360.48481,0.9999795682087319
1360.603412,0.9999811841770199
1360.722014,0.9999832601401131
1360.840617,0.9999825311525821
1360.959219,0.9999841021263726
1361.077822,0.9999838941297009
1361.196424,0.9999845281196907
1361.315026,0.9999812551756864
1361.433629,0.9999829921446353
1361.552231,0.9999847841157627
1361.670833,0.999982853147009
1361.789436,0.9999836201341514
1361.908038,0.9999862950939131
1362.026641,0.9999853931066817
1362.145243,0.9999856211033773
1362.263845,0.9999846371180103
1362.382448,0.9999849951125744
1362.50105,0.9999865850899807
1362.619652,0.9999854331060982
1362.738255,0.9999853931066817
1362.856857,0.9999868140869349
1362.97546,0.9999850041124394
1363.094062,0.9999818771642206
1363.212664,0.9999833731382278
1363.331267,0.9999860940966879
1363.449869,0.9999855331046466
1363.568471,0.9999869510851378
1363.687074,0.9999869110856606
1363.805676,0.9999861520958832
1363.924278,0.9999864210921942
1364.042881,0.9999839611286241
1364.161483,0.9999786142286788
1364.280086,0.9999782862357471
1364.398688,0.9999860040979436
1364.51729,0.9999867100883116
1364.635893,0.9999827631485563
1364.754495,0.999984056127105
1364.873097,0.9999847731159301
1364.9917,0.9999849981125294
1365.110302,0.999985682102502
1365.228905,0.9999835431354157
1365.347507,0.9999840681269136
1365.466109,0.9999808181839734
1365.584712,0.9999847521162502
1365.703314,0.9999853611071496
1365.821916,0.9999858281004224
1365.940519,0.999983861130233
1366.059121,0.9999856441030469
1366.177724,0.9999854521058217
1366.296326,0.9999849121138233
1366.414928,0.9999849961125594
1366.533531,0.9999837421321606
1366.652133,0.999983823130847
1366.770735,0.9999842381242197
1366.889338,0.9999842401241882
1367.00794,0.9999833321389103
1367.126543,0.9999824371542286
1367.245145,0.9999816281687641
1367.363747,0.9999831161425339
1367.48235,0.9999823701554076
1367.600952,0.9999821001602041
1367.719554,0.9999803741925887
1367.838157,0.9999825061530191
1367.956759,0.9999828801465463
1368.075362,0.9999774722537534
1368.193964,0.9999772122596445
1368.312566,0.9999819671625936
1368.431169,0.9999787992247396
1368.549771,0.9999809291818503
1368.668373,0.9999797502050298
1368.786976,0.9999781032397376
1368.905578,0.9999769662652805
1369.02418,0.9999775962509677
1369.142783,0.9999783952333864
1369.261385,0.9999779702426587
1369.379988,0.9999753263044007
1369.49859,0.9999759692887422
1369.617192,0.999977669249335
1369.735795,0.9999712394135936
1369.854397,0.9999788292241041
1369.972999,0.9999776992486654
1370.091602,0.9999744983251733
1370.210204,0.9999786692275041
1370.328807,0.9999779872422843
1370.447409,0.9999724863785067
1370.566011,0.9999730033644157
1370.684614,0.9999745773231618
1370.803216,0.9999773682561017
1370.921818,0.9999757162948539
1371.040421,0.9999745183246634
1371.159023,0.9999755512988744
1371.277626,0.9999743953278052
1371.396228,0.9999620717192954
1371.51483,0.9999791562172347
1371.633433,0.9999773482565546
1371.752035,0.9999718283968271
1371.870637,0.9999771852602601
1371.98924,0.9999706114318524
1372.107842,0.9999731163613715
1372.226445,0.9999710604187577
1372.345047,0.9999700014499655
1372.463649,0.9999767902693499
1372.582252,0.9999765652745974
1372.700854,0.9999689254828228
1372.819456,0.9999740203374773
1372.938059,0.9999742023327656
1373.056661,0.9999669515461121
1373.175264,0.9999726353744182
1373.293866,0.9999738403421699
1373.412468,0.9999728963673101
1373.531071,0.9999730863621784
1373.649673,0.9999701444456859
1373.768275,0.9999733463552147
1373.886878,0.9999717653986039
1374.00548,0.9999672065377173
1374.124082,0.9999730563629863
1374.242685,0.9999743263295743
1374.361287,0.9999680845093101
1374.47989,0.9999738343423268
1374.598492,0.9999736833462892
1374.717094,0.9999668145506492
1374.835697,0.9999720463907095
1374.954299,0.999971542404925
1375.072901,0.999969337470105
1375.191504,0.9999734233531653
1375.310106,0.9999683135020276
1375.428709,0.9999719923922203
1375.547311,0.9999715824037876
1375.665913,0.9999687294889327
1375.784516,0.9999726163749383
1375.903118,0.9999716714012623
1376.02172,0.9999697434577384
1376.140323,0.999971588403617
1376.258925,0.999971303411755
1376.377528,0.9999688424854054
1376.49613,0.999972641374254
1376.614732,0.9999690354794106
1376.733335,0.9999705254343836
1376.851937,0.9999724283801041
1376.970539,0.9999714564073761
1377.089142,0.9999709154229645
1377.207744,0.9999722973837245
1377.326347,0.9999701314460742
1377.444949,0.9999715224054944
1377.563551,0.999969154475733
1377.682154,0.999971253413191
1377.800756,0.9999725263774069
1377.919358,0.9999697714568916
1378.037961,0.9999704654361539
1378.156563,0.9999748983150526
1378.275166,0.999971009420235
1378.393768,0.9999692854717008
1378.51237,0.9999721633874457
1378.630973,0.9999717623986886
1378.749575,0.9999712894121568
1378.868177,0.9999711684156382
1378.98678,0.999973710345579
1379.105382,0.9999735233505127
1379.223984,0.9999717943977855
1379.342587,0.9999693074710253
1379.461189,0.9999736853462365
1379.579792,0.9999697124586768
1379.698394,0.9999702994410703
1379.816996,0.9999721963865277
1379.935599,0.9999739273398978
1380.054201,0.9999727703707331
1380.172803,0.9999695654631399
1380.291406,0.9999726723734064
1380.410008,0.9999733223558547
1380.528611,0.9999698394548384
1380.647213,0.9999750943101519
1380.765815,0.9999728653681508
1380.884418,0.9999727243719867
1381.00302,0.9999699624511362
1381.121622,0.9999734403527136
1381.240225,0.9999721963865277
1381.358827,0.9999719023947451
