nu,[0]HCFC-141-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
629.49359,0.9931397397639111
629.612592,0.9925979312538193
629.731595,0.9932210812394858
629.850597,0.9931271269693076
629.969599,0.9932677637273339
630.088602,0.9933116671327488
630.207604,0.9932473026221512
630.326607,0.9928512745711077
630.445609,0.9927477255833435
630.564611,0.9927043434556418
630.683614,0.9923364161550614
630.802616,0.9926097432394825
630.921618,0.9934558071127524
631.040621,0.9935837724615001
631.159623,0.9936167599903357
631.278626,0.993994604906251
631.397628,0.9939590205363594
631.51663,0.9939060439324039
631.635633,0.9937118536644265
631.754635,0.9937092700169657
631.873637,0.9929779704767698
631.99264,0.9933535857695788
632.111642,0.9933668967968118
632.230645,0.9925272607970121
632.349647,0.9926719818215427
632.468649,0.9919931271474948
632.587652,0.9923248058869125
632.706654,0.9923699576927761
632.825657,0.992231829408617
632.944659,0.9916068210624648
633.063661,0.9924899424735951
633.182664,0.9919539441928409
633.301666,0.9924572900916223
633.420668,0.9918090303078114
633.539671,0.992381667727366
633.658673,0.9922991050072679
633.777676,0.9927476263085758
633.896678,0.991991341561473
634.01568,0.992689254464298
634.134683,0.992818014610517
634.253685,0.9926194708626315
634.372687,0.9930595966207315
634.49169,0.9931812538726721
634.610692,0.9931836375105418
634.729695,0.9930574118920221
634.848697,0.9933920292972256
634.967699,0.993512535058906
635.086702,0.9935684713892228
635.205704,0.9937372930135027
635.324706,0.9928539552731679
635.443709,0.9930815434803287
635.562711,0.9932564405393697
635.681714,0.9932850467367845
635.800716,0.9935097532277024
635.919718,0.9934632580592467
636.038721,0.993137356231396
636.157723,0.9932568378420253
636.276726,0.9931728118678927
636.395728,0.9945447343004078
636.51473,0.9935226689384463
636.633733,0.9938228574779284
636.752735,0.9937924469637729
636.871737,0.9947213811309938
636.99074,0.9937406717260426
637.109742,0.9941166749386802
637.228745,0.9942229516916223
637.347747,0.9949197483509459
637.466749,0.993900875634413
637.585752,0.9949111920779021
637.704754,0.9941897451995874
637.823756,0.9942984160774929
637.942759,0.995274201889736
638.061761,0.9946365350159216
638.180764,0.9951509945702326
638.299766,0.9947118318515715
638.418768,0.9952709174902891
638.537771,0.9954476933024629
638.656773,0.9953977230825221
638.775776,0.9956707981284939
638.894778,0.9953686578933619
639.01378,0.9956779669840483
639.132783,0.9954469964893214
639.251785,0.9957941693830735
639.370787,0.9959127755315029
639.48979,0.9959005258796995
639.608792,0.9959695441775993
639.727795,0.9958702509638937
639.846797,0.9961173570253973
639.965799,0.9960931516677178
640.084802,0.9961295097312843
640.203804,0.9963623324019779
640.322806,0.9962829254884931
640.441809,0.9962724645726954
640.560811,0.9965085094779677
640.679814,0.9963961096575676
640.798816,0.9969911357326439
640.917818,0.9971474761994991
641.036821,0.9967761079362479
641.155823,0.9965549478565152
641.274825,0.9972930703591392
641.393828,0.9965551471675247
641.51283,0.9974803795855385
641.631833,0.9974279134974425
641.750835,0.9965451816658806
641.869837,0.99668121936754
641.98884,0.9973358551495848
642.107842,0.9972408135713922
642.226845,0.9973639804172645
642.345847,0.9976641323945723
642.464849,0.9974596322094166
642.583852,0.9978488171175224
642.702854,0.9973482221908642
642.821856,0.9972682380708505
642.940859,0.9976476710721941
643.059861,0.9978432291797927
643.178864,0.9971320205333997
643.297866,0.99731560943722
643.416868,0.9973549044463383
643.535871,0.9977644026783753
643.654873,0.997518883071303
643.773875,0.9980481074247756
643.892878,0.9974295093833808
644.01188,0.9977527289031557
644.130883,0.9974452688941289
644.249885,0.9977642031255147
644.368887,0.9978580971546737
644.48789,0.9979359331218149
644.606892,0.99791936752282
644.725895,0.9976727123430046
644.844897,0.9979454135582116
644.963899,0.9980787479720036
645.082902,0.9976692204946221
645.201904,0.997898611015844
645.320906,0.9979702627083799
645.439909,0.9975515024721038
645.558911,0.9980286456764335
645.677914,0.9980993086059855
645.796916,0.9973713609380275
645.915918,0.9979084902609952
646.034921,0.9974579365294831
646.153923,0.9978386391114957
646.272925,0.9978907276479563
646.391928,0.9977679946366905
646.51093,0.997597291136909
646.629933,0.9974974366458669
646.748935,0.9978378408409037
646.867937,0.9977772739221892
646.98694,0.9973652769912817
647.105942,0.9977490372248884
647.224944,0.9977073321867738
647.343947,0.9974858657427131
647.462949,0.9972329354000838
647.581952,0.9975564902420855
647.700954,0.9977871519660972
647.819956,0.9973357554160043
647.938959,0.9973744527940387
648.057961,0.9977003482598922
648.176964,0.9973278764946583
648.295966,0.9974595324634583
648.414968,0.9975013268934557
648.533971,0.9972530797088357
648.652973,0.9972866877039135
648.771975,0.9966460371414662
648.890978,0.997405571362413
649.00998,0.9972250572910127
649.128983,0.9969910360335353
649.247985,0.997049461420094
649.366987,0.9967909600109038
649.48599,0.9968474796606533
649.604992,0.9969618246241287
649.723994,0.9973497182143195
649.842997,0.9968491743028093
649.961999,0.9968642268389876
650.081002,0.9967344435657276
650.200004,0.9970178554531242
650.319006,0.9963612364040151
650.438009,0.9964697460509025
650.557011,0.9967287621955911
650.676014,0.9964712407566426
650.795016,0.9964620732633982
650.914018,0.9963029509765509
651.033021,0.9964236105697051
651.152023,0.9958922599396383
651.271025,0.9959659586936941
651.390028,0.9966197260333938
651.50903,0.995947931872985
651.628033,0.9962671843426257
651.747035,0.9962132877458689
651.866037,0.9961462448476224
651.98504,0.9963840533375816
652.104042,0.9953878686938429
652.223044,0.9959766155864664
652.342047,0.995855711364369
652.461049,0.9954880097504442
652.580052,0.9960010173124682
652.699054,0.9955843776539193
652.818056,0.9953909544010187
652.937059,0.9952559885384942
