nu,[0]Methylisothiocyanate-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2346.670933,0.946881808325021
2346.788936,0.9470494212383999
2346.906938,0.9479012014859469
2347.02494,0.9474842167006733
2347.142943,0.9475514904682495
2347.260945,0.9481998373971017
2347.378948,0.9487214907491919
2347.49695,0.9484056190883229
2347.614952,0.9491807830904951
2347.732955,0.948475803700934
2347.850957,0.9488315488253638
2347.968959,0.9491219357062313
2348.086962,0.9505885118804162
2348.204964,0.9502663169900082
2348.322966,0.9499442313051567
2348.440969,0.9510211280660404
2348.558971,0.9503556462222134
2348.676974,0.9511866201397168
2348.794976,0.9518184177890961
2348.912978,0.9514739218793781
2349.030981,0.9508994051520807
2349.148983,0.9530451497570058
2349.266985,0.9524373008758724
2349.384988,0.9520107045297965
2349.50299,0.9527011625513699
2349.620992,0.954064499767604
2349.738995,0.9531204432978924
2349.856997,0.9537954915106164
2349.974999,0.9529631913983867
2350.093002,0.9534617215017465
2350.211004,0.9522630207969257
2350.329007,0.9522820662477955
2350.447009,0.9536972556342254
2350.565011,0.9541866278396041
2350.683014,0.9544872439719286
2350.801016,0.9539032764908938
2350.919018,0.9540091656313229
2351.037021,0.9543679405230531
2351.155023,0.9538822908496539
2351.273025,0.9545206516100979
2351.391028,0.9538355517625193
2351.50903,0.954460518703253
2351.627033,0.9549216344842834
2351.745035,0.9544843805144919
2351.863037,0.9556839660784532
2351.98104,0.9551900051678885
2352.099042,0.9554689613750217
2352.217044,0.9552559155521272
2352.335047,0.9534045155146532
2352.453049,0.9553113220020008
2352.571051,0.9568611374410161
2352.689054,0.9558636515539815
2352.807056,0.9556447838390854
2352.925059,0.9544567008688138
2353.043061,0.9545015613879686
2353.161063,0.9567807644811827
2353.279066,0.9580388007545325
2353.397068,0.9561676645306769
2353.51507,0.9566908313162464
2353.633073,0.9556935229658984
2353.751075,0.9552358553885331
2353.869077,0.9559315202825531
2353.98708,0.956691788007556
2354.105082,0.956671697690957
2354.223084,0.9559267406369008
2354.341087,0.9539185390654179
2354.459089,0.9535828188298948
2354.577092,0.9553982592878895
2354.695094,0.9561609713804513
2354.813096,0.9549989862693815
2354.931099,0.9541331948845817
2355.049101,0.9555998695897381
2355.167103,0.9549961212767202
2355.285106,0.9544147056978761
2355.403108,0.9553524012720448
2355.52111,0.9537668780750748
2355.639113,0.9533272928764556
2355.757115,0.9525858926846688
2355.875118,0.9506493514920233
2355.99312,0.9521982691130937
2356.111122,0.9524877813905406
2356.229125,0.9528688527122803
2356.347127,0.9518031888162436
2356.465129,0.9518622024433537
2356.583132,0.9512237171412891
2356.701134,0.9507111457081606
2356.819136,0.9510230301101986
2356.937139,0.9517793940339592
2357.055141,0.9511514268858509
2357.173143,0.9503879588634968
2357.291146,0.9473913677971072
2357.409148,0.9495083069552793
2357.527151,0.9509583627428665
2357.645153,0.9507254064823017
2357.763155,0.9499413814767376
2357.881158,0.9498881862488552
2357.99916,0.949866339071815
2358.117162,0.9501190371253592
2358.235165,0.9492567205906018
2358.353167,0.9492728580920202
2358.471169,0.9479533374857555
2358.589172,0.9487129522941983
2358.707174,0.9460167537423781
2358.825177,0.947722065087789
2358.943179,0.9471820174388906
2359.061181,0.9485232286767336
2359.179184,0.9485753988889785
2359.297186,0.9483487164582735
2359.415188,0.9467483074020835
2359.533191,0.9480263327030217
2359.651193,0.947547700269868
2359.769195,0.9471782287183983
2359.887198,0.9479779845929411
2360.0052,0.9461690747012389
2360.123202,0.944405169443272
2360.241205,0.9462712664795633
2360.359207,0.9461605592178862
2360.47721,0.9478604426106051
2360.595212,0.9464482357525063
2360.713214,0.9482709550517852
2360.831217,0.946801326791827
2360.949219,0.9470342685688816
2361.067221,0.9469301005286863
2361.185224,0.9482178533651634
2361.303226,0.9472909496343773
2361.421228,0.9453727356461306
2361.539231,0.9468089012327391
2361.657233,0.9475827601833824
2361.775236,0.9476121357042663
2361.893238,0.9489368749727765
2362.01124,0.9488097259507048
2362.129243,0.948475803700934
2362.247245,0.9489330792328681
2362.365247,0.9492671624719585
2362.48325,0.9485004643924179
2362.601252,0.9474027365617331
2362.719254,0.9479561813500338
2362.837257,0.9463677910714147
2362.955259,0.9489634455772624
2363.073261,0.949904334485281
2363.191264,0.9501237877324212
2363.309266,0.949682082875464
2363.427269,0.9506198818189093
2363.545271,0.9494845695443244
2363.663273,0.9500534811735039
2363.781276,0.9498843867037092
2363.899278,0.9498549407441361
2364.01728,0.9489368749727765
2364.135283,0.9468609771543816
2364.253285,0.949474125271503
2364.371287,0.9497048755189635
2364.48929,0.9507643870230631
2364.607292,0.9507596332130126
2364.725295,0.9502872230789481
2364.843297,0.9505913636502294
2364.961299,0.9506740686964844
2365.079302,0.9513549950722235
2365.197304,0.950889896205574
2365.315306,0.9493051339178813
2365.433309,0.9493839295139685
2365.551311,0.9504069668127528
2365.669313,0.9522734957477665
2365.787316,0.9517213372616726
2365.905318,0.9519183639700466
2366.02332,0.9524258716968371
2366.141323,0.9514092238524482
2366.259325,0.9508661242553195
2366.377328,0.9522182654867063
2366.49533,0.9505333793455861
2366.613332,0.9490412637703021
2366.731335,0.9519288351296415
2366.849337,0.9517575033596402
2366.967339,0.9519297870589527
2367.085342,0.9511837665841367
2367.203344,0.9510230301101986
2367.321346,0.9507558301820858
2367.439349,0.9525449323719364
2367.557351,0.952002136472012
2367.675354,0.952759279094822
2367.793356,0.9504155205139458
2367.911358,0.9495415403276034
2368.029361,0.951643299311617
2368.147363,0.9519145563042061
2368.265365,0.9511400131372109
2368.383368,0.9506484008431472
2368.50137,0.9522277877169723
2368.619372,0.952043073444019
2368.737375,0.9522344533348158
2368.855377,0.9526659132604713
2368.973379,0.9507434704366319
2369.091382,0.9492215987416982
2369.209384,0.9510201770453879
2369.327387,0.951943114169261
2369.445389,0.9513169416334945
2369.563391,0.9510981638973228
2369.681394,0.951573831886359
2369.799396,0.9508936997727659
2369.917398,0.9519535856011097
2370.035401,0.9512056440623582
2370.153403,0.9500259300220434
2370.271405,0.9498416428680511
2370.389408,0.9504183717647842
2370.50741,0.9516328312928987
2370.625413,0.9516347345604645
2370.743415,0.9516366378318369
2370.861417,0.9524763516057427
2370.97942,0.9534121427812863
2371.097422,0.9516775590870644
2371.215424,0.9524753991298675
2371.333427,0.9505866107052936
2371.451429,0.9503347386279809
2371.569431,0.9507786485958301
2371.687434,0.9523477759773262
2371.805436,0.9529593795532447
2371.923438,0.9526020867824938
2372.041441,0.9528964863096941
2372.159443,0.9526287600143473
2372.277446,0.9541952155578993
2372.395448,0.9534293043543101
2372.51345,0.9518031888162436
2372.631453,0.9525039738204595
2372.749455,0.9519878565470646
2372.867457,0.9523401572255934
2372.98546,0.9529708151344127
2373.103462,0.9532071812047473
2373.221464,0.9532252923132453
2373.339467,0.9532739080428437
2373.457469,0.9526554339930616
2373.575472,0.9531032872843176
2373.693474,0.9531547562514805
2373.811476,0.9521506603898661
2373.929479,0.9531909768204045
2374.047481,0.9535570724413642
2374.165483,0.9533492196563487
2374.283486,0.9528154935505988
2374.401488,0.9540578213394801
2374.51949,0.9540406484532524
2374.637493,0.9529717681057044
2374.755495,0.9537191909233598
2374.873497,0.953376867184606
2374.9915,0.953699163030644
2375.109502,0.9546686137778693
2375.227505,0.9529145915149329
2375.345507,0.9544080248183193
2375.463509,0.953360659915626
2375.581512,0.9556218486394967
2375.699514,0.9555845801141407
2375.817516,0.9547946383523269
2375.935519,0.9557996108347153
2376.053521,0.9548643409050388
2376.171523,0.9547106201210083
2376.289526,0.9548013219381879
2376.407528,0.9550037612762504
2376.525531,0.9554049470991118
2376.643533,0.9553867945775664
2376.761535,0.9552196165170223
2376.879538,0.9554909374138568
2376.99754,0.9547736331013418
2377.115542,0.9567233593574848
2377.233545,0.9552979477371129
2377.351547,0.9562604172925726
2377.469549,0.9552922159666217
2377.587552,0.9547316239856926
2377.705554,0.9564545578618842
2377.823556,0.9567310131749748
2377.941559,0.9578702007628341
2378.059561,0.9557766719193234
2378.177564,0.9583923823037948
2378.295566,0.9576068226737715
2378.413568,0.9551623050593921
2378.531571,0.9574861718152783
2378.649573,0.9562881492467855
2378.767575,0.9565377730282254
2378.885578,0.9566334315883764
2379.00358,0.9575426651659529
2379.121582,0.9582045558044614
2379.239585,0.9582122214715705
2379.357587,0.9588506033686458
2379.47559,0.957547452891248
2379.593592,0.9575579859711616
2379.711594,0.9575876707288381
2379.829597,0.958877451561413
2379.947599,0.9590721234426074
2380.065601,0.9596592552261545
2380.183604,0.9580196401701239
2380.301606,0.9588879992713926
2380.419608,0.9604637867336542
2380.537611,0.9582553419917411
2380.655613,0.9581020334020367
2380.773615,0.9596899648136725
2380.891618,0.9600095947873925
2381.00962,0.9608893664501245
2381.127623,0.9606914436273865
2381.245625,0.9588716983139635
2381.363627,0.9599913547783722
2381.48163,0.9600403155859558
2381.599632,0.9591383017022487
2381.717634,0.9586962408480197
2381.835637,0.9612266978159398
2381.953639,0.9592821832383495
2382.071641,0.9599174382898755
2382.189644,0.9607298720536949
2382.307646,0.9607135397846946
2382.425649,0.9614689574672235
2382.543651,0.961228620271258
2382.661653,0.9614554969960425
2382.779656,0.9612507287837712
2382.897658,0.9607817528675552
2383.01566,0.96070297199388
2383.133663,0.9621354863803417
2383.251665,0.9616487689741218
2383.369667,0.9621354863803417
2383.48767,0.9625791330922732
2383.605672,0.9626619184574388
2383.723674,0.9618497745711906
2383.841677,0.9615651091704752
2383.959679,0.9621855187264632
2384.077682,0.9628660244186191
2384.195684,0.9628804675173084
2384.313686,0.9625473685049997
2384.431689,0.9634130876717448
2384.549691,0.9627389344915156
2384.667693,0.9645775939018051
2384.785696,0.963683844788974
2384.903698,0.963727211537734
2385.0217,0.9641542372716616
2385.139703,0.9650455274995725
2385.257705,0.9640819284154822
2385.375708,0.9656440412467114
2385.49371,0.9649702568840196
2385.611712,0.9642603000711085
2385.729715,0.9649075358557777
2385.847717,0.9659801438515265
2385.965719,0.9665889030811756
2386.083722,0.9657579939666567
2386.201724,0.9660110557107169
2386.319726,0.966498047994542
2386.437729,0.965855540450062
2386.555731,0.9671071336066008
2386.673733,0.9656063818634656
2386.791736,0.9667890076942264
2386.909738,0.9678075726996876
2387.027741,0.9685027080606173
2387.145743,0.968294502361299
2387.263745,0.9680456826488947
2387.381748,0.9680156736978737
2387.49975,0.9692051271201029
2387.617752,0.9668431493946107
2387.735755,0.9695541037778956
2387.853757,0.9696733662671531
2387.971759,0.9687719892418081
2388.089762,0.9695104748248844
2388.207764,0.9703746936102483
2388.325767,0.9701292198665029
2388.443769,0.968294502361299
2388.561771,0.9703203541489253
2388.679774,0.9698547121419558
2388.797776,0.9711746118788495
2388.915778,0.9711532462724106
2389.033781,0.9717526327170639
2389.151783,0.9726772090371357
2389.269785,0.9695734950538832
2389.387788,0.9721764092414976
2389.50579,0.9725955075830857
2389.623792,0.9715991079298721
2389.741795,0.9724282355415893
2389.859797,0.9722716871981469
2389.9778,0.9732220608184564
2390.095802,0.9734430073027395
2390.213804,0.9725429888436949
2390.331807,0.9741908986858787
2390.449809,0.9745241289523568
2390.567811,0.974786311204977
2390.685814,0.9744695571291608
2390.803816,0.9752182372053861
2390.921818,0.9739863400765604
2391.039821,0.9750378385188962
2391.157823,0.9744013466475565
2391.275826,0.9757606093107455
2391.393828,0.9738363577291258
2391.51183,0.9753577033849007
2391.629833,0.9755918173262623
2391.747835,0.9771618309211593
2391.865837,0.9757352398647076
2391.98384,0.9773152573722752
2392.101842,0.9769898655723118
2392.219844,0.9771383793186376
2392.337847,0.9778891098375736
2392.455849,0.9765620377123321
2392.573851,0.9782206704421558
2392.691854,0.9769107325981291
2392.809856,0.9774325422401112
2392.927859,0.9777747035046236
2393.045861,0.9782363220980957
2393.163863,0.9790985280438157
2393.281866,0.9782421915336367
2393.399868,0.9787862454250956
2393.51787,0.9795019997468334
2393.635873,0.9788165882690154
2393.753875,0.9795793834614298
2393.871877,0.979641098906604
2393.98988,0.9796009344449259
2394.107882,0.9791749007074982
2394.225885,0.9799448347238843
2394.343887,0.9791308388283662
2394.461889,0.9812382347706987
2394.579892,0.9803692427150188
2394.697894,0.9798125511005421
2394.815896,0.9806771269925333
2394.933899,0.9803584587126611
2395.051901,0.981740757381712
2395.169903,0.981260803509638
2395.287906,0.982202283987938
2395.405908,0.9818350090184268
2395.52391,0.9832970670132272
2395.641913,0.9819174866231952
2395.759915,0.983518333744879
2395.877918,0.9834062190454913
2395.99592,0.9826659928926729
2396.113922,0.9833688503191779
2396.231925,0.9831141907667809
2396.349927,0.982740678346144
2396.467929,0.9830335787082776
2396.585932,0.9842178639336847
2396.703934,0.9834858781753852
2396.821936,0.9839826639717196
2396.939939,0.9835655437579299
2397.057941,0.9834278542202963
2397.175944,0.9846244298615745
2397.293946,0.9841529076982445
2397.411948,0.9847987238102194
2397.529951,0.9846313222567069
2397.647953,0.9859220345208135
2397.765955,0.9861389612294712
2397.883958,0.985836263034924
2398.00196,0.9869054889598051
2398.119962,0.9847534241108252
2398.237965,0.9871048640047766
2398.355967,0.9861399473689254
2398.473969,0.9858057025844593
2398.591972,0.9860866972495337
2398.709974,0.9854301821529594
2398.827977,0.9857435987814869
2398.945979,0.9878128719827965
2399.063981,0.9877071816600275
2399.181984,0.9856223597751884
2399.299986,0.9877832380411484
2399.417988,0.9872608388949812
2399.535991,0.9871680407377068
2399.653993,0.9876587851938492
2399.771995,0.9887794255392437
2399.889998,0.988140880302663
2400.008,0.9888061229441466
2400.126003,0.9878444825004655
2400.244005,0.9880618321942053
2400.362007,0.9876084158802327
2400.48001,0.9882199347352224
2400.598012,0.9880993792572184
2400.716014,0.9880934506787286
2400.834017,0.9890503882220338
2400.952019,0.9889139086857638
2401.070021,0.9904759438636467
2401.188024,0.988693405471149
2401.306026,0.9892541535891197
2401.424028,0.9897271301069175
2401.542031,0.9902238007875146
2401.660033,0.9894589503946508
2401.778036,0.9902064720226279
2401.896038,0.9893718818380888
2402.01404,0.990027062864858
2402.132043,0.9919229957125809
2402.250045,0.9919648557462405
2402.368047,0.9907959192667604
2402.48605,0.9890583006567892
2402.604052,0.9900829019658515
2402.722054,0.9911831979813417
2402.840057,0.9913564719480523
2402.958059,0.9920651484628678
2403.076062,0.990647905413332
2403.194064,0.9906775262285329
2403.312066,0.9914446074559737
2403.430069,0.9934713051442277
2403.548071,0.9906516698825251
2403.666073,0.9916468827872771
2403.784076,0.9931284180354119
2403.902078,0.9925405607514164
2404.02008,0.9914697904688261
2404.138083,0.9925565407830834
2404.256085,0.9928386654399888
2404.374087,0.9921051294939632
2404.49209,0.9932111490783343
2404.610092,0.9934589861764217
2404.728095,0.9931421233021468
2404.846097,0.9924644358098356
2404.964099,0.9930563195294699
2405.082102,0.9937182134406413
2405.200104,0.9929190886289846
2405.318106,0.9943263562555423
2405.436109,0.9942254372521085
2405.554111,0.9936485562353926
2405.672113,0.9930611855173572
2405.790116,0.9941567386479585
2405.908118,0.9933719629809042
2406.026121,0.9942274257049715
2406.144123,0.9944514503794147
2406.262125,0.9955030417328825
2406.380128,0.9937965215211583
2406.49813,0.9948905976293794
2406.616132,0.9948524940491784
2406.734135,0.9944792954098539
2406.852137,0.9939693577639265
2406.970139,0.9955278300672352
2407.088142,0.9941204525892224
2407.206144,0.9942493983738766
2407.324146,0.9945297167883024
2407.442149,0.9938416409074377
2407.560151,0.9949480044730341
2407.678154,0.9952523060981491
2407.796156,0.99456392919901
2407.914158,0.9948546827270729
2408.032161,0.9958376865391184
2408.150163,0.9969220466409023
2408.268165,0.9949194498750662
2408.386168,0.9943460441123053
2408.50417,0.9949696945759529
2408.622172,0.9960332882682158
2408.740175,0.9942585455104185
2408.858177,0.9965202683477568
2408.97618,0.9975603807199839
2409.094182,0.9963775768622836
2409.212184,0.9961921682480361
2409.330187,0.9954152422366164
2409.448189,0.9970410862397938
2409.566191,0.9952598700444184
2409.684194,0.9955247439357455
2409.802196,0.9956265913264554
2409.920198,0.9973960960544929
2410.038201,0.9957496583785305
2410.156203,0.9967592625623676
2410.274205,0.9974138498630111
2410.392208,0.9969632203716603
2410.51021,0.9979120827380266
2410.628213,0.9959754204152448
2410.746215,0.9976955593097141
2410.864217,0.9967089274905795
2410.98222,0.9985165014734301
2411.100222,0.9971418921892676
2411.218224,0.997043778254361
2411.336227,0.9961454479309453
2411.454229,0.997295164676786
2411.572231,0.997011673961583
2411.690234,0.9963817616568944
2411.808236,0.9962237480403067
2411.926239,0.9964864868832588
2412.044241,0.997990521710341
2412.162243,0.9974805790816343
2412.280246,0.9975652687778251
2412.398248,0.9971489719218352
2412.51625,0.9975186835675464
2412.634253,0.9988561546903368
2412.752255,0.9976688214270137
2412.870257,0.9984513004747196
2412.98826,0.9970424820982917
2413.106262,0.9988558550335354
2413.224264,0.9969320159112149
2413.342267,0.9988419710336444
2413.460269,0.9978845407446243
2413.578272,0.9985759149728018
2413.696274,0.9980477082056125
2413.814276,0.9979215629478435
2413.932279,0.9976751067603875
2414.050281,0.9973030433397077
2414.168283,0.9975771398751565
2414.286286,0.9979588859122328
2414.404288,0.9980100825162618
2414.52229,0.9971465787671743
2414.640293,0.997467212931428
2414.758295,0.9984716690890085
2414.876298,0.9983621427545387
2414.9943,0.9989612398851946
2415.112302,0.9968457850213784
2415.230305,0.9979020038768892
2415.348307,0.998347367104166
2415.466309,0.9990084918693417
2415.584312,0.9981236625262322
2415.702314,0.9980561916471868
2415.820316,0.9991521496284147
2415.938319,0.997593101237085
2416.056321,0.9982168916300435
2416.174323,0.9975916048485555
2416.292326,0.9997707362849431
2416.410328,0.9986924555820914
2416.528331,0.9978662796246184
2416.646333,0.9990345763215955
2416.764335,0.9968645258983005
2416.882338,0.9980376279746649
2417.00034,0.9979515010438011
2417.118342,0.9972218661759351
2417.236345,0.9988716370807227
2417.354347,0.9972170795224655
2417.472349,0.998656703032156
2417.590352,0.9979042990541376
2417.708354,0.9990439972620699
2417.826357,0.9977345699687364
2417.944359,0.9998503811940102
2418.062361,0.9982604148353176
2418.180364,0.999002787547139
2418.298366,0.9981817550138662
2418.416368,0.9994373683365873
2418.534371,0.9985450594537494
2418.652373,0.9983576501350048
2418.770375,0.9983241058815068
2418.888378,0.9979437170524507
2419.00638,0.9988896169320084
2419.124382,0.9982442431475882
2419.242385,0.9973144126592067
2419.360387,0.9990973376449925
2419.47839,0.9996063974818031
2419.596392,0.998461684422241
2419.714394,0.999584926166988
2419.832397,0.9987684589698534
2419.950399,0.9994219671254078
2420.068401,0.999863879265268
2420.186404,0.9987057382800805
2420.304406,0.9982882666894229
2420.422408,0.9983829089030752
2420.540411,0.9979704623024523
2420.658413,0.9984763619168814
2420.776416,0.9986879614761531
2420.894418,0.9984593879630078
2421.01242,0.999557617879838
2421.130423,0.9986786737212995
2421.248425,0.9988822251761926
2421.366427,0.9980418197415051
2421.48443,0.9985529479908788
2421.602432,0.9978097022105485
2421.720434,0.9986929549284441
2421.838437,0.9989025026911798
2421.956439,0.998504818898706
2422.074441,0.9986814700255007
2422.192444,0.9978148908344905
2422.310446,0.9985109097966786
2422.428449,0.9999828381472663
2422.546451,0.9983921939073032
2422.664453,0.9996798012745576
2422.782456,0.9998480115514147
2422.900458,0.9995212146543017
2423.01846,0.9981469190785068
2423.136463,0.9980640763222453
2423.254465,0.998864545117276
2423.372467,0.9996209318644873
2423.49047,0.9979334382851007
2423.608472,0.9984182522836245
2423.726475,0.9981971271312584
2423.844477,0.9996125050955506
2423.962479,0.9993971517860478
2424.080482,0.9990679246523336
2424.198484,0.9975740473908162
2424.316486,0.9983979845988209
2424.434489,0.9997577593450065
2424.552491,0.9987246139969089
2424.670493,0.9983742230095515
2424.788496,0.9994788058688726
2424.906498,0.9983624422632265
2425.0245,0.9989172865576199
2425.142503,0.9984434127406024
2425.260505,0.9992795596418667
2425.378508,0.9986149600544036
2425.49651,0.9988887179317577
2425.614512,0.9977747794821225
2425.732515,0.9991268514162629
2425.850517,0.9987302068704073
2425.968519,0.999998728800808
2426.086522,0.99730493821729
2426.204524,0.999861439600379
2426.322526,0.9975971913771849
2426.440529,0.9990637485571366
2426.558531,0.9990906836788815
2426.676534,0.99900020013327
2426.794536,0.9989278751369768
2426.912538,1.0
2427.030541,0.9985506513217396
2427.148543,0.9991964829928222
2427.266545,0.9988830242822924
2427.384548,0.9999207981366331
2427.50255,0.998992108264421
2427.620552,0.9982306671181986
2427.738555,0.999565554398832
2427.856557,0.9992632915030587
2427.974559,0.9997162902532238
2428.092562,0.998913290896465
2428.210564,0.9983170178055177
2428.328567,0.9986973491871132
2428.446569,0.9999839101294433
2428.564571,0.9993539387874764
2428.682574,0.9969092861203728
2428.800576,0.9984919382696225
2428.918578,0.9999339251830369
2429.036581,0.9985563430766736
2429.154583,0.9983030414651031
2429.272585,0.9981329451194576
2429.390588,0.9996078469121303
2429.50859,0.9986409243808998
2429.626593,0.9991464644688577
2429.744595,0.9992246707231934
2429.862597,0.9992793697787683
2429.9806,0.99930576109542
2430.098602,0.9989782223706234
2430.216604,0.9989349675500683
2430.334607,0.9987003452836548
2430.452609,0.9989557456134844
2430.570611,0.9992620823952074
2430.688614,0.9992880535542227
2430.806616,0.998747285302965
2430.924618,0.9978761585496873
2431.042621,0.9991200174119715
2431.160623,0.9997560897509427
2431.278626,0.9989169868824789
2431.396628,0.9996392850732783
2431.51463,0.9990908635152208
2431.632633,0.9990200105036579
2431.750635,0.9997699164732754
2431.868637,0.9980657730326172
2431.98664,0.9972775127085916
2432.104642,0.998655404779286
2432.222644,0.9994298725844338
2432.340647,0.9981219657174482
2432.458649,0.9995657643076205
2432.576652,0.9992485424857241
2432.694654,0.999267098703452
2432.812656,0.9992257099173913
2432.930659,0.997693364381898
2433.048661,0.9985200961393058
2433.166663,0.9981983249685297
2433.284666,0.9993215802308263
2433.402668,0.9981901397758243
2433.52067,0.9976338038659435
2433.638673,0.9993561873363682
2433.756675,0.9985583401913568
2433.874677,0.998983716765956
2433.99268,0.9998541306399699
2434.110682,0.9977627064803325
2434.228685,0.9987723541744391
2434.346687,0.9988404727718115
2434.464689,0.9989031020328611
2434.582692,0.9983343886727537
2434.700694,0.9989475542099553
2434.818696,0.9986913570209945
2434.936699,0.9988544566363172
2435.054701,0.9979036005213728
2435.172703,0.9976304119167767
2435.290706,0.9993514903733256
2435.408708,0.998104099494165
2435.526711,0.9979105858710251
2435.644713,0.9982443429720176
2435.762715,0.9978882329242555
2435.880718,0.9983297963451281
2435.99872,0.9988812262944669
2436.116722,0.9979161741859532
2436.234725,0.9987167241036234
2436.352727,0.9984429135190209
2436.470729,0.9974880602140317
2436.588732,0.9993301644400696
2436.706734,0.999794571103406
2436.824736,0.9990674950532185
2436.942739,0.9969374990523812
2437.060741,0.9978927234314073
2437.178744,0.9985683258246868
2437.296746,0.9985565427879621
2437.414748,0.9959371756934042
2437.532751,0.999957241914153
2437.650753,0.999493588269727
2437.768755,0.998613462133087
2437.886758,0.9975283595457054
2438.00476,0.9979940146832798
2438.122762,0.9975002296425997
2438.240765,0.9982197864632267
2438.358767,0.9986946527079106
2438.47677,0.9969413871162092
2438.594772,0.9983779170010104
2438.712774,0.9997807540379094
2438.830777,0.9969104824122339
2438.948779,0.9983564521065433
2439.066781,0.9978178842836531
2439.184784,0.9977328738214093
2439.302786,0.9976461746018098
2439.420788,0.9977902451110627
2439.538791,0.99958980415333
2439.656793,0.998565529837289
2439.774795,0.9983895980909736
2439.892798,0.9987650631628658
2440.0108,0.9960511174236463
2440.128803,0.9991083777315699
2440.246805,0.998024952977276
2440.364807,0.9985352737601167
2440.48281,0.9985479552386207
2440.600812,0.9979385277586141
2440.718814,0.9978281618607907
2440.836817,0.9989259771758171
2440.954819,0.9990974375547313
2441.072821,0.9983420758771422
2441.190824,0.9983951890883777
2441.308826,0.9975680619644882
2441.426829,0.9980984103170121
2441.544831,0.9982617125747003
2441.662833,0.9973183021930007
2441.780836,0.9980303423265733
2441.898838,0.9989698309887993
2442.01684,0.9978831437072452
2442.134843,0.9975791350314314
2442.252845,0.9984935358580018
2442.370847,0.9989140900274174
2442.48885,0.9994193386490907
2442.606852,0.9976669258580538
2442.724854,0.9976033764989453
2442.842857,0.9972364257214658
2442.960859,0.9970311158787833
2443.078862,0.9978821458246004
2443.196864,0.9975164890288565
2443.314866,0.9978298581701077
2443.432869,0.9973844265884355
2443.550871,0.9979487067835102
2443.668873,0.9985987826230883
2443.786876,0.996651219714334
2443.904878,0.9981618913945851
2444.02288,0.9978295588211952
2444.140883,0.9977734823757523
2444.258885,0.9972243592337169
2444.376888,0.9971805820452628
2444.49489,0.9987353004074508
2444.612892,0.9974062695465573
2444.730895,0.9962337103275984
2444.848897,0.9975283595457054
2444.966899,0.9976662274914502
2445.084902,0.9963128144245895
2445.202904,0.9973870197913158
2445.320906,0.9965573395912601
2445.438909,0.9967048409923541
2445.556911,0.9982773854066191
2445.674913,0.9972655454502428
2445.792916,0.9974225274012521
2445.910918,0.9984988278877657
2446.028921,0.9976038753007582
2446.146923,0.9984648795047433
2446.264925,0.9984386202237234
2446.382928,0.9970621240286615
2446.50093,0.9973696654081551
2446.618932,0.9980210606875494
2446.736935,0.9975753442379208
2446.854937,0.9963916258851627
2446.972939,0.9974203330741056
2447.090942,0.9967333471584426
2447.208944,0.9970308167694935
2447.326947,0.9960118737827246
2447.444949,0.9961617848502538
2447.562951,0.9979464115041241
2447.680954,0.9965218627814616
2447.798956,0.9972549744914871
2447.916958,0.9969360036472541
2448.034961,0.9968386077575644
2448.152963,0.9968886503117315
2448.270965,0.9985073151638736
2448.388968,0.9978074072508727
2448.50697,0.9972835961199735
2448.624972,0.9972478940063041
2448.742975,0.9962490524448715
2448.860977,0.99793144242022
2448.97898,0.9947254594970171
2449.096982,0.9965747794973017
2449.214984,0.9967747124506736
2449.332987,0.9966337784706003
2449.450989,0.9959295070066758
2449.568991,0.9959630703966019
2449.686994,0.9959649627282334
2449.804996,0.9965044238014544
2449.922998,0.9979945136804118
2450.041001,0.9967523849471838
2450.159003,0.9970815669296477
2450.277006,0.9966492264138879
2450.395008,0.9969741870274008
2450.51301,0.995486317422266
2450.631013,0.9964709418153153
2450.749015,0.9971714080261086
2450.867017,0.9965676041847205
2450.98502,0.9980849360794241
2451.103022,0.9968224591029232
2451.221024,0.9966930799446206
2451.339027,0.9984122617920823
2451.457029,0.9962095021425681
2451.575032,0.9958102017982612
2451.693034,0.9962800362721985
2451.811036,0.996688495166998
2451.929039,0.9972991538654231
2452.047041,0.9961997393372849
2452.165043,0.9959824918658334
2452.283046,0.9960285073199063
2452.401048,0.996235902044172
2452.51905,0.9969612264472134
2452.637053,0.9967744134183047
2452.755055,0.9956716942326155
2452.873057,0.9966229152216198
2452.99106,0.9953547228296971
2453.109062,0.9967858763899711
2453.227065,0.99568274624976
2453.345067,0.9952770881891067
2453.463069,0.9960775131279995
2453.581072,0.9951607470977667
2453.699074,0.9957887921090774
2453.817076,0.9960885696497588
2453.935079,0.9967839824986051
2454.053081,0.9949295981052108
2454.171083,0.9954536660065407
2454.289086,0.9949534767021073
2454.407088,0.9942175829021789
2454.525091,0.9957873980057443
2454.643093,0.9954319653531598
2454.761095,0.9964210198716854
2454.879098,0.9957110240412963
2454.9971,0.9957157038941069
2455.115102,0.9959737272584693
2455.233105,0.9953225733913659
2455.351107,0.9954247982688108
2455.469109,0.9955280291728211
2455.587112,0.994749631619373
2455.705114,0.9948844293267959
2455.823116,0.9946619980371433
2455.941119,0.9957723617295586
2456.059121,0.9970675081786684
2456.177124,0.9959833882504794
2456.295126,0.995499557478334
2456.413128,0.9957963601326559
2456.531131,0.9957721625751063
2456.649133,0.9961222380124051
2456.767135,0.9956717937997899
2456.885138,0.9967234795471506
2457.00314,0.9962354039263456
