nu,[0]HFC-272ca-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
956.390042,0.9654953435143787
956.631096,0.9575407500825376
956.87215,0.9516670906914907
957.113204,0.9527373658834059
957.354258,0.9529288853410091
957.595312,0.9574114908064739
957.836366,0.9565922972352131
958.07742,0.9502644164592747
958.318474,0.9500867336272595
958.559528,0.953170006849585
958.800582,0.9490317734051162
959.041636,0.9455069881062914
959.28269,0.9451014526019791
959.523744,0.9474141054627851
959.764798,0.9437782925569203
960.005852,0.9456081627667666
960.246906,0.9397870236257407
960.48796,0.9357583583412321
960.729014,0.9349978959657431
960.970068,0.9384290736240425
961.211122,0.937305508743583
961.452176,0.9338700343067508
961.69323,0.93604942444911
961.934284,0.930548576066188
962.175338,0.926077828325566
962.416392,0.9219023242765487
962.657446,0.9240657979251983
962.8985,0.9207239649252382
963.139554,0.9142684881071392
963.380608,0.9145162884428452
963.621662,0.9137712613075607
963.862716,0.9091601660964362
964.10377,0.9072620056179409
964.344824,0.9037161149891603
964.585878,0.903155984656213
964.826932,0.8977802060932819
965.067986,0.8928648976292148
965.30904,0.8923828807407679
965.550094,0.8886782788713031
965.791148,0.8848386207826642
966.032202,0.8821527958977529
966.273256,0.8736110720691348
966.51431,0.8714733447278674
966.755364,0.8723627010340989
966.996418,0.8645898900739535
967.237472,0.8573491789654043
967.478526,0.8540888933814685
967.71958,0.8509005668073344
967.960634,0.8490900774556949
968.201688,0.8421054795172145
968.442742,0.8403221069434985
968.683796,0.8350280181696802
968.92485,0.8296677164301733
969.165904,0.8242429090327237
969.406958,0.819992569787211
969.648012,0.8159191580035288
969.889066,0.8122882614767808
970.13012,0.8022058766548944
970.371174,0.7996029396195748
970.612228,0.7953842084510397
970.853282,0.7902309772411954
971.094336,0.7835659869438576
971.33539,0.7845303660793828
971.576444,0.7789254011658779
971.817498,0.7777967777838837
972.058552,0.7760487023561953
972.299606,0.7784971099861077
972.54066,0.7769960595434502
972.781714,0.7779912512865046
973.022768,0.7691340556706706
973.263822,0.7701576845270107
973.504876,0.7732986137582575
973.74593,0.7643801767783277
973.986984,0.7690802181711082
974.228038,0.7656807282343724
974.469092,0.761526734180901
974.710146,0.7615648114695343
974.9512,0.7603700928150761
975.192254,0.75334649823758
975.433308,0.7518638665078012
975.674362,0.7533540317402297
975.915416,0.7539795751511783
976.15647,0.7571529487865898
976.397524,0.7581303063506183
976.638578,0.7518187560291386
976.879632,0.7547112901634834
977.120686,0.7570469547935123
977.36174,0.7555192634325699
977.602794,0.7493793113169205
977.843848,0.7597012614623558
978.084902,0.7560105105918319
978.325956,0.7593518792461538
978.56701,0.760172422289226
978.808064,0.7599140075986345
979.049118,0.7618390241569856
979.290172,0.7607427654578964
979.531226,0.763425298480624
979.77228,0.7573119676022262
980.013334,0.7577513359479389
980.254388,0.7574028504912027
980.495442,0.7588584609029777
980.736496,0.7592076160945304
980.97755,0.7641203316943905
981.218604,0.7674898686990715
981.459658,0.7711826757154797
981.700712,0.7684498308863174
981.941766,0.7693571368920288
982.18282,0.7669144671001188
982.423874,0.7642808138140791
982.664928,0.7688572172445358
982.905982,0.762189550723027
983.147036,0.7541454689053555
983.38809,0.7492294504412442
983.629144,0.7408478540032076
983.870198,0.7281341323670847
984.111252,0.7229248529888754
984.352306,0.7100144194986329
984.59336,0.692969009588972
984.834414,0.6706016395854804
985.075468,0.651192487991455
985.316522,0.6310879779068638
985.557576,0.6087850678013476
985.79863,0.5812002018426636
986.039684,0.5490312046592495
986.280738,0.5170839699312687
986.521792,0.48809266688414427
986.762846,0.4627862474833967
987.0039,0.44608757042102065
987.244954,0.43140411774433474
987.486008,0.4238905473997149
987.727062,0.4285962265976349
987.968116,0.4462169545762385
988.20917,0.47180477086976125
988.450224,0.5083424217073503
988.691278,0.5679624338705606
988.932332,0.6533057733260877
989.173386,0.7064025640193553
989.41444,0.7248938852589185
989.655494,0.7328970772375166
989.896548,0.7444124719414109
990.137602,0.7558064153080752
990.378656,0.7737936832764102
990.61971,0.8085279745556392
990.860764,0.838416739171339
991.101818,0.8394654153813881
991.342872,0.8390206165933267
991.583926,0.8326848830852193
991.82498,0.8317028944104402
992.066034,0.8386766886505695
992.307088,0.8383329016893658
992.548142,0.8322519995055
992.789196,0.8270749163266921
993.03025,0.8260912825544349
993.271304,0.8163762006920194
993.512358,0.8136621892806646
993.753412,0.810551823248807
993.994466,0.7957183399812988
994.23552,0.7811563165014762
994.476574,0.762647001675023
994.717628,0.7619914071996133
994.958682,0.7573498341472621
995.199736,0.7536780436314422
995.44079,0.7554739336366715
995.681844,0.7510673130572156
995.922898,0.7312791631503924
996.163952,0.7185140636708437
996.405006,0.7297013048584142
996.64606,0.7424869382815613
996.887114,0.7432743917127265
997.128168,0.7455597503258162
997.369222,0.7438841266710984
997.610276,0.7493118702137971
997.85133,0.7490421664901032
998.092384,0.7507444235388228
998.333438,0.7544773659236632
998.574492,0.7541530103977518
998.815546,0.750676859581128
999.0566,0.7528343967530161
999.297654,0.7573498341472621
999.538708,0.758941939924939
999.779762,0.7568577167105599
1000.020816,0.7569031295359336
1000.26187,0.7626393752431384
1000.502924,0.7597848331974779
1000.743978,0.764823645874465
1000.985032,0.7653515562982699
1001.226086,0.7686035362225159
1001.46714,0.7710438753262607
1001.708194,0.7732367523436464
1001.949248,0.7744826662064515
1002.190302,0.7800322609199696
1002.431356,0.7843734756957282
1002.67241,0.7873755126128215
1002.913464,0.7945177119901896
1003.154518,0.7989635130726007
1003.395572,0.8011476634720631
1003.636626,0.804286282838474
1003.87768,0.8097578715618924
1004.118734,0.8156091676253895
1004.359788,0.8215931153230207
1004.600842,0.8243006080557983
1004.841896,0.827662348030862
1005.08295,0.8314617355407874
1005.324004,0.8392723605380084
1005.565058,0.8436816900614497
1005.806112,0.8503816757394476
1006.047166,0.854328071755025
1006.28822,0.8528769478378501
1006.529274,0.8584644576721503
1006.770328,0.8659397028827177
1007.011382,0.871717391429335
1007.252436,0.8724848403617971
1007.49349,0.8810331729580161
1007.734544,0.8856707601304201
1007.975598,0.8951804150146953
1008.216652,0.9000994695884159
1008.457706,0.8975198875815235
1008.69876,0.8992267964178278
1008.939814,0.9029663418126308
1009.180868,0.9126370618846562
1009.421922,0.918110982224086
1009.662976,0.9207902594372867
1009.90403,0.9192666926291533
1010.145084,0.9239530687744695
1010.386138,0.9284330558822612
1010.627192,0.9317711888161878
1010.868246,0.9337654467199226
1011.1093,0.9365522179780191
1011.350354,0.9431244807721277
1011.591408,0.9432819957125482
1011.832462,0.9443371747189115
1012.073516,0.9508708785978266
1012.31457,0.9516566224110687
1012.555624,0.9499613304552121
1012.796678,0.9555606907982556
1013.037732,0.9590510240879855
1013.278786,0.9589340270000142
1013.51984,0.9629151318380931
1013.760894,0.964198589386667
1014.001948,0.9654528626538499
1014.243002,0.9694833289116339
1014.484056,0.9719849093522355
1014.72511,0.9755440144983922
1014.966164,0.9749052423895987
1015.207218,0.9707978692222422
1015.448272,0.9728639809908046
1015.689326,0.9711542174261425
1015.93038,0.9700390020442491
1016.171434,0.9777375487718348
1016.412488,0.9765903584220741
1016.653542,0.9790407629347486
1016.894596,0.9782911048660364
1017.13565,0.9829952411462952
1017.376704,0.9830414430083644
1017.617758,0.982810455411363
1017.858812,0.9848351620371034
1018.099866,0.9852084853038058
1018.34092,0.9817849367098216
1018.581974,0.9824301813528953
1018.823028,0.9850557898227892
1019.064082,0.9817338852204629
1019.305136,0.9870979542949125
1019.54619,0.9839836479548756
1019.787244,0.9887784367603126
1020.028298,0.9863529766038862
1020.269352,0.9884314364311301
1020.510406,0.9881122246326435
1020.75146,0.9881507617608732
1020.992514,0.9920205065356379
1021.233568,0.9930255352607231
1021.474622,0.9864575355609331
1021.715676,0.9854331384479403
1021.95673,0.9867781863629234
1022.197784,0.986393417904968
1022.438838,0.9883612602904259
1022.679892,0.9872766351947736
1022.920946,0.993242833019346
1023.162,0.9937782358333911
1023.403054,0.9929971351365383
1023.644108,0.9867939749402134
1023.885162,0.9907417242122247
1024.126216,0.9927470306601788
1024.36727,0.9918312470789172
1024.608324,0.9913415025783449
1024.849378,0.9890583006567892
1025.090432,0.9907045720941733
1025.331486,0.9887240554417908
1025.57254,0.9857278270100809
1025.813594,0.9890484101232354
1026.054648,0.989613318031275
1026.295702,0.9890207171554554
1026.536756,0.9946831845633372
1026.77781,0.992438433582248
1027.018864,0.993244322884713
1027.259918,0.9871858099223623
1027.500972,0.9900013224958497
1027.742026,0.9908472438246729
1027.98308,0.9941113067231296
1028.224134,0.9952108049422899
1028.465188,0.9934565025320607
1028.706242,0.9940228347538923
1028.947296,0.9975473127645917
1029.18835,1.0
1029.429404,1.0
1029.670458,1.0
1029.911512,1.0
1030.152566,1.0
1030.39362,1.0
1030.634674,1.0
1030.875728,1.0
1031.116782,1.0
1031.357836,1.0
1031.59889,1.0
1031.839944,1.0
1032.080998,1.0
1032.322052,1.0
1032.563106,1.0
1032.80416,1.0
1033.045214,1.0
1033.286268,1.0
1033.527322,1.0
1033.768376,1.0
1034.00943,1.0
1034.250484,1.0
1034.491538,1.0
1034.732592,1.0
1034.973646,1.0
1035.2147,1.0
1035.455754,1.0
1035.696808,1.0
1035.937862,1.0
1036.178916,1.0
1036.41997,1.0
1036.661024,1.0
1036.902078,1.0
1037.143132,1.0
1037.384186,1.0
1037.62524,1.0
1037.866294,1.0
1038.107348,1.0
1038.348402,1.0
1038.589456,1.0
1038.83051,1.0
1039.071564,1.0
1039.312618,1.0
1039.553672,1.0
1039.794726,1.0
1040.03578,1.0
1040.276834,1.0
1040.517888,1.0
1040.758942,1.0
1040.999996,1.0
1041.24105,1.0
1041.482104,1.0
1041.723158,1.0
1041.964212,1.0
1042.205266,1.0
1042.44632,1.0
1042.687374,1.0
1042.928428,1.0
1043.169482,1.0
1043.410536,1.0
1043.65159,1.0
1043.892644,1.0
1044.133698,1.0
1044.374752,1.0
1044.615806,1.0
1044.85686,1.0
1045.097914,1.0
1045.338968,1.0
1045.580022,1.0
1045.821076,1.0
1046.06213,1.0
1046.303184,1.0
1046.544238,1.0
1046.785292,1.0
1047.026346,1.0
1047.2674,1.0
1047.508454,1.0
1047.749508,1.0
1047.990562,1.0
1048.231616,1.0
1048.47267,1.0
1048.713724,1.0
1048.954778,1.0
1049.195832,1.0
1049.436886,1.0
1049.67794,1.0
1049.918994,1.0
1050.160048,1.0
1050.401102,1.0
1050.642156,1.0
1050.88321,1.0
1051.124264,1.0
1051.365318,1.0
1051.606372,1.0
1051.847426,1.0
1052.08848,1.0
1052.329534,1.0
1052.570588,1.0
1052.811642,1.0
1053.052696,1.0
1053.29375,1.0
1053.534804,1.0
1053.775858,1.0
1054.016912,1.0
1054.257966,1.0
1054.49902,1.0
1054.740074,1.0
1054.981128,1.0
1055.222182,1.0
1055.463236,1.0
1055.70429,1.0
1055.945344,1.0
1056.186398,1.0
1056.427452,1.0
1056.668506,1.0
1056.90956,1.0
1057.150614,1.0
1057.391668,1.0
1057.632722,1.0
1057.873776,1.0
1058.11483,1.0
1058.355884,1.0
1058.596938,1.0
1058.837992,1.0
1059.079046,1.0
1059.3201,1.0
1059.561154,1.0
1059.802208,1.0
1060.043262,1.0
1060.284316,1.0
1060.52537,1.0
1060.766424,1.0
1061.007478,1.0
1061.248532,1.0
1061.489586,1.0
1061.73064,1.0
1061.971694,1.0
1062.212748,1.0
1062.453802,1.0
1062.694856,1.0
1062.93591,1.0
1063.176964,1.0
1063.418018,1.0
1063.659072,1.0
1063.900126,1.0
1064.14118,1.0
1064.382234,1.0
1064.623288,1.0
1064.864342,1.0
1065.105396,1.0
1065.34645,1.0
1065.587504,1.0
1065.828558,1.0
1066.069612,1.0
1066.310666,1.0
1066.55172,1.0
1066.792774,1.0
1067.033828,1.0
1067.274882,1.0
1067.515936,1.0
1067.75699,1.0
1067.998044,1.0
1068.239098,1.0
1068.480152,1.0
1068.721206,1.0
1068.96226,1.0
1069.203314,1.0
1069.444368,1.0
1069.685422,1.0
1069.926476,1.0
1070.16753,1.0
1070.408584,1.0
1070.649638,1.0
1070.890692,1.0
1071.131746,1.0
1071.3728,1.0
1071.613854,1.0
1071.854908,1.0
1072.095962,1.0
1072.337016,1.0
1072.57807,1.0
1072.819124,1.0
1073.060178,1.0
1073.301232,1.0
1073.542286,1.0
1073.78334,1.0
1074.024394,1.0
1074.265448,1.0
1074.506502,1.0
1074.747556,1.0
1074.98861,1.0
1075.229664,1.0
1075.470718,1.0
1075.711772,1.0
1075.952826,1.0
1076.19388,1.0
1076.434934,1.0
1076.675988,1.0
1076.917042,1.0
1077.158096,1.0
1077.39915,1.0
1077.640204,1.0
1077.881258,1.0
1078.122312,1.0
1078.363366,1.0
1078.60442,1.0
1078.845474,1.0
1079.086528,1.0
1079.327582,1.0
1079.568636,1.0
1079.80969,1.0
1080.050744,1.0
1080.291798,1.0
1080.532852,1.0
1080.773906,1.0
1081.01496,1.0
1081.256014,1.0
1081.497068,1.0
1081.738122,1.0
1081.979176,1.0
1082.22023,1.0
1082.461284,1.0
1082.702338,1.0
1082.943392,1.0
1083.184446,1.0
1083.4255,1.0
1083.666554,1.0
1083.907608,1.0
1084.148662,1.0
1084.389716,1.0
1084.63077,1.0
1084.871824,1.0
1085.112878,1.0
1085.353932,1.0
1085.594986,1.0
1085.83604,1.0
1086.077094,1.0
1086.318148,1.0
1086.559202,1.0
1086.800256,1.0
1087.04131,1.0
1087.282364,1.0
1087.523418,1.0
1087.764472,1.0
1088.005526,1.0
1088.24658,1.0
1088.487634,1.0
1088.728688,1.0
1088.969742,1.0
1089.210796,1.0
1089.45185,1.0
1089.692904,1.0
1089.933958,1.0
1090.175012,1.0
1090.416066,1.0
1090.65712,1.0
1090.898174,1.0
1091.139228,1.0
1091.380282,1.0
1091.621336,1.0
1091.86239,1.0
1092.103444,1.0
1092.344498,1.0
1092.585552,1.0
1092.826606,1.0
1093.06766,1.0
1093.308714,1.0
1093.549768,1.0
1093.790822,1.0
1094.031876,1.0
1094.27293,1.0
1094.513984,1.0
1094.755038,1.0
1094.996092,1.0
1095.237146,1.0
1095.4782,1.0
1095.719254,1.0
1095.960308,1.0
1096.201362,1.0
1096.442416,1.0
1096.68347,1.0
1096.924524,1.0
1097.165578,1.0
1097.406632,1.0
1097.647686,1.0
1097.88874,1.0
1098.129794,1.0
1098.370848,1.0
1098.611902,1.0
1098.852956,1.0
1099.09401,1.0
1099.335064,1.0
1099.576118,1.0
1099.817172,1.0
1100.058226,1.0
1100.29928,1.0
1100.540334,1.0
1100.781388,1.0
1101.022442,1.0
1101.263496,1.0
1101.50455,1.0
1101.745604,1.0
1101.986658,1.0
1102.227712,1.0
1102.468766,1.0
1102.70982,1.0
1102.950874,1.0
1103.191928,1.0
1103.432982,1.0
1103.674036,1.0
1103.91509,1.0
1104.156144,1.0
1104.397198,1.0
1104.638252,1.0
1104.879306,1.0
1105.12036,1.0
1105.361414,1.0
1105.602468,1.0
1105.843522,1.0
1106.084576,1.0
1106.32563,1.0
1106.566684,1.0
1106.807738,1.0
1107.048792,1.0
1107.289846,1.0
1107.5309,1.0
1107.771954,1.0
1108.013008,1.0
1108.254062,1.0
1108.495116,1.0
1108.73617,1.0
1108.977224,1.0
1109.218278,0.9909577294518186
1109.459332,0.9818595552004783
1109.700386,0.9856765704957573
1109.94144,0.9872973682218087
1110.182494,0.9848824352594294
1110.423548,0.9827121792797104
1110.664602,0.9907900735880814
1110.905656,0.9883701555817973
1111.14671,0.9867939749402134
1111.387764,0.9830335787082776
1111.628818,0.9842759345007217
1111.869872,0.9828025929591696
1112.110926,0.9802849345854469
1112.35198,0.9788302917971756
1112.593034,0.984513173587098
1112.834088,0.98362062497064
1113.075142,0.9831220557117667
1113.316196,0.9841588126334054
1113.55725,0.9877822502584043
1113.798304,0.9812087980652084
1114.039358,0.9826227565401923
1114.280412,0.9728192302769534
1114.521466,0.9760514293023467
1114.76252,0.9800634152228614
1115.003574,0.9754513422190179
1115.244628,0.9799771734370161
1115.485682,0.9733310677935448
1115.726736,0.9778480393574466
1115.96779,0.9819233781457896
1116.208844,0.9746050178119011
1116.449898,0.9785474507153512
1116.690952,0.9783263239797518
1116.932006,0.9783860037057277
1117.17306,0.9810890978937034
1117.414114,0.975673770480902
1117.655168,0.9800683155521883
1117.896222,0.9816317902054328
1118.137276,0.9810380825870224
1118.37833,0.9772243712796084
1118.619384,0.9763706503095186
1118.860438,0.9813461769132326
1119.101492,0.9788175670860931
1119.342546,0.9745562887792465
1119.5836,0.9777150610668227
1119.824654,0.9800232334465693
1120.065708,0.9768355133676966
1120.306762,0.9844157116073605
1120.547816,0.978480911751053
1120.78887,0.9683187100264525
1121.029924,0.9667648382711531
1121.270978,0.9694833289116339
1121.512032,0.9822111238482731
1121.753086,0.9783830685521193
1121.99414,0.9808085465324627
1122.235194,0.9767593231691103
1122.476248,0.9791719631872025
1122.717302,0.9757615850718426
1122.958356,0.9737477426526195
1123.19941,0.9791181102101976
1123.440464,0.979168046507183
1123.681518,0.9744237581362606
1123.922572,0.9688775911438345
1124.163626,0.9677562802575963
1124.40468,0.9795881997155541
1124.645734,0.9755762079820602
1124.886788,0.9765688736705219
1125.127842,0.9712765905668841
1125.368896,0.9730498157578291
1125.60995,0.9684145783241476
1125.851004,0.9723611403081491
1126.092058,0.9656266598104024
1126.333112,0.9730138135806905
1126.574166,0.9698139790994457
1126.81522,0.9705755819630528
1127.056274,0.9710891522732819
1127.297328,0.9686276529687304
1127.538382,0.9626436280547475
1127.779436,0.9665115790619312
1128.02049,0.9685656627826476
1128.261544,0.9727705905314432
1128.502598,0.9671903083965557
1128.743652,0.9667542039164212
1128.984706,0.9694842983954475
1129.22576,0.9643538378567247
1129.466814,0.9640308334273054
1129.707868,0.9602438657084107
1129.948922,0.9506655126683683
1130.189976,0.9555119584457105
1130.43103,0.9570553999688961
1130.672084,0.9431895586064605
1130.913138,0.9358566181274064
1131.154192,0.9405871227767489
1131.395246,0.9383793382011407
1131.6363,0.9472928442181712
1131.877354,0.9470778331472135
1132.118408,0.9538985069864352
1132.359462,0.9532729547694123
1132.600516,0.9583502139666836
1132.84157,0.9647666696390268
1133.082624,0.9720160133669964
1133.323678,0.9772830065009241
1133.564732,0.9681502372284665
1133.805786,0.9681744412869466
1134.04684,0.9687371140779522
1134.287894,0.9701078772584354
1134.528948,0.9767554161396317
1134.770002,0.9723679468599542
1135.011056,0.9738938157692273
1135.25211,0.9728085293242756
1135.493164,0.9679624342999172
1135.734218,0.9765864520684531
1135.975272,0.9701622048207195
1136.216326,0.9727073624979921
1136.45738,0.9708697109226747
1136.698434,0.9722979388880976
1136.939488,0.9711445059325258
1137.180542,0.9741977180460373
1137.421596,0.9715330414368192
1137.66265,0.9715583016242775
1137.903704,0.9661501713188226
1138.144758,0.9652095991849455
1138.385812,0.9683864947085906
1138.626866,0.973440086978098
1138.86792,0.9679372676037938
1139.108974,0.9694300087948604
1139.350028,0.9691702363635639
1139.591082,0.960540626910159
1139.832136,0.9631664854877272
1140.07319,0.9561399360704702
1140.314244,0.959738910249976
1140.555298,0.9624453438913382
1140.796352,0.9675850025545145
1141.037406,0.9687874897176394
1141.27846,0.9641012102468682
1141.519514,0.9673189532622664
1141.760568,0.9664854836015868
1142.001622,0.971674895615972
1142.242676,0.964653798541767
1142.48373,0.9679876016503831
1142.724784,0.9641455599225743
1142.965838,0.9631000292929937
1143.206892,0.9629122430970306
1143.447946,0.9680902137745045
1143.689,0.9697780966460485
1143.930054,0.9697577315198536
1144.171108,0.9645814522198973
1144.412162,0.9640645750969512
1144.653216,0.9664178319855689
1144.89427,0.9664922490236509
1145.135324,0.9674350385016329
1145.376378,0.9647772821307614
1145.617432,0.966788040905702
1145.858486,0.9605857733805575
1146.09954,0.9628997253192362
1146.340594,0.9634400636158611
1146.581648,0.9585735355824958
1146.822702,0.9577839963240234
1147.063756,0.9594260863582994
1147.30481,0.9619565458218627
1147.545864,0.9600393555461203
1147.786918,0.9569099386034446
1148.027972,0.9573272423022715
1148.269026,0.9528888631682962
1148.51008,0.9494684284438418
1148.751134,0.9518964700994558
1148.992188,0.9544194777833348
1149.233242,0.9656894275832205
1149.474296,0.9698033112043491
1149.71535,0.9621364485163092
1149.956404,0.9637628701042403
1150.197458,0.9679033903922823
1150.438512,0.9688088032768615
1150.679566,0.9624135837190355
1150.92062,0.9650899206148713
1151.161674,0.9643519091509777
1151.402728,0.9656054162575665
1151.643782,0.9688233355179022
1151.884836,0.9666111348816112
1152.12589,0.9607077755207488
1152.366944,0.9600249550637909
1152.607998,0.9660777127732032
1152.849052,0.9687497077422937
1153.090106,0.9699972912639494
1153.33116,0.9661366453111064
1153.572214,0.9653331539209756
1153.813268,0.9680253539030117
1154.054322,0.964974116772767
1154.295376,0.9677359575890996
1154.53643,0.9633398710593483
1154.777484,0.9646576571646784
1155.018538,0.9666353004620518
1155.259592,0.9610882911369745
1155.500646,0.9569635270604693
1155.7417,0.9568458277852946
1155.982754,0.9597254739992865
1156.223808,0.9628458044444168
1156.464862,0.961363201698576
1156.705916,0.9589493700671904
1156.94697,0.958221803641696
1157.188024,0.9573186263958624
1157.429078,0.9576748151718865
1157.670132,0.9569166369964592
1157.911186,0.9552788419692164
1158.15224,0.953769739380001
1158.393294,0.9520887726083154
1158.634348,0.9523296815414803
1158.875402,0.9585054792774969
1159.116456,0.9453746263934927
1159.35751,0.9423259925444151
1159.598564,0.9434838796604427
1159.839618,0.9401197671242287
1160.080672,0.9404394621901324
1160.321726,0.9390674224080957
1160.56278,0.9381804228672125
1160.803834,0.9408806317440733
1161.044888,0.9342025512234633
1161.285942,0.9351082322271785
1161.526996,0.936208566377947
1161.76805,0.9372764527231826
1162.009104,0.9302396852176522
1162.250158,0.9297932773152153
1162.491212,0.9323406749728586
1162.732266,0.9238292673581338
1162.97332,0.92170966682418
1163.214374,0.9200318407749115
1163.455428,0.9162069608829663
1163.696482,0.9130350584005736
1163.937536,0.9119346018288339
1164.17859,0.9088774612476628
1164.419644,0.9108618862194562
1164.660698,0.907055173460422
1164.901752,0.906774029936147
1165.142806,0.9021359947963578
1165.38386,0.8984088722450297
1165.624914,0.8994966049260058
1165.865968,0.8940442575003572
1166.107022,0.8895585060079257
1166.348076,0.8867785407992589
1166.58913,0.8833091733222204
1166.830184,0.8779637264840029
1167.071238,0.879914971036875
1167.312292,0.8792113205577652
1167.553346,0.8668320802721489
1167.7944,0.8706980784957069
1168.035454,0.8669707845010348
1168.276508,0.8642873365623807
1168.517562,0.8601142927657414
1168.758616,0.855405203575979
1168.99967,0.8498631010985921
1169.240724,0.8444497898317959
1169.481778,0.8393143252051432
1169.722832,0.8363400418272772
1169.963886,0.8271079999850139
1170.20494,0.8207555175928533
1170.445994,0.8189600297860848
1170.687048,0.816343546297084
1170.928102,0.804254112030581
1171.169156,0.8020133703461783
1171.41021,0.800362923347327
1171.651264,0.7926527875115288
1171.892318,0.7865334713867195
1172.133372,0.7793928966411953
1172.374426,0.7754901483940547
1172.61548,0.7687111482502532
1172.856534,0.7580544971105083
1173.097588,0.7516383411783397
1173.338642,0.7460892857113645
1173.579696,0.736637033474686
1173.82075,0.7275664091846631
1174.061804,0.7252491703004219
1174.302858,0.7148017839263445
1174.543912,0.7108882745452986
1174.784966,0.7083195112581688
1175.02602,0.7012575890704081
1175.267074,0.6911558071163002
1175.508128,0.6871518346800832
1175.749182,0.6735116402898024
1175.990236,0.6749612480864058
1176.23129,0.671366561377188
1176.472344,0.6639821582314965
1176.713398,0.6607035677541513
1176.954452,0.6533907085972932
1177.195506,0.655072082358229
1177.43656,0.6516745487730599
1177.677614,0.64872913945609
1177.918668,0.6398445645603826
1178.159722,0.6352097624950789
1178.400776,0.6291975510312765
1178.64183,0.6241965351662113
1178.882884,0.6144240217577338
1179.123938,0.6094611944074522
1179.364992,0.6018722894197577
1179.606046,0.5955797369441069
1179.8471,0.5870237500038711
1180.088154,0.5764769054534932
1180.329208,0.5710891225396849
1180.570262,0.5664196751534499
1180.811316,0.5594562215261011
1181.05237,0.5524126265980281
1181.293424,0.5426286927723264
1181.534478,0.5358237481850968
1181.775532,0.537616391551957
1182.016586,0.5307097592107278
1182.25764,0.5213206372200527
1182.498694,0.5239547255584186
1182.739748,0.5209245840550315
1182.980802,0.519244712102232
1183.221856,0.5108700634886358
1183.46291,0.5094110624730143
1183.703964,0.5071492195779616
1183.945018,0.5140318759412231
1184.186072,0.5233211237468935
1184.427126,0.5194316738496841
1184.66818,0.5202738351277753
1184.909234,0.5226098907666491
1185.150288,0.5205860930968749
1185.391342,0.5228712610491578
1185.632396,0.5184975378114058
1185.87345,0.5157309831167293
1186.114504,0.5141758250184171
1186.355558,0.506946400456659
1186.596612,0.5064599654383876
1186.837666,0.50262043305173
1187.07872,0.4979278957952269
1187.319774,0.4805038683153161
1187.560828,0.46781610421362774
1187.801882,0.4498774799800867
1188.042936,0.44415130392257257
1188.28399,0.45478067919010273
1188.525044,0.4650641155483856
1188.766098,0.4618569813512785
1189.007152,0.45991665072164867
1189.248206,0.46021569372306437
1189.48926,0.45075108941841024
1189.730314,0.43393522811255986
1189.971368,0.4177258177818392
1190.212422,0.4051451017966589
1190.453476,0.4069235292554921
1190.69453,0.42240529971289864
1190.935584,0.41395003535022307
1191.176638,0.39461289786710807
1191.417692,0.36323691471084646
1191.658746,0.3376653374112109
1191.8998,0.3058685024334672
1192.140854,0.27223217288296997
1192.381908,0.23878302131795004
1192.622962,0.2059339073044698
1192.864016,0.1740522043092906
1193.10507,0.15536159624506227
1193.346124,0.17751502957310183
1193.587178,0.2026854518358515
1193.828232,0.18932313780509794
1194.069286,0.2308701148435175
1194.31034,0.2908929351374082
1194.551394,0.2839378224005709
1194.792448,0.25487042505711616
1195.033502,0.24689305791919167
1195.274556,0.2294431482988228
1195.51561,0.2021187263566426
1195.756664,0.18202704573611114
1195.997718,0.1414512704013335
1196.238772,0.09846048291322833
1196.479826,0.07295590948211597
1196.72088,0.06491347822652277
1196.961934,0.06792168015639766
1197.202988,0.20887902966927693
1197.444042,0.352431148222344
1197.685096,0.32081199910352043
1197.92615,0.38997213154054744
1198.167204,0.4947315434478764
1198.408258,0.5166291361939256
1198.649312,0.5066119262209967
1198.890366,0.4960790450174097
1199.13142,0.4990994023313887
1199.372474,0.4887764751718948
1199.613528,0.479697299524036
1199.854582,0.46495251355342915
1200.095636,0.45569570765081063
1200.33669,0.4446623717297487
1200.577744,0.43131353239140335
1200.818798,0.41933296867697356
1201.059852,0.4133998477590576
1201.300906,0.40046456231364586
1201.54196,0.38418541168340975
1201.783014,0.3694795075787134
1202.024068,0.35672146921246095
1202.265122,0.34369522092815236
1202.506176,0.3301857183320765
1202.74723,0.31587775231734566
1202.988284,0.3176516299519686
1203.229338,0.31537275202160797
1203.470392,0.30095335289912334
1203.711446,0.2875380729098383
1203.9525,0.2731047111528614
1204.193554,0.2583861777975399
1204.434608,0.2437529662371922
1204.675662,0.23942860662347792
1204.916716,0.2655638440436572
1205.15777,0.2841650635428287
1205.398824,0.2840514202475859
1205.639878,0.28322886441130496
1205.880932,0.28362566251534327
1206.121986,0.28243693281258675
1206.36304,0.2797385114041908
1206.604094,0.27839898398714324
1206.845148,0.2794589127154309
1207.086202,0.27681662378921856
1207.327256,0.27784274244612384
1207.56831,0.27985042919081754
1207.809364,0.2795148100875249
1208.050418,0.2786775222170338
1208.291472,0.2779539017734856
1208.532526,0.2807193115932029
1208.77358,0.28484787874582385
1209.014634,0.28941315780781385
1209.255688,0.29334672729132805
1209.496742,0.2947581763500862
1209.737796,0.29945234178950697
1209.97885,0.30431254413725006
1210.219904,0.31092610485602024
1210.460958,0.313580240845159
1210.702012,0.32309786953463326
1210.943066,0.32180805939651735
