nu,[0]CFC-114a-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.0atm-L=15cm
783.934233,0.9999990949504095
784.416357,0.9999989824005178
784.898481,0.9999988650006442
785.380606,0.9999988515006595
785.86273,0.9999987698007567
786.344855,0.9999987756007496
786.826979,0.9999985300010804
787.309103,0.999998464401179
787.791228,0.9999985173010992
788.273352,0.9999984869011448
788.755476,0.9999983242014041
789.237601,0.9999984583011884
789.719725,0.9999984346012253
790.201849,0.9999984857011466
790.683974,0.9999984067012693
791.166098,0.9999982234015782
791.648222,0.9999981547017026
792.130347,0.9999980715018596
792.612471,0.9999981958016275
793.094595,0.9999979293021439
793.57672,0.9999978985022081
794.058844,0.9999979623020762
794.540968,0.9999979115021809
795.023093,0.9999978738022604
795.505217,0.9999978566022971
795.987341,0.9999978547023012
796.469466,0.999998021601957
796.95159,0.9999979758020487
797.433715,0.9999980477019057
797.915839,0.999998114301778
798.397963,0.9999980663018696
798.880088,0.9999980962018122
799.362212,0.9999980260019483
799.844336,0.9999978975022102
800.326461,0.9999978777022521
800.808585,0.9999981711016724
801.290709,0.9999979024022
801.772834,0.9999981547017026
802.254958,0.9999983115014255
802.737082,0.9999983668013337
803.219207,0.9999982853014701
803.701331,0.999998377601316
804.183455,0.9999983604013442
804.66558,0.9999983521013578
805.147704,0.9999985860009997
805.629828,0.999998610000966
806.111953,0.99999882530069
806.594077,0.9999986966008494
807.076201,0.9999985618010342
807.558326,0.9999988248006906
808.04045,0.9999988532006576
808.522575,0.9999988696006389
809.004699,0.9999990054004946
809.486823,0.9999988101007079
809.968948,0.9999990261904742
810.451072,0.9999988640006452
810.933196,0.9999990589804427
811.415321,0.9999989653005353
811.897445,0.9999990088204912
812.379569,0.999999053350448
812.861694,0.9999989829005173
813.343818,0.9999992941102491
813.825942,0.9999992799202593
814.308067,0.999999207500314
814.790191,0.9999994296601626
815.272315,0.9999990239904762
815.75444,0.9999993538102088
816.236564,0.9999992880002535
816.718688,0.9999993870901879
817.200813,0.9999992327002943
817.682937,0.9999993826901905
818.165061,0.9999992165503069
818.647186,0.9999992275602984
819.12931,0.9999992101903119
819.611435,0.9999992038303169
820.093559,0.9999993313002236
820.575683,0.9999995351201081
821.057808,0.9999992297602966
821.539932,0.999999356510207
822.022056,0.9999992158203075
822.504181,0.9999993156402341
822.986305,0.9999990521304493
823.468429,0.9999991416803684
823.950554,0.9999990051504949
824.432678,0.9999989525005486
824.914802,0.9999988777006298
825.396927,0.9999987387007955
825.879051,0.999998809200709
826.361175,0.9999987820007418
826.8433,0.9999982843014719
827.325424,0.9999985390010673
827.807548,0.9999981769016618
828.289673,0.999998213901595
828.771797,0.999997822402371
829.253921,0.9999978850022366
829.736046,0.9999974652032126
830.21817,0.999997232703829
830.700294,0.9999967654052313
831.182419,0.9999966920054715
831.664543,0.9999962491070347
832.146668,0.999996141507444
832.628792,0.9999956228095799
833.110916,0.9999953438108401
833.593041,0.9999945609147919
834.075165,0.9999941449171411
834.557289,0.999993376721934
835.039414,0.9999926328271378
835.521538,0.9999918009336125
836.003662,0.9999911795389005
836.485787,0.9999903769463019
836.967911,0.9999896430536336
837.450035,0.9999887030638108
837.93216,0.9999878350739934
838.414284,0.9999870420839545
838.896408,0.9999862100950816
839.378533,0.9999850901111536
839.860657,0.9999845831188413
840.342781,0.9999835901346433
840.824906,0.9999833451386937
841.30703,0.9999821491593281
841.789154,0.9999822831569452
842.271279,0.9999815031710685
842.753403,0.999981410172793
843.235528,0.9999805581889945
843.717652,0.9999806511871907
844.199776,0.9999800611987806
844.681901,0.9999797212056175
845.164025,0.9999788382239135
845.646149,0.9999793132139745
846.128274,0.9999787822251002
846.610398,0.9999780042419102
847.092522,0.99997727925812
847.574647,0.9999801231975463
848.056771,0.9999776342501171
848.538895,0.9999765872740821
849.02102,0.999979770204625
849.503144,0.9999819751624494
849.985268,0.9999805021900847
850.467393,0.9999754593011279
850.949517,0.9999837661317706
851.431641,0.9999828291474208
851.913766,0.9999832151408673
852.39589,0.9999829091460503
852.878014,0.9999836701333338
853.360139,0.999983854130346
853.842263,0.9999849821127696
854.324388,0.9999854611056908
854.806512,0.9999871330827795
855.288636,0.9999881800698559
855.770761,0.9999898730512778
856.252885,0.9999907097431547
856.735009,0.9999922830297759
857.217134,0.9999931467234838
857.699258,0.9999943309160693
858.181382,0.9999949670126655
858.663507,0.999995723109146
859.145631,0.9999959139083481
859.627755,0.9999961904072565
860.10988,0.9999962491070347
860.592004,0.9999967899051524
861.074128,0.9999965746058667
861.556253,0.9999965354060018
862.038377,0.9999967899051524
862.520501,0.999996322506762
863.002626,0.9999961121075579
863.48475,0.9999958332086811
863.966874,0.999995498010134
864.448999,0.9999954857101895
864.931123,0.9999950674121653
865.413248,0.9999951187119135
865.895372,0.9999946025145665
866.377496,0.9999944532153835
866.859621,0.9999941449171411
867.341745,0.999993538120878
867.823869,0.9999928310256972
868.305994,0.9999923343293814
868.788118,0.999992004031968
869.270242,0.9999917642339141
869.752367,0.9999911477391815
870.234491,0.9999904944451781
870.716615,0.9999899000510049
871.19874,0.999989102059383
871.680864,0.9999883020684214
872.162988,0.9999874630785879
872.645113,0.9999864430918957
873.127237,0.999985305107971
873.609361,0.9999843211229149
874.091486,0.999983183141405
874.57361,0.9999820261615314
875.055734,0.9999805291895587
875.537859,0.9999789432216971
876.019983,0.9999772092597129
876.502107,0.9999756772958017
876.984232,0.9999740403369579
877.466356,0.9999720583903741
877.948481,0.9999701994440454
878.430605,0.9999680215113228
878.912729,0.9999658435833437
879.394854,0.9999633976698816
879.876978,0.9999606327749095
880.359102,0.999957402907282
880.841227,0.9999541980489414
881.323351,0.9999511641925068
881.805475,0.9999477633643805
882.2876,0.999944191557349
882.769724,0.9999404967703874
883.251848,0.9999372669677989
883.733973,0.9999334752128718
884.216097,0.9999296094775291
884.698221,0.999925817751639
885.180346,0.9999220500382562
885.66247,0.9999179393671579
886.144594,0.9999142936729971
886.626719,0.9999103310205033
887.108843,0.9999064163792203
887.590967,0.9998982451773731
888.073092,0.9999020367987078
888.555216,0.9998951854934243
889.037341,0.9998908859533706
889.519465,0.9998869863865196
890.001589,0.9998831768243587
890.483714,0.999879997200912
890.965838,0.9998773075273372
891.447962,0.9998750778034274
891.930087,0.9998728280870334
892.412211,0.999871558249348
892.894335,0.9998689585866761
893.37646,0.9998650990999448
893.858584,0.999867538773763
894.340708,0.9998631393662711
894.822833,0.9998624994540667
895.304957,0.9998613996059222
895.787081,0.9998596398514075
896.269206,0.9998585100106528
896.75133,0.9998590299372132
897.233454,0.9998583400347205
897.715579,0.9998583200375539
898.197703,0.9998598798177498
898.679827,0.999865149093201
899.161952,0.9998735379969933
899.644076,0.9998777874685599
900.126201,0.9998797272333492
900.608325,0.9998805771314786
901.090449,0.9998802171745356
901.572574,0.9998800671925142
902.054698,0.9998794772634486
902.536822,0.999879067312947
903.018947,0.9998795572538101
903.501071,0.9998807571099986
903.983195,0.9998816869995352
904.46532,0.999882706879376
904.947444,0.9998829068559374
905.429568,0.9998828768594507
905.911693,0.999882386916961
906.393817,0.9998807771076139
906.875941,0.9998777674710044
907.358066,0.999875687727411
907.84019,0.9998687886089677
908.322314,0.99987294807178
908.804439,0.9998646291634586
909.286563,0.9998600097995427
909.768687,0.9998542606210152
910.250812,0.9998476516061954
910.732936,0.99984100264142
911.21506,0.9998337538204278
911.697185,0.9998258051736809
912.179309,0.9998184164882818
912.661434,0.9998109078801689
913.143558,0.9998035692950378
913.625682,0.9997967206640447
914.107807,0.9997898220904722
914.589931,0.9997829035688414
915.072055,0.9997774147757675
915.55418,0.9997697365147067
916.036304,0.9997616184174056
916.518428,0.9997529105316322
917.000553,0.9997438628087328
917.482677,0.9997367646525054
917.964801,0.9997321158873581
918.446926,0.9997252677458193
918.92905,0.9997169500661932
919.411174,0.99970814259866
919.893299,0.9997123013931836
920.375423,0.99971206146226
920.857547,0.9997142608312145
921.339672,0.999726737343043
921.821796,0.999738964075807
922.30392,0.9997279570104065
922.786045,0.9997279570104065
923.268169,0.9997578993111027
923.750294,0.9997696865262211
924.232418,0.9997750952948559
924.714542,0.999775295249895
925.196667,0.9997765849608576
925.678791,0.9997785245293139
926.160915,0.9997816038519116
926.64304,0.9997861328728352
927.125164,0.999793291367174
927.607288,0.9998013197395376
928.089413,0.9998105179539909
928.571537,0.9998198662260369
929.053661,0.9998300644406831
929.535786,0.9998391429388847
930.01791,0.9998471916763814
930.500034,0.9998531607819334
930.982159,0.9998573901697487
931.464283,0.9998592998991878
931.946407,0.9998589999414428
932.428532,0.9998567802569267
932.910656,0.9998534507393921
933.39278,0.9998484114906994
933.874905,0.9998370632756302
934.357029,0.9998429323364173
934.839154,0.999831554188589
935.321278,0.9998267350121121
935.803402,0.9998232856158266
936.285527,0.9998202761522661
936.767651,0.9998192263415272
937.249775,0.9998199562098289
937.7319,0.9998210160195442
938.214024,0.9998223357841564
938.696148,0.9998231856335029
939.178273,0.9998224057717223
939.660397,0.9998133074292272
940.142521,0.9998194463017812
940.624646,0.9998038192459613
941.10677,0.9997897521051871
941.588894,0.9997751452836119
942.071019,0.9997617883768952
942.553143,0.9997516908338253
943.035267,0.999749971262396
943.517392,0.9997645077326579
943.999516,0.9997891622294074
944.48164,0.9998213259641071
944.963765,0.9998547005569867
945.445889,0.9998637492829722
945.928014,0.9998650491066912
946.410138,0.9998640192462209
946.892262,0.999860469735253
947.374387,0.9998588099682508
947.856511,0.9998580700730052
948.338635,0.9998596598486005
948.82076,0.9998628194101177
949.302884,0.9998679787155769
949.785008,0.9998748278346893
950.267133,0.9998835167846966
950.749257,0.9998925957682475
951.231381,0.999902354767606
951.713506,0.9999117008985952
952.19563,0.9999206301499532
952.677754,0.9999296094775291
953.159879,0.9999379519250614
953.642003,0.9999463934368832
954.124127,0.9999585038609886
954.606252,0.9999534640828294
955.088376,0.9999629076879368
955.5705,0.9999668475495547
956.052625,0.9999698324550496
956.534749,0.9999718383965454
957.016873,0.9999733793543357
957.498998,0.9999741383344186
957.981122,0.9999745293243831
958.463247,0.999975577298239
958.945371,0.9999778572451544
959.427495,0.999979577208548
959.90962,0.9999825111529317
960.391744,0.9999818161653279
960.873868,0.9999831611417752
961.355993,0.9999831711416068
961.838117,0.9999839001296043
962.320241,0.9999846271181639
962.802366,0.9999852781083681
963.28449,0.9999861590957863
963.766614,0.9999868390866056
964.248739,0.9999875510774885
964.730863,0.9999885080660328
965.212987,0.9999892120581902
965.695112,0.9999900515494862
966.177236,0.9999908149421829
966.65936,0.999991619935113
967.141485,0.9999921313309581
967.623609,0.9999927552262435
968.105733,0.9999932959224724
968.587858,0.9999938978186184
969.069982,0.9999943309160693
969.552107,0.9999946783141602
970.034231,0.9999950331123351
970.516355,0.9999950282123594
970.99848,0.999995363410749
971.480604,0.9999954539103335
971.962728,0.9999956546094413
972.444853,0.9999959580081689
972.926977,0.9999958992084083
973.409101,0.9999959898080408
973.891226,0.9999961023075961
974.37335,0.9999960558077784
974.855474,0.9999962026072101
975.337599,0.9999960779076914
975.819723,0.9999962565070069
976.301847,0.9999961341074726
976.783972,0.9999961219075199
977.266096,0.9999960632077491
977.74822,0.9999960314078749
978.230345,0.9999959678081293
978.712469,0.99999584790862
979.194593,0.9999957916088553
979.676718,0.999995632609537
980.158842,0.999995546909915
980.640967,0.9999954760102333
981.123091,0.9999955738097956
981.605215,0.9999954613102999
982.08734,0.999995564009839
982.569464,0.9999954882101781
983.051588,0.9999955763097845
983.533713,0.9999955420099369
984.015837,0.9999954490103558
984.497961,0.9999954221104785
984.980086,0.9999955445099257
985.46221,0.9999955176100459
985.944334,0.9999953854106473
986.426459,0.9999954809102111
986.908583,0.9999955910097196
987.390707,0.999995498010134
987.872832,0.9999955445099257
988.354956,0.999995784308886
988.83708,0.9999955396099476
989.319205,0.99999570350923
989.801329,0.9999961390074537
990.283453,0.999996212407173
990.765578,0.999996178207303
991.247702,0.999996523206044
991.729827,0.9999964229063978
992.211951,0.999996449806302
992.694075,0.9999965721058752
993.1762,0.9999966064057583
993.658324,0.9999967825051761
994.140448,0.9999967434053028
994.622573,0.9999971104041749
995.104697,0.9999970663043033
995.586821,0.999997303703635
996.068946,0.9999974040033696
996.55107,0.9999976078028613
997.033194,0.9999976039028706
997.515319,0.9999976680027192
997.997443,0.9999978275023599
998.479567,0.9999978794022485
998.961692,0.9999979469021076
999.443816,0.9999979606020796
999.92594,0.9999980764018501
1000.408065,0.9999981182017705
1000.890189,0.9999981894016391
1001.372313,0.9999982687014987
1001.854438,0.9999983492013625
1002.336562,0.9999983903012956
1002.818686,0.9999984074012682
1003.300811,0.9999985525010476
1003.782935,0.9999984928011358
1004.26506,0.9999983947012885
1004.747184,0.9999984003012795
1005.229308,0.9999985116011076
1005.711433,0.9999986291009397
1006.193557,0.9999985503010508
1006.675681,0.9999986775008745
1007.157806,0.9999987382007961
1007.63993,0.9999985914009921
1008.122054,0.9999987098008323
1008.604179,0.999998700000845
1009.086303,0.9999988657006433
1009.568427,0.9999988887006175
1010.050552,0.9999989234005795
1010.532676,0.9999988216006943
1011.0148,0.9999988787006286
1011.496925,0.9999989195005837
1011.979049,0.9999988995006055
1012.461173,0.9999989954005046
1012.943298,0.9999991240603836
1013.425422,0.9999990717004309
1013.907546,0.9999990751304277
1014.389671,0.9999991057103998
1014.871795,0.9999991641903493
1015.35392,0.9999990494404518
1015.836044,0.9999991111003951
1016.318168,0.9999992579002753
1016.800293,0.999999131650377
1017.282417,0.9999990973904074
1017.764541,0.9999992048103161
1018.246666,0.9999992857902551
1018.72879,0.9999991825403342
1019.210914,0.9999993773001938
1019.693039,0.9999991764203391
1020.175163,0.9999992495802815
1020.657287,0.9999991764203391
1021.139412,0.9999992625502719
1021.621536,0.9999993053702413
1022.10366,0.9999991759403395
1022.585785,0.9999993092802385
1023.067909,0.9999993166202336
1023.550033,0.9999993058602409
1024.032158,0.9999991896403283
1024.514282,0.9999991184403886
1024.996406,0.9999990822204211
1025.478531,0.999999247620283
1025.960655,0.9999991270003811
1026.44278,0.9999992053003157
1026.924904,0.9999989888005113
1027.407028,0.9999989819005183
1027.889153,0.9999989384005635
1028.371277,0.9999989494005519
1028.853401,0.9999989601005407
1029.335526,0.9999987864007364
1029.81765,0.9999987571007724
1030.299774,0.9999987989007213
1030.781899,0.9999985094011109
1031.264023,0.9999985209010939
