nu,[0]Tetrachloroethene-PNNL(x-sec)-X=0.01-T=278.21K-P=1.0atm-L=15cm
623.128463,1.0046143133074226
623.246465,0.9976695197954332
623.364467,1.0019158328671827
623.48247,1.0034796399399002
623.600472,1.0004509216346087
623.718474,1.00041169472302
623.836477,1.0000073609270914
623.954479,1.0015115412285782
624.072481,1.0004503913957608
624.190484,0.9982689000849059
624.308486,0.9999108119774882
624.426489,1.001219442916612
624.544491,0.9983687319664253
624.662493,1.0008175640234216
624.780496,1.0022397043991857
624.898498,0.9976677239919138
625.0165,1.0021888921342745
625.134503,0.9974161439175039
625.252505,1.0007262035582138
625.370507,1.0009121557612597
625.48851,0.9990333475098223
625.606512,1.0007625606016106
625.724514,0.998027547845527
625.842517,0.9998342037457183
625.960519,1.0007750301808012
626.078522,0.9998593098977808
626.196524,1.0020509002247886
626.314526,1.0007692257024592
626.432529,0.9995598369002129
626.550531,0.9987002454136253
626.668533,1.001904110520514
626.786536,1.0007565860669578
626.904538,0.9990423188695643
627.02254,1.0003694782402768
627.140543,0.9997362347921606
627.258545,0.9991457051178332
627.376548,1.0006756681609636
627.49455,1.0018315752887195
627.612552,0.9995166368576217
627.730555,1.0008873734830888
627.848557,1.0016314293352233
627.966559,1.0020355689632996
628.084562,0.9978950185873107
628.202564,1.0029571638080137
628.320566,0.9989437582164616
628.438569,0.9987013439844995
628.556571,1.0051832869928674
628.674573,0.9998378131537088
628.792576,0.996837511235699
628.910578,0.9991280004128027
629.028581,0.9982559226735581
629.146583,0.9984004805969023
629.264585,0.9998322040793105
629.382588,1.00189839968336
629.50059,0.9982277722534615
629.618592,1.000814121216923
629.736595,0.9996975557454875
629.854597,0.9971228469610093
629.972599,1.0014866039016725
630.090602,1.0006719756745608
630.208604,0.9978592945851087
630.326607,1.0001030453088031
630.444609,0.99934659356302
630.562611,1.000442968081397
630.680614,1.0006326800576504
630.798616,0.9990808926381577
630.916618,1.0002912524057483
631.034621,1.002727212095324
631.152623,1.00076586312351
631.270625,1.0016476558958134
631.388628,0.9992358521098186
631.50663,1.0016127991638988
631.624632,0.9996799412297395
631.742635,0.9991148519748342
631.860637,0.9998340737672803
631.97864,0.9980520996251897
632.096642,0.9992928701342487
632.214644,0.9999890080604118
632.332647,0.9988096090780494
632.450649,1.0003981692483397
632.568651,0.9983490642961327
632.686654,1.0015299692104738
632.804656,1.0002397287303406
632.922658,0.9998741079250724
633.040661,0.99970798264537
633.158663,1.0005244674850027
633.276666,1.0001777257913576
633.394668,0.999419288678125
633.51267,1.0000035323062386
633.630673,0.9986412239732221
633.748675,0.9985267862463617
633.866677,0.999583386807387
633.98468,1.0010928967769117
634.102682,1.0000411628471668
634.220684,1.0008853316749295
634.338687,1.0014723828928667
634.456689,1.0011501609283464
634.574691,0.9997485916083876
634.692694,1.00127140755417
634.810696,0.9996630467814912
634.928699,1.0000786660940149
635.046701,1.0008472687295376
635.164703,1.0004307527473315
635.282706,1.0013419996767456
635.400708,1.0004900500353047
635.51871,0.9987711556483332
635.636713,0.9985776125533002
635.754715,1.0015365793300839
635.872717,0.9998448320397935
635.99072,1.000646028586637
636.108722,1.000393897557277
636.226725,1.002632859904006
636.344727,1.002699336666298
636.462729,1.0002794590414044
636.580732,0.9974584352585761
636.698734,1.0006846942961982
636.816736,0.9995726613351889
636.934739,0.9969341094706466
637.052741,1.002721897655183
637.170743,0.9988753329126172
637.288746,0.9987165243602986
637.406748,0.9990452660487521
637.52475,1.0003318750583459
637.642753,0.9977684935208125
637.760755,1.000349070911076
637.878758,1.0007442768366512
637.99676,1.0020776553410038
638.114762,0.9990367242482436
638.232765,1.000433664005058
638.350767,0.9992586449395564
638.468769,0.999906121406871
638.586772,1.0005479000424253
638.704774,1.0006173504824167
638.822776,0.9991846126091144
638.940779,0.9989338687222084
639.058781,1.0012871276386708
639.176784,0.9994254451199052
639.294786,0.9990034668692656
639.412788,0.9988220942761953
639.530791,1.005267625408593
639.648793,0.9976450771916213
639.766795,1.0013311852415472
639.884798,1.0003003350915554
640.0028,1.0024633290216363
640.120802,1.000728485216559
640.238805,1.0004802452808577
640.356807,1.001263097035976
640.474809,0.9982690997387059
640.592812,0.9990420790994365
640.710814,1.0015276656941936
640.828817,1.0014678762772835
640.946819,1.0000055054151546
641.064821,1.0035052289969777
641.182824,0.9985217936249121
641.300826,1.0014012808778328
641.418828,0.9986435208506786
641.536831,0.9994959270874599
641.654833,0.9988024176747532
641.772835,1.0017028482021872
641.890838,1.0000702074644288
642.00884,0.9991602228103993
642.126843,1.003160584146959
642.244845,1.0006556648542908
642.362847,0.9997193094009793
642.48085,0.9982086064642265
642.598852,0.9966759369710756
642.716854,0.9980575889268332
642.834857,0.9990723705144904
642.952859,1.0027499742613881
643.070861,0.9996207119479065
643.188864,0.9984798565902637
643.306866,1.0030157382167362
643.424868,1.0000090976413833
643.542871,1.0010085082027418
643.660873,1.0012189423070155
643.778876,1.0001771356866733
643.896878,0.9998255352207499
644.01488,1.0001724548686315
644.132883,1.0005888633119653
644.250885,0.9978833432838938
644.368887,1.001405687053162
644.48689,1.0011392484510655
644.604892,1.001874755160134
644.722894,0.995240164094081
644.840897,1.0041075128014487
644.958899,0.9961799151597234
645.076902,1.0003445093297132
645.194904,1.0035353346054297
645.312906,0.9999631656784003
645.430909,1.0019922819617264
645.548911,1.0001702144848417
645.666913,0.9971693139683505
645.784916,0.9998201861684453
645.902918,1.0005199651350292
646.02092,0.9999715214055229
646.138923,0.9985283838904978
646.256925,1.0018007193513845
646.374927,1.0009183213991293
646.49293,0.9987290083948781
646.610932,1.0009614218699951
646.728935,0.9994210676460422
646.846937,1.0011844008493496
646.964939,0.9987246139969089
647.082942,0.9977327740481269
647.200944,1.0000192551853786
647.318946,0.9990420591185952
647.436949,0.9961305058612921
647.554951,1.0009128263726286
647.672953,0.9995682632251548
647.790956,1.0041447658812142
647.908958,1.0008513321776973
648.026961,1.001578344276235
648.144963,0.99747010559054
648.262965,0.9991533885778484
648.380968,1.0013248768749514
648.49897,1.0008262911906303
648.616972,1.0003531223330173
648.734975,0.9979929168904673
648.852977,0.9986145606084995
648.970979,0.9997453824205592
649.088982,0.9987975235548971
649.206984,1.001456760045552
649.324986,1.0008258308106421
649.442989,0.9996563290683884
649.560991,0.9993461338636926
649.678994,0.9994624845132369
649.796996,0.997825367945849
649.914998,1.0014955171721114
650.033001,0.9993309239312832
650.151003,1.0002891317905411
650.269005,0.9988507608816648
650.387008,0.9996374357423115
650.50501,1.0000684433421387
650.623012,0.999249301914905
650.741015,1.0016327314569278
650.859017,1.000522796610537
650.97702,1.0001105561108765
651.095022,0.9994575871590614
651.213024,0.9983791150552297
651.331027,1.0006562552413072
651.449029,1.0007791533824193
651.567031,0.9978272638158491
651.685034,0.999898925108411
651.803036,1.0020463910058834
651.921038,1.0003198811510676
652.039041,0.9980476084008466
652.157043,1.0008755330554968
652.275046,0.9988524589294017
652.393048,0.9991848424216018
652.51105,0.9981434255704037
652.629053,1.000400130030673
652.747055,1.0018487067551305
652.865057,0.9994633040728103
652.98306,0.9988072119378643
653.101062,0.9968804758583142
653.219064,1.000634901464666
653.337067,1.0006150790836092
653.455069,1.0005490906951346
653.573071,0.9995225240279505
653.691074,0.9997666872216605
653.809076,0.9978867360930288
653.927079,1.0003603649158412
654.045081,1.0010636652911076
654.163083,1.00081330054968
654.281086,0.997821276870227
654.399088,0.9984239432838818
654.51709,1.0015669263481926
654.635093,0.9975242696878155
654.753095,0.9982803802432677
654.871097,1.0014547571340349
654.9891,1.000484567364853
655.107102,0.9988989066486429
655.225105,0.9979627779594774
655.343107,0.9997164502078432
655.461109,0.9984747643559804
655.579112,0.9975815292242285
655.697114,1.000606944116085
655.815116,0.9994972464229545
655.933119,1.0005601868460785
656.051121,1.0003819929407287
656.169123,0.9998338338071313
656.287126,0.9988986069790159
656.405128,0.9999316243377222
656.52313,0.9966710532709495
656.641133,0.9995818374543383
656.759135,1.0009883981438181
656.877138,0.9993652915127044
656.99514,0.9999811031785472
657.113142,0.999985295108118
657.231145,1.0011950134602452
657.349147,0.9989670338771884
657.467149,1.0028769304442864
657.585152,0.9991023431351929
657.703154,1.0004194079269206
657.821156,0.9985929907669455
657.939159,0.997878653243202
658.057161,0.9984498027988922
658.175164,1.0003263532416358
658.293166,1.0005467594184694
658.411168,1.0009185315919988
658.529171,0.9983940908542738
658.647173,0.999804219167569
658.765175,0.9991397502271763
658.883178,1.0011330414069668
659.00118,0.9980901261345858
659.119182,0.9996063175132945
659.237185,0.9968855599617056
659.355187,0.9994935782747911
659.473189,1.0005390152165214
659.591192,0.999940044797385
659.709194,0.9985563430766736
659.827197,0.9997363647578795
659.945199,0.9987027421673598
660.063201,0.9994709499963321
660.181204,0.9997832135015896
660.299206,1.0019743464604025
660.417208,0.9994154109388078
660.535211,1.0001094559898698
660.653213,0.9994361390293802
660.771215,0.9993589955312001
660.889218,1.000997607279443
661.00722,0.9991106057457365
661.125223,0.9986628947229091
661.243225,0.9996775020136588
661.361227,0.9980077870957118
661.47923,1.0002134527778028
661.597232,1.0010237236477035
661.715234,1.0004353347306718
661.833237,1.0006957118953341
661.951239,0.9977931387069693
662.069241,1.0004349545653168
662.187244,0.9986012791231655
662.305246,0.9999048135305195
662.423248,0.9992565365060401
662.541251,0.9979689653478816
662.659253,0.9988150026645012
662.777256,1.0002575531611217
662.895258,0.9996190225903308
663.01326,1.0007911628043162
663.131263,0.9990405205950088
663.249265,0.9986621956591275
663.367267,0.9989702305768116
663.48527,0.9994311118782442
663.603272,0.9990748981707853
663.721274,0.9989697310918212
663.839277,0.9993292150768643
663.957279,0.9997499912573955
664.075282,0.9993208707127562
664.193284,1.0002189739713008
664.311286,0.9998502412149666
664.429289,1.0001106661230437
664.547291,0.9977398579759705
664.665293,0.9991599430455761
664.783296,1.0007250727382426
664.901298,1.0021437946488294
665.0193,0.9979040994732978
665.137303,1.001060461892504
665.255305,1.0006860652351686
665.373307,0.9977800677024675
665.49131,1.000288341562439
665.609312,0.9987214180832575
665.727315,1.0010239238524683
665.845317,0.9984050732496762
665.963319,0.9990568650316228
666.081322,0.9985890962618758
666.199324,1.0009992789468432
666.317326,0.9991555967092771
666.435329,0.9993677799353783
666.553331,0.99913396522477
666.671333,0.9994751377883859
666.789336,0.9990506209457293
666.907338,0.9970041964020692
667.025341,1.0016470549074001
667.143343,0.9987499819242758
667.261345,0.9994188289453579
667.379348,0.9987575724529824
667.49735,0.9989882122027961
667.615352,0.9992787002618149
667.733355,0.9986519094914861
667.851357,0.9987349009134106
667.969359,1.0007238118254453
668.087362,1.0004509116300995
668.205364,0.99792585401979
668.323366,0.9998292045871975
668.441369,0.9991568156798487
668.559371,0.9990926019348357
668.677374,0.9992018886604175
668.795376,0.9986656909829291
668.913378,0.9992914511393807
669.031381,1.0004375757083315
669.149383,1.0015162483438838
669.267385,0.9986138615785517
669.385388,0.9971689151007047
669.50339,1.0006724559972242
669.621392,1.000262774519177
669.739395,1.0007684050720305
669.857397,0.9983336898389262
669.9754,0.9995290309407618
670.093402,0.9993228593632676
670.211404,1.0005382147856297
670.329407,0.9988250907469728
670.447409,0.9997139509198417
670.565411,0.9989513502178736
670.683414,0.9989948055467547
670.801416,1.0006063737702895
670.919418,0.9968454859676877
671.037421,0.9973670722503961
671.155423,0.9998163568644653
671.273425,1.000375330418842
671.391428,0.9983439727288883
671.50943,1.0007392330982061
671.627433,0.9991657182067372
671.745435,0.9984930366113587
671.863437,0.9994904998393108
671.98144,0.9981307492293938
672.099442,0.9982828759473379
672.217444,1.0003387073483847
672.335447,0.9974704048316165
672.453449,0.999221183435178
672.571451,0.9969685042907306
672.689454,0.9975168880355318
672.807456,0.9983253038711526
672.925459,0.9967079307821504
673.043461,1.0007561557417184
673.161463,0.9972830974783001
673.279466,0.9998309842847656
673.397468,0.9974064690278311
673.51547,1.001176091053308
673.633473,0.9975716532159755
673.751475,0.9988248909819746
673.869477,0.9994494116294363
673.98748,0.9981691780029883
674.105482,0.9985178993975107
674.223484,0.9993370598419933
674.341487,0.9988714373064153
674.459489,0.9991413288692288
674.577492,0.9973162078267651
674.695494,0.9971032038344095
674.813496,0.9984028767609312
674.931499,0.9981582980182442
675.049501,0.9979780469067874
675.167503,0.9974626245928018
675.285506,0.9975502056559934
675.403508,0.999182024724319
675.52151,0.9982422466610984
675.639513,0.9974185377191219
675.757515,0.9971842716202421
675.875518,0.9977476403772141
675.99352,0.9989931072570288
676.111522,0.9975372375876126
676.229525,0.9983770184612895
676.347527,0.9981069940002506
676.465529,0.9974846687603924
676.583532,0.9989267763169185
676.701534,0.9981735699570339
676.819536,0.998081842020918
676.937539,0.9982137971624758
677.055541,0.9970097796412021
677.173543,0.9968394052287697
677.291546,0.9975467142363836
677.409548,0.9962811321808411
677.527551,0.9981191709798568
677.645553,0.9972965608909939
677.763555,0.996849672727521
677.881558,0.9975142944949946
677.99956,0.9989447571607193
678.117562,0.995905804166474
678.235565,0.9980880301475217
678.353567,0.9980678689729413
678.471569,0.9968089024096651
678.589572,0.9968160794595998
678.707574,0.9959886669764257
678.825577,0.9967256723412177
678.943579,0.9977666975391406
679.061581,0.9966165368553732
679.179584,0.9974878607164396
679.297586,0.9987885344176364
679.415588,0.9951081044866545
679.533591,0.9953628847718882
679.651593,0.9956697028912184
679.769595,0.9966943756464668
679.887598,0.9975654682908989
680.0056,0.9945035610007009
680.123602,0.996876388656742
680.241605,0.9967377327948186
680.359607,0.9959381716310779
680.47761,0.9951884129510895
680.595612,0.9978744621616596
680.713614,0.9958914632261491
680.831617,0.998224078817537
680.949619,0.9951378586638014
681.067621,0.9954571501004689
681.185624,0.9944692512196935
681.303626,0.9967541791030914
681.421628,0.9956542701304278
681.539631,0.9962743574921763
681.657633,0.9960971360482933
681.775636,0.9959795039228397
681.893638,0.9969770782567355
682.01164,0.9949321849255287
682.129643,0.9935128331127112
682.247645,0.9934338519820203
682.365647,0.9965163819262887
682.48365,0.9955150873925637
682.601652,0.9950876054708426
682.719654,0.9933622279833686
682.837657,0.9970419835771753
682.955659,0.9961100853952325
683.073661,0.9966547079997075
683.191664,0.9943376916406153
683.309666,0.9958925587073612
683.427669,0.996661385608621
683.545671,0.994643000174411
683.663673,0.9960037065188454
683.781676,0.9944841683703403
683.899678,0.9939103177375814
684.01768,0.9958526242164488
684.135683,0.994334509765093
684.253685,0.9965367110678366
684.371687,0.994608685582835
684.48969,0.9959952405233204
684.607692,0.9942650082119681
684.725695,0.9947254594970171
684.843697,0.9947468463243039
684.961699,0.9932957742732179
685.079702,0.9937589567226239
685.197704,0.9939104171286182
685.315706,0.995714708178901
685.433709,0.9935574428403988
685.551711,0.9939444094461494
685.669713,0.9946025190281007
685.787716,0.9944114742346354
685.905718,0.9954264904924062
686.02372,0.9934737888255951
686.141723,0.9937454416927148
686.259725,0.9953218766658084
686.377728,0.9927329337524317
686.49573,0.9936406070787395
686.613732,0.9958827990081084
686.731735,0.9928233758422712
686.849737,0.993858536358944
686.967739,0.9939699541457201
687.085742,0.9954691952048579
687.203744,0.9930806497073418
687.321746,0.9915557546261521
687.439749,0.9928408496874553
687.557751,0.9932523681963118
687.675754,0.9953678615987541
687.793756,0.9937452429436464
687.911758,0.9944441909103241
688.029761,0.9939540507536813
688.147763,0.9947075545998907
688.265765,0.9935487989282472
688.383768,0.9933910359056929
688.50177,0.9934824320851561
688.619772,0.9922331193108337
688.737775,0.9937534910633925
688.855777,0.9946327554042698
688.973779,0.9948761718203011
689.091782,0.9951251209807318
689.209784,0.9959771135748987
689.327787,0.995273405670693
689.445789,0.9941123008349334
689.563791,0.9947723121695312
689.681794,0.9926444851884764
689.799796,0.9934786568590871
689.917798,0.9946625948345211
690.035801,0.9941273120440104
690.153803,0.995257182846397
690.271805,0.9940787998148907
690.389808,0.9948028521483011
690.50781,0.9943193959954095
690.625813,0.9953818963845477
690.743815,0.9936253051312157
690.861817,0.994461892174463
690.97982,0.993093957077207
691.097822,0.9948156851878667
691.215824,0.9944368320505391
691.333827,0.9942303089686867
691.451829,0.9956232062017996
691.569831,0.9941954120972856
691.687834,0.9946978065136214
691.805836,0.9947441605114447
691.923838,0.9945395626812357
692.041841,0.9948218530642353
692.159843,0.9940950034313868
692.277846,0.9928655717324008
692.395848,0.9946570247395864
692.51385,0.9933299442355729
692.631853,0.9943788580731885
692.749855,0.9923882174679871
692.867857,0.9947232711034134
692.98586,0.9977756774798281
693.103862,0.9951808495478921
693.221864,0.9952350883821872
693.339867,0.9961942602537861
693.457869,0.9953448688667182
693.575872,0.9948923884340668
693.693874,0.9955687471018903
693.811876,0.9939551441037384
693.929879,0.995860989413626
694.047881,0.9948788579895914
694.165883,0.993523662461612
694.283886,0.991946306176877
694.401888,0.9930021001346265
694.51989,0.9931840347840762
694.637893,0.9930756843165067
694.755895,0.9939918217252538
694.873897,0.9951837355765405
694.9919,0.9913185037222728
695.109902,0.9902062739813533
695.227905,0.9885243533531815
695.345907,0.9887962349323574
695.463909,0.985925978216839
695.581912,0.9805182701657108
695.699914,0.9797067370590843
695.817916,0.9842345957795919
695.935919,0.9918354127789029
696.053921,0.9936834339118161
696.171923,0.996000519312084
696.289926,0.9951553732442417
696.407928,0.9973919069996865
696.525931,0.9948665215682383
696.643933,0.9952777848833122
696.761935,0.9955993115315879
696.879938,0.9940446040923469
696.99794,0.9960246228163027
697.115942,0.9956640275900865
697.233945,0.997325183713027
697.351947,0.9973340599466612
697.469949,0.9949718835116887
697.587952,0.9963246706176254
697.705954,0.9963642254922079
697.823956,0.9971247414962183
697.941959,0.9964424431539122
698.059961,0.9978500145368213
698.177964,0.9964967507469326
698.295966,0.9955068246516287
698.413968,0.9942206649814631
698.531971,0.9977126200496471
698.649973,0.9949701920609245
698.767975,0.9962517423209444
698.885978,0.9966814187038038
699.00398,1.000860169733978
699.121982,0.9977407559422468
699.239985,0.9978720672658243
699.357987,0.9966993591308038
699.47599,0.9970345057903401
699.593992,0.9972974584583026
699.711994,0.9974131516735605
699.829997,0.9966044778682343
699.947999,0.9966556049893484
700.066001,0.997215882862688
700.184004,0.9977286833521392
700.302006,0.9975431230746765
700.420008,0.9967395269243523
700.538011,0.9974626245928018
700.656013,0.9973779436107324
700.774015,0.9977160122783221
700.892018,0.9980949169786892
701.01002,0.9975484100672393
701.128023,0.9980246535698349
701.246025,0.9981079921077436
701.364027,0.9982741909240971
701.48203,0.9973995869469381
701.600032,0.9966984621017841
701.718034,0.9968271441794909
701.836037,0.9984945343520369
701.954039,0.9957670841500271
702.072041,0.9990011691639341
702.190044,0.9977873515235477
702.308046,0.9974635223095679
702.426049,0.9989337688288265
702.544051,0.9970232393640802
702.662053,0.9961933636793553
702.780056,0.9978903284917451
702.898058,0.997797728565964
703.01606,0.9981801579243358
703.134063,0.9983550544084888
703.252065,0.9962815306933738
703.370067,0.9978966152206177
703.48807,0.9979171721026264
703.606072,0.9987946270462787
703.724074,0.9987292081406998
703.842077,0.9984692727598783
703.960079,0.9983977849192439
704.078082,0.998394689890908
704.196084,0.9978153897420606
704.314086,0.9985183986565852
704.432089,0.9988925137160978
704.550091,0.9972176778528927
704.668093,0.9990764867011362
704.786096,0.9987935283727933
704.904098,0.9989209825584178
705.0221,0.9993306341253573
705.140103,0.9988390743961285
705.258105,0.9968774852213727
705.376108,0.9971422910461042
705.49411,0.9987097331110232
705.612112,0.998440117882777
705.730115,0.9983110279213806
705.848117,0.9991166803566862
705.966119,0.9976300128646917
706.084122,0.9979323405589223
706.202124,0.9994974763073475
706.320126,0.9983122258953329
706.438129,0.9992334239696481
706.556131,1.0004216688773373
706.674133,0.9979653726660732
706.792136,0.9969657127828268
706.910138,0.9964288916288359
707.028141,1.0002017303448298
707.146143,0.9994315516280302
707.264145,0.9991129236850306
707.382148,0.9978352464658902
707.50015,0.9963025524554502
707.618152,0.9981116851141465
707.736155,0.9986886605579708
707.854157,0.9980452130894608
707.972159,0.9981872450286163
708.090162,0.997929446559331
708.208164,0.9985770134069124
708.326167,0.9976771021125964
708.444169,1.000109706017265
708.562171,0.9986602982027583
708.680174,0.9972646479116558
708.798176,0.999570822123184
708.916178,0.9996948865565769
709.034181,0.9979413219904038
709.152183,0.9992997352998484
709.270185,0.9983674340879173
709.388188,0.9985993817825376
709.50619,0.9982257757999135
709.624192,0.9990939906745177
709.742195,0.999551060803372
709.860197,0.9980996080358231
709.9782,0.998815901598408
710.096202,0.998575215969906
710.214204,0.9982842735443426
710.332207,0.9988537574384423
710.450209,0.9989636373950473
710.568211,0.9969354054858314
710.686214,0.9986912571518638
710.804216,0.998022657522524
710.922218,0.9978635853893006
711.040221,0.9990659165278233
711.158223,0.9986231487306496
711.276226,0.9986272430939529
711.394228,1.000381842883441
711.51223,0.9998811570623815
711.630233,0.9978967150102842
711.748235,0.9958583005925845
711.866237,0.998014872976155
711.98424,0.9978599930868594
712.102242,0.9976915685354584
712.220244,1.000043073927655
712.338247,0.9993436155146085
712.456249,0.9983931922999963
712.574251,0.9988762319008214
712.692254,0.9997146807112922
712.810256,0.9991966528562387
712.928259,0.9994436148396596
713.046261,0.9990087516115834
713.164263,1.0005454887248917
713.282266,0.9980569900924595
713.400268,0.9987433901961478
713.51827,0.9990724504402833
713.636273,0.997639290866954
713.754275,0.9986768761013046
713.872277,0.9991253427358563
713.99028,0.9994570774358219
714.108282,0.9974835715278603
714.226285,0.9985196967313472
714.344287,0.9991991208750193
714.462289,0.9983075338388975
714.580292,0.9995583675483326
714.698294,0.9996175231629214
714.816296,0.9970776783191194
714.934299,0.9988178992322089
715.052301,0.9974765891672979
715.170303,1.0000713065421907
715.288306,1.0001937187610563
715.406308,0.9996870089919085
715.52431,0.9989181855835824
715.642313,1.0001322687467393
715.760315,0.9984673756700623
715.878318,0.9990798935577646
715.99632,0.9986551051827095
716.114322,0.9990195509545586
716.232325,0.9996326374941358
716.350327,0.9987542765584314
716.468329,0.9992333040616445
716.586332,0.9985681261110416
716.704334,0.9995578177913816
716.822336,0.9984260399763643
716.940339,0.9977407559422468
717.058341,0.9987734528246329
717.176344,0.9996691147546015
717.294346,0.9995015242803238
717.412348,1.0001010351037023
717.530351,0.9983936914967173
717.648353,0.9987188214109463
717.766355,0.9991646890665774
717.884358,0.9994555382731078
718.00236,0.9976850835613391
