nu,[0]CFC-11-PNNL(x-sec)-X=0.01-T=278.27K-P=1.0atm-L=15cm
570,0.9998853565720601
570.119202,0.9981693776368439
570.238404,0.9995687530137238
570.357606,0.9995070815242478
570.476808,0.9987256127220222
570.59601,0.9989303724597863
570.715212,1.000326513293865
570.834414,1.0002835501927583
570.953616,0.9983716272399461
571.072818,0.9993995003721141
571.19202,0.9989201834219514
571.311222,1.0001130063847405
571.430424,0.9990549068820864
571.549626,0.9979704623024523
571.668828,1.0004245801086298
571.78803,0.9987028420376389
571.907232,1.000931913962227
572.026434,0.9993178827478197
572.145636,1.0002858308418527
572.264838,1.0000606638399763
572.38404,1.0002748477637273
572.503242,0.9988734350512877
572.622444,0.998892313937615
572.741646,0.9985633329955398
572.860848,0.9997102419879639
572.98005,0.999513698283029
573.099252,1.0005296702257607
573.218454,0.9983053375647389
573.337656,0.9988479641034498
573.456858,1.0000985818588721
573.57606,0.9996579585095328
573.695262,0.9994821041543741
573.814464,0.9994023186826789
573.933666,0.9992605735106023
574.052868,0.9995656743467056
574.17207,1.0002365879825232
574.291272,0.9995650146335783
574.410474,0.9978678762119431
574.529676,0.997586317627061
574.648878,0.9985577410565325
574.76808,0.9983986834776547
574.887282,0.9987667610649165
575.006484,0.999467551800879
575.125686,0.9980949169786892
575.244888,0.9995739108017965
575.36409,0.9984852483960471
575.483292,0.9986658907160872
575.602494,0.999173761523143
575.721696,0.9982965525164227
575.840898,1.0001082558592427
575.9601,0.9993816412626141
576.079302,0.9984010796373705
576.198504,0.9983653375185071
576.317706,1.0006652111548693
576.436908,0.9977428512000343
576.55611,1.0001195571463861
576.675312,0.9987459869323381
576.794514,0.9997591989972167
576.913716,1.0003746501638486
577.032918,0.9988426702232689
577.15212,0.9987748511084457
577.271322,0.9999428566327444
577.390524,0.9982780842010336
577.509726,1.0003461498960537
577.628928,1.000336286531642
577.74813,0.9991826442173665
577.867332,0.9994920190660253
577.986534,0.9977109239396348
578.105736,0.9982445426209061
578.224938,0.9994351096106872
578.34414,0.9983324918392171
578.463342,0.9989711296504237
578.582544,0.9980507023532283
578.701746,0.9986350324168273
578.820948,0.9980062900851538
578.94015,0.9989501514769726
579.059352,0.9986566031664907
579.178554,0.9982503324560438
579.297756,0.9989477539994861
579.416958,0.9980213600939124
579.53616,0.9997548900443547
579.655362,0.9983193139372992
579.774564,0.997771786162274
579.893766,0.9980484068392528
580.012968,0.9995284312235232
580.13217,0.9992362717889646
580.251372,0.9981377361690927
580.370574,0.9981970273115507
580.489776,0.9973305692835601
580.608978,0.9974188369447281
580.72818,0.9976234285283352
580.847382,0.9991016037997326
580.966584,0.9983991826771212
