nu,[0]Dimethylsulfide-PNNL(x-sec)-X=0.01-T=278.12K-P=1.0atm-L=15cm
679.53533,0.9775684148064071
679.654932,0.9766460256590053
679.774534,0.9767466253804449
679.894136,0.9768872870218949
680.013738,0.9777776368331341
680.13334,0.9767808121105975
680.252942,0.9762320155204777
680.372544,0.9763677212019614
680.492146,0.9764302107357621
680.611748,0.9765239525355272
680.73135,0.9767456486343079
680.850952,0.9767065795897486
680.970554,0.975960660740225
681.090156,0.975306010796487
681.209758,0.974863322365463
681.32936,0.9757323126633788
681.448962,0.9752279894365193
681.568564,0.9752104354906954
681.688166,0.9753235664626819
681.807768,0.9752465189443483
681.92737,0.9748906189206392
682.046972,0.9743760125418884
682.166574,0.9737506639002294
682.286176,0.9743399612963766
682.405778,0.974673242550986
682.52538,0.9740535474526535
682.644982,0.9736659512775226
682.764584,0.973339827812575
682.884186,0.9732940819157048
683.003788,0.973577351707298
683.12339,0.9741256300821894
683.242992,0.9734284057671417
683.362594,0.9734955746444393
683.482196,0.9727657266906502
683.601798,0.972623713261786
683.7214,0.9727443260800706
683.841002,0.97242726311384
683.960604,0.9728406325354434
684.080206,0.9726470565110221
684.199808,0.9732609904794772
684.31941,0.9720704477878944
684.439012,0.9721764092414976
684.558614,0.9713717803369822
684.678216,0.971924648155972
684.797818,0.9716739239415623
684.91742,0.9726353848163742
685.037022,0.9720937777586
685.156624,0.9716165968712149
685.276226,0.9712328841037114
685.395828,0.9709405869985174
685.51543,0.9718323197000683
685.635032,0.9719936572557851
685.754634,0.9716204833453753
685.874236,0.9711474193704137
685.993838,0.9713912079668646
686.11344,0.9707687457230202
686.233042,0.970748359793413
686.352644,0.9703979828823651
686.472246,0.9708444686383418
686.591848,0.9713290409189215
686.71145,0.9718226014254627
686.831052,0.9709211683809642
686.950654,0.970288334105572
687.070256,0.9702087737241956
687.189858,0.970143771913941
687.30946,0.9710901233629197
687.429062,0.9709677737155656
687.548664,0.9712222006007456
687.668266,0.9708095188665705
687.787868,0.9708900994006824
687.90747,0.970144742058198
688.027072,0.9707425353207276
688.146674,0.9708143729263
688.266276,0.9714106359853035
688.385878,0.9714766941545028
688.50548,0.9712299704094296
688.625082,0.9712425964811142
688.744684,0.9708104896765748
688.864286,0.9702970667398757
688.983888,0.970495027532805
689.10349,0.9714776656316827
689.223092,0.9719596380731204
689.342694,0.9721365508258218
689.462296,0.9714368644265574
689.581898,0.970864856586256
689.7015,0.970581405434015
689.821102,0.9706823511492664
689.940704,0.9714252072541275
690.060306,0.9718459254477841
690.179908,0.9729593263327871
690.29951,0.9727540535719688
690.419112,0.971751660964917
690.538714,0.9715369275767571
690.658316,0.9720432301964045
690.777918,0.9721112756040797
690.89752,0.97276475392541
691.017122,0.9733855758595529
691.136724,0.9744812508340085
691.256326,0.9730225707444199
691.375928,0.9726898539230447
691.49553,0.9732074625970311
691.615132,0.9735588539133451
691.734734,0.9743204746920173
691.854336,0.9751226705009851
691.973938,0.9760699744556818
692.09354,0.9743136544725653
