nu,[0]HFE-263m1-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
2021.99741,1.0
2022.479526,1.0
2022.961643,1.0
2023.44376,1.0
2023.925876,1.0
2024.407993,1.0
2024.89011,1.0
2025.372226,1.0
2025.854343,1.0
2026.33646,1.0
2026.818576,1.0
2027.300693,1.0
2027.78281,1.0
2028.264927,1.0
2028.747043,1.0
2029.22916,1.0
2029.711277,1.0
2030.193393,1.0
2030.67551,1.0
2031.157627,1.0
2031.639743,1.0
2032.12186,1.0
2032.603977,1.0
2033.086093,1.0
2033.56821,1.0
2034.050327,1.0
2034.532443,1.0
2035.01456,1.0
2035.496677,1.0
2035.978794,1.0
2036.46091,1.0
2036.943027,1.0
2037.425144,1.0
2037.90726,1.0
2038.389377,1.0
2038.871494,1.0
2039.35361,1.0
2039.835727,1.0
2040.317844,1.0
2040.79996,1.0
2041.282077,1.0
2041.764194,1.0
2042.246311,1.0
2042.728427,1.0
2043.210544,1.0
2043.692661,1.0
2044.174777,1.0
2044.656894,1.0
2045.139011,1.0
2045.621127,1.0
2046.103244,1.0
2046.585361,1.0
2047.067477,1.0
2047.549594,1.0
2048.031711,1.0
2048.513827,1.0
2048.995944,1.0
2049.478061,1.0
2049.960178,1.0
2050.442294,1.0
2050.924411,1.0
2051.406528,1.0
2051.888644,1.0
2052.370761,1.0
2052.852878,1.0
2053.334994,1.0
2053.817111,1.0
2054.299228,1.0
2054.781344,1.0
2055.263461,1.0
2055.745578,1.0
2056.227695,1.0
2056.709811,1.0
2057.191928,1.0
2057.674045,1.0
2058.156161,1.0
2058.638278,1.0
2059.120395,1.0
2059.602511,1.0
2060.084628,1.0
2060.566745,1.0
2061.048861,1.0
2061.530978,1.0
2062.013095,1.0
2062.495212,1.0
2062.977328,1.0
2063.459445,1.0
2063.941562,1.0
2064.423678,1.0
2064.905795,1.0
2065.387912,1.0
2065.870028,1.0
2066.352145,1.0
2066.834262,1.0
2067.316378,1.0
2067.798495,1.0
2068.280612,1.0
2068.762728,1.0
2069.244845,1.0
2069.726962,1.0
2070.209079,1.0
2070.691195,1.0
2071.173312,1.0
2071.655429,1.0
2072.137545,1.0
2072.619662,1.0
2073.101779,1.0
2073.583895,1.0
2074.066012,1.0
2074.548129,1.0
2075.030245,1.0
2075.512362,1.0
2075.994479,1.0
2076.476596,1.0
2076.958712,1.0
2077.440829,1.0
2077.922946,1.0
2078.405062,1.0
2078.887179,1.0
2079.369296,1.0
2079.851412,1.0
2080.333529,1.0
2080.815646,1.0
2081.297762,1.0
2081.779879,1.0
2082.261996,1.0
2082.744112,1.0
2083.226229,1.0
2083.708346,1.0
2084.190463,1.0
2084.672579,1.0
2085.154696,1.0
2085.636813,1.0
2086.118929,1.0
2086.601046,1.0
2087.083163,1.0
2087.565279,1.0
2088.047396,1.0
2088.529513,1.0
2089.011629,1.0
2089.493746,1.0
2089.975863,1.0
2090.45798,1.0
2090.940096,1.0
2091.422213,1.0
2091.90433,1.0
2092.386446,1.0
2092.868563,1.0
2093.35068,1.0
2093.832796,1.0
2094.314913,1.0
2094.79703,1.0
2095.279146,1.0
2095.761263,1.0
2096.24338,1.0
2096.725496,1.0
2097.207613,1.0
2097.68973,1.0
2098.171847,1.0
2098.653963,1.0
2099.13608,1.0
2099.618197,1.0
2100.100313,1.0
2100.58243,1.0
2101.064547,1.0
2101.546663,1.0
2102.02878,1.0
2102.510897,1.0
2102.993013,1.0
2103.47513,1.0
2103.957247,1.0
2104.439364,1.0
2104.92148,1.0
2105.403597,1.0
2105.885714,1.0
2106.36783,1.0
2106.849947,1.0
2107.332064,1.0
2107.81418,1.0
2108.296297,1.0
2108.778414,1.0
2109.26053,1.0
2109.742647,1.0
2110.224764,1.0
2110.706881,1.0
2111.188997,1.0
2111.671114,1.0
2112.153231,1.0
2112.635347,1.0
2113.117464,1.0
2113.599581,1.0
2114.081697,1.0
2114.563814,1.0
2115.045931,1.0
2115.528047,1.0
2116.010164,1.0
2116.492281,1.0
2116.974397,1.0
2117.456514,1.0
2117.938631,1.0
2118.420748,1.0
2118.902864,1.0
2119.384981,1.0
2119.867098,1.0
2120.349214,1.0
2120.831331,1.0
2121.313448,1.0
2121.795564,1.0
2122.277681,1.0
2122.759798,1.0
2123.241914,1.0
2123.724031,1.0
2124.206148,1.0
2124.688265,1.0
2125.170381,1.0
2125.652498,1.0
2126.134615,1.0
2126.616731,1.0
2127.098848,1.0
2127.580965,1.0
2128.063081,1.0
2128.545198,1.0
2129.027315,1.0
2129.509431,1.0
2129.991548,1.0
2130.473665,1.0
2130.955781,1.0
2131.437898,1.0
2131.920015,1.0
2132.402132,1.0
2132.884248,1.0
2133.366365,1.0
2133.848482,1.0
2134.330598,1.0
2134.812715,1.0
2135.294832,1.0
2135.776948,1.0
2136.259065,1.0
2136.741182,1.0
2137.223298,1.0
2137.705415,1.0
2138.187532,1.0
2138.669649,1.0
2139.151765,1.0
2139.633882,1.0
2140.115999,1.0
2140.598115,1.0
2141.080232,1.0
2141.562349,1.0
2142.044465,1.0
2142.526582,1.0
2143.008699,1.0
2143.490815,1.0
2143.972932,1.0
2144.455049,1.0
2144.937165,1.0
2145.419282,1.0
2145.901399,1.0
2146.383516,1.0
2146.865632,1.0
2147.347749,1.0
2147.829866,1.0
2148.311982,1.0
2148.794099,1.0
2149.276216,1.0
2149.758332,1.0
2150.240449,1.0
2150.722566,1.0
2151.204682,1.0
2151.686799,1.0
2152.168916,1.0
2152.651033,1.0
2153.133149,1.0
2153.615266,1.0
2154.097383,1.0
2154.579499,1.0
2155.061616,1.0
2155.543733,1.0
2156.025849,1.0
2156.507966,1.0
2156.990083,1.0
2157.472199,1.0
2157.954316,1.0
2158.436433,1.0
2158.91855,1.0
2159.400666,1.0
2159.882783,1.0
2160.3649,1.0
2160.847016,1.0
2161.329133,1.0
2161.81125,1.0
2162.293366,1.0
2162.775483,1.0
2163.2576,1.0
2163.739716,1.0
2164.221833,1.0
2164.70395,1.0
2165.186066,1.0
2165.668183,1.0
2166.1503,1.0
2166.632417,1.0
2167.114533,1.0
2167.59665,1.0
2168.078767,1.0
2168.560883,1.0
2169.043,1.0
2169.525117,1.0
2170.007233,1.0
2170.48935,1.0
2170.971467,1.0
2171.453583,1.0
2171.9357,1.0
2172.417817,1.0
2172.899934,1.0
2173.38205,1.0
2173.864167,1.0
2174.346284,1.0
2174.8284,1.0
2175.310517,1.0
2175.792634,1.0
2176.27475,1.0
2176.756867,1.0
2177.238984,1.0
2177.7211,1.0
2178.203217,1.0
2178.685334,1.0
2179.16745,1.0
2179.649567,1.0
2180.131684,1.0
2180.613801,1.0
2181.095917,1.0
2181.578034,1.0
2182.060151,1.0
2182.542267,1.0
2183.024384,1.0
2183.506501,1.0
2183.988617,1.0
2184.470734,1.0
2184.952851,1.0
2185.434967,1.0
2185.917084,1.0
2186.399201,1.0
2186.881318,1.0
2187.363434,1.0
2187.845551,1.0
2188.327668,1.0
2188.809784,1.0
2189.291901,1.0
2189.774018,1.0
2190.256134,1.0
2190.738251,1.0
2191.220368,1.0
2191.702484,1.0
2192.184601,1.0
2192.666718,1.0
2193.148835,1.0
2193.630951,1.0
2194.113068,1.0
2194.595185,1.0
2195.077301,1.0
2195.559418,1.0
2196.041535,1.0
2196.523651,1.0
2197.005768,1.0
2197.487885,1.0
2197.970001,1.0
2198.452118,1.0
2198.934235,1.0
2199.416351,1.0
2199.898468,1.0
2200.380585,1.0
2200.862702,1.0
2201.344818,1.0
2201.826935,1.0
2202.309052,1.0
2202.791168,1.0
2203.273285,1.0
2203.755402,1.0
2204.237518,1.0
2204.719635,1.0
2205.201752,1.0
2205.683868,1.0
2206.165985,1.0
2206.648102,1.0
2207.130219,1.0
2207.612335,1.0
2208.094452,1.0
2208.576569,1.0
2209.058685,1.0
2209.540802,1.0
2210.022919,1.0
2210.505035,1.0
2210.987152,1.0
2211.469269,1.0
2211.951385,1.0
2212.433502,1.0
2212.915619,1.0
2213.397735,1.0
2213.879852,1.0
2214.361969,1.0
2214.844086,1.0
2215.326202,1.0
2215.808319,1.0
2216.290436,1.0
2216.772552,1.0
2217.254669,1.0
2217.736786,1.0
2218.218902,1.0
2218.701019,1.0
2219.183136,1.0
2219.665252,1.0
2220.147369,1.0
2220.629486,1.0
2221.111603,1.0
2221.593719,1.0
2222.075836,1.0
2222.557953,1.0
2223.040069,1.0
2223.522186,1.0
2224.004303,1.0
2224.486419,1.0
2224.968536,1.0
2225.450653,1.0
2225.932769,1.0
2226.414886,1.0
2226.897003,1.0
2227.379119,1.0
2227.861236,1.0
2228.343353,1.0
2228.82547,1.0
2229.307586,1.0
2229.789703,1.0
2230.27182,1.0
2230.753936,1.0
2231.236053,1.0
2231.71817,1.0
2232.200286,1.0
2232.682403,1.0
2233.16452,1.0
2233.646636,1.0
2234.128753,1.0
2234.61087,1.0
2235.092987,1.0
2235.575103,1.0
2236.05722,1.0
2236.539337,1.0
2237.021453,1.0
2237.50357,1.0
2237.985687,1.0
2238.467803,1.0
2238.94992,1.0
2239.432037,1.0
2239.914153,1.0
2240.39627,1.0
2240.878387,1.0
2241.360504,1.0
2241.84262,1.0
2242.324737,1.0
2242.806854,1.0
2243.28897,1.0
2243.771087,1.0
2244.253204,1.0
2244.73532,1.0
2245.217437,1.0
2245.699554,1.0
2246.18167,1.0
2246.663787,1.0
2247.145904,1.0
2247.62802,1.0
2248.110137,1.0
2248.592254,1.0
2249.074371,1.0
2249.556487,1.0
2250.038604,1.0
2250.520721,1.0
2251.002837,1.0
2251.484954,1.0
2251.967071,1.0
2252.449187,1.0
2252.931304,1.0
2253.413421,1.0
2253.895537,1.0
2254.377654,1.0
2254.859771,1.0
2255.341888,1.0
2255.824004,1.0
2256.306121,1.0
2256.788238,1.0
2257.270354,1.0
2257.752471,1.0
2258.234588,1.0
2258.716704,1.0
2259.198821,1.0
2259.680938,1.0
2260.163054,1.0
2260.645171,1.0
2261.127288,1.0
2261.609404,1.0
2262.091521,1.0
2262.573638,1.0
2263.055755,1.0
2263.537871,1.0
2264.019988,1.0
2264.502105,1.0
2264.984221,1.0
2265.466338,1.0
2265.948455,1.0
2266.430571,1.0
2266.912688,1.0
2267.394805,1.0
2267.876921,1.0
2268.359038,1.0
2268.841155,1.0
2269.323272,1.0
2269.805388,1.0
2270.287505,1.0
2270.769622,1.0
2271.251738,1.0
2271.733855,1.0
2272.215972,1.0
2272.698088,1.0
2273.180205,1.0
2273.662322,1.0
2274.144438,1.0
2274.626555,1.0
2275.108672,1.0
2275.590788,1.0
2276.072905,1.0
2276.555022,1.0
2277.037139,1.0
2277.519255,1.0
2278.001372,1.0
2278.483489,1.0
2278.965605,1.0
2279.447722,1.0
2279.929839,1.0
2280.411955,1.0
2280.894072,1.0
2281.376189,1.0
2281.858305,1.0
2282.340422,1.0
2282.822539,1.0
2283.304656,1.0
2283.786772,1.0
2284.268889,1.0
2284.751006,1.0
2285.233122,1.0
2285.715239,1.0
2286.197356,1.0
2286.679472,1.0
2287.161589,1.0
2287.643706,1.0
2288.125822,1.0
2288.607939,1.0
2289.090056,1.0
2289.572173,1.0
2290.054289,1.0
2290.536406,1.0
2291.018523,1.0
2291.500639,1.0
2291.982756,1.0
2292.464873,1.0
2292.946989,1.0
2293.429106,1.0
2293.911223,1.0
2294.393339,1.0
2294.875456,1.0
2295.357573,1.0
2295.839689,1.0
2296.321806,1.0
2296.803923,1.0
2297.28604,1.0
2297.768156,1.0
2298.250273,1.0
2298.73239,1.0
2299.214506,1.0
2299.696623,1.0
2300.17874,1.0
2300.660856,1.0
2301.142973,1.0
2301.62509,1.0
2302.107206,1.0
2302.589323,1.0
2303.07144,1.0
2303.553557,1.0
2304.035673,1.0
2304.51779,1.0
2304.999907,1.0
2305.482023,1.0
2305.96414,1.0
2306.446257,1.0
2306.928373,1.0
2307.41049,1.0
2307.892607,1.0
2308.374723,1.0
2308.85684,1.0
2309.338957,1.0
2309.821073,1.0
2310.30319,1.0
2310.785307,1.0
2311.267424,1.0
2311.74954,1.0
2312.231657,1.0
2312.713774,1.0
2313.19589,1.0
2313.678007,1.0
2314.160124,1.0
2314.64224,1.0
2315.124357,1.0
2315.606474,1.0
2316.08859,1.0
2316.570707,1.0
2317.052824,1.0
2317.534941,1.0
2318.017057,1.0
2318.499174,1.0
2318.981291,1.0
2319.463407,1.0
2319.945524,1.0
2320.427641,1.0
2320.909757,1.0
2321.391874,1.0
2321.873991,1.0
2322.356107,1.0
2322.838224,1.0
2323.320341,1.0
2323.802458,1.0
2324.284574,1.0
2324.766691,1.0
2325.248808,1.0
2325.730924,1.0
2326.213041,1.0
2326.695158,1.0
2327.177274,1.0
2327.659391,1.0
2328.141508,1.0
2328.623624,1.0
2329.105741,1.0
2329.587858,1.0
2330.069974,1.0
2330.552091,1.0
2331.034208,1.0
2331.516325,1.0
2331.998441,1.0
2332.480558,1.0
2332.962675,1.0
2333.444791,1.0
2333.926908,1.0
2334.409025,1.0
2334.891141,1.0
2335.373258,1.0
2335.855375,1.0
2336.337491,1.0
2336.819608,1.0
2337.301725,1.0
2337.783842,1.0
2338.265958,1.0
2338.748075,1.0
2339.230192,1.0
2339.712308,1.0
2340.194425,1.0
2340.676542,1.0
2341.158658,1.0
2341.640775,1.0
2342.122892,1.0
2342.605008,1.0
2343.087125,1.0
2343.569242,1.0
2344.051358,1.0
2344.533475,1.0
2345.015592,1.0
2345.497709,1.0
2345.979825,1.0
2346.461942,1.0
2346.944059,1.0
2347.426175,1.0
2347.908292,1.0
2348.390409,1.0
2348.872525,1.0
2349.354642,1.0
2349.836759,1.0
2350.318875,1.0
2350.800992,1.0
2351.283109,1.0
2351.765226,1.0
2352.247342,1.0
2352.729459,1.0
2353.211576,1.0
2353.693692,1.0
2354.175809,1.0
2354.657926,1.0
2355.140042,1.0
2355.622159,1.0
2356.104276,1.0
2356.586392,1.0
2357.068509,1.0
2357.550626,1.0
2358.032742,1.0
2358.514859,1.0
2358.996976,1.0
2359.479093,1.0
2359.961209,1.0
2360.443326,1.0
2360.925443,1.0
2361.407559,1.0
2361.889676,1.0
2362.371793,1.0
2362.853909,1.0
2363.336026,1.0
2363.818143,1.0
2364.300259,1.0
2364.782376,1.0
2365.264493,1.0
2365.74661,1.0
2366.228726,1.0
2366.710843,1.0
2367.19296,1.0
2367.675076,1.0
2368.157193,1.0
2368.63931,1.0
2369.121426,1.0
2369.603543,1.0
2370.08566,1.0
2370.567776,1.0
2371.049893,1.0
2371.53201,1.0
2372.014127,1.0
2372.496243,1.0
2372.97836,1.0
2373.460477,1.0
2373.942593,1.0
2374.42471,1.0
2374.906827,1.0
2375.388943,1.0
2375.87106,1.0
2376.353177,1.0
2376.835293,1.0
2377.31741,1.0
2377.799527,1.0
2378.281643,1.0
2378.76376,1.0
2379.245877,1.0
2379.727994,1.0
2380.21011,1.0
2380.692227,1.0
2381.174344,1.0
2381.65646,1.0
2382.138577,1.0
2382.620694,1.0
2383.10281,1.0
2383.584927,1.0
2384.067044,1.0
2384.54916,1.0
2385.031277,1.0
2385.513394,1.0
2385.995511,1.0
2386.477627,1.0
2386.959744,1.0
2387.441861,1.0
2387.923977,1.0
2388.406094,1.0
2388.888211,1.0
2389.370327,1.0
2389.852444,1.0
2390.334561,1.0
2390.816677,1.0
2391.298794,1.0
2391.780911,1.0
2392.263027,1.0
2392.745144,1.0
2393.227261,1.0
2393.709378,1.0
2394.191494,1.0
2394.673611,1.0
2395.155728,1.0
2395.637844,1.0
2396.119961,1.0
2396.602078,1.0
2397.084194,1.0
2397.566311,1.0
2398.048428,1.0
2398.530544,1.0
2399.012661,1.0
2399.494778,1.0
2399.976895,1.0
2400.459011,1.0
2400.941128,1.0
2401.423245,1.0
2401.905361,1.0
2402.387478,1.0
2402.869595,1.0
2403.351711,1.0
2403.833828,1.0
2404.315945,1.0
2404.798061,1.0
2405.280178,1.0
2405.762295,1.0
2406.244412,1.0
2406.726528,1.0
2407.208645,1.0
2407.690762,1.0
2408.172878,1.0
2408.654995,1.0
2409.137112,1.0
2409.619228,1.0
2410.101345,1.0
2410.583462,1.0
2411.065578,1.0
2411.547695,1.0
2412.029812,1.0
2412.511928,1.0
2412.994045,1.0
2413.476162,1.0
2413.958279,1.0
2414.440395,1.0
2414.922512,1.0
2415.404629,1.0
2415.886745,1.0
2416.368862,1.0
2416.850979,1.0
2417.333095,1.0
2417.815212,1.0
2418.297329,1.0
2418.779445,1.0
2419.261562,1.0
2419.743679,1.0
2420.225796,1.0
2420.707912,1.0
2421.190029,1.0
2421.672146,1.0
2422.154262,1.0
2422.636379,1.0
2423.118496,1.0
2423.600612,1.0
2424.082729,1.0
2424.564846,1.0
2425.046962,1.0
2425.529079,1.0
2426.011196,1.0
2426.493312,1.0
2426.975429,1.0
2427.457546,1.0
2427.939663,1.0
2428.421779,1.0
2428.903896,1.0
2429.386013,1.0
2429.868129,1.0
2430.350246,1.0
2430.832363,1.0
2431.314479,1.0
2431.796596,1.0
2432.278713,1.0
2432.760829,1.0
2433.242946,1.0
2433.725063,1.0
2434.20718,1.0
2434.689296,1.0
2435.171413,1.0
2435.65353,1.0
2436.135646,1.0
2436.617763,1.0
2437.09988,1.0
2437.581996,1.0
2438.064113,1.0
2438.54623,1.0
2439.028346,1.0
2439.510463,1.0
2439.99258,1.0
2440.474696,1.0
2440.956813,1.0
2441.43893,1.0
2441.921047,1.0
2442.403163,1.0
2442.88528,1.0
2443.367397,1.0
2443.849513,1.0
2444.33163,1.0
2444.813747,1.0
2445.295863,1.0
2445.77798,1.0
2446.260097,1.0
2446.742213,1.0
2447.22433,1.0
2447.706447,1.0
2448.188564,1.0
2448.67068,1.0
2449.152797,1.0
2449.634914,1.0
2450.11703,1.0
2450.599147,1.0
2451.081264,1.0
2451.56338,1.0
2452.045497,1.0
2452.527614,1.0
2453.00973,1.0
2453.491847,1.0
2453.973964,1.0
2454.456081,1.0
2454.938197,1.0
2455.420314,1.0
2455.902431,1.0
2456.384547,1.0
2456.866664,1.0
2457.348781,1.0
2457.830897,1.0
2458.313014,1.0
2458.795131,1.0
2459.277247,1.0
2459.759364,1.0
2460.241481,1.0
2460.723597,1.0
2461.205714,1.0
2461.687831,1.0
2462.169948,1.0
2462.652064,1.0
2463.134181,1.0
2463.616298,1.0
2464.098414,1.0
2464.580531,1.0
2465.062648,1.0
2465.544764,1.0
2466.026881,1.0
2466.508998,1.0
2466.991114,1.0
2467.473231,1.0
2467.955348,1.0
2468.437465,1.0
2468.919581,1.0
2469.401698,1.0
2469.883815,1.0
2470.365931,1.0
2470.848048,1.0
2471.330165,1.0
2471.812281,1.0
2472.294398,1.0
2472.776515,1.0
2473.258631,1.0
2473.740748,1.0
2474.222865,1.0
2474.704981,1.0
2475.187098,1.0
2475.669215,1.0
2476.151332,1.0
2476.633448,1.0
2477.115565,1.0
2477.597682,1.0
2478.079798,1.0
2478.561915,1.0
2479.044032,1.0
2479.526148,1.0
2480.008265,1.0
2480.490382,1.0
2480.972498,1.0
2481.454615,1.0
2481.936732,1.0
2482.418849,1.0
2482.900965,1.0
2483.383082,1.0
2483.865199,1.0
2484.347315,1.0
2484.829432,1.0
2485.311549,1.0
2485.793665,1.0
2486.275782,1.0
2486.757899,1.0
2487.240015,1.0
2487.722132,1.0
2488.204249,1.0
2488.686365,1.0
2489.168482,1.0
2489.650599,1.0
2490.132716,1.0
2490.614832,1.0
2491.096949,1.0
2491.579066,1.0
2492.061182,1.0
2492.543299,1.0
2493.025416,1.0
2493.507532,1.0
2493.989649,1.0
2494.471766,1.0
2494.953882,1.0
2495.435999,1.0
2495.918116,1.0
2496.400233,1.0
2496.882349,1.0
2497.364466,1.0
2497.846583,1.0
2498.328699,1.0
2498.810816,1.0
2499.292933,1.0
2499.775049,1.0
2500.257166,1.0
2500.739283,1.0
2501.221399,1.0
2501.703516,1.0
2502.185633,1.0
2502.66775,1.0
2503.149866,1.0
2503.631983,1.0
2504.1141,1.0
2504.596216,1.0
2505.078333,1.0
2505.56045,1.0
2506.042566,1.0
2506.524683,1.0
2507.0068,1.0
2507.488916,1.0
2507.971033,1.0
2508.45315,1.0
2508.935266,1.0
2509.417383,1.0
2509.8995,1.0
2510.381617,1.0
2510.863733,1.0
2511.34585,1.0
2511.827967,1.0
2512.310083,1.0
2512.7922,1.0
2513.274317,1.0
2513.756433,1.0
2514.23855,1.0
2514.720667,1.0
2515.202783,1.0
2515.6849,1.0
2516.167017,1.0
2516.649134,1.0
2517.13125,1.0
2517.613367,1.0
2518.095484,1.0
2518.5776,1.0
2519.059717,1.0
2519.541834,1.0
2520.02395,1.0
2520.506067,1.0
2520.988184,1.0
2521.4703,1.0
2521.952417,1.0
2522.434534,1.0
2522.91665,1.0
2523.398767,1.0
2523.880884,1.0
2524.363001,1.0
2524.845117,1.0
2525.327234,1.0
2525.809351,1.0
2526.291467,1.0
2526.773584,1.0
2527.255701,1.0
2527.737817,1.0
2528.219934,1.0
2528.702051,1.0
2529.184167,1.0
2529.666284,1.0
2530.148401,1.0
2530.630518,1.0
2531.112634,1.0
2531.594751,1.0
2532.076868,1.0
2532.558984,1.0
2533.041101,1.0
2533.523218,1.0
2534.005334,1.0
2534.487451,1.0
2534.969568,1.0
2535.451684,1.0
2535.933801,1.0
2536.415918,1.0
2536.898035,1.0
2537.380151,1.0
2537.862268,1.0
2538.344385,1.0
2538.826501,1.0
2539.308618,1.0
2539.790735,1.0
2540.272851,1.0
2540.754968,1.0
2541.237085,1.0
2541.719201,1.0
2542.201318,1.0
2542.683435,1.0
2543.165551,1.0
2543.647668,1.0
2544.129785,1.0
2544.611902,1.0
2545.094018,1.0
2545.576135,1.0
2546.058252,1.0
2546.540368,1.0
2547.022485,1.0
2547.504602,1.0
2547.986718,1.0
2548.468835,1.0
2548.950952,1.0
2549.433068,1.0
2549.915185,1.0
2550.397302,1.0
2550.879419,1.0
2551.361535,1.0
2551.843652,1.0
2552.325769,1.0
2552.807885,1.0
2553.290002,1.0
2553.772119,1.0
2554.254235,1.0
2554.736352,1.0
2555.218469,1.0
2555.700585,1.0
2556.182702,1.0
2556.664819,1.0
2557.146935,1.0
2557.629052,1.0
2558.111169,1.0
2558.593286,1.0
2559.075402,1.0
2559.557519,1.0
2560.039636,1.0
2560.521752,1.0
2561.003869,1.0
2561.485986,1.0
2561.968102,1.0
2562.450219,1.0
2562.932336,1.0
2563.414452,1.0
2563.896569,1.0
2564.378686,1.0
2564.860803,1.0
2565.342919,1.0
2565.825036,1.0
2566.307153,1.0
2566.789269,1.0
2567.271386,1.0
2567.753503,1.0
2568.235619,1.0
2568.717736,1.0
2569.199853,1.0
2569.681969,1.0
2570.164086,1.0
2570.646203,1.0
2571.128319,1.0
2571.610436,1.0
2572.092553,1.0
2572.57467,1.0
2573.056786,1.0
2573.538903,1.0
2574.02102,1.0
2574.503136,1.0
2574.985253,1.0
2575.46737,1.0
2575.949486,1.0
2576.431603,1.0
2576.91372,1.0
2577.395836,1.0
2577.877953,1.0
2578.36007,1.0
2578.842187,1.0
2579.324303,1.0
2579.80642,1.0
2580.288537,1.0
2580.770653,1.0
2581.25277,1.0
2581.734887,1.0
2582.217003,1.0
2582.69912,1.0
2583.181237,1.0
2583.663353,1.0
2584.14547,1.0
2584.627587,1.0
2585.109704,1.0
2585.59182,1.0
2586.073937,1.0
2586.556054,1.0
2587.03817,1.0
2587.520287,1.0
2588.002404,1.0
2588.48452,1.0
2588.966637,1.0
2589.448754,1.0
2589.93087,1.0
2590.412987,1.0
2590.895104,1.0
2591.37722,1.0
2591.859337,1.0
2592.341454,1.0
2592.823571,1.0
2593.305687,1.0
2593.787804,1.0
2594.269921,1.0
2594.752037,1.0
2595.234154,1.0
2595.716271,1.0
2596.198387,1.0
2596.680504,1.0
2597.162621,1.0
2597.644737,1.0
2598.126854,1.0
2598.608971,1.0
2599.091088,1.0
2599.573204,1.0
2600.055321,1.0
2600.537438,1.0
2601.019554,1.0
2601.501671,1.0
2601.983788,1.0
2602.465904,1.0
2602.948021,1.0
2603.430138,1.0
2603.912254,1.0
2604.394371,1.0
2604.876488,1.0
2605.358604,1.0
2605.840721,1.0
2606.322838,1.0
2606.804955,1.0
2607.287071,1.0
2607.769188,1.0
2608.251305,1.0
2608.733421,1.0
2609.215538,1.0
2609.697655,1.0
2610.179771,1.0
2610.661888,1.0
2611.144005,1.0
2611.626121,1.0
2612.108238,1.0
2612.590355,1.0
2613.072472,1.0
2613.554588,1.0
2614.036705,1.0
2614.518822,1.0
2615.000938,1.0
2615.483055,1.0
2615.965172,1.0
2616.447288,1.0
2616.929405,1.0
2617.411522,1.0
2617.893638,1.0
2618.375755,1.0
2618.857872,1.0
2619.339988,1.0
2619.822105,1.0
2620.304222,1.0
2620.786339,1.0
2621.268455,1.0
2621.750572,1.0
2622.232689,1.0
2622.714805,1.0
2623.196922,1.0
2623.679039,1.0
2624.161155,1.0
2624.643272,1.0
2625.125389,1.0
2625.607505,1.0
2626.089622,1.0
2626.571739,1.0
2627.053856,1.0
2627.535972,1.0
2628.018089,1.0
2628.500206,1.0
2628.982322,1.0
2629.464439,1.0
2629.946556,1.0
2630.428672,1.0
2630.910789,1.0
2631.392906,1.0
2631.875022,1.0
2632.357139,1.0
2632.839256,1.0
2633.321373,1.0
2633.803489,1.0
2634.285606,1.0
2634.767723,1.0
2635.249839,1.0
2635.731956,1.0
2636.214073,1.0
2636.696189,1.0
2637.178306,1.0
2637.660423,1.0
2638.142539,1.0
2638.624656,1.0
2639.106773,1.0
2639.588889,1.0
2640.071006,1.0
2640.553123,1.0
2641.03524,1.0
2641.517356,1.0
2641.999473,1.0
2642.48159,1.0
2642.963706,1.0
2643.445823,1.0
2643.92794,1.0
2644.410056,1.0
2644.892173,1.0
2645.37429,1.0
2645.856406,1.0
2646.338523,1.0
2646.82064,1.0
2647.302757,1.0
2647.784873,1.0
2648.26699,1.0
2648.749107,1.0
2649.231223,1.0
2649.71334,1.0
2650.195457,1.0
2650.677573,1.0
2651.15969,1.0
2651.641807,1.0
2652.123923,1.0
2652.60604,1.0
2653.088157,1.0
2653.570273,1.0
2654.05239,1.0
2654.534507,1.0
2655.016624,1.0
2655.49874,1.0
2655.980857,1.0
2656.462974,1.0
2656.94509,1.0
2657.427207,1.0
2657.909324,1.0
2658.39144,1.0
2658.873557,1.0
2659.355674,1.0
2659.83779,1.0
2660.319907,1.0
2660.802024,1.0
2661.284141,1.0
2661.766257,1.0
2662.248374,1.0
2662.730491,1.0
2663.212607,1.0
2663.694724,1.0
2664.176841,1.0
2664.658957,1.0
2665.141074,1.0
2665.623191,1.0
2666.105307,1.0
2666.587424,1.0
2667.069541,1.0
2667.551658,1.0
2668.033774,1.0
2668.515891,1.0
2668.998008,1.0
2669.480124,1.0
2669.962241,1.0
2670.444358,1.0
2670.926474,1.0
2671.408591,1.0
2671.890708,1.0
2672.372824,1.0
2672.854941,1.0
2673.337058,1.0
2673.819174,1.0
2674.301291,1.0
2674.783408,1.0
2675.265525,1.0
2675.747641,1.0
2676.229758,1.0
2676.711875,1.0
2677.193991,1.0
2677.676108,1.0
2678.158225,1.0
2678.640341,1.0
2679.122458,1.0
2679.604575,1.0
2680.086691,1.0
2680.568808,1.0
2681.050925,1.0
2681.533042,1.0
2682.015158,1.0
2682.497275,1.0
2682.979392,1.0
2683.461508,1.0
2683.943625,1.0
2684.425742,1.0
2684.907858,1.0
2685.389975,1.0
2685.872092,1.0
2686.354208,1.0
2686.836325,1.0
2687.318442,1.0
2687.800558,1.0
2688.282675,1.0
2688.764792,1.0
2689.246909,1.0
2689.729025,1.0
2690.211142,1.0
2690.693259,1.0
2691.175375,1.0
2691.657492,1.0
2692.139609,1.0
2692.621725,1.0
2693.103842,1.0
2693.585959,1.0
