nu,[0]HFC-152-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
771.285741,1.0
771.406275,1.0
771.526808,1.0
771.647341,1.0
771.767875,1.0
771.888408,1.0
772.008941,1.0
772.129475,1.0
772.250008,1.0
772.370541,1.0
772.491075,1.0
772.611608,1.0
772.732141,1.0
772.852675,1.0
772.973208,1.0
773.093741,1.0
773.214275,1.0
773.334808,1.0
773.455342,1.0
773.575875,1.0
773.696408,1.0
773.816942,1.0
773.937475,1.0
774.058008,1.0
774.178542,1.0
774.299075,1.0
774.419608,1.0
774.540142,1.0
774.660675,1.0
774.781208,1.0
774.901742,1.0
775.022275,1.0
775.142808,1.0
775.263342,1.0
775.383875,1.0
775.504408,1.0
775.624942,1.0
775.745475,1.0
775.866008,1.0
775.986542,1.0
776.107075,1.0
776.227608,1.0
776.348142,1.0
776.468675,1.0
776.589209,1.0
776.709742,1.0
776.830275,1.0
776.950809,1.0
777.071342,1.0
777.191875,1.0
777.312409,1.0
777.432942,1.0
777.553475,1.0
777.674009,1.0
777.794542,1.0
777.915075,1.0
778.035609,1.0
778.156142,1.0
778.276675,1.0
778.397209,1.0
778.517742,1.0
778.638275,1.0
778.758809,1.0
778.879342,1.0
778.999875,1.0
779.120409,1.0
779.240942,1.0
779.361475,1.0
779.482009,1.0
779.602542,1.0
779.723076,1.0
779.843609,1.0
779.964142,1.0
780.084676,1.0
780.205209,1.0
780.325742,1.0
780.446276,1.0
780.566809,1.0
780.687342,1.0
780.807876,1.0
780.928409,1.0
781.048942,1.0
781.169476,1.0
781.290009,1.0
781.410542,1.0
781.531076,1.0
781.651609,1.0
781.772142,1.0
781.892676,1.0
782.013209,1.0
782.133742,1.0
782.254276,1.0
782.374809,1.0
782.495343,1.0
782.615876,1.0
782.736409,1.0
782.856943,1.0
782.977476,1.0
783.098009,1.0
783.218543,1.0
783.339076,1.0
783.459609,1.0
783.580143,1.0
783.700676,1.0
783.821209,1.0
783.941743,1.0
784.062276,1.0
784.182809,1.0
784.303343,1.0
784.423876,1.0
784.544409,1.0
784.664943,1.0
784.785476,1.0
784.906009,1.0
785.026543,1.0
785.147076,1.0
785.267609,1.0
785.388143,1.0
785.508676,1.0
785.62921,1.0
785.749743,1.0
785.870276,1.0
785.99081,1.0
786.111343,1.0
786.231876,1.0
786.35241,1.0
786.472943,1.0
786.593476,1.0
786.71401,1.0
786.834543,1.0
786.955076,1.0
787.07561,1.0
787.196143,1.0
787.316676,1.0
787.43721,1.0
787.557743,1.0
787.678276,1.0
787.79881,1.0
787.919343,1.0
788.039876,1.0
788.16041,1.0
788.280943,1.0
788.401476,1.0
788.52201,1.0
788.642543,1.0
788.763077,1.0
788.88361,1.0
789.004143,1.0
789.124677,1.0
789.24521,1.0
789.365743,1.0
789.486277,1.0
789.60681,1.0
789.727343,1.0
789.847877,1.0
789.96841,1.0
790.088943,1.0
790.209477,1.0
790.33001,1.0
790.450543,1.0
790.571077,1.0
790.69161,1.0
790.812143,1.0
790.932677,1.0
791.05321,1.0
791.173743,1.0
791.294277,1.0
791.41481,1.0
791.535344,1.0
791.655877,1.0
791.77641,1.0
791.896944,1.0
792.017477,1.0
792.13801,1.0
792.258544,1.0
792.379077,1.0
792.49961,1.0
792.620144,1.0
792.740677,1.0
792.86121,1.0
792.981744,1.0
793.102277,1.0
793.22281,1.0
793.343344,1.0
793.463877,1.0
793.58441,1.0
793.704944,1.0
793.825477,1.0
793.94601,1.0
794.066544,1.0
794.187077,1.0
794.30761,1.0
794.428144,1.0
794.548677,1.0
794.669211,1.0
794.789744,1.0
794.910277,1.0
795.030811,1.0
795.151344,1.0
795.271877,1.0
795.392411,1.0
795.512944,1.0
795.633477,1.0
795.754011,1.0
795.874544,1.0
795.995077,1.0
796.115611,1.0
796.236144,1.0
796.356677,1.0
796.477211,1.0
796.597744,1.0
796.718277,1.0
796.838811,1.0
796.959344,1.0
797.079877,1.0
797.200411,1.0
797.320944,1.0
797.441478,1.0
797.562011,1.0
797.682544,1.0
797.803078,1.0
797.923611,1.0
798.044144,1.0
798.164678,1.0
798.285211,1.0
798.405744,1.0
798.526278,1.0
798.646811,1.0
798.767344,1.0
798.887878,1.0
799.008411,1.0
799.128944,1.0
799.249478,1.0
799.370011,1.0
799.490544,1.0
799.611078,1.0
799.731611,1.0
799.852144,1.0
799.972678,1.0
800.093211,1.0
800.213744,1.0
800.334278,1.0
800.454811,1.0
800.575345,1.0
800.695878,1.0
800.816411,1.0
800.936945,1.0
801.057478,1.0
801.178011,1.0
801.298545,1.0
801.419078,1.0
801.539611,1.0
801.660145,1.0
801.780678,1.0
801.901211,1.0
802.021745,1.0
802.142278,1.0
802.262811,1.0
802.383345,1.0
802.503878,1.0
802.624411,1.0
802.744945,1.0
802.865478,1.0
802.986011,1.0
803.106545,1.0
803.227078,1.0
803.347611,1.0
803.468145,1.0
803.588678,1.0
803.709212,1.0
803.829745,1.0
803.950278,1.0
804.070812,1.0
804.191345,1.0
804.311878,1.0
804.432412,1.0
804.552945,1.0
804.673478,1.0
804.794012,1.0
804.914545,1.0
805.035078,1.0
805.155612,1.0
805.276145,1.0
805.396678,1.0
805.517212,1.0
805.637745,1.0
805.758278,1.0
805.878812,1.0
805.999345,1.0
806.119878,1.0
806.240412,1.0
806.360945,1.0
806.481479,1.0
806.602012,1.0
806.722545,1.0
806.843079,1.0
806.963612,1.0
807.084145,1.0
807.204679,1.0
807.325212,1.0
807.445745,1.0
807.566279,1.0
807.686812,1.0
807.807345,1.0
807.927879,1.0
808.048412,1.0
808.168945,1.0
808.289479,1.0
808.410012,1.0
808.530545,1.0
808.651079,1.0
808.771612,1.0
808.892145,1.0
809.012679,1.0
809.133212,1.0
809.253745,1.0
809.374279,1.0
809.494812,1.0
809.615346,1.0
809.735879,1.0
809.856412,1.0
809.976946,1.0
810.097479,0.9977492367747158
810.218012,1.0
810.338546,1.0
810.459079,1.0
810.579612,1.0
810.700146,1.0
810.820679,1.0
810.941212,1.0
811.061746,1.0
811.182279,1.0
811.302812,1.0
811.423346,1.0
811.543879,1.0
811.664412,1.0
811.784946,1.0
811.905479,1.0
812.026012,1.0
812.146546,1.0
812.267079,1.0
812.387612,1.0
812.508146,1.0
812.628679,0.9977492367747158
812.749213,1.0
812.869746,1.0
812.990279,1.0
813.110813,1.0
813.231346,1.0
813.351879,1.0
813.472413,1.0
813.592946,1.0
813.713479,1.0
813.834013,1.0
813.954546,1.0
814.075079,1.0
814.195613,1.0
814.316146,1.0
814.436679,1.0
814.557213,1.0
814.677746,1.0
814.798279,1.0
814.918813,1.0
815.039346,1.0
815.159879,1.0
815.280413,1.0
815.400946,1.0
815.52148,1.0
815.642013,0.9977492367747158
815.762546,1.0
815.88308,1.0
816.003613,1.0
816.124146,1.0
816.24468,0.9977492367747158
816.365213,1.0
816.485746,1.0
816.60628,0.9977492367747158
816.726813,1.0
816.847346,1.0
816.96788,0.9955022453307677
817.088413,1.0
817.208946,1.0
817.32948,0.9977492367747158
817.450013,1.0
817.570546,0.9977492367747158
817.69108,0.9955022453307677
817.811613,0.9955022453307677
817.932146,0.9955022453307677
818.05268,0.9955022453307677
818.173213,0.9955022453307677
818.293746,0.9977492367747158
818.41428,0.9955022453307677
818.534813,0.9955022453307677
818.655347,0.9955022453307677
818.77588,0.9955022453307677
818.896413,0.9910280899483778
819.016947,0.9955022453307677
819.13748,0.9977492367747158
819.258013,0.9977492367747158
819.378547,0.9955022453307677
819.49908,1.0
819.619613,0.9932643866226784
819.740147,0.9977492367747158
819.86068,0.9955022453307677
819.981213,1.0
820.101747,0.9955022453307677
820.22228,0.9932643866226784
820.342813,0.9932643866226784
820.463347,0.9932643866226784
820.58388,0.9955022453307677
820.704413,0.9955022453307677
820.824947,0.9977492367747158
820.94548,0.9932643866226784
821.066013,0.9932643866226784
821.186547,0.9977492367747158
821.30708,0.9932643866226784
821.427613,0.9932643866226784
821.548147,0.9977492367747158
821.66868,0.9910280899483778
821.789214,0.9955022453307677
821.909747,0.9955022453307677
822.03028,0.9910280899483778
822.150814,0.9932643866226784
822.271347,0.9932643866226784
822.39188,0.9910280899483778
822.512414,0.9910280899483778
822.632947,0.9887972237290866
822.75348,0.9932643866226784
822.874014,0.9843497579641546
822.994547,0.9910280899483778
823.11508,0.9932643866226784
823.235614,0.9932643866226784
823.356147,0.9865709847007231
823.47668,0.9887972237290866
823.597214,0.9910280899483778
823.717747,0.9910280899483778
823.83828,0.9910280899483778
823.958814,0.9932643866226784
824.079347,0.9865709847007231
824.19988,0.9887972237290866
824.320414,0.9887972237290866
824.440947,0.9843497579641546
824.561481,0.9865709847007231
824.682014,0.9887972237290866
824.802547,0.9865709847007231
824.923081,0.9887972237290866
825.043614,0.9865709847007231
825.164147,0.9865709847007231
825.284681,0.9910280899483778
825.405214,0.9865709847007231
825.525747,0.9843497579641546
825.646281,0.9865709847007231
825.766814,0.9843497579641546
825.887347,0.9843497579641546
826.007881,0.9821364786394146
826.128414,0.9865709847007231
826.248947,0.9865709847007231
826.369481,0.9821364786394146
826.490014,0.9843497579641546
826.610547,0.9799252360231775
826.731081,0.9843497579641546
826.851614,0.9843497579641546
826.972147,0.9821364786394146
827.092681,0.9799252360231775
827.213214,0.9821364786394146
827.333747,0.9821364786394146
827.454281,0.9799252360231775
827.574814,0.9799252360231775
827.695348,0.9777189719348887
827.815881,0.9821364786394146
827.936414,0.9799252360231775
828.056948,0.9777189719348887
828.177481,0.9777189719348887
828.298014,0.9777189719348887
828.418548,0.9777189719348887
828.539081,0.9777189719348887
828.659614,0.9733252278246579
828.780148,0.9755176751655833
828.900681,0.9777189719348887
829.021214,0.9755176751655833
829.141748,0.9777189719348887
829.262281,0.9733252278246579
829.382814,0.9711338234017145
829.503348,0.9755176751655833
829.623881,0.9733252278246579
829.744414,0.9733252278246579
829.864948,0.9711338234017145
829.985481,0.9711338234017145
830.106014,0.9711338234017145
830.226548,0.9711338234017145
830.347081,0.9711338234017145
830.467615,0.9689473528417879
830.588148,0.9667658050364747
830.708681,0.9689473528417879
830.829215,0.9667658050364747
830.949748,0.9667658050364747
831.070281,0.9667658050364747
831.190815,0.9711338234017145
831.311348,0.964605567057637
831.431881,0.964605567057637
831.552415,0.9667658050364747
831.672948,0.964605567057637
831.793481,0.9624270576035245
831.914015,0.9667658050364747
832.034548,0.9624270576035245
832.155081,0.964605567057637
832.275615,0.964605567057637
832.396148,0.9624270576035245
832.516681,0.9624270576035245
832.637215,0.9624270576035245
832.757748,0.9602544284490284
832.878281,0.9602544284490284
832.998815,0.9602544284490284
833.119348,0.9602544284490284
833.239881,0.9602544284490284
833.360415,0.9559219610151467
833.480948,0.9559219610151467
833.601482,0.9537964453065848
833.722015,0.9559219610151467
833.842548,0.9580857458059139
833.963082,0.9580857458059139
834.083615,0.9559219610151467
834.204148,0.9559219610151467
834.324682,0.9537964453065848
834.445215,0.9559219610151467
834.565748,0.9494931149439045
834.686282,0.9559219610151467
834.806815,0.9516423476687934
834.927348,0.9516423476687934
835.047882,0.9473487361447757
835.168415,0.9516423476687934
835.288948,0.9537964453065848
835.409482,0.9473487361447757
835.530015,0.9494931149439045
835.650548,0.9473487361447757
835.771082,0.9431075046842592
835.891615,0.9431075046842592
836.012148,0.9473487361447757
836.132682,0.9409775474402156
836.253215,0.9452422832100366
836.373748,0.9494931149439045
836.494282,0.9431075046842592
836.614815,0.9409775474402156
836.735349,0.9388524005893022
836.855882,0.9409775474402156
836.976415,0.9346492067851229
837.096949,0.9388524005893022
837.217482,0.9409775474402156
837.338015,0.9367320532675063
837.458549,0.9367320532675063
837.579082,0.9388524005893022
837.699615,0.9388524005893022
837.820149,0.9346492067851229
837.940682,0.9325383521489932
838.061215,0.9325383521489932
838.181749,0.9304322647637876
838.302282,0.9325383521489932
838.422815,0.9346492067851229
838.543349,0.9325383521489932
838.663882,0.9283318621943262
838.784415,0.9304322647637876
838.904949,0.9346492067851229
839.025482,0.9262667674736822
839.146015,0.9241748441229526
839.266549,0.9283318621943262
839.387082,0.9241748441229526
839.507616,0.9179282963164741
839.628149,0.9262667674736822
839.748682,0.9241748441229526
839.869216,0.922087645267864
839.989749,0.9241748441229526
840.110282,0.9241748441229526
840.230816,0.9179282963164741
840.351349,0.9138178648302671
840.471882,0.920006080244019
840.592416,0.9158863445577872
840.712949,0.9158863445577872
840.833482,0.920006080244019
840.954016,0.9179282963164741
841.074549,0.9117549684067466
841.195082,0.9158863445577872
841.315616,0.9158863445577872
841.436149,0.9056231578765727
841.556682,0.9076721807370738
841.677216,0.9117549684067466
841.797749,0.9056231578765727
841.918282,0.9056231578765727
842.038816,0.909695819168611
842.159349,0.9015407814817923
842.279882,0.8995055999370299
842.400416,0.9056231578765727
842.520949,0.8995055999370299
842.641483,0.8975019373632745
842.762016,0.9015407814817923
842.882549,0.9035805677382099
843.003083,0.8934543829704144
843.123616,0.8975019373632745
843.244149,0.8995055999370299
843.364683,0.8894517653917698
843.485216,0.8914374560507916
843.605749,0.8954758732995859
843.726283,0.8914374560507916
843.846816,0.8894517653917698
843.967349,0.8914374560507916
844.087883,0.8894517653917698
844.208416,0.8834416796359438
844.328949,0.8834416796359438
844.449483,0.8854405156658637
844.570016,0.8834416796359438
844.690549,0.8814473558746674
844.811083,0.8834416796359438
844.931616,0.8774985289971899
845.052149,0.8794839183176079
845.172683,0.8854405156658637
845.293216,0.8794839183176079
845.413749,0.8755176215901663
845.534283,0.8755176215901663
845.654816,0.8735411859788502
845.77535,0.8715953595369667
845.895883,0.8696277782287595
846.016416,0.8715953595369667
846.13695,0.8715953595369667
846.257483,0.865705930723601
846.378016,0.8696277782287595
846.49855,0.865705930723601
846.619083,0.865705930723601
846.739616,0.8637516444954129
846.86015,0.8618276244079155
846.980683,0.8618276244079155
847.101216,0.8618276244079155
847.22175,0.8598820932550392
847.342283,0.8598820932550392
847.462816,0.8579409540378118
847.58335,0.8540718117744176
847.703883,0.8540718117744176
847.824416,0.8540718117744176
847.94495,0.8521693536633489
848.065483,0.8502456255556341
848.186016,0.8483262401643249
848.30655,0.8464111876859642
848.427083,0.8502456255556341
848.547617,0.8483262401643249
848.66815,0.844525793733005
848.788683,0.844525793733005
848.909217,0.844525793733005
849.02975,0.8426193205653063
849.150283,0.8464111876859642
849.270817,0.8407171511618813
849.39135,0.8388192758072052
849.511883,0.8369256848076857
849.632417,0.8350614199584383
849.75295,0.8350614199584383
849.873483,0.8350614199584383
849.994017,0.8350614199584383
850.11455,0.8350614199584383
850.235083,0.8331763121235503
850.355617,0.8294188534465583
850.47615,0.8275713101797523
850.596683,0.8294188534465583
850.717217,0.8275713101797523
850.83775,0.823839128941499
850.958283,0.8257031108791235
851.078817,0.8219793548464005
851.19935,0.8201237790948417
851.319883,0.8201237790948417
851.440417,0.8201237790948417
851.56095,0.8164496778565046
851.681484,0.8146065850638862
851.802017,0.8146065850638862
851.92255,0.8164496778565046
852.043084,0.8146065850638862
852.163617,0.8127676529576325
852.28415,0.8146065850638862
852.404684,0.8127676529576325
852.525217,0.8127676529576325
852.64575,0.8072999455727782
852.766284,0.8036591841381471
852.886817,0.8036591841381471
853.00735,0.8072999455727782
853.127884,0.8036591841381471
853.248417,0.8036591841381471
853.36895,0.8054775078261276
853.489484,0.8054775078261276
853.610017,0.7982527518816123
853.73055,0.7964507377053762
853.851084,0.7982527518816123
853.971617,0.8018770396616559
854.09215,0.7964507377053762
854.212684,0.8018770396616559
854.333217,0.8018770396616559
854.453751,0.7964507377053762
854.574284,0.7982527518816123
854.694817,0.7964507377053762
854.815351,0.7946845782300495
854.935884,0.7928906190207249
855.056417,0.7946845782300495
855.176951,0.7911007095812497
855.297484,0.7911007095812497
855.418017,0.7911007095812497
855.538551,0.7928906190207249
855.659084,0.7928906190207249
855.779617,0.7964507377053762
855.900151,0.7928906190207249
856.020684,0.787525128173246
856.141217,0.787525128173246
856.261751,0.7857787615728606
856.382284,0.7857787615728606
856.502817,0.7911007095812497
856.623351,0.7946845782300495
856.743884,0.7928906190207249
856.864417,0.7893069476605366
856.984951,0.787525128173246
857.105484,0.7840049067826306
857.226017,0.7893069476605366
857.346551,0.7928906190207249
857.467084,0.7946845782300495
857.587618,0.7911007095812497
857.708151,0.7893069476605366
857.828684,0.7893069476605366
857.949218,0.7893069476605366
858.069751,0.7964507377053762
858.190284,0.8000588432153392
858.310818,0.7946845782300495
858.431351,0.7893069476605366
858.551884,0.787525128173246
858.672418,0.7928906190207249
858.792951,0.7964507377053762
858.913484,0.7928906190207249
859.034018,0.7946845782300495
859.154551,0.7982527518816123
859.275084,0.8018770396616559
859.395618,0.8072999455727782
859.516151,0.810965310108851
859.636684,0.8072999455727782
859.757218,0.8000588432153392
859.877751,0.8036591841381471
859.998284,0.8072999455727782
860.118818,0.8036591841381471
860.239351,0.8054775078261276
860.359884,0.8091265066863857
860.480418,0.8201237790948417
860.600951,0.8294188534465583
860.721485,0.8294188534465583
860.842018,0.8294188534465583
860.962551,0.8201237790948417
861.083085,0.8072999455727782
861.203618,0.8036591841381471
861.324151,0.8146065850638862
861.444685,0.8275713101797523
