nu,[0]1-1-1-2-Tetrachloroethane-PNNL(x-sec)-X=0.01-T=278.23K-P=1.0atm-L=15cm
561.164023,0.7712597978390932
561.283426,0.7746065933469514
561.402828,0.7710670069894937
561.52223,0.7739561970132434
561.641633,0.7782791613095502
561.761035,0.7749397458047357
561.880438,0.7901598596535832
561.99984,0.7946448449944772
562.119242,0.801331948626642
562.238645,0.8060415394696498
562.358047,0.8153319076452644
562.47745,0.8190746922164378
562.596852,0.8234108439581957
562.716254,0.8311209061040247
562.835657,0.8356545240936615
562.955059,0.8531669753019899
563.074461,0.8517433754899351
563.193864,0.8528513619132058
563.313266,0.8597015369745287
563.432669,0.8532266990805689
563.552071,0.8671095109243729
563.671473,0.8738731947071854
563.790876,0.8614485036658558
563.910278,0.894196257943804
564.029681,0.8914285417208029
564.149083,0.8919457202422739
564.268485,0.9036980408476025
564.387888,0.9056919878520773
564.50729,0.8969366892145981
564.626693,0.9002615020754282
564.746095,0.9267726472213264
564.865497,0.9276071180593759
564.9849,0.9468382527636237
565.104302,0.9226013911512243
565.223704,0.9268504993934384
565.343107,0.9375876801663835
565.462509,0.9560519752426118
565.581912,0.929043236822466
565.701314,0.94395007583797
565.820716,0.9543374012375875
565.940119,0.9588879992713926
566.059521,0.959317677335766
566.178924,0.9522277877169723
566.298326,0.9573530904867625
566.417728,0.9698741094301708
566.537131,0.9764048238803135
566.656533,0.9668644201778751
566.775936,0.98845713598257
566.895338,0.9778939992953465
567.01474,0.9814089850783948
567.134143,0.9894916030787801
567.253545,0.9804496362890129
567.372947,0.9816789096622206
567.49235,0.9840850034903355
567.611752,0.9953998134199354
567.731155,0.987037743156159
567.850557,0.9929131311323253
567.969959,0.9782568652765624
568.089362,0.999087456621185
568.208764,0.9702650474649943
568.328167,0.9938151056898721
568.447569,0.9929080672882693
568.566971,0.9876992800341807
568.686374,0.9892056813231741
568.805776,1.0045890978046144
568.925179,1.0054510029469907
569.044581,1.0028008149738843
569.163983,1.0021685479062588
569.283386,0.9961873865371047
569.402788,0.9916141589800909
569.52219,0.9998847566410262
569.641593,1.0004801852520446
569.760995,1.0168971691425128
569.880398,0.9927142705487118
569.9998,1.004561974265143
570.119202,1.0003402178609733
570.238605,1.0059454041739042
570.358007,0.9977302797193096
570.47741,1.0000104050541323
570.596812,0.9950001411144366
570.716214,1.0139899562083856
570.835617,1.0098199018973018
570.955019,0.9864575355609331
571.074421,0.9982528280849945
571.193824,0.9883118434628424
571.313226,1.006138564234278
571.432629,1.004887304100468
571.552031,1.0045881936748333
571.671433,0.9925957475407726
571.790836,1.0022181564771822
571.910238,1.015021708550988
572.029641,1.0097987968819002
572.149043,0.9856154604428178
572.268445,1.005821378751894
572.387848,0.9994886907631434
572.50725,0.9943010012567355
572.626653,1.0060440922586251
572.746055,1.0212179667574919
572.865457,1.0100774388068459
572.98486,1.0055399892983394
573.104262,1.0118739421360745
573.223664,1.0060433880280069
573.343067,0.9999587948489556
573.462469,0.9927122851221561
573.581872,1.0072643583611212
573.701274,1.0033970569638693
573.820676,1.0057566059408092
573.940079,0.9976302123907143
574.059481,0.9971812800719146
574.178884,1.0026162163366736
574.298286,1.0040490754447473
574.417688,1.0146076641646977
574.537091,1.0091487967265957
574.656493,1.0009555462436937
574.775896,1.0049009706607361
574.895298,1.006324314557463
575.0147,1.0005665604347687
575.134103,0.9954641183249083
575.253505,1.0009242868901018
575.372907,0.9984204488061957
575.49231,0.9988354785819332
575.611712,1.0086514089859617
575.731115,1.0106705283181672
575.850517,1.0003262332024805
575.969919,0.9969622234089384
576.089322,0.9956039908593485
576.208724,0.9987046397043725
576.328127,0.9962210582398182
576.447529,0.9984772605460115
576.566931,0.9964320802063907
576.686334,0.9930177896917558
576.805736,0.9956654215207009
576.925139,0.9921897596709348
577.044541,1.0138480075511542
577.163943,0.9976766032741701
577.283346,0.9959569950404024
577.402748,0.9998562303358488
577.52215,0.9981612924976299
577.641553,1.0042312264676314
577.760955,1.0027046509868651
577.880358,1.0073287246101001
577.99976,0.9952795763849374
578.119162,1.0034368926177633
578.238565,0.9957001708502843
578.357967,1.0010637653974792
578.47737,0.9979567902007729
578.596772,1.0015733363970334
578.716174,1.0038766950177767
578.835577,0.9995545492426615
578.954979,1.0006634299723787
579.074381,0.9976458753080023
579.193784,1.0192163013825546
579.313186,1.0020784570034487
579.432589,0.9996659158185526
579.551991,1.0028427329240293
579.671393,1.0054320001026125
579.790796,1.0027068569395239
579.910198,0.9910903284666955
580.029601,0.9963965082160912
580.149003,0.9947348099602835
580.268405,1.0016944339336022
580.387808,1.002450597818201
580.50721,0.9940203496999118
580.626613,0.9995991503616923
580.746015,1.0027463643679786
580.865417,1.0039210673483177
580.98482,1.0026381738722454
581.104222,0.9899577633959672
581.223624,1.0043984448873853
581.343027,1.006866265448509
581.462429,0.9899736028468967
581.581832,0.9925355980610193
581.701234,0.9946598097831547
581.820636,0.9953226729236282
581.940039,0.9928242693837115
582.059441,0.995131788341378
582.178844,0.9966693589315991
582.298246,0.9902450908280986
582.417648,0.993324182938604
582.537051,0.9935203838389356
582.656453,0.9998536207144932
582.775856,0.9983607450485172
582.895258,1.0050112143439731
583.01466,0.999483143616303
583.134063,0.9941750313002415
583.253465,1.0024142095219517
583.372867,1.0035222887308781
583.49227,0.9974548444146727
583.611672,1.000092747300765
583.731075,0.9969542477430539
583.850477,0.9963721964378957
583.969879,1.0104168818495227
584.089282,0.9941426217225001
584.208684,1.0003795920268268
584.328087,1.0117069967089987
584.447489,1.0009178609768072
584.566891,1.0116331447938665
584.686294,0.9987358996488108
584.805696,0.9971438864750463
584.925099,0.9964222155776268
585.044501,0.9928934716469584
585.163903,0.994148586596125
585.283306,1.0015415870254998
585.402708,0.9921759683291254
585.52211,0.992738592346281
585.641513,0.9979276502879438
585.760915,0.9918933376583992
585.880318,0.9875244727325173
585.99972,0.9982131982343773
586.119122,0.9999774542541592
586.238525,1.0050824721651301
586.357927,0.999844632070847
586.47733,1.0021894934477902
586.596732,0.9974092617698543
586.716134,1.0010375378704077
586.835537,0.9951736842715704
586.954939,1.001125432824765
587.074341,0.9929159112929847
587.193744,0.9932023095384435
587.313146,1.0026353664892889
587.432549,1.0020440863018345
587.551951,1.0019876728078303
587.671353,0.9897192123215478
587.790756,0.9908248509300032
587.910158,0.9991737914983563
588.029561,0.9970134685842114
588.148963,0.9889692894152962
588.268365,0.9934640528301711
588.387768,0.987552123804867
588.50717,0.9996138045926518
588.626573,0.9973895132619821
588.745975,0.9985658294069928
588.865377,0.9960142642140901
588.98478,0.9964981458433602
589.104182,0.9963657200396671
589.223584,0.9985208949557022
589.342987,0.9984264393468602
589.462389,0.9945020692464783
589.581792,1.0018732523491283
589.701194,1.003973372998477
589.820596,0.9957099287597723
589.939999,1.0035012149840898
590.059401,0.9986546058552818
590.178804,0.9922990057773624
590.298206,1.0020680354416882
590.417608,1.0004229794305821
590.537011,0.997864583253385
590.656413,1.0000141781005083
590.775816,1.0070754132910944
