nu,[0]HFE-125-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
658.409888,0.9584134671681381
658.650942,0.9678037014771392
658.891996,0.9617026228130777
659.13305,0.9593445386067875
659.374104,0.9776319588185276
659.615158,0.9613708926349533
659.856212,0.9596957229707359
660.097266,0.9592591607422228
660.33832,0.9578730743777469
660.579374,0.9459931036191623
660.820428,0.9550572429843557
661.061482,0.9476519362497715
661.302536,0.9618334232640094
661.54359,0.961434345207779
661.784644,0.9644001279518952
662.025698,0.9678830646345054
662.266752,0.9683816527882219
662.507806,0.9634169413318029
662.74886,0.9614843410936117
662.989914,0.9565109903455399
663.230968,0.9580426329173999
663.472022,0.9577926164187808
663.713076,0.9735121242098791
663.95413,0.9622730815927173
664.195184,0.9615833790811131
664.436238,0.9553973038901079
664.677292,0.9693282239877328
664.918346,0.9593147993870509
665.1594,0.9582313859076437
665.400454,0.9604628262703477
665.641508,0.9682296288029293
665.882562,0.9604974035544809
666.123616,0.9723971183359299
666.36467,0.9530832723254424
666.605724,0.9632762927259665
666.846778,0.9654702409617819
667.087832,0.9539872236728468
667.328886,0.9299485657587511
667.56994,0.921537323231112
667.810994,0.9483667352550642
668.052048,0.9480528778119672
668.293102,0.9505656980298983
668.534156,0.9567912891274774
668.77521,0.9671168047262925
669.016264,0.9813520650079582
669.257318,0.9612401550839099
669.498372,0.9523049212916449
669.739426,0.9739181634189659
669.98048,0.9735578803549779
670.221534,0.9651468625999596
670.462588,0.967822089922157
670.703642,0.9694290393653363
670.944696,0.9721229410093792
671.18575,0.9653003331516985
671.426804,0.9656199004474415
671.667858,0.9662458249205583
671.908912,0.9584326356291655
672.149966,0.9603101248210577
672.39102,0.9636279527468611
672.632074,0.9559267406369008
672.873128,0.953433118079155
673.114182,0.9654654136226455
673.355236,0.9536791355585096
673.59629,0.960272673456496
673.837344,0.9730459235663504
674.078398,0.958218928980597
674.319452,0.9559716702495483
674.560506,0.9478234767741818
674.80156,0.9442210283895668
675.042614,0.9514149323249167
675.283668,0.9740993290452428
675.524722,0.9529174502629956
675.765776,0.9536409891560204
676.00683,0.9568132955802006
676.247884,0.9594884510807442
676.488938,0.9574919167495439
676.729992,0.9516261698863946
676.971046,0.9559544629143504
677.2121,0.9645091113237984
677.453154,0.9367086352589009
677.694208,0.9440388113156009
677.935262,0.9557881413082027
678.176316,0.9487328754753891
678.41737,0.9454048788655742
678.658424,0.9581451489636327
678.899478,0.9454351323057504
679.140532,0.9426766030231475
679.381586,0.9448019029226369
679.62264,0.9551871396021714
679.863694,0.9497808549481417
680.104748,0.9519526336480001
680.345802,0.9402419906383112
680.586856,0.9395878098941338
680.82791,0.9364042544170078
681.068964,0.9442682406212822
681.310018,0.9548777090993886
681.551072,0.951014470941444
681.792126,0.939661100601606
682.03318,0.9507415689515926
682.274234,0.9517851047274555
682.515288,0.9479135242816642
682.756342,0.9442115862264938
682.997396,0.936577505229281
683.23845,0.9461652900325094
683.479504,0.9492690610081821
683.720558,0.9522687343921913
683.961612,0.9446705845849666
684.202666,0.9393613965158573
684.44372,0.9376514382963866
684.684774,0.9511162349341112
684.925828,0.9606472528373755
685.166882,0.9559085782013724
685.407936,0.9445940693665233
685.64899,0.9540187057706798
685.890044,0.9549264091043923
686.131098,0.9426671763042509
686.372152,0.9476424597777914
686.613206,0.94882680467948
686.85426,0.9397701076115601
687.095314,0.9377761542311059
687.336368,0.9434602928582874
687.577422,0.9527287912856985
687.818476,0.9596947632754927
688.05953,0.9643239433511184
688.300584,0.9425851678273329
688.541638,0.9550476924596786
688.782692,0.9555024033739015
689.023746,0.9530013106884233
689.2648,0.9602889982307049
689.505854,0.9513863903050793
689.746908,0.9402664372478723
689.987962,0.9592399757508585
690.229016,0.9482481968219638
690.47007,0.9576384242203424
690.711124,0.9551995571156998
690.952178,0.9482434555928327
691.193232,0.9545235151763481
691.434286,0.9552177060796997
691.67534,0.9680834371667263
691.916394,0.9483126798917472
692.157448,0.9549483726643816
692.398502,0.9553982592878895
692.639556,0.9503860580894798
692.88061,0.9695075662978228
693.121664,0.9692332344763441
693.362718,0.9510287362654978
693.603772,0.9613324385683344
693.844826,0.9623722008246741
694.08588,0.9542849141239282
694.326934,0.9646817739075655
694.567988,0.9518859992958743
694.809042,0.9620277332401556
695.050096,0.966087373598635
695.29115,0.9578251819213494
695.532204,0.9633100079862255
695.773258,0.9706784684276272
696.014312,0.969297205980856
696.255366,0.9777766590559862
696.49642,0.9675966136442116
696.737474,0.9507786485958301
696.978528,0.9653041943607535
697.219582,0.9726859631714105
697.460636,0.9755508433303945
697.70169,0.9712493952030851
697.942744,0.9600739175850329
698.183798,0.9641783414288941
698.424852,0.9674688993205414
698.665906,0.9759479733341038
698.90696,0.9551279198353478
699.148014,0.9623414054069771
699.389068,0.9752787026105011
699.630122,0.9615295319196192
699.871176,0.9640742157909055
700.11223,0.9693117455479922
700.353284,0.9616458840321422
700.594338,0.9644145940623101
700.835392,0.9705454945863687
701.076446,0.9600547162986947
701.3175,0.9648930623512915
701.558554,0.9668866583152769
701.799608,0.9526735346182629
702.040662,0.9610661863604841
702.281716,0.9648699051956819
702.52277,0.9602870776546291
702.763824,0.9615795327552894
703.004878,0.9693514881442773
703.245932,0.9673305611593528
703.486986,0.9611824824048026
703.72804,0.9705794642731453
703.969094,0.963319641134471
704.210148,0.9554852044854312
704.451202,0.9601958547154101
704.692256,0.9607625374246529
704.93331,0.9636260254928829
705.174364,0.9681250656495305
705.415418,0.9755801102946967
705.656472,0.9641532731179064
705.897526,0.9656141067454199
706.13858,0.9632839989671332
706.379634,0.9750602646470816
706.620688,0.9661356791749443
706.861742,0.9595719302072776
707.102796,0.9583482972681724
707.34385,0.9590682871617863
707.584904,0.9510068628561088
707.825958,0.9565827313600702
708.067012,0.9635566469167061
708.308066,0.9623702760821973
708.54912,0.9522525459613086
708.790174,0.9578280554012054
709.031228,0.9497770558323202
709.272282,0.9472890550543727
709.513336,0.9433338776490525
709.75439,0.9455977611341853
709.995444,0.9349520821912874
710.236498,0.947541067459181
710.477552,0.9405466784000299
710.718606,0.9392796756292705
710.95966,0.9364108092697306
711.200714,0.9218875739573631
711.441768,0.9182349355733491
711.682822,0.9235623192757232
711.923876,0.9139567757026802
712.16493,0.8845201362098452
712.405984,0.8986964090875893
712.647038,0.9023254632487562
712.888092,0.9053650920527045
713.129146,0.8878877070597481
713.3702,0.875395057702816
713.611254,0.8712119419368283
713.852308,0.8704630217486019
714.093362,0.8660869251457456
714.334416,0.8532693614820741
714.57547,0.8495147286483741
714.816524,0.8462926984141307
715.057578,0.8274554583061474
715.298632,0.8172175013742056
715.539686,0.818853571902125
715.78074,0.8071707879143747
716.021794,0.8016365126306161
716.262848,0.7971838095454056
716.503902,0.7853781165776162
716.744956,0.7780145913741427
716.98601,0.7772602831191575
717.227064,0.768818775344729
717.468118,0.7632115693205281
717.709172,0.7595797189841794
717.950226,0.7624411147805522
718.19128,0.749079619534746
718.432334,0.7445241421872612
718.673388,0.7400555707465569
718.914442,0.7360037979561992
719.155496,0.7381265441816356
719.39655,0.7371897184807622
719.637604,0.735900764636986
719.878658,0.7375584055040775
720.119712,0.7365928365785976
720.360766,0.75098470019657
720.60182,0.7436386854093324
720.842874,0.7457088771880704
721.083928,0.7499340572379709
721.324982,0.7495741752690789
721.566036,0.7571605203539354
721.80709,0.7443231478043333
722.048144,0.7425908937296324
722.289198,0.7444794720788466
722.530252,0.7381929785601142
722.771306,0.7328384478165457
723.01236,0.7275591335569495
723.253414,0.7177313100196815
723.494468,0.7139516757181759
723.735522,0.7127247343080353
723.976576,0.7014820274071294
724.21763,0.705689457609053
724.458684,0.7025139642751899
724.699738,0.6997025239835835
724.940792,0.7030410473798535
725.181846,0.6989123066883395
725.4229,0.6988354305628682
725.663954,0.6991220118345451
725.905008,0.697669349342654
726.146062,0.7096098265994493
726.387116,0.7444869169107915
726.62817,0.7594126298264842
726.869224,0.7544547319421969
727.110278,0.7591696566627193
727.351332,0.7465296082723166
727.592386,0.7457387061397331
727.83344,0.7527214800624668
728.074494,0.7442784897552199
728.315548,0.7469552514458121
728.556602,0.7388428742934298
728.797656,0.7387320561738525
729.03871,0.7369022705465452
729.279764,0.729796172194289
729.520818,0.7256481670581375
729.761872,0.7314766351819677
730.002926,0.7278429369571024
730.24398,0.720175749666338
730.485034,0.7370054440864011
730.726088,0.7372413235672128
730.967142,0.7431257516988807
731.208196,0.7425908937296324
731.44925,0.7542435141891185
731.690304,0.7525032224821274
731.931358,0.7656271324592699
732.172412,0.7693340565241292
732.413466,0.7756064806410142
732.65452,0.7839029927693032
732.895574,0.7980133119738297
733.136628,0.8039244354329691
733.377682,0.8111356307070107
733.618736,0.8198531828985685
733.85979,0.8276044136942253
734.100844,0.8435973261107114
734.341898,0.8433948870461043
734.582952,0.8516156235652454
734.824006,0.8531243180196657
735.06506,0.8651520561866953
735.306114,0.877849598618032
735.547168,0.88314136052201
735.788222,0.8873196407278461
736.029276,0.8998204819981542
736.27033,0.9026413324347764
736.511384,0.9060461826598999
736.752438,0.9211973386898453
736.993492,0.9186463969849603
737.234546,0.9205048586962615
737.4756,0.921700449773597
737.716654,0.9279615316671639
737.957708,0.930061096343171
738.198762,0.9390815085250774
738.439816,0.9420141342562769
738.68087,0.9345127579619387
738.921924,0.9399317619719457
739.162978,0.9424315389660693
739.404032,0.9384572269185485
739.645086,0.9491143427611174
739.88614,0.9425719717273562
740.127194,0.9496459956419764
740.368248,0.9513159903170285
740.609302,0.9593637256894297
740.850356,0.9599558357553514
741.09141,0.9554192782808019
741.332464,0.9473307366897843
741.573518,0.9537478029282654
741.814572,0.9589925237597943
742.055626,0.9562967558788585
742.29668,0.95987616272746
742.537734,0.9631501117966507
742.778788,0.9664758187950749
743.019842,0.9680756925302075
743.260896,0.9689347566080766
743.50195,0.9596429411574856
743.743004,0.9712911598250118
743.984058,0.9616910824508463
744.225112,0.9570630564427217
744.466166,0.9558282852531546
744.70722,0.953802168102425
744.948274,0.9655011365038187
745.189328,0.9660651538445704
745.430382,0.9611526862096914
745.671436,0.9554718277862054
745.91249,0.9585783284621558
746.153544,0.9591124053177055
746.394598,0.96641686556822
746.635652,0.9624232079029935
746.876706,0.962733158075238
747.11776,0.9684726849420282
747.358814,0.9710143812872767
747.599868,0.9657473706871513
747.840922,0.9632300565735922
748.081976,0.9611152019858764
748.32303,0.9635537562511013
748.564084,0.9624010724237707
748.805138,0.963153964404803
749.046192,0.9648149091784872
749.287246,0.9640019129361121
749.5283,0.9559267406369008
749.769354,0.9554135457823297
750.010408,0.9554106795459917
750.251462,0.9497951017678168
750.492516,0.9505219730134721
750.73357,0.9634930542765898
750.974624,0.9749949377978242
751.215678,0.9690064604330745
751.456732,0.9592054437333115
751.697786,0.9623009879167232
751.93884,0.9591267921116859
752.179894,0.9663772432889941
752.420948,0.9644531714176146
752.662002,0.9587729396151974
752.903056,0.9667503369073395
753.14411,0.9579190533888045
753.385164,0.956215474109133
753.626218,0.9554508076372167
753.867272,0.9581968901986775
754.108326,0.9647087853753937
754.34938,0.9592102397725203
754.590434,0.9574698946887134
754.831488,0.9630441711111976
755.072542,0.9648168388102352
755.313596,0.9551584844178133
755.55465,0.9481562212077614
755.795704,0.9524477777438046
756.036758,0.963051875495384
756.277812,0.9628111426193734
756.518866,0.962733158075238
756.75992,0.961942116581895
757.000974,0.9643962703590986
757.242028,0.9543164060457082
757.483082,0.9597936169269858
757.724136,0.9550515126580887
757.96519,0.9549531474181818
758.206244,0.954604653123452
758.447298,0.9618440034898564
758.688352,0.9684659056569611
758.929406,0.9755313325086368
759.17046,0.9731617229211799
759.411514,0.9697965226049309
759.652568,0.9648766593086577
759.893622,0.9680795648407223
760.134676,0.9600095947873925
760.37573,0.9631029185974155
760.616784,0.9676624124510734
760.857838,0.9742600686951917
761.098892,0.9719129851301724
761.339946,0.9702242971887626
761.581,0.971429092962728
761.822054,0.9772048269876263
762.063108,0.9851079991631851
762.304162,0.9773699885591469
762.545216,0.9788792345353238
762.78627,0.974028222389647
763.027324,0.979261071890237
763.268378,0.9715534438449138
763.509432,0.978415355726117
763.750486,0.9756523058940628
763.99154,0.9772468476986257
764.232594,0.9813893570949738
764.473648,0.9847928150356029
764.714702,0.9902091455837116
764.955756,0.9816131393786023
765.19681,0.9897360376911725
765.437864,0.9840377685438156
765.678918,0.9810734005937158
765.919972,0.9839314982035146
766.161026,0.9814973158618775
766.40208,0.982667958226624
766.643134,0.9851671074163648
766.884188,0.9885599408704737
767.125242,0.9878099085486257
767.366296,0.9910700113232134
767.60735,0.9915460374273711
767.848404,0.9911590134063639
768.089458,0.9957545375638105
768.330512,0.9932416411286615
768.571566,0.9886686884449764
768.81262,0.9873773425475512
769.053674,0.9869054889598051
769.294728,0.99272787082738
769.535782,0.9845082510335365
769.776836,0.9835911167945157
770.01789,0.9997545301326591
770.258944,0.995017752772797
770.499998,0.9949767588858627
770.741052,0.9957721625751063
770.982106,0.9949310905007273
771.22316,0.9991095366979603
771.464214,0.9966596912857058
771.705268,0.9899755827960824
771.946322,0.9944983895956294
772.187376,0.9982844732012172
772.42843,0.9870801866916442
772.669484,0.9985374705401354
772.910538,1.0
773.151592,1.0
773.392646,1.0
773.6337,1.0
773.874754,1.0
774.115808,1.0
774.356862,1.0
774.597916,1.0
774.83897,1.0
775.080024,1.0
775.321078,1.0
775.562132,1.0
775.803186,1.0
776.04424,1.0
776.285294,1.0
776.526348,1.0
776.767402,1.0
777.008456,1.0
777.24951,1.0
777.490564,1.0
777.731618,1.0
777.972672,1.0
778.213726,1.0
778.45478,1.0
778.695834,1.0
778.936888,1.0
779.177942,1.0
779.418996,1.0
779.66005,1.0
779.901104,1.0
780.142158,1.0
780.383212,1.0
780.624266,1.0
780.86532,1.0
781.106374,1.0
781.347428,1.0
781.588482,1.0
781.829536,1.0
782.07059,1.0
782.311644,1.0
782.552698,1.0
782.793752,1.0
783.034806,1.0
783.27586,1.0
783.516914,1.0
783.757968,1.0
783.999022,1.0
784.240076,1.0
784.48113,1.0
784.722184,1.0
784.963238,1.0
785.204292,1.0
785.445346,1.0
785.6864,1.0
785.927454,1.0
786.168508,1.0
786.409562,1.0
786.650616,1.0
786.89167,1.0
787.132724,1.0
787.373778,1.0
787.614832,1.0
787.855886,1.0
788.09694,1.0
788.337994,1.0
788.579048,1.0
788.820102,1.0
789.061156,1.0
789.30221,1.0
789.543264,1.0
789.784318,1.0
790.025372,1.0
790.266426,1.0
790.50748,1.0
790.748534,1.0
790.989588,1.0
791.230642,1.0
791.471696,1.0
791.71275,1.0
791.953804,1.0
792.194858,1.0
792.435912,1.0
792.676966,1.0
792.91802,1.0
793.159074,1.0
793.400128,1.0
793.641182,1.0
793.882236,1.0
794.12329,1.0
794.364344,1.0
794.605398,1.0
794.846452,1.0
795.087506,1.0
795.32856,1.0
795.569614,1.0
795.810668,1.0
796.051722,1.0
796.292776,0.9925360943289424
796.53383,0.9911610948424776
796.774884,0.9974124534845987
797.015938,0.9941525631984246
797.256992,0.992372934807115
797.498046,0.9890395087276007
797.7391,0.9889910469789955
797.980154,0.9894361931005016
798.221208,0.99529410757283
798.462262,0.9858037309750258
798.703316,0.9897627609249522
798.94437,0.9886172790098341
799.185424,0.9852390272402478
799.426478,0.987309215861313
799.667532,0.9898261077687288
799.908586,0.9898320467431923
800.14964,0.9881734894897617
800.390694,0.9906791113138429
800.631748,0.9915522841870842
800.872802,0.9721384951008678
801.113856,0.9828369916518968
801.35491,0.9823211376548023
801.595964,0.9826650102271712
801.837018,0.9769449250721349
802.078072,0.9821620145198242
802.319126,0.9765259055853852
802.56018,0.9767739746688439
802.801234,0.9719022941461366
803.042288,0.9771755112825545
803.283342,0.9752513951891337
803.524396,0.9730605193646722
803.76545,0.9702010120850524
804.006504,0.974266888539542
804.247558,0.9755820614568685
804.488612,0.9715087534143848
804.729666,0.9689405702340571
804.97072,0.9746352310357559
805.211774,0.977637824627878
805.452828,0.971932423584259
805.693882,0.9701748170113611
805.934936,0.9669485410416352
806.17599,0.964425202681192
806.417044,0.9635749546669206
806.658098,0.9688078344685427
806.899152,0.9587892388937144
807.140206,0.9687497077422937
807.38126,0.9746829893321454
807.622314,0.9727209804963928
807.863368,0.97344982142764
808.104422,0.9669495079906597
808.345476,0.9639922729651828
808.58653,0.9635470113984146
808.827584,0.9643933771746274
809.068638,0.9623596900673835
809.309692,0.9667619379809888
809.550746,0.9685123931361233
809.7918,0.9656884618942758
810.032854,0.9794873073270306
810.273908,0.9781218751436876
810.514962,0.9658246335672802
810.756016,0.9627398972309315
810.99707,0.9555071808978621
811.238124,0.9634496980646694
811.479178,0.9647811412476082
811.720232,0.9651623050733006
811.961286,0.9587643106975711
812.20234,0.9634814924293097
812.443394,0.9663685459329426
812.684448,0.9635961535491101
812.925502,0.9563120567493593
813.166556,0.9678414465575211
813.40761,0.9604484194360052
813.648664,0.9626542171928961
813.889718,0.9559276965641194
814.130772,0.9517365649248899
814.371826,0.9497210206390805
814.61288,0.9561055156523429
814.853934,0.964628717869055
815.094988,0.9595335480977166
815.336042,0.9594500723102815
815.577096,0.9647261502898142
815.81815,0.9652095991849455
816.059204,0.9725303458670195
816.300258,0.9743068343008546
816.541312,0.9747210027099853
816.782366,0.9653611489883658
817.02342,0.9648042962728574
817.264474,0.9696626999187891
817.505528,0.97344982142764
817.746582,0.9726781817148311
817.987636,0.9665376752268625
818.22869,0.9603648640582259
818.469744,0.9671168047262925
818.710798,0.9717856728682557
818.951852,0.9775498411829758
819.192906,0.970730886480197
819.43396,0.9672850976913782
819.675014,0.966018783830075
819.916068,0.9680805329207712
820.157122,0.9762583741407365
820.398176,0.967076186673479
820.63923,0.9651816085124358
820.880284,0.9696762752916154
821.121338,0.9791670673396261
821.362392,0.9776632435417627
821.603446,0.9788929389405379
821.8445,0.9797380881762854
822.085554,0.9756279148913042
822.326608,0.9871344775948984
822.567662,0.9864871297309102
822.808716,0.97203739795452
823.04977,0.9709522383554694
823.290824,0.9804614017552411
823.531878,0.9867623980382485
823.772932,0.9881438447297506
824.013986,0.9894124469168225
824.25504,0.9927210210287032
824.496094,0.9965705938920176
824.737148,0.9949615358579081
824.978202,0.9890830274233889
825.219256,0.9939667734469559
825.46031,0.9792023179885583
825.701364,0.9912373180614162
825.942418,0.9936870111786174
826.183472,0.9998938856305281
826.424526,1.0
826.66558,0.9900330030450557
826.906634,0.9877496539819872
827.147688,0.9989433586390383
827.388742,0.9895826404939203
827.629796,0.9852183374379194
827.87085,0.9981143800193344
828.111904,1.0
828.352958,1.0
828.594012,1.0
828.835066,1.0
829.07612,1.0
829.317174,1.0
829.558228,1.0
829.799282,1.0
830.040336,1.0
830.28139,1.0
830.522444,1.0
830.763498,1.0
831.004552,1.0
831.245606,1.0
831.48666,1.0
831.727714,1.0
831.968768,1.0
832.209822,1.0
832.450876,1.0
832.69193,1.0
832.932984,1.0
833.174038,0.9908202931461717
833.415092,0.9864407659253709
833.656146,0.9823191730144917
833.8972,0.9859220345208135
834.138254,0.9901788456474482
834.379308,0.997338547960029
834.620362,0.988736908938059
834.861416,0.9985501520465387
835.10247,0.9896251934623438
835.343524,0.9922882890059707
835.584578,0.9923699576927761
835.825632,0.9923779959219883
836.066686,0.9998632093566934
836.30774,0.9912672538804502
836.548794,0.9856667137793359
836.789848,0.9814649269848734
837.030902,0.9768824025976708
837.271956,0.9904246385385739
837.51301,0.992378392873266
837.754064,0.9903085675728286
837.995118,0.9914407408295446
838.236172,0.9873487090198054
838.477226,0.9774286325177617
838.71828,0.9796587326050872
838.959334,0.9842759345007217
839.200388,0.9897271301069175
839.441442,0.9816013600916056
839.682496,0.983830158478285
839.92355,0.9843379458379319
840.164604,0.9831397520680363
840.405658,0.9834760433657775
840.646712,0.9892887780904206
840.887766,0.9956552657851957
841.12882,0.980046754286421
841.369874,0.9780592773468293
841.610928,0.975187030721102
841.851982,0.980877205533757
842.093036,0.9773025523565121
842.33409,0.9845998145585205
842.575144,0.983123038834314
842.816198,0.9843369615004782
843.057252,0.9806790883487486
843.298306,0.9842355800146798
843.53936,0.9810380825870224
843.780414,0.9875698999030799
844.021468,0.986087683336724
844.262522,0.9889386318425191
844.503576,0.9956050860243407
844.74463,0.9858086600060032
844.985684,0.9773308945414901
845.226738,0.9870831479366461
845.467792,0.9832144735285729
845.708846,0.9801614264648641
845.9499,0.9679169411346029
846.190954,0.9720928056653082
846.432008,0.9677998302700758
846.673062,0.9664497243002447
846.914116,0.9684107046735816
847.15517,0.9676866043137817
847.396224,0.9729641911415808
847.637278,0.9837130896551592
847.878332,0.9761246359047576
848.119386,0.9866055152894694
848.36044,0.9881448328740894
848.601494,0.9873151397343798
848.842548,0.9864683866535051
849.083602,0.9922557424838571
849.324656,0.9952832589261827
849.56571,0.9853582483752771
849.806764,0.9884472514606328
850.047818,0.9791102772966476
850.288872,0.9796557936332978
850.529926,0.9888387540846146
850.77098,0.983242987161751
851.012034,0.9801594661439715
851.253088,0.9809517550342227
851.494142,0.9777052839650976
851.735196,0.9829578880368453
851.97625,0.97574109429371
852.217304,0.979584281370592
852.458358,0.9821895154412418
852.699412,0.9753089367189083
852.940466,0.9726597010049458
853.18152,0.9767261139166831
853.422574,0.9809036895758394
853.663628,0.983454407130823
853.904682,0.9842631389967441
854.145736,0.9794216838758498
854.38679,0.98380949826189
854.627844,0.9778304382511486
854.868898,0.984944484807391
855.109952,0.9996828602994298
855.351006,1.0
855.59206,1.0
855.833114,1.0
856.074168,1.0
856.315222,1.0
856.556276,1.0
856.79733,1.0
857.038384,1.0
857.279438,1.0
857.520492,1.0
857.761546,1.0
858.0026,1.0
858.243654,1.0
858.484708,1.0
858.725762,1.0
858.966816,1.0
859.20787,1.0
859.448924,1.0
859.689978,1.0
859.931032,1.0
860.172086,1.0
860.41314,1.0
860.654194,1.0
860.895248,1.0
861.136302,1.0
861.377356,1.0
861.61841,1.0
861.859464,1.0
862.100518,1.0
862.341572,1.0
862.582626,1.0
862.82368,1.0
863.064734,1.0
863.305788,1.0
863.546842,1.0
863.787896,1.0
864.02895,1.0
864.270004,1.0
864.511058,1.0
864.752112,1.0
864.993166,1.0
865.23422,1.0
865.475274,1.0
865.716328,1.0
865.957382,1.0
866.198436,1.0
866.43949,1.0
866.680544,1.0
866.921598,1.0
867.162652,1.0
867.403706,1.0
867.64476,1.0
867.885814,1.0
868.126868,1.0
868.367922,1.0
868.608976,1.0
868.85003,1.0
869.091084,1.0
869.332138,1.0
869.573192,1.0
869.814246,1.0
870.0553,1.0
870.296354,1.0
870.537408,1.0
870.778462,1.0
871.019516,1.0
871.26057,1.0
871.501624,1.0
871.742678,1.0
871.983732,1.0
872.224786,1.0
872.46584,1.0
872.706894,1.0
872.947948,1.0
873.189002,1.0
873.430056,1.0
873.67111,1.0
873.912164,1.0
874.153218,1.0
874.394272,1.0
874.635326,1.0
874.87638,1.0
875.117434,0.9975020251446289
875.358488,0.9999090451366445
875.599542,0.9954304722063316
875.840596,0.9999090941321889
876.08165,1.0
876.322704,0.998335187340584
876.563758,0.999109416804823
876.804812,0.9958409728089064
877.045866,0.9940627952750505
877.28692,0.9923791867762979
877.527974,0.9861843246650387
877.769028,0.987179886825272
878.010082,0.9864486574830644
878.251136,0.9913980106544568
878.49219,0.991929344040068
878.733244,0.9890078599697042
878.974298,0.9947121302651659
879.215352,0.9920505652123726
879.456406,0.9853020845558038
879.69746,0.9859723178267875
879.938514,0.9934055395206933
880.179568,0.9991061896866186
880.420622,0.9978891310240693
880.661676,0.9866864202587815
880.90273,0.9872085154571031
881.143784,0.9926354521647615
881.384838,0.9944422020239311
881.625892,0.9915458391181834
881.866946,0.9931424212448285
882.108,0.9961333946439479
882.349054,0.9874790476515565
882.590108,0.9926017031331247
882.831162,0.9886558358355687
883.072216,0.9905651897666563
883.31327,0.9869459529143578
883.554324,0.9798292080554944
883.795378,0.9813707108743286
884.036432,0.9760367886407123
884.277486,0.9747268510535466
884.51854,0.9820363058274936
884.759594,0.9892660247101894
885.000648,0.9848627378076995
885.241702,0.9830689685541244
885.482756,0.979387404716803
885.72381,0.9792346321982334
885.964864,0.9830060541534192
886.205918,0.9740662102310783
886.446972,0.9791141937455897
886.688026,0.9748184796840238
886.92908,0.9730712230892556
887.170134,0.9637561237877618
887.411188,0.967917909052028
887.652242,0.9709532093081932
887.893296,0.9652530345941982
888.13435,0.9643133358460829
888.375404,0.9728250672098457
888.616458,0.9673489406146191
888.857512,0.9672792939982031
889.098566,0.9595469816614247
889.33962,0.9618113013496773
889.580674,0.9578730743777469
889.821728,0.9633417977410171
890.062782,0.9599481561393838
890.303836,0.9654712064325056
890.54489,0.9567453642478052
890.785944,0.9580991591002479
891.026998,0.9466706772237573
891.268052,0.9530451497570058
891.509106,0.9458010865095238
891.75016,0.9431669223286904
891.991214,0.9462911383848136
892.232268,0.9448122958007298
892.473322,0.9396253941582098
892.714376,0.9337336992344444
892.95543,0.9315420012949599
893.196484,0.9284182010722059
893.437538,0.9272074055357288
893.678592,0.9183083973066252
893.919646,0.9115863093390362
894.1607,0.9064875346113325
894.401754,0.9113301895726245
894.642808,0.9114751025930463
894.883862,0.9046745619581998
895.124916,0.8969546281277709
895.36597,0.8841310329589056
895.607024,0.8852988565163913
895.848078,0.8765951708216476
896.089132,0.8733577615900295
896.330186,0.861086771263438
896.57124,0.8585503084103829
896.812294,0.8514112603401578
897.053348,0.832959714441317
897.294402,0.8269674035760498
897.535456,0.8189845989555141
897.77651,0.8126701266909707
898.017564,0.7974150263749935
898.258618,0.7838167681825378
898.499672,0.7747615301587855
898.740726,0.7632878942936453
898.98178,0.7467013298294414
899.222834,0.7278211019965198
899.463888,0.7171430115807896
899.704942,0.7066003844308459
899.945996,0.6974740292709243
900.18705,0.6755960099509437
900.428104,0.6612852427932547
900.669158,0.6425504139494689
900.910212,0.6273065138413918
901.151266,0.6119039213820627
901.39232,0.5967183813008735
901.633374,0.5825618027667582
901.874428,0.5638708742847042
902.115482,0.5501578730693527
902.356536,0.5304922128095111
902.59759,0.5157825587937818
902.838644,0.5013103041833655
903.079698,0.48557088392633335
903.320752,0.4708056042463593
903.561806,0.45620637276246057
903.80286,0.44265260674036166
904.043914,0.4314429458621708
904.284968,0.4167661524391375
904.526022,0.4081053202590498
904.767076,0.3906004923670619
905.00813,0.3793978076363104
905.249184,0.368925703774037
905.490238,0.35890412049302906
905.731292,0.3463865260966457
905.972346,0.33290437247086024
906.2134,0.32322713453372337
906.454454,0.3131102230853395
906.695508,0.3084794655773583
906.936562,0.30352235920803866
907.177616,0.2977205452718293
907.41867,0.29466976215997287
907.659724,0.2897316874405821
907.900778,0.28249342584826453
908.141832,0.27687199265067797
908.382886,0.2736514671489112
908.62394,0.26887733690878257
908.864994,0.2636322867439987
909.106048,0.2614531945065997
909.347102,0.2555850622724813
909.588156,0.2547430216980816
909.82921,0.25100058730312574
910.070264,0.2467449665163038
910.311318,0.24436311101597494
910.552372,0.24385048692652464
910.793426,0.2462273457786197
911.03448,0.24635049023505762
911.275534,0.24593205017648212
911.516588,0.24845339408218756
911.757642,0.24783303636722875
911.998696,0.24967380327387553
912.23975,0.25034883342333597
912.480804,0.2522082862809464
912.721858,0.2536246147023633
912.962912,0.253802214085187
913.203966,0.24959891236709109
913.44502,0.24492579300755302
913.686074,0.24363112021811684
913.927128,0.23640709055796047
914.168182,0.2307547086400509
914.409236,0.22903052210686675
914.65029,0.22722830909661276
914.891344,0.22891603546985773
915.132398,0.2319809552789987
915.373452,0.23728341699719535
915.614506,0.23887855363166619
915.85556,0.23520448365037852
916.096614,0.23856821327688188
916.337668,0.24743682056620803
916.578722,0.2730774020472242
916.819776,0.29405160495167837
917.06083,0.30047221254940787
