nu,[0]Hexylacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
685.435772,0.9997869227041922
685.554774,0.9973541065627339
685.673776,0.9963174971058216
685.792778,0.9991696149606368
685.91178,0.9989146893760512
686.030782,1.0
686.149784,1.0
686.268786,0.9994848927133347
686.387788,0.9972121931707474
686.50679,0.9975381353715304
686.625792,0.9968513673734051
686.744794,0.9997278170485023
686.863796,1.0
686.982798,1.0
687.1018,1.0
687.220802,0.9977809657049326
687.339804,0.9958765249662379
687.458806,0.9954027996238549
687.577808,0.9987976234346545
687.69681,1.0
687.815812,1.0
687.934814,1.0
688.053816,0.9993375495172726
688.172818,0.9970323123168403
688.29182,0.999452050179366
688.410822,0.9987050391863084
688.529824,1.0
688.648826,1.0
688.767828,1.0
688.88683,0.997576441571403
689.005832,0.9967859760685637
689.124834,0.9985055178523239
689.243836,0.9987470855535279
689.362838,0.999611785374806
689.48184,1.0
689.600842,1.0
689.719844,0.997479581601554
689.838846,0.9982659052826979
689.957848,0.9956647245551498
690.07685,0.9992593943838212
690.195852,0.9996684849632576
690.314854,1.0
690.433856,1.0
690.552858,0.999809258193532
690.67186,0.995864773692576
690.790862,0.9955972207752289
690.909864,0.9972965608909939
691.028866,0.9992770514533197
691.147868,1.0
691.26687,1.0
691.385872,1.0
691.504874,0.9977359667981123
691.623876,0.9969273303417513
691.742878,0.9971759950251357
691.86188,0.9997302064008403
691.980882,1.0
692.099884,1.0
692.218886,1.0
692.337888,0.9994371884378771
692.45689,0.9957731583477667
692.575892,0.997800821743717
692.694894,0.9999686184924098
692.813896,1.0
692.932898,1.0
693.0519,1.0
693.170902,0.9983502623157287
693.289904,0.9944068999523747
693.408906,0.9978265653370089
693.527908,0.9970245354951338
693.64691,1.0
693.765912,1.0
693.884914,1.0
694.003916,0.9981793593805289
694.122918,0.997614250435012
694.24192,0.9968167772310997
694.360922,0.9980397238558842
694.479924,0.9998323340575055
694.598926,1.0
694.717928,1.0
694.83693,1.0
694.955932,0.9985825055955897
695.074934,0.9945662166986777
695.193936,0.9978841415908878
695.312938,0.9992116908790251
695.43194,1.0
695.550942,1.0
695.669944,1.0
695.788946,0.9980532972884278
695.907948,0.996155509050778
696.02695,0.9972371237872081
696.145952,0.9990108395420562
696.264954,1.0
696.383956,1.0
696.502958,0.9999919850321201
696.62196,0.9981188715441504
696.740962,0.9962476576971744
696.859964,0.9953606949759505
696.978966,0.9982408491229313
697.097968,1.0
697.21697,1.0
697.335972,1.0
697.454974,0.9995446836879471
697.573976,0.9955243457259275
697.692978,0.9976188394711187
697.81198,0.9979934158870505
697.930982,1.0
698.049984,1.0
698.168986,1.0
698.287988,0.999447462704984
698.40699,0.9950710871536943
698.525992,0.9972885825504202
698.644994,0.996595309149214
698.763996,1.0
698.882998,1.0
699.002,1.0
699.121002,0.9988099087209771
699.240004,0.995782817394249
699.359006,0.9955533159059022
699.478008,0.9962815306933738
699.59701,0.9992557870639187
699.716012,1.0
699.835014,1.0
699.954016,0.9992200243392775
700.073018,0.99699970989328
700.19202,0.9942351807091364
700.311022,0.9965024307945999
700.430024,0.9970265295461989
700.549026,1.0
700.668028,1.0
700.78703,1.0
700.906032,0.9961711488150419
701.025034,0.9955961256188884
701.144036,0.9941768208169084
701.263038,0.9980882297651477
701.38204,0.9995892443831964
701.501042,1.0
701.620044,0.9999123118448311
701.739046,0.9979312428339515
701.858048,0.9947933020867608
701.97705,0.995090093192966
702.096052,0.9972041157846961
702.215054,1.0
702.334056,1.0
702.453058,0.9992469436893352
