nu,[0]Methanethiol-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
665.807742,0.9981450226011622
666.048796,0.9980326377990004
666.28985,0.9981200692875148
666.530904,0.9982560224991553
666.771958,0.9980096833123087
667.013012,0.9979557922444817
667.254066,0.9979871285483356
667.49512,0.9979722586509012
667.736174,0.9983821101970676
667.977228,0.9978452248682468
668.218282,0.9975403299578423
668.459336,0.9974591334797251
668.70039,0.9978381401923009
668.941444,0.9979490061681672
669.182498,0.9971051980428115
669.423552,0.9970886462339044
669.664606,0.9973003506251258
669.90566,0.9979856315687655
670.146714,0.9973157091687859
670.387768,0.9970027008968962
670.628822,0.9963392170640052
670.869876,0.9976878770834839
671.11093,0.9973738543695465
671.351984,0.9966220182613997
671.593038,0.996396607855747
671.834092,0.9964972489954325
672.075146,0.9964020880521608
672.3162,0.9970222423413393
672.557254,0.9966022853407948
672.798308,0.9952890315858252
673.039362,0.9960407585458914
673.280416,0.9965661093344353
673.52147,0.9964128492528221
673.762524,0.9950399419160919
674.003578,0.9951331815268569
674.244632,0.9958379852904692
674.485686,0.996301954674098
674.72674,0.995424599183871
674.967794,0.9938957073632972
675.208848,0.995073873356639
675.449902,0.9960323918386598
675.690956,0.9955440573031169
675.93201,0.9937033077792324
676.173064,0.9937878755290311
676.414118,0.9955124990567012
676.655172,0.9954552587336806
676.896226,0.9936428924547639
677.13728,0.9918538610891493
677.378334,0.9942624231263073
677.619388,0.9953744310483198
677.860442,0.9938714566038981
678.101496,0.9917972278505754
678.34255,0.9930595966207315
678.583604,0.9949627298124676
678.824658,0.9941362592300811
679.065712,0.9916242734960964
679.306766,0.9903404560221057
679.54782,0.9941439141087484
679.788874,0.9939965928974489
680.029928,0.9917689620323715
680.270982,0.98894357654804
680.512036,0.9928126534077133
680.75309,0.9936156670125009
680.994144,0.9919357916017589
681.235198,0.988171513144759
681.476252,0.9911758632528151
681.717306,0.9927855499922386
681.95836,0.9919766601982601
682.199414,0.9878899243918161
682.440468,0.98888424171351
682.681522,0.9919984839248447
682.922576,0.9918780626186173
683.16363,0.9882456287875467
683.404684,0.9864792378654399
683.645738,0.9915216456948699
683.886792,0.991520059261506
684.127846,0.9884047491426264
684.3689,0.9848095566557619
684.609954,0.9905193276600861
684.851008,0.9904303830181364
685.092062,0.9883296332361322
685.333116,0.9848144807158553
685.57417,0.9886143131624459
685.815224,0.9904887210857354
686.056278,0.9879600670664834
686.297332,0.9847416071406379
686.538386,0.9865847967911934
686.77944,0.9902878703400532
687.020494,0.9871305290648851
687.261548,0.9850193434328282
687.502602,0.9839856159241395
687.743656,0.9894015634397657
687.98471,0.9869755617370755
688.225764,0.9853917511252653
688.466818,0.9820942476788052
688.707872,0.9879985982604523
688.948926,0.987619279632558
689.18998,0.9853365707322678
689.431034,0.9803584587126611
689.672088,0.9870752513030492
689.913142,0.9875896514985932
690.154196,0.985303069858381
690.39525,0.9792356114333552
690.636304,0.9864131459706061
690.877358,0.9879857543621605
691.118412,0.9844038986896989
691.359466,0.9780856853038236
691.60052,0.9855730798892072
691.841574,0.987521510163543
692.082628,0.9842296746189159
692.323682,0.9772194851699673
692.564736,0.9851956776767467
692.80579,0.987756568253765
693.046844,0.984352711017858
693.287898,0.9764790334668569
693.528952,0.9852961727610319
693.770006,0.9877387887955521
694.01106,0.9837927736425792
694.252114,0.9756123049695457
694.493168,0.9856765704957573
694.734222,0.9874662105073786
694.975276,0.9832272553998108
695.21633,0.9748136056038106
695.457384,0.9859733037995984
695.698438,0.9871719894177671
695.939492,0.9829215192678142
696.180546,0.9764194700625178
696.4216,0.9869163449798917
696.662654,0.9868285133337547
696.903708,0.9826433918347495
697.144762,0.9781248095137146
697.385816,0.988104319766466
697.62687,0.9872351704468612
697.867924,0.982132550101357
698.108978,0.9803133632607637
698.350032,0.9889920359705371
698.591086,0.9877397765348347
698.83214,0.9812146853356586
699.073194,0.9832341380146877
699.314248,0.9889059974061394
699.555302,0.9880549157855875
699.796356,0.9802123961842415
700.03741,0.9860738782057934
700.278464,0.9896677482605842
700.519518,0.9882070879595751
700.760572,0.9798831001439564
701.001626,0.9884531821619337
701.24268,0.9903652148429902
701.483734,0.9877437275018428
701.724788,0.9819351612970261
701.965842,0.9897320787549396
702.206896,0.9895489952561157
702.44795,0.985575051037338
702.689004,0.984181448546408
702.930058,0.989724160929981
703.171112,0.9894678555652776
703.412166,0.983341316376846
703.65322,0.9872746606434777
703.894274,0.9908148436495455
704.135328,0.9913758035877381
704.376382,0.9862267315027398
704.617436,0.9919327166055711
704.85849,0.993328454241774
705.099544,0.9918990906564413
705.340598,0.9907475696056414
705.581652,0.9942361749448143
705.822706,0.9941336744791672
706.06376,0.9913101766818152
706.304814,0.9934050428180478
706.545868,0.9948070303290543
706.786922,0.9938057638717852
707.027976,0.9920581048253186
707.26903,0.994003053896301
707.510084,0.9936741926988525
707.751138,0.9925704366719253
707.992192,0.9929137268803827
708.233246,0.9928080864800116
708.4743,0.9913663855623398
708.715354,0.9887734928804884
708.956408,0.987053535886391
709.197462,0.9832115238895768
709.438516,0.9765591080306135
709.67957,0.9693049603895214
709.920624,0.9577734607580096
710.161678,0.9524706367647777
710.402732,0.9684562210463277
710.643786,0.9771774656355314
