nu,[0]Isocyanicacid-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
524.346454,0.8121095777151903
524.587508,0.7822350563775667
524.828562,0.7660483432044595
525.069616,0.775924544496712
525.31067,0.8488438770340194
525.551724,0.7175662508009147
525.792778,0.7952012911193954
526.033832,0.7664467919306163
526.274886,0.7003675572221401
526.51594,0.7737549945594724
526.756994,0.7737627321481059
526.998048,0.7468432165609216
527.239102,0.7522474148762407
527.480156,0.8035948939750568
527.72121,0.7171143264340332
527.962264,0.6866435304181925
528.203318,0.7720854874879655
528.444372,0.7082628479638302
528.685426,0.6821879995237076
528.92648,0.7819300441868228
529.167534,0.7297158990304526
529.408588,0.6906238219853806
529.649642,0.7855116422067913
529.890696,0.6640352789289546
530.13175,0.7601496174586315
530.372804,0.8115250692675273
530.613858,0.727930283350216
530.854912,0.7121832692927295
531.095966,0.715245098445679
531.33702,0.69528739563044
531.578074,0.7677431821501628
531.819128,0.7051956478423089
532.060182,0.7034841027875021
532.301236,0.7712520852796776
532.54229,0.6587573642907878
532.783344,0.6725693837268926
533.024398,0.7729043320156312
533.265452,0.6732288247962916
533.506506,0.6616556662381031
533.74756,0.7713754954858756
533.988614,0.6840118752730424
534.229668,0.7264104977871421
534.470722,0.7939061688262906
534.711776,0.6443649634290708
534.95283,0.7051744922902085
535.193884,0.7602940596075183
535.434938,0.6076537799990435
535.675992,0.6699715702232644
535.917046,0.7573877025856725
536.1581,0.6452870644718863
536.399154,0.7110660188310449
536.640208,0.7171860414523678
536.881262,0.6524309298658549
537.122316,0.7083690953593802
537.36337,0.6841555328503673
537.604424,0.624489976491049
537.845478,0.7236264303062641
538.086532,0.6794579031472033
538.327586,0.6398509630380205
538.56864,0.6907757759405395
538.809694,0.6498004261046294
539.050748,0.6137423894694892
539.291802,0.7468208116005008
539.532856,0.653423378949475
539.77391,0.6202640527976355
540.014964,0.7221445156056832
540.256018,0.6869113736210852
540.497072,0.6246273793996427
540.738126,0.7057600300833787
540.97918,0.6767116635284504
541.220234,0.6382405685604271
541.461288,0.6637564426715175
541.702342,0.6575529406978476
541.943396,0.5758546464759349
542.18445,0.6337124349969977
542.425504,0.6949815364703122
542.666558,0.5584277685453962
542.907612,0.5914962117880567
543.148666,0.6798792976659567
543.38972,0.6068825495334501
543.630774,0.611133407966512
543.871828,0.7102629680389146
544.112882,0.588346040460302
544.353936,0.597781485901989
544.59499,0.7007108214180388
544.836044,0.5950499067876195
545.077098,0.6288201457335693
545.318152,0.7203486125889789
545.559206,0.6136503350153255
545.80026,0.6104249042248879
546.041314,0.7431629089153884
546.282368,0.6283424239800723
546.523422,0.6165042886217922
546.764476,0.7133522081222116
547.00553,0.5404787273671314
547.246584,0.5640231399757043
547.487638,0.6862316678710616
547.728692,0.5695720440825972
547.969746,0.6260343732778294
548.2108,0.7062259854515911
548.451854,0.5972198353223698
548.692908,0.668198495923238
548.933962,0.7285784296847335
549.175016,0.6331043629806683
549.41607,0.682740795655531
549.657124,0.7218124055196805
549.898178,0.5962471599365922
550.139232,0.6814720780487573
550.380286,0.7112722578797226
550.62134,0.6094490053054554
550.862394,0.6752110299549938
551.103448,0.7388650399121413
551.344502,0.6379151488595385
551.585556,0.6824745786609137
551.82661,0.7449560914429049
552.067664,0.6477567752024144
552.308718,0.650561137532579
552.549772,0.7497765876208394
552.790826,0.6536259715971874
553.03188,0.6238657986554905
553.272934,0.7359817181734589
553.513988,0.6803009535303205
553.755042,0.6326297127245282
553.996096,0.7516909577037791
554.23715,0.7142016025393196
554.478204,0.6262472611536319
554.719258,0.8063237033842688
554.960312,0.7160108202891459
555.201366,0.6068582747169684
555.44242,0.7857001876254661
555.683474,0.7281851035403206
555.924528,0.6327878899240353
556.165582,0.7394637630446035
556.406636,0.5683885654753404
556.64769,0.5200033630623404
556.888744,0.7564945121825991
557.129798,0.6903614347897508
557.370852,0.6703535628758551
557.611906,0.7651219852687565
557.85296,0.6785412538554426
558.094014,0.6687667060998868
558.335068,0.7665311057149017
558.576122,0.6454935893747394
558.817176,0.6512055119714543
559.05823,0.771090139346687
559.299284,0.6061607888322963
559.540338,0.6525353271661948
559.781392,0.7617323741592776
560.022446,0.5946632500252689
560.2635,0.6260093324037191
560.504554,0.7331096482112169
560.745608,0.553900617013415
560.986662,0.6021793225741612
561.227716,0.7349373657993242
561.46877,0.5359094868437162
561.709824,0.600369487980716
561.950878,0.7242707445065256
562.191932,0.5322350840137595
562.432986,0.5712776130493465
562.67404,0.7142444559210606
562.915094,0.5029723905256105
563.156148,0.5507083061130744
563.397202,0.7120194859765955
563.638256,0.4952364270690666
563.87931,0.5603464644739192
564.120364,0.7030058962062712
564.361418,0.5255079291533464
564.602472,0.539425820766341
564.843526,0.68815580908169
565.08458,0.5377830784684753
565.325634,0.576131123055314
565.566688,0.6630863870994435
565.807742,0.5525507470190109
566.048796,0.5776079082088106
566.28985,0.6257777517957842
566.530904,0.5532086737967554
566.771958,0.603922137971636
567.013012,0.6060516897095222
567.254066,0.5723697959929492
567.49512,0.6385469975704151
567.736174,0.5743651127204372
567.977228,0.587170524287393
568.218282,0.6513097131892448
568.459336,0.5457468802574666
568.70039,0.5815315803916283
568.941444,0.6749612480864058
569.182498,0.5153185633201502
569.423552,0.5883519239501241
569.664606,0.6901267518002911
569.90566,0.5115704351206392
570.146714,0.5876345722764015
570.387768,0.7041808969054395
570.628822,0.5363920224903453
570.869876,0.5821774388309834
571.11093,0.7132166840778603
571.351984,0.5719921565623143
571.593038,0.591999197306638
571.834092,0.7226501937333033
572.075146,0.6033728188042106
572.3162,0.5756070822080824
572.557254,0.7287897480690269
572.798308,0.6511013274245248
573.039362,0.5460853482374578
573.280416,0.729314665635284
573.52147,0.6845729950384286
573.762524,0.5581039743490338
574.003578,0.7359228419910837
574.244632,0.726323333757354
574.485686,0.5980983940627613
574.72674,0.7342982483474827
574.967794,0.7511874934414792
575.208848,0.6343972141409717
575.449902,0.7231923846747911
575.690956,0.7707201048951736
575.93201,0.6718904315778802
576.173064,0.701713554676072
576.414118,0.7794864294006455
576.655172,0.7048572351568866
576.896226,0.697634466747259
577.13728,0.7899070489503638
577.378334,0.7401739891110929
577.619388,0.7217113588563393
577.860442,0.7715143555720959
578.101496,0.7361142068063493
578.34255,0.7546584622221715
578.583604,0.7497690898924518
578.824658,0.7323183171868194
579.065712,0.7710207443569672
579.306766,0.7288480535810617
579.54782,0.7244953032421283
579.788874,0.76924174197633
580.029928,0.7142944547829148
580.270982,0.70934731953041
580.512036,0.7592152082086517
580.75309,0.7285347162903674
580.994144,0.680613963955823
581.235198,0.72638870579909
581.476252,0.7065085323513844
581.717306,0.6396334506897822
581.95836,0.7164047345567987
582.199414,0.7736853597435758
582.440468,0.6352161146244644
582.681522,0.7115639392960577
582.922576,0.7863447260039386
583.16363,0.6430839521807834
583.404684,0.6981090195143019
583.645738,0.7883603473970939
583.886792,0.6830754206218237
584.127846,0.6730941924950113
584.3689,0.7857944773052489
584.609954,0.7216103263385406
584.851008,0.642402644348416
585.092062,0.7760642234854532
585.333116,0.7487575845408319
585.57417,0.601421054436963
585.815224,0.7658568550556744
586.056278,0.7706122116331928
586.297332,0.5889700179128148
586.538386,0.7518713851840596
586.77944,0.780079064259711
587.020494,0.5784460471796183
587.261548,0.7378239743295794
587.502602,0.7887782891259892
587.743656,0.5872351165975767
587.98471,0.7222817360991822
588.225764,0.7933902974928998
588.466818,0.6015834600454315
588.707872,0.7211630666010566
588.948926,0.7926052297710245
589.18998,0.6358198566654206
589.431034,0.7265339980689924
589.672088,0.7867615991703515
589.913142,0.6745766298016213
590.154196,0.7222167336680867
590.39525,0.7795877692234133
590.636304,0.7108456225283992
590.877358,0.7019451583616214
591.118412,0.7798606726979638
591.359466,0.7439957176592139
591.60052,0.6686998327729988
591.841574,0.792161495099657
592.082628,0.7699112734958298
592.323682,0.6395183270300981
592.564736,0.8019251537274432
592.80579,0.7836600205041916
593.046844,0.621760691890599
593.287898,0.811427692101962
593.528952,0.8002028667688489
593.770006,0.6191919236454102
594.01106,0.8089808770222452
594.252114,0.8171521265891218
594.493168,0.6483529856503539
594.734222,0.8043104117888916
594.975276,0.8263722013439914
595.21633,0.6928720007184089
595.457384,0.7885495765870638
595.698438,0.8343602628928688
595.939492,0.7502565982239253
596.180546,0.7605373926378011
596.4216,0.8406835231483996
596.662654,0.7978617038477828
596.903708,0.7313669219153911
597.144762,0.8450833647350596
597.385816,0.8277202864230443
597.62687,0.7045330753911766
597.867924,0.846792158432412
598.108978,0.8543707892265406
598.350032,0.6984861001874583
598.591086,0.8448045332344251
598.83214,0.8728600895159387
599.073194,0.7165910240043621
599.314248,0.8376206214849019
599.555302,0.8851926270275061
599.796356,0.7619837873236407
600.03741,0.825975637870194
600.278464,0.8845289814554335
600.519518,0.7952012911193954
600.760572,0.7852760240586186
601.001626,0.84358889017963
601.24268,0.8174463543125066
601.483734,0.7711672522162009
601.724788,0.8755964217220622
601.965842,0.8633285098660605
602.206896,0.7587067043869545
602.44795,0.8785082327739305
602.689004,0.8791146126315373
602.930058,0.762227661153316
603.171112,0.8894962390918727
603.412166,0.9009819994376069
603.65322,0.7935807340157668
603.894274,0.8893183576327932
604.135328,0.9146662814132371
604.376382,0.8357046648693153
604.617436,0.881526689706665
604.85849,0.9236796191386548
605.099544,0.8685327372488825
605.340598,0.8598219036151733
605.581652,0.9244595338149044
605.822706,0.8955296034638727
606.06376,0.8553624343850389
606.304814,0.9280923834679642
606.545868,0.9136616153350937
606.786922,0.851521950998739
607.027976,0.9266067697639492
607.26903,0.9139869367739333
607.510084,0.797941494007609
607.751138,0.8186325112822381
607.992192,0.8514623465483491
608.233246,0.842054954704203
608.4743,0.8945271717745267
608.715354,0.9152243980531681
608.956408,0.9071340906933628
609.197462,0.9106123442514429
609.438516,0.9283550707809872
609.67957,0.9266160358779773
609.920624,0.9050147835511473
610.161678,0.9295106631184459
610.402732,0.9347108956684814
610.643786,0.8981393900077129
610.88484,0.8827616913717029
611.125894,0.8736547537147703
611.366948,0.8671355245999038
611.608002,0.9129163715577935
611.849056,0.9359951351568966
612.09011,0.9178071377779998
612.331164,0.9363639898997612
612.572218,0.9519707209198679
612.813272,0.9344987403757015
613.054326,0.9054094560291237
613.29538,0.931139662061932
613.536434,0.9312690994706501
613.777488,0.917693336748725
614.018542,0.9526325705370083
614.259596,0.9459713460279924
614.50065,0.9203529879242599
614.741704,0.9519117005648208
614.982758,0.9453698995321779
615.223812,0.9261824810329333
615.464866,0.9556667639218837
615.70592,0.953658154848316
615.946974,0.9388495840363252
616.188028,0.9562738050321287
616.429082,0.9558407111016306
616.670136,0.9447962341282258
616.91119,0.9530451497570058
617.152244,0.9584719321727999
617.393298,0.9468571897180479
617.634352,0.9481894072562562
617.875406,0.9598041747148397
618.11646,0.9528983921045725
618.357514,0.9434518017538617
618.598568,0.9577236578329374
618.839622,0.9504982102611823
619.080676,0.9279633875920832
619.32173,0.9520935330640795
619.562784,0.95464188343091
619.803838,0.9438132129997691
620.044892,0.9597235545502579
620.285946,0.9562212114191896
620.527,0.9450853860138513
620.768054,0.958653100487847
621.009108,0.9546791151903785
621.250162,0.9412203509677634
621.491216,0.9548003671373433
621.73227,0.9520830600928173
621.973324,0.9457944659250902
622.214378,0.9601420852531051
622.455432,0.9558129921229358
622.696486,0.9467161185068461
622.93754,0.9637416675543269
623.178594,0.9627668543254515
623.419648,0.9530594455414703
623.660702,0.9640009489346812
623.901756,0.9671148704946172
624.14281,0.9525182614872241
624.383864,0.9578452964613716
624.624918,0.9661472728726563
624.865972,0.9569836235055494
625.107026,0.9601392048311699
625.34808,0.9659347438516739
625.589134,0.958074248845946
625.830188,0.9526135180761228
626.071242,0.9597523466887744
626.312296,0.9276915341479931
626.55335,0.9221466607656369
626.794404,0.9390683614759876
627.035458,0.936520375743929
627.276512,0.9350979460931979
627.517566,0.9497124731883584
627.75862,0.9525315968362321
627.999674,0.9384919504783263
628.240728,0.9555578241204832
628.481782,0.9608999362912894
628.722836,0.9389293896426585
628.96389,0.9563589171882113
629.204944,0.9645901334920329
629.445998,0.9441086727724802
629.687052,0.9513654600347264
629.928106,0.9650175415850727
630.16916,0.9464851479534838
630.410214,0.952328729212275
630.651268,0.9603917546508861
630.892322,0.953317759651193
631.133376,0.9528755228175946
631.37443,0.9477277514372385
631.615484,0.9563522226992217
631.856538,0.95377450824062
632.097592,0.954429976455333
632.338646,0.9570487006045442
632.5797,0.9502625159323423
632.820754,0.9593608476025699
633.061808,0.9474794792914333
633.302862,0.9459079680709938
633.543916,0.9601881731792985
633.78497,0.952994639702597
634.026024,0.938046272658711
634.267078,0.9532891605473922
634.508132,0.9635344853686858
634.749186,0.926697581677097
634.99024,0.95011428654205
635.231294,0.9629237981132778
635.472348,0.942664348306964
635.713402,0.9342408543132714
635.954456,0.960942216818651
636.19551,0.9513901958582517
636.436564,0.9235189128667758
636.677618,0.9476064500485091
636.918672,0.9584240097742611
637.159726,0.9354673827408392
637.40078,0.9331465654105714
637.641834,0.9540492348577273
637.882888,0.9466290246303233
638.123942,0.9131884611758573
638.364996,0.9489055605725928
638.60605,0.9431537180842077
638.847104,0.9348539173764003
639.088158,0.9240990648927254
639.329212,0.9463763084198623
639.570266,0.9366899012735362
639.81132,0.902632306066584
640.052374,0.933945680843173
640.293428,0.9391078031754395
640.534482,0.9231671191819261
640.775536,0.9118042045044034
641.01659,0.9444693911783084
641.257644,0.9206199289953424
641.498698,0.8834416796359438
641.739752,0.9148839978954473
641.980806,0.9337383679146123
642.22186,0.8880031399646421
642.462914,0.9132313820421649
642.703968,0.9297049511494296
642.945022,0.9117741154621266
643.186076,0.8769897274170931
643.42713,0.9061087020033959
643.668184,0.928635476351473
643.909238,0.8484534986444969
644.150292,0.9141231309737285
644.391346,0.9140701133696574
644.6324,0.892695269413856
644.873454,0.8734887750800341
645.114508,0.9000994695884159
645.355562,0.9154752038970663
645.596616,0.8068721899668732
645.83767,0.912692734443427
646.078724,0.897322454924644
646.319778,0.8502881388997366
646.560832,0.8826116346393534
646.801886,0.8733228279782428
647.04294,0.8944556124631953
647.283994,0.7972715045875944
647.525048,0.9003425292567835
647.766102,0.8889093652637389
648.007156,0.7854645129221516
648.24821,0.8880209002050432
648.489264,0.8456666734750993
648.730318,0.8431503379901879
648.971372,0.8296345303852415
649.212426,0.875044969702003
649.45348,0.8702280284582515
649.694534,0.7386064823983763
649.935588,0.8899055014849887
650.176642,0.8532949599468936
650.417696,0.7588356954906335
650.65875,0.8634321155034583
650.899804,0.8057594742951204
651.140858,0.7983325811481972
651.381912,0.7833074528286413
651.622966,0.8392639678563665
651.86402,0.8484874374632146
652.105074,0.7043921828658205
652.346128,0.8681072604579574
652.587182,0.8411039700129306
652.828236,0.7139373968274509
653.06929,0.8538924755249102
653.310344,0.7870448843343228
653.551398,0.7778045557905514
653.792452,0.8107463790321469
654.033506,0.7847971517548445
654.27456,0.8289379299928428
654.515614,0.7335423105264938
654.756668,0.8255544976947531
654.997722,0.8468090944449401
655.238776,0.6592977668642808
655.47983,0.8347775473367327
655.720884,0.8370679742683644
655.961938,0.6801717086278043
656.202992,0.8212645437955779
656.444046,0.7923437131978079
656.6851,0.750954661409342
656.926154,0.7994750133836075
657.167208,0.749079619534746
657.408262,0.807396827379039
657.649316,0.7603929042600305
657.89037,0.7551113931651998
658.131424,0.8353620961880973
658.372478,0.7084824434822458
658.613532,0.7848520894782652
658.854586,0.8480548191971432
659.09564,0.66912793764492
659.336694,0.8072111474627507
659.577748,0.8452354934318839
659.818802,0.6700653728091234
660.059856,0.815201464975733
660.30091,0.8391296963635153
660.541964,0.7071729626050898
660.783018,0.8083097014707017
661.024072,0.8237073252254469
661.265126,0.7525709508198802
661.50618,0.7929144060960999
661.747234,0.806533374803252
661.988288,0.7920347593995675
662.229342,0.7745601183456146
662.470396,0.78936220108072
662.71145,0.8152585310755714
662.952504,0.7574785945633924
663.193558,0.778902033754356
663.434612,0.8435804543329075
663.675666,0.770065271149781
663.91672,0.7914092990290174
664.157774,0.8593061652099979
664.398828,0.7888966147435577
664.639882,0.7964427732378215
664.880936,0.8696190819944585
665.12199,0.8116711569274905
665.363044,0.798356531484885
665.604098,0.8806984439548307
665.845152,0.8340766286240432
666.086206,0.8035547152348349
666.32726,0.8890160407879739
666.568314,0.8541913901983603
666.809368,0.8224809152132161
667.050422,0.8950729998099347
667.291476,0.8707764448492046
667.53253,0.8242346666448453
667.773584,0.8782710675698249
668.014638,0.8820116627413629
668.255692,0.849854602510074
668.496746,0.8761394598279474
668.7378,0.9077093960593928
668.978854,0.8798269839391996
669.219908,0.8684198353318238
669.460962,0.8350196679312497
669.702016,0.7345920263985148
669.94307,0.8652991445384027
670.184124,0.8823910093100088
670.425178,0.8669621148365382
670.666232,0.8622758913119016
670.907286,0.8523057116682845
671.14834,0.831046108588414
671.389394,0.8771651429035405
671.630448,0.8318858891758967
671.871502,0.7903495207783245
672.112556,0.8487080728783161
672.35361,0.8178388227474656
672.594664,0.7345920263985148
672.835718,0.7865098757365144
673.076772,0.798699898612065
673.317826,0.7031183861486195
673.55888,0.7764135309743121
673.799934,0.7947878939405951
674.040988,0.6678310877969766
674.282042,0.7393824265042603
674.523096,0.8022540104514931
674.76415,0.6718635564981223
675.005204,0.7171932133486416
675.246258,0.7935966057891642
675.487312,0.6838067024879171
675.728366,0.677774935290118
675.96942,0.7654587130169469
676.210474,0.6868976355309941
676.451528,0.6252898354614912
676.692582,0.7263160705603325
676.933636,0.6850934682694335
677.17469,0.5833896281436023
677.415744,0.7034489294617032
677.656798,0.707554939129276
677.897852,0.6118366156525937
678.138906,0.6519157129687309
678.37996,0.7145516470784722
678.621014,0.641824742063539
678.862068,0.5814327284256169
679.103122,0.7134592189790435
679.344176,0.6756095220062629
679.58523,0.49853075320431806
679.826284,0.7031816696510879
680.067338,0.695836889694565
680.308392,0.4435476687142199
680.549446,0.6936623251985895
680.7905,0.7110589082064097
681.031554,0.44528088219163875
681.272608,0.6714068445793546
681.513662,0.7084257671538505
681.754716,0.46104943844005275
681.99577,0.6171581296422508
682.236824,0.6961361638964758
682.477878,0.4838356480873182
682.718932,0.590290789464819
682.959986,0.6706485833432637
683.20104,0.5296970709957463
683.442094,0.6119100404518719
683.683148,0.6140186356954898
683.924202,0.5846920386623612
684.165256,0.6051856551555231
684.40631,0.5516011765988004
684.647364,0.619712263373362
684.888418,0.5677239397356092
685.129472,0.549509069648432
685.370526,0.6151002600445377
685.61158,0.5287127501458643
685.852634,0.5939263245834361
686.093688,0.5823637654220738
686.334742,0.4919294338060364
686.575796,0.5792274766895503
686.81685,0.5514081499686215
687.057904,0.4573163022664522
687.298958,0.6486448101494844
687.540012,0.642775345955156
687.781066,0.4133461092719263
688.02212,0.6693554798236976
688.263174,0.6710645143902374
688.504228,0.4102411998265336
688.745282,0.6490795477931324
688.986336,0.658375395801069
689.22739,0.5182072604754715
689.468444,0.5923071169414039
689.709498,0.6523200260348705
689.950552,0.6014270686775786
690.191606,0.517430532276544
690.43266,0.6330410557097866
690.673714,0.6399661465775749
690.914768,0.5637806621619809
691.155822,0.6171396151760798
691.396876,0.6498199204098256
691.63793,0.5795403439935322
691.878984,0.6065488559053663
692.120038,0.6645467829975238
692.361092,0.5626429746756265
692.602146,0.6702061013133891
692.8432,0.6467276602930043
693.084254,0.5548985359816725
693.325308,0.6979554524230082
693.566362,0.640190173931377
693.807416,0.5763443310118841
694.04847,0.7288772080862913
694.289524,0.6839503169744328
694.530578,0.56102489406306
694.771632,0.7446954024341377
695.012686,0.7139873741944163
695.25374,0.6287195425587205
695.494794,0.7163330976652472
695.735848,0.7264177619284407
695.976902,0.7073214845214922
696.217956,0.6878324518463245
696.45901,0.7273627191080329
696.700064,0.7377723284590029
696.941118,0.5554426030962771
697.182172,0.5942887301638965
697.423226,0.7649995755441527
697.66428,0.7581682138136144
697.905334,0.6400173459172475
698.146388,0.43112810744169633
698.387442,0.11016236015500358
698.628496,0.4119678362641693
698.86955,0.2580504940081417
699.110604,0.6119283980284477
699.351658,0.6732961510450276
699.592712,0.5188139177955556
699.833766,0.4946919665074993
700.07482,0.7561466047318435
700.315874,0.7772447380689461
700.556928,0.74585803387868
700.797982,0.7936759694178585
701.039036,0.7588356954906335
701.28009,0.7990274327103979
701.521144,0.7817658561178942
701.762198,0.715373854151065
702.003252,0.7947322607352041
702.244306,0.7829550437728529
702.48536,0.6759271331143695
702.726414,0.7657419851428748
702.967468,0.7451498052083784
703.208522,0.6744282392666223
703.449576,0.7154382406952897
703.69063,0.740277620723612
703.931684,0.696574867856968
704.172738,0.7005987166552321
704.413792,0.722729689626808
704.654846,0.6807024495225744
704.8959,0.6665967424060844
705.136954,0.7213073136385997
705.378008,0.650483074879928
705.619062,0.6338391901590908
705.860116,0.7460370612892407
706.10117,0.6271120789610645
706.342224,0.6087546293089262
706.583278,0.7451796117967144
706.824332,0.615346349363138
707.065386,0.5983496481479321
707.30644,0.7352828675478007
707.547494,0.5792158922558613
707.788548,0.6247210805339621
708.029602,0.7128886798499408
708.270656,0.529241727340526
708.51171,0.638521456201343
708.752764,0.7170139374557248
708.993818,0.466545373387538
709.234872,0.5946632500252689
709.475926,0.3922405419345182
709.71698,0.1465923021671475
709.958034,0.44927504787656664
710.199088,0.5324586696987524
710.440142,0.36815177270815036
710.681196,0.5692531730301388
710.92225,0.5689287911791218
711.163304,0.4077300360216307
711.404358,0.6245649197847356
711.645412,0.576355858013774
711.886466,0.4270603247375593
712.12752,0.6594626119107692
712.368574,0.5637130125415799
712.609628,0.4410398697612199
712.850682,0.6752920601403024
713.091736,0.5482959955451243
713.33279,0.45448971267463767
713.573844,0.6874198761602998
713.814898,0.5428512161505384
714.055952,0.47025978638099986
714.297006,0.692082576694778
714.53806,0.5565545999286365
714.779114,0.48694699580772866
715.020168,0.6881420461031387
715.261222,0.5772845383322298
715.502276,0.5124254715039532
715.74333,0.6717023285926853
715.984384,0.5948297790482511
716.225438,0.5452504764944005
716.466492,0.6463655941912108
716.707546,0.5975005946182375
716.9486,0.5790826879197284
717.189654,0.6140984633068124
717.430708,0.5940867063416367
717.671762,0.602775775298893
717.912816,0.5837047436163202
718.15387,0.5739287610694002
718.394924,0.6058335503686639
718.635978,0.5661025689333927
718.877032,0.5803116454528178
719.118086,0.6467858684017562
719.35914,0.5734468633354858
719.600194,0.5905741970561428
719.841248,0.6663234937614978
720.082302,0.5783882054670342
720.323356,0.6080732057925008
720.56441,0.6465401364637888
720.805464,0.5608341780226427
721.046518,0.6375452653497868
721.287572,0.6885068580542006
721.528626,0.5798127919754695
721.76968,0.6704138974115273
722.010734,0.6911074279030943
722.251788,0.5855346016978257
722.492842,0.6944118851993472
722.733896,0.6827544506079932
722.97495,0.6025648406932477
723.216004,0.711777440501426
723.457058,0.6713195673627013
723.698112,0.6330283950152797
723.939166,0.7198229499919806
724.18022,0.6753798538145858
724.421274,0.6668034194295137
724.662328,0.7192473219139184
724.903382,0.6800016869542421
725.144436,0.6952456796381944
725.38549,0.7244735687090507
725.626544,0.6839024421278838
725.867598,0.7045119397159515
726.108652,0.7316814773163791
726.349706,0.6884242421882852
726.59076,0.6995416109087802
726.831814,0.7519766545466688
727.072868,0.7184781388657877
727.313922,0.7154597041644609
727.554976,0.7569863934596145
727.79603,0.7483084647395213
728.037084,0.7560483120623903
728.278138,0.765320942848291
728.519192,0.7734687581684833
728.760246,0.7863997720613484
729.0013,0.7652750249692702
729.242354,0.7991632789205594
729.483408,0.8118010347025437
729.724462,0.7769261330448309
729.965516,0.8334096341545049
730.20657,0.8300577519080529
730.447624,0.80087531956757
730.688678,0.86205172872256
730.929732,0.8477156651048049
731.170786,0.8208047644012983
731.41184,0.8565779118266085
731.652894,0.8534058955023416
731.893948,0.8329930334962713
732.135002,0.8428552870088251
732.376056,0.8405406190966529
732.61711,0.8053969641025982
732.858164,0.6600101930934101
733.099218,0.3499727446358135
733.340272,0.717250591100789
733.581326,0.8224891400634924
733.82238,0.8113222133582556
734.063434,0.8537729389460924
734.304488,0.8795806668696956
734.545542,0.819877778862993
734.786596,0.8533461591804521
735.02765,0.8805575434761367
735.268704,0.834193407526383
735.509758,0.8492004663408862
735.750812,0.8590741838642821
735.991866,0.8175526292462881
736.23292,0.8552683496920095
736.473974,0.8530987246740273
736.715028,0.7921060457357505
736.956082,0.8560213170968051
737.197136,0.8330430145776986
737.43819,0.7615191189516354
737.679244,0.8458865753962138
737.920298,0.8088757163438245
738.161352,0.7320400890929742
738.402406,0.8382239254957522
738.64346,0.7990354230246766
738.884514,0.7060988762143844
739.125568,0.8220615568919188
739.366622,0.8171602981512456
739.607676,0.7060635721531825
739.84873,0.8078490962258291
740.089784,0.8179287899660741
740.330838,0.7174657985576237
740.571892,0.7834562953842737
740.812946,0.8132717251486984
741.054,0.7378387309566317
