nu,[0]3-methylfuran-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
578.203564,0.8705848951025825
578.322566,0.8712032298609693
578.441569,0.8681333040664233
578.560571,0.8682982650649945
578.679574,0.8663121370225587
578.798576,0.8645812442182821
578.917578,0.8638553009120129
579.036581,0.8638466624021963
579.155583,0.8621724244130824
579.274585,0.8606133037547434
579.393588,0.8580181721984402
579.51259,0.8554223118511327
579.631593,0.856740677092066
579.750595,0.8519137412010364
579.869597,0.8525273399637482
579.9886,0.8503391577186199
580.107602,0.8515985914230961
580.226605,0.8467159505675584
580.345607,0.8476817571563642
580.464609,0.8471140005987551
580.583612,0.8454214656966379
580.702614,0.8431166126511795
580.821616,0.8409946336038494
580.940619,0.8408516766678207
581.059621,0.8383999710042378
581.178624,0.8382993690439556
581.297626,0.8356712373512754
581.416628,0.8351950404749878
581.535631,0.8353036228879536
581.654633,0.8329097383577481
581.773635,0.8323768466687289
581.892638,0.8311541516051745
582.01164,0.8281508128991668
582.130643,0.8281342500485379
582.249645,0.8256535701787067
582.368647,0.8258352339464277
582.48765,0.825158326624523
582.606652,0.8224644657594069
582.725655,0.822604296603871
582.844657,0.8220451158251922
582.963659,0.8214781003381123
583.082662,0.8185915806799476
583.201664,0.8172583632708131
583.320666,0.8171439551087135
583.439669,0.8169315252974574
583.558671,0.8158702043226737
583.677674,0.8140935445400297
583.796676,0.8140935445400297
583.915678,0.8137110104766426
584.034681,0.8129708702719779
584.153683,0.8095635529918787
584.272685,0.810017035544818
584.391688,0.8078410177752592
584.51069,0.808439041369853
584.629693,0.8073887534511349
584.748695,0.8062914510811838
584.867697,0.80381993204923
584.9867,0.8035065033982904
585.105702,0.8042460695296733
585.224704,0.8029603047045822
585.343707,0.8005390225606666
585.462709,0.7995949436301587
585.581712,0.7998188615614226
585.700714,0.797941494007609
585.819716,0.7964666668794215
585.938719,0.7974548981230977
586.057721,0.7978138335816742
586.176724,0.7947640506614279
586.295726,0.7940411443475853
586.414728,0.7958854583795125
586.533731,0.7965144563131029
586.652733,0.7930888664553769
586.771735,0.7922327928425663
586.890738,0.79429527817302
587.00974,0.7924071032304313
587.128743,0.7899623443791077
587.247745,0.7881317560436971
587.366747,0.7916230083892205
587.48575,0.7876117607020469
587.604752,0.7891096455874081
587.723754,0.7874385051734993
587.842757,0.7864784159706845
587.961759,0.7840205870375683
588.080762,0.7855587743192729
588.199764,0.7867537315936977
588.318766,0.7826106193325264
588.437769,0.7828297809871393
588.556771,0.786352589490516
588.675774,0.7887625137179614
588.794776,0.7843734756957282
588.913778,0.7830255128978555
589.032781,0.7876432658025727
589.151783,0.7857630461547839
589.270785,0.7812656860414756
589.389788,0.7837932540322063
589.50879,0.7850954313420436
589.627793,0.7817893094453758
589.746795,0.7811328821634981
589.865797,0.7854959321310485
589.9848,0.7840127468708987
590.103802,0.7815391768896968
590.222804,0.7832291259997651
590.341807,0.7829941925037517
590.460809,0.7800244606363619
590.579812,0.7779445732117836
590.698814,0.778715119696839
590.817816,0.7784270483990277
590.936819,0.7768484443160276
591.055821,0.7751645109203855
591.174823,0.7763514203762912
591.293826,0.777050451171303
591.412828,0.774072299150238
591.531831,0.7743510153438368
591.650833,0.7771437028204307
591.769835,0.7734300856973946
591.888838,0.7738555892472782
592.00784,0.7725643289157117
592.126843,0.7725488777836452
592.245845,0.7694571598211742
592.364847,0.7701499829886731
592.48385,0.7723094247486704
592.602852,0.7707201048951736
592.721854,0.768788023208762
592.840857,0.769087909011744
592.959859,0.766331833533922
593.078862,0.7630360508449828
593.197864,0.7659487633926709
593.316866,0.7650531273887334
593.435869,0.7609710225243818
593.554871,0.7543566592019108
593.673873,0.7523828315980577
593.792876,0.753768490423377
593.911878,0.7494092870888845
594.030881,0.7478596143292662
594.149883,0.7561239206739641
594.268885,0.7578725858614249
594.387888,0.7529172130914741
594.50689,0.7504066645497025
594.625893,0.7444571380296966
594.744895,0.7369833342547276
594.863897,0.7345773347049043
594.9829,0.73462875691809
595.101902,0.7312060388903514
595.220904,0.7223756388284204
595.339907,0.7158461567375137
595.458909,0.7079725197175225
595.577912,0.6953082545651913
595.696914,0.6887409901861461
595.815916,0.6856554753048079
595.934919,0.680260136697626
596.053921,0.6707223587450041
596.172923,0.6550982857655879
596.291926,0.6484891540745247
596.410928,0.6455064993756265
596.529931,0.6328068738454905
596.648933,0.6139081222875696
596.767935,0.5882225007639276
596.886938,0.5665046444772629
597.00594,0.5340157212031322
597.124942,0.4819475443515595
597.243945,0.4828786012930988
597.362947,0.46383796551353174
597.48195,0.43328048037705774
597.600952,0.39781428627379595
597.719954,0.39516179118762473
597.838957,0.4357877352229188
597.957959,0.4090409523322879
598.076962,0.32138998072931496
598.195964,0.29238027860864507
598.314966,0.3919582303886777
598.433969,0.3843160569318158
598.552971,0.31452239409094834
598.671973,0.24600584085958407
598.790976,0.1964200108526981
598.909978,0.18888819496415055
599.028981,0.1427586267068242
599.147983,0.12536823403233938
599.266985,0.11070348038162738
599.385988,0.1079270222680149
599.50499,0.3639641154986557
599.623992,0.5844406751327683
599.742995,0.6763260477911648
599.861997,0.7166411871317314
599.981,0.7411590754538186
600.100002,0.7538287943147344
600.219004,0.763707818103969
600.338007,0.769988268472864
