nu,[0]4-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
686.967739,0.9907930459627607
687.085742,0.9903498643011273
687.203744,0.9909341449385145
687.321746,0.9874355995293255
687.439749,0.9896004531417625
687.557751,0.9882940540097656
687.675754,0.9908233646938414
687.793756,0.9884284711412686
687.911758,0.9897815665960631
688.029761,0.989357041371165
688.147763,0.9895489952561157
688.265765,0.9872322087457924
688.383768,0.9886686884449764
688.50177,0.9881112365209129
688.619772,0.988741852634963
688.737775,0.9883879464047147
688.855777,0.9877950915111255
688.973779,0.9876459457130985
689.091782,0.9869883925027778
689.209784,0.988186335828626
689.327787,0.9875096599765222
689.445789,0.9882100525852859
689.563791,0.985751484761821
689.681794,0.9874346120942197
689.799796,0.9876884154018559
689.917798,0.9867318088780437
690.035801,0.9839364178733048
690.153803,0.9874839850591383
690.271805,0.9856272878993076
690.389808,0.9849661538244151
690.50781,0.9833472164424444
690.625813,0.9847662259885507
690.743815,0.9849109972641991
690.861817,0.9842109744327505
690.97982,0.9847987238102194
691.097822,0.9851680925839648
691.215824,0.9860147155479986
691.333827,0.9843536953710612
691.451829,0.9847809975927273
691.569831,0.9852774523115942
691.687834,0.9846707082973127
691.805836,0.9837012851689105
691.923838,0.9841174788312907
692.041841,0.9834819442397403
692.159843,0.9848991784031452
692.277846,0.9817476295910663
692.395848,0.9830719177654539
692.51385,0.9827102138573173
692.631853,0.9836560359505327
692.749855,0.980822277948234
692.867857,0.9834091692685738
692.98586,0.9818458092629273
693.103862,0.980376105323737
693.221864,0.9816160842224377
693.339867,0.9809831459926365
693.457869,0.981620992315129
693.575872,0.9788919600480884
693.693874,0.9803261074173228
693.811876,0.9785083096001501
693.929879,0.9793707552724434
694.047881,0.977459910734451
694.165883,0.9771843059017318
694.283886,0.9764604805414745
694.401888,0.9760992569941513
694.51989,0.9778744416109381
694.637893,0.9796175878023646
694.755895,0.9789878961609658
694.873897,0.9784388379764404
