nu,[0]PFC-51-14-HITRAN(x-sec)-X=0.01-T=297.0K-P=0.0atm-L=15cm
728.44508,0.999867558771114
728.505345,0.9998658489990504
728.56561,0.9998646291634586
728.625875,0.9998636592952388
728.68614,0.9998624394623186
728.746405,0.9998609396697842
728.80667,0.999858779972487
728.866935,0.9998570802140058
728.9272,0.9998563403200402
728.987465,0.9998564203085506
729.04773,0.9998574001683227
729.107995,0.9998586099965088
729.16826,0.9998595898584267
729.228525,0.999860529726883
729.28879,0.9998602797617818
729.349055,0.9998592699034092
729.40932,0.9998583300361372
729.469585,0.999858580000751
729.52985,0.999859349892154
729.590115,0.9998597998289627
729.65038,0.9998589899428528
729.710645,0.999857070215435
729.77091,0.999855090500396
729.831175,0.999853420743789
729.89144,0.9998522409174487
729.951705,0.9998512210686831
730.01197,0.9998500012509375
730.072235,0.99984878143468
730.1325,0.9998478515757456
730.192765,0.9998473616504184
730.25303,0.9998473616504184
730.313295,0.9998478915696606
730.37356,0.9998491013863413
730.433825,0.999850321202989
730.49409,0.9998512610627327
730.554355,0.9998515010270642
730.61462,0.9998512610627327
730.674885,0.9998507711357348
730.73515,0.999850251213469
730.795415,0.9998495513185381
730.85568,0.99984878143468
730.915945,0.9998475316244844
730.97621,0.9998460618496932
731.036475,0.9998446420692934
731.09674,0.9998436622220243
731.157005,0.9998426923741423
731.21727,0.9998419624892433
731.277535,0.9998412626001145
731.3378,0.9998407426827931
731.398065,0.9998397628393454
731.45833,0.9998385830291213
731.518595,0.9998380931083357
731.57886,0.9998383430678902
731.639125,0.9998393529051267
731.69939,0.9998405727098812
731.759655,0.9998422824387224
731.81992,0.9998437422095204
731.880185,0.99984496201963
731.94045,0.9998461418373813
732.000715,0.9998466317621109
732.06098,0.9998463818004841
732.121245,0.9998456119190665
732.18151,0.9998441121517735
732.241775,0.999842202451343
732.30204,0.9998407426827931
732.362305,0.9998398028329367
732.42257,0.9998393129115534
732.482835,0.9998390329565849
732.5431,0.9998390729501471
732.603365,0.9998395928666002
732.66363,0.9998405727098812
732.723895,0.9998412626001145
732.78416,0.9998415525541227
732.844425,0.9998417525224532
732.90469,0.9998415125604614
732.964955,0.9998412626001145
733.02522,0.999841062631882
733.085485,0.999842032478183
733.14575,0.9998440221658075
733.206015,0.9998464617881979
733.26628,0.9998481315331833
733.326545,0.9998485814649437
733.38681,0.9998483315028296
733.447075,0.9998480915392588
733.50734,0.9998478515757456
733.567605,0.9998478515757456
733.62787,0.9998480915392588
733.688135,0.9998488214286321
733.7484,0.9998501212329448
733.808665,0.9998520709425822
733.86893,0.9998542606210152
733.929195,0.9998567002683876
733.98946,0.999859349892154
734.049725,0.9998610096600524
734.10999,0.9998609796642226
734.170255,0.9998595098696628
734.23052,0.9998578101099408
734.290785,0.9998571102097187
734.35105,0.9998573601740275
734.411315,0.9998573601740275
734.47158,0.999856870244041
734.531845,0.9998561403487921
734.59211,0.9998558903847883
734.652375,0.9998563803142946
734.71264,0.999856630278421
734.772905,0.999856630278421
734.83317,0.9998561403487921
734.893435,0.999855860389112
734.9537,0.9998554104540761
735.013965,0.9998554504482933
735.07423,0.9998564203085506
735.134495,0.9998584100248068
735.19476,0.9998608496823037
735.255025,0.9998627994128615
735.31529,0.9998644691851308
735.375555,0.9998661689561732
735.43582,0.999867878728784
735.496085,0.9998690985683402
735.55635,0.9998695085147546
735.616615,0.9998687786102798
735.67688,0.9998673188029287
735.737145,0.9998660989655439
735.79741,0.9998651590918526
735.857675,0.9998649191242431
735.91794,0.9998654390541363
735.978205,0.9998663789280907
736.03847,0.9998668688627365
736.098735,0.9998668688627365
736.159,0.999866658890716
736.219265,0.999867148825499
736.27953,0.9998681286957849
736.339795,0.999869058573577
736.40006,0.9998693085408729
736.460325,0.9998700784405369
736.52059,0.9998715782467794
736.580855,0.9998740179364067
736.64112,0.9998761676678563
736.701385,0.9998778374624505
736.76165,0.9998785673735383
736.821915,0.9998785273783964
736.88218,0.9998775574966953
736.942445,0.9998763376468193
737.00271,0.9998753577684885
737.062975,0.9998743878898618
737.12324,0.9998736979767722
737.183505,0.999873448008379
737.24377,0.9998739379464885
737.304035,0.9998749478196758
737.3643,0.9998762076629037
737.424565,0.999877387517525
737.48483,0.9998780774331604
737.545095,0.9998780774331604
737.60536,0.9998778374624505
