nu,[0]1-Ethoxy-1-1-2-3-3-3-hexafluoropropane-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
3406.154443,1.0
3406.63656,1.0
3407.118677,1.0
3407.600794,1.0
3408.08291,1.0
3408.565027,1.0
3409.047144,1.0
3409.52926,1.0
3410.011377,1.0
3410.493494,1.0
3410.97561,1.0
3411.457727,1.0
3411.939844,1.0
3412.421961,1.0
3412.904077,1.0
3413.386194,1.0
3413.868311,1.0
3414.350427,1.0
3414.832544,1.0
3415.314661,1.0
3415.796777,1.0
3416.278894,1.0
3416.761011,1.0
3417.243128,1.0
3417.725244,1.0
3418.207361,1.0
3418.689478,1.0
3419.171594,1.0
3419.653711,1.0
3420.135828,1.0
3420.617944,1.0
3421.100061,1.0
3421.582178,1.0
3422.064295,1.0
3422.546411,1.0
3423.028528,1.0
3423.510645,1.0
3423.992761,1.0
3424.474878,1.0
3424.956995,1.0
3425.439111,1.0
3425.921228,1.0
3426.403345,1.0
3426.885462,1.0
3427.367578,1.0
3427.849695,1.0
3428.331812,1.0
3428.813928,1.0
3429.296045,1.0
3429.778162,1.0
3430.260278,1.0
3430.742395,1.0
3431.224512,1.0
3431.706629,1.0
3432.188745,1.0
3432.670862,1.0
3433.152979,1.0
3433.635095,1.0
3434.117212,1.0
3434.599329,1.0
3435.081445,1.0
3435.563562,1.0
3436.045679,1.0
3436.527796,1.0
3437.009912,1.0
3437.492029,1.0
3437.974146,1.0
3438.456262,1.0
3438.938379,1.0
3439.420496,1.0
3439.902612,1.0
3440.384729,1.0
3440.866846,1.0
3441.348963,1.0
3441.831079,1.0
3442.313196,1.0
3442.795313,1.0
3443.277429,1.0
3443.759546,1.0
3444.241663,1.0
3444.723779,1.0
3445.205896,1.0
3445.688013,1.0
3446.17013,1.0
3446.652246,1.0
3447.134363,1.0
3447.61648,1.0
3448.098596,1.0
3448.580713,1.0
3449.06283,1.0
3449.544946,1.0
3450.027063,1.0
3450.50918,1.0
3450.991297,1.0
3451.473413,1.0
3451.95553,1.0
3452.437647,1.0
3452.919763,1.0
3453.40188,1.0
3453.883997,1.0
3454.366113,1.0
3454.84823,1.0
3455.330347,1.0
3455.812464,1.0
3456.29458,1.0
3456.776697,1.0
3457.258814,1.0
3457.74093,1.0
3458.223047,1.0
3458.705164,1.0
3459.18728,1.0
3459.669397,1.0
3460.151514,1.0
3460.633631,1.0
3461.115747,1.0
3461.597864,1.0
3462.079981,1.0
3462.562097,1.0
3463.044214,1.0
3463.526331,1.0
3464.008447,1.0
3464.490564,1.0
3464.972681,1.0
3465.454798,1.0
3465.936914,1.0
3466.419031,1.0
3466.901148,1.0
3467.383264,1.0
3467.865381,1.0
3468.347498,1.0
3468.829614,1.0
3469.311731,1.0
3469.793848,1.0
3470.275965,1.0
3470.758081,1.0
3471.240198,1.0
3471.722315,1.0
3472.204431,1.0
3472.686548,1.0
3473.168665,1.0
3473.650781,1.0
3474.132898,1.0
3474.615015,1.0
3475.097132,1.0
3475.579248,1.0
3476.061365,1.0
3476.543482,1.0
3477.025598,1.0
3477.507715,1.0
3477.989832,1.0
3478.471948,1.0
3478.954065,1.0
3479.436182,1.0
3479.918299,1.0
3480.400415,1.0
3480.882532,1.0
3481.364649,1.0
3481.846765,1.0
3482.328882,1.0
3482.810999,1.0
3483.293115,1.0
3483.775232,1.0
3484.257349,1.0
3484.739466,1.0
3485.221582,1.0
3485.703699,1.0
3486.185816,1.0
3486.667932,1.0
3487.150049,1.0
3487.632166,1.0
3488.114282,1.0
3488.596399,1.0
3489.078516,1.0
3489.560633,1.0
3490.042749,1.0
3490.524866,1.0
3491.006983,1.0
3491.489099,1.0
3491.971216,1.0
3492.453333,1.0
3492.935449,1.0
3493.417566,1.0
3493.899683,1.0
3494.3818,1.0
3494.863916,1.0
3495.346033,1.0
3495.82815,1.0
3496.310266,1.0
3496.792383,1.0
3497.2745,1.0
3497.756616,1.0
3498.238733,1.0
3498.72085,1.0
3499.202967,1.0
3499.685083,1.0
3500.1672,1.0
