nu,[0]Methylfluoride-PNNL(x-sec)-X=0.01-T=278.2K-P=1.0atm-L=15cm
683.663673,0.9999447535261426
683.781676,0.9998864664454219
683.899678,0.999954022057018
684.01768,1.0001145065553751
684.135683,0.9993827905521624
684.253685,0.9997230883471111
684.371687,0.9999681395075563
684.48969,0.9998023495354272
684.607692,0.999657908526636
684.725695,0.9996619471527446
684.843697,0.9996301184230633
684.961699,0.9999347211307581
685.079702,0.9998497212929763
685.197704,0.9999658405834462
685.315706,0.9996768022396523
685.433709,0.9998761276728103
685.551711,1.0003290041099842
685.669713,0.9997299264764218
685.787716,0.9998125375732769
685.905718,0.9995302203810164
686.02372,1.0001452505478394
686.141723,0.9999331532343446
686.259725,0.9999487873114145
686.377728,0.999803559297002
686.49573,0.99985240089382
686.613732,0.9999107439835553
686.731735,0.9997914417512959
686.849737,1.0000974657494777
686.967739,0.9996835300871705
687.085742,0.9999081762160618
687.203744,1.0001272480953523
687.321746,0.9997055933461467
687.439749,0.9998780874319412
687.557751,1.0001670139452763
687.675754,0.9997520007568975
687.793756,0.999972386381263
687.911758,0.9999681365076518
688.029761,0.999872878080676
688.147763,0.9995856058849689
688.265765,0.9999016408375796
688.383768,0.9999157175519651
688.50177,0.9997624382222688
688.619772,0.9998626094389477
688.737775,1.0003755905164617
688.855777,1.0001106061164056
688.973779,0.9997366446841008
689.091782,0.9999732363581526
689.209784,1.0001393097026956
689.327787,0.9999460574549514
689.445789,0.9996647462101153
689.563791,1.0000309144778425
689.681794,0.999736264784248
689.799796,0.9997784345492507
689.917798,0.9997238781286628
690.035801,0.9999909164412558
690.153803,0.9998869463910409
690.271805,0.9998507111446904
690.389808,1.000185927282335
690.50781,1.000075350838732
690.625813,0.9999319893128317
690.743815,0.9996265997312394
690.861817,0.999874297901171
690.97982,0.9998496713004915
691.097822,0.999908611176213
691.215824,0.9998350536051527
691.333827,0.9998930557189474
691.451829,0.9996863092112471
691.569831,0.999863819273437
691.687834,0.9997681968704979
691.805836,0.999757779340162
691.923838,1.0001353891642857
692.041841,1.0000434649445733
