nu,[0]Silane-PNNL(x-sec)-X=0.01-T=278.2K-P=1.0atm-L=15cm
684.607692,0.9999658065846082
684.725695,1.0002653451978107
684.843697,0.999911347929827
684.961699,1.0001745552329921
685.079702,0.9998845066698682
685.197704,0.9999438375771679
685.315706,0.9999938241190708
685.433709,0.9999979788020427
685.551711,1.0001347490778416
685.669713,1.0000332515528205
685.787716,1.0000461750660354
685.905718,1.000048783189861
686.02372,1.0000338395725454
686.141723,1.00013500911291
686.259725,0.9999447015290168
686.377728,0.9999216990656782
686.49573,0.9999970203044393
686.613732,0.9999732033590364
686.731735,1.0001162467561306
686.849737,1.0001505213271984
686.967739,1.0000788321070873
687.085742,1.000110706127471
687.203744,0.9999105410016949
687.321746,1.0000397137885717
687.439749,1.0000373906990148
687.557751,0.9999726253746919
687.675754,0.999988978060742
687.793756,0.9999226499916661
687.911758,0.9998543406093593
688.029761,1.0000356356349343
688.147763,1.0000075293283452
688.265765,1.0000097876478986
688.383768,1.0001052455379231
688.50177,1.0000911891574784
688.619772,1.0000051089130504
688.737775,1.0000929503196132
688.855777,1.0002040108073749
688.973779,1.000081934356436
689.091782,0.9999201791858507
689.209784,0.9999565339446763
689.327787,1.0000894670019336
689.445789,1.0001145565611018
689.563791,0.9999931096237388
689.681794,0.9999258057525293
689.799796,1.0001567522843555
689.917798,0.9999976068028636
690.035801,1.0001910082397512
690.153803,0.9999678665162914
690.271805,0.9998566202798547
690.389808,1.0001425201550325
690.50781,1.0000758518766082
690.625813,1.0001604128647679
690.743815,1.0001133164198206
690.861817,1.0000831214543966
690.97982,0.9999317943261128
691.097822,1.000035466628926
691.215824,0.9999282825718178
691.333827,1.000039808792349
691.451829,1.0000624069472326
691.569831,0.9998116477405145
691.687834,0.9999739613390118
691.805836,0.9999568809296538
691.923838,0.9999652566035658
692.041841,1.0001003550352296
692.159843,0.9999496042699074
692.277846,1.0000810162816418
692.395848,0.9999309043872118
692.51385,0.9998307343270507
692.631853,1.0000580366840632
692.749855,1.0002864310135313
692.867857,1.0001443004103028
692.98586,1.0000083785350997
693.103862,0.9999739683388296
693.221864,1.0001006450643748
693.339867,1.0000946914829554
693.457869,1.0001378194962343
693.575872,0.9998287046727202
693.693874,0.9999511641925068
693.811876,0.9999085481819725
693.929879,1.000031895508651
694.047881,1.0000602478148266
694.165883,0.999908365198725
694.283886,0.999925969740375
694.401888,0.9999060144169216
694.51989,0.9999511571928488
694.637893,0.9999634686672854
694.755895,0.9999782872357255
694.873897,0.9999404937705659
694.9919,1.0000059958179748
695.109902,0.9998277648341795
695.227905,1.000075378840842
695.345907,0.9999494522775791
695.463909,0.9999974314032989
695.581912,0.9998535407262068
695.699914,1.0001591726666248
695.817916,0.9997350651014502
695.935919,1.0000791501322064
696.053921,0.9999092941140276
696.171923,1.0000491432074878
696.289926,1.0000404358175057
696.407928,0.9998553904569681
696.525931,0.999988273068761
696.643933,0.9999010998909382
696.761935,1.0000565475987553
696.879938,1.0000328355390744
696.99794,1.00006846834385
697.115942,1.0001023752399874
697.233945,0.9999469474073386
697.351947,1.000052305367878
697.469949,0.9999971681040098
697.587952,1.000002516403166
697.705954,1.0000538334489681
697.823956,1.0000381687284075
697.941959,0.9999993887001869
698.059961,1.0000625459559167
698.177964,0.9998539906604014
698.295966,1.0000666342199611
698.413968,1.0000252503187839
698.531971,0.9999320623078696
698.649973,1.0000858666863328
698.767975,0.9998617095630041
698.885978,0.9999931917231765
699.00398,0.99995004024803
699.121982,1.0000177701578874
699.239985,0.9998781774209731
699.357987,0.9999952849111161
699.47599,0.9998522709130163
699.593992,0.9999535650781344
699.711994,1.0000466820895748
699.829997,1.0000074983281124
699.947999,0.999801839636359
700.066001,1.0000184631704423
700.184004,0.9998142872467487
700.302006,1.000020034200682
700.420008,1.0000201782035771
700.538011,0.9999942003168182
700.656013,0.9999551070077205
700.774015,0.9998847266444839
700.892018,0.9999877690747984
701.01002,1.0000297754432796
701.128023,0.9999193842496242
701.246025,1.0001159467213017
701.364027,0.9998512110701709
701.48203,0.9998825568969812
701.600032,1.000375990666778
701.718034,0.999909741073582
701.836037,0.9999919670322645
701.954039,1.0000728536536985
702.072041,0.9998651290958982
702.190044,0.9999703104407437
702.308046,0.9998847166456366
702.426049,0.999998985100515
702.544051,1.00004231489525
702.662053,0.9998877962953066
702.780056,1.0000589207357584
702.898058,0.9999881940696905
703.01606,0.9997649376314887
703.134063,0.9999581758746531
703.252065,0.9999735233505127
703.370067,0.9999638256543074
703.48807,0.999907744255823
703.606072,0.9997901920127747
703.724074,0.9998997850218564
703.842077,0.9999525391263029
703.960079,1.000005566515493
704.078082,0.9999643966338149
704.196084,0.9997461122349548
704.314086,0.9998858465160049
704.432089,1.0000973047337984
704.550091,0.9999478623592141
704.668093,0.999754470147389
704.786096,0.9997207090089922
704.904098,0.9999511331940213
705.0221,0.9998368033180275
705.140103,0.9999500332483797
705.258105,1.0000470911087516
705.376108,0.9999924099288048
705.49411,0.9997847031796875
705.612112,0.9999908779416062
705.730115,0.9998492813591957
705.848117,0.9998854765583101
705.966119,1.000024719305517
706.084122,0.9999604297829217
706.202124,1.0001305985272453
706.320126,0.9999306334059734
706.438129,0.9998015996839463
706.556131,0.9998264750571948
706.674133,0.9999002079795549
706.792136,0.999903854622263
706.910138,1.0000905360981451
707.028141,1.0000399457978122
707.146143,0.9998785973698958
707.264145,0.999809388168744
707.382148,1.0001560421733136
707.50015,1.0000851206225547
707.618152,1.0000156461223992
707.736155,0.9999334612138032
707.854157,0.9998230856511894
707.972159,0.9997980703905286
708.090162,0.9997980603925479
708.208164,0.9997778846712629
708.326167,1.0000361596537446
708.444169,0.9997722359421722
708.562171,0.9997229683803477
708.680174,0.9999273696377124
708.798176,1.0000062941198078
708.916178,1.0000804482357857
709.034181,0.9999226679902741
709.152183,1.0000131510864747
709.270185,0.9998494313365992
709.388188,0.9999087241658925
709.50619,0.9999083951959763
709.624192,1.000000788800311
709.742195,0.9999008659141083
709.860197,0.9999454004906074
709.9782,0.999845631915979
710.096202,0.9999731603601896
710.214204,0.9999302214346374
710.332207,1.000049420221139
710.450209,0.999919342253011
710.568211,0.9999128597969281
710.686214,1.000010038050381
710.804216,0.9998145571966427
710.922218,0.999950340233087
711.040221,0.9998850766041995
711.158223,0.9998561403487921
711.276226,0.9997980303986066
711.394228,0.9998852865800876
711.51223,0.999939074856012
711.630233,0.9998936656538974
711.748235,0.9998503811940102
711.866237,0.999910386015573
711.98424,0.9999928916252646
712.102242,0.9998843066929869
712.220244,0.9998235255734439
712.338247,0.9999534190849245
712.456249,0.9998415125604614
712.574251,0.9999017898229352
712.692254,0.9999145396519437
712.810256,0.999925136802389
712.928259,0.9997177498400731
713.046261,0.9996506310435521
713.164263,0.9998741679175207
713.282266,0.9997529105316322
713.400268,0.9999611517546126
713.51827,0.9998403827401905
713.636273,0.9997466620954677
713.754275,0.9998686986207808
713.872277,0.9997716560744435
713.99028,0.9996159137800047
714.108282,0.9997856729713199
714.226285,0.9998111178404816
714.344287,0.9996984654706771
714.462289,0.9997742754796138
714.580292,0.9998068486561231
714.698294,0.9999161685140554
714.816296,0.999932068307462
714.934299,0.9999134357469012
715.052301,0.9998471216870805
715.170303,0.9998131274628481
715.288306,0.9997201691599551
715.406308,0.999710861808506
715.52431,0.9995226639611137
715.642313,0.9999196492282962
715.760315,0.9998963053766592
715.878318,0.9999209281263454
715.99632,0.9999598158074063
716.114322,1.0000646040867542
716.232325,0.9998850066122466
716.350327,1.000137809494856
716.468329,0.9997959308249473
716.586332,0.9997744454412552
716.704334,0.9997721359649536
716.822336,0.9998508611223083
716.940339,0.9998807271135763
717.058341,0.999810477961571
717.176344,0.9999508792064656
717.294346,0.9996565090065438
717.412348,0.9998775374991443
717.530351,0.9998048090522323
717.648353,1.0000880218736978
