nu,[0]Propylenimine-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
659.293186,0.9997053134286198
659.415188,0.9997658774109718
659.537191,1.0005481301684687
659.659193,1.000323592344711
659.781196,0.999876267655478
659.903198,0.9996567589207023
660.025201,0.9997176398711267
660.147203,1.0001964792995297
660.269205,0.9999433826028253
660.391208,1.0001713046709697
660.51321,1.0000968166864328
660.635213,1.0002324670162699
660.757215,1.000108045836531
660.879218,1.0004559038926042
661.00122,1.0000634540131208
661.123222,0.9999853991065941
661.245225,1.0000446489967367
661.367227,1.0002963639071079
661.48923,0.9997081226044974
661.611232,0.9999306554044476
661.733235,1.0000569006187787
661.855237,0.9998025195018411
661.97724,1.0002610740739055
662.099242,1.0002935130665334
662.221244,0.9999749963125975
662.343247,1.000240848999464
662.465249,0.9998946755470097
662.587252,1.0000656991580952
662.709254,0.9997841732939352
662.831257,1.0005270988678123
662.953259,1.0002953536082906
663.075262,1.0002455901523248
663.197264,1.0002790389241198
663.319266,1.0006869758599022
663.441269,0.999365801189133
663.563271,0.9998431423034551
663.685274,1.0007199590461864
663.807276,1.0001941788502728
663.929279,0.9993698586225224
664.051281,1.000004241908997
664.173283,0.9996302583712897
664.295286,1.0003839536913564
664.417288,1.0000845415734374
664.539291,1.0007627707617706
664.661293,0.9997205490536916
664.783296,0.9993818011636895
664.905298,1.0003734797261925
665.027301,1.0003452095711147
665.149303,0.9998419424924042
665.271305,1.0002971141296622
665.393308,1.0003723593085228
665.51531,1.0000199211984244
665.637313,1.000397969168726
665.759315,0.9999076852612677
665.881318,0.9998294745411191
666.00332,0.9995947421391593
666.125323,1.0005421569139619
666.247325,1.0001214273717065
666.369327,1.000586842124503
666.49133,1.0000245183005687
666.613332,1.000378611655307
666.735335,1.0001111361751671
666.857337,0.9997389240862492
666.97934,1.0001575724132288
667.101342,1.0001146865760027
667.223344,1.000167634049017
667.345347,1.0005169235589584
667.467349,0.9996474921454986
667.589352,1.0000030061045184
667.711354,1.0005841205319936
667.833357,1.000221064431141
667.955359,1.000669353917419
668.077362,1.0002273358368756
668.199364,1.0004431281522848
668.321366,1.00009647465338
668.443369,1.0000488071910323
668.565371,1.0000291004234092
668.687374,1.0009477888682703
668.809376,1.0001307085416171
668.931379,1.0002514416061428
669.053381,1.0003504313867375
669.175384,1.0000640060482997
669.297386,0.9998724881303296
669.419388,0.9998674487856886
669.541391,1.000466748893382
669.663393,0.9998411326207588
669.785396,0.9999349691145997
669.907398,0.9998593398935606
670.029401,1.0002562628297105
670.151403,0.9995211147021852
670.273405,1.0003097679681914
670.395408,0.9998788273419996
670.51741,0.9999905836443341
670.639413,1.000531201037327
670.761415,1.0002214745218614
670.883418,0.9999667735520107
671.00542,0.9997038038747362
671.127423,1.000653073159475
671.249425,1.0005175038589422
671.371427,1.0002889117269562
671.49343,1.000025909335641
671.615432,1.0002280660030973
671.737435,1.0002459102309649
671.859437,1.0000382467313875
671.98144,0.9999410997346887
672.103442,1.0001674840238832
672.225445,1.0000921062415193
672.347447,1.000508249114835
672.469449,1.0001164067747428
672.591452,0.9999926119272919
672.713454,1.0004370754896688
672.835457,0.9998516610033171
672.957459,1.0003617254068626
673.079462,0.9999396068237413
673.201464,1.0000585457137334
673.323466,1.0001006450643748
673.445469,1.0005600267564616
