nu,[0]CFC-113a-HITRAN(x-sec)-X=0.01-T=295.0K-P=0.0036atm-L=15cm
852.233922,0.9785435365333767
852.353124,0.9782823002857133
852.472326,0.9774814150890342
852.591528,0.9769253863690212
852.71073,0.9764233757482094
852.829932,0.9759567569053897
852.949134,0.9751392477272895
853.068336,0.9743458073536825
853.187538,0.9736250581663303
853.30674,0.973079980769673
853.425942,0.971924648155972
853.545144,0.9718498128392608
853.664346,0.970929906710802
853.783548,0.9700710138595086
853.90275,0.9698033112043491
854.021952,0.9689580113212907
854.141154,0.9685608199664407
854.260356,0.9676633801139698
854.379558,0.9669910877134609
854.49876,0.966191716669408
854.617962,0.965153618651644
854.737164,0.9651478277473048
854.856366,0.9641503806624258
854.975568,0.9637301027237054
855.09477,0.9638264805527889
855.213972,0.9629141689234427
855.333174,0.9626388148486402
855.452376,0.9617516708975568
855.571578,0.9609989140819961
855.69078,0.9605559956831394
855.809982,0.9606991291896776
855.929184,0.9597715419276599
856.048386,0.959359888242202
856.167588,0.9585534057496126
856.28679,0.9591718721302873
856.405992,0.9581317350254449
856.525194,0.9581250281267739
856.644396,0.95834446388265
856.763598,0.9579794041901982
856.8828,0.9573243703248525
857.002002,0.957650873600778
857.121204,0.9560663161297969
857.240406,0.9570764554193045
857.359608,0.9570888974940983
857.47881,0.9564105619641359
857.598012,0.956411518375176
857.717214,0.9567530182413351
857.836416,0.9560892619967333
857.955618,0.9559726262216967
858.07482,0.9565023817853654
858.194022,0.9564880343572445
858.313224,0.9567778941431947
858.432426,0.9560653600639587
858.551628,0.9567118787460562
858.67083,0.956961613135329
858.790032,0.9561169889873706
858.909234,0.9566946580872252
859.028436,0.9566650010125115
859.147638,0.9570113764330467
859.26684,0.9570324309149266
859.386042,0.9570362590523065
859.505244,0.9575484104391796
859.624446,0.9578721165051515
859.743648,0.9575819252200503
859.86285,0.9587106213994864
859.982052,0.9589426574450941
860.101254,0.9596371833171122
860.220456,0.9605396663700123
860.339658,0.9608768749695554
860.45886,0.9613708926349533
860.578062,0.9627398972309315
860.697264,0.9624568933047613
860.816466,0.9639922729651828
860.935668,0.9644126652350508
861.05487,0.9659366757230935
861.174072,0.9670568453431595
861.293274,0.9683855263225801
861.412476,0.9693262853332235
861.531678,0.9707299157497958
861.65088,0.9720529506773088
861.770082,0.9721122477158414
861.889284,0.9739405637943279
862.008486,0.9746888374476257
862.127688,0.9760348365690871
862.24689,0.9770211297482342
862.366092,0.9778294604211992
862.485294,0.9789272007929797
862.604496,0.9799164167357401
862.723698,0.9805241532929813
862.8429,0.9817819913594295
862.962102,0.982656166281877
863.081304,0.9834455560809886
863.200506,0.9839059163171273
863.319708,0.9848430407499146
863.43891,0.9856795275299043
863.558112,0.9865108057061344
863.677314,0.9870870962771345
863.796516,0.9879976102623481
863.915718,0.9884551590702749
864.03492,0.988715156965335
864.154122,0.9896895211905473
864.273324,0.9900151826113853
864.392526,0.9907258724714515
864.511728,0.9909890442108399
864.63093,0.9915447484183603
864.750132,0.9916485685884108
864.869334,0.9923414770836891
864.988536,0.9928493881554781
865.107738,0.9929670477791694
865.22694,0.9934181558511588
865.346142,0.9936886010791071
865.465344,0.9939918217252538
865.584546,0.9943151204311992
865.703748,0.9943088562656727
865.82295,0.9946592129874479
865.942152,0.9949961611218321
866.061354,0.9954343543927435
866.180556,0.9956946945144045
866.299758,0.9957008678406478
866.41896,0.995830317367504
866.538162,0.9962076093463121
866.657364,0.9961894785328129
866.776566,0.9963565535172089
866.895768,0.9964971493457125
867.01497,0.9968138864666374
867.134172,0.9964516104665587
867.253374,0.9970387930479326
867.372576,0.9971211518536103
867.491778,0.9971909527772439
867.61098,0.9974025791501873
867.730182,0.9973797388926466
867.849384,0.9976538565069296
867.968586,0.9978345479814621
868.087788,0.9979102864978943
868.20699,0.9977749790370983
868.326192,0.9978876341914954
868.445394,0.9982225814825418
868.564596,0.9981222651540828
868.683798,0.9983156201626712
868.803,0.9983792148931462
868.922202,0.9983651378454597
869.041404,0.9983580494781447
869.160606,0.9983593473444525
869.279808,0.9985040200951705
869.39901,0.998522392738168
869.518212,0.9984539962968703
869.637414,0.9989359664855353
869.756616,0.9989227806178046
869.875818,0.9990273932888148
869.99502,0.9995579277427477
870.114222,1.0
870.233424,1.0
870.352626,1.0
870.471828,1.0
870.59103,1.0
870.710232,1.0
870.829434,1.0
870.948636,1.0
871.067838,1.0
871.18704,1.0
871.306242,1.0
871.425444,1.0
871.544646,1.0
871.663848,1.0
871.78305,1.0
871.902252,1.0
872.021454,1.0
872.140656,1.0
872.259858,1.0
872.37906,1.0
872.498262,1.0
872.617464,1.0
872.736666,1.0
872.855868,1.0
872.97507,1.0
873.094272,1.0
873.213474,1.0
873.332676,1.0
873.451878,1.0
873.57108,1.0
873.690282,1.0
873.809484,1.0
873.928686,1.0
874.047888,1.0
874.16709,1.0
874.286292,1.0
874.405494,1.0
874.524696,1.0
874.643898,1.0
874.7631,1.0
874.882302,1.0
875.001504,1.0
875.120706,1.0
875.239908,1.0
875.35911,1.0
875.478312,1.0
875.597514,1.0
875.716716,1.0
875.835918,1.0
875.95512,1.0
876.074322,1.0
876.193524,1.0
876.312726,1.0
876.431928,1.0
876.55113,1.0
876.670332,1.0
876.789534,1.0
876.908736,1.0
877.027938,1.0
877.14714,1.0
877.266342,1.0
877.385544,1.0
877.504746,1.0
877.623948,1.0
877.74315,1.0
877.862352,1.0
877.981554,1.0
878.100756,1.0
878.219958,1.0
878.33916,1.0
878.458362,1.0
878.577564,1.0
878.696766,1.0
878.815968,1.0
878.93517,1.0
879.054372,1.0
879.173574,1.0
879.292776,1.0
879.411978,1.0
879.53118,1.0
879.650382,1.0
879.769584,1.0
879.888786,1.0
880.007988,1.0
880.12719,1.0
880.246392,1.0
880.365594,1.0
880.484796,1.0
880.603998,1.0
880.7232,1.0
880.842402,1.0
880.961604,1.0
881.080806,1.0
881.200008,1.0
881.31921,1.0
881.438412,1.0
881.557614,1.0
881.676816,1.0
881.796018,1.0
881.91522,1.0
882.034422,1.0
882.153624,1.0
882.272826,1.0
882.392028,1.0
882.51123,1.0
882.630432,1.0
882.749634,1.0
882.868836,1.0
882.988038,1.0
883.10724,1.0
883.226442,1.0
883.345644,1.0
883.464846,1.0
883.584048,1.0
883.70325,1.0
883.822452,1.0
883.941654,1.0
884.060856,1.0
884.180058,1.0
884.29926,1.0
884.418462,1.0
884.537664,1.0
884.656866,1.0
884.776068,1.0
884.89527,1.0
885.014472,1.0
885.133674,1.0
885.252876,1.0
885.372078,1.0
885.49128,1.0
885.610482,1.0
885.729684,1.0
885.848886,1.0
885.968088,1.0
886.08729,1.0
886.206492,1.0
886.325694,1.0
886.444896,1.0
886.564098,1.0
886.6833,1.0
886.802502,1.0
886.921704,1.0
887.040906,1.0
887.160108,1.0
887.27931,1.0
887.398512,1.0
887.517714,1.0
887.636916,1.0
887.756118,1.0
887.87532,1.0
887.994522,1.0
888.113724,1.0
888.232926,1.0
888.352128,1.0
888.47133,1.0
888.590532,1.0
888.709734,1.0
888.828936,1.0
888.948138,1.0
889.06734,1.0
889.186542,1.0
889.305744,1.0
889.424946,1.0
889.544148,1.0
889.66335,1.0
889.782552,1.0
889.901754,1.0
890.020956,1.0
890.140158,1.0
890.25936,1.0
890.378562,1.0
890.497764,1.0
890.616966,1.0
890.736168,1.0
890.85537,1.0
890.974572,1.0
891.093774,1.0
891.212976,1.0
891.332178,1.0
891.45138,1.0
891.570582,1.0
891.689784,1.0
891.808986,1.0
891.928188,1.0
892.04739,1.0
892.166592,1.0
892.285794,1.0
892.404996,1.0
892.524198,1.0
892.6434,1.0
892.762602,1.0
892.881804,1.0
893.001006,1.0
893.120208,1.0
893.23941,1.0
893.358612,1.0
893.477814,1.0
893.597016,1.0
893.716218,1.0
893.83542,1.0
893.954622,1.0
894.073824,1.0
894.193026,1.0
894.312228,1.0
894.43143,1.0
894.550632,1.0
894.669834,1.0
894.789036,1.0
894.908238,1.0
895.02744,0.9992640809213708
895.146642,0.999238639981735
895.265844,0.9992207737545767
895.385046,0.9992085633513271
895.504248,0.9992762420392358
895.62345,0.9992557371011306
895.742652,0.9991071688111642
895.861854,0.9989404617074987
895.981056,0.9989692316070805
896.100258,0.9989529485413127
896.21946,0.9990537879412174
896.338662,0.9989409611778545
896.457864,0.998795925480138
896.577066,0.9987226165496783
896.696268,0.9987513801752292
896.81547,0.9988684406965983
896.934672,0.9984717689361804
897.053874,0.9987365987641853
897.173076,0.9985234911134041
897.292278,0.9986015787035941
897.41148,0.9984713695475527
897.530682,0.9983771182989963
897.649884,0.9985725198204627
897.769086,0.9983685322926988
897.888288,0.9983667352309581
898.00749,0.9981762650293111
898.126692,0.9983004458805695
898.245894,0.9981278546544182
898.365096,0.9981115853029829
898.484298,0.9979665702252389
898.6035,0.9979560916312643
898.722702,0.9979980066673224
898.841904,0.9978156890867224
898.961106,0.9977111234818395
899.080308,0.9977885488690879
899.19951,0.997678598629372
899.318712,0.9977199033783577
899.437914,0.997506314412559
899.557116,0.997472100532746
899.676318,0.9975956949825201
899.79552,0.9974371896201719
899.914722,0.9973860224047947
900.033924,0.9971832744364691
900.153126,0.997278410258757
900.272328,0.9972184756273541
900.39153,0.9970572384362234
900.510732,0.9971390004819732
900.629934,0.9970246351975923
900.749136,0.996949661764062
900.868338,0.9970544466798642
900.98754,0.9969670088390957
901.106742,0.9971431884745701
901.225944,0.9969033046826005
901.345146,0.9967228815132423
901.464348,0.996763149931072
901.58355,0.996758365479435
901.702752,0.9966052751521355
901.821954,0.996708728148814
901.941156,0.9965443844300542
902.060358,0.9966537113454979
902.17956,0.9965521575065677
902.298762,0.9965127944737712
902.417964,0.9966918839136424
902.537166,0.9964424431539122
902.656368,0.9965031283465456
902.77557,0.9964529058544943
902.894772,0.996375683746686
903.013974,0.9964980461935505
903.133176,0.9964237102120711
903.252378,0.9964880812629133
903.37158,0.9963063384123428
903.490782,0.9962752541395016
903.609984,0.9963712997033224
903.729186,0.996415340288059
903.848388,0.9963467892708292
903.96759,0.9962853165703836
904.086792,0.9963208845910705
904.205994,0.9963053421065026
904.325196,0.9965480716510979
904.444398,0.9963546604415555
904.5636,0.9965543499237258
904.682802,0.9964699453448717
904.802004,0.99636920732579
904.921206,0.9962287291714996
905.040408,0.9965176773984272
905.15961,0.9962916928168135
905.278812,0.9964330766389692
905.398014,0.996317696369341
905.517216,0.9963693069627158
905.636418,0.9961746354201643
905.75562,0.9962564247151369
905.874822,0.9962495505695222
905.994024,0.9962116938058836
906.113226,0.9961519228974005
906.232428,0.996245266705665
906.35163,0.9962310205002118
906.470832,0.9962453663301968
906.590034,0.9961610875372484
906.709236,0.996049424138186
906.828438,0.9962288287943776
906.94764,0.9959143689932186
907.066842,0.9959458403845242
907.186044,0.9960751225448368
907.305246,0.9959290090420468
907.424448,0.9960612771968588
907.54365,0.9960093837561527
907.662852,0.9961041087526501
907.782054,0.9960140650112572
907.901256,0.9958083097606751
908.020458,0.9960108777713488
908.13966,0.99580352989226
908.258862,0.9959927505383317
908.378064,0.9958052227596997
908.497266,0.9958121934206564
908.616468,0.9958313131983193
908.73567,0.9957215786340904
908.854872,0.9959558994883104
908.974074,0.9960447427168938
909.093276,0.9958811060087891
909.212478,0.9956610406024843
909.33168,0.9955461479478324
909.450882,0.9958644749331886
909.570084,0.9960630701087713
909.689286,0.9957858047471821
909.808488,0.9959583893811714
909.92769,0.995966456676798
910.046892,0.9957904849514629
910.166094,0.9959013226004388
910.285296,0.995824441985964
910.404498,0.9963305489505231
910.5237,0.9962108968368474
910.642902,0.9966747409606689
910.762104,0.9965883330064665
910.881306,0.9968624324849942
911.000508,0.9969393932354288
911.11971,0.997133815372652
911.238912,0.9970997139793034
911.358114,0.9968819711801495
911.477316,0.9971281317261028
911.596518,0.9974579365294831
911.71572,0.9975630741366479
911.834922,0.9975518017375994
911.954124,0.9974336985961175
912.073326,0.9974073666940573
912.192528,0.9976201363764531
912.31173,0.9974414786093087
912.430932,0.9973291730217405
912.550134,0.9975508041862964
912.669336,0.997717508853463
912.788538,0.9979089892153651
912.90774,0.997906195074107
913.026942,0.99818954086192
913.146144,0.9979607820359174
913.265346,0.9982748897162753
913.384548,0.9981257585881244
913.50375,0.9979819390287599
913.622952,0.9979033011503375
913.742154,0.9980558922303742
913.861356,0.9981456214883554
913.980558,0.9979719592592685
914.09976,0.9980078868964954
914.218962,0.9980860339734576
914.338164,0.9981160768152227
914.457366,0.9981617915784009
914.576568,0.9980958152645187
914.69577,0.9980687672344276
914.814972,0.998025951002728
914.934174,0.998249234381282
915.053376,0.9981444237143283
915.172578,0.9982880670317896
915.29178,0.9983186151140241
915.410982,0.9981551039168011
915.530184,0.998219986107204
915.649386,0.9983968863616418
915.768588,0.9984412161675107
915.88779,0.9983226083964711
916.006992,0.9982733923050637
916.126194,0.9982815781804427
916.245396,0.998439418974939
916.364598,0.9983026421439664
916.4838,0.9986626949903501
916.603002,0.9986648920506959
916.722204,0.9988427701075409
916.841406,0.9985146042938796
916.960608,0.9987467859294472
917.07981,0.9986978485359126
917.199012,0.9989005048881722
917.318214,0.9988095091970935
917.437416,0.9987540768075961
917.556618,0.9990319089028378
917.67582,0.9988774305530188
917.795022,0.9990982767969313
917.914224,0.9989315711769525
918.033426,0.999014935494895
918.152628,0.9989547466582384
918.27183,0.9990120383557829
918.391032,0.9990786546994647
918.510234,0.9991456052032677
918.629436,0.9991722128050129
918.748638,0.9991779280864158
918.86784,0.999216327232027
918.987042,0.999391125439392
919.106244,0.9991158111255524
919.225446,0.9992170466680417
919.344648,0.9992491120575556
919.46385,0.9992986160847716
919.583052,0.99928240759267
919.702254,0.9994783660982948
919.821456,0.9994285033664463
919.940658,0.9993788429979361
920.05986,1.0
920.179062,1.0
920.298264,1.0
920.417466,1.0
920.536668,1.0
920.65587,1.0
920.775072,1.0
920.894274,1.0
921.013476,1.0
921.132678,1.0
921.25188,1.0
921.371082,1.0
921.490284,1.0
921.609486,1.0
921.728688,1.0
921.84789,1.0
921.967092,1.0
922.086294,1.0
922.205496,1.0
922.324698,1.0
922.4439,1.0
922.563102,1.0
922.682304,1.0
922.801506,1.0
922.920708,1.0
923.03991,1.0
923.159112,1.0
923.278314,1.0
923.397516,1.0
923.516718,1.0
923.63592,1.0
923.755122,1.0
923.874324,1.0
923.993526,1.0
924.112728,1.0
924.23193,1.0
924.351132,1.0
924.470334,1.0
924.589536,1.0
924.708738,1.0
924.82794,1.0
924.947142,1.0
925.066344,1.0
925.185546,1.0
925.304748,1.0
925.42395,1.0
925.543152,1.0
925.662354,1.0
925.781556,1.0
925.900758,1.0
926.01996,1.0
926.139162,1.0
926.258364,1.0
926.377566,1.0
926.496768,1.0
926.61597,1.0
926.735172,1.0
926.854374,1.0
926.973576,1.0
927.092778,1.0
927.21198,1.0
927.331182,1.0
927.450384,1.0
927.569586,1.0
927.688788,1.0
927.80799,1.0
927.927192,1.0
928.046394,1.0
928.165596,1.0
928.284798,1.0
928.404,1.0
928.523202,1.0
928.642404,1.0
928.761606,1.0
928.880808,1.0
929.00001,1.0
929.119212,1.0
929.238414,1.0
929.357616,1.0
929.476818,1.0
929.59602,1.0
929.715222,1.0
929.834424,1.0
929.953626,1.0
930.072828,1.0
930.19203,1.0
930.311232,1.0
930.430434,1.0
930.549636,1.0
930.668838,1.0
930.78804,1.0
930.907242,1.0
931.026444,1.0
931.145646,1.0
931.264848,1.0
931.38405,1.0
931.503252,1.0
931.622454,1.0
931.741656,1.0
931.860858,1.0
931.98006,1.0
932.099262,1.0
932.218464,1.0
932.337666,1.0
932.456868,1.0
932.57607,1.0
932.695272,1.0
932.814474,1.0
932.933676,1.0
933.052878,1.0
933.17208,1.0
933.291282,1.0
933.410484,1.0
933.529686,1.0
933.648888,1.0
933.76809,1.0
933.887292,1.0
934.006494,1.0
934.125696,1.0
934.244898,1.0
934.3641,1.0
934.483302,1.0
934.602504,1.0
934.721706,1.0
934.840908,1.0
934.96011,1.0
935.079312,1.0
935.198514,1.0
935.317716,1.0
935.436918,1.0
935.55612,1.0
935.675322,1.0
935.794524,1.0
935.913726,1.0
936.032928,1.0
936.15213,1.0
936.271332,1.0
936.390534,1.0
936.509736,1.0
936.628938,1.0
936.74814,1.0
936.867342,1.0
936.986544,1.0
937.105746,1.0
937.224948,1.0
937.34415,1.0
937.463352,1.0
937.582554,1.0
937.701756,1.0
937.820958,1.0
937.94016,1.0
938.059362,1.0
938.178564,1.0
938.297766,1.0
938.416968,1.0
938.53617,1.0
938.655372,1.0
938.774574,1.0
938.893776,1.0
939.012978,1.0
939.13218,1.0
939.251382,1.0
939.370584,1.0
939.489786,1.0
939.608988,1.0
939.72819,1.0
939.847392,1.0
939.966594,1.0
940.085796,1.0
940.204998,1.0
940.3242,1.0
940.443402,1.0
940.562604,1.0
940.681806,1.0
940.801008,1.0
940.92021,1.0
941.039412,1.0
941.158614,1.0
941.277816,1.0
941.397018,1.0
941.51622,1.0
941.635422,1.0
941.754624,1.0
941.873826,1.0
941.993028,1.0
942.11223,1.0
942.231432,1.0
942.350634,1.0
942.469836,1.0
942.589038,1.0
942.70824,1.0
942.827442,1.0
942.946644,1.0
943.065846,1.0
943.185048,1.0
943.30425,1.0
943.423452,1.0
943.542654,1.0
943.661856,1.0
943.781058,1.0
943.90026,1.0
944.019462,1.0
944.138664,1.0
944.257866,1.0
944.377068,1.0
944.49627,1.0
944.615472,1.0
944.734674,1.0
944.853876,1.0
944.973078,1.0
945.09228,1.0
945.211482,1.0
945.330684,1.0
945.449886,1.0
945.569088,1.0
945.68829,1.0
945.807492,1.0
945.926694,1.0
946.045896,1.0
946.165098,1.0
946.2843,1.0
946.403502,1.0
946.522704,1.0
946.641906,1.0
946.761108,1.0
946.88031,1.0
946.999512,1.0
947.118714,1.0
947.237916,1.0
947.357118,1.0
947.47632,1.0
947.595522,1.0
947.714724,1.0
947.833926,1.0
947.953128,1.0
948.07233,1.0
948.191532,1.0
948.310734,1.0
948.429936,1.0
948.549138,1.0
948.66834,1.0
948.787542,1.0
948.906744,1.0
949.025946,1.0
949.145148,1.0
949.26435,1.0
949.383552,1.0
949.502754,1.0
949.621956,1.0
949.741158,1.0
949.86036,1.0
949.979562,1.0
950.098764,1.0
950.217966,1.0
950.337168,1.0
950.45637,1.0
950.575572,1.0
950.694774,1.0
950.813976,1.0
950.933178,1.0
951.05238,1.0
951.171582,1.0
951.290784,1.0
951.409986,1.0
951.529188,1.0
951.64839,1.0
951.767592,1.0
951.886794,1.0
952.005996,1.0
952.125198,1.0
952.2444,1.0
952.363602,1.0
952.482804,1.0
952.602006,1.0
952.721208,1.0
952.84041,1.0
952.959612,1.0
953.078814,1.0
953.198016,1.0
953.317218,1.0
953.43642,1.0
953.555622,1.0
953.674824,1.0
953.794026,1.0
953.913228,1.0
954.03243,1.0
954.151632,1.0
954.270834,1.0
954.390036,1.0
954.509238,1.0
954.62844,1.0
954.747642,1.0
954.866844,1.0
954.986046,1.0
955.105248,1.0
955.22445,1.0
955.343652,1.0
955.462854,1.0
955.582056,1.0
955.701258,1.0
955.82046,1.0
955.939662,1.0
956.058864,1.0
956.178066,1.0
956.297268,1.0
956.41647,1.0
956.535672,1.0
956.654874,1.0
956.774076,1.0
956.893278,1.0
957.01248,1.0
957.131682,1.0
957.250884,1.0
957.370086,1.0
957.489288,1.0
957.60849,1.0
957.727692,1.0
957.846894,1.0
957.966096,1.0
958.085298,1.0
958.2045,1.0
958.323702,1.0
958.442904,1.0
958.562106,1.0
958.681308,1.0
958.80051,1.0
958.919712,1.0
959.038914,1.0
959.158116,1.0
959.277318,1.0
959.39652,1.0
959.515722,1.0
959.634924,1.0
959.754126,1.0
959.873328,1.0
959.99253,1.0
960.111732,1.0
960.230934,1.0
960.350136,1.0
960.469338,1.0
960.58854,1.0
960.707742,1.0
960.826944,1.0
960.946146,1.0
961.065348,1.0
961.18455,1.0
961.303752,1.0
961.422954,1.0
961.542156,1.0
961.661358,1.0
961.78056,1.0
961.899762,1.0
962.018964,1.0
962.138166,1.0
962.257368,1.0
962.37657,1.0
962.495772,1.0
962.614974,1.0
962.734176,1.0
962.853378,1.0
962.97258,1.0
963.091782,1.0
963.210984,1.0
963.330186,1.0
963.449388,1.0
963.56859,1.0
963.687792,1.0
963.806994,1.0
963.926196,1.0
964.045398,1.0
964.1646,1.0
964.283802,1.0
964.403004,1.0
964.522206,1.0
964.641408,1.0
964.76061,1.0
964.879812,1.0
964.999014,1.0
965.118216,1.0
965.237418,1.0
965.35662,1.0
965.475822,1.0
965.595024,1.0
965.714226,1.0
965.833428,1.0
965.95263,1.0
966.071832,1.0
966.191034,1.0
966.310236,1.0
966.429438,1.0
966.54864,1.0
966.667842,1.0
966.787044,1.0
966.906246,1.0
967.025448,1.0
967.14465,1.0
967.263852,1.0
967.383054,1.0
967.502256,1.0
967.621458,1.0
967.74066,1.0
967.859862,1.0
967.979064,1.0
968.098266,1.0
968.217468,1.0
968.33667,1.0
968.455872,1.0
968.575074,1.0
968.694276,1.0
968.813478,1.0
968.93268,1.0
969.051882,1.0
969.171084,1.0
969.290286,1.0
969.409488,1.0
969.52869,1.0
969.647892,1.0
969.767094,1.0
969.886296,1.0
970.005498,1.0
970.1247,1.0
970.243902,1.0
970.363104,1.0
970.482306,1.0
970.601508,1.0
970.72071,1.0
970.839912,1.0
970.959114,1.0
971.078316,1.0
971.197518,1.0
971.31672,1.0
971.435922,1.0
971.555124,1.0
971.674326,1.0
971.793528,1.0
971.91273,1.0
972.031932,1.0
972.151134,1.0
972.270336,1.0
972.389538,1.0
972.50874,1.0
972.627942,1.0
972.747144,1.0
972.866346,1.0
972.985548,1.0
973.10475,1.0
973.223952,1.0
973.343154,1.0
973.462356,1.0
973.581558,1.0
973.70076,1.0
973.819962,1.0
973.939164,1.0
974.058366,1.0
974.177568,1.0
974.29677,1.0
974.415972,1.0
974.535174,1.0
974.654376,1.0
974.773578,1.0
974.89278,1.0
975.011982,1.0
975.131184,1.0
975.250386,1.0
975.369588,1.0
975.48879,1.0
975.607992,1.0
975.727194,1.0
975.846396,1.0
975.965598,1.0
976.0848,1.0
976.204002,1.0
976.323204,1.0
976.442406,1.0
976.561608,1.0
976.68081,1.0
976.800012,1.0
976.919214,1.0
977.038416,1.0
977.157618,1.0
977.27682,1.0
977.396022,1.0
977.515224,1.0
977.634426,1.0
977.753628,1.0
977.87283,1.0
977.992032,1.0
978.111234,1.0
978.230436,1.0
978.349638,1.0
978.46884,1.0
978.588042,1.0
978.707244,1.0
978.826446,1.0
978.945648,1.0
979.06485,1.0
979.184052,1.0
979.303254,1.0
979.422456,1.0
979.541658,1.0
979.66086,1.0
979.780062,1.0
979.899264,1.0
980.018466,1.0
980.137668,1.0
980.25687,1.0
980.376072,1.0
980.495274,1.0
980.614476,1.0
980.733678,1.0
980.85288,1.0
980.972082,1.0
981.091284,1.0
981.210486,1.0
981.329688,1.0
981.44889,1.0
981.568092,1.0
981.687294,1.0
981.806496,1.0
981.925698,1.0
982.0449,1.0
982.164102,1.0
982.283304,1.0
982.402506,1.0
982.521708,1.0
982.64091,1.0
982.760112,1.0
982.879314,1.0
982.998516,1.0
983.117718,1.0
983.23692,1.0
983.356122,1.0
983.475324,1.0
983.594526,1.0
983.713728,1.0
983.83293,1.0
983.952132,1.0
984.071334,1.0
984.190536,1.0
984.309738,1.0
984.42894,1.0
984.548142,1.0
984.667344,1.0
984.786546,1.0
984.905748,1.0
985.02495,1.0
985.144152,1.0
985.263354,1.0
985.382556,1.0
985.501758,1.0
985.62096,1.0
985.740162,1.0
985.859364,1.0
985.978566,1.0
986.097768,1.0
986.21697,1.0
986.336172,1.0
986.455374,1.0
986.574576,1.0
986.693778,1.0
986.81298,1.0
986.932182,1.0
987.051384,1.0
987.170586,1.0
987.289788,1.0
987.40899,1.0
987.528192,1.0
987.647394,1.0
987.766596,1.0
987.885798,1.0
988.005,1.0
988.124202,1.0
988.243404,1.0
988.362606,1.0
988.481808,1.0
988.60101,1.0
988.720212,1.0
988.839414,1.0
988.958616,1.0
989.077818,1.0
989.19702,1.0
989.316222,1.0
989.435424,1.0
989.554626,1.0
989.673828,1.0
989.79303,1.0
989.912232,1.0
990.031434,1.0
990.150636,1.0
990.269838,1.0
990.38904,1.0
990.508242,1.0
990.627444,1.0
990.746646,1.0
990.865848,1.0
990.98505,1.0
991.104252,1.0
991.223454,1.0
991.342656,1.0
991.461858,1.0
991.58106,1.0
991.700262,1.0
991.819464,1.0
991.938666,1.0
992.057868,1.0
992.17707,1.0
992.296272,1.0
992.415474,1.0
992.534676,1.0
992.653878,1.0
992.77308,1.0
992.892282,1.0
993.011484,1.0
993.130686,1.0
993.249888,1.0
993.36909,1.0
993.488292,1.0
993.607494,1.0
993.726696,1.0
993.845898,1.0
993.9651,1.0
994.084302,1.0
994.203504,1.0
994.322706,1.0
994.441908,1.0
994.56111,1.0
994.680312,1.0
994.799514,1.0
994.918716,1.0
995.037918,1.0
995.15712,1.0
995.276322,1.0
995.395524,1.0
995.514726,1.0
995.633928,1.0
995.75313,1.0
995.872332,1.0
995.991534,1.0
996.110736,1.0
996.229938,1.0
996.34914,1.0
996.468342,1.0
996.587544,1.0
996.706746,1.0
996.825948,1.0
996.94515,1.0
997.064352,1.0
997.183554,1.0
997.302756,1.0
997.421958,1.0
997.54116,1.0
997.660362,1.0
997.779564,1.0
997.898766,1.0
998.017968,1.0
998.13717,1.0
998.256372,1.0
998.375574,1.0
998.494776,1.0
998.613978,1.0
998.73318,1.0
998.852382,1.0
998.971584,1.0
999.090786,1.0
999.209988,1.0
999.32919,1.0
999.448392,1.0
999.567594,1.0
999.686796,1.0
999.805998,1.0
999.9252,1.0
1000.044402,1.0
1000.163604,1.0
1000.282806,1.0
1000.402008,1.0
1000.52121,1.0
1000.640412,1.0
1000.759614,1.0
1000.878816,1.0
1000.998018,1.0
1001.11722,1.0
1001.236422,1.0
1001.355624,1.0
1001.474826,1.0
1001.594028,1.0
1001.71323,1.0
1001.832432,1.0
1001.951634,1.0
1002.070836,1.0
1002.190038,1.0
1002.30924,1.0
1002.428442,1.0
1002.547644,1.0
1002.666846,1.0
1002.786048,1.0
1002.90525,1.0
1003.024452,1.0
1003.143654,1.0
1003.262856,1.0
1003.382058,1.0
1003.50126,1.0
1003.620462,1.0
1003.739664,1.0
1003.858866,1.0
1003.978068,1.0
1004.09727,1.0
1004.216472,1.0
1004.335674,1.0
1004.454876,1.0
1004.574078,1.0
1004.69328,1.0
1004.812482,1.0
1004.931684,1.0
1005.050886,1.0
1005.170088,1.0
1005.28929,1.0
1005.408492,1.0
1005.527694,1.0
1005.646896,1.0
1005.766098,1.0
1005.8853,1.0
1006.004502,1.0
1006.123704,1.0
1006.242906,1.0
1006.362108,1.0
1006.48131,1.0
1006.600512,1.0
1006.719714,1.0
1006.838916,1.0
1006.958118,1.0
1007.07732,1.0
1007.196522,1.0
1007.315724,1.0
1007.434926,1.0
1007.554128,1.0
1007.67333,1.0
1007.792532,1.0
1007.911734,1.0
1008.030936,1.0
1008.150138,1.0
1008.26934,1.0
1008.388542,1.0
1008.507744,1.0
1008.626946,1.0
1008.746148,1.0
1008.86535,1.0
1008.984552,1.0
1009.103754,1.0
1009.222956,1.0
1009.342158,1.0
1009.46136,1.0
1009.580562,1.0
1009.699764,1.0
1009.818966,1.0
1009.938168,1.0
1010.05737,1.0
1010.176572,1.0
1010.295774,1.0
1010.414976,1.0
1010.534178,1.0
1010.65338,1.0
1010.772582,1.0
1010.891784,1.0
1011.010986,1.0
1011.130188,1.0
1011.24939,1.0
1011.368592,1.0
1011.487794,1.0
1011.606996,1.0
1011.726198,1.0
1011.8454,1.0
1011.964602,1.0
1012.083804,1.0
1012.203006,1.0
