nu,[0]Ethane-PNNL(x-sec)-X=0.01-T=278.24K-P=1.0atm-L=15cm
671.39118,0.9999194392451919
671.512182,0.9999755762982635
671.633184,0.9995472325301402
671.754186,0.9999164824877816
671.875188,0.999889576097168
671.99619,1.000047616133612
672.117192,0.9996839699480206
672.238194,0.9998875563222642
672.359196,0.9998027394584196
672.480198,1.0002199641885752
672.6012,0.9998236155575652
672.722202,0.9999899390506117
672.843204,0.9997992001629865
672.964206,1.0001609329483176
673.085208,1.0000993409339838
673.20621,0.9999242048725958
673.327212,0.9998180865482589
673.448214,1.0003405979903284
673.569216,1.0003427887386367
673.690218,0.9999023217708289
673.81122,0.9996706642429302
673.932222,0.9997117715458043
674.053224,1.0004720113623216
674.174226,0.9997957008719096
674.295228,0.9998874263368904
674.41623,0.9998014697097468
674.537232,1.000106615683048
674.658234,1.0001239676833582
674.779236,1.000173865112787
674.900238,1.0002698263965952
675.02124,1.0001363492947202
675.142242,1.0000331255486388
675.263244,0.9995708321188923
675.384246,0.9999228059796117
675.505248,0.9998993250680611
675.62625,0.9999769032667336
675.747252,0.999877127549438
675.868254,1.0002967640257334
675.989256,1.000187067494942
676.110258,1.0002194840831076
676.23126,0.9999450485098884
676.352262,0.9999102160308219
676.473264,1.000386164542337
676.594266,0.9997948710418223
676.715268,0.9998202561558607
676.83627,0.9999404147752701
676.957272,0.9997428030807999
677.078274,1.0001476709022743
677.199276,0.9999295684804159
677.320278,1.0000061435188714
677.44128,1.0001010051006718
677.562282,0.9996858693493679
677.683284,0.9998240654782934
677.804286,0.9997783645647628
677.925288,1.000048123157882
678.04629,0.999906557366035
678.167292,0.9998151670837085
678.288294,1.0001041554237995
678.409296,1.0000879788699137
678.530298,0.9999588788454978
678.6513,1.0000269443629928
678.772302,0.9999948844130847
678.893304,0.9998018896264522
679.014306,0.9995792585365244
679.135308,1.0000906831114649
679.25631,1.0000944644614862
679.377312,0.9999399408036258
679.498314,0.999926671688652
679.619316,1.0003905962628623
679.740318,0.9998631193690085
679.86132,0.9999088091581376
679.982322,0.9999242378700951
680.103324,1.0000732426821142
680.224326,0.9999383299016787
680.345328,0.9999858391002665
680.46633,1.000354882956062
680.587332,0.9998858365171465
680.708334,1.000239848759115
680.829336,0.9999654545967062
680.950338,1.0000159581273296
681.07134,0.9996038584847781
681.192342,1.0000076648293748
681.313344,1.0001171768646726
681.434346,0.9998387130081456
681.555348,0.9999993349902211
681.67635,0.9998978452181551
681.797352,0.999996307306818
681.918354,0.999818766424789
682.039356,1.00004142785811
682.160358,0.9999538910630497
682.28136,1.0003243425876864
682.402362,1.0000359556463887
682.523364,0.99996539259885
682.644366,0.9997936712886969
682.765368,1.000041840875305
682.88637,0.9999712984118985
683.007372,0.9997893221956861
683.128374,0.9997565796315466
683.249376,0.9999222870198101
683.370378,1.0001674940255583
683.49138,0.9999040726013272
683.612382,1.0000432029332198
683.733384,1.0001981196231007
683.854386,1.000042461901481
683.975388,1.0003431988792642
684.09639,1.0001459406483004
684.217392,1.0000715705610503
684.338394,1.0000687113605173
684.459396,0.9998119376859343
684.580398,0.9997787144872516
684.7014,1.0002107522051262
684.822402,0.9999401577906164
684.943404,1.0002035807197427
685.064406,0.999682900286745
685.185408,1.0000076829295135
685.30641,0.9999179903629741
685.427412,1.0000932153442803
685.548414,1.0001572423612843
685.669416,1.000105325546346
685.790418,0.999889796072899
685.91142,1.00001389609655
686.032422,0.9999217510616079
686.153424,0.9998535407262068
686.274426,0.9997150306114917
686.395428,0.9997610485534456
686.51643,0.9999861420960217
686.637432,1.0000030789047398
686.758434,0.9998864464476928
686.879436,1.0001075357815576
687.000438,1.0000029160042516
687.12144,1.0003894158026552
687.242442,1.0000944974646042
687.363444,1.0000392927719408
687.484446,0.9999743283295229
687.605448,0.9999270646599112
687.72645,0.9997610585510561
687.847452,0.9998083783617718
687.968454,1.0000607118428892
688.089456,1.0000768049493491
688.210458,0.9999025427492664
688.33146,0.9999746913202701
688.452462,0.9998740079376666
688.573464,0.9997217387218528
688.694466,1.0001025652594566
688.815468,1.0002354577158175
688.93647,0.9999141756831175
689.057472,0.9999394678321456
689.178474,0.999985749101545
689.299476,0.9999813061747317
689.420478,0.9997747853646244
689.54148,0.9998338638021468
689.662482,1.0001082958635736
689.783484,0.9996959462337183
689.904486,0.9999532440930915
690.025488,0.9998307143304362
690.14649,0.9998818869758925
690.267492,1.0001314886438741
690.388494,1.0004186476084596
690.509496,1.0000639610454205
690.630498,0.9999375839479628
690.7515,0.9999111599465113
690.872502,1.0001982496488648
690.993504,1.0000053975145666
691.114506,1.000028628409785
691.235508,0.9998748678296832
691.35651,1.0002019303851961
691.477512,1.0002028405693668
691.598514,0.9998030094051957
691.719516,0.999952430131482
691.840518,0.9997925015307858
691.96152,1.0000810092810746
692.082522,0.999975348303858
692.203524,1.0002914524640187
692.324526,1.000356503532285
692.445528,0.999961857727435
692.56653,0.9996548695712134
692.687532,0.9999200091994347
692.808534,0.9999926285271694
692.929536,0.9998376731764248
693.050538,0.9997646976879325
693.17154,1.0002446699268053
693.292542,0.999989674053313
693.413544,1.0001007050704152
693.534546,1.0001617030725327
693.655548,1.0000606878414326
693.77655,1.000067077249578
693.897552,0.9999912140385968
694.018554,0.9997103819474076
694.139556,0.9997716560744435
694.260558,0.9997371745446629
694.38156,0.9999115689102593
694.502562,0.9999259767398567
694.623564,0.9999516091708739
694.744566,0.9999367959974571
