nu,[0]HFC-134-HITRAN(x-sec)-X=0.01-T=203.0K-P=0.0atm-L=15cm
657.953974,0.9999996512300608
658.072976,1.0
658.191978,1.0
658.31098,0.9999953943106062
658.429982,0.9999929672247301
658.548984,0.9999989825005177
658.667986,1.0
658.786988,1.0
658.90599,0.9999986236009473
659.024992,0.9999962453070489
659.143994,0.9999983033014394
659.262996,1.0
659.381998,1.0
659.501,0.9999938345190067
659.620002,0.9999953938106085
659.739004,0.9999976986026482
659.858006,1.0
659.977008,1.0
660.09601,0.9999999982476
660.215012,0.9999962739069419
660.334014,0.9999966811055075
660.453016,1.0
660.572018,0.9999996730900534
660.69102,0.9999966739055315
660.810022,0.9999973278035703
660.929024,0.9999979743020517
661.048026,0.9999999612930007
661.167028,1.0
661.28603,0.999998826100689
661.405032,0.9999991161403906
661.524034,0.9999978086024011
661.643036,1.0
661.762038,0.9999999430640016
661.88104,0.999996018307927
662.000042,0.9999952006115171
662.119044,0.9999965606059147
662.238046,1.0
662.357048,1.0
662.47605,0.9999934543214231
662.595052,0.9999950253123738
662.714054,0.9999974449032643
662.833056,1.0
662.952058,1.0
663.07106,0.9999994383501577
663.190062,0.9999969816045554
663.309064,0.9999963782065587
663.428066,1.0
663.547068,1.0
663.66607,0.9999991342603748
663.785072,0.9999949331128367
663.904074,0.9999957941088448
664.023076,1.0
664.142078,1.0
664.26108,0.9999999023690047
664.380082,0.9999991261003819
664.499084,0.999995954508183
664.618086,0.999999986065
664.737088,1.0
664.85609,0.9999997600800288
664.975092,0.9999958057087961
665.094094,0.9999987533007771
665.213096,1.0
665.332098,1.0
665.4511,0.9999997689000267
665.570102,0.9999948188134224
665.689104,0.9999952914110855
665.808106,0.9999999545520011
665.927108,1.0
666.04611,1.0
666.165112,0.9999934084217246
666.284114,0.9999956255095681
666.403116,0.9999983989012817
666.522118,1.0
666.64112,1.0
666.760122,0.9999954093105372
666.879124,0.9999974487032546
666.998126,0.9999983531013561
667.117128,1.0
667.23613,1.0
667.355132,0.9999909071413403
667.474134,0.999995264811211
667.593136,1.0
667.712138,1.0
667.83114,1.0
667.950142,0.9999963132067963
668.069144,0.9999954858101889
668.188146,1.0
668.307148,1.0
668.42615,1.0
668.545152,0.9999947593137325
668.664154,0.9999970382043861
668.783156,0.9999980883018273
668.902158,1.0
669.02116,1.0
669.140162,0.9999943266160937
669.259164,0.9999940585176507
669.378166,0.9999985836010031
669.497168,1.0
669.61617,0.9999983866013016
669.735172,0.9999948693131621
669.854174,0.9999973819034272
669.973176,1.0
670.092178,1.0
670.21118,1.0
670.330182,0.9999943922157237
670.449184,0.9999945054150953
670.568186,0.9999966400056448
670.687188,1.0
670.80619,0.9999986334009338
670.925192,0.9999970692042948
671.044194,0.9999946805141485
671.163196,0.9999973081036232
671.282198,1.0
671.4012,1.0
671.520202,0.9999949282128615
671.639204,0.9999949487127578
671.758206,0.9999966072057556
671.877208,1.0
671.99621,0.999996558205923
672.115212,0.9999974589032286
672.234214,0.9999963096068095
672.353216,0.9999982272015714
672.472218,1.0
672.59122,1.0
672.710222,0.9999985492010524
672.829224,0.9999936318202769
672.948226,1.0
673.067228,1.0
673.18623,1.0
673.305232,0.9999965658058969
673.424234,0.9999925396278287
673.543236,0.9999943703158467
673.662238,1.0
673.78124,0.9999998077600185
673.900242,1.0
674.019244,0.9999961643073563
674.138246,0.9999971097041769
674.257248,1.0
674.37625,1.0
674.495252,0.9999979657020692
674.614254,0.9999937888192895
674.733256,0.9999944276155258
674.852258,1.0
674.97126,1.0
675.090262,0.9999998767700076
675.209264,0.999996398906484
675.328266,0.9999962383070752
675.447268,1.0
675.56627,1.0
675.685272,1.0
675.804274,0.999995306411015
675.923276,0.9999970927042262
676.042278,0.9999994129601724
676.16128,1.0
676.280282,0.9999998396900128
676.399284,0.9999910087404216
676.518286,0.9999965314060156
676.637288,1.0
676.75629,1.0
676.875292,1.0
676.994294,0.9999958310086903
677.113296,0.9999933525220945
677.232298,0.9999987291008076
677.3513,1.0
677.470302,0.9999998062100188
677.589304,0.9999959168083362
677.708306,0.9999969754045741
677.827308,0.9999971398040903
677.94631,1.0
678.065312,1.0
678.184314,0.9999951700116644
678.303316,0.999994481315228
678.422318,0.9999986092009672
678.54132,1.0
678.660322,0.9999999166680035
678.779324,0.9999959704081188
678.898326,0.9999963220067638
679.017328,0.9999976711027119
679.13633,1.0
679.255332,1.0
679.374334,0.9999993107102375
679.493336,0.9999977964024279
679.612338,0.9999990085504915
679.73134,1.0
679.850342,0.9999986936008534
679.969344,0.9999966537055989
680.088346,0.9999986535009066
680.207348,0.9999998543600106
680.32635,1.0
680.445352,1.0
680.564354,0.9999971427040821
680.683356,0.9999955315099838
680.802358,1.0
680.92136,1.0
681.040362,0.9999967090054154
681.159364,0.9999954916101628
681.278366,0.9999967254053614
681.397368,0.9999980487019038
