nu,[0]Furfurylalcohol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
915.857317,0.633725109372441
915.99232,0.6336680766791072
916.127323,0.6332373288578228
916.262325,0.6340040097741536
916.397328,0.6342766901204294
916.532331,0.634803358310293
916.667333,0.6361124010795435
916.802336,0.6362969004269688
916.937339,0.6364050800950527
917.072341,0.6372902982404683
917.207344,0.6371947118648897
917.342347,0.6376855407378907
917.47735,0.6373476569484131
917.612352,0.6384703765280612
917.747355,0.6391475139466101
917.882358,0.639556699280876
918.01736,0.6401517636732604
918.152363,0.6405295646541577
918.287366,0.6405936208133777
918.422368,0.6412473596567382
918.557371,0.6417798159040285
918.692374,0.6420173183711599
918.827377,0.6421200493603593
918.962379,0.6431739902366055
919.097382,0.6429617778367992
919.232385,0.6429232012874371
919.367387,0.6441523580729523
919.50239,0.6440750644276951
919.637393,0.6443907385431068
919.772395,0.6453451429211797
919.907398,0.6453967725977731
920.042401,0.6456678961742296
920.177404,0.6460295714557142
920.312406,0.647342343498576
920.447409,0.6483854041100912
920.582412,0.6492158688113748
920.717414,0.6506977697173382
920.852417,0.6518505246569039
920.98742,0.652613636103897
921.122422,0.6541817898623428
921.257425,0.6552424232429975
921.392428,0.6569088544697639
921.527431,0.6584807442920517
921.662433,0.6597990236205379
921.797436,0.6611529989695192
921.932439,0.6622514243886715
922.067441,0.6648126548815546
922.202444,0.6662835155512303
922.337447,0.6680047464544511
922.472449,0.6698442877171429
922.607452,0.6720046626606154
922.742455,0.6744214950179509
922.877458,0.676535741366805
923.01246,0.6785073276409123
923.147463,0.6802125201546555
923.282466,0.6819015407244664
923.417468,0.6846072245439111
923.552471,0.6869869380281498
923.687474,0.6883003369764951
923.822476,0.6904235701149295
923.957479,0.6925464273937958
924.092482,0.6945229999899253
924.227485,0.6965261093227866
924.362487,0.6989192958463522
924.49749,0.7010963183717632
924.632493,0.7025209894499584
924.767495,0.7047585620512432
924.902498,0.7065721209807414
925.037501,0.7088863935898744
925.172503,0.710774541520256
925.307506,0.7124895739493069
925.442509,0.7146516913119961
925.577512,0.7163832427371408
925.712514,0.7187871508983257
925.847517,0.7201613462953789
925.98252,0.722057863463043
926.117522,0.7244373459361921
926.252525,0.7262870184985553
926.387528,0.7282142315270181
926.52253,0.7301976704909063
926.657533,0.7318497834106208
926.792536,0.7333222808394391
926.927539,0.7349006198496906
927.062541,0.7370422952798775
927.197544,0.7389093731445197
927.332547,0.7406404456426122
927.467549,0.7431852041370824
927.602552,0.7448741507796652
927.737555,0.7462683686290258
927.872557,0.7482710502516543
928.00756,0.7507369161321245
928.142563,0.752036815085422
928.277566,0.7538363326403691
928.412568,0.7557308384454505
928.547571,0.7573498341472621
928.682574,0.7586763567257363
928.817576,0.7605069717505174
928.952579,0.7625554895256607
929.087582,0.7636314511405704
929.222584,0.7656501016177795
929.357587,0.7672059499758557
929.49259,0.768618908446962
929.627593,0.7701730878347338
929.762595,0.7721163715251416
929.897598,0.7734068831428638
930.032601,0.7745213913078812
930.167603,0.7769727500113086
930.302606,0.778037932161994
930.437609,0.7789799278523714
930.572611,0.7805082257536462
930.707614,0.7818205816431935
930.842617,0.7834954691783796
930.97762,0.784844240996613
931.112622,0.7862818209420943
931.247625,0.7879662657520168
931.382628,0.7889912880176098
931.51763,0.790468082098318
931.652633,0.7919318015732493
931.787636,0.7926052297710245
931.922638,0.7946289522565052
932.057641,0.7958217900896076
932.192644,0.7971519228307623
932.327647,0.7981250416584015
932.462649,0.7998988474468063
932.597652,0.8005150067502288
932.732655,0.8019251537274432
932.867657,0.8030968195598159
933.00266,0.8047287619646407
933.137663,0.805042667389386
933.272665,0.8064285322794393
933.407668,0.8072676542207866
933.542671,0.8083743688334794
933.677674,0.8096930935233235
933.812676,0.8106247761957328
933.947679,0.8115250692675273
934.082682,0.8123857419168674
934.217684,0.8139714396664431
934.352687,0.8146473164114145
934.48769,0.8150628925056808
934.622692,0.8164088563931567
934.757695,0.8173074002437039
934.892698,0.818010586934851
935.027701,0.8185752090120513
935.162703,0.8194187758396715
935.297706,0.8201565847021133
935.432709,0.8207391026466514
935.567711,0.8222506527951993
935.702714,0.8225796188451411
935.837717,0.8230074714789845
935.972719,0.8234602500910024
936.107722,0.8246798735598821
936.242725,0.8245561808560329
936.377728,0.8250098114924934
936.51273,0.8251995855723193
936.647733,0.8259508589727432
936.782736,0.8260665001876956
936.917738,0.8270418339916902
937.052741,0.8270749163266921
937.187744,0.8274637329021034
937.322746,0.8274720075808057
937.457749,0.827894125935703
937.592752,0.828705859863779
937.727755,0.8298087719313444
937.862757,0.8310377981688802
937.99776,0.8317361631915878
938.132763,0.8313869073519078
938.267765,0.8319025270600584
938.402768,0.8325849668943404
938.537771,0.832127171067941
938.672773,0.8325683153615183
938.807776,0.8327848112667604
938.942779,0.832884751440403
939.077782,0.8328597652726542
939.212784,0.8336513579966727
939.347787,0.8334346368185676
939.48279,0.8337097156342259
939.617792,0.8341099923564583
939.752795,0.8339431870390749
939.887798,0.8342935167417189
940.0228,0.8344937712153125
940.157803,0.8343852940762214
940.292806,0.8341683820995405
940.427809,0.8343852940762214
940.562811,0.834961218600245
940.697814,0.8343102027789137
940.832817,0.8342351182395185
940.967819,0.8346106085217033
941.102822,0.8341850656340173
941.237825,0.833909829978739
941.372827,0.8341183334980876
941.50783,0.83417672382507
941.642833,0.8343352324604403
941.777836,0.8337764150794189
941.912838,0.834001565105376
942.047841,0.8338097668030521
942.182844,0.8333096309987157
942.317846,0.8332013077878471
942.452849,0.8328097951858553
942.587852,0.8325100376191878
942.722854,0.8318609329735662
942.857857,0.8328014671295438
942.99286,0.8332096398425851
943.127863,0.832943055413619
943.262865,0.8333179641366912
943.397868,0.8340599472582849
943.532871,0.8331513172091122
943.667873,0.8339265083421216
943.802876,0.8342267759300477
943.937879,0.8337263899952817
944.072881,0.8340766286240432
944.207884,0.8340265855276336
944.342887,0.8340432662261507
944.47789,0.8343936379708816
944.612892,0.8352200967020437
944.747895,0.8354957648166925
944.882898,0.8355960303242808
945.0179,0.8362396870436654
945.152903,0.8366830115484147
945.287906,0.836013932806357
945.422908,0.8359888527645754
945.557911,0.8356461675902032
945.692914,0.8359386949381593
945.827917,0.8357715239168311
945.962919,0.8360055727088296
946.097922,0.8361727905445975
946.232925,0.8360055727088296
946.367927,0.83660771346584
946.50293,0.8369340541063801
946.637933,0.8364905965843277
946.772935,0.836030653252217
946.907938,0.8353286823725306
947.042941,0.8356545240936615
947.177944,0.8350864721768184
947.312946,0.8357715239168311
947.447949,0.835270211411272
947.582952,0.834268488311645
947.717954,0.832943055413619
947.852957,0.8306888355809225
947.98796,0.8282087854850866
948.122962,0.8274223607497707
948.257965,0.8284158635651393
948.392968,0.829900055916784
948.527971,0.8302154778644067
948.662973,0.8299830500720142
948.797976,0.8286147072326806
948.932979,0.8266614822356647
949.067981,0.8255049659108599
949.202984,0.8232873415945109
949.337987,0.8220204548416341
949.472989,0.8192467159636645
949.607992,0.8148754495971653
949.742995,0.8097983604676847
949.877998,0.8054050181125093
950.013,0.8098793443528582
950.148003,0.8199187737768004
950.283006,0.8232132490679811
950.418008,0.8232544107594681
950.553011,0.821116729481382
950.688014,0.8187716906390663
950.823016,0.819328644731631
950.958019,0.8237567491476632
951.093022,0.8271493564189154
951.228025,0.828018319368868
951.363027,0.8283578764842613
951.49803,0.8281673760810561
951.633033,0.8272403478525586
951.768035,0.8265870860501421
951.903038,0.8256865969820455
952.038041,0.8242181821163583
952.173043,0.8230239317930167
952.308046,0.8218971610206756
952.443049,0.820862222745825
952.578052,0.821412384718745
952.713054,0.8224480166345836
952.848057,0.8238803219277622
952.98306,0.8234684847346765
953.118062,0.8232708760123354
953.253065,0.8228017453279551
953.388068,0.8214863151601897
953.52307,0.821256331191203
953.658073,0.8219464763297814
953.793076,0.8216259797049168
953.928079,0.8205175330021849
954.063081,0.8203862606989688
954.198084,0.8204518942251308
954.333087,0.8200417708174144
954.468089,0.820492917845424
954.603092,0.8204272810375037
954.738095,0.8200253701460053
954.873097,0.8190910738740982
955.0081,0.8194761371616032
955.143103,0.8195089168626792
955.278106,0.8188126302470798
955.413108,0.8191893707006547
955.548111,0.8188208184143231
955.683114,0.8176507414484121
955.818116,0.8189108936583963
955.953119,0.8204683034271067
956.088122,0.8214534563647635
956.223124,0.8219382569061152
956.358127,0.8231473946422678
956.49313,0.8239544744935511
956.628133,0.8236496677307169
956.763135,0.824416018219449
956.898138,0.8247211085844272
957.033141,0.8250510630143475
957.168143,0.8248200810556868
957.303146,0.8250510630143475
957.438149,0.8256783401573599
957.573151,0.8260004175110228
957.708154,0.8264217851635717
957.843157,0.8265788202206108
957.97816,0.8274306350147494
958.113162,0.8283081765026866
958.248165,0.8288633289362413
958.383168,0.8287224341467185
958.51817,0.8285401352648186
958.653173,0.8288550403443949
958.788176,0.8296179378605596
958.923178,0.8294769147984232
959.058181,0.8296594197944923
959.193184,0.8294271476765639
959.328187,0.8283661601044442
959.463189,0.827513382215542
959.598192,0.8264052568931517
959.733195,0.8239874333317032
959.868197,0.8230157015948497
960.0032,0.8223822234250162
960.138203,0.8204518942251308
960.273205,0.8187553153690067
960.408208,0.8186406976482827
960.543211,0.8211003073110147
960.678214,0.8242593940557541
960.813216,0.8259591185226306
960.948219,0.8267358851171454
961.083222,0.8267276177996309
961.218224,0.8271576279538372
961.353227,0.8296594197944923
961.48823,0.833634685136242
961.623232,0.8361811523143117
961.758235,0.837612245320568
961.893238,0.8392555752586509
962.028241,0.8399776454990732
962.163243,0.840986223699563
962.298246,0.8410535052886866
962.433249,0.8412553823542348
962.568251,0.8415077968292192
962.703254,0.842054954704203
962.838257,0.8416845320230991
962.973259,0.8412217328119359
963.108262,0.8411544377651488
963.243265,0.8408348598024565
963.378268,0.8401708625766501
963.51327,0.8402548838639021
963.648273,0.839717292785724
963.783276,0.8394402317966823
963.918278,0.838970276866538
964.053281,0.8388276640419043
964.188284,0.8390122264291117
964.323286,0.8388528292493018
964.458289,0.8391129139374128
964.593292,0.8384838151934778
964.728295,0.8381484887371626
964.863297,0.8377881623627282
964.9983,0.8378551880967109
965.133303,0.8375871173301301
965.268305,0.8373107591830133
965.403308,0.8373358788825825
965.538311,0.8371265710774276
965.673313,0.8371098287134303
965.808316,0.8372102879203077
965.943319,0.8373358788825825
966.078322,0.8370344922190391
966.213324,0.8373777467232139
966.348327,0.8372019158592889
966.48333,0.837612245320568
966.618332,0.8376541269798667
966.753335,0.8382155432984083
966.888338,0.8385844392886259
967.02334,0.8381233446596636
967.158343,0.8387186235333655
967.293346,0.8387941116063958
967.428349,0.8390709593405896
967.563351,0.8396501180893249
967.698354,0.840145657828846
967.833357,0.8403137037644451
967.968359,0.8406498964800114
968.103362,0.8414993817933262
968.238365,0.8419791731684999
968.373367,0.8424339647046742
968.50837,0.8432262249354683
968.643373,0.8435635828925359
968.778376,0.8441120774628398
968.913378,0.844618696679884
969.048381,0.8450157607700755
969.183384,0.845878116572754
969.318386,0.8462503848370583
969.453389,0.8472410772293539
969.588392,0.847266494842933
969.723394,0.8482668594058642
969.858397,0.8488863202889436
969.9934,0.8492259427370205
970.128403,0.8495657010612501
970.263405,0.8500925951161868
970.398408,0.8512239704655246
970.533411,0.851300584070427
970.668413,0.851521950998739
970.803416,0.8525529161675882
970.938419,0.852373898852669
971.073421,0.8529025345300837
971.208424,0.8534058955023416
971.343427,0.8535765937506978
971.47843,0.8540547305089953
971.613432,0.8545160446070666
971.748435,0.8551742753477272
971.883438,0.8548066294588585
972.01844,0.8550203578311567
972.153443,0.855790222540358
972.288446,0.8563209769952121
972.423448,0.8565693460903189
972.558451,0.8570148779785375
972.693454,0.858009592059619
972.828457,0.8577608053537377
972.963459,0.8584129513498951
973.098462,0.8592116467304365
973.233465,0.8592202388898645
973.368467,0.8592116467304365
973.50347,0.8598305018772007
973.638473,0.8603809695292615
973.773475,0.8601056916658193
973.908478,0.8603551584873431
974.043481,0.8608112675795742
974.178484,0.8605358520427848
974.313486,0.8605702741653044
974.448489,0.8604325939361499
974.583492,0.860234717196242
974.718494,0.8597703158486049
974.853497,0.8598219036151733
974.9885,0.859392100123193
975.123502,0.8581812111393669
975.258505,0.8574777909879097
975.393508,0.856989167917851
975.528511,0.8574091955084864
975.663513,0.8573834736184515
975.798516,0.8573234588758386
975.933519,0.8572205862332555
976.068521,0.8573748998265843
976.203524,0.8582241212726682
976.338527,0.8593233515051645
976.473529,0.8591343211619336
976.608532,0.8599508865741957
976.743535,0.8600540868724786
976.878538,0.8596155711191956
977.01354,0.8595639957322055
977.148543,0.8593749124530677
977.283546,0.8589453324008038
977.418548,0.8582584509241076
977.553551,0.858095397309016
977.688554,0.8577436503091816
977.823556,0.8567492445416741
977.958559,0.8565008232835805
978.093562,0.8560213170968051
978.228565,0.8552255873435926
978.363567,0.8545673171079028
978.49857,0.8544647751824884
978.633573,0.8540205690030096
978.768575,0.8534571013922331
978.903578,0.8532011026635447
979.038581,0.8528343050565366
979.173583,0.8516326560480411
979.308586,0.8518115176856258
979.443589,0.8512750454359863
979.578592,0.8504156916867915
979.713594,0.8497356311939092
979.848597,0.8496676550624951
979.9836,0.848809923958004
980.118602,0.847936099833005
980.253605,0.8480378582703691
980.388608,0.8469276560172788
980.52361,0.8460980734762213
980.658613,0.8455229223597995
980.793616,0.8452354934318839
980.928619,0.8442640313122193
981.063621,0.8436395070315311
981.198624,0.8428721442831374
981.333627,0.8420717959717092
981.468629,0.8411376148446232
981.603632,0.8405994589993622
981.738635,0.8399944452199798
981.873637,0.8385928251749483
982.00864,0.83829098609218
982.143643,0.8377714067670375
982.278646,0.8367415814091443
982.413648,0.835821671712685
982.548651,0.8353537426089034
982.683654,0.8344437030910984
982.818656,0.8335429903641818
982.953659,0.8328264515483221
983.088662,0.8320023613532435
983.223664,0.830572547284312
983.358667,0.8298585619513459
983.49367,0.8291949405857242
983.628673,0.8280265995934628
983.763675,0.8267193505647892
983.898678,0.826281305401212
984.033681,0.8254967109024758
984.168683,0.8239791934985691
984.303686,0.8229498629723022
984.438689,0.8221026609973575
984.573691,0.8204683034271067
984.708694,0.8192385235374671
984.843697,0.8184278787345518
984.9787,0.8168008267095757
985.113702,0.8156744189688184
985.248705,0.8145984390387657
985.383708,0.8130765633550148
985.51871,0.8115818780106588
985.653713,0.8106409888533828
985.788716,0.8090941422734109
985.923718,0.8074452726420251
986.058721,0.8061382702581174
986.193724,0.8046563396351176
986.328727,0.8029763640712695
986.463729,0.8011476634720631
986.598732,0.7993311208319166
986.733735,0.7981330229487245
986.868737,0.7963870241949341
987.00374,0.7955194352604296
987.138743,0.7934537712556159
987.273745,0.7908396894177836
987.408748,0.7899228472493253
987.543751,0.7881790453677253
987.678754,0.7863604530557287
987.813756,0.7846166691662343
987.948759,0.7826967112356208
988.083762,0.7808673421279265
988.218764,0.7780534930762458
988.353767,0.776436823729631
988.48877,0.7743122987609922
988.623772,0.7717921507402319
988.758775,0.7698496830576004
988.893778,0.7681501938852847
989.028781,0.7655276074013192
989.163783,0.7633107932739571
989.298786,0.7613135365443924
989.433789,0.7589267612379279
989.568791,0.7560634331798423
989.703794,0.7542661418339571
989.838797,0.7518112378791691
989.973799,0.7492219581842011
990.108802,0.7468581535746225
990.243805,0.7441073253872331
990.378808,0.7413369749790166
990.51381,0.7388945951048377
990.648813,0.73601851817936
990.783816,0.733674360026487
990.918818,0.7307966781402808
991.053821,0.7284837206450955
991.188824,0.7253942346404324
991.323826,0.7219495629062683
991.458829,0.7196070354957768
991.593832,0.7166698533525373
991.728835,0.7134806230766728
991.863837,0.7101706398545315
991.99884,0.707194178112199
992.133843,0.7046669493931284
992.268845,0.7010121918612502
992.403848,0.6982067616188216
992.538851,0.6949745866896965
992.673853,0.6916397855539723
992.808856,0.6883554032060729
992.943859,0.6847989414058915
993.078862,0.6817106350211093
993.213864,0.6779172829725125
993.348867,0.6749882470763054
993.48387,0.6714202728505285
993.618872,0.6674705563618146
993.753875,0.6642411617756151
993.888878,0.6610009512659125
994.02388,0.6570073981885285
994.158883,0.6541163749541564
994.293886,0.6505806546594605
994.428889,0.6465853958574016
994.563891,0.642428340968119
994.698894,0.6393776484733602
994.833897,0.6351271905932444
994.968899,0.6313467770280001
995.103902,0.6279027381912663
995.238905,0.6244087980708168
995.373907,0.6195263775786134
995.50891,0.6161529813093733
995.643913,0.6121670966468838
995.778916,0.6084077380436228
995.913918,0.6040368940793356
996.048921,0.6006697477834017
996.183924,0.5963843125553241
996.318926,0.5922834251305658
996.453929,0.5881813266299856
996.588932,0.5846803449385256
996.723934,0.5801433794753824
996.858937,0.5761656919597541
996.99394,0.5720779618210322
997.128943,0.567990832702219
997.263945,0.5633241847239501
997.398948,0.5599655584008194
997.533951,0.5558093162163387
997.668953,0.5515791129930114
997.803956,0.5477808394705996
997.938959,0.5434052068782521
998.073961,0.5392100935863468
998.208964,0.5352400184900529
998.343967,0.5313576202318314
998.47897,0.5274242636283208
998.613972,0.5236404470160746
998.748975,0.5205548588683253
998.883978,0.5161798643070454
999.01898,0.5121283509037843
999.153983,0.5088204882398238
999.288986,0.504650080389373
999.423988,0.5009244438244472
999.558991,0.4965803379632008
999.693994,0.4932693032623754
999.828997,0.48908450136931736
999.963999,0.4850564514867325
1000.099002,0.48124922681481497
1000.234005,0.47769634971058444
1000.369007,0.47370524343915643
1000.50401,0.4700388162134578
1000.639013,0.4662562049075295
1000.774015,0.4625919180714868
1000.909018,0.4586123404308824
1001.044021,0.45512644388022666
1001.179024,0.45157220338820947
1001.314026,0.44773667428129993
1001.449029,0.4443378866498501
1001.584032,0.4410531011557826
1001.719034,0.4370577244705733
1001.854037,0.4347300566262791
1001.98904,0.4314947221221877
1002.124042,0.42764579834029465
1002.259045,0.4244801649498645
1002.394048,0.42100523950380064
1002.529051,0.41746273339691936
1002.664053,0.4140411143763256
1002.799056,0.4109433124134115
1002.934059,0.40759958328365503
1003.069061,0.4046349404375458
1003.204064,0.40269734666866946
1003.339067,0.4001563232879188
1003.474069,0.39657503993019416
1003.609072,0.3937496412318168
1003.744075,0.3904794249808425
1003.879078,0.38717828781884206
1004.01408,0.3838014183004173
1004.149083,0.3806747282953489
1004.284086,0.377501778139817
1004.419088,0.37380911483562757
1004.554091,0.37021550387222213
1004.689094,0.3664108625221595
1004.824096,0.3628012918391912
1004.959099,0.3587964654059516
1005.094102,0.3556529084473916
1005.229105,0.3511295623925985
1005.364107,0.34711470211866713
1005.49911,0.3425628960627021
1005.634113,0.33844286149719716
1005.769115,0.33343744581176404
1005.904118,0.3290979013468001
1006.039121,0.32546511391168387
1006.174123,0.32081199910352043
1006.309126,0.31755634875587707
1006.444129,0.314082370827376
1006.579132,0.31070853274174515
1006.714134,0.3065421538837101
1006.849137,0.3025828968135578
1006.98414,0.2982867520339359
1007.119142,0.29434580363145335
1007.254145,0.290282700943784
1007.389148,0.28633294554262484
1007.52415,0.28153457916343344
1007.659153,0.27756503857875336
1007.794156,0.27315933755755034
1007.929159,0.2690925248420062
1008.064161,0.26418649626248353
1008.199164,0.2605397078599756
1008.334167,0.25745765989249697
1008.469169,0.25436119360819465
1008.604172,0.2508500321218149
1008.739175,0.2473131330803732
1008.874177,0.24350933510682274
1009.00918,0.2393328543325634
1009.144183,0.23650167230927283
1009.279186,0.2319809552789987
1009.414188,0.228070611138121
1009.549191,0.2246526157198577
1009.684194,0.22137437636074792
1009.819196,0.21812216134527143
1009.954199,0.21288567381993817
1010.089202,0.20706966426322845
1010.224204,0.20329442118866134
1010.359207,0.20392561173421342
1010.49421,0.20298970814879194
1010.629213,0.2005282789572958
1010.764215,0.1976811301994472
1010.899218,0.1950498718579405
1011.034221,0.19193471323765243
1011.169223,0.18924742369380765
1011.304226,0.18682181076861895
1011.439229,0.18463026892754308
1011.574231,0.18219094382034842
1011.709234,0.17969397749003668
1011.844237,0.17731987039779637
1011.97924,0.17501212880554798
1012.114242,0.1723203559400894
1012.249245,0.17104989182091962
1012.384248,0.16928019133935776
1012.51925,0.167294424149439
1012.654253,0.16574579827686164
1012.789256,0.16381787279385768
1012.924258,0.16175054115188753
1013.059261,0.15961350176811803
1013.194264,0.15789895118755662
1013.329267,0.15593749891409792
1013.464269,0.15426243554957833
1013.599272,0.1528191626652523
1013.734275,0.15240710745091898
1013.869277,0.15166213928696767
1014.00428,0.15135911813055725
1014.139283,0.15045368244513557
1014.274285,0.14912058575119935
1014.409288,0.14833233735013807
1014.544291,0.14750399777650977
1014.679294,0.1462994105520588
1014.814296,0.14568624158393137
1014.949299,0.14452540120392204
1015.084302,0.14297292533067135
1015.219304,0.14139470120776595
1015.354307,0.13866421331297554
1015.48931,0.13522705830576776
1015.624312,0.13249637399576714
1015.759315,0.13369422359947178
1015.894318,0.13317383155152412
1016.029321,0.12938018997737108
1016.164323,0.12854194598680282
1016.299326,0.13157213797782022
1016.434329,0.1342434951534776
1016.569331,0.13548423395604947
1016.704334,0.13503787288483457
1016.839337,0.13310726127970318
1016.974339,0.13081122834855588
1017.109342,0.13413614330382015
1017.244345,0.13782093622175473
1017.379348,0.1399598056632466
1017.51435,0.141536166629896
1017.649353,0.14353160846343918
1017.784356,0.14545332997637092
1017.919358,0.14646042844727247
1018.054361,0.14737130389971229
1018.189364,0.1477845217857029
1018.324366,0.1473270991395879
1018.459369,0.14769587766852593
1018.594372,0.14859957599999876
1018.729375,0.1486292988873884
1018.864377,0.14831750485804002
1018.99938,0.14898643759974645
1019.134383,0.14946395782494207
1019.269385,0.14964342223144017
1019.404388,0.14913549855540226
1019.539391,0.14811000563458673
1019.674393,0.1469445462161303
1019.809396,0.14545332997637092
1019.944399,0.14442426882354198
1020.079402,0.14465553261535682
1020.214404,0.1427443515579229
1020.349407,0.1399178240191091
1020.48441,0.13529468874112047
1020.619412,0.12850338918681595
1020.754415,0.11921818228921151
1020.889418,0.10833792517370111
1021.02442,0.09884522856294184
1021.159423,0.09280080172029345
1021.294426,0.08837200897800844
1021.429429,0.08890383491420825
1021.564431,0.10573704230057315
1021.699434,0.13248312502082732
1021.834437,0.14697393806446038
1021.969439,0.15324765593133866
1022.104442,0.15642165521527
1022.239445,0.15816760769790783
1022.374447,0.1598690877852357
1022.50945,0.16212299555491008
1022.644453,0.1637359843312824
1022.779456,0.16422792983357062
1022.914458,0.16378511249543798
1023.049461,0.16358868823856845
1023.184464,0.16383425540025373
1023.319466,0.16365413680270405
1023.454469,0.16290305658232282
1023.589472,0.16238259997595247
1023.724474,0.16192856464212355
1023.859477,0.16012508306730538
1023.99448,0.1572371663136276
1024.129483,0.1541853236113946
1024.264485,0.1528955913521644
1024.399488,0.15335496684492847
1024.534491,0.15260536553043552
1024.669493,0.15204176897457086
1024.804496,0.15236139217631778
1024.939499,0.15217866816204162
1025.074501,0.15430872122274703
1025.209504,0.15506668946235805
1025.344507,0.15503567922559258
1025.47951,0.1549117002804024
1025.614512,0.15843672131275535
1025.749515,0.16128214408656003
1025.884518,0.16285419299525267
1026.01952,0.1629519348306682
1026.154523,0.16416225179812
1026.289526,0.16691008912859695
1026.424528,0.1712039060195519
1026.559531,0.17462752534111
1026.694534,0.17746178305160745
1026.829537,0.18052247386724365
1026.964539,0.1827383373315312
1027.099542,0.18553717735636674
1027.234545,0.18851079609888713
1027.369547,0.19082471401032938
1027.50455,0.19278108663188345
1027.639553,0.19547945394305682
1027.774555,0.1977602184681262
1027.909558,0.1997077961526797
1028.044561,0.20219959001883953
1028.179564,0.20449740358208565
1028.314566,0.20663527423744107
1028.449569,0.20894170277867408
1028.584572,0.21178154154795856
1028.719574,0.2141239983979354
1028.854577,0.21701257018490724
1028.98958,0.21939094579916654
1029.124582,0.22241728484476087
1029.259585,0.22548537004348623
1029.394588,0.2295119915692867
1029.529591,0.233213718278234
1029.664593,0.23647802332451084
1029.799596,0.2402680749592907
1029.934599,0.24389926190124483
1030.069601,0.2474863128793876
1030.204604,0.25115123284465074
1030.339607,0.2550488968124829
1030.474609,0.2589034672701778
1030.609612,0.2624223631826651
1030.744615,0.26710858977128576
1030.879618,0.2718241307317668
1031.01462,0.27579429475621625
1031.149623,0.28043873259449065
1031.284626,0.2850758482244536
1031.419628,0.2894710462280245
1031.554631,0.29434580363145335
1031.689634,0.29885403561154134
1031.824636,0.30312803650635806
1031.959639,0.3076476944166672
1032.094642,0.3122971939012633
1032.229645,0.31689018014534776
1032.364647,0.32206560885008
1032.49965,0.3269330072071321
1032.634653,0.3313433930952816
1032.769655,0.3362837437302528
1032.904658,0.3413660216784641
1033.039661,0.3463865260966457
1033.174663,0.35127004231166625
1033.309666,0.35600873924158355
1033.444669,0.36106401843010855
1033.579672,0.3658982462297604
1033.714674,0.37063408384474184
1033.849677,0.3762242138069584
1033.98468,0.3811966100805097
1034.119682,0.3860918439985277
1034.254685,0.3907528562681145
1034.389688,0.3961826249181447
1034.52469,0.4005887255722738
1034.659693,0.40537610033301164
1034.794696,0.41096386009271985
1034.929699,0.4157338529615285
1035.064701,0.4203826126068889
1035.199704,0.4253980330468339
1035.334707,0.43023229294826176
1035.469709,0.434656158798146
1035.604712,0.4394549807419939
1035.739715,0.44450232208659035
1035.874717,0.44884843925226503
1036.00972,0.4529289541068892
1036.144723,0.45831892243678
1036.279726,0.4625641633890513
1036.414728,0.4668533949699148
1036.549731,0.4714463354666061
1036.684734,0.476127311203666
1036.819736,0.48052308885445694
1036.954739,0.4845134923749273
1037.089742,0.4894612414616932
1037.224744,0.49352093476761894
1037.359747,0.49731084785322927
1037.49475,0.5018419748414666
1037.629753,0.5063181764994426
1037.764755,0.5096046754608918
1037.899758,0.5136619061956366
1038.034761,0.5179844792548621
1038.169763,0.521779601295381
1038.304766,0.5252137270972848
1038.439769,0.5295646632796515
1038.574771,0.5330820109258101
1038.709774,0.5364832168854726
1038.844777,0.5406733347362082
1038.97978,0.543763972694488
1039.114782,0.5467847850272508
1039.249785,0.5503889879067603
1039.384788,0.5533691275768301
1039.51979,0.5567048899588583
1039.654793,0.559512169945628
1039.789796,0.5629187372895404
1039.924798,0.5660969079360084
1040.059801,0.5683260461717629
1040.194804,0.5714433075816767
1040.329807,0.5745776671322852
1040.464809,0.577094065864266
1040.599812,0.580363875851241
1040.734815,0.5829697387896455
1040.869817,0.5858098676430535
1041.00482,0.5886344006626075
1041.139823,0.5922182775369846
1041.274825,0.5951689286707685
1041.409828,0.5975483965778599
1041.544831,0.6012346428053833
1041.679834,0.6047742687972313
1041.814836,0.6082739030636408
1041.949839,0.6114818533065408
1042.084842,0.6149711025519397
1042.219844,0.6182576493952843
1042.354847,0.6205246184147597
1042.48985,0.6242152613431575
1042.624852,0.6271434353489157
1042.759855,0.6297262990172066
1042.894858,0.6330094044482892
1043.029861,0.6357753508331764
1043.164863,0.6379980832195069
1043.299866,0.6407217523502668
1043.434869,0.6442940871813587
1043.569871,0.6464302339825655
1043.704874,0.6482427750109632
1043.839877,0.6514399881589453
1043.974879,0.6533319060796724
1044.109882,0.6557537117097068
1044.244885,0.6579804890474616
1044.379888,0.6610538334572732
1044.51489,0.6623110296990652
1044.649893,0.6639224025263027
1044.784896,0.6664367783843573
1044.919898,0.6683321489872834
1045.054901,0.6694291129762273
1045.189904,0.6723004097717792
1045.324906,0.6742191989153782
1045.459909,0.6757649300675663
1045.594912,0.6783105890443717
1045.729915,0.6795666251092319
1045.864917,0.6813289839377746
1045.99992,0.6829934564892954
1046.134923,0.6848400305750386
1046.269925,0.6864924854570554
1046.404928,0.687770549711296
1046.539931,0.6896990058291282
1046.674933,0.6913217044168879
1046.809936,0.692636464281628
1046.944939,0.6944118851993472
1047.079942,0.6961570482946571
1047.214944,0.6972717911283837
1047.349947,0.6986048529181863
1047.48495,0.7005987166552321
1047.619952,0.7018258378272327
