nu,[0]4-Penten-1-ol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
598.846377,0.9952419555279887
598.98398,0.9945842185101159
599.121582,0.9947874328235928
599.259185,0.9963577491457905
599.396788,0.9961843979794279
599.534391,0.9941723470312808
599.671993,0.9939249283266398
599.809596,0.9942454213842371
599.947199,0.993944011868465
600.084802,0.9943868131358733
600.222404,0.9942119158781074
600.360007,0.9937474291855858
600.49761,0.9933257722585682
600.635213,0.992966253405849
600.772815,0.9930705203363747
600.910418,0.9932283317798433
601.048021,0.9932964695805032
601.185624,0.9930729037084836
601.323226,0.9914728640299405
601.460829,0.9920297323692487
601.598432,0.9914020753946331
601.736035,0.991892444954797
601.873637,0.9915354279415315
602.01124,0.9912977853820525
602.148843,0.9906851544748535
602.286446,0.990869141790733
602.424048,0.9904583135487561
602.561651,0.9894500453041702
602.699254,0.9895539430134614
602.836857,0.9896232142139361
602.974459,0.9896598309502674
603.112062,0.9892482180820048
603.249665,0.9881280345547166
603.387268,0.9889831350822673
603.52487,0.9886321083802393
603.662473,0.9887329539983332
603.800076,0.9877447152460642
603.937679,0.9873210636429899
604.075282,0.9877555804976906
604.212884,0.9872845334394481
604.350487,0.9871996306204458
604.48809,0.9873783299253873
604.625693,0.9858372488716799
604.763295,0.9864535897386825
604.900898,0.9856696707839128
605.038501,0.9858737255247021
605.176104,0.986578877300171
605.313706,0.9848853899111673
605.451309,0.985274496483671
605.588912,0.9838803350958604
605.726515,0.9834534236769076
605.864117,0.9843536953710612
606.00172,0.983312799892162
606.139323,0.9824213395210514
606.276926,0.9825932782996719
606.414528,0.9819773854167739
606.552131,0.9819479265370968
606.689734,0.9826571489385346
606.827337,0.981714250739104
606.964939,0.9816524046894785
607.102542,0.980816393032221
607.240145,0.9801251611629972
607.377748,0.980371203455465
607.51535,0.9787774363885275
607.652953,0.9798213694531845
607.790556,0.9786678194543149
607.928159,0.9784094852515941
608.065761,0.9784085068425981
608.203364,0.9780856853038236
608.340967,0.9773084161894178
608.47857,0.9774530685390236
608.616172,0.9766177033349369
608.753775,0.9758054953311442
608.891378,0.9762622791820431
609.028981,0.9755781591364273
609.166583,0.9753255171117654
609.304186,0.9749764130699915
609.441789,0.9752328655886568
609.579392,0.9739269287218805
609.716994,0.9732931086221095
609.854597,0.9733242544999168
609.9922,0.972648029158565
610.129803,0.9719528343794669
610.267405,0.9718400943897246
610.405008,0.9713912079668646
610.542611,0.9706969114937359
610.680214,0.9703552863104498
610.817816,0.9701069071510432
610.955419,0.9698294962472481
611.093022,0.9689861115110698
611.230625,0.9680902137745045
611.368227,0.9678249933927819
611.50583,0.9677078936532586
611.643433,0.9665860033188161
611.781036,0.966344387021282
611.918638,0.9656633543206664
612.056241,0.9648766593086577
612.193844,0.9653447379883269
612.331447,0.9638843118765444
612.469049,0.9642525860195642
612.606652,0.9628121054309975
612.744255,0.9634092340271014
612.881858,0.9624443814464755
613.01946,0.9614276151909177
613.157063,0.9609316465124028
613.294666,0.9604714704746831
613.432269,0.9588947115108802
613.569871,0.9589733441011162
613.707474,0.9592697126510263
613.845077,0.9576173564067563
613.98268,0.957839549406834
614.120282,0.9567472777404472
614.257885,0.9569845804896515
614.395488,0.9560338104276485
614.533091,0.9552253478519154
614.670693,0.9551155032530979
614.808296,0.9545550149720927
614.945899,0.9535866331687988
615.083502,0.9525782720280099
615.221104,0.9522906368249593
615.358707,0.951778442255041
615.49631,0.9517917672465074
615.633913,0.9505020122616274
615.771515,0.9502482621015074
615.909118,0.9487774669684284
616.046721,0.9483363880050947
616.184324,0.9484577828318624
616.321926,0.946869498941524
616.459529,0.946249502490721
616.597132,0.9460281060115365
616.734735,0.9444523908822703
616.872337,0.9445761222497036
617.00994,0.9441388847333978
617.147543,0.9438311456211754
617.285146,0.9424004392384319
617.422748,0.9418069139418109
617.560351,0.9409897802278453
617.697954,0.9409540232955826
617.835557,0.9399862795951359
617.973159,0.9400549010982008
618.110762,0.9379318379941031
618.248365,0.9370815194947747
618.385968,0.9365643932359919
618.52357,0.9365259948830408
618.661173,0.935605842159229
618.798776,0.93521951672811
618.936379,0.9343529699425922
619.073981,0.9341698547063628
619.211584,0.9328526705333403
619.349187,0.932036781450153
619.48679,0.9314032118768354
619.624392,0.9309916226251113
619.761995,0.9303252712055873
619.899598,0.928780354786008
620.037201,0.928958697734502
620.174803,0.9278427601926471
620.312406,0.9277369921468782
620.450009,0.9266364216550093
620.587612,0.9262315700052743
620.725215,0.9254455331222115
620.862817,0.9249339032211009
621.00042,0.9240343802221728
621.138023,0.9225838618913209
621.275626,0.9224676236478857
621.413228,0.9219714695437845
621.550831,0.921589852355602
621.688434,0.9206696438137961
621.826037,0.9194505643542387
621.963639,0.9183910487816433
622.101242,0.9177685906877077
622.238845,0.9180760946696293
622.376448,0.9168448628918892
622.51405,0.9167000128470071
622.651653,0.915585067513219
622.789256,0.9143772925309588
622.926859,0.9143553477392766
623.064461,0.914060972714227
623.202064,0.9128433411693233
623.339667,0.9124025442965528
623.47727,0.9116410061584848
623.614872,0.9110868968930266
623.752475,0.910941134650814
623.890078,0.9099232715537666
624.027681,0.9099887883878962
624.165283,0.9089792612240148
624.302886,0.908414051921849
624.440489,0.9074852195255079
624.578092,0.9071540478628861
624.715694,0.906296285918976
624.853297,0.90597641978974
624.9909,0.9050953334513008
625.128503,0.9046383756994515
625.266105,0.9035173193121889
625.403708,0.9035263545305581
625.541311,0.9031921116181337
625.678914,0.9018563759811266
625.816516,0.9017571772357996
625.954119,0.9013785187452099
626.091722,0.9010540808807812
626.229325,0.9002885103256122
626.366927,0.8995145950380048
626.50453,0.8985706003971309
626.642133,0.8984897326821969
626.779736,0.8976545256622642
626.917338,0.8972416995377478
627.054941,0.8965600549038698
627.192544,0.8959237231893779
627.330147,0.8953147021482307
627.467749,0.8955922927302138
627.605352,0.8949924468648887
627.742955,0.8937313967640548
627.880558,0.8931685233078491
628.01816,0.8926417093045105
628.155763,0.8923293393741806
628.293366,0.8912324490126131
628.430969,0.8915979292350341
628.568571,0.8907780363486953
628.706174,0.8904485094414836
628.843777,0.8899321990504947
628.98138,0.8901992187611638
629.118982,0.8888560323018279
629.256585,0.8886427324510814
629.394188,0.8881274691070741
629.531791,0.8874527486568003
629.669393,0.8867342029806736
629.806996,0.8877456563909751
629.944599,0.8860871232253442
630.082202,0.8859542201248422
630.219804,0.8860339595928756
630.357407,0.8850333066939013
630.49501,0.88422829272172
630.632613,0.884865166339469
630.770215,0.8844582219673343
630.907818,0.8836625676657061
631.045421,0.8837332634989149
631.183024,0.8835653701292253
631.320626,0.8828941155569743
631.458229,0.8827970025455766
631.595832,0.8827970025455766
631.733435,0.8823468908625137
631.871037,0.8819411046307056
632.00864,0.8822057266534136
632.146243,0.8809186460899393
632.283846,0.8813856567192518
632.421448,0.8810596043496738
632.559051,0.8805487379447297
632.696654,0.8803902534359334
632.834257,0.8798973729134361
632.971859,0.8796070546855169
633.109462,0.8796774260647094
633.247065,0.8799413688819718
633.384668,0.880090971630555
633.52227,0.8801173747557489
633.659873,0.88018778696218
633.797476,0.8804871016903676
633.935079,0.8795542798454968
634.072681,0.8801173747557489
634.210284,0.8800117670073698
634.347887,0.8797390056397939
634.48549,0.8796774260647094
634.623092,0.8805663490955995
634.760695,0.8794399452210285
634.898298,0.8794399452210285
635.035901,0.8806191846615964
635.173503,0.8800029669337003
635.311106,0.8809626931234105
635.448709,0.8805663490955995
635.586312,0.8803374316053979
635.723914,0.8805839605986958
635.861517,0.8810948474387048
635.99912,0.8816060306790288
636.136723,0.881561951479484
636.274325,0.8816501120825887
636.411928,0.8813415885381295
636.549531,0.8820028426688359
636.687134,0.8823557143755398
636.824736,0.8826469398108376
636.962339,0.8830883736300014
637.099942,0.883812803071857
637.237545,0.8840337838940767
637.375148,0.8842725052416598
637.51275,0.8851483685026271
637.650353,0.8850333066939013
637.787956,0.8859187826647911
637.925559,0.8862732210608103
638.063161,0.8865746051883694
638.200764,0.8874882474767183
638.338367,0.8881008256826542
638.47597,0.8885183311768307
638.613572,0.8893094644936826
638.751175,0.8892294302434735
638.888778,0.8900122965527428
639.026381,0.8904752232974726
639.163983,0.8909473002551636
639.301586,0.8921330485123047
639.439189,0.8923293393741806
639.576792,0.8927131234977845
639.714394,0.8933471748770722
639.851997,0.8931149348041219
639.9896,0.8940084964452831
640.127203,0.8947955701838074
640.264805,0.8951088034459951
640.402408,0.8953594690025002
640.540011,0.8954758732995859
640.677614,0.895502737978753
640.815216,0.8962642388980769
640.952819,0.8964345452820618
641.090422,0.8972147826905164
641.228025,0.8970532985636395
641.365627,0.8978789673477215
641.50323,0.898022639475961
641.640833,0.8982381907745564
641.778436,0.8989930278419909
641.916038,0.8991998200185832
642.053641,0.9001174717578287
642.191244,0.8995415808806415
642.328847,0.9000634663297024
642.466449,0.9004235637309131
642.604052,0.9014957055696253
642.741655,0.9017211076701064
642.879258,0.9022262129066677
643.01686,0.9027677110676151
643.154463,0.9028760496931307
643.292066,0.9039872704949492
643.429669,0.9047378913940413
643.567271,0.9055045290132511
643.704874,0.9057101018729738
643.842477,0.9063271005165425
643.98008,0.9074879419852501
644.117682,0.9077311813463207
644.255285,0.9081906095496148
644.392888,0.9089047279804993
644.530491,0.9104639265357023
644.668093,0.9107771800029378
644.805696,0.9111916779109623
644.943299,0.9119555765658846
645.080902,0.9132724783790175
645.218504,0.9134295747551997
645.356107,0.9144467878459797
645.49371,0.9154559791196453
645.631313,0.9162408611676703
645.768915,0.9172364392439455
645.906518,0.9177428935269304
646.044121,0.9180054055319065
646.181724,0.9195701006972987
646.319326,0.9200576020271091
646.456929,0.9205591700850948
646.594532,0.9215161281164225
646.732135,0.922860678570314
646.869737,0.9229492774481348
647.00734,0.9244595338149044
647.144943,0.9260537506150411
647.282546,0.9260417119945343
647.420148,0.9265243054311574
647.557751,0.9275672318108599
647.695354,0.9288370121156808
647.832957,0.9297449293218537
647.970559,0.9303280621855874
648.108162,0.9318289604207957
648.245765,0.9320488980070692
648.383368,0.9334629557213733
648.52097,0.9342221696830321
648.658573,0.9348211980618836
648.796176,0.9359108993853991
648.933779,0.9370740228726053
649.071381,0.9373298790036223
649.208984,0.9384788116829914
649.346587,0.9396066018382505
649.48419,0.9400398603401096
649.621792,0.9411676441039152
649.759395,0.9422779351442695
649.896998,0.9428981580565547
650.034601,0.9435631356350385
650.172203,0.9442521881976377
650.309806,0.9453727356461306
650.447409,0.9465892670462038
650.585012,0.9477050062441474
650.722614,0.9474112632247321
650.860217,0.9484710613337715
650.99782,0.9489833740188675
651.135423,0.9499081341102181
651.273025,0.9509498041561155
651.410628,0.9510620228537789
651.548231,0.9520306969645115
651.685834,0.9527659484331183
651.823436,0.9532586557823335
651.961039,0.9536858113358236
652.098642,0.9543784386281383
652.236245,0.9552616471048152
652.373847,0.9556533846808436
652.51145,0.9562470297404436
652.649053,0.9563617862692665
652.786656,0.9569778816210341
652.924258,0.957768671902678
653.061861,0.9586550177959653
653.199464,0.958770063300693
653.337067,0.9585026037653722
653.474669,0.9594980460132296
653.612272,0.9595671323596212
653.749875,0.9608739923432544
653.887478,0.9611325022152137
654.025081,0.9614131938848499
654.162683,0.9619728992221452
654.300286,0.9621143196324764
654.437889,0.9620190750295184
654.575492,0.9632936318552873
654.713094,0.9630981030948612
654.850697,0.9643519091509777
654.9883,0.9639826330906525
655.125903,0.9644367758530631
655.263505,0.9648882378980408
655.401108,0.9648621862673161
655.538711,0.9662554874271201
655.676314,0.9661192550080041
655.813916,0.966565705225877
655.951519,0.9667261684510238
656.089122,0.9667136010925219
656.226725,0.9674505175860812
656.364327,0.9677475704902679
656.50193,0.9687545515029419
656.639533,0.968239311147629
656.777136,0.9685036765638096
656.914738,0.9690277788097053
657.052341,0.9693951099427268
657.189944,0.9701612346589997
657.327547,0.9709959321892992
657.465149,0.970300947935905
657.602752,0.9705416124121548
657.740355,0.9709056337665474
657.877958,0.9709959321892992
658.01556,0.9712425964811142
658.153163,0.9717468022187591
658.290766,0.9720869731259718
658.428369,0.9720655874478064
658.565971,0.9723339145773825
658.703574,0.9728289585178972
658.841177,0.973079980769673
658.97878,0.9737516376513802
