nu,[0]2-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
633.394668,0.9995051524774421
633.51267,1.0001015951604388
633.630673,0.9996781717978095
633.748675,1.0003136091650755
633.866677,0.999750151217407
633.98468,0.999628878882485
634.102682,0.9994359891139706
634.220684,0.9993297846946793
634.338687,0.9991450057160844
634.456689,0.9993653714619308
634.574691,1.0006997647211744
634.692694,1.0002134827842069
634.810696,1.000637843335601
634.928699,0.9997355749664634
635.046701,0.9996354864512124
635.164703,0.9991620912417629
635.282706,0.9989254777129534
635.400708,0.9987761495165961
635.51871,1.0009251476853587
635.636713,0.9998354135458368
635.754715,0.9999089511451986
635.872717,0.9996021691556848
635.99072,0.9999996764200524
636.108722,1.0003216317123913
636.226725,0.9993833402128484
636.344727,0.9994812845793848
636.462729,0.9990625396907323
636.580732,0.9986469162444217
636.698734,1.0012889299571226
636.816736,1.0011332416335952
636.934739,0.9997624682151425
637.052741,1.000420838527697
637.170743,1.0000009092104134
637.288746,0.99914562518618
637.406748,0.9987535774306826
637.52475,1.000211052268397
637.642753,1.0008381710692136
637.760755,1.000099120912153
637.878758,0.9994891105484817
637.99676,0.9992413179448787
638.114762,0.9983426748825673
638.232765,0.9999687994867461
638.350767,0.9999495432729835
638.468769,1.00010327533253
638.586772,1.000464287748207
638.704774,0.9990542674871506
638.822776,1.001313561967772
638.940779,1.001246075708008
639.058781,0.9997380443163831
639.176784,0.9989673335673436
639.294786,0.9992107316362622
639.412788,1.0009258483332073
639.530791,0.9994749179038799
639.648793,0.999099445742599
639.766795,0.9996794313930994
639.884798,1.000567621035885
640.0028,1.0012606940074267
640.120802,1.0000316164997909
640.238805,0.9996146842531869
640.356807,0.998693354405706
640.474809,0.999304442012686
640.592812,0.999636096229045
640.710814,1.00017440520682
640.828817,0.9998674987790622
640.946819,1.00015855256813
641.064821,0.9992341733949972
641.182824,1.000173755093668
641.300826,1.0007393531869213
641.418828,0.9998638892639069
641.536831,1.0007367212458835
641.654833,0.9989765241090889
641.772835,0.9996197623086812
641.890838,1.0002480807669452
642.00884,1.000018045162812
642.126843,1.0000409118368663
642.244845,1.0007511119434038
642.362847,1.0010582595619104
642.48085,1.0016338332535384
642.598852,0.9995612862630271
642.716854,0.9996297785488808
642.834857,0.9995452334376743
642.952859,1.0001600628086846
643.070861,0.9996227011951025
643.188864,0.9994521701136192
643.306866,1.001197416331161
643.424868,1.0005460690414436
643.542871,0.9996255801126276
643.660873,1.0004440685692673
643.778876,1.000779853928072
643.896878,1.000241559170719
644.01488,1.0001709846162035
644.132883,1.0001025152543297
644.250885,1.000440146836205
644.368887,1.0000180471628481
644.48689,1.0018273676049394
644.604892,1.0011162225131505
644.722894,1.0004307127301022
644.840897,1.0001229475574316
644.958899,1.0012253501287514
645.076902,0.9992437161269195
645.194904,1.0007374717987059
645.312906,1.0004725516173536
645.430909,1.002239804623161
645.548911,1.0009187117573506
645.666913,1.0012798182693183
645.784916,1.0016832150187682
645.902918,0.9999136607274496
646.02092,1.0001400798102604
646.138923,0.9996735033116482
646.256925,1.0004445587869808
646.374927,1.0006528830354091
646.49293,1.0006356319284107
646.610932,1.0010373376629202
646.728935,1.0002498812151108
646.846937,1.00045888525564
646.964939,1.0015884602685978
647.082942,1.001109615167886
647.200944,1.0009499308988303
647.318946,1.000822127761919
647.436949,1.000411684718903
647.554951,1.0017245853898409
647.672953,0.9985516498728901
647.790956,1.0025344061913197
647.908958,1.000932984959948
648.026961,1.0015752393881803
648.144963,1.0019275553510036
648.262965,1.0001961692386692
648.380968,1.0000897180244213
648.49897,1.0002903721498335
648.616972,0.9998575901412468
648.734975,1.0009228255417097
648.852977,1.0025102454032693
648.970979,1.0013959734651086
649.088982,1.0007641618229886
649.206984,1.0006148689544647
649.324986,1.001078581250844
649.442989,1.0008773346330777
649.560991,1.0013190692075078
649.678994,1.0007665136215322
649.796996,0.9996883385765146
649.914998,1.0011742889379662
650.033001,1.0010795823299259
650.151003,1.0023352223943751
650.269005,1.0007626306549924
650.387008,1.0008156624718565
650.50501,1.0012843240386384
650.623012,1.002419422089394
650.741015,1.0023480523673334
650.859017,1.0005655298517422
650.97702,1.0001693343354403
651.095022,1.001141551073985
651.213024,1.0004201482375563
651.331027,1.0015285670694984
651.449029,1.0000751898266134
651.567031,1.0006150790836092
651.685034,1.0005198650830376
651.803036,1.0021535154907835
651.921038,1.0006820324784516
652.039041,1.0016086925598409
652.157043,1.001132140387635
652.275046,1.0006477697122413
652.393048,1.0004630271639987
652.51105,1.0008456673751887
652.629053,1.0012022220902932
652.747055,1.0017943078472975
652.865057,1.0012322586075013
652.98306,1.000466558804718
653.101062,1.0004285718106678
653.219064,1.0008198558982673
653.337067,1.00239285832668
653.455069,1.0016118977127852
653.573071,1.0022863096290036
653.691074,1.0004755030157342
653.809076,0.9988698391133941
653.927079,1.0024756593964148
654.045081,0.9994127924738613
654.163083,1.0004526224026211
654.281086,1.0014605655884707
654.399088,1.0012123342838029
654.51709,1.0008067752682328
654.635093,1.001095299402747
654.753095,0.9994808348129078
654.871097,1.0012474774534952
654.9891,1.0002786988293044
655.107102,1.001359122771342
655.225105,1.000505267604695
655.343107,1.0001819465502662
655.461109,1.0003169302117707
655.579112,1.0002395986991843
655.697114,0.9994112233970088
655.815116,1.0013280811196843
655.933119,1.0003635460668596
656.051121,1.0022014195737226
656.169123,1.002103308857344
656.287126,1.0025459354032837
656.405128,1.002400977741716
656.52313,1.0003309447501347
656.641133,1.0015612174329829
656.759135,1.0007132642520546
656.877138,1.0016524638161006
656.99514,0.9995757300279696
657.113142,1.0010004801466985
657.231145,1.0005829798667465
657.349147,1.0001423301279717
657.467149,1.0003192909625118
657.585152,1.0012134356179763
657.703154,1.001884072638683
657.821156,0.9998031793717217
657.939159,1.0005635887564972
658.057161,0.9999773332568945
658.175164,1.0002330271466084
658.293166,1.0007401437713226
658.411168,1.0004076730760907
658.529171,1.0008233187409594
658.647173,1.0003494610472898
658.765175,1.001793406232826
658.883178,0.9993425262306612
659.00118,1.0001386796151288
659.119182,1.0011457558773296
659.237185,1.0003374569257821
659.355187,1.0006033019134373
659.473189,1.0004555637376547
659.591192,1.002024246025345
659.709194,1.0010794822219726
659.827197,1.0015868577283435
659.945199,1.0002802692680943
660.063201,1.0010378381817142
660.181204,1.0017106615148752
660.299206,0.9998395528730173
660.417208,1.0011892065460073
660.535211,0.9997109217911595
660.653213,1.0010193191530095
