nu,[0]HFC-161-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
770.536395,0.9987528783034231
770.656922,0.9984114630625923
770.777448,0.9978801500623045
770.897975,0.997851112172441
771.018502,0.9973399442349735
771.139028,0.9962869106281653
771.259555,0.9972517832806748
771.380082,0.9983328911722937
771.500608,0.9982213836161627
771.621135,0.9985527482803092
771.741662,0.9994253751601264
771.862188,0.9987922299420504
771.982715,0.9970481652566366
772.103242,0.9971202544449774
772.223768,0.9976409868551901
772.344295,0.9975001298925817
772.464822,0.9968092014523807
772.585348,0.9974509543483651
772.705875,0.9985131065230965
772.826402,0.9990841096838114
772.946928,0.998601678563757
773.067455,0.9975497068810153
773.187982,0.997490254690178
773.308508,0.9978313549160175
773.429035,0.9978508128171523
773.549561,0.9978508128171523
773.670088,0.9978508128171523
773.790615,0.99699970989328
773.911141,0.9974605299234895
774.031668,0.9983424752140524
774.152195,0.9980508021583036
774.272721,0.9966691595977474
774.393248,0.996930022049177
774.513775,0.9984833512758775
774.634301,0.9992542182335645
774.754828,0.9982712959331411
774.875355,0.9975298558393669
774.995881,0.9980014996664585
775.116408,0.9980312405542856
775.236935,0.9983718269142915
775.357461,0.9990738491426929
775.477988,0.9986023775851767
775.598515,0.9980609823284043
775.719041,0.9980309411449583
775.839568,0.9975199803426779
775.960095,0.9969798697964628
776.080621,0.9969498611540142
776.201148,0.9964404502710187
776.321675,0.9962390900041593
776.442201,0.9965701952638598
776.562728,0.9965896285721415
776.683254,0.9965896285721415
776.803781,0.9960787084217324
776.924308,0.9970701005575597
777.044834,0.9971298268453676
777.165361,0.9966196263714262
777.285888,0.9970998136892798
777.406414,0.9976405877988751
777.526941,0.9985215939205734
777.647468,0.9980609823284043
777.767994,0.9973498179492962
777.888521,0.9969697006536535
778.009048,0.9969498611540142
778.129574,0.9978005224035154
778.250101,0.9980210606875494
778.370628,0.9970102781462166
778.491154,0.9960992278544754
778.611681,0.9958808072445021
778.732208,0.9953590028642073
778.852734,0.9956694041903523
778.973261,0.9960309973942872
779.093788,0.9963892345481301
779.214314,0.9970891447783521
779.334841,0.9969597310064954
779.455368,0.9969494623741495
779.575894,0.9969494623741495
779.696421,0.9969494623741495
779.816947,0.9972896795684644
779.937474,0.9979906215093982
780.058001,0.998541464698006
780.178527,0.9987422915790227
780.299054,0.9982415478917703
780.419581,0.9977007473401114
780.540107,0.997329970885398
780.660634,0.9969697006536535
780.781161,0.9971195564610437
780.901687,0.9971298268453676
781.022214,0.9966196263714262
781.142741,0.9969293241984059
781.263267,0.9972893803816053
781.383794,0.9974799805934664
781.504321,0.997489855694156
781.624847,0.9964711411095236
781.745374,0.9964097603777772
781.865901,0.9972589635193632
781.986427,0.9976501651944895
782.106954,0.9966504223936772
782.227481,0.995570439570199
782.348007,0.996017351863095
782.468534,0.9960480296699683
782.589061,0.9967285628498587
782.709587,0.9969392935414945
782.830114,0.9966094609030812
782.95064,0.9969290251196534
783.071167,0.9967794969807763
783.191694,0.9959183526586619
783.31222,0.9960377704280978
783.432747,0.9953692551147357
783.553274,0.9954988606288876
783.6738,0.996017351863095
783.794327,0.9955397764728743
783.914854,0.9946603071131839
784.03538,0.9952874391246486
784.155907,0.9973665735669847
784.276434,0.997489855694156
784.39696,0.9968101982620806
784.517487,0.996430186987237
784.638014,0.9957307393147529
784.75854,0.9956898156223547
784.879067,0.996027511291897
784.999594,0.9960480296699683
785.12012,0.9963892345481301
785.240647,0.9969187568035767
785.361174,0.9962697746406723
785.4817,0.9957204833409563
785.602227,0.996027511291897
785.722754,0.9958808072445021
785.84328,0.9951919956358249
785.963807,0.9954886070434292
786.084333,0.9963585462323086
786.20486,0.9969184577279945
786.325387,0.9967794969807763
786.445913,0.996430186987237
786.56644,0.9960684488638725
786.686967,0.9958808072445021
786.807493,0.9962084063127185
786.92802,0.9962288287943776
787.048547,0.9969078904483492
787.169073,0.9976286161836514
787.2896,0.996481404815135
787.410127,0.9960684488638725
787.530653,0.9968976223499584
787.65118,0.9967794969807763
787.771707,0.9965991958784989
787.892233,0.9964200234511638
788.01276,0.9962390900041593
788.133287,0.9962288287943776
788.253813,0.9958910648696434
788.37434,0.9958706493120738
788.494867,0.9955295224659848
788.615393,0.9955091143199585
788.73592,0.9973751509564001
788.856447,0.9983393803571762
788.976973,0.998731305474239
789.0975,0.9989218815877067
789.218026,0.9970636196229692
789.338553,0.9945751678349081
789.45908,0.9935842692535105
789.579606,0.9947182974994919
789.700133,0.9949602424087522
789.82066,0.994462687744295
789.941186,0.9951068108469595
790.061713,0.9948102137166447
790.18224,0.9946194274146452
790.302766,0.9949499943710329
790.423293,0.9953079422570761
790.54382,0.9966859037802793
790.664346,0.9979577881580621
790.784873,0.9976908701516048
790.9054,0.9980093839094486
791.025926,0.998030242523544
791.146453,0.9970119730651301
791.26698,0.9969491632893557
791.387506,0.9967794969807763
791.508033,0.9957512515792584
791.62856,0.9951817452110597
791.749086,0.99616746298861
791.869613,0.9962288287943776
791.99014,0.9948749779696112
792.110666,0.9944525442766118
792.231193,0.9945990379253761
792.351719,0.9956249983251836
792.472246,0.9963653214934588
792.592773,0.9960684488638725
792.713299,0.9967271674308474
792.833826,0.9971079899412746
792.954353,0.9957716646891495
793.074879,0.9950112851784237
793.195406,0.9954783535635822
793.315933,0.9955091143199585
793.436459,0.9955091143199585
793.556986,0.99567956007007
793.677513,0.9953488502541564
793.798039,0.9949908876561528
793.918566,0.9942924503048938
794.039093,0.9939110134750474
794.159619,0.9947386894336073
794.280146,0.9958058202430127
794.400673,0.9967163031639329
794.521199,0.9971079899412746
794.641726,0.9974684098928017
794.762253,0.9978289601236394
794.882779,0.9980196634590425
795.003306,0.9973515134454279
795.123833,0.9959525132440087
795.244359,0.9950215338474416
795.364886,0.9951374606087375
795.485412,0.9944729307627302
795.605939,0.9944286777019492
795.726466,0.9944286777019492
795.846992,0.9935842692535105
795.967519,0.9945479168486496
796.088046,0.9951169609881958
796.208572,0.995655763612953
796.329099,0.9956898156223547
796.449626,0.996027511291897
796.570152,0.9982521293082594
796.690679,0.9978815470954925
796.811206,0.996153815587852
796.931732,0.9957103270438235
797.052259,0.9956898156223547
797.172786,0.9963653214934588
797.293312,0.9957307393147529
797.413839,0.9951817452110597
797.534366,0.9944729307627302
797.654892,0.9935842692535105
797.775419,0.9938701645718443
797.895946,0.9943980497703485
798.016472,0.9947693278570712
798.136999,0.9951272107456801
798.257526,0.995655763612953
798.378052,0.9956898156223547
798.498579,0.9958570059776353
798.619105,0.9957000712802722
798.739632,0.9951817452110597
798.860159,0.995655763612953
798.980685,0.9972134895474412
799.101212,0.9968006289301101
799.221739,0.9969378978274605
799.342265,0.9964404502710187
799.462792,0.9947182974994919
799.583319,0.9939348676256194
799.703845,0.9940608071514481
799.824372,0.9947455531542442
799.944899,0.9954647156035585
800.065425,0.9958467487032987
800.185952,0.996715306448128
800.306479,0.9965991958784989
800.427005,0.9954033968657139
800.547532,0.9953283462790329
800.668059,0.9956659193535361
800.788585,0.9958570059776353
800.909112,0.9963755841091225
801.029639,0.9960684488638725
801.150165,0.9958808072445021
801.270692,0.9958671637709009
801.391219,0.9953624866268139
801.511745,0.9956659193535361
801.632272,0.996027511291897
801.752798,0.9963858468304918
801.873325,0.9964097603777772
801.993852,0.9964097603777772
802.114378,0.9953931442635272
802.234905,0.9958364915346116
802.355432,0.9960377704280978
802.475958,0.9948648302965892
802.596485,0.9946194274146452
802.717012,0.9944423014681563
802.837538,0.9951068108469595
802.958065,0.9951477105773691
803.078592,0.9944729307627302
803.199118,0.9945990379253761
803.319645,0.9954545619152433
803.440172,0.9958467487032987
803.560698,0.9955295224659848
803.681225,0.9958467487032987
803.801752,0.9968835661925793
803.922278,0.9967790982690572
804.042805,0.9955840789786508
804.163332,0.9955091143199585
804.283858,0.9955091143199585
804.404385,0.995338598213797
804.524912,0.9963415086468398
804.645438,0.996916065126567
804.765965,0.9964404502710187
804.886491,0.9953931442635272
805.007018,0.9963415086468398
805.127545,0.9964097603777772
805.248071,0.9955636697142274
805.368598,0.9956761747653208
805.489125,0.9951817452110597
805.609651,0.9953180944498632
805.730178,0.9954988606288876
805.850705,0.9961844975978726
805.971231,0.9967357393213465
806.091758,0.9957546371392691
806.212285,0.9945070417692559
806.332811,0.9944286777019492
806.453338,0.995273803780135
806.573865,0.9949908876561528
806.694391,0.9946296720475073
806.814918,0.9942719680913851
806.935445,0.9935740353882416
807.055971,0.9931963503424639
807.176498,0.993342658940233
807.297025,0.9935195890229465
807.417551,0.9936999291937295
807.538078,0.9926997770261647
807.658605,0.9924651305351838
807.779131,0.9927916060025643
807.899658,0.9923087303552693
808.020184,0.9909296857448955
808.140711,0.9893323077543021
808.261238,0.9895697760032133
808.381764,0.9885836665937621
808.502291,0.987344759632868
808.622818,0.9849267559662246
808.743344,0.9826040868851803
808.863871,0.9826316001847974
808.984398,0.9826414265499311
809.104924,0.980143783717973
809.225451,0.9758357457703789
809.345978,0.9729213816589861
809.466504,0.9734118576249032
809.587031,0.976929294078382
809.707558,0.9823083675630185
809.828084,0.9871522461754119
809.948611,0.9908041429070182
810.069138,0.9921999792780902
810.189664,0.9929479829948746
810.310191,0.9933290502390253
810.430718,0.992846012473297
810.551244,0.9933188190024989
810.671771,0.9940268108531836
810.792298,0.9950829285700877
810.912824,0.9961605894568292
811.033351,0.9967347425861055
811.153877,0.9967678347288859
811.274404,0.9971062948591326
811.394931,0.996959033134928
811.515457,0.9962732615909858
811.635984,0.9960582890175094
811.756511,0.9958774212555137
811.877037,0.9957000712802722
811.997564,0.9958570059776353
812.118091,0.9955295224659848
812.238617,0.9955091143199585
812.359144,0.9961844975978726
812.479671,0.9963961096575676
812.600197,0.9962390900041593
812.720724,0.996566806930956
812.841251,0.9976019798551958
812.961777,0.9973303698174661
813.082304,0.9962936854021918
813.202831,0.9958910648696434
813.323357,0.9957000712802722
813.443884,0.9955192685647111
813.564411,0.9961844975978726
813.684937,0.9967343438922882
813.805464,0.9962596127407969
813.925991,0.9952158805303378
814.046517,0.9949806393027891
814.167044,0.9953044586853744
814.28757,0.9954954759385154
814.408097,0.9955091143199585
814.528624,0.995338598213797
814.64915,0.9960037065188454
814.769677,0.9957103270438235
814.890204,0.9946774154175972
815.01073,0.9954510778303738
815.131257,0.9956761747653208
815.251784,0.9950147677240163
815.37231,0.9954749689429339
815.492837,0.9961844975978726
815.613364,0.9953828917669417
815.73389,0.994653543446092
815.854417,0.9949466115468029
815.974944,0.994462687744295
816.09547,0.9935876474457689
816.215997,0.9938667854190293
816.336524,0.9942277239732439
816.45705,0.9944184351393182
816.577577,0.993924630149206
816.698104,0.9933868636721038
816.81863,0.9936897935061438
816.939157,0.9940471886116773
817.059684,0.9944081926821849
817.18021,0.9944286777019492
817.300737,0.9944286777019492
817.421263,0.9935876474457689
817.54179,0.9931963503424639
817.662317,0.9926691030769696
817.782843,0.9926351543741705
817.90337,0.9931385479969385
818.023897,0.9928357862120338
818.144423,0.9931486780617913
818.26495,0.9928357862120338
818.385477,0.9918058565239924
818.506003,0.9915714213308418
818.62653,0.991727705301697
818.747057,0.9924107449362095
818.867583,0.992621555365709
818.98811,0.9922986088578394
819.108637,0.9921082050246317
819.229163,0.9922645735992637
819.34969,0.9924447852085481
819.470217,0.9916155472408853
819.590743,0.991391467449179
819.71127,0.992723502834358
819.831797,0.9933188190024989
819.952323,0.9931827436456703
820.07285,0.9935093558238806
820.193377,0.9942038627942038
820.313903,0.9939144921696823
820.43443,0.9940574273504494
820.554956,0.9945751678349081
820.675483,0.9944389203700792
820.79601,0.9937544848173805
820.916536,0.9935434337792189
821.037063,0.9942038627942038
821.15759,0.9940812850149967
821.278116,0.992386927364143
821.398643,0.9917718381665318
821.51917,0.9927439531491539
821.639696,0.9938225593311159
821.760223,0.994394569383265
821.88075,0.9951033279792166
822.001276,0.9958228486681314
822.121803,0.9950249169264079
822.24233,0.993958722348698
822.362856,0.9938906385081153
822.483383,0.9947319252335175
822.60391,0.9946194274146452
822.724436,0.9937680993470818
822.844963,0.9923665836406559
822.96549,0.9919383706381698
823.086016,0.992420966819525
823.206543,0.9937987078759105
823.32707,0.9942277239732439
823.447596,0.9939144921696823
823.568123,0.994394569383265
823.688649,0.993924630149206
823.809176,0.9935536673292895
823.929703,0.9943708036370585
824.050229,0.9944286777019492
824.170756,0.9940915241049636
824.291283,0.9937340136858466
824.411809,0.9930398349313883
824.532336,0.9931622842918832
824.652863,0.9938429329024105
824.773389,0.9935536673292895
824.893916,0.9923563623174844
825.014443,0.9924447852085481
825.134969,0.9939654812909904
825.255496,0.9949091027665925
825.376023,0.9942958309049719
825.496549,0.9940812850149967
825.617076,0.993900875634413
825.737603,0.9930500632943641
825.858129,0.9939995748917005
825.978656,0.9942379645715398
826.099183,0.9930738967818837
826.219709,0.9934957448389412
826.340236,0.9943708036370585
826.460763,0.9930840261872909
826.581289,0.9919858856240982
826.701816,0.9929241525292495
826.822342,0.99366594523728
826.942869,0.9938770222996389
827.063396,0.994394569383265
827.183922,0.9945955568348352
827.304449,0.9952806711930735
827.424976,0.9943196942912731
827.545502,0.9937442491989004
827.666029,0.9932065803175567
827.786556,0.9911571302060275
827.907082,0.9923631103636914
828.027609,0.992621555365709
828.148136,0.9909568375902634
828.268662,0.9905054604865693
828.389189,0.9904851553327578
828.509716,0.9916564026430471
828.630242,0.9935842692535105
828.750769,0.9938770222996389
828.871296,0.9927133771062704
828.991822,0.9926351543741705
829.112349,0.9926351543741705
829.232876,0.9928017325285908
829.353402,0.9926453785689151
829.473929,0.9919620782485329
829.594456,0.9925875090302579
829.714982,0.9922986088578394
829.835509,0.9922747939770066
829.956035,0.9929479829948746
830.076562,0.9923223250779988
830.197089,0.9914355853510965
830.317615,0.9912114471050323
830.438142,0.991534039792904
830.558669,0.9917243334332311
830.679195,0.9922407595352671
830.799722,0.9922747939770066
830.920249,0.9919383706381698
831.040775,0.9920844939218805
831.161302,0.9917616229692071
831.281829,0.9910689211468006
831.402355,0.991856836655196
831.522882,0.9922509796677239
831.643409,0.9917718381665318
831.763935,0.9914015796937193
831.884462,0.9910451357781186
832.004989,0.9911876583157684
832.125515,0.9906989250942063
832.246042,0.990997566753267
832.366569,0.99135746330502
832.487095,0.9915476239023001
832.607622,0.991391467449179
832.728149,0.9913778854791117
832.848675,0.9907091293456866
832.969202,0.9903290671723475
833.089728,0.990807511646831
833.210255,0.99084139784318
833.330782,0.9905089272617479
833.451308,0.9901493387575028
833.571835,0.9906275973394295
833.692362,0.9908312913124654
833.812888,0.99084139784318
833.933415,0.9905054604865693
834.053942,0.9909873595308967
834.174468,0.9906853526119043
834.294995,0.9898270975953315
834.415522,0.9896004531417625
834.536048,0.9889218200286786
834.656575,0.98970832547009
834.777102,0.9897696892885279
834.897628,0.9889326982285289
835.018155,0.9882080761671571
835.138682,0.9881606433178987
835.259208,0.9894945715580421
835.379735,0.9905903504420156
835.500262,0.9898270975953315
835.620788,0.9889326982285289
835.741315,0.9892066705293501
835.861842,0.9897320787549396
835.982368,0.9902679657539011
836.102895,0.9894678555652776
836.223421,0.9889089641285818
836.343948,0.9893758393335311
836.464475,0.9894104680939075
836.585001,0.9884106795889126
836.705528,0.9883395165818812
836.826055,0.9893392331046952
836.946581,0.9895767030158897
837.067108,0.9884205637451292
837.187635,0.9880045262698259
837.308161,0.9886479266205189
837.428688,0.9883632370149232
837.549215,0.988837765246355
837.669741,0.9892066705293501
837.790268,0.9883978303335983
837.910795,0.9875037349363375
838.031321,0.9867801599212697
838.151848,0.9872331959784948
838.272375,0.9879333925047807
838.392901,0.9868137110170724
838.513428,0.9859023162773063
838.633955,0.9860068274618266
838.754481,0.9861853108498565
838.875008,0.9860304919096579
838.995535,0.985189766520414
839.116061,0.984797739011988
839.236588,0.9846096606058963
839.357114,0.9842621547340973
839.477641,0.9845722461496724
839.598168,0.9855908203643089
839.718694,0.9861616426864152
839.839221,0.9858648527011001
839.959748,0.9853444534563645
840.080274,0.9848085718466976
840.200801,0.9842749502252793
840.321328,0.9842414854458762
840.441854,0.9850715508415142
840.562381,0.984963198930386
840.682908,0.9841204311881558
840.803434,0.9830660193516425
840.923961,0.9831633477052324
841.044488,0.983506531595687
841.165014,0.9843596015109518
841.285541,0.9847504698549843
841.406068,0.9829480585071125
841.526594,0.9826512530133288
841.647121,0.982971649543608
841.767648,0.9816690929222077
841.888174,0.981081249212315
842.008701,0.9808791672901299
842.129228,0.9805369001898286
842.249754,0.9815041863671353
842.370281,0.9825706789141649
842.490807,0.9823083675630185
842.611334,0.9817898456467775
842.731861,0.9819184685411728
842.852387,0.9814335206097147
842.972914,0.9810675141709716
843.093441,0.9808791672901299
843.213967,0.9790495743412663
843.334494,0.9774344971071506
843.455021,0.9778235934620376
843.575547,0.9785200517703182
843.696074,0.9775752578092612
843.816601,0.9770133136104608
843.937127,0.9781316564113454
844.057654,0.9787079456574941
844.178181,0.9784124204844528
844.298707,0.9778939992953465
844.419234,0.9771999409757065
844.539761,0.9769898655723118
844.660287,0.9766479789530099
844.780814,0.9759655405557283
844.901341,0.9746030686038147
845.021867,0.9738519392355012
845.142394,0.9742961169846227
845.262921,0.9741694667218601
845.383447,0.9738285670694267
845.503974,0.9736386890125603
845.6245,0.9737925360790225
845.745027,0.9742961169846227
845.865554,0.9736756879857188
845.98608,0.9721521051350692
846.106607,0.9715563585096174
846.227134,0.9721754370655745
846.34766,0.9722221026065176
846.468187,0.9718925751717901
846.588714,0.9713795513423089
846.70924,0.9700370619681851
846.829767,0.9704319474061417
846.950294,0.9707949568330031
847.07082,0.9693456720527966
847.191347,0.9685889086375035
847.311874,0.9678859682880547
847.4324,0.9684930230819617
847.552927,0.9693553655579846
847.673454,0.9692526193348816
847.79398,0.9677727322542022
847.914507,0.9658623014625086
848.035034,0.9651015017634054
848.15556,0.9650358770925496
848.276087,0.9642419792994551
848.396614,0.9636809537417762
848.51714,0.9638129870765157
848.637667,0.9635161783873807
848.758193,0.9620315813587847
848.87872,0.9597936169269858
848.999247,0.9596621342082386
849.119773,0.9616035725441044
849.2403,0.9623943356398426
849.360827,0.9614718418784225
849.481353,0.959629506250354
849.60188,0.9578558328175826
849.722407,0.9580857458059139
849.842933,0.9593992228039728
849.96346,0.9583482972681724
850.083987,0.9566429979705242
850.204513,0.9558894602209888
850.32504,0.9548748444705583
850.445567,0.954645702006081
850.566093,0.9543192689992208
850.68662,0.9535017677350146
850.807147,0.9526201863940885
850.927673,0.9528812400878832
851.0482,0.9534045155146532
851.168727,0.9524573022692047
851.289253,0.9514463295357345
851.40978,0.9504041155961293
851.530306,0.9503394903135532
851.650833,0.9496887306733113
851.77136,0.9483875995527463
851.891886,0.9467000244696312
852.012413,0.9451449282687314
852.13294,0.9445619537141341
852.253466,0.94339802653377
852.373993,0.9431716381750916
852.49452,0.9437858428134617
852.615046,0.9433659515461458
852.735573,0.9426879152102567
852.8561,0.9418483543577068
852.976626,0.9405259866007157
853.097153,0.939786083839187
853.21768,0.9402363492032916
853.338206,0.9391425508069843
853.458733,0.9376636278443164
853.57926,0.9374067432050898
853.699786,0.9364435842216134
853.820313,0.9347772624980685
853.94084,0.9337215607752545
854.061366,0.9328899853864537
854.181893,0.9323472013804258
854.30242,0.9318364150822976
854.422946,0.9299225275634463
854.543473,0.9289995728164475
854.663999,0.9295720128467305
854.784526,0.9294772013368894
854.905053,0.928045051963371
855.025579,0.9260759761717614
855.146106,0.9242062666018319
855.266633,0.9226881197581731
855.387159,0.9233840889478828
855.507686,0.9242062666018319
855.628213,0.922087645267864
855.748739,0.9183680892924185
855.869266,0.9162628512122178
855.989793,0.9176456179359139
856.110319,0.920415574055343
856.230846,0.9201321297112037
856.351373,0.9162316988048707
856.471899,0.9125667915363342
856.592426,0.9129419335740636
856.712953,0.9158863445577872
856.833479,0.9174877964626648
856.954006,0.9134423628587628
857.074533,0.9076413204075573
857.195059,0.9063053489271502
857.315586,0.9079209169899062
857.436113,0.9097267493522728
857.556639,0.907113226849212
857.677166,0.9014145746070722
857.797692,0.9003965514291878
857.918219,0.9043218076705933
858.038746,0.9076413204075573
858.159272,0.9049713438840972
858.279799,0.8985436436834716
858.400326,0.8959685204954607
858.520852,0.8979328417019768
858.641379,0.9006757176286562
858.761906,0.8999284669349606
858.882432,0.8947418840601962
859.002959,0.8907602209661228
859.123486,0.8896029850451929
859.244012,0.8892383225822376
859.364539,0.8895140291945549
859.485066,0.8886249597741597
859.605592,0.886166874655195
859.726119,0.8862909467024873
859.846646,0.8875059974191667
859.967172,0.8880475412316627
860.087699,0.8864416289710567
860.208226,0.8839542244337557
860.328752,0.882867629130806
860.449279,0.8825057275977463
860.569806,0.8825057275977463
860.690332,0.880416665539716
860.810859,0.8767179027365962
860.931385,0.8746775279828904
861.051912,0.8727902635018553
861.172439,0.8710551379000663
861.292965,0.8700452997594602
861.413492,0.8702802437064009
861.534019,0.8720399865405791
861.654545,0.872493565253825
861.775072,0.8719266287107474
861.895599,0.8701062050621041
862.016125,0.8679336563668536
862.136652,0.8674824481898361
862.257179,0.8667454013981376
862.377705,0.8647887686188265
862.498232,0.8624742375758494
862.618759,0.8601486980255526
862.739285,0.8608543092189851
862.859812,0.8604756166414055
862.980339,0.8575549674619878
863.100865,0.856766379697916
863.221392,0.8569977378523798
863.341919,0.8599078901047876
863.462445,0.8607079764250578
863.582972,0.8564408703243287
863.703499,0.8532181668562393
863.824025,0.8524335671139535
863.944552,0.8533973614860567
864.065078,0.8544818646488861
864.185605,0.8511218297176362
864.306132,0.8462926984141307
864.426658,0.8427035867105999
864.547185,0.8418697229904037
864.667712,0.8446693753220289
864.788238,0.8455990228472825
864.908765,0.845945789528962
865.029292,0.8469615338010708
865.149818,0.8478937040879159
865.270345,0.8499565911815732
865.390872,0.8503901795987241
865.511398,0.8468429674861743
865.631925,0.8413226854769121
865.752452,0.8382490725907217
865.872978,0.8388779952116668
865.993505,0.8412049085455229
866.114032,0.8382742204401152
866.234558,0.8317527980812
866.355085,0.830697142510813
866.475612,0.8333179641366912
866.596138,0.8357548086535059
866.716665,0.837185171988411
866.837192,0.8361811523143117
866.957718,0.837612245320568
867.078245,0.842964865318572
867.198771,0.8478937040879159
867.319298,0.8483856250795843
867.439825,0.8421560073618057
867.560351,0.8385928251749483
867.680878,0.839624928963621
867.801405,0.8385928251749483
867.921931,0.8347191149535764
868.042458,0.8276044136942253
868.162985,0.8236167224029186
868.283511,0.8273478960882633
868.404038,0.8338097668030521
868.524565,0.8376457504804795
868.645091,0.835520830065614
868.765618,0.833634685136242
868.886145,0.8391380877024356
869.006671,0.846902248568712
869.127198,0.8486147201247951
869.247725,0.8450157607700755
869.368251,0.8406330836502107
869.488778,0.8415835359391426
869.609305,0.8462080733756118
869.729831,0.8454214656966379
869.850358,0.8353537426089034
869.970885,0.8246881203998518
870.091411,0.8251665782490473
870.211938,0.8355793185707923
870.332464,0.8440107900909081
870.452991,0.8455736552571128
870.573518,0.8452185888910612
870.694044,0.8466143507496013
870.814571,0.8514112603401578
870.935098,0.8546527781125925
871.055624,0.853422963790934
871.176151,0.8520244971863755
871.296678,0.8530731320961776
871.417204,0.8548921143959801
871.537731,0.8554479749054321
871.658258,0.8530475402860939
871.778784,0.846732885055914
871.899311,0.8399104499752901
872.019838,0.840952584923395
872.140364,0.849141024388735
872.260891,0.8549177615441172
872.381418,0.8564751286443035
872.501944,0.8575892703467395
872.622471,0.8615346528236084
872.742998,0.8672222424881859
872.863524,0.8722841919239687
872.984051,0.8729386504591846
873.104578,0.8691843811377317
873.225104,0.8682895821257587
873.345631,0.8735062450302347
873.466157,0.878306199115154
873.586684,0.8768932638526706
873.707211,0.8698974046299434
873.827737,0.8668927606415561
873.948264,0.8745550817004126
874.068791,0.8831325291525617
874.189317,0.8830177293859184
874.309844,0.8789739655455832
874.430371,0.8796950197891673
874.550897,0.8859807991501293
874.671424,0.8904841280942295
874.791951,0.888722713896113
874.912477,0.8870800967647398
875.033004,0.8909740290751015
875.153531,0.8984807478297944
875.274057,0.9025239966885485
875.394584,0.8988851551511408
875.515111,0.8933293081122429
875.635637,0.8935169269662366
875.756164,0.8998744728467833
875.876691,0.9050645607331026
875.997217,0.902993431209224
876.117744,0.8987323576629195
876.238271,0.8991638527451328
876.358797,0.9043489377317724
876.479324,0.9094775183691544
876.59985,0.9103191742794925
876.720377,0.9095711993780354
876.840904,0.9127237665239405
876.96143,0.917425409413689
877.081957,0.9182422814822173
877.202484,0.9153534537915095
877.32301,0.9125357647928797
877.443537,0.9133802508899194
877.564064,0.9148519775158808
877.68459,0.9141944353587793
877.805117,0.9129108940759966
877.925644,0.9131300189845121
878.04617,0.9163572311463759
878.166697,0.917833754570937
878.287224,0.9154788658052057
878.40775,0.9105376771006093
878.528277,0.9054674040886277
878.648804,0.9002434970254378
878.76933,0.8923828807407679
878.889857,0.8799061719311603
879.010384,0.8648147126710438
879.13091,0.852373898852669
879.251437,0.8472241325772564
879.371964,0.8461826875142003
879.49249,0.8427035867105999
879.613017,0.833068006243009
879.733543,0.8143866709756568
879.85407,0.7845146756289663
879.974597,0.7369170087393376
880.095123,0.6649988284880101
880.21565,0.5800447634834683
880.336177,0.5349992146666562
880.456703,0.5601279719615837
880.57723,0.6224574539794514
880.697757,0.6891130107573608
880.818283,0.7472914569495275
880.93881,0.7935648625598015
881.059337,0.8284241477651959
881.179863,0.8546527781125925
881.30039,0.8748262358024541
881.420917,0.8907958520875792
881.541443,0.9030476124405173
881.66197,0.9112235701778006
881.782497,0.915792928914921
881.903023,0.9153534537915095
882.02355,0.9113174310392803
882.144077,0.9053750511234919
882.264603,0.8939459180408017
882.38513,0.8738382404784862
882.505657,0.8507133892729205
882.626183,0.837871945368045
882.74671,0.8355793185707923
882.867236,0.839104522850229
882.987763,0.8437745001518179
883.10829,0.8459796280373089
883.228816,0.8527831365333043
883.349343,0.8612073318504592
883.46987,0.8635702756944594
883.590396,0.8615604992508876
883.710923,0.8575035157075082
883.83145,0.8550374584093186
883.951976,0.8578809002729354
884.072503,0.8627157641745165
884.19303,0.8643997012196784
884.313556,0.865229923375723
884.434083,0.8712380786871357
884.55461,0.8794839183176079
884.675136,0.8833445063958101
884.795663,0.8806632167216217
884.91619,0.8770511188466873
885.036716,0.8823468908625137
885.157243,0.8908225763640039
885.27777,0.8933918433525185
885.398296,0.8890871649161642
885.518823,0.8847147520467684
885.63935,0.8879587409176293
885.759876,0.8934543829704144
885.880403,0.8923828807407679
886.000929,0.8836537310842124
886.121456,0.8788509178039496
886.241983,0.8802670074278741
886.362509,0.8782183728866271
886.483036,0.8701323086398077
886.603563,0.8628624383213754
886.724089,0.8646071820446741
886.844616,0.8738120257244952
886.965143,0.8786751651962355
887.085669,0.8728251758106369
887.206196,0.8643391953583228
887.326723,0.8642786937322293
887.447249,0.8695669064148218
887.567776,0.8673696828014805
887.688303,0.8550631099178415
887.808829,0.8460050078068446
887.929356,0.8494637592937511
888.049883,0.8563552305193579
888.170409,0.8528684191110154
888.290936,0.8408012270807234
888.411463,0.8388779952116668
888.531989,0.8502456255556341
888.652516,0.855302561110221
888.773043,0.8449904106775056
888.893569,0.8347191149535764
889.014096,0.8380143957066932
889.134622,0.8466397495611041
889.255149,0.8460642302301516
889.375676,0.8358383883132846
889.496202,0.830697142510813
889.616729,0.835520830065614
889.737256,0.8381568702639576
889.857782,0.8316363608402657
889.978309,0.8231062383014528
890.098836,0.822176653566463
890.219362,0.8268350993760959
890.339889,0.8292778642258957
890.460416,0.828341309492402
890.580942,0.8271493564189154
890.701469,0.8287390087611471
890.821996,0.8302403847023434
890.942522,0.8280017591680833
891.063049,0.8233861420034082
891.183576,0.821108518355143
891.304102,0.8230239317930167
891.424629,0.8247128614145772
