nu,[0]Halon-1202-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
616.47583,0.8672395871064813
616.594332,0.866355453712318
616.712834,0.8643824133985327
616.831337,0.8625518637503566
616.949839,0.8589625114792421
617.068341,0.8587649728194185
617.186844,0.8568006510385262
617.305346,0.8552341396422274
617.423848,0.8533717599492371
617.542351,0.8507984648655564
617.660853,0.8486062340200244
617.779356,0.8475291881716966
617.897858,0.8450157607700755
618.01636,0.8426951597168678
618.134863,0.8409273567242722
618.253365,0.8400364459922514
618.371867,0.8374279908953274
618.49037,0.8368336280455716
618.608872,0.8356963078644517
618.727375,0.832559989719993
618.845877,0.8303068065899597
618.964379,0.8308300646871052
619.082882,0.8275878617714711
619.201384,0.8265209617282662
619.319886,0.8256453136842874
619.438389,0.8256122885322474
619.556891,0.8228840296166338
619.675394,0.8218889420901602
619.793896,0.8210099912446852
619.912398,0.818002406869882
620.030901,0.8187307530779818
620.149403,0.8169723728949037
620.267905,0.8166701490317951
620.386408,0.8157641480899162
620.50491,0.8151933130018432
620.623412,0.815560232543399
620.741915,0.8146228773585098
620.860417,0.8146961967167937
620.97892,0.8132066660130867
621.097422,0.8141993835802085
621.215924,0.8147369325450168
621.334427,0.8155928556051577
621.452929,0.8158294118322783
621.571431,0.8161394859191198
621.689934,0.81764256498188
621.808436,0.8178551796874893
621.926939,0.8200991757505208
622.045441,0.8212891821014645
622.163943,0.8225138151078181
622.282446,0.8257774275033006
622.400948,0.8282419144990819
622.51945,0.8309297702770834
622.637953,0.8347525043859587
622.756455,0.8403221069434985
622.874957,0.8439854701470064
622.99346,0.849064605135458
623.111962,0.8533205591796785
623.230465,0.8589711011473051
623.348967,0.8639503302216294
623.467469,0.8688889086813089
623.585972,0.8721708023495006
623.704474,0.8770511188466873
623.822976,0.8779725061651661
623.941479,0.8799589678853389
624.059981,0.878376466421738
624.178484,0.8762884161970508
624.296986,0.8742402985353699
624.415488,0.8693495418599196
624.533991,0.8633285098660605
624.652493,0.8577522277885721
624.770995,0.8494042989117382
624.889498,0.8398516583015244
625.008,0.8305642416003676
625.126503,0.8234026098909266
625.245005,0.816645649294822
625.363507,0.8084956340834708
625.48201,0.8014601719960184
625.600512,0.7976622633529215
625.719014,0.7943429373194705
625.837517,0.7903495207783245
625.956019,0.7889518394394315
626.074521,0.7873046520054615
626.193024,0.7874463795979232
626.311526,0.7867852023723728
626.430029,0.7865334713867195
