nu,[0]Ethanol-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
664.075282,0.9980819418291073
664.193284,0.9993618836828706
664.311286,1.000617530593556
664.429289,0.9996648561732434
664.547291,0.9981216662809034
664.665293,0.9994768768766388
664.783296,0.9981555031789224
664.901298,1.0001324687732132
665.0193,0.9990393017663172
665.137303,0.9990615805911546
665.255305,0.9988447677950788
665.373307,0.9999927271264475
665.49131,0.9996505110854835
665.609312,0.9990841996013854
665.727315,0.9985742173951894
665.845317,0.9980766520088336
665.963319,0.9990570448618747
666.081322,0.9974560413612041
666.199324,0.9992294470285349
666.317326,0.9997208289754845
666.435329,0.9988783295431108
666.553331,0.9990891250986307
666.671333,0.9999088161574993
666.789336,0.9988841230542234
666.907338,1.0003001850465165
667.025341,0.999710841814289
667.143343,0.9983927929427993
667.261345,0.9987634651400432
667.379348,1.0002329771349583
667.49735,0.9991651486824401
667.615352,0.9988242916872198
667.733355,0.9982834749172431
667.851357,0.9991157212051335
667.969359,0.9994575971536374
668.087362,0.9989340685090021
668.205364,0.9987460868069417
668.323366,0.9993203110932253
668.441369,1.000574014683411
668.559371,0.9995603766626705
668.677374,0.9992228621281762
668.795376,0.999316263854161
668.913378,0.9992439559454402
669.031381,0.9991802961409115
669.149383,0.9981577989392199
669.267385,0.9989420600135162
669.385388,0.9993949331268336
669.50339,0.9981366382181868
669.621392,0.9990268638044366
669.739395,0.9998052289703403
669.857397,0.9989736270813696
669.9754,0.9984226453335993
670.093402,0.9987193207704818
670.211404,0.9989053995126379
670.329407,0.9986428218004587
670.447409,0.9993344515756709
670.565411,0.9995673136357558
670.683414,0.9990606514643167
670.801416,0.9994308420318804
670.919418,0.9995206649177847
671.037421,0.9997171800011181
671.155423,1.0001167868190497
671.273425,1.0000565465986986
671.391428,0.9994748079616449
671.50943,1.0002302765095659
671.627433,0.9986435208506786
671.745435,1.0001245777591645
671.863437,0.9998255652155165
671.98144,0.9988856213815317
672.099442,0.9987697573696941
672.217444,0.9984762620692501
672.335447,0.9988820253997676
672.453449,0.9993091987131508
672.571451,0.9984715692418465
672.689454,0.9996409144866409
672.807456,0.9992512004903823
672.925459,0.999583336828219
673.043461,1.0010727750119108
673.161463,0.9992267690972053
673.279466,0.9994516004260446
673.397468,0.998839673699753
673.51547,0.9996687148870356
673.633473,0.9996304882862755
673.751475,0.9998316741683827
673.869477,0.998129252034393
673.98748,0.997726687896768
674.105482,0.9989899104842004
674.223484,0.9995653644813947
674.341487,1.000504077004135
674.459489,0.9983824097117455
674.577492,0.9999333012244622
674.695494,0.9987605687301941
674.813496,0.9993846893812682
674.931499,0.9998928457414277
675.049501,0.9985306805084219
675.167503,0.9995941123946701
675.285506,0.9989742264657256
675.403508,0.9996998150645164
675.52151,0.9990278428512429
675.639513,0.999750291182438
675.757515,1.000820736620128
675.875518,0.9994683613699239
675.99352,1.000367047345398
676.111522,1.0000337585698076
676.229525,0.9997040737947996
676.347527,1.0004522822487871
676.465529,0.9996499412848546
676.583532,0.9993895064270801
676.701534,0.9992043267160002
676.819536,1.0003204613367669
676.937539,0.9993928343996776
677.055541,0.9999100160487986
677.173543,0.9998385830291213
677.291546,1.0001581925111158
677.409548,1.0000788921118189
677.527551,1.0013972752807203
677.645553,0.999710122022742
677.763555,0.9995501112303152
677.881558,0.9993507708405116
677.99956,1.000402651042177
678.117562,0.9994464332746275
678.235565,0.9996973658029699
678.353567,1.0013226739626455
678.471569,0.9999222010264971
678.589572,1.0008654943242445
678.707574,0.9989561451958626
678.825577,0.9990254252067886
678.943579,0.9992409782028884
679.061581,0.9987399944743938
679.179584,0.9991994406187891
679.297586,1.0002156032390381
679.415588,0.9986546058552818
679.533591,0.9994143715473209
679.651593,0.9985793101366846
679.769595,1.0008779651859971
679.887598,0.9999674415300385
680.0056,0.9987611679867151
680.123602,0.998236157401966
680.241605,1.0009119055332518
680.359607,1.0001499212370655
680.47761,0.9994181593349669
680.595612,0.9999334062174644
680.713614,1.0000538584503142
680.831617,0.9982477370085535
680.949619,0.9997199292271434
681.067621,0.9995918533145289
681.185624,0.9986774753076101
681.303626,0.9996664556382928
681.421628,1.000045172020225
681.539631,1.0012255503738414
681.657633,0.9996315878804174
681.775636,1.0001969293880466
681.893638,0.9988733351639492
682.01164,0.9992296968359279
682.129643,0.9994458735847815
682.247645,0.9992856252872029
682.365647,1.0005949469107485
682.48365,1.0001582725237745
682.601652,1.0001532917479794
682.719654,0.9993033827505388
682.837657,0.9994863819469344
682.955659,0.9993280458623667
683.073661,0.9986580012867139
683.191664,0.9992969872293549
683.309666,0.9993198813855839
683.427669,1.00044242784234
683.545671,0.9995446137198216
