nu,[0]HCFC-123a-PNNL(x-sec)-X=0.01-T=278.18K-P=1.0atm-L=15cm
597.50235,0.911498801253795
597.621952,0.9107516785989191
597.741555,0.9106760893465928
597.861157,0.9099068930822853
597.98076,0.9108145226328367
598.100362,0.9103219052411118
598.219964,0.9110158348865233
598.339567,0.9063080678472754
598.459169,0.8993526969821601
598.578772,0.8917227616831944
598.698374,0.8790003351600918
598.817976,0.8746687812513444
598.937579,0.8701758163429232
599.057181,0.8582498683825112
599.176784,0.8299913499440142
599.296386,0.8232955745090913
599.415988,0.8337847528852587
599.535591,0.8221026609973575
599.655193,0.7995389739430664
599.774795,0.8144518245154417
599.894398,0.8165149964434417
600.014,0.8135482845476826
600.133603,0.7705736819858604
600.253205,0.7771359314222595
600.372807,0.8025428738875544
600.49241,0.8350864721768184
600.612012,0.8488014359012048
600.731615,0.8660089808300293
600.851217,0.8746950217083868
600.970819,0.8799413688819718
601.090422,0.8875592493765545
601.210024,0.8984448093186562
601.329627,0.9032282400251618
601.449229,0.9081688132365424
601.568831,0.9116200386564702
601.688434,0.9136899392841881
601.808036,0.9130597106799547
601.927639,0.9142858593734398
602.047241,0.914972745947454
602.166843,0.9144605046506731
602.286446,0.9145665882219408
602.406048,0.9125950815453647
602.525651,0.9128807685135666
602.645253,0.914084738608473
602.764855,0.9115808398375888
602.884458,0.9112709550354455
603.00406,0.9100989036931328
603.123662,0.9103865403909046
603.243265,0.908647544335683
603.362867,0.9079944615626974
603.48247,0.9077765690400709
603.602072,0.9067613351885913
603.721674,0.9071685624437683
603.841277,0.9047107496644274
603.960879,0.905189468260905
604.080482,0.9025510728145891
604.200084,0.9027857666023912
604.319686,0.9020367652946528
604.439289,0.9006216787067822
604.558891,0.9005136105895541
604.678494,0.9003785436782373
604.798096,0.9001174717578287
604.917698,0.8990469690418812
605.037301,0.8998114838383251
605.156903,0.8992088120617435
605.276506,0.8984088722450297
605.396108,0.8983370024100819
605.51571,0.8990739408555276
605.635313,0.8975557890950522
605.754915,0.8984268406021576
605.874517,0.8977442956032528
605.99412,0.8974570633882651
606.113722,0.8982471732013761
606.233325,0.8988132472150845
606.352927,0.8996315395365875
606.472529,0.9001444756870385
606.592132,0.9012072730955002
606.711734,0.9011081457475638
606.831337,0.9017391422726052
606.950939,0.9023886282419327
607.070541,0.9036709303130371
607.190144,0.9032824353454066
607.309746,0.904774081633497
607.429349,0.9062228788928414
607.548951,0.907009821835549
607.668553,0.9066688502492142
607.788156,0.9086211939389798
607.907758,0.9097176521302656
608.027361,0.9107662507423535
608.146963,0.9122045744249483
608.266565,0.912582305303657
608.386168,0.9143425468540146
608.50577,0.9152097545799475
608.625373,0.9159724419206883
608.744975,0.9171199576129017
608.864577,0.9183102339252563
608.98418,0.9184681968699153
609.103782,0.9206438654246685
609.223384,0.9211107502097308
609.342987,0.9229188206245195
609.462589,0.9232557474794578
609.582192,0.9245760230548331
609.701794,0.9248451138283508
609.821396,0.9258472636528059
609.940999,0.9274281071606979
610.060601,0.9266920215082876
610.180204,0.928054332460293
610.299806,0.9279067835518808
610.419408,0.9305709095000138
610.539011,0.9291500829382345
610.658613,0.9292337102088697
610.778216,0.9303829531605241
610.897818,0.9321411754156284
611.01742,0.932354660187872
611.137023,0.9319361269131993
611.256625,0.9313752701996063
611.376228,0.932490793905779
611.49583,0.9323928875125945
611.615432,0.9327761797505216
611.735035,0.9326810414323238
611.854637,0.9338410847844071
611.974239,0.9323462690336906
612.093842,0.9328405435274492
612.213444,0.9327733814261798
612.333047,0.9317134207933084
612.452649,0.9319296033831432
612.572251,0.9318103240279517
612.691854,0.931291450197245
612.811456,0.9307728652987869
612.931059,0.9294353758039107
613.050661,0.9306453581506801
613.170263,0.9289336161882656
613.289866,0.9279207022580241
613.409468,0.9282167561801344
613.529071,0.9268440114626505
613.648673,0.9254307261121378
613.768275,0.9250828295677688
