nu,[0]Isophorone-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
792.602146,0.9824655494760464
792.8432,0.9818094816400497
793.084254,0.9814011338379192
793.325308,0.982540219695239
793.566362,0.9821669253421738
793.807416,0.9815885993568694
794.04847,0.9808497413565024
794.289524,0.9804015954338454
794.530578,0.9795539147285548
794.771632,0.9790750299611208
795.012686,0.9782324091606333
795.25374,0.9771002716649482
795.494794,0.9794216838758498
795.735848,0.9798654624068939
795.976902,0.9787461160116918
796.217956,0.97873143493006
796.45901,0.9783899172575696
796.700064,0.9794726151276124
796.941118,0.9793854459439523
797.182172,0.9802408227559142
797.423226,0.9809723552373799
797.66428,0.9805280753974386
797.905334,0.9803810072165183
798.146388,0.981440390668404
798.387442,0.9804859135966817
798.628496,0.9825323594049226
798.86955,0.9815463919545627
799.110604,0.9814855379647547
799.351658,0.9823211376548023
799.592712,0.9811734751842938
799.833766,0.9808713202881796
800.07482,0.9816877448121657
800.315874,0.9815022233607256
800.556928,0.9816249188069512
800.797982,0.9808693585475008
801.039036,0.9800800764425401
801.28009,0.9800281335749869
801.521144,0.9818703557149882
801.762198,0.980341792760524
802.003252,0.9798791806193948
802.244306,0.9799575740895414
802.48536,0.9805163091311315
802.726414,0.980506504017066
802.967468,0.9803486551770917
803.208522,0.9786942438421677
803.449576,0.9797508248542199
803.69063,0.9796998791359276
803.931684,0.9796499157161698
804.172738,0.9784496008628538
804.413792,0.9774296099468829
804.654846,0.9775957871052321
804.8959,0.97908873710749
805.136954,0.9769595793559178
805.378008,0.9763198803557328
805.619062,0.9760367886407123
805.860116,0.9734186715317553
806.10117,0.9740730287184146
806.342224,0.9721871032408163
806.583278,0.9734722110310122
806.824332,0.9724914454311987
807.065386,0.9710007871810977
807.30644,0.9696840327328474
807.547494,0.9680650437561581
807.788548,0.9670191308616283
808.029602,0.9652279383415514
808.270656,0.9644917503160441
808.51171,0.9621046985373857
808.752764,0.9615526089053079
808.993818,0.9595153171334975
809.234872,0.9580004799689231
809.475926,0.9567032683778942
809.71698,0.9552224821801704
809.958034,0.9529336499973474
810.199088,0.950489655815785
810.440142,0.9484151031919341
810.681196,0.9467738699514762
810.92225,0.9445005591824865
811.163304,0.9421950183343699
811.404358,0.939793602157931
811.645412,0.9373983065823658
811.886466,0.9353831944649217
812.12752,0.9325663287192041
812.368574,0.9299392663195908
812.609628,0.9286289759258901
812.850682,0.9247544834481567
813.091736,0.9222158243587967
813.33279,0.9212341873203606
813.573844,0.9174933014059583
813.814898,0.9157480561607957
814.055952,0.913949464077721
814.297006,0.9109165395722135
814.53806,0.9089465385596223
814.779114,0.9061204814930884
815.020168,0.9037432268792863
815.261222,0.9015407814817923
815.502276,0.8993347101080899
815.74333,0.8965690205492469
815.984384,0.8945808450150142
816.225438,0.8919100431270113
816.466492,0.8893183576327932
816.707546,0.8854670792797859
816.9486,0.8821086893606306
817.189654,0.8795366889358096
817.430708,0.8756226900087362
817.671762,0.8723627010340989
817.912816,0.8697930232043986
818.15387,0.8682982650649945
818.394924,0.8662341724386856
818.635978,0.8629918773948114
818.877032,0.8606477289753934
819.118086,0.8574434925622433
819.35914,0.8556447505679942
819.600194,0.852544390681054
819.841248,0.8506623480008175
820.082302,0.848088742068364
820.323356,0.847054704694094
820.56441,0.8455567439531213
820.805464,0.8434286235163111
821.046518,0.842012853009019
821.287572,0.8427288681974217
821.528626,0.8425940423648642
821.76968,0.8423834201831427
822.010734,0.8427710056942601
822.251788,0.8421560073618057
822.492842,0.8400868496911068
822.733896,0.8361644288585005
822.97495,0.8302486871477026
823.216004,0.8263639376632964
823.457058,0.8195171119928235
823.698112,0.8144192470940138
823.939166,0.807017440033181
824.18022,0.8006991463770267
824.421274,0.7995069930237314
824.662328,0.8054291806254885
824.903382,0.8101952588964877
825.144436,0.8173319198335032
825.38549,0.8255132210017944
825.626544,0.8330430145776986
825.867598,0.8404145474593976
826.108652,0.8476817571563642
826.349706,0.8549006633598688
826.59076,0.8609920569279831
826.831814,0.8662774852301183
827.072868,0.8704630217486019
827.313922,0.8739780657826889
827.554976,0.8768318834725393
827.79603,0.8803726458069415
828.037084,0.8820116627413629
828.278138,0.8848120760222141
828.519192,0.8867164684739597
828.760246,0.8871954246734709
829.0013,0.8896029850451929
829.242354,0.8893361441778107
829.483408,0.8925345987261573
829.724462,0.8937313967640548
829.965516,0.8953326086213378
830.20657,0.8973314281940595
830.447624,0.8982381907745564
830.688678,0.900468586034648
830.929732,0.9019555856389156
831.170786,0.9034450408178223
831.41184,0.9057970542163994
831.652894,0.9076739960832506
831.893948,0.9081016112308679
832.135002,0.9098677679270797
832.376056,0.9126032949380589
832.61711,0.9137676062298257
832.858164,0.914942552345035
833.099218,0.9180145856318621
833.340272,0.9188788439266957
833.581326,0.9209431233077034
833.82238,0.9245205501576534
834.063434,0.9271072725432099
834.304488,0.9293573065112994
834.545542,0.9323388102933733
834.786596,0.9351213238340708
