nu,[0]Isoprene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
789.709498,0.9965367110678366
789.950552,0.9971818783808621
790.191606,0.9970460714576881
790.43266,0.9966830133953494
790.673714,0.9967678347288859
790.914768,0.9969121771614946
791.155822,0.9970106769504076
791.396876,0.9969863501866777
791.63793,0.9972745208805412
791.878984,0.9970433794369293
792.120038,0.9972758173382611
792.361092,0.9972121931707474
792.602146,0.9971272343111881
792.8432,0.9973234882616558
793.084254,0.9972701328823029
793.325308,0.9970569393190967
793.566362,0.9973729567334816
793.807416,0.997303541991354
794.04847,0.997370064356101
794.289524,0.9973968939716888
794.530578,0.9973963952733665
794.771632,0.9974698063495532
795.012686,0.9974843695150367
795.25374,0.9974586347502831
795.494794,0.9972198717341972
795.735848,0.9973486211302328
795.976902,0.9975100051927502
796.217956,0.9971147702986595
796.45901,0.9976521604968152
796.700064,0.9975860183512105
796.941118,0.9974043744764455
797.182172,0.997923758377697
797.423226,0.9979227604544375
797.66428,0.997643780253864
797.905334,0.9973243858531992
798.146388,0.9976524597925082
798.387442,0.9977021441221353
798.628496,0.9978104006775845
798.86955,0.9977031418247784
799.110604,0.997680693756629
799.351658,0.9977502345244514
799.592712,0.9978361445180162
799.833766,0.9976606405762196
800.07482,0.9977023436625841
800.315874,0.9978512119575572
800.556928,0.9978841415908878
800.797982,0.9981622906594215
801.039036,0.9979893241224336
801.28009,0.9980180666288584
801.521144,0.9978217757809902
801.762198,0.9977088287488944
802.003252,0.9978146912715322
802.244306,0.9977956331929342
802.48536,0.9978155893051585
802.726414,0.9978224742564777
802.967468,0.9980684678138423
803.208522,0.997902502828016
803.449576,0.9979574887707706
803.69063,0.9979929168904673
803.931684,0.9980452130894608
804.172738,0.9982597160532717
804.413792,0.9980324381924928
804.654846,0.9981298509121238
804.8959,0.9978985112259878
805.136954,0.997862188381259
805.378008,0.9980073878926767
805.619062,0.9981246606503937
805.860116,0.997771786162274
806.10117,0.9981105871918967
806.342224,0.9980704639527741
806.583278,0.9981324460531098
806.824332,0.998049704303025
807.065386,0.9979225608699054
807.30644,0.9979982062669437
807.547494,0.998101304806599
807.788548,0.9979192677308882
808.029602,0.9980032960707746
808.270656,0.9981481168555284
808.51171,0.997982537818103
808.752764,0.9981146794536933
808.993818,0.9980590860143393
809.234872,0.9980486064489541
809.475926,0.9978943200610422
809.71698,0.9982310664105454
809.958034,0.9979790448853332
810.199088,0.9979185691876453
810.440142,0.9984702712296503
810.681196,0.9979848331805796
