nu,[0]Triethylamine-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
824.390488,0.9866864202587815
824.52099,0.9872608388949812
824.651493,0.9867022073678022
824.781996,0.9882891125518493
824.912498,0.9884739398967145
825.043001,0.9890395087276007
825.173503,0.989590557186711
825.304006,0.9888872083706851
825.434509,0.988681541221469
825.565011,0.9892887780904206
825.695514,0.9895747238644629
825.826017,0.9900951790699537
825.956519,0.9900670607661499
826.087022,0.9906589016661111
826.217524,0.990334216896886
826.348027,0.9898231382948597
826.47853,0.9905213087007224
826.609032,0.9912015350401215
826.739535,0.9920426288395964
826.870037,0.99167098009931
827.00054,0.992051954084136
827.131043,0.9911780438421129
827.261545,0.9916690959262378
827.392048,0.9925581288748191
827.52255,0.9926386286032907
827.653053,0.9923357215198132
827.783556,0.9923021811392614
827.914058,0.9925397667192853
828.044561,0.9928871171490743
828.175064,0.9926536175597489
828.305566,0.9935930128335516
828.436069,0.9932926950610904
828.566571,0.993873742510877
828.697074,0.9935361809386253
828.827577,0.9935676765347635
828.958079,0.9931139184663557
829.088582,0.9937618386277771
829.219084,0.9944097837365661
829.349587,0.9943624509573893
829.48009,0.9942301101226448
829.610592,0.9942332916640877
829.741095,0.9943511152900618
829.871597,0.9947055651867709
830.0021,0.995076361044432
830.132603,0.9954479919368157
830.263105,0.9951988624842855
830.393608,0.9952918183990151
830.52411,0.9950716841965257
830.654613,0.9948400584707253
830.785116,0.9955723311558311
830.915618,0.9958818031258073
831.046121,0.995844259089539
831.176624,0.996492864417183
831.307126,0.995193886502413
831.437629,0.9957317350459901
831.568131,0.9958405744725969
831.698634,0.9965289381118048
831.829137,0.9964666569994778
831.959639,0.9963760822970391
832.090142,0.9965125951712323
832.220644,0.9952946052200082
832.351147,0.9964582867147143
832.48165,0.9966903888769377
832.612152,0.9968001305299202
832.742655,0.9961970496016198
832.873157,0.9967924551984653
833.00366,0.9965879343712131
833.134163,0.996009881760969
833.264665,0.9971487724920607
833.395168,0.9970443764808073
833.525671,0.9975954954634011
833.656173,0.9970471682089699
833.786676,0.9968540588757305
833.917178,0.9974609289077813
834.047681,0.9966172344871932
834.178184,0.9980873314861451
834.308686,0.9975583856012176
834.439189,0.9974940451603478
834.569691,0.9971610374973919
834.700194,0.9970312155818999
834.830697,0.9978227736032649
834.961199,0.9976273192672933
835.091702,0.998788035023494
835.222204,0.9975665656135175
835.352707,0.9974202333320773
835.48321,0.9982807795554997
835.613712,0.9971036026757709
835.744215,0.9975378361101347
835.874717,0.9974189366866167
836.00522,0.9980954160262725
836.135723,0.9986116646304729
836.266225,0.9975204791027927
836.396728,0.9984751637459659
836.527231,0.9973770459709871
836.657733,0.9982262749129261
836.788236,0.9985463575631705
836.918738,0.9984697719946395
837.049241,0.9982232802385934
837.179744,0.9972387193678826
837.310246,0.9984824526412658
837.440749,0.9979582871370809
837.571251,0.9990444368415254
837.701754,0.9984066706990713
837.832257,0.997764702007741
837.962759,0.9987466860547736
838.093262,0.9980283462678847
838.223764,0.9983326915057356
838.354267,0.9985974844455147
838.48477,0.9984332286697314
838.615272,0.9991667573396243
838.745775,0.9983978847590274
838.876278,0.9983208114173933
839.00678,0.9985718208199434
839.137283,0.9994788058688726
839.267785,0.9988724361783521
839.398288,0.9984328292965198
839.528791,0.9987550755621724
839.659293,0.9981828530144006
839.789796,0.9985622345764776
839.920298,0.9992720251023922
840.050801,0.9993783333148561
840.181304,0.9993466435303509
840.311806,0.9983113274147338
840.442309,0.9994713397900786
840.572811,0.9985944886575551
840.703314,0.9983015440116639
840.833817,0.9995106897513251
840.964319,0.9988761320132031
841.094822,0.9993372197359357
841.225325,0.99843013353152
841.355827,0.9990486827894046
841.48633,0.9990879761467976
841.616832,0.9985319785991503
841.747335,0.9997106018837157
841.877838,0.999297856618112
842.00834,0.9996107557751973
842.138843,0.9979588859122328
842.269345,0.9990201603566706
842.399848,0.9991728622671623
842.530351,0.9991258922549459
842.660853,0.9995115393357724
842.791356,0.9993523897900717
842.921858,0.9997144807683761
843.052361,0.9989500515819625
843.182864,0.9996440133782791
843.313366,0.9993331024750719
843.443869,0.998934667869623
843.574371,0.9999528301125341
843.704874,0.9995223041330193
843.835377,0.9991035020945831
843.965879,0.9991641794927159
844.096382,0.9997983003441112
844.226885,0.9999644356324271
844.357387,0.9996643763342276
844.48789,0.9993903159329083
844.618392,0.9992540783379837
844.748895,0.9988097089590153
844.879398,0.9994013592569135
845.0099,0.9994921090203109
845.140403,0.9997841333025691
845.270905,0.9989396625554491
845.401408,0.9995863955579095
845.531911,0.9990345663312498
845.662413,0.9988994060982211
845.792916,0.9995012244299114
845.923418,1.0000522803665708
846.053921,1.0002924427530469
846.184424,0.9991880997694975
846.314926,0.9995996301693996
846.445429,0.9993848492828313
846.575932,0.9990485329321134
846.706434,1.000888344344312
846.836937,0.9997942411712519
846.967439,1.000391946791079
847.097942,0.9990200704448602
847.228445,0.9990470843127909
847.358947,0.9995683831733536
847.48945,0.9990444768033037
847.619952,1.000452182203564
847.750455,0.9993721771632839
847.880958,0.9992052459844036
848.01146,0.9994173498065857
848.141963,0.9992390696544426
848.272465,0.9997808740116072
848.402968,0.9992520298692229
848.533471,1.0006528830354091
848.663973,0.9996938068866825
848.794476,0.9994531095991006
848.924978,0.9995826171284755
849.055481,0.9994472828044568
849.185984,1.00022967637158
849.316486,0.999484922697882
849.446989,1.000294163257528
849.577492,0.9992856053014906
849.707994,0.9987447884378728
849.838497,1.0000348136059796
849.968999,1.0001222674740584
850.099502,0.9999449465154987
850.230005,0.9992954283272708
850.360507,1.0000200032000612
850.49101,0.999427104167521
850.621512,0.9986696856536823
850.752015,1.0001898480188547
850.882518,0.9994534793968196
851.01302,1.0000181621649302
851.143523,0.9999510791966615
851.274025,0.9993866681649123
851.404528,0.9995124888721858
851.535031,0.9988411719603872
851.665533,1.0009890487864885
851.796036,1.0004898499373147
851.926539,1.0002559627528766
852.057041,0.999705323425673
852.187544,0.9993104278642212
852.318046,0.9998012897454984
852.448549,0.9986168574246302
852.579052,1.000243919743584
852.709554,1.0001192771129492
852.840057,0.999597131173448
852.970559,0.9996857393902133
853.101062,0.998929573315808
853.231565,1.00014751087866
853.362067,0.9996253302062639
853.49257,1.000547029566131
853.623072,0.9999529451071162
853.753575,0.9992388198447064
853.884078,0.9999349691145997
854.01458,0.9986674885827906
854.145083,0.9995678034238595
854.275586,0.9996483418462281
854.406088,1.0001688042458337
854.536591,0.9997449325352383
854.667093,0.9990586133826664
854.797596,1.0001213373607822
854.928099,0.9997615184412488
855.058601,1.0000473361203188
855.189104,1.0003151196397657
855.319606,0.9996469523359987
855.450109,0.9997285668446463
855.580612,0.9984159559242851
855.711114,0.9998256052085399
855.841617,0.99966824504285
855.972119,0.9999460264566241
856.102622,1.0000353206237584
856.233125,0.9993377493848025
856.363627,0.9994313017701735
856.49413,0.9987970241562603
856.624632,1.0003900460481856
856.755135,0.9999396288224129
856.885638,0.9998847366433312
857.01614,1.0001507313588298
857.146643,0.9993514104252096
857.277146,0.9997948710418223
857.407648,0.9988919143807694
857.538151,1.000018341168197
857.668653,1.0001100960601264
857.799156,0.9996202521224847
857.929659,0.9999199502041559
858.060161,0.9989193842861243
858.190664,0.9994222369693754
858.321166,0.9991925661502858
858.451669,1.0001778058055788
858.582172,1.0005889733767463
858.712674,0.9989812193097859
858.843177,0.9998914058967665
858.973679,0.9990187817098006
859.104182,0.9994602157359722
859.234685,1.000103325337695
859.365187,0.999441865814864
859.49569,0.99967493284578
859.626193,0.9987210185947702
859.756695,0.9998478015833543
859.887198,0.999059112912098
860.0177,0.999483923213459
860.148203,0.9999719913922483
860.278706,0.9994929286041764
860.409208,0.9997458323060825
860.539711,0.9986495127297793
860.670213,0.9996491315687301
860.800716,0.9994988855997827
860.931219,0.9996103459348714
861.061721,1.0004744325075188
861.192224,0.998917786016388
861.322726,0.9990733695873605
861.453229,0.998634533099436
861.583732,0.9996332472702306
861.714234,1.0001100860590255
861.844737,0.9995302103857142
861.97524,0.9997874925829006
862.105742,0.9991823844299127
862.236245,0.9993420965134673
862.366747,0.9988749333625639
862.49725,0.9995063918645996
862.627753,0.999311327244011
862.758255,0.9991723826643035
862.888758,0.9996794213963053
863.01926,0.9986493129998968
863.149763,0.9986407246527349
863.280266,0.9992585550062825
863.410768,0.9993757549220823
863.541271,1.0001658737555303
863.671773,0.9989971032374497
863.802276,0.9994049770963823
863.932779,0.9988001204318343
864.063281,0.9987517796758612
864.193784,0.9995705922219215
864.324286,0.9992866445590605
864.454789,0.9996635566097751
864.585292,0.9990053350074953
864.715794,0.9995941723703187
864.846297,0.9987943274079356
864.9768,0.9993811415719184
865.107302,0.9993002149638365
865.237805,0.999446393296771
865.368307,0.9994988556148166
865.49881,0.9985599378859793
865.629313,0.9989281748153843
865.759815,0.999216966730681
865.890318,0.998717123590393
866.02082,0.9996911577016044
866.151323,0.9989642367734095
866.281826,0.9986789733249465
866.412328,0.9983204120891486
866.542831,0.9986409243808998
866.673333,0.9997493814100868
866.803836,0.9985275850681102
866.934339,0.9999437265834081
867.064841,0.9990062241226391
867.195344,0.9986961507510131
867.325847,0.998662295525352
867.456349,0.9984945343520369
867.586852,0.998553646978187
867.717354,0.998865943528618
867.847857,0.9994170100047446
867.97836,0.9991028526775179
868.108862,0.9982547247671697
868.239365,0.9991226750747525
868.369867,0.9988476644491056
868.50037,0.9995369672327745
868.630873,0.9985832046035883
868.761375,0.999291750926861
868.891878,0.9981007059459958
869.02238,0.9980395242479595
869.152883,0.9988876191547723
869.283386,0.9989629381207459
869.413888,0.9990379930256891
869.544391,0.9986955515335024
869.674893,0.9984604862689386
869.805396,0.9982000219071245
869.935899,0.9980888286182652
870.066401,0.998841072076275
870.196904,0.9988670422817602
870.327407,0.9991613019040226
870.457909,0.9980950167881859
870.588412,0.9980349332767071
870.718914,0.998473566186982
870.849417,0.9986991468439596
870.97992,0.9996662657016844
871.110422,0.9989266764242458
871.240925,0.9985176996939508
871.371427,0.9982632099683922
871.50193,0.9983252040386272
871.632433,0.9988138040872171
871.762935,0.9983823098735096
871.893438,0.9994213474839803
872.02394,0.998362741772004
872.154443,0.9977398579759705
872.284946,0.9981084911618644
872.415448,0.9981269563397532
872.545951,0.9990065737748788
872.676454,0.9981279544672087
872.806956,0.9990860379180039
872.937459,0.9980420193498889
873.067961,0.9980807441314956
873.198464,0.9982220823713759
873.328967,0.9985407657192252
873.459469,0.9985149038483059
873.589972,0.9984507014041191
873.720474,0.9990643579862092
873.850977,0.9987479844263094
873.98148,0.9982532273862056
874.111982,0.998462782730698
874.242485,0.9989401620254053
874.372987,0.9985170007318056
874.50349,0.9982277722534615
874.633993,0.9982872684016555
874.764495,0.9980608825223111
874.894998,0.9974885589581864
875.025501,0.9986588002134344
875.156003,0.9987559744421448
875.286506,0.9988598504649463
875.417008,0.9982821771495693
875.547511,0.9977756774798281
875.678014,0.9977101257712149
875.808516,0.9976974549330776
875.939019,0.9992927901908223
876.069521,0.9984332286697314
876.200024,0.9981296512861736
876.330527,0.9983117267393447
876.461029,0.9979545946982495
876.591532,0.9981324460531098
876.722034,0.99747010559054
876.852537,0.9985377701014215
876.98304,0.9984023775596176
877.113542,0.997869073654113
877.244045,0.9976141506735919
877.374547,0.9977618084943009
877.50505,0.998247138060091
877.635553,0.9979599836676111
877.766055,0.9986434209863315
877.896558,0.998298748771254
878.027061,0.9974170415924374
878.157563,0.9981876443035942
878.288066,0.9971966367818741
878.418568,0.9984417153882436
878.549071,0.9983661362110966
878.679574,0.9976987519406121
878.810076,0.9982198862852103
878.940579,0.9970177557513437
879.071081,0.9978404352226625
879.201584,0.9974278137546562
879.332087,0.997791342680936
879.462589,0.9980297435085476
879.593092,0.9973908098691922
879.723594,0.9974929479175016
879.854097,0.9968134877411625
879.9846,0.9976230294790436
880.115102,0.9981954301975846
880.245605,0.9978083052779433
880.376108,0.9977033413654266
880.50661,0.996774911805636
880.637113,0.9974751927010506
880.767615,0.9966330808271996
880.898118,0.998437022723209
881.028621,0.9976043741028205
881.159123,0.9970557428514875
881.289626,0.9973470253737157
881.420128,0.9967121169642505
881.550631,0.9970724935286727
881.681134,0.9968611365646743
881.811636,0.9978168864662678
881.942139,0.9976632344972572
882.072641,0.9968073075166972
882.203144,0.9972454008896855
882.333647,0.9964622725558329
882.464149,0.9969563413491723
882.594652,0.9970748865055287
882.725155,0.9975286588042581
882.855657,0.9973804370587083
882.98616,0.9960563965085582
883.116662,0.9974822748000601
883.247165,0.9962393888759311
883.377668,0.9966296922804853
883.50817,0.9970859540981939
883.638673,0.9969306202073697
883.769175,0.9966953723413408
883.899678,0.995531115314495
884.030181,0.9963534648166804
884.160683,0.9964577884856954
884.291186,0.9965867384664093
884.421688,0.9967006548408128
884.552191,0.996094845027515
884.682694,0.9962090040379415
884.813196,0.9950935760143871
884.943699,0.9963715986147571
885.074201,0.9964148420805135
885.204704,0.9963305489505231
885.335207,0.9964326780658183
885.465709,0.9954676024554198
885.596212,0.9953636810625145
885.726715,0.9948231463334849
885.857217,0.9960010173124682
885.98772,0.9963000617021824
886.118222,0.995656062309727
886.248725,0.995907098844861
886.379228,0.9947471447484025
886.50973,0.9952605667265713
886.640233,0.994931886445918
886.770735,0.9953396930868572
886.901238,0.9954783535635822
887.031741,0.9944669639430461
887.162243,0.9952988849960122
887.292746,0.9945181803104993
887.423248,0.9945644264810989
887.553751,0.9946781116920317
887.684254,0.9952918183990151
887.814756,0.9947824588988635
887.945259,0.9936847257011199
888.075762,0.9945743721750921
888.206264,0.9939076341833464
888.336767,0.9938799045471829
888.467269,0.994076712251603
888.597772,0.9938907378971841
888.728275,0.9944179379302249
888.858777,0.9930570146691369
888.98928,0.9936494505194957
889.119782,0.9935176019857554
889.250285,0.9933372949043576
889.380788,0.9941821893862359
889.51129,0.9932397539713362
889.641793,0.9934195466375505
889.772295,0.9919733866806828
889.902798,0.992612125505725
890.033301,0.9924252342388572
890.163803,0.992476047711664
890.294306,0.9933420629348164
890.424808,0.9920344941233923
890.555311,0.9925219011642749
890.685814,0.9914724674408742
890.816316,0.9916639392603462
890.946819,0.9925392704495261
891.077322,0.9913544892370911
891.207824,0.9924039965660884
891.338327,0.9914181362383471
891.468829,0.9912062928189085
891.599332,0.9908657728413782
891.729835,0.9908996610302941
891.860337,0.9916736576145709
891.99084,0.9907530187322593
892.121342,0.9912673530071806
892.251845,0.9903220358609318
892.382348,0.9899003475107669
892.51285,0.9904559364516561
892.643353,0.9903932425751609
892.773855,0.9909181910272102
892.904358,0.9896242038376452
893.034861,0.9900379532224464
893.165363,0.9898082910591398
893.295866,0.9890533553776492
893.426369,0.9898102706777016
893.556871,0.9897983930257195
893.687374,0.990060031314973
893.817876,0.9888970972922133
893.948379,0.9890573115989831
894.078882,0.9889139086857638
894.209384,0.9883523650791118
894.339887,0.989721191761952
894.470389,0.9889218200286786
894.600892,0.9887873358062891
894.731395,0.9878385554513517
894.861897,0.9884650436712885
894.9924,0.9886241993550083
895.122902,0.9883503883763584
895.253405,0.9886746204749031
895.383908,0.9880845578776901
895.51441,0.9877061939533397
895.644913,0.9880035382657937
895.775416,0.9877101447860172
895.905918,0.9879788384860856
896.036421,0.9875827383952286
896.166923,0.9880074902878507
896.297426,0.9875303978971292
896.427929,0.9868670003962675
896.558431,0.9870199766366813
896.688934,0.9867850938344039
896.819436,0.9871522461754119
896.949939,0.9867466099661848
897.080442,0.9872568898595236
897.210944,0.9864506303823524
897.341447,0.9858904855204956
897.471949,0.9867564774816219
897.602452,0.986233635114023
897.732955,0.9866943137817177
897.863457,0.9859999254381915
897.99396,0.9860965581658107
898.124462,0.9855592819626744
898.254965,0.9852626732606526
898.385468,0.9857485275118025
898.51597,0.9854696001486002
898.646473,0.9853405120864335
898.776976,0.9853592337340181
898.907478,0.9846401839784849
899.037981,0.9849454697523683
899.168483,0.983989551874475
899.298986,0.9847494851050068
899.429489,0.9849178916653103
899.559991,0.984282824456378
899.690494,0.983390484671862
899.820996,0.9831102583178827
899.951499,0.9833314830128491
900.082002,0.9828202835650578
900.212504,0.9836993177683075
900.343007,0.9827121792797104
900.473509,0.9818251907174282
900.604012,0.9819970251608791
900.734515,0.9813353821646577
900.865017,0.9819086494055832
900.99552,0.9806928179520925
901.126023,0.9817927910207325
901.256525,0.9807644111409226
901.387028,0.9799281758032953
901.51753,0.9793443126190285
901.648033,0.9795656694460597
901.778536,0.979774339156187
901.909038,0.9793521474048685
902.039541,0.9795264876029239
902.170043,0.9791034235486947
902.300546,0.9781521973918096
902.431049,0.9788420378311533
902.561551,0.9790153082058252
902.692054,0.9796175878023646
902.822556,0.9790916743781073
902.953059,0.9793452919638308
903.083562,0.9794216838758498
903.214064,0.9786785848595385
903.344567,0.9798223492750439
903.47507,0.9794275604235827
903.605572,0.9797704200666685
903.736075,0.980051654532443
903.866577,0.9795362829167764
903.99708,0.9793766315146037
904.127583,0.979041741976001
904.258085,0.9803329697240929
904.388588,0.9797488653545297
904.51909,0.9803398320788992
904.649593,0.9797762987068248
904.780096,0.9793041603253387
904.910598,0.9795735060027615
905.041101,0.9793658584309092
905.171603,0.9798311677158703
905.302106,0.9798517443864466
905.432609,0.9792689060101486
905.563111,0.9793266845800542
905.693614,0.9785014600659563
905.824116,0.9789477584800513
905.954619,0.9786648834552605
906.085122,0.9795989752450163
906.215624,0.9789937701059647
906.346127,0.9783302372928744
906.47663,0.9784143773112505
906.607132,0.9777795923903634
906.737635,0.9783067576489363
906.868137,0.9785034170708334
906.99864,0.9786169300508393
907.129143,0.9780856853038236
907.259645,0.976633329343198
907.390148,0.977106134284166
907.52065,0.9768316060334579
907.651153,0.9773856266040679
907.781656,0.9768530965651855
907.912158,0.9766255163078155
908.042661,0.9763735794258632
908.173163,0.9753011342786243
908.303666,0.9761324449330809
908.434169,0.9753518512562368
908.564671,0.9754571949446292
908.695174,0.9752728509558404
908.825677,0.9746966349895153
908.956179,0.9740710805743052
909.086682,0.9731870254549073
909.217184,0.9742298671011893
909.347687,0.974025300309363
909.47819,0.973524779949756
909.608692,0.9729943534990203
909.739195,0.9717468022187591
909.869697,0.9720743360774622
910.0002,0.9716642072509063
910.130703,0.9721501608328033
910.261205,0.9717351413270979
910.391708,0.97068429251591
910.52221,0.9708833031937734
910.652713,0.9696336104741354
910.783216,0.9699458827698495
910.913718,0.9691343777282073
911.044221,0.9697509432394918
911.174723,0.9698217376423126
911.305226,0.9681424920575493
911.435729,0.9681366832200236
911.566231,0.967424396774739
911.696734,0.9678966150922632
911.827237,0.9675046963320568
911.957739,0.9673257245186386
912.088242,0.9669475740935776
912.218744,0.965196086345147
912.349247,0.9650600032910531
912.47975,0.9649876265049697
912.610252,0.9649220095773682
912.740755,0.964523579068976
912.871257,0.9640250492596574
913.00176,0.9639614257060066
913.132263,0.9621479942229655
913.262765,0.9630249104203829
913.393268,0.9623596900673835
913.52377,0.96211624386304
913.654273,0.9623356313758668
913.784776,0.9608384406632479
913.915278,0.9608086551332654
914.045781,0.9596554165968109
914.176284,0.9605089295924796
914.306786,0.9605002850510137
914.437289,0.9593397418960862
914.567791,0.9599548757999956
914.698294,0.9581173631572089
914.828797,0.958159521248659
914.959299,0.9571884399155539
915.089802,0.9575675615988993
915.220304,0.9575101092687905
915.350807,0.9567166623174089
915.48131,0.9569788385993943
915.611812,0.9559955698400482
915.742315,0.9558378435837986
915.872817,0.9553084560723336
916.00332,0.955337115755909
916.133823,0.9557336629367964
916.264325,0.9543813017677489
916.394828,0.9545349695272561
916.525331,0.9536114267435762
916.655833,0.9538365055985479
916.786336,0.9537087000699594
916.916838,0.9538336440933234
917.047341,0.9542849141239282
917.177844,0.9529450852697589
917.308346,0.9535017677350146
917.438849,0.9527659484331183
917.569351,0.9526173285378161
917.699854,0.9531490373400998
917.830357,0.9530813661608039
917.960859,0.9535790045062481
918.091362,0.952262068534381
918.221864,0.9524192047390696
918.352367,0.9526840140847807
918.48287,0.9525887504466335
918.613372,0.9535065352557721
918.743875,0.9529393676164002
918.874377,0.9528974392066569
919.00488,0.9519117005648208
919.135383,0.9524611121060335
919.265885,0.9532557960106558
919.396388,0.9529822508528085
919.526891,0.9533406395519823
919.657393,0.9528012014253867
919.787896,0.9526182811556209
919.918398,0.952503021316962
920.048901,0.9531252089120228
920.179404,0.9535523046679214
920.309906,0.9525173089694389
920.440409,0.9536848576504892
920.570911,0.9526087550204401
920.701414,0.9525992289805202
920.831917,0.9525115938827303
920.962419,0.9523468236300264
921.092922,0.9535456298251508
921.223424,0.9523753944632957
921.353927,0.9522973028827482
921.48443,0.9518069960366133
921.614932,0.9514948545359179
921.745435,0.9519945204853842
921.875938,0.9525839875147886
922.00644,0.952573509148557
922.136943,0.9519174120521586
922.267445,0.952247784710482
922.397948,0.9519393064044199
922.528451,0.9514653586526158
922.658953,0.9525973237839674
922.789456,0.9526306652737725
922.919958,0.9529393676164002
923.050461,0.9520525939223556
923.180964,0.9526592446224188
923.311466,0.9525592206530837
923.441969,0.9525315968362321
923.572471,0.9535513511160936
923.702974,0.9531051934927983
923.833477,0.9531947895919374
923.963979,0.9528507483760704
924.094482,0.9530422906258452
924.224984,0.9537487566765452
924.355487,0.9535284661582873
924.48599,0.9542047575577648
924.616492,0.9540139356890762
924.746995,0.953792630128434
924.877498,0.9535732830493855
925.008,0.9536076123054982
925.138503,0.9548490631978063
925.269005,0.9540129816756175
925.399508,0.9544423841256766
925.530011,0.9542152538678276
925.660513,0.9541122041851928
925.791016,0.9541723151475319
925.921518,0.9544108880466886
926.052021,0.9550161764058451
926.182524,0.9546466566522603
926.313026,0.9547029824665979
926.443529,0.9548271019219084
926.574031,0.9542610572992868
926.704534,0.9548757993458802
926.835037,0.9553657762992877
926.965539,0.9558560046753565
927.096042,0.9553963484932817
927.226545,0.9560424147706619
927.357047,0.955960198658335
927.48755,0.9556705865965847
927.618052,0.9570420012870875
927.748555,0.9570056343820142
927.879058,0.9577792074160141
928.00956,0.95755128308872
928.140063,0.9581451489636327
928.270565,0.9581470652558469
928.401068,0.9582045558044614
928.531571,0.9598329692719973
928.662073,0.9602265814743866
928.792576,0.9605166136946527
928.923078,0.9605492718147032
929.053581,0.9608922491225478
929.184084,0.9618632405622963
929.314586,0.9623683513435698
929.445089,0.9633967097884668
929.575592,0.96409735384974
929.706094,0.9638563596368095
929.836597,0.9645226145458792
929.967099,0.9648776241857995
930.097602,0.965976279938679
930.228105,0.9666623666293893
930.358607,0.9676091924819512
930.48911,0.9681434602005254
930.619612,0.9682460888465289
930.750115,0.9690025844149848
930.880618,0.9693543962031038
931.01112,0.9710901233629197
931.141623,0.9712999014847876
931.272125,0.9720694757179327
931.402628,0.9727871277720485
931.533131,0.9729739208321406
931.663633,0.9739697824495194
931.794136,0.9743604226504072
931.924638,0.9754269562402883
932.055141,0.9758416008024187
932.185644,0.976202728999312
932.316146,0.976893148363201
932.446649,0.9771032029701602
932.577152,0.9780348261705366
932.707654,0.9789007701153741
932.838157,0.9797586628921708
932.968659,0.9801349624636152
933.099162,0.9801869109932496
933.229665,0.9810724195208058
933.360167,0.9809527359864683
933.49067,0.9822955976372449
933.621172,0.9825470975008491
933.751675,0.9829283997425308
933.882178,0.9833531165434434
934.01268,0.9837248942830628
934.143183,0.984140113793605
934.273685,0.9841440503619333
934.404188,0.9860235897203722
934.534691,0.9857288127384007
934.665193,0.9862582912631014
934.795696,0.9862730852484249
934.926199,0.9862651950953036
935.056701,0.98720061782057
935.187204,0.9873082285525908
935.317706,0.9881151889737639
935.448209,0.9883237032761226
935.578712,0.9878830091865486
935.709214,0.988104319766466
935.839717,0.9885629065547448
935.970219,0.9895153511622299
936.100722,0.9896825933881463
936.231225,0.9900946840224879
936.361727,0.9900712190565375
936.49223,0.9895846196611804
936.622732,0.9902746005714983
936.753235,0.9910130264358935
936.883738,0.9906686101709191
937.01424,0.991367773476251
937.144743,0.9915023112112907
937.275246,0.9917930623109662
937.405748,0.9909487117775111
937.536251,0.9916923012545837
937.666753,0.9921590022651272
937.797256,0.9926740664348934
937.927759,0.9927427618571248
938.058261,0.9921791432973041
938.188764,0.9927105975127059
938.319266,0.9917672760265692
938.449769,0.9930840261872909
938.580272,0.9933528904223121
938.710774,0.9932108511150343
938.841277,0.9931547362872051
938.971779,0.9930787628558999
939.102282,0.993563205490279
939.232785,0.9932459120769009
939.363287,0.9941713528594308
939.49379,0.9942713715283832
939.624292,0.9942472110276063
939.754795,0.9940577255677224
939.885298,0.9939560386637707
940.0158,0.9945874011847075
940.146303,0.9940291965203923
940.276806,0.9947635582117016
940.407308,0.9954401279287421
940.537811,0.9943456463739673
940.668313,0.9944621905130755
940.798816,0.9942172846369488
940.929319,0.9948590600973071
941.059821,0.9952987854661286
941.190324,0.9952575809493498
941.320826,0.9953430772475668
941.451329,0.9949189524154656
941.581832,0.995254495655631
941.712334,0.99524533935639
941.842837,0.99559751945444
941.973339,0.9953969267646621
942.103842,0.9957600142288279
942.234345,0.9957452770896724
942.364847,0.9949458155898321
942.49535,0.9956653219541638
942.625853,0.9955687471018903
942.756355,0.9959927505383317
942.886858,0.9959420557975214
943.01736,0.995447096034026
943.147863,0.9961983446586261
943.278366,0.9950731768051714
943.408868,0.9959305029366808
943.539371,0.9963862453849103
943.669873,0.9961117787838171
943.800376,0.9961920686288243
943.930879,0.9955948313447665
944.061381,0.9958481428897229
944.191884,0.9954991592785906
944.322386,0.9962585168558256
944.452889,0.9965838483690584
944.583392,0.9960238259969231
944.713894,0.9967304566359272
944.844397,0.9959048082611678
944.974899,0.9960553008471246
945.105402,0.9955325090590321
945.235905,0.9964959535498508
945.366407,0.9970654143390997
945.49691,0.9958591968654584
945.627413,0.9959460395737121
945.757915,0.9958089072458403
945.888418,0.996312914055876
946.01892,0.996185693019987
946.149423,0.9963808649137125
946.279926,0.996821661645275
946.410428,0.9958160770957839
946.540931,0.9962274340749936
946.671433,0.9962056169330858
946.801936,0.996238691508603
946.932439,0.9965571402798121
947.062941,0.996449517920374
947.193444,0.996835019145036
947.323946,0.9957407962460074
947.454449,0.9962435730901512
947.584952,0.9961358849805474
947.715454,0.9967796963366956
947.845957,0.9969393932354288
947.97646,0.9965905255032109
948.106962,0.9962630996555435
948.237465,0.9958399769684315
948.367967,0.9963270617997043
948.49847,0.9966707542696784
948.628973,0.9964869851266268
948.759475,0.9963614356762823
948.889978,0.9964269984157403
949.02048,0.9963827580391542
949.150983,0.9960696441467283
949.281486,0.9961923674864896
949.411988,0.9970303182542097
949.542491,0.9968774852213727
949.672993,0.9966075673469044
949.803496,0.9960058977294101
949.933999,0.995739900079694
950.064501,0.996022531166791
950.195004,0.9965717897774478
950.325507,0.9972703323363494
950.456009,0.9962352046792846
950.586512,0.9965477726867212
950.717014,0.9960845853034489
950.847517,0.9961310039266695
950.97802,0.9967083294654023
951.108522,0.9965177770502
951.239025,0.9969426831408548
951.369527,0.9960813978378759
951.50003,0.9959814958838396
951.630533,0.9961666660549584
951.761035,0.9960194435017302
951.891538,0.996765342812414
952.02204,0.9962800362721985
952.152543,0.9972626533843545
952.283046,0.9959476330886502
952.413548,0.9959627716077256
952.544051,0.9963270617997043
952.674553,0.9963956114596374
952.805056,0.9967444109600001
952.935559,0.9963556567967141
953.066061,0.9967019505525063
953.196564,0.996284619170906
953.327067,0.995551424356399
953.457569,0.9964455321302739
953.588072,0.9964692478161541
953.718574,0.9967019505525063
953.849077,0.9964826005935382
953.97958,0.9964233116426667
954.110082,0.9960728315746895
954.240585,0.9961100853952325
954.371087,0.9963543615352023
954.50159,0.996369506236597
954.632093,0.9970348049007368
954.762595,0.99629986244219
954.893098,0.9962295261548018
955.0236,0.9961080931770538
955.154103,0.996202628320718
955.284606,0.9969376984399009
955.415108,0.9963810641899054
