nu,[0]Halon-2402-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
590.460809,0.8318110228149076
590.579812,0.8311957103517147
590.698814,0.8303566264929373
590.817816,0.831137528688372
590.936819,0.8295764580006717
591.055821,0.8291783568527504
591.174823,0.8288799063685938
591.293826,0.8286312796925493
591.412828,0.8294852096090451
591.531831,0.8288964841324983
591.650833,0.8289130622279614
591.769835,0.8293110360038959
591.888838,0.8292778642258957
592.00784,0.8278527322642567
592.126843,0.8288881952091016
592.245845,0.8286064211270389
592.364847,0.8279934791918915
592.48385,0.8276789014433562
592.602852,0.8265788202206108
592.721854,0.8272403478525586
592.840857,0.8249685620331639
592.959859,0.8267028163431206
593.078862,0.8266284164376957
593.197864,0.825018061631859
593.316866,0.8245644264590694
593.435869,0.8233861420034082
593.554871,0.8214863151601897
593.673873,0.8210182013856483
593.792876,0.8209443130725476
593.911878,0.8176016838756671
594.030881,0.8154052908191457
594.149883,0.8149080452670582
594.268885,0.8123776181000674
594.387888,0.8112978740569462
594.50689,0.8087786570815354
594.625893,0.8066059660735425
594.744895,0.8032413899982859
594.863897,0.801219770006521
594.9829,0.7981968761446542
595.101902,0.7946686846974207
595.220904,0.792541823888912
595.339907,0.7899070489503638
595.458909,0.7860931359481731
595.577912,0.7870606253894196
595.696914,0.7825714897798067
595.815916,0.7791435308149302
595.934919,0.7775790251728923
596.053921,0.7752885471647678
596.172923,0.7722630875733146
596.291926,0.771614658957899
596.410928,0.7684728847270498
596.529931,0.7685727926959416
596.648933,0.7690955999292887
596.767935,0.7674821938387589
596.886938,0.7676126769024577
597.00594,0.7668454479039902
597.124942,0.7674745190551945
597.243945,0.7690494555776373
597.362947,0.768657340353174
597.48195,0.7713137879145725
597.600952,0.7744052218121151
597.719954,0.7771592458499168
597.838957,0.777975691617076
597.957959,0.7805784746551172
598.076962,0.7819926010926006
598.195964,0.7843185714740997
598.314966,0.789149102056091
598.433969,0.7958456651014337
598.552971,0.8012678446349458
598.671973,0.8081318928960385
598.790976,0.816645649294822
598.909978,0.8247293558367492
599.028981,0.8288716176109739
599.147983,0.8332929649727565
599.266985,0.8379641163513466
599.385988,0.8427962892036818
599.50499,0.8441120774628398
599.623992,0.8447285042477897
599.742995,0.8446947157833935
599.861997,0.8395493661203932
599.981,0.8251748299560883
600.100002,0.8098793443528582
600.219004,0.7898280621948723
600.338007,0.7618542610898376
600.457009,0.7217185760060134
600.576012,0.6590868253313296
600.695014,0.5608790465516017
600.814016,0.5130664038425901
600.933019,0.5281420486100082
601.052021,0.5858918867657282
601.171023,0.6537044114200743
601.290026,0.7109380384662337
601.409028,0.7597620399943817
601.528031,0.7992112301558173
601.647033,0.8286975728466155
601.766035,0.8465635554124317
601.885038,0.8592460158836842
602.00404,0.8653077975731132
602.123042,0.867829510576962
602.242045,0.8674997980122976
602.361047,0.8649703933301637
602.48005,0.8623879944643192
602.599052,0.8573663261204546
602.718054,0.8532266990805689
602.837057,0.8479021830673515
602.956059,0.8421223217952271
603.075062,0.8395661572756266
603.194064,0.833668031190564
603.313066,0.8274802823422553
603.432069,0.82510056756325
603.551071,0.8183542235399992
603.670073,0.8156581056435729
603.789076,0.8127757806748006
603.908078,0.8085118041578526
604.027081,0.8055822267087248
604.146083,0.8042621546119141
604.265085,0.8030325743840925
604.384088,0.8018369468120025
604.50309,0.7999788413311785
604.622092,0.8022379655317339
604.741095,0.8011156182064338
604.860097,0.802085554797761
604.9791,0.8025268231905842
605.098102,0.8045678323057501
605.217104,0.8082612043435418
605.336107,0.8092397923271317
605.455109,0.8110058593880799
605.574111,0.8166048180331473
605.693114,0.819877778862993
605.812116,0.8231062383014528
605.931119,0.826496166471345
606.050121,0.831453420965005
606.169123,0.8361142604978349
606.288126,0.8403473169848557
606.407128,0.8463519409764853
606.526131,0.8505942977350245
606.645133,0.8553795418048002
606.764135,0.8609662275537178
606.883138,0.8651866629610736
607.00214,0.8705413669460403
607.121142,0.8762270781547735
