nu,[0]PFC-41-12-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
514.640293,0.9315923059212425
514.760295,0.9260102271115725
514.880298,0.9295060155767492
515.0003,0.917485044003404
515.120302,0.9267207494062344
515.240305,0.9277351366747494
515.360307,0.942176174622441
515.48031,0.9384938274641044
515.600312,0.9192611770455442
515.720314,0.9267290899305114
515.840317,0.9220037391099327
515.960319,0.9296575374059818
516.080322,0.919456081074175
516.200324,0.9416995540732503
516.320326,0.9328647976968837
516.440329,0.9035896035890665
516.560331,0.9102590951966216
516.680334,0.9173144076548917
516.800336,0.9108883015971777
516.920338,0.9158790174963389
517.040341,0.9099141723665471
517.160343,0.920425698682343
517.280346,0.9099605791727013
517.400348,0.9146973805954883
517.52035,0.8973852696949801
517.640353,0.9308873574023387
517.760355,0.9074979244075152
517.880358,0.8921776562799152
518.00036,0.9017301249262692
518.120362,0.8844670665937769
518.240365,0.8865125471380633
518.360367,0.8979059041207915
518.48037,0.8879587409176293
518.600372,0.8862023220391242
518.720374,0.8945450624968688
518.840377,0.8773756878022146
518.960379,0.8821439744139014
519.080382,0.8938118362094842
519.200384,0.8832208468212868
519.320386,0.8737858117569349
519.440389,0.8875503738284386
519.560391,0.8654116407392873
519.680394,0.870088803112023
519.800396,0.8582069569618864
519.920398,0.856646440800677
520.040401,0.8583013649194947
520.160403,0.8532949599468936
520.280406,0.8447791894785862
520.400408,0.8679857339485474
520.52041,0.8435129705959463
520.640413,0.8659397028827177
520.760415,0.8542511856884919
520.880418,0.8562096625038015
521.00042,0.8681159415739675
521.120422,0.8426445995241058
521.240425,0.8310876619326684
521.360427,0.8395073897015064
521.48043,0.8189027045904052
521.600432,0.8184033262664787
521.720434,0.8039324747175198
521.840437,0.833909829978739
521.960439,0.7900571455483897
522.080442,0.8126213679461461
522.200444,0.8024626236127463
522.320446,0.8344520475698517
522.440449,0.8111194081566225
522.560451,0.7991872541785541
522.680454,0.7830490040156074
522.800456,0.8169151868303366
522.920458,0.7803443362352397
523.040461,0.8111924121884888
523.160463,0.7813047503023761
523.280466,0.7759788611158862
523.400468,0.7770271400074371
523.52047,0.7661479359624651
523.640473,0.7869032290045048
523.760475,0.7665770989610282
523.880478,0.7771747891902667
524.00048,0.7695341093845705
524.120482,0.7538438710413874
524.240485,0.7704426955940815
524.360487,0.7434974074809328
524.48049,0.758456372481543
524.600492,0.7711980995232316
524.720494,0.7435345832806942
524.840497,0.730124654374724
524.960499,0.7553304072247213
525.080502,0.7386951204944435
525.200504,0.7093260394300271
525.320506,0.7464997476852014
525.440509,0.7596784707663742
525.560511,0.7707355194514166
525.680514,0.7300078437751212
525.800516,0.7432892573492166
525.920518,0.7372339511908391
526.040521,0.6774429069254186
526.160523,0.735577039525293
526.280526,0.7083903467510102
526.400528,0.734195453788501
526.52053,0.7290302883728569
526.640533,0.7007458578350129
526.760535,0.7363350741968433
526.880538,0.7494467584900163
527.00054,0.6573885730094903
527.120542,0.7413147352033655
527.240545,0.7046246706445399
527.360547,0.7546207302423678
527.48055,0.6986188251549665
527.600552,0.6911212501898748
527.720554,0.7063107376548758
527.840557,0.6628145774055275
527.960559,0.7124824490891918
528.080562,0.692387160031944
528.200564,0.7364160755099955
528.320566,0.7038148180278058
528.440569,0.6708632252308039
528.560571,0.7004796249964785
528.680574,0.66459994886677
528.800576,0.6780121980360281
528.920578,0.6784259116466528
529.040581,0.6938357624586433
529.160583,0.7087517179696813
529.280586,0.7064732078078878
529.400588,0.6751165070275595
529.52059,0.6746845706974309
529.640593,0.6511859760991346
529.760595,0.667223637938686
529.880598,0.6825974351418241
530.0006,0.6619998166559007
530.120602,0.6854292463277916
530.240605,0.6704273058235592
530.360607,0.6887892037429139
530.48061,0.6639489599535489
530.600612,0.6792201344930435
530.720614,0.649975895907035
530.840617,0.6854223920695995
530.960619,0.6752785544341571
531.080622,0.6824063346153066
531.200624,0.677652946781061
531.320626,0.6825155283641121
531.440629,0.6816629169468099
531.560631,0.6883829379728928
531.680634,0.6376791639143675
531.800636,0.6332119998712515
531.920638,0.6688202095764852
532.040641,0.7033996897600506
532.160643,0.6695563165916536
532.280646,0.6639755184431133
532.400648,0.6618144826552079
532.52065,0.6545547797745905
532.640653,0.66359052430151
532.760655,0.6788398776995669
532.880658,0.6352669339463801
533.00066,0.6473488169543782
533.120662,0.6374368918666845
533.240665,0.6631725939330891
533.360667,0.6465078102651273
533.48067,0.6520787122710369
533.600672,0.6696500610379346
533.720674,0.664766119624466
533.840677,0.6693956423573509
533.960679,0.6567052442860873
534.080682,0.6707156515549527
534.200684,0.6487875277060728
534.320686,0.6486577831754172
534.440689,0.6674104867149168
534.560691,0.6558586406976755
534.680694,0.6534560509352153
534.800696,0.6632521794193947
534.920698,0.6451257628693088
535.040701,0.6399917457354177
535.160703,0.6443327459863422
535.280706,0.6829934564892954
535.400708,0.6514855905541818
535.52071,0.6669768108584744
535.640713,0.6517853428635821
535.760715,0.6553276102950576
535.880718,0.6790843040496419
536.00072,0.6256213269117604
536.120722,0.6374687645080872
536.240725,0.6660570176627659
536.360727,0.6639356811071387
536.48073,0.6459003784611532
536.600732,0.6613183078820147
536.720734,0.6414654208273198
536.840737,0.6499628965191112
536.960739,0.6573228374390226
537.080742,0.6475106743899532
537.200744,0.6391283398088052
537.320746,0.6587573642907878
537.440749,0.6729057525039426
537.560751,0.6525157514000177
537.680754,0.6692885476223811
537.800756,0.6526201622728889
537.920758,0.6473747114249423
538.040761,0.658507084048615
538.160763,0.6602676472690175
538.280766,0.669181470021198
538.400768,0.6519874276413921
538.52077,0.644178124682604
538.640773,0.6601818180538924
538.760775,0.6511534176142986
538.880778,0.6546857038225139
539.00078,0.6638228216346774
539.120782,0.6600299936962105
539.240785,0.6571848141361145
539.360787,0.662741671811894
539.48079,0.6594626119107692
539.600792,0.652763754503155
539.720794,0.6563572827245747
539.840797,0.6694358073008286
539.960799,0.6671435759059514
540.080802,0.6709236056381522
540.200804,0.6644603975309111
540.320806,0.6668300920997408
540.440809,0.6729528575552755
540.560811,0.669984969788664
540.680814,0.6729999659040773
540.800816,0.6833282052897335
540.920818,0.6816356509754551
541.040821,0.6937871956551291
541.160823,0.6890647745348952
541.280826,0.6938010715378007
541.400828,0.6953430208470693
541.52083,0.6860807135097186
541.640833,0.6982696030551895
541.760835,0.690761960563175
541.880838,0.6978019191127585
542.00084,0.712418328554241
542.120842,0.7108456225283992
542.240845,0.7152164892139296
542.360847,0.7117489699732202
542.48085,0.7074488138480017
542.600852,0.7076610803305365
542.720854,0.7183991106171459
542.840857,0.7183129078961386
542.960859,0.7240896994519738
543.080862,0.719844545004404
543.200864,0.7285930013990439
543.320866,0.7387172816804745
543.440869,0.7300662467387106
543.560871,0.7381486883101214
543.680874,0.7363277108829179
543.800876,0.7441147664976925
543.920878,0.7404330953482282
544.040881,0.7445613693250412
544.160883,0.7492519276619141
544.280886,0.754424554356475
544.400888,0.7586156650448979
544.52089,0.7609101472776222
544.640893,0.7603472820544547
544.760895,0.7674207977191293
544.880898,0.7676971189411439
545.0009,0.7666230949668322
545.120902,0.7677662147911152
545.240905,0.7714449224046338
545.360907,0.7785827493782864
545.48091,0.7739871558802972
545.600912,0.7785671778790143
545.720914,0.7858337680113736
545.840917,0.7856451905372529
545.960919,0.7885890050515966
546.080922,0.7919555598836693
546.200924,0.7950820198712948
546.320926,0.7967136098203323
546.440929,0.8031530383048183
546.560931,0.8032574549867352
546.680934,0.8033859864617768
546.800936,0.8051392783060118
546.920938,0.8073726058375426
547.040941,0.8091345979919091
547.160943,0.8128651909281487
547.280946,0.8142075256147544
547.400948,0.8192631010618342
547.52095,0.820747310078715
547.640953,0.8196482452211209
547.760955,0.8261821575935513
547.880958,0.8241522472992169
548.00096,0.8290622800083597
548.120962,0.8322103879458224
548.240965,0.8387270107615369
548.360967,0.8387689481605012
548.48097,0.8342267759300477
548.600972,0.8418781417297273
548.720974,0.837444739622632
548.840977,0.8457005008185807
548.960979,0.8412637949501213
549.080982,0.8502456255556341
549.200984,0.8427794334464558
549.320986,0.8525870189662863
549.440989,0.8548921143959801
549.560991,0.8571177259346489
549.680994,0.8579409540378118
549.800996,0.8563980493513458
549.920998,0.8572634483341107
550.041001,0.8637948331573452
550.161003,0.8603035387264423
550.281006,0.8674043782826976
550.401008,0.8646590600319208
550.52101,0.8661129081432429
550.641013,0.872074868837682
550.761015,0.8729997583034664
550.881018,0.8728688181604771
551.00102,0.8728775468923022
551.121022,0.8772704090365306
551.241025,0.8776477164276918
551.361027,0.8774985289971899
551.48103,0.8794927132007654
551.601032,0.8788684949980771
551.721034,0.8781920267306348
551.841037,0.8825233778888005
551.961039,0.8840072632783711
552.081042,0.885166071647028
552.201044,0.8866810005245844
552.321046,0.8900835003845824
552.441049,0.8871244518784467
552.561051,0.8881452318340829
552.681054,0.8903950841336923
552.801056,0.8920616807231734
552.921058,0.8948671566928443
553.041061,0.8951983188020328
553.161063,0.8918743674388048
553.281066,0.8985166877785018
553.401068,0.8975916920446702
553.52107,0.8998024857684772
553.641073,0.9021450162014127
553.761075,0.8990829316398901
553.881078,0.9000274645110904
554.00108,0.9048727073834008
554.121082,0.9037613019245737
554.241085,0.9063624479627334
554.361087,0.904692655630375
554.48109,0.9080226098273017
554.601092,0.9075396702721854
554.721094,0.9103282775167514
554.841097,0.9110449878596847
554.961099,0.9152921271645703
555.081102,0.9126206345653887
555.201104,0.9143608338878214
555.321106,0.91254671528776
555.441109,0.9161657324973722
555.561111,0.9169438874843132
555.681114,0.9167073464764444
555.801116,0.918422274608138
555.921118,0.91883749530907
556.041121,0.9201864191083782
556.161123,0.9224390275947937
556.281126,0.9216092059457135
556.401128,0.9239262745239935
556.52113,0.9240704182657388
556.641133,0.9255149441400763
556.761135,0.926489098176493
556.881138,0.9266790479108018
557.00114,0.9288528024791045
557.121142,0.9303159679993913
557.241145,0.9316006902897254
557.361147,0.9296640450315203
557.48115,0.9317795747946239
557.601152,0.9318820761853245
557.721154,0.934109135639198
557.841157,0.9331950902936088
557.961159,0.935850067154008
558.081162,0.9358687843425223
558.201164,0.9366636743234795
558.321166,0.937539864414007
558.441169,0.9385895587167166
558.561171,0.9401818170764847
558.681174,0.9417833690632745
558.801176,0.9411092935188675
558.921178,0.9416552952342997
559.041181,0.944253132450298
559.161183,0.9434433107258556
559.281186,0.944611072212797
559.401188,0.9472246415887116
559.52119,0.9472862131914702
559.641193,0.9466668905486217
559.761195,0.9476964769374732
559.881198,0.94796092114279
560.0012,0.9488562187663411
560.121202,0.9501399399741064
560.241205,0.9497229200830212
560.361207,0.9509640685101602
560.48121,0.9535790045062481
560.601212,0.9514377665573022
560.721214,0.9551231442076877
560.841217,0.952545884917345
560.961219,0.9529193560998019
561.081222,0.9553772407573898
561.201224,0.9532481699947918
561.321226,0.9557059470624534
561.441229,0.9564622095289537
561.561231,0.9568486983270839
561.681234,0.9576451277127741
561.801236,0.9582237200872197
561.921238,0.9577207846662738
562.041241,0.9578520014019142
562.161243,0.9598425676496819
562.281246,0.959371400629935
562.401248,0.9601468859755331
562.52125,0.9600950394435593
562.641253,0.9601353642820317
562.761255,0.9605070085765414
562.881258,0.959996154747146
563.00126,0.9600278351429763
563.121262,0.9617709061233263
563.241265,0.9607020112913883
563.361267,0.9609902651306897
563.48127,0.9621027743299128
563.601272,0.9616160734718033
563.721274,0.9635614647119851
563.841277,0.9612459225421428
563.961279,0.9629883161690821
564.081282,0.9632811091194711
564.201284,0.9620027208442539
564.321286,0.9621220165778213
564.441289,0.963372625171781
564.561291,0.9633446877707453
564.681294,0.9634814924293097
564.801296,0.963886239647096
564.921298,0.9626301511382933
565.041301,0.9625290802787367
565.161303,0.9635874812227537
565.281306,0.9642468005214047
565.401308,0.9633446877707453
565.52131,0.9639219040977511
565.641313,0.9639093731944489
565.761315,0.964057826668545
565.881318,0.9637966023950056
566.00132,0.9628987624199923
566.121322,0.9630701736548504
566.241325,0.9632878521108353
566.361327,0.9637898558424018
566.48133,0.9644898213344724
566.601332,0.9644088075921051
566.721334,0.9641310978476414
566.841337,0.9643210503836278
566.961339,0.9646248593619006
567.081342,0.964057826668545
567.201344,0.9642680141843656
567.321346,0.9647743878032565
567.441349,0.9648197332650933
567.561351,0.964757986778073
567.681354,0.9637782904335243
567.801356,0.963555683360541
567.921358,0.9637040823622083
568.041361,0.9635778453961207
568.161363,0.9649663970107119
568.281366,0.9637715440091037
568.401368,0.9644705317309424
568.52137,0.9639488942889268
568.641373,0.9627832215010956
568.761375,0.9641850907009066
568.881378,0.9632695498155176
569.00138,0.963888167421503
569.121382,0.962963278798349
569.241385,0.9635672460981175
569.361387,0.963141443484652
569.48139,0.9629979461003934
569.601392,0.9638100956418917
569.721394,0.9640028769385071
569.841397,0.9634265755493872
569.961399,0.9624540059384123
570.081402,0.963023947395954
570.201404,0.9622105358751716
570.321406,0.9629902421476404
570.441409,0.9627100527567091
570.561411,0.9624645929907063
570.681414,0.9625136799366554
570.801416,0.961877668619115
570.921418,0.9615199166723762
571.041421,0.9627196799053723
571.161423,0.9615708785784385
571.281426,0.961481456644915
571.401428,0.961667040474311
571.52143,0.9611123186445955
571.641433,0.9622153469398786
571.761435,0.9605079690840302
571.881438,0.9609393339963248
572.00144,0.9609095453386975
572.121442,0.9607414008813324
572.241445,0.9599740750895038
572.361447,0.9604320919516588
572.48145,0.9604013586164524
572.601452,0.9601900935575652
572.721454,0.9601958547154101
572.841457,0.9598963203385315
572.961459,0.9588323853802532
573.081462,0.9600182349126261
573.201464,0.9592965725790178
573.321466,0.9592869796612566
573.441469,0.9592994504730524
573.561471,0.9586166723621672
573.681474,0.9584096335219368
573.801476,0.9570238176618081
573.921478,0.9570745412683078
574.041481,0.9572583172221584
574.161483,0.9566104726615265
574.281486,0.9566296050623032
574.401488,0.9563149256898329
574.52149,0.9561542782770776
574.641493,0.9558340202400709
574.761495,0.9552234374031301
574.881498,0.9559152695848396
575.0015,0.9536724598279257
575.121502,0.9538193366959677
575.241505,0.9539214008253278
575.361507,0.9529679562262557
575.48151,0.9525525527618769
575.601512,0.9531499904896137
575.721514,0.9520316489956844
575.841517,0.9508775347172732
575.961519,0.9513702168739188
576.081522,0.9511057727130693
576.201524,0.9511086260346674
576.321526,0.9496402977830961
576.441529,0.9490146909869372
576.561531,0.948602907974426
576.681534,0.9479704007993996
576.801536,0.9471517080992846
576.921538,0.9470295334093768
577.041541,0.9465589766743069
577.161543,0.946218276772366
577.281546,0.9434480279542022
577.401548,0.9429179591257844
577.52155,0.9438783383582651
577.641553,0.943366894912569
577.761555,0.9419302987290644
577.881558,0.9402410503967906
578.00156,0.9406746014468623
578.121562,0.9400154196214714
578.241565,0.9395849911349322
578.361567,0.9390336165893973
578.48157,0.9378436765449847
578.601572,0.936556900750816
578.721574,0.9352092293700066
578.841577,0.9348034366278545
578.961579,0.9334228176772513
579.081582,0.933917662893019
579.201584,0.9315634270073845
579.321586,0.931103348323234
579.441589,0.929603618832466
579.561591,0.9287032692156562
579.681594,0.9286503346379607
579.801596,0.9287106988715285
579.921598,0.9265131872062017
580.041601,0.9252058737663591
580.161603,0.9238819271271623
580.281606,0.9223338755394289
580.401608,0.9220350877699867
580.52161,0.9199131643222473
580.641613,0.9190277143575912
580.761615,0.9177851106710195
580.881618,0.9171071180233724
581.00162,0.9151520981816045
581.121622,0.9142776308377338
581.241625,0.9138809204383338
581.361627,0.9125604035911513
581.48163,0.9107963065245457
581.601632,0.9101462300665999
581.721634,0.9086702608082461
581.841637,0.907068779390068
581.961639,0.9065056645433234
582.081642,0.9048528004028159
582.201644,0.9027225738105026
582.321646,0.901081112908686
582.441649,0.9002344946354796
582.561651,0.8991009134783406
582.681654,0.8971160944923708
582.801656,0.8956191609020163
582.921658,0.8945540079922212
583.041661,0.8943751150805102
583.161663,0.8918119384181252
583.281666,0.891089863227938
583.401668,0.8891938617776378
583.52167,0.8877190244207649
583.641673,0.885166071647028
583.761675,0.8849359583844202
583.881678,0.8839277062047981
584.00168,0.8814826144740696
584.121682,0.881209397214446
584.241685,0.8795982586589502
584.361687,0.8791409864655217
584.48169,0.8764198693182179
584.601692,0.8757540432634853
584.721694,0.874974968904496
584.841697,0.873567392607527
584.961699,0.8717261086468353
585.081702,0.8712555036229581
585.201704,0.8700017985820108
585.321706,0.8684111511768913
585.441709,0.8668407486362933
585.561711,0.8657405596534039
585.681714,0.8652039668673713
585.801716,0.8637084579928596
585.921718,0.8635443689747913
586.041721,0.862698510031775
586.161723,0.8613623631225881
586.281726,0.860165901171544
586.401728,0.8591085475189053
586.52173,0.8588165002635956
586.641733,0.8575806944969153
586.761735,0.8567235424498713
586.881738,0.8561154846208047
587.00174,0.8559785171009591
587.121742,0.8552940081273749
587.241745,0.8555506348218925
587.361747,0.85352538069148
587.48175,0.852842833442229
587.601752,0.8520415378467252
587.721754,0.8519733772501578
587.841757,0.8520415378467252
587.961759,0.8503731719652091
588.081762,0.8507304037108497
588.201764,0.8502371231418907
588.321766,0.849047624013167
588.441769,0.8484280454213379
588.561771,0.8483516903332805
588.681774,0.8475715656905343
588.801776,0.8466905494700597
588.921778,0.8474190165385456
589.041781,0.8464281160790013
589.161783,0.8474444394903841
589.281786,0.8459627086139428
589.401788,0.8469530642280806
589.52179,0.8464958330369298
589.641793,0.8457935329903463
589.761795,0.8458273654083098
589.881798,0.845286209082944
590.0018,0.8451594256605761
590.121802,0.8452946619872994
590.241805,0.8441374012050179
590.361807,0.8443822365507766
590.48181,0.8466058846484243
590.601812,0.8449059158612491
590.721814,0.8439517114033799
590.841817,0.8456159349968604
590.961819,0.8430997504875487
591.081822,0.8441542841218705
591.201824,0.8450664632367805
591.321826,0.8443569054636483
591.441829,0.8442302614263689
591.561831,0.8435467117895895
591.681834,0.8444835684989579
591.801836,0.8446947157833935
591.921838,0.843749187296508
592.041841,0.8433189849219169
592.161843,0.8448552230270977
592.281846,0.844559575440384
592.401848,0.8448974668443356
592.52185,0.8459288707823595
592.641853,0.8469361253361856
592.761855,0.8455736552571128
592.881858,0.8454637378267172
593.00186,0.845514467172852
593.121862,0.8460642302301516
593.241865,0.8477071879905395
593.361867,0.8475376635059549
593.48187,0.8471987162345261
593.601872,0.8474020683276975
593.721874,0.8478937040879159
593.841877,0.8468175625782252
593.961879,0.8480632997877381
594.081882,0.8478597890180583
594.201884,0.8496336690360177
594.321886,0.8493958049112191
594.441889,0.8490221529665143
594.561891,0.8486062340200244
594.681894,0.8470716459576
594.801896,0.8481565918816858
594.921898,0.8474190165385456
595.041901,0.848691098886599
595.161903,0.8473342788738456
595.281906,0.8475546144287337
595.401908,0.8470716459576
595.52191,0.8464281160790013
595.641913,0.846546624310635
595.761915,0.8457597019256525
595.881918,0.8449143649626532
596.00192,0.8442893596130812
596.121922,0.8446778220580157
596.241925,0.8428468584980976
596.361927,0.8417771224139998
596.48193,0.8429480061898574
596.601932,0.8415330424418064
596.721934,0.8404145474593976
596.841937,0.8397340872995244
596.961939,0.8402212743407426
597.081942,0.8388024995894517
597.201944,0.8386095971991714
597.321946,0.8380060156046367
597.441949,0.8369675321381006
597.561951,0.836030653252217
597.681954,0.835821671712685
597.801956,0.8341683820995405
597.921958,0.8337097156342259
598.041961,0.8327015369494191
598.161963,0.8330596756045998
598.281966,0.8295681622775704
598.401968,0.8308716072288944
598.52197,0.8292695714887172
598.641973,0.8274968321133993
598.761975,0.828656139003828
598.881978,0.825975637870194
599.00198,0.825422419541656
599.121982,0.8247870889122918
599.241985,0.8233038075060013
599.361987,0.8225138151078181
599.48199,0.821412384718745
599.601992,0.8220122346781865
599.721994,0.8197056226064714
599.841997,0.8185260959729164
599.961999,0.8175853320055089
600.082002,0.8163517097733642
600.202004,0.8160905190189863
600.322006,0.813938881460025
600.442009,0.8146228773585098
600.562011,0.8124588599239009
600.682014,0.8122557705961436
600.802016,0.8117604456655431
600.922018,0.810543717771102
601.042021,0.810170953403305
601.162023,0.8102114629637057
601.282026,0.808665435995205
601.402028,0.8074049013876827
601.52203,0.8072272918471433
601.642033,0.8072192196145861
601.762035,0.806162454768991
601.882038,0.8045919697027785
602.00204,0.8033779526420814
602.122042,0.8010915850983861
602.242045,0.7993950698795109
602.362047,0.8000028410564125
602.48205,0.8005630390915895
602.602052,0.7993471076142006
602.722054,0.798492263632143
602.842057,0.7966897087705553
602.962059,0.7965861458401514
603.082062,0.7954160244556936
603.202064,0.7940093833370359
603.322066,0.7934140995588538
603.442069,0.7923357898002931
603.562071,0.7888729482001152
603.682074,0.7930095615340435
603.802076,0.7891254279381429
603.922078,0.7890386289151035
604.042081,0.7870055330738958
604.162083,0.7876196368590346
604.282086,0.7852838768581232
604.402088,0.7852995826927182
604.52209,0.7837854161388556
604.642093,0.7827828126093455
604.762095,0.781148504977369
604.882098,0.7804145703859902
605.0021,0.7795254046964898
605.122102,0.7788241474453609
605.242105,0.7767940668281598
605.362107,0.7761806418501351
605.48211,0.7759323037809532
605.602112,0.7746375782303788
605.722114,0.7740490773295925
605.842117,0.7736466764426791
605.962119,0.7708125968571677
606.082122,0.7706584497530206
606.202124,0.7681501938852847
606.322126,0.7685266797117831
606.442129,0.7678890672134134
606.562131,0.7673824276385034
606.682134,0.7637154552203356
606.802136,0.7653592098521006
606.922138,0.763425298480624
607.042141,0.7613896717047414
607.162143,0.7618085512054824
607.282146,0.7607503729235882
607.402148,0.7590937434927748
607.52215,0.7579332180935507
607.642153,0.7573498341472621
607.762155,0.7565852969710394
607.882158,0.7554361608843163
608.00216,0.7565550341644207
608.122162,0.753195844003858
608.242165,0.7541907189909788
608.362167,0.7516082762459952
608.48217,0.7523978794051673
608.602172,0.7526386852534578
608.722174,0.7509471519002754
608.842177,0.7519766545466688
608.962179,0.751164958154707
609.082182,0.7503316276351558
609.202184,0.7491470397343676
609.322186,0.7490946012769537
609.442189,0.7471494850604636
609.562191,0.7488025113436949
609.682194,0.7478222222833586
609.802196,0.7493568302747983
609.922198,0.747336295782096
610.042201,0.74841323525835
610.162203,0.7496491364346016
610.282206,0.7491395483014275
610.402208,0.7485479617657185
610.52221,0.7471868434686691
610.642213,0.7491470397343676
610.762215,0.7497540946606068
610.882218,0.7493493367439633
611.00222,0.7498065792841735
611.122222,0.749971554878266
611.242225,0.749506716628989
611.362227,0.7503916565664919
611.48223,0.75089458743942
611.602232,0.7516684073133055
611.722234,0.7526386852534578
611.842237,0.7524505491001435
611.962239,0.753203375999958
612.082242,0.7547867650661819
612.202244,0.7551340468467982
612.322246,0.7557308384454505
612.442249,0.7574634451429958
612.562251,0.7582743647939436
612.682254,0.759260762487759
612.802256,0.7598912105203645
612.922258,0.7618390241569856
613.042261,0.7619914071996133
613.162263,0.7639446042275342
613.282266,0.763097096170831
613.402268,0.7646324638617438
613.52227,0.7652750249692702
613.642273,0.7656960420020742
613.762275,0.7682577424406519
613.882278,0.7682654250564893
614.00228,0.7696880315981557
614.122282,0.7712366603922214
614.242285,0.772734311765501
614.362287,0.774870004366025
614.48229,0.7743045556767201
614.602292,0.7763281301830345
614.722294,0.7780768350311658
614.842297,0.7784815401996064
614.962299,0.7817189515736774
615.082302,0.7816407835869846
615.202304,0.7844205395161704
615.322306,0.7855901972987012
615.442309,0.7871078504436804
615.562311,0.7900413445634891
615.682314,0.7913143356110529
615.802316,0.7918209388815985
615.922318,0.7932475000915028
616.042321,0.7961162986326614
616.162323,0.7978297900179097
616.282326,0.79898748233753
616.402328,0.8020374311081983
616.52233,0.8033458181666695
616.642333,0.8052761636182457
616.762335,0.8066704971320363
616.882338,0.8066704971320363
617.00234,0.8107220570056082
617.122342,0.8113952356434114
617.242345,0.8124588599239009
617.362347,0.8144681137148234
617.48235,0.8167273179431158
617.602352,0.8185179107528828
617.722354,0.8188945156043043
617.842357,0.8204683034271067
617.962359,0.8221930972639707
618.082362,0.8231391632094787
618.202364,0.8238061760354038
618.322366,0.8265292269792097
618.442369,0.8264713719582705
618.562371,0.8278692894844736
618.682374,0.8290871522498416
618.802376,0.830697142510813
618.922378,0.8329180674967772
619.042381,0.8330929986580806
619.162383,0.8333512975219199
619.282386,0.8344437030910984
619.402388,0.8348526806969435
619.52239,0.8349779179916104
619.642393,0.8373777467232139
619.762395,0.8374949878144401
619.882398,0.8370093815609344
620.0024,0.8379808758012676
620.122402,0.8399188491217855
