nu,[0]1-1-2-Trichloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
633.276666,0.9956027961352762
633.394668,0.9963144085263679
633.51267,0.9975671641536364
633.630673,0.9969761809777689
633.748675,0.9928491895856203
633.866677,0.9926741657023049
633.98468,0.9933793139606288
634.102682,0.9962129888819273
634.220684,0.9926496469532199
634.338687,0.9963502764906943
634.456689,0.9923510036075963
634.574691,0.9960602811360796
634.692694,0.992812554126453
634.810696,0.9954563537350674
634.928699,0.9953534288693985
635.046701,0.9954366438943915
635.164703,0.9938107329130272
635.282706,0.9944320587652012
635.400708,0.9950419319979658
635.51871,0.9903184707080199
635.636713,0.9942757463320424
635.754715,0.996995522503292
635.872717,0.9946069947495068
635.99072,0.995260268148446
636.108722,0.9910722907868608
636.226725,0.9939739300334884
636.344727,0.9945088318835421
636.462729,0.9926595734993221
636.580732,0.9918984955171655
636.698734,0.9933066012561644
636.816736,0.9953801046987466
636.934739,0.9958069156300174
637.052741,0.992063461953549
637.170743,0.9903844281145263
637.288746,0.9901144861141886
637.406748,0.9933709696094379
637.52475,0.9920469938367663
637.642753,0.9916888303376035
637.760755,0.995281467417929
637.878758,0.9908615121277156
637.99676,0.9921942245348992
638.114762,0.9896796243448198
638.232765,0.9928666638851303
638.350767,0.9923994315182038
638.468769,0.993443289648443
638.586772,0.9914556125521947
638.704774,0.9912254232849682
638.822776,0.9906508773615061
638.940779,0.991168726812291
639.058781,0.9938968006491766
639.176784,0.9919713035387581
639.294786,0.9929163084594287
639.412788,0.9920745731265452
639.530791,0.9925238862100623
639.648793,0.9896321208629439
639.766795,0.9907481640543615
639.884798,0.9902987635665396
640.0028,0.9915133169480269
640.120802,0.9893659456246063
640.238805,0.990237664017768
640.356807,0.9896895211905473
640.474809,0.9885075485820155
640.592812,0.9883009720923569
640.710814,0.9883830044773375
640.828817,0.9890909401192591
640.946819,0.990850612711029
641.064821,0.9900987434190142
641.182824,0.9883227149529136
641.300826,0.9889950029510954
641.418828,0.9906471128953247
641.536831,0.9897647404524536
641.654833,0.9875264477834378
641.772835,0.9897696892885279
641.890838,0.9900290429209638
642.00884,0.9878000304989306
642.126843,0.9887497626014239
642.244845,0.9909923144800817
642.362847,0.9872371449191766
642.48085,0.9886518812201346
642.598852,0.986578877300171
642.716854,0.988693405471149
642.834857,0.9887477851038762
642.952859,0.9871779124674728
643.070861,0.9858638668367404
643.188864,0.986344099467044
643.306866,0.9855651953361063
643.424868,0.9865966358797892
643.542871,0.9874573233514763
643.660873,0.9838616415470828
643.778876,0.9867623980382485
643.896878,0.9846451071917128
644.01488,0.9830266974973109
644.132883,0.9849937332628326
644.250885,0.9850498795057813
644.368887,0.983267568543696
644.48689,0.98542919672327
644.604892,0.9830325956751903
644.722894,0.9839944718345344
644.840897,0.9840230080879911
644.958899,0.9818399182057449
645.076902,0.9832960837166518
645.194904,0.9828920320645465
645.312906,0.9841735751263133
645.430909,0.9819862232530129
645.548911,0.9793805490289649
645.666913,0.9803721838271586
645.784916,0.9796832243795481
645.902918,0.9779076899071706
646.02092,0.9790936325634142
646.138923,0.9800820366046532
646.256925,0.9788400801490353
646.374927,0.9780905757444761
646.49293,0.9796861634336299
646.610932,0.9770318770397715
646.728935,0.9769664180969089
646.846937,0.9783762198946099
646.964939,0.9782764306095206
647.082942,0.9756523058940628
647.200944,0.9765630142748581
647.318946,0.9760045799581334
647.436949,0.9774950999246391
647.554951,0.974342884320645
647.672953,0.9766841155967549
647.790956,0.9749500890622143
647.908958,0.9737185306585221
648.026961,0.9751909314770264
648.144963,0.974840900766898
648.262965,0.9752426179660746
648.380968,0.9728523066930787
648.49897,0.9725488241191338
648.616972,0.9709444707686329
648.734975,0.9731257166035527
648.852977,0.9704397108927749
648.970979,0.9714961238826825
649.088982,0.9717059897101346
649.206984,0.9704484448894758
649.324986,0.9716457458063529
649.442989,0.9699332735553335
649.560991,0.9705008505204392
649.678994,0.972087945213431
649.796996,0.972467133448964
649.914998,0.9738860246498657
650.033001,0.9715485860898391
650.151003,0.9718255168976403
650.269005,0.9718896594984381
650.387008,0.9706561430795959
650.50501,0.9702611664125665
650.623012,0.9698915673212611
650.741015,0.9727978284893077
650.859017,0.970996903185717
650.97702,0.972499225393882
651.095022,0.9717808139520386
651.213024,0.9725984253739851
651.331027,0.971605909147432
651.449029,0.9719936572557851
651.567031,0.972051978624844
651.685034,0.9671690304438293
651.803036,0.9694823594287897
651.921038,0.9683506650711388
652.039041,0.9684484734275498
652.157043,0.9669804508699988
652.275046,0.9686915845035439
652.393048,0.9687313016727048
652.51105,0.9663733777877519
652.629053,0.9642709069927473
652.747055,0.9631655223217233
652.865057,0.9665454075591936
652.98306,0.9619555838657979
653.101062,0.9623702760821973
653.219064,0.9603591018863281
653.337067,0.9600383955072448
653.455069,0.9602544284490284
653.573071,0.9585457373530402
653.691074,0.9576412971399244
653.809076,0.9555941360077213
653.927079,0.9558101246882607
654.045081,0.9562078244159389
654.163083,0.9527545153103361
654.281086,0.953008934729405
654.399088,0.9537582942117996
654.51709,0.9523668231233166
654.635093,0.9519631051845635
654.753095,0.9500259300220434
654.871097,0.9475685465485821
654.9891,0.9456384227121317
655.107102,0.9452999447479714
655.225105,0.9444023362320135
655.343107,0.9450362428515118
655.461109,0.9427699326265859
655.579112,0.9409173268042603
655.697114,0.9406397971304926
655.815116,0.9367863853022096
655.933119,0.9372042852148076
656.051121,0.9341007286948085
656.169123,0.933280014910837
656.287126,0.931896986417825
656.405128,0.9298035050975185
656.52313,0.9267151890984189
656.641133,0.9268393772541788
656.759135,0.9243791093339783
656.877138,0.9240473167940517
656.99514,0.9236140402137754
657.113142,0.9187548036556723
657.231145,0.9187134606197331
657.349147,0.9186151635384344
657.467149,0.9193466723104777
657.585152,0.9151649104006644
657.703154,0.914354433384386
657.821156,0.9121115343034838
657.939159,0.9107407496443498
658.057161,0.9106533227289431
658.175164,0.9099405602601683
658.293166,0.9065763747428197
658.411168,0.9067422934004918
658.529171,0.904556961909314
658.647173,0.9034450408178223
658.765175,0.9014055605063966
658.883178,0.8977353182051837
659.00118,0.8961746169553589
659.119182,0.8933650419992403
659.237185,0.8936509645578495
659.355187,0.8915355195643516
659.473189,0.8880919447188023
659.591192,0.8871421945449103
659.709194,0.8837332634989149
659.827197,0.8832296790739163
659.945199,0.8806544101334876
660.063201,0.8777442629864621
660.181204,0.8760606108248212
660.299206,0.8723452539545495
660.417208,0.8723801484625932
660.535211,0.8693582353988059
660.653213,0.8670834980292406
660.771215,0.8651001486205666
660.889218,0.8606305161929423
661.00722,0.8588336767653654
661.125223,0.8544049647416154
661.243225,0.8543622455613668
661.361227,0.8505007375081804
661.47923,0.849684648585531
661.597232,0.8477241423038419
661.715234,0.8440783136550218
661.833237,0.8421644289639872
661.951239,0.8393730792642756
662.069241,0.8359637734751837
662.187244,0.8325100376191878
662.305246,0.8294271476765639
662.423248,0.8257691697703142
662.541251,0.8231967849676413
662.659253,0.8195908718520467
662.777256,0.8167354852571318
662.895258,0.8147776704100822
663.01326,0.8119065756970711
663.131263,0.8090455980812148
663.249265,0.8075098708477302
