nu,[0]HFC-134a-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
698.652658,1.0006321797414355
698.77166,1.001851111194912
698.890662,1.0007468887826223
699.009664,1.001743417989072
699.128666,1.0016398430745674
699.247668,1.0008661148610434
699.36667,1.0009929226216032
699.485672,1.0006462887546381
699.604674,1.0014019818589746
699.723676,1.0021651405389884
699.842678,1.0011749897602138
699.96168,1.00095068161156
700.080682,1.0008391118575366
700.199684,1.001833278403845
700.318686,1.0016212127467488
700.437688,1.0014906098561
700.55669,1.0007788331331415
700.675692,1.0016552684469258
700.794694,1.0016608777321352
700.913696,1.0016922302082718
701.032698,1.0009803202000398
701.1517,1.0023256000224277
701.270702,1.0013561186984798
701.389704,1.0021153341692022
701.508706,1.0030116258606399
701.627708,1.0033513031012677
701.74671,1.001763453057782
701.865712,1.0036982216081587
701.984714,1.0022517313478
702.103716,1.0011792948219256
702.222718,1.002324998627248
702.34172,1.000843515559317
702.460722,1.002861285686201
702.579724,1.0031536623628088
702.698726,1.0015710327810088
702.817728,1.0010775801727634
702.93673,1.0017544372272758
703.055732,1.001001501167709
703.174734,1.0017416148525427
703.293736,1.0012509818257989
703.412738,1.003219672045487
703.53174,1.0007336589962017
703.650742,1.0019895765862172
703.769744,1.0006699543192115
703.888746,1.001985468437375
704.007748,1.0002934830577284
704.12675,1.0005493008104658
704.245752,0.9994120029380671
704.364754,1.0005009354262655
704.483756,1.0019053128061681
704.602758,1.0007328684169234
704.72176,1.0009920017085379
704.840762,1.0021697505092377
704.959764,1.00195180229123
705.078766,1.002409297704359
705.197768,1.0017807837154296
705.31677,1.0016879229409426
705.435772,1.00214489700761
705.554774,1.0010870904549487
705.673776,1.0014463449494062
705.792778,1.0019093204354346
705.91178,1.0014639705601822
706.030782,1.0005384148932925
706.149784,1.0015401848682595
706.268786,1.0012841237817938
706.387788,1.0014135981893388
706.50679,1.002013223819261
706.625792,1.0017544372272758
706.744794,1.0026773777912754
706.863796,1.002369703319094
706.982798,1.0011911088073069
707.1018,1.002114332054369
707.220802,1.0029234650134526
707.339804,1.0027111685882788
707.458806,1.0016153031990267
707.577808,1.0017440190353033
707.69681,1.0030107231505827
707.815812,1.0027605031913946
707.934814,1.0023485535414849
708.053816,1.0017072557044158
708.172818,1.002848649713608
708.29182,1.0015212559376443
708.410822,1.0016496591931283
708.529824,1.0018614303145008
708.648826,1.0021717548507432
708.767828,1.0022841046015478
708.88683,1.0019250505352464
709.005832,1.0023803284942625
709.124834,1.0026353664892889
709.243836,1.0019070160466477
709.362838,1.002204225741626
709.48184,1.0016478562253646
709.600842,1.00204368548428
709.719844,1.0028096396598847
709.838846,1.0005507616135114
709.957848,1.0026531132923346
710.07685,1.001908318526615
710.195852,1.0024298473055948
