nu,[0]Butane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
685.110228,0.9984854480931168
685.22943,0.9991919866187655
685.348632,0.9985764142608842
685.467834,0.9986147603314316
685.587036,0.9987009445040418
685.706238,0.9986874621322972
685.82544,0.9989676332575886
685.944642,0.9987239148899237
686.063844,0.9990382827467491
686.183046,0.9990384825544256
686.302248,0.9984206484903054
686.42145,0.9987553751887399
686.540652,0.998934667869623
686.659854,0.998535074053082
686.779056,0.9987855380565276
686.898258,0.9982102035992745
687.01746,0.9988304844170257
687.136662,0.998276686612694
687.255864,0.9985904942875892
687.375066,0.9989652357381458
687.494268,0.9982309665874437
687.61347,0.9988182987594485
687.732672,0.998776349271846
687.851874,0.9987622666246041
687.971076,0.9984503020239184
688.090278,0.9985241900800925
688.20948,0.9985111094988804
688.328682,0.9984675753635573
688.447884,0.9984387200675904
688.567086,0.9984225454913397
688.686288,0.9982273729624325
688.80549,0.9981364385908791
688.924692,0.9982721943777118
689.043894,0.998359846524251
689.163096,0.9986049739547337
689.282298,0.9982322642885437
689.4015,0.9984545953694478
689.520702,0.9983404785310986
689.639904,0.9983283986843916
689.759106,0.998128852782772
689.878308,0.9980680685865351
689.99751,0.9982891651492674
690.116712,0.9983221092352916
690.235914,0.9981368378455344
690.355116,0.9979379289956771
690.474318,0.9983064357012142
690.59352,0.9979297459382099
690.712722,0.997950203707693
690.831924,0.9979481080144658
690.951126,0.9979032013600124
691.070328,0.99770403975801
691.18953,0.9976518612012119
691.308732,0.9981274554033562
691.427934,0.9978222746920028
691.547136,0.9977971298875065
691.666338,0.997630112627698
691.78554,0.9975294568275044
691.904742,0.9974785841224711
692.023944,0.9977731830437525
692.143146,0.9976077659634587
692.262348,0.9976315093108333
692.38155,0.9976676242251464
692.500752,0.9979367314708808
692.619954,0.9974793821056577
692.739156,0.9974022799294584
692.858358,0.997537038080185
692.97756,0.9974196348801168
693.096762,0.9971176619356862
693.215964,0.9971968362212213
693.335166,0.9974458673614698
693.454368,0.9972681383440317
693.57357,0.9974223279167665
693.692772,0.9970427812110811
693.811974,0.9966415522443901
693.931176,0.9974063692871893
694.050378,0.997282598836876
694.16958,0.9974025791501873
694.288782,0.9971731032189431
694.407984,0.9971464790525214
694.527186,0.9969457736679629
694.646388,0.9969508581043739
694.76559,0.9968915412930093
694.884792,0.9967603589981595
695.003994,0.9967296592518808
695.123196,0.997142091617666
695.242398,0.9965535526805648
695.3616,0.9966298916064437
695.480802,0.9966308882368337
695.600004,0.9968693108595087
695.719206,0.9965679031550466
695.838408,0.9964515108214027
695.95761,0.9965296356823056
696.076812,0.9966040792265228
696.196014,0.9962176710939783
696.315216,0.996605374812668
696.434418,0.9962325148478633
696.55362,0.9963687091413109
696.672822,0.9964245073513581
696.792024,0.9960909602651947
696.911226,0.9959718349101853
697.030428,0.9961236325845145
697.14963,0.996178221655307
697.268832,0.9964899745920663
697.388034,0.9959630703966019
697.507236,0.9957497579535012
697.626438,0.9957536413851299
697.74564,0.9959372752871267
697.864842,0.9959246269640476
697.984044,0.9962788407368723
698.103246,0.995551026135909
698.222448,0.9952831593978618
698.34165,0.9958474457962668
698.460852,0.9956138473876477
698.580054,0.9957384064709641
698.699256,0.9957753490511249
698.818458,0.9956298768996279
698.93766,0.9952876381821564
699.056862,0.99549756648121
699.176064,0.9953176963227051
699.295266,0.9952553913850801
699.414468,0.9955906498552559
699.53367,0.9951410431100443
699.652872,0.9951361669308796
699.772074,0.9948605523870164
699.891276,0.9949975541174327
700.010478,0.9950930784677235
700.12968,0.9947074551291403
700.248882,0.9949368611177869
700.368084,0.9951665190468384
700.487286,0.9945911806240129
700.606488,0.9946705521671091
700.72569,0.9948477187686676
700.844892,0.9943292398061566
700.964094,0.9945615422484443
701.083296,0.9942590426398155
701.202498,0.9944664667096885
701.3217,0.9944348431788639
701.440902,0.9943868131358733
701.560104,0.9942011784473982
701.679306,0.9943543966541566
701.798508,0.9944245011102737
701.91771,0.9940782033677897
702.036912,0.9942020732288614
702.156114,0.9938121242490272
702.275316,0.9939772101528698
702.394518,0.9937714781643635
702.51372,0.9937642236590519
702.632922,0.9937701862622816
702.752124,0.9940962957557312
702.871326,0.9938484984384184
702.990528,0.9936088110880514
703.10973,0.9934837236131573
703.228932,0.9933079918863796
703.348134,0.993132589183527
703.467336,0.9932206839511327
703.586538,0.9931266304058682
703.70574,0.9931254386546268
703.824942,0.9928548488421298
703.944144,0.9933128591074645
704.063346,0.9932386614082077
704.182548,0.9931127267303685
704.30175,0.9928715289437028
704.420952,0.99277730990637
704.540154,0.9924508391402024
704.659356,0.9924575878288541
704.778558,0.9921425325623886
704.89776,0.9922397672950037
705.016962,0.992283823718717
705.136164,0.9922698326154401
705.255366,0.992682603468574
705.374568,0.9924539157425725
705.49377,0.9924071722639585
705.612972,0.9923497135521302
705.732174,0.9921235828209872
705.851376,0.9918883782041096
705.970578,0.9915498053094722
706.08978,0.9914786145892285
706.208982,0.9917129286689742
706.328184,0.9916153489177957
706.447386,0.9913130514854961
706.566588,0.9917180855896113
706.68579,0.9913891872514261
706.804992,0.9917348457668808
706.924194,0.9916654267573708
707.043396,0.9917412920643287
707.162598,0.9914891243182447
707.2818,0.9912385075469116
707.401002,0.9909524773897704
707.520204,0.9908878693944883
707.639406,0.9907249808185675
707.758608,0.9905236859547161
707.87781,0.9909150200940725
707.997012,0.990714974546793
708.116214,0.991027297126223
708.235416,0.9907338973835194
708.354618,0.990756882676567
708.47382,0.9906361167734001
708.593022,0.9901916190369453
