nu,[0]1-1-2-2-Tetrachloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
573.581872,1.0126108545695294
573.701274,1.032745716890242
573.820676,1.0155313773648498
573.940079,1.0257889255506447
574.059481,1.0284327073324726
574.178884,1.0216071249327514
574.298286,0.9898290772515063
574.417688,1.0179206824355373
574.537091,1.0216510549836126
574.656493,1.0212240940836743
574.775896,1.0198229155316902
574.895298,1.0152389464402432
575.0147,1.0158858596691143
575.134103,1.0160240295413676
575.253505,1.014826843090629
575.372907,1.0178117707493959
575.49231,1.0064183096379447
575.611712,1.0284172809575607
575.731115,1.001166579925621
575.850517,1.026730005414547
575.969919,1.018323858849443
576.089322,1.033517466153222
576.208724,1.0045937189250929
576.328127,1.0110859992787398
576.447529,1.0095588971889733
576.566931,1.032825241372096
576.686334,0.9995861656530649
576.805736,1.006195613908213
576.925139,1.0111881241218847
577.044541,1.020008540193649
577.163943,1.0145559204933001
577.283346,1.0041249844241742
577.402748,1.0122089278479984
577.52215,1.0262270309507011
577.641553,1.00106506678122
577.760955,1.0022512302220596
577.880358,1.0263132376419313
577.99976,1.0019033089975462
578.119162,1.007402665252075
578.238565,1.0151648367021913
578.357967,1.0295707831466963
578.47737,1.0162018493053129
578.596772,1.0265944859983103
578.716174,1.0094653154167859
578.835577,1.0210270168520807
578.954979,1.011357006639911
579.074381,1.0047387927321825
579.193784,1.017009033983572
579.313186,1.0148035023416577
579.432589,1.0196250890758638
579.551991,1.0091111561784785
579.671393,1.0003493009913889
579.790796,1.012766808649289
579.910198,1.0051480056786846
580.029601,1.0144798316526304
580.149003,1.0115026525351198
580.268405,0.9976389915752116
580.387808,1.0153821052241483
580.50721,1.0144980924539468
580.626613,1.0037715946299095
580.746015,1.0267916110630226
580.865417,1.0147152182773664
580.98482,1.0138186063852541
581.104222,1.0093817351489403
581.223624,1.0190776973908517
581.343027,1.0148796154585396
581.462429,1.0008461677981473
581.581832,1.0046289807834692
581.701234,1.0154125671442316
581.820636,1.0101885534363073
581.940039,1.0086988167162572
582.059441,1.025162359952416
582.178844,1.0159336074265821
582.298246,1.007307268736772
582.417648,1.0117990662347989
582.537051,0.9991066992309052
582.656453,1.0030413154441689
582.775856,1.0066171975454072
582.895258,1.0065131187081495
583.01466,1.012799217705708
583.134063,1.0081913671567022
583.253465,1.0113640861637356
583.372867,1.00130004432593
583.49227,1.0176407927344653
583.611672,1.0113448704286485
583.731075,1.0132733186705667
583.850477,1.013980830339846
583.969879,1.0149242711440376
584.089282,1.0103936425284934
584.208684,1.0116311215296
584.328087,1.0010433439049649
584.447489,0.9996253801875316
584.566891,0.997157248292649
584.686294,1.0029710047123763
584.805696,1.0022399048471466
584.925099,1.0067114213247015
585.044501,1.0283494076568611
585.163903,1.0024794688111585
585.283306,1.001190407973776
585.402708,1.018855562666385
585.52211,1.000570942925901
585.641513,0.999213539422363
585.760915,1.0150846418478303
585.880318,1.0063611467014
585.99972,1.0150176484722742
586.119122,1.0066509197863693
586.238525,0.9997300564413206
586.357927,1.0040762855433871
586.47733,1.004087230034547
586.596732,1.0134952498279302
586.716134,1.0102976596917101
586.835537,0.9948999496449515
586.954939,1.002337928703129
587.074341,1.0086263947411969
587.193744,1.005916131588561
587.313146,1.0071785430935711
587.432549,1.0106351554687045
587.551951,0.9948726897597934
587.671353,0.9959010238300868
587.790756,0.9983527581945043
587.910158,1.0054614596917963
588.029561,1.0078723250800692
588.148963,1.0074534396259072
588.268365,1.00877941497157
588.387768,1.0034006691997763
588.50717,1.0043897066589262
588.626573,0.9978371423546596
588.745975,1.0060021410946658
588.865377,1.0115815528190886
588.98478,0.9976072671597004
589.104182,1.0061116000820778
589.223584,1.0039257857884225
589.342987,1.003690995006979
589.462389,0.9975425245489822
589.581792,1.0017933060534905
589.701194,1.0175919471487174
589.820596,0.9981846497451531
589.939999,0.9982459401642441
590.059401,1.009873322783082
590.178804,1.003646331751466
590.298206,0.9991785375851379
590.417608,1.0161886387671406
590.537011,1.0134982903182406
590.656413,1.0094251394967384
590.775816,1.0043038350100721
590.895218,0.9950060116325872
591.01462,1.0067836051213686
591.134023,0.9984641805795723
591.253425,1.0017622509423596
591.372827,1.0087143507976466
591.49223,1.004104098841709
591.611632,1.0093499401250574
591.731035,1.0044271710936918
591.850437,1.0080584962908934
591.969839,0.9954906975716991
592.089242,1.006006466913173
592.208644,1.0088957339437763
592.328047,1.0180540387795862
592.447449,1.0086203430009837
592.566851,1.006385299658755
592.686254,1.009766584814065
592.805656,1.0036329833440207
592.925059,0.9988423705705127
593.044461,1.002779254988133
593.163863,1.005992584119721
593.283266,0.998156102072404
593.402668,0.9989519495888636
593.52207,1.0044600163992046
593.641473,1.0011189255306003
593.760875,0.9971878614900818
593.880278,1.006928995170857
593.99968,1.0046157197684458
594.119082,1.004973024643437
594.238485,1.0051868051405286
594.357887,1.0085496411930666
594.47729,0.9988266888683964
594.596692,1.0016007798824247
594.716094,1.007441853977969
594.835497,1.0037219091657008
594.954899,1.0041398455839161
595.074301,1.0015284669166467
595.193704,0.9941426217225001
595.313106,1.0006630897468702
595.432509,0.9964299877012195
595.551911,1.0011842006124894
595.671313,1.0032135524241523
595.790716,1.0010572585041515
595.910118,1.0082128418615275
596.029521,1.0054844850228624
596.148923,1.0003834234880016
596.268325,0.9967124159779305
596.387728,0.9999847241166775
596.50713,1.003429868584099
596.626533,1.0094813660429032
596.745935,0.9946883569293451
