nu,[0]1-1-Dichloroethane-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
631.044392,0.9638708175906384
631.163594,0.9628535072416635
631.282796,0.9622480628178414
631.401998,0.9618670880229535
631.5212,0.9615506858020132
631.640402,0.9606616626542415
631.759604,0.9600239950393159
631.878806,0.959272590464481
631.998008,0.9587403418894149
632.11721,0.9572592744809543
632.236412,0.9570238176618081
632.355614,0.9566563910662472
632.474816,0.9559936578508206
632.594018,0.9556763206373063
632.71322,0.9546991636623057
632.832422,0.9537020241324248
632.951624,0.9528183520013671
633.070826,0.9523877754238997
633.190028,0.9515291089672572
633.30923,0.9513321628263298
633.428432,0.9503946116024934
633.547634,0.9495500862399229
633.666836,0.9481704436577477
633.786038,0.9477173264893101
633.90524,0.9465656026103344
634.024442,0.9463412931442374
634.143644,0.9448226887931449
634.262846,0.9435857814220421
634.382048,0.9429622773113325
634.50125,0.9419010993423966
634.620452,0.940237289440111
634.739654,0.9399571404721272
634.858856,0.9395342549153012
634.978058,0.9380284499488467
635.09726,0.9373242550412202
635.216462,0.9360756341999293
635.335664,0.9350829846457522
635.454866,0.9337206270541606
635.574068,0.9334778912481487
635.69327,0.9321337183160535
635.812472,0.9310847264424871
635.931674,0.9301950347843807
636.050876,0.9285964744805113
636.170078,0.927544042919927
636.28928,0.9266012101400094
636.408482,0.9259935590774973
636.527684,0.9243837312410796
636.646886,0.9231588107152416
636.766088,0.9219465766501624
636.88529,0.9206908194591229
637.004492,0.9190819385923376
637.123694,0.9174144003748304
637.242896,0.916020989746616
637.362098,0.9152125002133296
637.4813,0.9136588743543592
637.600502,0.9121762965214509
637.719704,0.9108072361458016
637.838906,0.9101325779755398
637.958108,0.9084567483856484
638.07731,0.9077112114800004
638.196512,0.9059782317443915
638.315714,0.9049441951510138
638.434916,0.9031108279859065
638.554118,0.9015768438342937
638.67332,0.9004415723822737
638.792522,0.8987503324898205
638.911724,0.8976006680064703
639.030926,0.8964614387218198
639.150128,0.8944198349542517
639.26933,0.8925792265717803
639.388532,0.8907156840685062
639.507734,0.8891138379312049
639.626936,0.8878788282270718
639.746138,0.8864239003157645
639.86534,0.8842901908686204
639.984542,0.8837155890103904
640.103744,0.8820028426688359
640.222946,0.880046968182069
640.342148,0.8784555238612473
640.46135,0.8769371096119981
640.580552,0.8739868056070458
640.699754,0.8738032876479285
640.818956,0.8721882459399829
640.938158,0.8705848951025825
641.05736,0.8695408197989306
641.176562,0.8672222424881859
641.295764,0.8649184966634794
641.414966,0.8638898558151428
641.534168,0.861853479624474
641.65337,0.8600540868724786
641.772572,0.858747797691714
641.891774,0.8579066370859938
642.010976,0.8550289080774861
642.130178,0.8515985914230961
642.24938,0.8508154810050146
642.368582,0.8501436022020912
642.487784,0.8481141851122698
642.606986,0.8468429674861743
642.726188,0.8449397127738173
642.84539,0.8446609286705089
642.964592,0.8427457229433325
643.083794,0.8415246271534584
643.202996,0.840187666161937
643.322198,0.8379557367520811
643.4414,0.8362982258705934
643.560602,0.8357297363853322
643.679804,0.8350029677048939
643.799006,0.8331096606846735
643.918208,0.8319025270600584
644.03741,0.8310294878324503
644.156612,0.8286229934211838
644.275814,0.8287472961926718
644.395016,0.8274554583061474
644.514218,0.8267028163431206
644.63342,0.8255792647011873
644.752622,0.8244819741391082
644.871824,0.8240203934882352
644.991026,0.8220533363174529
645.110228,0.8222259856456245
645.22943,0.8205503543599277
645.348632,0.8203698531378311
645.467834,0.8200991757505208
645.587036,0.8193941936451311
645.706238,0.8188453834073486
645.82544,0.8188044421617179
645.944642,0.818313306851748
646.063844,0.819140220812924
646.183046,0.8190419298840002
646.302248,0.8186406976482827
646.42145,0.8182478444057325
646.540652,0.8183542235399992
646.659854,0.8173809612199201
646.779056,0.8178551796874893
646.898258,0.8182151151465459
647.01746,0.81887813787777
647.136662,0.8196400487796509
647.255864,0.819295872241296
647.375066,0.8203042261746936
647.494268,0.821051042770527
647.61347,0.8225713930900815
647.732672,0.8231885530409513
647.851874,0.8254802011333561
647.971076,0.8258269756353799
648.090278,0.826413520987041
648.20948,0.8288633289362413
648.328682,0.829900055916784
648.447884,0.8296262340814192
648.567086,0.8302735949819326
