nu,[0]PFC-1216-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
578.361567,0.9949169625795506
578.48157,0.9943247653346451
578.601572,0.9946559306174609
578.721574,0.9945327998352032
578.841577,0.9941117043677319
578.961579,0.9940082227256202
579.081582,0.9948567719241003
579.201584,0.9944438925771115
579.321586,0.9947966843897378
579.441589,0.9952938089846426
579.561591,0.9952696236389373
579.681594,0.9942239459150711
579.801596,0.9945832239263948
579.921598,0.9951794562956779
580.041601,0.9954338566756907
580.161603,0.9948711974518779
580.281606,0.9950803413578367
580.401608,0.9949940716320878
580.52161,0.9950452156417594
580.641613,0.9948509022864613
580.761615,0.9949904896598774
580.881618,0.9948033495498515
581.00162,0.9945923741341457
581.121622,0.9948925874125644
581.241625,0.9942070442516551
581.361627,0.9947316268139846
581.48163,0.9951984644048201
581.601632,0.9949127839370829
581.721634,0.9951705992379309
581.841637,0.9955815900215645
581.961639,0.9946451883914184
582.081642,0.9944761130812004
582.201644,0.994844037838918
582.321646,0.9953437739879647
582.441649,0.994756296464232
582.561651,0.9954469964893214
582.681654,0.9949358661814233
582.801656,0.995066708850543
582.921658,0.9947960875119063
583.041661,0.9951004421837498
583.161663,0.9951929908283182
583.281666,0.9952485241465716
583.401668,0.9951289024633764
583.52167,0.9955224542314676
583.641673,0.9957523469062376
583.761675,0.9955460483932226
583.881678,0.995441720634221
584.00168,0.9951642301664768
584.121682,0.9958745332151797
584.241685,0.9950759630139672
584.361687,0.9955545105705982
584.48169,0.9955434599768617
584.601692,0.9954959736863779
584.721694,0.9949050236476333
584.841697,0.9950568577388885
584.961699,0.9949765598905308
585.081702,0.9953888640822093
585.201704,0.9949338763116807
585.321706,0.9949165646128452
585.441709,0.9953774171760921
585.561711,0.9945713884564512
585.681714,0.995091386810928
585.801716,0.9952892306436514
585.921718,0.9953946373543634
586.041721,0.9957858047471821
586.161723,0.9953661694748277
586.281726,0.9952878372397039
586.401728,0.995537387180278
586.52173,0.9958748319775845
586.641733,0.9953919497924707
586.761735,0.9953671648414948
586.881738,0.9956594475460937
587.00174,0.9955036390348868
587.121742,0.9958771224923321
587.241745,0.995731237180247
587.361747,0.9954141472804522
587.48175,0.9956842397749996
587.601752,0.9957083356251608
587.721754,0.9956652223876366
587.841757,0.9958874796682633
587.961759,0.9956602440739704
588.081762,0.9954615301215654
588.201764,0.9952702208008907
588.321766,0.995956198275125
588.441769,0.9955478403777225
588.561771,0.9955632714888392
588.681774,0.9954900007284546
588.801776,0.9951851288347456
588.921778,0.995944346466884
589.041781,0.9954415215458968
589.161783,0.995238074091931
589.281786,0.9955906498552559
589.401788,0.995796260553025
589.52179,0.99512641464423
589.641793,0.9951580601673768
589.761795,0.9957853068544043
589.881798,0.9954837291612055
590.0018,0.9957914807424458
590.121802,0.9957597155008684
590.241805,0.9957996462660665
590.361807,0.9955195672205365
590.48181,0.9953320290007271
590.601812,0.9953656717918673
590.721814,0.9951045221039266
590.841817,0.995415640402793
590.961819,0.9951422372800125
