nu,[0](Perfluoropropyl)methanol-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
911.831475,0.9999196382291801
911.89174,0.9999163005029984
911.952005,0.9999103340202343
912.01227,0.9999157565486788
912.072535,0.9999142756745399
912.1328,0.9999092821151162
912.193065,0.9999075842705967
912.25333,0.999901580843483
912.313595,0.9998989451063898
912.37386,0.9998965853476639
912.434125,0.9998998150188504
912.49439,0.9999017428275522
912.554655,0.9999075262759585
912.61492,0.999907004324366
912.675185,0.9999054574694267
912.73545,0.9999065313684647
912.795715,0.999916856456616
912.85598,0.9999213280947966
912.916245,0.999916734466767
912.97651,0.9999198482123262
913.036775,0.9999239068952271
913.09704,0.9999201981843343
913.157305,0.999908737164706
913.21757,0.9999056814482743
913.277835,0.9999069243318088
913.3381,0.9999079102405223
913.398365,0.9999078072500128
913.45863,0.9999050265102675
913.518895,0.9999036746395855
913.57916,0.9999093191117603
913.639425,0.9999052554885447
913.69969,0.9999047295385187
913.759955,0.9999122578495676
913.82022,0.9999220810358402
913.880485,0.9999253067896767
913.94075,0.9999264927017939
914.001015,0.9999342281630621
914.06128,0.999933891185284
914.121545,0.9999304854162506
914.18181,0.9999312343644647
914.242075,0.9999249088194838
914.30234,0.9999178883713443
914.362605,0.9999176383919035
914.42287,0.999915150599914
914.483135,0.9999083232025745
914.5434,0.9999110479564677
914.603665,0.999915883537988
914.66393,0.9999171874291503
914.724195,0.9999132797604173
914.78446,0.9999089551448344
914.844725,0.9999080802248814
914.90499,0.9999132307646679
914.965255,0.9999130027844773
915.02552,0.9999185963134599
915.085785,0.9999314413502517
915.14605,0.9999321273034557
915.206315,0.9999334512144686
915.26658,0.9999383588998907
915.326845,0.9999337631937542
915.38711,0.9999295724801343
915.447375,0.9999311463705199
915.50764,0.9999311223721727
915.567905,0.9999291075129911
915.62817,0.9999303984223022
915.688435,0.999932881252564
915.7487,0.9999345021450782
915.808965,0.9999320373095683
915.86923,0.9999278446033258
915.929495,0.9999310613763761
915.98976,0.9999363080284197
916.050025,0.999930156439175
916.11029,0.9999293144983378
916.170555,0.9999378729299664
916.23082,0.9999393858371126
916.291085,0.9999454604873333
916.35135,0.9999500702465316
916.411615,0.9999503062347761
916.47188,0.9999462214461182
916.532145,0.9999513671826138
916.59241,0.9999458594656516
916.652675,0.9999410057402298
916.71294,0.999939794812405
916.773205,0.9999404467733638
916.83347,0.9999395188290597
916.893735,0.9999359800493645
916.954,0.9999357340651437
917.014265,0.9999367579998596
917.07453,0.9999351970997986
917.134795,0.9999349981127142
917.19506,0.9999359340523105
917.255325,0.9999362100346664
917.31559,0.9999394528330537
917.375855,0.999944961514673
917.43612,0.9999509672021469
917.496385,0.9999473873840923
917.55665,0.9999544760362471
917.616915,0.9999550390107755
917.67718,0.999952459130103
917.737445,0.9999552849997454
917.79771,0.9999571759169772
917.857975,0.9999557649783974
917.91824,0.9999556999812748
917.978505,0.9999533090900544
918.03877,0.9999481733430476
918.099035,0.9999468594120111
918.1593,0.9999471713954798
918.219565,0.9999480633487545
918.27983,0.9999444595424283
918.340095,0.9999521001472346
918.40036,0.9999510991956833
918.460625,0.9999530501021809
918.52089,0.9999574919034947
918.581155,0.999960072797112
918.64142,0.9999600877965132
918.701685,0.9999611997527491
918.76195,0.9999621487163779
918.822215,0.9999638286541989
918.88248,0.999963320672703
918.942745,0.999963590662836
919.00301,0.9999623787076986
919.063275,0.9999646496248392
919.12354,0.9999633966699182
919.183805,0.9999570869207925
919.24407,0.999956316954132
919.304335,0.9999573679087734
919.3646,0.9999564979462418
919.424865,0.9999600837966729
919.48513,0.9999583188686825
919.545395,0.9999601287948776
919.60566,0.9999642716382732
919.665925,0.9999682055054556
919.72619,0.9999701794446416
919.786455,0.9999715924035034
919.84672,0.9999775622517301
919.906985,0.9999802881942802
919.96725,0.9999811371779053
920.027515,0.999979670206653
920.08778,0.9999779942421303
920.148045,0.9999763362799903
920.20831,0.999973150360458
920.268575,0.9999677235208968
920.32884,0.9999661035744968
920.389105,0.9999613407472882
920.44937,0.9999596098157054
920.509635,0.9999570469225099
920.5699,0.9999556839819838
920.630165,0.9999616707345851
920.69043,0.9999672205372583
920.750695,0.999973615348081
920.81096,0.999977363256215
920.871225,0.9999820961602757
920.93149,0.9999811551775659
920.991755,0.9999827851481773
921.05202,0.9999789022225613
921.112285,0.999976067286392
921.17255,0.9999803251935515
921.232815,0.9999826901498172
921.29308,0.9999819321632253
921.353345,0.999978715226524
921.41361,0.9999783102352263
921.473875,0.9999769142664796
921.53414,0.999974460326143
921.594405,0.999972370381705
921.65467,0.999969334470197
921.714935,0.9999680365108432
921.7752,0.9999679735128589
921.835465,0.9999796932061857
921.89573,0.9999764432774639
921.955995,0.999969189474654
922.01626,0.9999778892444463
922.076525,0.9999742653311423
922.13679,0.9999808491833793
922.197055,0.9999855211048202
922.25732,0.9999784522321565
922.317585,0.9999763182804163
922.37785,0.9999824511539828
922.438115,0.999985870099828
922.49838,0.9999823101564671
922.558645,0.9999826421506492
922.61891,0.9999789652212341
922.679175,0.9999745103248673
922.73944,0.9999771622607851
922.799705,0.999974209332585
922.85997,0.999968522495427
922.920235,0.9999621917147512
922.9805,0.9999704774357995
923.040765,0.9999718603959261
923.10103,0.9999755972977508
923.161295,0.9999793522131685
923.22156,0.9999850921111236
923.281825,0.9999833421387437
923.34209,0.9999892380579101
923.402355,0.9999924481285155
923.46262,0.9999954038105625
923.522885,0.9999846331180717
923.58315,0.9999858730997856
923.643415,0.9999903524465379
923.70368,0.9999858590999835
923.763945,0.9999813011748252
923.82421,0.9999721343882534
923.884475,0.9999708074261114
923.94474,0.999975152308709
924.005005,0.9999775722515057
924.06527,0.9999727213720685
924.125535,0.9999690834779256
924.1858,0.9999702764417537
924.246065,0.9999715144057223
924.30633,0.9999693104709332
924.366595,0.9999755072999511
924.42686,0.9999820971602578
924.487125,0.9999847051169679
924.54739,0.9999853841068133
924.607655,0.9999849061139139
924.66792,0.9999853201077507
924.728185,0.9999858600999694
924.78845,0.9999849091138686
924.848715,0.9999871670823426
924.90898,0.9999817531664755
924.969245,0.9999733193559347
925.02951,0.9999791282178186
925.089775,0.9999772342591434
925.15004,0.9999716224026516
925.210305,0.9999667815517449
925.27057,0.9999673285337239
925.330835,0.999972106389034
925.3911,0.9999787772252062
925.451365,0.9999822661572465
925.51163,0.9999822341578144
925.571895,0.9999842811235429
925.63216,0.9999902905471371
925.692425,0.9999852891082063
925.75269,0.9999781182394092
925.812955,0.9999829041461358
925.87322,0.9999936388202324
925.933485,0.9999918305333703
925.99375,0.9999829871447202
926.054015,0.9999821821587396
926.11428,0.9999788602234482
926.174545,0.9999786542278243
926.23481,0.999976427277841
926.295075,0.9999727723706786
926.35534,0.9999690184799372
926.415605,0.999977155260945
926.47587,0.999976851267936
926.536135,0.9999704224374247
926.5964,0.9999767152710936
926.656665,0.9999843221228992
926.71693,0.9999820681607774
926.777195,0.9999806881864755
926.83746,0.9999808391835708
926.897725,0.9999868450865267
926.95799,0.9999886060649114
927.018255,0.9999913143377206
927.07852,0.9999902778472605
927.138785,0.9999810781790199
927.19905,0.9999787992247396
927.259315,0.9999773672561244
927.31958,0.9999772462588703
927.379845,0.9999774052552651
927.44011,0.9999770402635788
927.500375,0.9999725103778466
927.56064,0.9999712494133061
927.620905,0.9999714684070337
927.68117,0.9999726183748835
927.741435,0.9999766262731699
927.8017,0.9999799322013609
927.861965,0.9999802221955834
927.92223,0.9999773922555589
927.982495,0.9999791082182363
928.04276,0.99998025019503
928.103025,0.9999854741055019
928.16329,0.9999850861112132
928.223555,0.999981610169095
928.28382,0.9999799402012004
928.344085,0.9999799022019634
928.40435,0.9999793862124671
928.464615,0.9999707224285964
928.52488,0.99997071342886
928.585145,0.9999756152973117
928.64541,0.9999716154028503
928.705675,0.9999695204645105
928.76594,0.9999681915059009
928.826205,0.9999663165672995
928.88647,0.9999682525039624
928.946735,0.9999730273637681
929.007,0.9999793712127764
929.067265,0.9999848961140648
929.12753,0.9999853111078828
929.187795,0.9999820171616932
929.24806,0.9999806721867845
929.308325,0.999985373106974
929.36859,0.9999835521352676
929.428855,0.9999798582028487
929.48912,0.9999772212594394
929.549385,0.9999812141764558
929.60965,0.9999797782044633
929.669915,0.9999784352325229
929.73018,0.9999732683572967
929.790445,0.9999664715620906
929.85071,0.9999612447510041
929.910975,0.9999563809513383
929.97124,0.9999558989724789
930.031505,0.9999609617620119
930.09177,0.9999701494455366
930.152035,0.9999695924623185
930.2123,0.999973994338153
930.272565,0.9999780872400881
930.33283,0.9999704194375134
930.393095,0.9999733333555613
930.45336,0.9999777312479523
930.513625,0.9999729103669307
930.57389,0.9999721843868613
930.634155,0.9999781912378145
930.69442,0.9999729843649289
930.754685,0.999971100417601
930.81495,0.9999702894413673
930.875215,0.9999682005056146
930.93548,0.9999617917299546
930.995745,0.9999637026587644
931.05601,0.9999648466178946
931.116275,0.999964820618809
931.17654,0.9999653735995077
931.236805,0.9999664405631306
931.29707,0.999968238504407
931.357335,0.9999713324109232
931.4176,0.9999734933513075
931.477865,0.9999761902834557
931.53813,0.9999798492030301
931.598395,0.9999823251562019
931.65866,0.9999801451971092
931.718925,0.9999795742086093
931.77919,0.9999719813925285
931.839455,0.9999672635358497
931.89972,0.999970597432264
931.959985,0.9999739323397674
932.02025,0.9999672805352934
932.080515,0.9999615397396148
932.14078,0.9999609517624023
932.201045,0.9999638966517416
932.26131,0.9999621587159995
932.321575,0.9999611167559729
932.38184,0.999962917687566
932.442105,0.9999698594542353
932.50237,0.9999750713107249
932.562635,0.9999698604542052
932.6229,0.9999669505461453
932.683165,0.9999695294642362
932.74343,0.9999774062552425
932.803695,0.9999773002576431
932.86396,0.9999737223452636
932.924225,0.9999716054031342
932.98449,0.9999711884150617
933.044755,0.9999704284372473
933.10502,0.9999721403880862
933.165285,0.999968781487308
933.22555,0.9999657505865246
933.285815,0.9999644196329963
933.34608,0.9999632416756038
933.406345,0.9999625727004189
933.46661,0.9999625996994087
933.526875,0.9999693744689712
933.58714,0.9999698914532714
933.647405,0.9999706474307951
933.70767,0.9999692844717315
933.767935,0.9999684254984851
933.8282,0.999966810550782
933.888465,0.9999766852717925
933.94873,0.9999793382134576
934.008995,0.9999707744270754
934.06926,0.9999683095021544
934.129525,0.9999668025510475
934.18979,0.9999645526282729
934.250055,0.9999679715129229
934.31032,0.9999680455105556
934.370585,0.9999646406251574
934.43085,0.9999631636784739
934.491115,0.9999595798169176
934.55138,0.9999581198769968
934.611645,0.9999557839775571
934.67191,0.999954865018614
934.732175,0.9999584578628985
934.79244,0.9999651136085443
934.852705,0.999967134540081
934.91297,0.9999661095742934
934.973235,0.9999695524635357
935.0335,0.999972302383586
935.093765,0.9999742703310136
935.15403,0.9999725523766929
935.214295,0.9999717723984063
935.27456,0.9999719703928368
935.334825,0.9999754943002696
935.39509,0.9999745433240267
935.455355,0.9999688094864342
935.51562,0.9999639676491807
935.575885,0.9999611847533312
935.63615,0.9999596018160286
935.696415,0.9999620767191058
935.75668,0.9999588268476375
935.816945,0.9999570519222951
935.87721,0.9999622897110508
935.937475,0.9999693414699823
935.99774,0.9999730053643617
936.058005,0.9999760362871344
936.11827,0.9999737933434004
936.178535,0.9999739433394806
936.2388,0.9999792212158819
936.299065,0.9999806661869006
936.35933,0.9999756512964345
936.419595,0.999971787397983
936.47986,0.9999735293503538
936.540125,0.9999720373909611
936.60039,0.9999607137717241
936.660655,0.9999614147444301
936.72092,0.9999618007296107
936.781185,0.9999658695824559
936.84145,0.999965722587484
936.901715,0.9999619437241585
936.96198,0.9999625477013548
937.022245,0.999967685522124
937.08251,0.999970055448347
937.142775,0.9999646636243444
937.20304,0.999965016611933
937.263305,0.9999647736204634
937.32357,0.9999696534604655
937.383835,0.9999716964005544
937.4441,0.9999744273269864
937.504365,0.9999734763517582
937.56463,0.999971782398124
937.624895,0.9999750603109993
937.68516,0.999973323355828
937.745425,0.9999633816704674
937.80569,0.9999617467316749
937.865955,0.9999641136439307
937.92622,0.9999619977221048
937.986485,0.999960810767918
938.04675,0.999961248750849
938.107015,0.9999639636493249
938.16728,0.9999633686709435
938.227545,0.9999654105982272
938.28781,0.9999696124617106
938.348075,0.9999710564188735
938.40834,0.9999764422774875
938.468605,0.9999767782696286
938.52887,0.9999725853757877
938.589135,0.9999804121918436
938.6494,0.9999792332156326
938.709665,0.9999730283637411
938.76993,0.9999680955089592
938.830195,0.9999695424638402
938.89046,0.999971077418266
938.950725,0.9999691614755171
939.01099,0.9999626636970171
939.071255,0.9999659725789458
939.13152,0.9999646796237792
939.191785,0.9999647636208158
939.25205,0.999968408499022
939.312315,0.9999620467202439
939.37258,0.9999648526176838
939.432845,0.9999692304733916
939.49311,0.9999687784874016
939.553375,0.9999731973591972
939.61364,0.9999801421971688
939.673905,0.9999819351631711
939.73417,0.999980175196514
939.794435,0.9999722443851942
939.8547,0.9999696524604959
939.914965,0.9999749303142498
939.97523,0.9999728043698078
940.035495,0.9999662035711122
940.09576,0.999966580558442
940.156025,0.9999651076087537
940.21629,0.99996653755988
940.276555,0.9999654755959809
940.33682,0.9999669855449891
940.397085,0.9999695464637184
940.45735,0.9999717283996492
940.517615,0.9999679995120265
940.57788,0.9999726083751574
940.638145,0.9999770962622946
940.69841,0.9999750723107
940.758675,0.9999764672768988
940.81894,0.9999796402072634
940.879205,0.9999807911844917
940.93947,0.9999836961329095
940.999735,0.9999814261724956
941.06,0.99997556129863
941.120265,0.999975641296678
941.18053,0.9999777752469735
941.240795,0.9999801061978844
941.30106,0.9999744643260409
941.361325,0.9999743423291637
941.42159,0.999972919366687
941.481855,0.9999714714069481
941.54212,0.9999644496319293
941.602385,0.9999607327709779
941.66265,0.9999636956590185
941.722915,0.9999689164831025
941.78318,0.9999653256011709
941.843445,0.9999677935186398
941.90371,0.9999733963538833
941.963975,0.999975530299388
942.02424,0.9999775372522913
942.084505,0.999977961242857
942.14477,0.9999786172286147
942.205035,0.9999831051427197
942.2653,0.99998179516571
942.325565,0.9999763182804163
942.38583,0.9999726323745003
942.446095,0.9999718253969115
942.50636,0.999973662346842
942.566625,0.9999706164317055
942.62689,0.999971475406834
942.687155,0.9999738143428503
942.74742,0.9999696924592828
942.807685,0.9999648586174729
942.86795,0.9999663435663905
942.928215,0.9999756252970678
942.98848,0.9999808231838775
943.048745,0.9999797722045846
943.10901,0.9999863540931062
943.169275,0.9999898840511665
943.22954,0.9999821701589535
943.289805,0.9999832191408002
943.35007,0.9999788412238501
943.410335,0.9999764112782182
943.4706,0.9999767002714429
943.530865,0.9999744413266285
943.59113,0.9999767602700467
943.651395,0.9999766572724457
943.71166,0.9999736483472109
943.771925,0.9999751853078895
943.83219,0.999977860245088
943.892455,0.9999773072574841
943.95272,0.9999760752862006
944.012985,0.9999735513497717
944.07325,0.99997631728044
944.133515,0.9999798862022852
944.19378,0.9999792652149686
944.254045,0.999977447254317
944.31431,0.9999829541452823
944.374575,0.9999864450918686
944.43484,0.9999835781348403
944.495105,0.9999813631736678
944.55537,0.9999853231077066
944.615635,0.9999823751553194
944.6759,0.9999814851714015
944.736165,0.9999783012354216
944.79643,0.9999760832860092
944.856695,0.9999713484104646
944.91696,0.9999763082806532
944.977225,0.9999838021311869
945.03749,0.9999807551851838
945.097755,0.9999759242898245
945.15802,0.9999722533849444
945.218285,0.9999722543849167
945.27855,0.999981759166366
945.338815,0.999987524077825
945.39908,0.9999837761316084
945.459345,0.9999790522194079
945.51961,0.9999830561435488
945.579875,0.999985886099602
945.64014,0.9999839391289772
945.700405,0.9999884280669553
945.76067,0.9999821451593995
945.820935,0.9999818441648192
945.8812,0.9999825441523551
945.941465,0.9999759512891749
946.00173,0.999974942313949
946.061995,0.9999785252305862
946.12226,0.9999761592841944
946.182525,0.9999715774039296
946.24279,0.9999721673873343
946.303055,0.999978513230844
946.36332,0.9999817691661836
946.423585,0.999981687167682
946.48385,0.9999829561452481
946.544115,0.9999767182710236
946.60438,0.9999827391489702
946.664645,0.9999874710784876
946.72491,0.9999840181277114
946.785175,0.9999847591161435
946.84544,0.9999852331090316
946.905705,0.9999839801283195
946.96597,0.9999855201048347
947.026235,0.9999852291090907
947.0865,0.9999804861903968
947.146765,0.9999781822380108
947.20703,0.9999828721466834
947.267295,0.9999806241877135
947.32756,0.9999763342800375
947.387825,0.9999763162804637
947.44809,0.9999717014004129
947.508355,0.9999659005813983
947.56862,0.9999706104318818
947.628885,0.9999753923027743
947.68915,0.9999753693033406
947.749415,0.9999744293269353
947.80968,0.9999738233426146
947.869945,0.9999836011344628
947.93021,0.9999896940531067
947.990475,0.9999899330506721
948.05074,0.9999867810873706
948.111005,0.9999787452258859
948.17127,0.9999773792558528
948.231535,0.9999767912693267
948.2918,0.9999777292479969
948.352065,0.9999774202549263
948.41233,0.9999746723207511
948.472595,0.9999708904236919
948.53286,0.9999743413291893
948.593125,0.9999767472703489
948.65339,0.9999744203271654
948.713655,0.9999737423447382
948.77392,0.999973795343348
948.834185,0.9999755682984589
948.89445,0.9999827801482634
948.954715,0.9999856961023017
949.01498,0.9999824461540705
949.075245,0.9999797542049489
949.13551,0.9999784622319411
949.195775,0.9999790222200367
949.25604,0.9999795812084664
949.316305,0.9999792612150515
949.37657,0.9999751393090321
949.436835,0.9999788412238501
949.4971,0.9999751593085351
949.557365,0.9999679855124747
949.61763,0.9999742763308592
949.677895,0.999976991264705
949.73816,0.999973486351493
949.798425,0.9999698244552909
949.85869,0.9999669655456496
949.918955,0.999971736399423
949.97922,0.999975819292358
950.039485,0.9999755202996328
950.09975,0.999973805343086
950.160015,0.9999826041513096
950.22028,0.9999851751098898
950.280545,0.9999786322282941
950.34081,0.9999812351760615
950.401075,0.9999823831551784
950.46134,0.9999795382093453
950.521605,0.9999763252802506
950.58187,0.9999742843306535
950.642135,0.9999761142852682
950.7024,0.9999784062331487
950.762665,0.9999769412658567
950.82293,0.9999719963921083
950.883195,0.999963480666847
950.94346,0.9999648586174729
951.003725,0.9999648636172972
951.06399,0.9999630196837888
951.124255,0.9999701394458352
951.18452,0.9999755342992901
951.244785,0.9999770292638314
951.30505,0.9999785402302641
951.365315,0.9999785212306721
951.42558,0.9999725513767204
951.485845,0.9999725473768302
951.54611,0.9999780302413387
951.606375,0.9999796112078543
951.66664,0.9999775872511694
951.726905,0.99997348835144
951.78717,0.9999675235273721
951.847435,0.9999661205739208
951.9077,0.9999663045677039
951.967965,0.9999650396111286
952.02823,0.9999622987107115
952.088495,0.9999643446356676
952.14876,0.9999646496248392
952.209025,0.99996928647167
952.26929,0.9999740563365427
952.329555,0.999970187444403
952.38982,0.9999638716526444
952.450085,0.9999748573160826
952.51035,0.9999759142900654
952.570615,0.9999723963809869
952.63088,0.9999722583848057
952.691145,0.9999717463991405
952.75141,0.9999697334580411
952.811675,0.9999653965987115
952.87194,0.9999625617008306
952.932205,0.9999603167873995
952.99247,0.9999589868410625
953.052735,0.9999590418388083
953.113,0.9999621867149403
953.173265,0.9999583938655592
953.23353,0.999956863930387
953.293795,0.9999590688377029
953.35406,0.9999667075542058
953.414325,0.9999675025280543
953.47459,0.9999646556246271
953.534855,0.9999584878616526
953.59512,0.9999562629564924
953.655385,0.9999591678336556
953.71565,0.9999613267478294
953.775915,0.9999603897845053
953.83618,0.9999593268271759
953.896445,0.9999646246257233
953.95671,0.9999643506354537
954.016975,0.9999616957336271
954.07724,0.9999607927686236
954.137505,0.999957733893237
954.19777,0.9999547790224992
954.258035,0.9999534810820384
954.3183,0.9999551480058808
954.378565,0.999957722893702
954.43883,0.9999567069371716
954.499095,0.999956655939381
954.55936,0.9999603847847034
954.619625,0.9999577768914205
954.67989,0.9999549970126648
954.740155,0.999962475704054
954.80042,0.9999659995780275
954.860685,0.9999631286797639
954.92095,0.9999630176838628
954.981215,0.9999652426040523
955.04148,0.9999660265771098
955.101745,0.9999565779427648
955.16201,0.9999585038609886
955.222275,0.9999563509526473
955.28254,0.9999541560508659
955.342805,0.9999546940263466
955.40307,0.9999564009504662
955.463335,0.9999511701922139
955.5236,0.9999506092197648
955.583865,0.9999503112345276
955.64413,0.9999564849468074
955.704395,0.9999587548506046
955.76466,0.9999519821528937
955.824925,0.9999540440560067
955.88519,0.999954180049766
955.945455,0.9999474413812526
956.00572,0.9999494172793489
956.065985,0.9999532770915491
956.12625,0.9999576728958172
956.186515,0.9999530441024627
956.24678,0.9999496392681443
956.307045,0.9999451625036305
956.36731,0.9999388048724982
956.427575,0.9999395548268831
956.48784,0.9999415397088695
956.548105,0.9999425766487837
956.60837,0.9999471153984398
956.668635,0.9999422696664598
956.7289,0.9999382399072331
956.789165,0.9999453044958536
956.84943,0.9999482933368355
956.909695,0.9999481553439806
956.96996,0.999948952302978
957.030225,0.9999488313091621
957.09049,0.9999439355716688
957.150755,0.9999431246174659
957.21102,0.9999520141513577
957.271285,0.9999527201177288
957.33155,0.999947399383461
957.391815,0.9999429636266358
957.45208,0.9999494352784386
957.512345,0.9999437505820579
957.57261,0.9999430586212219
957.632875,0.9999378249329496
957.69314,0.9999404807713396
957.753405,0.9999389028665059
957.81367,0.9999364080220555
957.873935,0.9999376339448433
957.9342,0.9999409607428855
957.994465,0.9999373379633474
958.05473,0.9999385028910247
958.114995,0.9999410847355723
958.17526,0.999942717640697
958.235525,0.9999429846254383
958.29579,0.9999414947115012
958.356055,0.9999453354941585
958.41632,0.9999462854426785
958.476585,0.9999413187218136
958.53685,0.9999417026993537
958.597115,0.9999395168291807
958.65738,0.9999423226634016
958.717645,0.9999409297447163
958.77791,0.9999376139460908
958.838175,0.9999367579998596
958.89844,0.9999350201112844
958.958705,0.999937152974957
959.01897,0.9999360930421366
959.079235,0.9999345391426554
959.1395,0.9999387308770293
959.199765,0.9999460234567861
959.26003,0.9999476743690335
959.320295,0.9999430026244122
959.38056,0.9999429226289751
959.440825,0.9999417826946931
959.50109,0.9999387188777646
959.561355,0.9999457734703114
959.62162,0.9999444235444285
959.681885,0.9999444485430393
959.74215,0.9999409107458388
959.802415,0.9999377769359351
959.86268,0.9999365540127818
959.922945,0.9999386528818114
959.98321,0.9999356220723478
960.043475,0.9999352550960418
960.10374,0.9999331382353475
960.164005,0.9999337291960068
960.22427,0.99993503711018
960.284535,0.999936601009801
960.3448,0.9999343671539295
960.405065,0.9999326652670849
960.46533,0.9999371809731977
960.525595,0.999939935803926
960.58586,0.99993605904431
960.646125,0.9999379279265509
960.70639,0.9999380969160749
960.766655,0.999941023739168
960.82692,0.9999385868858625
960.887185,0.9999366140089768
960.94745,0.999940980741705
961.007715,0.9999392638445149
961.06798,0.9999357300654007
961.128245,0.9999376339448433
961.18851,0.9999371029781007
961.248775,0.9999359390519902
961.30904,0.999933300224529
961.369305,0.9999291405106522
961.42957,0.9999297644666306
961.489835,0.9999370239830726
961.5501,0.9999292895001053
961.610365,0.9999354060862767
961.67063,0.9999463664383309
961.730895,0.9999450415102731
961.79116,0.9999377279389853
961.851425,0.9999372849666699
961.91169,0.9999389708623536
961.971955,0.9999422786659403
962.03222,0.9999400577966057
962.092485,0.9999420846771571
962.15275,0.9999350481094654
962.213015,0.9999340091774901
962.27328,0.9999385118904713
962.333545,0.9999334852122066
962.39381,0.9999289835217895
962.454075,0.99992981446312
962.51434,0.9999273146417087
962.574605,0.9999284925567791
962.63487,0.999931836323249
962.695135,0.9999378309325766
962.7554,0.9999457364723184
962.815665,0.9999447555260321
962.87593,0.9999411827298035
962.936195,0.9999405317683054
962.99646,0.999940983741528
963.056725,0.9999365180150664
963.11699,0.9999364200212926
963.177255,0.9999375449503978
963.23752,0.9999396398217488
963.297785,0.9999387938731714
963.35805,0.9999383608997674
963.418315,0.9999408477495634
963.47858,0.9999391658504719
963.538845,0.9999369669866639
963.59911,0.9999316883333481
963.659375,0.999931532344017
963.71964,0.9999374669552723
963.779905,0.99994022778643
963.84017,0.9999376669427857
963.900435,0.9999397588145731
963.9607,0.9999471143984927
964.020965,0.9999484153305348
964.08123,0.999943394602146
964.141495,0.9999483543336833
964.20176,0.9999494162793996
964.262025,0.9999457564712334
964.32229,0.999943856576101
964.382555,0.999944500540152
964.44282,0.9999426436449387
964.503085,0.9999433456049208
964.56335,0.9999415647074082
964.623615,0.9999401747895993
964.68388,0.9999412047285098
964.744145,0.9999401747895993
964.80441,0.9999420016819675
964.864675,0.9999448815190793
964.92494,0.9999383948976722
964.985205,0.9999407117576173
965.04547,0.9999465924262353
965.105735,0.9999448715196305
965.166,0.9999418216924234
965.226265,0.9999444665420396
965.28653,0.9999499442528307
965.346795,0.9999459454609992
965.40706,0.9999487193148993
965.467325,0.9999536040763242
965.52759,0.9999503612320444
965.587855,0.9999499142543329
965.64812,0.9999500282486296
965.708385,0.9999447615257007
965.76865,0.9999425046529208
965.828915,0.9999450935074167
965.88918,0.9999482673381803
965.949445,0.9999446695307869
966.00971,0.9999463084414433
966.069975,0.9999479513545777
966.13024,0.999950807210005
966.190505,0.9999492362885208
966.25077,0.9999473753847237
966.311035,0.9999506032200611
966.3713,0.9999574689044727
966.431565,0.9999571879164634
966.49183,0.9999528161131946
966.552095,0.9999506602172471
966.61236,0.9999527921143273
966.672625,0.9999478473599962
966.73289,0.9999505752214446
966.793155,0.999957698894717
966.85342,0.9999518571589038
966.913685,0.9999507502128105
966.97395,0.9999523721342428
967.034215,0.9999508982055326
967.09448,0.9999520221509738
967.154745,0.999951661168359
967.21501,0.999952973105799
967.275275,0.9999520571492952
967.33554,0.9999472873893585
967.395805,0.9999550640096518
967.45607,0.9999625827000447
967.516335,0.999966790551446
967.5766,0.9999625966995209
967.636865,0.999959600816069
967.69713,0.9999574669045578
967.757395,0.9999609057641996
967.81766,0.9999613137483323
967.877925,0.9999622467126733
967.93819,0.9999616027371938
967.998455,0.9999556659827816
968.05872,0.999954780022454
968.118985,0.9999549700138802
968.17925,0.9999583608669328
968.239515,0.9999555409883312
968.29978,0.9999554009945653
968.360045,0.9999614297438515
968.42031,0.9999540700548122
968.480575,0.99995312109885
968.54084,0.9999622467126733
968.601105,0.9999655485934633
968.66137,0.9999653396006856
968.721635,0.9999660055778234
968.7819,0.9999683395012041
968.842165,0.9999645366288402
968.90243,0.999965091609312
968.962695,0.9999696724598891
969.02296,0.9999661915715178
969.083225,0.9999703644391419
969.14349,0.9999682955025982
969.203755,0.9999652756029058
969.26402,0.9999625577009804
969.324285,0.9999633076731799
969.38455,0.9999748293167869
969.444815,0.9999730353635523
969.50508,0.9999682495040577
969.565345,0.9999667045543057
969.62561,0.9999640966445409
969.685875,0.9999662085709432
969.74614,0.9999702224433602
969.806405,0.9999716344023112
969.86667,0.9999721613875013
969.926935,0.9999769612653957
969.9872,0.9999806351875004
970.047465,0.9999789302219709
970.10773,0.9999738083430074
970.167995,0.9999699484515568
970.22826,0.9999679605132753
970.288525,0.9999663805651459
970.34879,0.999967002544428
970.409055,0.99997302136393
970.46932,0.9999733343555346
970.529585,0.9999731713598944
970.58985,0.9999702084437773
970.650115,0.9999714334080329
970.71038,0.999972871367988
970.770645,0.999976242282219
970.83091,0.9999839661285439
970.891175,0.9999803021940044
970.95144,0.9999761822836463
971.011705,0.9999786832272056
971.07197,0.9999773992554006
971.132235,0.9999736593469211
971.1925,0.9999758242922371
971.252765,0.9999791952164225
971.31303,0.9999783622340999
971.373295,0.9999739793385433
971.43356,0.9999740103377371
971.493825,0.9999728823676897
971.55409,0.9999729243665516
971.614355,0.9999721973864998
971.67462,0.9999756142973361
971.734885,0.9999787982247608
971.79515,0.9999776732492456
971.855415,0.9999800921981629
971.91568,0.999981751166512
971.975945,0.9999845291196753
972.03621,0.9999790122202465
972.096475,0.9999784802315536
972.15674,0.999983913129395
972.217005,0.9999883890674074
972.27727,0.9999832771398286
972.337535,0.9999850241121397
