nu,[0]CFC-13B1-PNNL(x-sec)-X=0.01-T=278.09K-P=1.0atm-L=15cm
1581.51263,0.9993467234780856
1581.632433,0.9993210705769503
1581.752235,0.9993664207961218
1581.872037,0.9992556071978932
1581.99184,0.9992808387205215
1582.111642,0.9992356422703117
1582.231445,0.9992749229954669
1582.351247,0.999275282734504
1582.471049,0.9993658511574243
1582.590852,0.9993282657145609
1582.710654,0.9993027431965785
1582.830457,0.999248812282867
1582.950259,0.9991790271827412
1583.070061,0.9992655698259606
1583.189864,0.9993134857588091
1583.309666,0.9992235116232477
1583.429469,0.9992391995555301
1583.549271,0.9992743833871542
1583.669073,0.9992080037946883
1583.788876,0.9991821246425265
1583.908678,0.9991943147388066
1584.028481,0.999200130066641
1584.148283,0.9992739936702206
1584.268085,0.999163380161692
1584.387888,0.999161411811772
1584.50769,0.9991453953827126
1584.627493,0.9991620113087989
1584.747295,0.9991810555182251
1584.867097,0.9991729022340776
1584.9869,0.9991894886419215
1585.106702,0.999196752775909
1585.226505,0.9991799364360696
1585.346307,0.9991184288124068
1585.466109,0.9991141525946825
1585.585912,0.9991641595094325
1585.705714,0.9991674367732504
1585.825517,0.9991116148479579
1585.945319,0.9991028127134045
1586.065121,0.999043098122877
1586.184924,0.9990199605526585
1586.304726,0.9990758273108726
1586.424528,0.9990615805911546
1586.544331,0.9990273832985409
1586.664133,0.9990473041031737
1586.783936,0.9990524891721372
1586.903738,0.999028082617954
1587.02354,0.998982018495081
1587.143343,0.9989948055467547
1587.263145,0.9989846158517056
1587.382948,0.9990162941561311
1587.50275,0.9989791214514281
1587.622552,0.9990831705451897
1587.742355,0.9989310717112918
1587.862157,0.9989641368769909
1587.98196,0.9989638371877948
1588.101762,0.9989519495888636
1588.221564,0.9989523491697233
1588.341367,0.9988801275257223
1588.461169,0.9989294734228557
1588.580972,0.9989116926364782
1588.700774,0.998867441828657
1588.820576,0.9989171866658962
1588.940379,0.9989394627675365
1589.060181,0.9989202833139748
1589.179984,0.998932170536075
1589.299786,0.9988930131624795
1589.419588,0.9988204961621229
1589.539391,0.998834180096655
1589.659193,0.998834080213242
1589.778996,0.9988298851189148
1589.898798,0.9988982074196531
1590.0186,0.9987364988905304
1590.138403,0.998756773447244
1590.258205,0.9987376973750481
1590.378008,0.9986487138104887
1590.49781,0.9987211184668771
1590.617612,0.998726411702832
1590.737415,0.9987197202582899
1590.857217,0.9986523089523297
1590.97702,0.9986590998111194
1591.096822,0.9986539067973023
1591.216624,0.9987238150175373
1591.336427,0.9986127631039081
1591.456229,0.9986385276455574
1591.576032,0.9986452185461071
1591.695834,0.9986416234297916
1591.815636,0.9985416644063189
1591.935439,0.9985591390383486
1592.055241,0.9985244896373945
1592.175044,0.9985653301242029
1592.294846,0.9984861470331752
1592.414648,0.9985215939205734
1592.534451,0.9985371709789392
1592.654253,0.9984655784304036
1592.774055,0.998359547016342
1592.893858,0.9984415156999205
1593.01366,0.9984211477007545
1593.133463,0.9984046738877268
1593.253265,0.9984149575088284
1593.373067,0.9984531975339928
1593.49287,0.998427737302075
1593.612672,0.9983823098735096
1593.732475,0.9983493638008969
1593.852277,0.9983399793609842
1593.972079,0.9983388811876108
1594.091882,0.998389398413074
1594.211684,0.9983181159548413
1594.331487,0.9983241058815068
1594.451289,0.9982408491229313
1594.571091,0.9981877441223636
1594.690894,0.9982088061059677
1594.810696,0.9982546249417021
1594.930499,0.9982665042424207
1595.050301,0.9981906388710189
1595.170103,0.9981647860682674
1595.289906,0.9981017040472008
1595.409708,0.998116276438458
1595.529511,0.9981035006318849
1595.649313,0.998176065394078
1595.769115,0.9980666712922172
1595.888918,0.9980959150741053
1596.00872,0.9980893276628043
1596.128523,0.9980085855022608
1596.248325,0.9979313426270807
1596.368127,0.9980083859005636
1596.48793,0.9979761507502996
1596.607732,0.997965272869541
1596.727535,0.9979340370453433
1596.847337,0.9978615896641256
1596.967139,0.9978445263768339
1597.086942,0.99786937301488
1597.206744,0.9977881497537482
1597.326547,0.9978197801394343
1597.446349,0.9978833432838938
1597.566151,0.9978104006775845
1597.685954,0.9977651011137016
1597.805756,0.9977364656662203
1597.925559,0.9977056360857507
1598.045361,0.997669020960798
1598.165163,0.9976807935247034
1598.284966,0.9977193047465952
1598.404768,0.9976782993258373
1598.52457,0.9975546946420191
1598.644373,0.9975883128016914
1598.764175,0.9975581860895604
1598.883978,0.9975930014777799
1599.00378,0.997594996665778
1599.123582,0.9975560912195692
1599.243385,0.9975357412828784
1599.363187,0.9975351427616131
1599.48299,0.9973417394484888
1599.602792,0.9974158446927056
1599.722594,0.9974133511562108
1599.842397,0.9974670134380055
1599.962199,0.9973669725136939
1600.082002,0.9972343315271707
1600.201804,0.9972889814659329
1600.321606,0.997310024485445
1600.441409,0.997215583697968
1600.561211,0.9972358273797898
1600.681014,0.997272227151781
1600.800816,0.9972267525750511
1600.920618,0.9971951409880407
1601.040421,0.9970986171702213
1601.160223,0.9970408868315965
1601.280026,0.9971202544449774
1601.399828,0.9970921360502734
1601.51963,0.9970586343173343
1601.639433,0.9969930300176013
1601.759235,0.9970447752986377
1601.879038,0.9969800691924566
1601.99884,0.9969497614590331
1602.118642,0.9968586444149481
1602.238445,0.9968439907005803
1602.358247,0.9969102830301574
1602.47805,0.9968843636997513
1602.597852,0.9968342216773397
1602.717654,0.9968605384481718
1602.837457,0.9967334468317824
1602.957259,0.9968189702304219
1603.077062,0.9967591628864463
1603.196864,0.9967719214853862
1603.316666,0.9966839104104651
1603.436469,0.9966726479459105
1603.556271,0.9965603292677634
1603.676074,0.9965762743605922
1603.795876,0.9964933626637397
1603.915678,0.996484493912278
1604.035481,0.9965307318655078
1604.155283,0.9965214641727963
1604.275086,0.9964946581059532
1604.394888,0.9963889356314046
1604.51469,0.996395412180535
1604.634493,0.9964363648735477
1604.754295,0.9964162370622688
1604.874097,0.9964309841317054
1604.9939,0.9963428038916429
1605.113702,0.9963171982106173
1605.233505,0.9962627011503834
1605.353307,0.9961599917606548
1605.473109,0.996154512895767
1605.592912,0.9961992412375398
1605.712714,0.9961562063598783
1605.832517,0.9961675626053613
1605.952319,0.9960938489331681
1606.072121,0.9961258240589168
1606.191924,0.996022730371317
1606.311726,0.9959566962533487
1606.431529,0.9959921529428606
1606.551331,0.9959896629655908
1606.671133,0.9959612776646887
1606.790936,0.9959502225558625
1606.910738,0.9958269315501809
1607.030541,0.9958831973613077
1607.150343,0.9958840936565886
1607.270145,0.9958232469973506
1607.389948,0.9957304405955759
1607.50975,0.9957225743561668
1607.629553,0.995529622018942
1607.749355,0.9957167991819836
1607.869157,0.9956678111205801
1607.98896,0.9957795313163736
1608.108762,0.995599809331368
1608.228565,0.9955146891866083
1608.348367,0.9955502296954065
1608.468169,0.9954993583784424
1608.587972,0.9954785526592728
1608.707774,0.995426888663082
1608.827577,0.9954280831760651
1608.947379,0.9954706884097706
1609.067181,0.9954293772334144
1609.186984,0.9953887645433278
1609.306786,0.9953238673115523
1609.426589,0.9952531023003124
1609.546391,0.9953340196667758
1609.666193,0.9952497184455171
1609.785996,0.9951388538021576
1609.905798,0.9950412354688571
1610.025601,0.9951381572052038
1610.145403,0.9950257129466599
1610.265205,0.994920345302974
1610.385008,0.9949070134596705
1610.50481,0.9948555780966902
1610.624612,0.9949066154969447
1610.744415,0.9947805688139872
1610.864217,0.994699398031385
1610.98402,0.9945686036604622
1611.103822,0.9946385242909809
1611.223624,0.9947000943212073
1611.343427,0.994771018966366
1611.463229,0.9946850744631832
1611.583032,0.9946679660270354
1611.702834,0.9946694580301035
1611.822636,0.9947612702581489
1611.942439,0.9946551348930347
1612.062241,0.9946997959112237
1612.182044,0.9946560300830589
1612.301846,0.9946858702115611
1612.421648,0.9946840797786062
1612.541451,0.9946047071560495
1612.661253,0.9945148984059194
1612.781056,0.994376571004445
1612.900858,0.9943820400906255
1613.02066,0.9943844266103855
1613.140463,0.9945489113970638
1613.260265,0.9944807871299158
1613.380068,0.9944392187018001
1613.49987,0.9944390198139762
1613.619672,0.9944578148890636
1613.739475,0.9943766704421071
1613.859277,0.994323969875151
1613.97908,0.9943196942912731
1614.098882,0.994272862936559
1614.218684,0.9942264314780429
1614.338487,0.9940854601651615
1614.458289,0.9940011652922927
1614.578092,0.9940717418804677
1614.697894,0.9941047456101569
1614.817696,0.9941450076676553
1614.937499,0.9941040497370787
1615.057301,0.9941236337797607
1615.177104,0.9940883430171762
1615.296906,0.9941389434016046
1615.416708,0.9941873591470621
1615.536511,0.994061105369735
1615.656313,0.9940918223324655
1615.776116,0.9940125963714221
1615.895918,0.9939198593224313
1616.01572,0.9938688725414702
1616.135523,0.9937916519301333
1616.255325,0.9938519769142502
1616.375128,0.9938551572456649
1616.49493,0.9938572443436865
1616.614732,0.9938403489141442
1616.734535,0.9937518016838937
1616.854337,0.993777937699965
1616.974139,0.9937592548503557
1617.093942,0.9937624348850592
1617.213744,0.9937290450281998
1617.333547,0.9937933413773776
1617.453349,0.9937291444011093
1617.573151,0.99361626318208
1617.692954,0.9936379242527221
1617.812756,0.9934423955498847
1617.932559,0.9935737373160758
1618.052361,0.9936165612670036
1618.172163,0.9936284847372795
1618.291966,0.993532902274638
1618.411768,0.9935877468045385
1618.531571,0.9934750803423601
1618.651373,0.9935489976380268
1618.771175,0.9935500905425254
1618.890978,0.9936302732701617
1619.01078,0.9935364789995242
1619.130583,0.9934493496709929
1619.250385,0.9933759364767031
1619.370187,0.9932924964025712
1619.48999,0.99323886005596
1619.609792,0.9932130361813103
1619.729595,0.9933255735934337
1619.849397,0.9933743470764763
1619.969199,0.9933253749283388
1620.089002,0.9932420384253975
1620.208804,0.9933082898788218
1620.328607,0.9933231896149178
1620.448409,0.993424414405255
1620.568211,0.9934136854795157
1620.688014,0.9933633206824203
1620.807816,0.9933022307167341
1620.927619,0.9932506796687212
1621.047421,0.9930910771089075
1621.167223,0.9929950498447442
1621.287026,0.992887613592757
1621.406828,0.9931273255947528
1621.526631,0.9930896867823727
1621.646433,0.9931202744157728
1621.766235,0.9932303182384933
1621.886038,0.9931576164401165
1622.00584,0.9932718361335137
1622.125643,0.9933116671327488
1622.245445,0.9932802789800028
1622.365247,0.9931938673546917
1622.48505,0.9931932714385501
1622.604852,0.9931667535322183
1622.724654,0.9929736013833117
1622.844457,0.9928312191779215
1622.964259,0.9928181138923233
1623.084062,0.9929805522228493
1623.203864,0.9928929752003467
1623.323666,0.9930353662621856
1623.443469,0.9930497653793897
1623.563271,0.993102199791258
1623.683074,0.9932048918678054
1623.802876,0.99319376803531
1623.922678,0.9931912850539936
1624.042481,0.993033578800135
1624.162283,0.9931190826721585
1624.282086,0.99302573386585
1624.401888,0.9928930744896491
1624.52169,0.9927740337466531
1624.641493,0.9926695994116452
1624.761295,0.9928166246662695
1624.881098,0.9928302263471986
1625.0009,0.9929702252788064
1625.120702,0.9929309044364432
1625.240505,0.993039239107666
1625.360307,0.9930582063382695
1625.48011,0.9931356678993255
1625.599912,0.9931687398677117
1625.719714,0.9929953477433038
1625.839517,0.9930630723354023
1625.959319,0.9929376563895499
1626.079122,0.9929117410549148
1626.198924,0.9926949128091747
1626.318726,0.9926562977281346
1626.438529,0.9928094764123057
1626.558331,0.9927978606093841
1626.678134,0.9930699244942413
1626.797936,0.992996638638095
1626.917738,0.9931355685857637
1627.037541,0.9931869150219534
1627.157343,0.993234191844288
1627.277146,0.9932513749444403
1627.396948,0.9932049911882995
1627.51675,0.9932016142970701
1627.636553,0.9929490752382567
1627.756355,0.9929344789941333
1627.876158,0.9927578516617873
1627.99596,0.9928691460548928
1628.115762,0.9928494874404218
1628.235565,0.9929243511140998
1628.355367,0.9931735070891045
1628.47517,0.9931080591115218
1628.594972,0.9933059059417869
1628.714774,0.9931768838847691
1628.834577,0.9933657047572508
1628.954379,0.9932223724277307
1629.074181,0.9933056079500598
1629.193984,0.9931168978125801
1629.313786,0.9932067789588926
1629.433589,0.9930030931372231
1629.553391,0.9929687358245856
1629.673193,0.9931690378183784
1629.792996,0.9931646678842259
1629.912798,0.9934486542566915
1630.032601,0.9933915326013351
1630.152403,0.9934197453214797
1630.272205,0.9935386647821823
1630.392008,0.9935630067776577
1630.51181,0.9935446260320548
1630.631613,0.9934138841622727
1630.751415,0.9933714662950469
1630.871217,0.9932270405838513
1630.99102,0.9930799545511303
1631.110822,0.992916804917707
1631.230625,0.9930692293455374
1631.350427,0.9930422182298521
1631.470229,0.9933497116981488
1631.590032,0.9934667351867349
1631.709834,0.9935037921870662
1631.829637,0.9936329560755213
1631.949439,0.9936829370702234
1632.069241,0.993625603218852
1632.189044,0.9935886410339131
1632.308846,0.9934375276940727
1632.428649,0.9933620293109429
1632.548451,0.9932768025051102
1632.668253,0.9931229558441337
1632.788056,0.9930079588643006
1632.907858,0.9933271629156228
1633.027661,0.9933579565349718
1633.147463,0.9936476619520944
1633.267265,0.9936746895360731
1633.387068,0.9937946333095612
1633.50687,0.993756273577063
1633.626673,0.9938014905161883
1633.746475,0.9938070558201181
1633.866277,0.9936310681746983
1633.98608,0.9935407512155692
1634.105882,0.993310872483733
1634.225685,0.9933133557640182
1634.345487,0.9932627974009312
1634.465289,0.9933163357085555
1634.585092,0.9934021619476008
1634.704894,0.9937382867512925
1634.824696,0.9939145915611365
1634.944499,0.9938951110260518
1635.064301,0.993946894310279
1635.184104,0.9939722402792437
1635.303906,0.9939737312387223
1635.423708,0.9939278107131114
1635.543511,0.9937385848728233
1635.663313,0.9935161117104702
1635.783116,0.9934119966776859
1635.902918,0.9934249111175864
1636.02272,0.9935584363983385
1636.142523,0.9937555779479149
1636.262325,0.9940108071503589
1636.382128,0.9940864542511187
1636.50193,0.9942394559296052
1636.621732,0.9941875579845538
1636.741535,0.9941152831763095
1636.861337,0.9941842771710259
1636.98114,0.9940686602628444
1637.100942,0.9940619006189374
1637.220744,0.9938722517013814
1637.340547,0.9937204989951606
1637.460349,0.9935410492778393
1637.580152,0.9937712794100878
1637.699954,0.9939708487190814
1637.819756,0.9942396547775163
1637.939559,0.9943229755516783
1638.059361,0.9944131647355785
1638.179164,0.9944993840945163
1638.298966,0.994466267816415
1638.418768,0.9943676216555781
1638.538571,0.994348529980523
1638.658373,0.9942077401968297
1638.778176,0.99418576844856
1638.897978,0.9940344648890951
1639.01778,0.9938778174015749
1639.137583,0.9939520628475677
1639.257385,0.9941974004900982
1639.377188,0.994471240160185
1639.49699,0.994537474150347
1639.616792,0.9946367339432485
1639.736595,0.9947422704993352
1639.856397,0.9947974802274037
1639.9762,0.994737893642974
1640.096002,0.9945906833285468
1640.215804,0.9945447343004078
1640.335607,0.9945961535923484
1640.455409,0.994534689449318
1640.575212,0.9943206886114645
1640.695014,0.9943364984361012
1640.814816,0.9943600644903707
1640.934619,0.9946800015822393
1641.054421,0.9947456526288044
1641.174223,0.9947923072939561
1641.294026,0.9949197483509459
1641.413828,0.9949938726332933
1641.533631,0.995014867225498
1641.653433,0.994942532274058
1641.773235,0.994912584954546
1641.893038,0.994855976039001
1642.01284,0.9948202613505437
1642.132643,0.9947178001404675
1642.252445,0.9946130618706794
1642.372247,0.9946949218941652
1642.49205,0.9949522827586517
1642.611852,0.9951884129510895
1642.731655,0.9951683103481849
1642.851457,0.9952622586709728
1642.971259,0.9953047572767568
1643.091062,0.9953042596245026
1643.210864,0.9953250617009097
1643.330667,0.9951983648849786
1643.450469,0.9951509945702326
1643.570271,0.9951319873677557
1643.690074,0.9951218370732511
1643.809876,0.994953775188195
1643.929679,0.9950138722111282
1644.049481,0.9951727886156576
1644.169283,0.9954357480018151
1644.289086,0.9955522207978571
1644.408888,0.9955913467689547
1644.528691,0.9956407293244317
1644.648493,0.9955574972386099
1644.768295,0.9957292457197642
1644.888098,0.9956068781151085
1645.0079,0.9956343572441547
1645.127703,0.9955214587095111
1645.247505,0.9956040904197525
1645.367307,0.995582087812484
1645.48711,0.9956317685981911
1645.606912,0.9955960260592809
1645.726715,0.995663131492865
1645.846517,0.9957616074461252
1645.966319,0.9957170978970682
1646.086122,0.9958425661557375
1646.205924,0.9959109828901204
1646.325727,0.9959876709882568
1646.445529,0.9960056985282504
1646.565331,0.9958720435319588
1646.685134,0.9958760270280999
1646.804936,0.9959171575573558
1646.924738,0.996013268200324
1647.044541,0.9958591968654584
1647.164343,0.9958776204310179
1647.284146,0.9959149665420193
1647.403948,0.9960638669595462
1647.52375,0.9961127748960938
1647.643553,0.9961372795717626
1647.763355,0.996176328918484
1647.883158,0.9961527198192576
1648.00296,0.9963315452815702
1648.122762,0.9961993408574689
1648.242565,0.9961760300656302
1648.362367,0.9962852169418569
1648.48217,0.996343999503725
1648.601972,0.9960689468982215
1648.721774,0.9962363005386126
1648.841577,0.9962573213463226
1648.961379,0.996407169715768
1649.081182,0.9964545998258741
1649.200984,0.9964187281059753
1649.320786,0.9964925654693685
1649.440589,0.9965539513020656
1649.560391,0.9966163375320858
1649.680194,0.996447525023331
1649.799996,0.9964565927370668
1649.919798,0.9965057192580474
1650.039601,0.996516581229585
1650.159403,0.996606271757909
1650.279206,0.996545679938596
1650.399008,0.9964884798582255
1650.51881,0.9966333798171687
1650.638613,0.9966450404959274
1650.758415,0.9966243104946778
1650.878218,0.996645638483131
1650.99802,0.9967686321434727
1651.117822,0.9968266457660434
1651.237625,0.9968550557302879
1651.357427,0.996835916296957
1651.47723,0.9968576475568021
1651.597032,0.9968633296615872
1651.716834,0.9967954455803164
1651.836637,0.9967772043905697
1651.956439,0.9967399256202428
1652.076242,0.996965812479403
1652.196044,0.9969391938475701
1652.315846,0.9969057969439774
1652.435649,0.996812291565695
1652.555451,0.996974685514619
1652.675254,0.9970450744121152
1652.795056,0.9970350043077177
1652.914858,0.9970721944069694
1653.034661,0.9970615257915665
1653.154463,0.9969948246066705
1653.274265,0.9970148644040444
1653.394068,0.9969488642046516
1653.51387,0.9969175605017863
1653.633673,0.9971236446596059
1653.753475,0.9971822772536932
1653.873277,0.9971925482840447
1653.99308,0.9971797843011163
1654.112882,0.997139598765553
1654.232685,0.9972805045456175
1654.352487,0.9972414119160599
1654.472289,0.9972184756273541
1654.592092,0.997318501656681
1654.711894,0.9972962617020705
1654.831697,0.99730982502346
1654.951499,0.9972028194201883
1655.071301,0.9972610577653855
1655.191104,0.9973754501689902
1655.310906,0.9973438338683408
1655.430709,0.9974300080982602
1655.550511,0.9973656759374724
1655.670313,0.9974785841224711
1655.790116,0.9974684098928017
1655.909918,0.997416842109049
1656.029721,0.9975265639962742
1656.149523,0.997496239649661
1656.269325,0.9975451181629177
1656.389128,0.9975057159089499
1656.50893,0.9974587344961515
1656.628733,0.9975311526290224
1656.748535,0.9975758430257176
1656.868337,0.997655452754377
1656.98814,0.9976576475987874
1657.107942,0.9977059353974864
1657.227745,0.9976660279582247
1657.347547,0.9976019798551958
1657.467349,0.9976215330456216
1657.587152,0.9975807311593243
1657.706954,0.997718706115192
1657.826757,0.9977097266872444
1657.946559,0.9977286833521392
1658.066361,0.9975633734056151
1658.186164,0.9977664979858211
1658.305966,0.9977995246034919
1658.425769,0.9978328516641725
1658.545571,0.9978389384631323
1658.665373,0.9978911268043271
1658.785176,0.9979295463522807
1658.904978,0.99786937301488
1659.02478,0.9977272865329603
1659.144583,0.9978631862439463
1659.264385,0.9978638847484211
1659.384188,0.9979032013600124
1659.50399,0.9978675768516251
1659.623792,0.997833450364063
1659.743595,0.9978323527478713
1659.863397,0.9980042940745697
1659.9832,0.997968665957237
1660.103002,0.9979166731441651
1660.222804,0.9980042940745697
1660.342607,0.9980560918415726
1660.462409,0.9980816424045695
1660.582212,0.9979853321731209
1660.702014,0.9980292444938005
1660.821816,0.9979732566236589
1660.941619,0.9980088849048814
1661.061421,0.9980039946733265
1661.181224,0.9981029017699642
1661.301026,0.9979661710386907
1661.420828,0.9980254519898772
1661.540631,0.9981483164851717
1661.660433,0.9981244610254816
1661.780236,0.9981421279847938
1661.900038,0.9981544052084729
1662.01984,0.9982004211872131
1662.139643,0.9981793593805289
1662.259445,0.9980991089861438
1662.379248,0.9981108866251177
1662.49905,0.9980542953422241
1662.618852,0.9982162927000882
1662.738655,0.9981957296562587
1662.858457,0.9982097044942975
1662.97826,0.9980981108875339
1663.098062,0.9981812559231135
1663.217864,0.9982749895437693
1663.337667,0.9982695988733805
1663.457469,0.9982736917871263
1663.577272,0.9983488646263399
1663.697074,0.9983299960111074
1663.816876,0.9982425461338174
1663.936679,0.9983245052112291
1664.056481,0.9981968276721652
1664.176284,0.9983011446911262
1664.296086,0.9983225085642152
1664.415888,0.9983617434097615
1664.535691,0.9983504619858011
1664.655493,0.9983275001892371
1664.775296,0.9983565519421935
1664.895098,0.9983921939073032
1665.0149,0.998408467832696
1665.134703,0.9984158560826945
1665.254505,0.9983923935857619
1665.374307,0.9984159559242851
1665.49411,0.9983923935857619
1665.613912,0.9983311940078213
1665.733715,0.9983816110061373
1665.853517,0.9984544955239932
1665.973319,0.9984444111845144
1666.093122,0.998450102333878
1666.212924,0.9984681744442823
1666.332727,0.9984431132076236
1666.452529,0.998420049438096
1666.572331,0.9984481054356702
1666.692134,0.9984989277376535
1666.811936,0.9985657295504149
1666.931739,0.9985123077129308
1667.051541,0.9985306805084219
1667.171343,0.9984599870388203
1667.291146,0.9984981289388308
1667.410948,0.9985087130750934
1667.530751,0.9986014788434413
1667.650553,0.9985491534968859
1667.770355,0.9985274852153567
1667.890158,0.9985717209627664
1668.00996,0.9986236480423488
1668.129763,0.9986101667140994
1668.249565,0.998525687867501
1668.369367,0.9985841033288768
1668.48917,0.9987215179554043
1668.608972,0.9986864634453344
1668.728775,0.9986478150270508
1668.848577,0.9985864000749557
1668.968379,0.9985583401913568
1669.088182,0.9986181556273888
1669.207984,0.9986117644916443
1669.327787,0.9986326356956255
1669.447589,0.9985627338577198
1669.567391,0.9987637647691276
1669.687194,0.9986568028978313
1669.806996,0.998619254107964
1669.926799,0.9987060378918469
1670.046601,0.9986706843238673
1670.166403,0.9987931288554619
1670.286206,0.9986652915167326
1670.406008,0.9986169572863209
1670.525811,0.9986641929855161
1670.645613,0.9986978485359126
1670.765415,0.998662295525352
1670.885218,0.998678074514275
1671.00502,0.9986820692345625
1671.124822,0.9987964248782255
1671.244625,0.9987545761847594
1671.364427,0.9987388958610042
1671.48423,0.9987096332400549
1671.604032,0.9987325039525248
1671.723834,0.9988096090780494
1671.843637,0.9988141037314032
1671.963439,0.9987549756866697
1672.083242,0.9987279097935732
1672.203044,0.9987683590930125
1672.322846,0.9987530780540187
1672.442649,0.9987683590930125
1672.562451,0.9987421917047986
1672.682254,0.998821594865273
1672.802056,0.9988420709178465
1672.921858,0.9988250907469728
1673.041661,0.9987985223529201
1673.161463,0.998787835265907
1673.281266,0.998904800169578
1673.401068,0.9988412718445094
1673.52087,0.9988724361783521
1673.640673,0.9988268886337542
1673.760475,0.9988664429617147
1673.880278,0.9987926294590223
1674.00008,0.9987399944743938
1674.119882,0.9988064128924143
1674.239685,0.9988535576677108
1674.359487,0.998884722384877
1674.47929,0.9988677414889345
1674.599092,0.9989222811565392
1674.718894,0.998862347617694
1674.838697,0.9988423705705127
1674.958499,0.9988716370807227
1675.078302,0.9988877190435392
1675.198104,0.9988844227195053
1675.317906,0.9989338687222084
1675.437709,0.9988934127197647
1675.557511,0.9988343798635111
1675.677314,0.9988791286460942
1675.797116,0.9989057990748776
1675.916918,0.99889610973562
1676.036721,0.9989638371877948
1676.156523,0.9989256774980689
1676.276326,0.9989611399890755
1676.396128,0.9989335690420927
1676.51593,0.9989044006077379
1676.635733,0.9988883183763504
1676.755535,0.9989561451958626
1676.875338,0.9988992063183599
1676.99514,0.9989455563168447
1677.114942,0.9989771234951831
1677.234745,0.9989541472855702
1677.354547,0.9989773232906278
1677.474349,0.9989949054462403
1677.594152,0.9990355254048938
1677.713954,0.9989571441525072
1677.833757,0.9989348676565766
1677.953559,0.99900020013327
1678.073361,0.9989996007333297
1678.193164,0.9990055547886931
1678.312966,0.9989627383281783
1678.432769,0.9990231774021107
1678.552571,0.9990521594848701
1678.672373,0.9989799206350449
1678.792176,0.9989911092728123
1678.911978,0.9989323703225291
1679.031781,0.9990116887016307
1679.151583,0.9989579433185423
1679.271385,0.9991218657857135
1679.391188,0.999059022996782
1679.51099,0.9990277829095742
1679.630793,0.9991244934796759
1679.750595,0.9990623598594913
1679.870397,0.9990665958928775
1679.9902,0.9990880061194373
1680.110002,0.9990033070287236
1680.229805,0.9990222083500986
1680.349607,0.99901559484497
1680.469409,0.9990537579696042
1680.589212,0.9990365544120149
1680.709014,0.999064148182716
1680.828817,0.9990686240001257
1680.948619,0.9990958290091517
1681.068421,0.9991580546350683
1681.188224,0.9990405405758195
1681.308026,0.9990770062210445
1681.427829,0.9990570548524452
1681.547631,0.9990483431129102
1681.667433,0.9990867772419455
1681.787236,0.9991399800293452
1681.907038,0.999100924410873
1682.026841,0.9990629093439404
1682.146643,0.9990418493197848
1682.266445,0.9990982867879141
1682.386248,0.999119817587988
1682.50605,0.9990793041008013
1682.625853,0.9991163006924199
1682.745655,0.9991408292986892
1682.865457,0.9990832304901818
1682.98526,0.9990645178365193
1683.105062,0.9991037418794524
1683.224864,0.9990929915810265
1683.344667,0.9990999852564454
1683.464469,0.9991147620545014
1683.584272,0.9992141889113748
1683.704074,0.9991489223721834
1683.823876,0.9991489823211206
1683.943679,0.9990897045704913
1684.063481,0.9991124241286937
1684.183284,0.9992501412846712
1684.303086,0.9992108415494487
1684.422888,0.9991923463279455
1684.542691,0.999218245729217
1684.662493,0.9991124041464454
1684.782296,0.9990334873745008
1684.902098,0.9990989262110224
1685.0219,0.9992318152051306
1685.141703,0.9992466039454321
1685.261505,0.9991716932355973
1685.381308,0.9991114549901123
1685.50111,0.9991763793618276
1685.620912,0.9992194447918313
1685.740715,0.999222972042697
1685.860517,0.9992081536759002
1685.98032,0.9991864611023576
1686.100122,0.9992173464332006
1686.219924,0.9991851122015456
1686.339727,0.9992422972018501
1686.459529,0.9992067547854643
1686.579332,0.999230016589482
1686.699134,0.9992913412173271
1686.818936,0.999176539230061
1686.938739,0.9992026180780624
1687.058541,0.9992001900186506
1687.178344,0.9992782505865009
1687.298146,0.9991788872976872
1687.417948,0.9992620224394843
1687.537751,0.9992621723287989
1687.657553,0.9992795996130498
1687.777356,0.9992492519524411
1687.897158,0.999237520835085
1688.01696,0.9992206638402976
1688.136763,0.9992441757791347
1688.256565,0.9992615427938286
1688.376368,0.9992481927487954
1688.49617,0.999219254940155
1688.615972,0.999232104982399
1688.735775,0.9993013941387858
1688.855577,0.9992457146163503
1688.97538,0.9992857851729157
1689.095182,0.9993373796299037
1689.214984,0.9993124065008272
1689.334787,0.9992908815434158
1689.454589,0.9993226794851691
1689.574391,0.9993553178968635
1689.694194,0.999339458253815
1689.813996,0.9992896424234909
1689.933799,0.9993025033639489
1690.053601,0.9993126163564546
1690.173403,0.9993795225757803
1690.293206,0.9992862148658957
1690.413008,0.9993088889273473
1690.532811,0.9992301065201875
1690.652613,0.9992979865268418
1690.772415,0.9992606334662385
1690.892218,0.9993152945178552
1691.01202,0.9992948487360904
1691.131823,0.9992979565479027
1691.251625,0.9992821178008138
1691.371427,0.9993341018086741
1691.49123,0.9993333623017123
1691.611032,0.9993438353702281
1691.730835,0.9993815213368243
1691.850637,0.9993531692852398
1691.970439,0.9993210505905291
1692.090242,0.9993358006780911
1692.210044,0.9993184223796221
1692.329847,0.9993591854094274
1692.449649,0.999393454023427
1692.569451,0.9994031182048537
1692.689254,0.9993351011432755
1692.809056,0.9993663808214658
1692.928859,0.9993088989204362
1693.048661,0.9993657412271867
1693.168463,0.9993507608470039
1693.288266,0.999386268410325
1693.408068,0.9993929443328955
1693.527871,0.9993185722773967
1693.647673,0.9993139354499788
1693.767475,0.9993563572269345
