nu,[0]HFC-143-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
428.724333,1.0
428.844862,1.0
428.965391,1.0
429.08592,1.0
429.206449,1.0
429.326978,1.0
429.447507,1.0
429.568036,1.0
429.688565,1.0
429.809094,1.0
429.929623,1.0
430.050152,1.0
430.170681,1.0
430.29121,1.0
430.411739,1.0
430.532268,1.0
430.652797,1.0
430.773326,1.0
430.893855,1.0
431.014384,1.0
431.134913,1.0
431.255442,1.0
431.375971,1.0
431.4965,1.0
431.617029,1.0
431.737558,1.0
431.858086,1.0
431.978615,1.0
432.099144,1.0
432.219673,1.0
432.340202,1.0
432.460731,1.0
432.58126,1.0
432.701789,1.0
432.822318,1.0
432.942847,1.0
433.063376,1.0
433.183905,1.0
433.304434,1.0
433.424963,1.0
433.545492,1.0
433.666021,1.0
433.78655,1.0
433.907079,1.0
434.027608,1.0
434.148137,1.0
434.268666,1.0
434.389195,1.0
434.509724,1.0
434.630253,1.0
434.750782,1.0
434.871311,1.0
434.99184,1.0
435.112369,1.0
435.232898,1.0
435.353427,1.0
435.473956,1.0
435.594485,1.0
435.715014,1.0
435.835543,1.0
435.956072,1.0
436.076601,1.0
436.19713,1.0
436.317659,1.0
436.438188,1.0
436.558717,1.0
436.679246,1.0
436.799775,1.0
436.920304,1.0
437.040833,1.0
437.161362,1.0
437.281891,1.0
437.40242,1.0
437.522949,1.0
437.643478,1.0
437.764007,1.0
437.884536,1.0
438.005065,1.0
438.125594,1.0
438.246123,1.0
438.366652,1.0
438.487181,1.0
438.60771,1.0
438.728239,1.0
438.848768,1.0
438.969297,1.0
439.089826,1.0
439.210355,1.0
439.330884,1.0
439.451413,1.0
439.571942,1.0
439.692471,1.0
439.813,1.0
439.933529,1.0
440.054058,1.0
440.174587,1.0
440.295116,1.0
440.415645,1.0
440.536174,1.0
440.656703,1.0
440.777232,1.0
440.897761,1.0
441.01829,1.0
441.138819,1.0
441.259348,1.0
441.379877,1.0
441.500406,1.0
441.620935,1.0
441.741464,1.0
441.861993,1.0
441.982522,1.0
442.103051,1.0
442.22358,1.0
442.344109,1.0
442.464638,1.0
442.585167,1.0
442.705696,1.0
442.826225,1.0
442.946754,1.0
443.067283,1.0
443.187812,1.0
443.308341,1.0
443.42887,1.0
443.549399,1.0
443.669928,1.0
443.790457,1.0
443.910986,1.0
444.031515,1.0
444.152044,1.0
444.272573,1.0
444.393102,1.0
444.513631,1.0
444.63416,1.0
444.754689,1.0
444.875218,1.0
444.995747,1.0
445.116276,1.0
445.236805,1.0
445.357334,1.0
445.477863,1.0
445.598392,1.0
445.718921,1.0
445.83945,1.0
445.959979,1.0
446.080508,1.0
446.201037,1.0
446.321566,1.0
446.442095,1.0
446.562624,1.0
446.683153,1.0
446.803682,1.0
446.924211,1.0
447.04474,1.0
447.165269,1.0
447.285798,1.0
447.406327,1.0
447.526856,1.0
447.647385,1.0
447.767914,1.0
447.888443,1.0
448.008972,1.0
448.129501,1.0
448.25003,1.0
448.370559,1.0
448.491088,1.0
448.611617,1.0
448.732146,1.0
448.852675,1.0
448.973204,1.0
449.093733,1.0
449.214262,1.0
449.334791,1.0
449.45532,1.0
449.575849,1.0
449.696378,1.0
449.816907,1.0
449.937436,1.0
450.057964,1.0
450.178493,1.0
450.299022,1.0
450.419551,1.0
450.54008,1.0
450.660609,1.0
450.781138,1.0
450.901667,1.0
451.022196,1.0
451.142725,1.0
451.263254,1.0
451.383783,1.0
451.504312,1.0
451.624841,1.0
451.74537,1.0
451.865899,1.0
451.986428,1.0
452.106957,1.0
452.227486,1.0
452.348015,1.0
452.468544,1.0
452.589073,1.0
452.709602,1.0
452.830131,1.0
452.95066,1.0
453.071189,1.0
453.191718,1.0
453.312247,1.0
453.432776,1.0
453.553305,1.0
453.673834,1.0
453.794363,1.0
453.914892,1.0
454.035421,1.0
454.15595,1.0
454.276479,1.0
454.397008,1.0
454.517537,1.0
454.638066,1.0
454.758595,1.0
454.879124,1.0
454.999653,1.0
455.120182,1.0
455.240711,1.0
455.36124,1.0
455.481769,1.0
455.602298,1.0
455.722827,1.0
455.843356,1.0
455.963885,1.0
456.084414,1.0
456.204943,1.0
456.325472,1.0
456.446001,1.0
456.56653,1.0
456.687059,1.0
456.807588,1.0
456.928117,1.0
457.048646,1.0
457.169175,1.0
457.289704,1.0
457.410233,1.0
457.530762,1.0
457.651291,1.0
457.77182,1.0
