nu,[0]Pentafluoropropionaldehyde-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
967.614422,1.0
967.674687,1.0
967.734952,1.0
967.795217,1.0
967.855482,1.0
967.915747,1.0
967.976012,1.0
968.036277,1.0
968.096542,1.0
968.156807,1.0
968.217072,1.0
968.277337,1.0
968.337602,1.0
968.397867,1.0
968.458132,1.0
968.518397,1.0
968.578662,1.0
968.638927,1.0
968.699191,1.0
968.759456,1.0
968.819721,1.0
968.879986,1.0
968.940251,1.0
969.000516,1.0
969.060781,1.0
969.121046,1.0
969.181311,1.0
969.241576,1.0
969.301841,1.0
969.362106,1.0
969.422371,1.0
969.482636,1.0
969.542901,1.0
969.603166,1.0
969.663431,1.0
969.723696,1.0
969.783961,1.0
969.844226,1.0
969.904491,1.0
969.964756,1.0
970.025021,1.0
970.085286,1.0
970.145551,1.0
970.205816,1.0
970.266081,1.0
970.326346,1.0
970.386611,1.0
970.446876,1.0
970.507141,1.0
970.567406,1.0
970.627671,1.0
970.687936,1.0
970.7482,1.0
970.808465,1.0
970.86873,1.0
970.928995,1.0
970.98926,1.0
971.049525,1.0
971.10979,1.0
971.170055,1.0
971.23032,1.0
971.290585,1.0
971.35085,1.0
971.411115,1.0
971.47138,1.0
971.531645,1.0
971.59191,1.0
971.652175,1.0
971.71244,1.0
971.772705,1.0
971.83297,1.0
971.893235,1.0
971.9535,1.0
972.013765,1.0
972.07403,1.0
972.134295,1.0
972.19456,1.0
972.254825,1.0
972.31509,1.0
972.375355,1.0
972.43562,1.0
972.495885,1.0
972.55615,1.0
972.616415,1.0
972.67668,1.0
972.736945,1.0
972.797209,1.0
972.857474,1.0
972.917739,1.0
972.978004,1.0
973.038269,1.0
973.098534,1.0
973.158799,1.0
973.219064,1.0
973.279329,1.0
973.339594,1.0
973.399859,1.0
973.460124,1.0
973.520389,1.0
973.580654,1.0
973.640919,1.0
973.701184,1.0
973.761449,1.0
973.821714,1.0
973.881979,1.0
973.942244,1.0
974.002509,1.0
974.062774,1.0
974.123039,1.0
974.183304,1.0
974.243569,1.0
974.303834,1.0
974.364099,1.0
974.424364,1.0
974.484629,1.0
974.544894,1.0
974.605159,1.0
974.665424,1.0
974.725689,1.0
974.785954,1.0
974.846218,1.0
974.906483,1.0
974.966748,1.0
975.027013,1.0
975.087278,1.0
975.147543,1.0
975.207808,1.0
975.268073,1.0
975.328338,1.0
975.388603,1.0
975.448868,1.0
975.509133,1.0
975.569398,1.0
975.629663,1.0
975.689928,1.0
975.750193,1.0
975.810458,1.0
975.870723,1.0
975.930988,1.0
975.991253,1.0
976.051518,1.0
976.111783,1.0
976.172048,1.0
976.232313,1.0
976.292578,1.0
976.352843,1.0
976.413108,1.0
976.473373,1.0
976.533638,1.0
976.593903,1.0
976.654168,1.0
976.714433,1.0
976.774698,1.0
976.834963,1.0
976.895228,1.0
976.955492,1.0
977.015757,1.0
977.076022,1.0
977.136287,1.0
977.196552,1.0
977.256817,1.0
977.317082,1.0
977.377347,1.0
977.437612,1.0
977.497877,1.0
977.558142,1.0
977.618407,1.0
977.678672,1.0
977.738937,1.0
977.799202,1.0
977.859467,1.0
977.919732,1.0
977.979997,1.0
978.040262,1.0
978.100527,1.0
978.160792,1.0
978.221057,1.0
978.281322,1.0
978.341587,1.0
978.401852,1.0
978.462117,1.0
978.522382,1.0
978.582647,1.0
978.642912,1.0
978.703177,1.0
978.763442,1.0
978.823707,1.0
978.883972,1.0
978.944237,1.0
979.004501,1.0
979.064766,1.0
979.125031,1.0
979.185296,1.0
979.245561,1.0
979.305826,1.0
979.366091,1.0
979.426356,1.0
979.486621,1.0
979.546886,1.0
979.607151,1.0
979.667416,1.0
979.727681,1.0
979.787946,1.0
979.848211,1.0
979.908476,1.0
979.968741,1.0
980.029006,1.0
980.089271,1.0
980.149536,1.0
980.209801,1.0
980.270066,1.0
980.330331,1.0
980.390596,1.0
980.450861,1.0
980.511126,1.0
980.571391,1.0
980.631656,1.0
980.691921,1.0
980.752186,1.0
980.812451,1.0
980.872716,1.0
980.932981,1.0
980.993246,1.0
981.05351,1.0
981.113775,1.0
981.17404,1.0
981.234305,1.0
981.29457,1.0
981.354835,1.0
981.4151,1.0
981.475365,1.0
981.53563,1.0
981.595895,1.0
981.65616,1.0
981.716425,1.0
981.77669,1.0
981.836955,1.0
981.89722,1.0
981.957485,1.0
982.01775,1.0
982.078015,1.0
982.13828,1.0
982.198545,1.0
982.25881,1.0
982.319075,1.0
982.37934,1.0
982.439605,1.0
982.49987,1.0
982.560135,1.0
982.6204,1.0
982.680665,1.0
982.74093,1.0
982.801195,1.0
982.86146,1.0
982.921725,1.0
982.98199,1.0
983.042255,1.0
983.10252,1.0
983.162784,1.0
983.223049,1.0
983.283314,1.0
983.343579,1.0
983.403844,1.0
983.464109,1.0
983.524374,1.0
983.584639,1.0
983.644904,1.0
983.705169,1.0
983.765434,1.0
983.825699,1.0
983.885964,1.0
983.946229,1.0
984.006494,1.0
984.066759,1.0
984.127024,1.0
984.187289,1.0
984.247554,1.0
984.307819,1.0
984.368084,1.0
984.428349,1.0
984.488614,1.0
984.548879,1.0
984.609144,1.0
984.669409,1.0
984.729674,1.0
984.789939,1.0
984.850204,1.0
984.910469,1.0
984.970734,1.0
985.030999,1.0
985.091264,1.0
985.151529,1.0
985.211793,1.0
985.272058,1.0
985.332323,1.0
985.392588,1.0
985.452853,1.0
985.513118,1.0
985.573383,1.0
985.633648,1.0
985.693913,1.0
985.754178,1.0
985.814443,1.0
985.874708,1.0
985.934973,1.0
985.995238,1.0
986.055503,1.0
986.115768,1.0
986.176033,1.0
986.236298,1.0
986.296563,1.0
986.356828,1.0
986.417093,1.0
986.477358,1.0
986.537623,1.0
986.597888,1.0
986.658153,1.0
986.718418,1.0
986.778683,1.0
986.838948,1.0
986.899213,1.0
986.959478,1.0
987.019743,1.0
987.080008,1.0
987.140273,1.0
987.200538,1.0
987.260802,1.0
987.321067,1.0
987.381332,1.0
987.441597,1.0
987.501862,1.0
987.562127,1.0
987.622392,1.0
987.682657,1.0
987.742922,1.0
987.803187,1.0
987.863452,1.0
987.923717,1.0
987.983982,1.0
988.044247,1.0
988.104512,1.0
988.164777,1.0
988.225042,1.0
988.285307,1.0
988.345572,1.0
988.405837,1.0
988.466102,1.0
988.526367,1.0
988.586632,1.0
988.646897,1.0
988.707162,1.0
988.767427,1.0
988.827692,1.0
988.887957,1.0
988.948222,1.0
989.008487,1.0
989.068752,1.0
989.129017,1.0
989.189282,1.0
989.249547,1.0
989.309811,1.0
989.370076,1.0
989.430341,1.0
989.490606,1.0
989.550871,1.0
989.611136,1.0
989.671401,1.0
989.731666,1.0
989.791931,1.0
989.852196,1.0
989.912461,1.0
989.972726,1.0
990.032991,1.0
990.093256,1.0
990.153521,1.0
990.213786,1.0
990.274051,1.0
990.334316,1.0
990.394581,1.0
990.454846,1.0
990.515111,1.0
990.575376,1.0
990.635641,1.0
990.695906,1.0
990.756171,1.0
990.816436,1.0
990.876701,1.0
990.936966,1.0
990.997231,1.0
991.057496,1.0
991.117761,1.0
991.178026,1.0
991.238291,1.0
991.298556,1.0
991.358821,1.0
991.419085,1.0
991.47935,1.0
991.539615,1.0
991.59988,1.0
991.660145,1.0
991.72041,1.0
991.780675,1.0
991.84094,1.0
991.901205,1.0
991.96147,1.0
992.021735,1.0
992.082,1.0
992.142265,1.0
992.20253,1.0
992.262795,1.0
992.32306,1.0
992.383325,1.0
992.44359,1.0
992.503855,1.0
992.56412,1.0
992.624385,1.0
992.68465,1.0
992.744915,1.0
992.80518,1.0
992.865445,1.0
992.92571,1.0
992.985975,1.0
993.04624,1.0
993.106505,1.0
993.16677,1.0
993.227035,1.0
993.2873,1.0
993.347565,1.0
993.40783,1.0
993.468094,1.0
993.528359,1.0
993.588624,1.0
993.648889,1.0
993.709154,1.0
993.769419,1.0
993.829684,1.0
993.889949,1.0
993.950214,1.0
994.010479,1.0
994.070744,1.0
994.131009,1.0
994.191274,1.0
994.251539,1.0
994.311804,1.0
994.372069,1.0
994.432334,1.0
994.492599,1.0
994.552864,1.0
994.613129,1.0
994.673394,1.0
994.733659,1.0
994.793924,1.0
994.854189,1.0
994.914454,1.0
994.974719,1.0
995.034984,1.0
995.095249,1.0
995.155514,1.0
995.215779,1.0
995.276044,1.0
995.336309,1.0
995.396574,1.0
995.456839,1.0
995.517103,1.0
995.577368,1.0
995.637633,1.0
995.697898,1.0
995.758163,1.0
995.818428,1.0
995.878693,1.0
995.938958,1.0
995.999223,1.0
996.059488,1.0
996.119753,1.0
996.180018,1.0
996.240283,1.0
996.300548,1.0
996.360813,1.0
996.421078,1.0
996.481343,1.0
996.541608,1.0
996.601873,1.0
996.662138,1.0
996.722403,1.0
996.782668,1.0
996.842933,1.0
996.903198,1.0
996.963463,1.0
997.023728,1.0
997.083993,1.0
997.144258,1.0
997.204523,1.0
997.264788,1.0
997.325053,1.0
997.385318,1.0
997.445583,1.0
997.505848,1.0
997.566112,1.0
997.626377,1.0
997.686642,1.0
997.746907,1.0
997.807172,1.0
997.867437,1.0
997.927702,1.0
997.987967,1.0
998.048232,1.0
998.108497,1.0
998.168762,1.0
998.229027,1.0
998.289292,1.0
998.349557,1.0
998.409822,1.0
998.470087,1.0
998.530352,1.0
998.590617,1.0
998.650882,1.0
998.711147,1.0
998.771412,1.0
998.831677,1.0
998.891942,1.0
998.952207,1.0
999.012472,1.0
999.072737,1.0
999.133002,1.0
999.193267,1.0
999.253532,1.0
999.313797,1.0
999.374062,1.0
999.434327,1.0
999.494592,1.0
999.554857,1.0
999.615122,1.0
999.675386,1.0
999.735651,1.0
999.795916,1.0
999.856181,1.0
999.916446,1.0
999.976711,1.0
1000.036976,1.0
1000.097241,1.0
1000.157506,1.0
1000.217771,1.0
1000.278036,1.0
1000.338301,1.0
1000.398566,1.0
1000.458831,1.0
1000.519096,1.0
1000.579361,1.0
1000.639626,1.0
1000.699891,1.0
1000.760156,1.0
1000.820421,1.0
1000.880686,1.0
1000.940951,1.0
1001.001216,1.0
1001.061481,1.0
1001.121746,1.0
1001.182011,1.0
1001.242276,1.0
1001.302541,1.0
1001.362806,1.0
1001.423071,1.0
1001.483336,1.0
1001.543601,1.0
1001.603866,1.0
1001.664131,1.0
1001.724395,1.0
1001.78466,1.0
1001.844925,1.0
1001.90519,1.0
1001.965455,1.0
1002.02572,1.0
1002.085985,1.0
1002.14625,1.0
1002.206515,1.0
1002.26678,1.0
1002.327045,1.0
1002.38731,1.0
1002.447575,1.0
1002.50784,1.0
1002.568105,1.0
1002.62837,1.0
1002.688635,1.0
1002.7489,1.0
1002.809165,1.0
1002.86943,1.0
1002.929695,1.0
1002.98996,1.0
1003.050225,1.0
1003.11049,1.0
1003.170755,1.0
1003.23102,1.0
1003.291285,1.0
1003.35155,1.0
1003.411815,1.0
1003.47208,1.0
1003.532345,1.0
1003.59261,1.0
1003.652875,1.0
1003.71314,1.0
1003.773404,1.0
1003.833669,1.0
1003.893934,1.0
1003.954199,1.0
1004.014464,1.0
1004.074729,1.0
1004.134994,1.0
1004.195259,1.0
1004.255524,1.0
1004.315789,1.0
1004.376054,1.0
1004.436319,1.0
1004.496584,1.0
1004.556849,1.0
1004.617114,1.0
1004.677379,1.0
1004.737644,1.0
1004.797909,1.0
1004.858174,1.0
1004.918439,1.0
1004.978704,0.9993623833639373
1005.038969,0.9984703710766824
1005.099234,1.0
1005.159499,1.0
1005.219764,1.0
1005.280029,1.0
1005.340294,1.0
1005.400559,1.0
1005.460824,1.0
1005.521089,1.0
1005.581354,1.0
1005.641619,1.0
1005.701884,1.0
1005.762149,1.0
1005.822413,1.0
1005.882678,1.0
1005.942943,1.0
1006.003208,1.0
1006.063473,1.0
1006.123738,1.0
1006.184003,1.0
1006.244268,1.0
1006.304533,1.0
1006.364798,1.0
1006.425063,1.0
1006.485328,1.0
1006.545593,1.0
1006.605858,1.0
1006.666123,1.0
1006.726388,1.0
1006.786653,1.0
1006.846918,1.0
1006.907183,1.0
1006.967448,1.0
1007.027713,1.0
1007.087978,1.0
1007.148243,1.0
1007.208508,1.0
1007.268773,1.0
1007.329038,1.0
1007.389303,1.0
1007.449568,1.0
1007.509833,1.0
1007.570098,0.9956727894720816
1007.630363,0.9971974345395026
1007.690628,1.0
1007.750893,1.0
1007.811158,1.0
1007.871423,1.0
1007.931687,1.0
1007.991952,1.0
1008.052217,1.0
1008.112482,0.9932610095295049
1008.172747,0.9951647277487163
1008.233012,1.0
1008.293277,1.0
1008.353542,1.0
1008.413807,1.0
1008.474072,1.0
1008.534337,0.9982155939489279
1008.594602,1.0
1008.654867,1.0
1008.715132,1.0
1008.775397,1.0
1008.835662,0.9874494237244881
1008.895927,0.9893422011268465
1008.956192,0.9956727894720816
1009.016457,0.9946569252738888
1009.076722,0.9940234311677721
1009.136987,0.9996174531896973
1009.197252,1.0
1009.257517,1.0
1009.317782,1.0
1009.378047,1.0
1009.438312,1.0
1009.498577,1.0
1009.558842,1.0
1009.619107,1.0
1009.679372,1.0
1009.739637,1.0
1009.799902,1.0
1009.860167,1.0
1009.920432,1.0
1009.980696,1.0
1010.040961,1.0
1010.101226,1.0
1010.161491,0.9933902411931821
1010.221756,0.9796704885804141
1010.282021,0.9820490723824518
1010.342286,1.0
1010.402551,1.0
1010.462816,1.0
1010.523081,0.9931350720181035
1010.583346,0.9970703996786348
1010.643611,1.0
1010.703876,1.0
1010.764141,0.9983430742197172
1010.824406,0.9940234311677721
1010.884671,0.9991073886147656
1010.944936,1.0
1011.005201,1.0
1011.065466,1.0
1011.125731,1.0
1011.185996,1.0
1011.246261,1.0
1011.306526,1.0
1011.366791,1.0
1011.427056,0.998725213231857
1011.487321,0.9926283052152349
1011.547586,0.9957989492065581
1011.607851,1.0
1011.668116,1.0
1011.728381,1.0
1011.788646,1.0
1011.848911,1.0
1011.909176,1.0
1011.969441,1.0
1012.029705,1.0
1012.08997,1.0
1012.150235,1.0
1012.2105,1.0
1012.270765,1.0
1012.33103,1.0
1012.391295,1.0
1012.45156,1.0
1012.511825,1.0
1012.57209,1.0
1012.632355,1.0
1012.69262,1.0
1012.752885,1.0
1012.81315,1.0
1012.873415,0.9970703996786348
1012.93368,0.9966889935113701
1012.993945,0.9985978838845884
1013.05421,0.9946569252738888
1013.114475,0.9877032308392025
1013.17474,0.9877032308392025
1013.235005,0.9954170339856651
1013.29527,1.0
1013.355535,1.0
1013.4158,1.0
1013.476065,1.0
1013.53633,0.9997449025428908
1013.596595,0.9980883295739756
1013.65686,1.0
1013.717125,1.0
1013.77739,1.0
1013.837655,1.0
1013.89792,1.0
1013.958185,1.0
1014.01845,0.9988524589294017
1014.078715,0.9945309102246785
1014.138979,0.9970703996786348
1014.199244,1.0
1014.259509,0.998725213231857
1014.319774,0.9930092497754862
1014.380039,0.9982155939489279
1014.440304,1.0
1014.500569,1.0
1014.560834,0.9980883295739756
1014.621099,0.9817967181997509
1014.681364,0.9827996445558134
1014.741629,0.9978336499307731
1014.801894,1.0
1014.862159,1.0
1014.922424,0.9988524589294017
1014.982689,0.990858440461789
1015.042954,0.9900984463894357
1015.103219,0.9941493819153124
1015.163484,0.9977065340212272
1015.223749,0.9992350527214566
1015.284014,1.0
1015.344279,0.9984703710766824
1015.404544,0.9916155472408853
1015.464809,0.9846835090997256
1015.525074,0.9856893843744637
1015.585339,0.9931350720181035
1015.645604,0.9970703996786348
1015.705869,0.9951647277487163
1015.766134,0.9959252245190031
1015.826399,1.0
1015.886664,0.9997449025428908
1015.946929,0.9902238998098996
1016.007194,0.984181448546408
1016.067459,0.9883325982294794
1016.127724,0.9925025471759042
1016.187988,0.9879541393238642
1016.248253,0.9831771120884507
1016.308518,0.9883325982294794
1016.368783,0.9980883295739756
1016.429048,1.0
1016.489313,0.9978336499307731
1016.549578,0.9965633189532357
1016.609843,0.9997449025428908
1016.670108,1.0
1016.730373,1.0
1016.790638,1.0
1016.850903,0.9941493819153124
1016.911168,0.980923307845813
1016.971433,0.9807957961042358
1017.031698,0.9913643036951161
1017.091963,0.9940234311677721
1017.152228,0.9835537410422213
1017.212493,0.9770494637718383
1017.272758,0.9846835090997256
1017.333023,0.9933902411931821
1017.393288,0.9902238998098996
1017.453553,0.983803595422609
1017.513818,0.9854360947517902
1017.574083,0.9902238998098996
1017.634348,0.9892165626455158
1017.694613,0.9869459529143578
1017.754878,0.987828677115189
1017.815143,0.9858135890616259
1017.875408,0.980923307845813
1017.935673,0.9850617001752592
1017.995938,0.9994897402268196
1018.056203,1.0
1018.116468,0.9884581244402002
1018.176733,0.9748097063571867
1018.236997,0.9804221840835295
1018.297262,0.9913643036951161
1018.357527,0.9883325982294794
1018.417792,0.98142370632358
1018.478057,0.9883325982294794
1018.538322,0.9988524589294017
1018.598587,0.9926283052152349
1018.658852,0.9780475407059211
1018.719117,0.9785464721683897
1018.779382,0.9914899175098614
1018.839647,0.9932610095295049
1018.899912,0.9805467056078576
1018.960177,0.973194810982253
1019.020442,0.9795460783285826
1019.080707,0.9865709847007231
1019.140972,0.9882080761671571
1019.201237,0.9936420975407679
1019.261502,1.0
1019.321767,1.0
1019.382032,0.9932610095295049
1019.442297,0.9835537410422213
1019.502562,0.9863174685358775
1019.562827,0.9921217970001454
1019.623092,0.9892165626455158
1019.683357,0.9812961295344289
1019.743622,0.9796704885804141
1019.803887,0.9854360947517902
1019.864152,0.9899726128737889
1019.924417,0.987574837764924
1019.984682,0.98142370632358
1020.044947,0.9786707554621773
1020.105212,0.9821738005347144
1020.165477,0.987574837764924
1020.225742,0.9873250129351431
1020.286006,0.980923307845813
1020.346271,0.9761802765947487
1020.406536,0.9787979909305136
1020.466801,0.9854360947517902
1020.527066,0.987828677115189
1020.587331,0.9849326655444891
1020.647596,0.9825510276970995
1020.707861,0.983803595422609
1020.768126,0.9839285464134476
1020.828391,0.9761802765947487
1020.888656,0.9618343850979135
1020.948921,0.9532729547694123
1021.009186,0.9598924807609293
1021.069451,0.974312680159398
1021.129716,0.9820490723824518
1021.189981,0.9830522565237116
1021.250246,0.9918704251869394
1021.310511,1.0
1021.370776,1.0
1021.431041,0.982674836926407
1021.491306,0.9638129870765157
1021.551571,0.9776720425505501
1021.611836,1.0
1021.672101,1.0
1021.732366,0.984181448546408
1021.792631,0.9667590376995252
1021.852896,0.9738149335649224
1021.913161,0.9856893843744637
1021.973426,0.9861922141711941
1022.033691,0.9851858257692295
1022.093956,0.9903528353551767
1022.154221,0.9911096549165329
1022.214486,0.9833010002093616
1022.274751,0.9807957961042358
1022.335016,0.988963355617361
1022.39528,0.9932610095295049
1022.455545,0.9873250129351431
1022.51581,0.9860669757128048
1022.576075,0.9954170339856651
1022.63634,0.9965633189532357
1022.696605,0.9796704885804141
1022.75687,0.9645399761091946
1022.817135,0.9694784815071078
1022.8774,0.9816730196064328
1022.937665,0.9796704885804141
1022.99793,0.9686121550502667
1023.058195,0.9687351766056614
1023.11846,0.9819243600696587
1023.178725,0.9903528353551767
1023.23899,0.9848085718466976
1023.299255,0.9729447320523495
1023.35952,0.965895141339033
1023.419785,0.967623706728695
1023.48005,0.9754308579559168
1023.540315,0.9817967181997509
1023.60058,0.9796704885804141
1023.660845,0.9719528343794669
1023.72111,0.9671303444563365
1023.781375,0.9672531778098353
1023.84164,0.967623706728695
1023.901905,0.9683632537116107
1023.96217,0.9736922406131115
1024.022435,0.9795460783285826
1024.0827,0.9771735569334863
1024.142965,0.9699740116083161
1024.20323,0.9698469533352939
1024.263495,0.9755547455415723
1024.32376,0.9748097063571867
1024.384025,0.967007526701683
1024.444289,0.9644078431837797
1024.504554,0.9697247603174954
1024.564819,0.9733184145719096
1024.625084,0.9726986081711241
1024.685349,0.9753079614104593
1024.745614,0.9784231830802722
1024.805879,0.9715825908854326
1024.866144,0.9611094353119645
1024.926409,0.963053801601061
1024.986674,0.9739386159151482
1025.046939,0.9722026583589086
1025.107204,0.9580531714443237
1025.167469,0.9555950916023351
1025.227734,0.9703426717737225
1025.287999,0.9768023015248466
1025.348264,0.9621970650219656
1025.408529,0.9498834368197975
1025.468794,0.9601228826034272
1025.529059,0.977424722811051
1025.589324,0.9792982845180043
1025.649589,0.9709609769649382
1025.709854,0.9683632537116107
1025.770119,0.9703426717737225
1025.830384,0.9705920818881952
1025.890649,0.974312680159398
1025.950914,0.9820490723824518
1026.011179,0.9787979909305136
1026.071444,0.9604839566849593
1026.131709,0.95001357976523
1026.191974,0.9635489384943645
1026.252239,0.9815483550493097
1026.312504,0.9792982845180043
1026.372769,0.9663917390563613
1026.433034,0.9671303444563365
1026.493298,0.977300597753362
1026.553563,0.9730721961609652
1026.613828,0.9534045155146532
1026.674093,0.9413323628541036
1026.734358,0.9474785318124277
1026.794623,0.9602544284490284
1026.854888,0.9686121550502667
1026.915153,0.9720791964612935
1026.975418,0.9697247603174954
1027.035683,0.9608461274015201
1027.095948,0.9531757258867832
1027.156213,0.9554966703766802
1027.216478,0.9611094353119645
1027.276743,0.9586435140047747
1027.337008,0.9524249192714416
1027.397273,0.9554966703766802
1027.457538,0.9650358770925496
1027.517803,0.9663917390563613
1027.578068,0.9585447788077821
1027.638333,0.9569376893940487
1027.698598,0.9682402793874242
1027.758863,0.9791709840157289
1027.819128,0.9768023015248466
1027.879393,0.965168096064504
1027.939658,0.9577907008354635
1027.999923,0.9589062183164591
1028.060188,0.9631857490100716
1028.120453,0.9626917614394748
1028.180718,0.9552349001531553
1028.240983,0.947218958257912
1028.301248,0.9474785318124277
1028.361513,0.9552349001531553
1028.421778,0.9590375974676347
1028.482043,0.9545149245033696
1028.542307,0.9512180098161083
1028.602572,0.9569376893940487
1028.662837,0.9626917614394748
1028.723102,0.9572985229157953
1028.783367,0.947218958257912
1028.843632,0.9473487361447757
1028.903897,0.9569376893940487
1028.964162,0.961966165435419
1029.024427,0.9572985229157953
1029.084692,0.9525554104238216
1029.144957,0.9537630630151926
1029.205222,0.9555950916023351
1029.265487,0.9554966703766802
1029.325752,0.9579219271502752
1029.386017,0.9635489384943645
1029.446282,0.9645399761091946
1029.506547,0.9576920534737038
1029.566812,0.9508604190756895
1029.627077,0.95099069587686
1029.687342,0.9541551402004342
1029.747607,0.9545149245033696
1029.807872,0.9536657841440719
1029.868137,0.953893737505824
1029.928402,0.9520659227519722
1029.988667,0.9469916529856539
1030.048932,0.9453065618707445
1030.109197,0.9513483356105661
1030.169462,0.9585447788077821
1030.229727,0.9571999262457507
1030.289992,0.95001357976523
1030.350257,0.9468619240158322
1030.410522,0.9495253982586258
1030.470787,0.9520659227519722
1030.531052,0.9523268245567211
1030.591317,0.9537630630151926
1030.651581,0.9557260170980763
1030.711846,0.9541551402004342
1030.772111,0.9507301601212182
1030.832376,0.9518374543478169
1030.892641,0.9554966703766802
1030.952906,0.9528164463665688
1031.013171,0.9445619537141341
1031.073436,0.9434952015349297
1031.133701,0.9530451497570058
1031.193966,0.9602544284490284
1031.254231,0.9542534232413646
1031.314496,0.9442059209739723
1031.374761,0.9420414530622911
1031.435026,0.944336230382209
1031.495291,0.9414613342221516
1031.555556,0.9357059573404067
1031.615821,0.9345211686146082
1031.676086,0.9349689114802301
1031.736351,0.9301141113365755
1031.796616,0.9249033809059156
1031.856881,0.9291584453266116
1031.917146,0.9392712221502305
1031.977411,0.9421705215823524
1032.037676,0.937855868592028
1032.097941,0.9371180663866948
1032.158206,0.9401395098466362
1032.218471,0.9379843636477354
1032.278736,0.9324749416970268
1032.339001,0.9350970109957193
1032.399266,0.9450475833544689
1032.459531,0.9478357985594713
1032.519796,0.9412034091539228
1032.580061,0.9379843636477354
1032.640326,0.9419124022234059
1032.70059,0.9420414530622911
1032.760855,0.9372464603565759
1032.82112,0.9397531919018649
1032.881385,0.9506322399577007
1032.94165,0.9514796307400359
1033.001915,0.9373748719176358
1033.06218,0.9291584453266116
1033.122445,0.9401395098466362
1033.18271,0.9542534232413646
1033.242975,0.9534045155146532
1033.30324,0.94579257433805
1033.363505,0.9460195917968964
1033.42377,0.9479656609592453
1033.484035,0.9404940092607892
1033.5443,0.9321234649015459
1033.604565,0.9364117456810082
1033.66483,0.9445619537141341
1033.725095,0.9400107195561235
1033.78536,0.9302099180240029
1033.845625,0.9347454806114387
1033.90589,0.9495253982586258
1033.966155,0.9520659227519722
1034.02642,0.938434704215376
1034.086685,0.9285537600251251
1034.14695,0.93260269951525
1034.207215,0.937855868592028
1034.26748,0.9354496090294179
1034.327745,0.9343931479841214
1034.38801,0.9408486423464169
1034.448275,0.9433659515461458
1034.50854,0.9316444765511381
1034.568805,0.9166715955870787
1034.62907,0.9164516208021678
1034.689335,0.9311657343374798
1034.749599,0.9463763084198623
1034.809864,0.9505020122616274
1034.870129,0.9465059708557899
1034.930394,0.9440765736232947
1034.990659,0.9475761271272768
1035.050924,0.9525554104238216
1035.111189,0.9514796307400359
1035.171454,0.9419124022234059
1035.231719,0.9299866944315797
1035.291984,0.9236057277248197
1035.352249,0.9245547580508514
1035.412514,0.927378027395077
1035.472779,0.9282046894407381
1035.533044,0.9284590523717751
1035.593309,0.9317721205878425
1035.653574,0.9388204801503326
1035.713839,0.9446913675664393
1035.774104,0.9423966696442141
1035.834369,0.9322511745641495
1035.894634,0.9244281027250864
1035.954899,0.9278548222269326
1036.015164,0.9383380504185977
1036.075429,0.9416873120586207
1036.135694,0.9352251280620444
1036.195959,0.9309422813766668
1036.256224,0.9368931850376033
1036.316489,0.9432367192633975
1036.376754,0.9388204801503326
1036.437019,0.9302099180240029
1036.497284,0.9328256181981557
1036.557549,0.9455334626726006
1036.617814,0.9508604190756895
1036.678079,0.9390458241057618
1036.738344,0.9231311163663375
1036.798609,0.9201947008234178
1036.858873,0.9311657343374798
1036.919138,0.9428811860424583
1036.979403,0.9455334626726006
1037.039668,0.9407197549114062
1037.099933,0.9340409481611696
1037.160198,0.9276321637896794
1037.220463,0.9232575939927993
1037.280728,0.925252135216574
1037.340993,0.9347454806114387
1037.401258,0.9427520201680348
1037.461523,0.9389171836399324
1037.521788,0.9276321637896794
1037.582053,0.9244281027250864
1037.642318,0.9349689114802301
1037.702583,0.944820799149657
1037.762848,0.9395286177266833
1037.823113,0.9275050868882067
1037.883378,0.9272509853079056
1037.943643,0.9400107195561235
1038.003908,0.9477059539496275
1038.064173,0.9404940092607892
1038.124438,0.9301141113365755
1038.184703,0.9309422813766668
1038.244968,0.9392712221502305
1038.305233,0.9403651704071835
1038.365498,0.9295088040989787
1038.425763,0.9172676258130484
1038.486028,0.9145702464956103
1038.546293,0.922087645267864
1038.606558,0.9315168500004689
1038.666823,0.9339129933163784
1038.727088,0.9275050868882067
1038.787353,0.9195020550275679
1038.847618,0.9179595064091175
1038.907882,0.9234792024073035
1038.968147,0.9301141113365755
1039.028412,0.9345211686146082
1039.088677,0.9375989312860521
1039.148942,0.9395286177266833
1039.209207,0.9362834660592045
1039.269472,0.9269014775727922
1039.329737,0.9182110617753849
1039.390002,0.918557292606085
1039.450267,0.9271554833748529
1039.510532,0.9340409481611696
1039.570797,0.9311657343374798
1039.631062,0.9227831615290754
1039.691327,0.9206678024763498
1039.751592,0.9286809806046593
1039.811857,0.935834157838096
1039.872122,0.9306872381340894
1039.932387,0.919029552414858
1039.992652,0.9166715955870787
1040.052917,0.9276321637896794
1040.113182,0.9382095069111217
1040.173447,0.9366683576535595
1040.233712,0.9288082186146068
1040.293977,0.925252135216574
1040.354242,0.925252135216574
1040.414507,0.9219613279133986
1040.474772,0.9171419687560171
1040.535037,0.9189036539904162
1040.595302,0.9264251726341755
1040.655567,0.9309422813766668
1040.715832,0.927378027395077
1040.776097,0.9192492267279199
1040.836362,0.9124737144706087
1040.896627,0.9107243564583953
1040.956891,0.9170163289128233
1041.017156,0.9286809806046593
1041.077421,0.9343931479841214
