nu,[0]2-2-Difluoroethanol-HITRAN(x-sec)-X=0.01-T=293.0K-P=0.0atm-L=15cm
1758.761792,1.0
1759.243908,1.0
1759.726025,1.0
1760.208142,1.0
1760.690259,1.0
1761.172375,1.0
1761.654492,1.0
1762.136609,1.0
1762.618725,1.0
1763.100842,1.0
1763.582959,1.0
1764.065076,1.0
1764.547192,1.0
1765.029309,1.0
1765.511426,1.0
1765.993543,1.0
1766.475659,1.0
1766.957776,1.0
1767.439893,1.0
1767.922009,1.0
1768.404126,1.0
1768.886243,1.0
1769.36836,1.0
1769.850476,1.0
1770.332593,1.0
1770.81471,1.0
1771.296826,1.0
1771.778943,1.0
1772.26106,1.0
1772.743177,1.0
1773.225293,1.0
1773.70741,1.0
1774.189527,1.0
1774.671644,1.0
1775.15376,1.0
1775.635877,1.0
1776.117994,1.0
1776.60011,1.0
1777.082227,1.0
1777.564344,1.0
1778.046461,1.0
1778.528577,1.0
1779.010694,1.0
1779.492811,1.0
1779.974928,1.0
1780.457044,1.0
1780.939161,1.0
1781.421278,1.0
1781.903394,1.0
1782.385511,1.0
1782.867628,1.0
1783.349745,1.0
1783.831861,1.0
1784.313978,1.0
1784.796095,1.0
1785.278212,1.0
1785.760328,1.0
1786.242445,1.0
1786.724562,1.0
1787.206678,1.0
1787.688795,1.0
1788.170912,1.0
1788.653029,1.0
1789.135145,1.0
1789.617262,1.0
1790.099379,1.0
1790.581496,1.0
1791.063612,1.0
1791.545729,1.0
1792.027846,1.0
1792.509962,1.0
1792.992079,1.0
1793.474196,1.0
1793.956313,1.0
1794.438429,1.0
1794.920546,1.0
1795.402663,1.0
1795.88478,1.0
1796.366896,1.0
1796.849013,1.0
1797.33113,1.0
1797.813246,1.0
1798.295363,1.0
1798.77748,1.0
1799.259597,1.0
1799.741713,1.0
1800.22383,1.0
1800.705947,1.0
1801.188064,1.0
1801.67018,1.0
1802.152297,1.0
1802.634414,1.0
1803.11653,1.0
1803.598647,1.0
1804.080764,1.0
1804.562881,1.0
1805.044997,1.0
1805.527114,1.0
1806.009231,1.0
1806.491347,1.0
1806.973464,1.0
1807.455581,1.0
1807.937698,1.0
1808.419814,1.0
1808.901931,1.0
1809.384048,1.0
1809.866165,1.0
1810.348281,1.0
1810.830398,1.0
1811.312515,1.0
1811.794631,1.0
1812.276748,1.0
1812.758865,1.0
1813.240982,1.0
1813.723098,1.0
1814.205215,1.0
1814.687332,1.0
1815.169449,1.0
1815.651565,1.0
1816.133682,1.0
1816.615799,1.0
1817.097915,1.0
1817.580032,1.0
1818.062149,1.0
1818.544266,1.0
1819.026382,1.0
1819.508499,1.0
1819.990616,1.0
1820.472733,1.0
1820.954849,1.0
1821.436966,1.0
1821.919083,1.0
1822.401199,1.0
1822.883316,1.0
1823.365433,1.0
1823.84755,1.0
1824.329666,1.0
1824.811783,1.0
1825.2939,1.0
1825.776017,1.0
1826.258133,1.0
1826.74025,1.0
1827.222367,1.0
1827.704483,1.0
1828.1866,1.0
1828.668717,1.0
1829.150834,1.0
1829.63295,1.0
1830.115067,1.0
1830.597184,1.0
1831.079301,1.0
1831.561417,1.0
1832.043534,1.0
1832.525651,1.0
1833.007767,1.0
1833.489884,1.0
1833.972001,1.0
1834.454118,1.0
1834.936234,1.0
1835.418351,1.0
1835.900468,1.0
1836.382585,1.0
1836.864701,1.0
1837.346818,1.0
1837.828935,1.0
1838.311051,1.0
1838.793168,1.0
1839.275285,1.0
1839.757402,1.0
1840.239518,1.0
1840.721635,1.0
1841.203752,1.0
1841.685869,1.0
1842.167985,1.0
1842.650102,1.0
1843.132219,1.0
1843.614335,1.0
1844.096452,1.0
1844.578569,1.0
1845.060686,1.0
1845.542802,1.0
1846.024919,1.0
1846.507036,1.0
1846.989152,1.0
1847.471269,1.0
1847.953386,1.0
1848.435503,1.0
1848.917619,1.0
1849.399736,1.0
1849.881853,1.0
1850.36397,1.0
1850.846086,1.0
1851.328203,1.0
1851.81032,1.0
1852.292436,1.0
1852.774553,1.0
1853.25667,1.0
1853.738787,1.0
1854.220903,1.0
1854.70302,1.0
1855.185137,1.0
1855.667254,1.0
1856.14937,1.0
1856.631487,1.0
1857.113604,1.0
1857.59572,1.0
1858.077837,1.0
1858.559954,1.0
1859.042071,1.0
1859.524187,1.0
1860.006304,1.0
1860.488421,1.0
1860.970538,1.0
1861.452654,1.0
1861.934771,1.0
1862.416888,1.0
1862.899004,1.0
1863.381121,1.0
1863.863238,1.0
1864.345355,1.0
1864.827471,1.0
1865.309588,1.0
1865.791705,1.0
1866.273822,1.0
1866.755938,1.0
1867.238055,1.0
1867.720172,1.0
1868.202288,1.0
1868.684405,1.0
1869.166522,1.0
1869.648639,1.0
1870.130755,1.0
1870.612872,1.0
1871.094989,1.0
1871.577106,1.0
1872.059222,1.0
1872.541339,1.0
1873.023456,1.0
1873.505572,1.0
1873.987689,1.0
1874.469806,1.0
1874.951923,1.0
1875.434039,1.0
1875.916156,1.0
1876.398273,1.0
1876.88039,1.0
1877.362506,1.0
1877.844623,1.0
1878.32674,1.0
1878.808856,1.0
1879.290973,1.0
1879.77309,1.0
1880.255207,1.0
1880.737323,1.0
1881.21944,1.0
1881.701557,1.0
1882.183673,1.0
1882.66579,1.0
1883.147907,1.0
1883.630024,1.0
1884.11214,1.0
1884.594257,1.0
1885.076374,1.0
1885.558491,1.0
1886.040607,1.0
1886.522724,1.0
1887.004841,1.0
1887.486957,1.0
1887.969074,1.0
1888.451191,1.0
1888.933308,1.0
1889.415424,1.0
1889.897541,1.0
1890.379658,1.0
1890.861775,1.0
1891.343891,1.0
1891.826008,1.0
1892.308125,1.0
1892.790241,1.0
1893.272358,1.0
1893.754475,1.0
1894.236592,1.0
1894.718708,1.0
1895.200825,1.0
1895.682942,1.0
1896.165059,1.0
1896.647175,1.0
1897.129292,1.0
1897.611409,1.0
1898.093525,1.0
1898.575642,1.0
1899.057759,1.0
1899.539876,1.0
1900.021992,1.0
1900.504109,1.0
1900.986226,1.0
1901.468343,1.0
1901.950459,1.0
1902.432576,1.0
1902.914693,1.0
1903.396809,1.0
1903.878926,1.0
1904.361043,1.0
1904.84316,1.0
1905.325276,1.0
1905.807393,1.0
1906.28951,1.0
1906.771627,1.0
1907.253743,1.0
1907.73586,1.0
1908.217977,1.0
1908.700093,1.0
1909.18221,1.0
1909.664327,1.0
1910.146444,1.0
1910.62856,1.0
1911.110677,1.0
1911.592794,1.0
1912.074911,1.0
1912.557027,1.0
1913.039144,1.0
1913.521261,1.0
1914.003377,1.0
1914.485494,1.0
1914.967611,1.0
1915.449728,1.0
1915.931844,1.0
1916.413961,1.0
1916.896078,1.0
1917.378195,1.0
1917.860311,1.0
1918.342428,1.0
1918.824545,1.0
1919.306661,1.0
1919.788778,1.0
1920.270895,1.0
1920.753012,1.0
1921.235128,1.0
1921.717245,1.0
1922.199362,1.0
1922.681478,1.0
1923.163595,1.0
1923.645712,1.0
1924.127829,1.0
1924.609945,1.0
1925.092062,1.0
1925.574179,1.0
1926.056296,1.0
1926.538412,1.0
1927.020529,1.0
1927.502646,1.0
1927.984762,1.0
1928.466879,1.0
1928.948996,1.0
1929.431113,1.0
1929.913229,1.0
1930.395346,1.0
1930.877463,1.0
1931.35958,1.0
1931.841696,1.0
1932.323813,1.0
1932.80593,1.0
1933.288046,1.0
1933.770163,1.0
1934.25228,1.0
1934.734397,1.0
1935.216513,1.0
1935.69863,1.0
1936.180747,1.0
1936.662864,1.0
1937.14498,1.0
1937.627097,1.0
1938.109214,1.0
1938.59133,1.0
1939.073447,1.0
1939.555564,1.0
1940.037681,1.0
1940.519797,1.0
1941.001914,1.0
1941.484031,1.0
1941.966148,1.0
1942.448264,1.0
1942.930381,1.0
1943.412498,1.0
1943.894614,1.0
1944.376731,1.0
1944.858848,1.0
1945.340965,1.0
1945.823081,1.0
1946.305198,1.0
1946.787315,1.0
1947.269432,1.0
1947.751548,1.0
1948.233665,1.0
1948.715782,1.0
1949.197898,1.0
1949.680015,1.0
1950.162132,1.0
1950.644249,1.0
1951.126365,1.0
1951.608482,1.0
1952.090599,1.0
1952.572716,1.0
1953.054832,1.0
1953.536949,1.0
1954.019066,1.0
1954.501182,1.0
1954.983299,1.0
1955.465416,1.0
1955.947533,1.0
1956.429649,1.0
1956.911766,1.0
1957.393883,1.0
1957.876,1.0
1958.358116,1.0
1958.840233,1.0
1959.32235,1.0
1959.804466,1.0
1960.286583,1.0
1960.7687,1.0
1961.250817,1.0
1961.732933,1.0
1962.21505,1.0
1962.697167,1.0
1963.179283,1.0
1963.6614,1.0
1964.143517,1.0
1964.625634,1.0
1965.10775,1.0
1965.589867,1.0
1966.071984,1.0
1966.554101,1.0
1967.036217,1.0
1967.518334,1.0
1968.000451,1.0
1968.482567,1.0
1968.964684,1.0
1969.446801,1.0
1969.928918,1.0
1970.411034,1.0
1970.893151,1.0
1971.375268,1.0
1971.857385,1.0
1972.339501,1.0
1972.821618,1.0
1973.303735,1.0
1973.785851,1.0
1974.267968,1.0
1974.750085,1.0
1975.232202,1.0
1975.714318,1.0
1976.196435,1.0
1976.678552,1.0
1977.160669,1.0
1977.642785,1.0
1978.124902,1.0
1978.607019,1.0
1979.089135,1.0
1979.571252,1.0
1980.053369,1.0
1980.535486,1.0
1981.017602,1.0
1981.499719,1.0
1981.981836,1.0
1982.463953,1.0
1982.946069,1.0
1983.428186,1.0
1983.910303,1.0
1984.392419,1.0
1984.874536,1.0
1985.356653,1.0
1985.83877,1.0
1986.320886,1.0
1986.803003,1.0
1987.28512,1.0
1987.767237,1.0
1988.249353,1.0
1988.73147,1.0
1989.213587,1.0
1989.695703,1.0
1990.17782,1.0
1990.659937,1.0
1991.142054,1.0
1991.62417,1.0
1992.106287,1.0
1992.588404,1.0
1993.070521,1.0
1993.552637,1.0
1994.034754,1.0
1994.516871,1.0
1994.998987,1.0
1995.481104,1.0
1995.963221,1.0
1996.445338,1.0
1996.927454,1.0
1997.409571,1.0
1997.891688,1.0
1998.373804,1.0
1998.855921,1.0
1999.338038,1.0
1999.820155,1.0
2000.302271,1.0
2000.784388,1.0
2001.266505,1.0
2001.748622,1.0
2002.230738,1.0
2002.712855,1.0
2003.194972,1.0
2003.677088,1.0
2004.159205,1.0
2004.641322,1.0
2005.123439,1.0
2005.605555,1.0
2006.087672,1.0
2006.569789,1.0
2007.051906,1.0
2007.534022,1.0
2008.016139,1.0
2008.498256,1.0
2008.980372,1.0
2009.462489,1.0
2009.944606,1.0
2010.426723,1.0
2010.908839,1.0
2011.390956,1.0
2011.873073,1.0
2012.35519,1.0
2012.837306,1.0
2013.319423,1.0
2013.80154,1.0
2014.283656,1.0
2014.765773,1.0
2015.24789,1.0
2015.730007,1.0
2016.212123,1.0
2016.69424,1.0
2017.176357,1.0
2017.658474,1.0
2018.14059,1.0
2018.622707,1.0
2019.104824,1.0
2019.58694,1.0
2020.069057,1.0
2020.551174,1.0
2021.033291,1.0
2021.515407,1.0
2021.997524,1.0
2022.479641,1.0
2022.961758,1.0
2023.443874,1.0
2023.925991,1.0
2024.408108,1.0
2024.890224,1.0
2025.372341,1.0
2025.854458,1.0
2026.336575,1.0
2026.818691,1.0
2027.300808,1.0
2027.782925,1.0
2028.265042,1.0
2028.747158,1.0
2029.229275,1.0
2029.711392,1.0
2030.193508,1.0
2030.675625,1.0
2031.157742,1.0
2031.639859,1.0
2032.121975,1.0
2032.604092,1.0
2033.086209,1.0
2033.568326,1.0
2034.050442,1.0
2034.532559,1.0
2035.014676,1.0
2035.496792,1.0
2035.978909,1.0
2036.461026,1.0
2036.943143,1.0
2037.425259,1.0
2037.907376,1.0
2038.389493,1.0
2038.871609,1.0
2039.353726,1.0
2039.835843,1.0
2040.31796,1.0
2040.800076,1.0
2041.282193,1.0
2041.76431,1.0
2042.246427,1.0
2042.728543,1.0
2043.21066,1.0
2043.692777,1.0
2044.174893,1.0
2044.65701,1.0
2045.139127,1.0
2045.621244,1.0
2046.10336,1.0
2046.585477,1.0
2047.067594,1.0
2047.549711,1.0
2048.031827,1.0
2048.513944,1.0
2048.996061,1.0
2049.478177,1.0
2049.960294,1.0
2050.442411,1.0
2050.924528,1.0
2051.406644,1.0
2051.888761,1.0
2052.370878,1.0
2052.852995,1.0
2053.335111,1.0
2053.817228,1.0
2054.299345,1.0
2054.781461,1.0
2055.263578,1.0
2055.745695,1.0
2056.227812,1.0
2056.709928,1.0
2057.192045,1.0
2057.674162,1.0
2058.156279,1.0
2058.638395,1.0
2059.120512,1.0
2059.602629,1.0
2060.084745,1.0
2060.566862,1.0
2061.048979,1.0
2061.531096,1.0
2062.013212,1.0
2062.495329,1.0
2062.977446,1.0
2063.459563,1.0
2063.941679,1.0
2064.423796,1.0
2064.905913,1.0
2065.388029,1.0
2065.870146,1.0
2066.352263,1.0
2066.83438,1.0
2067.316496,1.0
2067.798613,1.0
2068.28073,1.0
2068.762847,1.0
2069.244963,1.0
2069.72708,1.0
2070.209197,1.0
2070.691313,1.0
2071.17343,1.0
2071.655547,1.0
2072.137664,1.0
2072.61978,1.0
2073.101897,1.0
2073.584014,1.0
2074.06613,1.0
2074.548247,1.0
2075.030364,1.0
2075.512481,1.0
2075.994597,1.0
2076.476714,1.0
2076.958831,1.0
2077.440948,1.0
2077.923064,1.0
2078.405181,1.0
2078.887298,1.0
2079.369414,1.0
2079.851531,1.0
2080.333648,1.0
2080.815765,1.0
2081.297881,1.0
2081.779998,1.0
2082.262115,1.0
2082.744232,1.0
2083.226348,1.0
2083.708465,1.0
2084.190582,1.0
2084.672698,1.0
2085.154815,1.0
2085.636932,1.0
2086.119049,1.0
2086.601165,1.0
2087.083282,1.0
2087.565399,1.0
2088.047516,1.0
2088.529632,1.0
2089.011749,1.0
2089.493866,1.0
2089.975982,1.0
2090.458099,1.0
2090.940216,1.0
2091.422333,1.0
2091.904449,1.0
2092.386566,1.0
2092.868683,1.0
2093.3508,1.0
2093.832916,1.0
2094.315033,1.0
2094.79715,1.0
2095.279266,1.0
2095.761383,1.0
2096.2435,1.0
2096.725617,1.0
2097.207733,1.0
2097.68985,1.0
2098.171967,1.0
2098.654084,1.0
2099.1362,1.0
2099.618317,1.0
2100.100434,1.0
2100.58255,1.0
2101.064667,1.0
2101.546784,1.0
2102.028901,1.0
2102.511017,1.0
2102.993134,1.0
2103.475251,1.0
2103.957368,1.0
2104.439484,1.0
2104.921601,1.0
2105.403718,1.0
2105.885834,1.0
2106.367951,1.0
2106.850068,1.0
2107.332185,1.0
2107.814301,1.0
2108.296418,1.0
2108.778535,1.0
2109.260652,1.0
2109.742768,1.0
2110.224885,1.0
2110.707002,1.0
2111.189118,1.0
2111.671235,1.0
2112.153352,1.0
2112.635469,1.0
2113.117585,1.0
2113.599702,1.0
2114.081819,1.0
2114.563935,1.0
2115.046052,1.0
2115.528169,1.0
2116.010286,1.0
2116.492402,1.0
2116.974519,1.0
2117.456636,1.0
2117.938753,1.0
2118.420869,1.0
2118.902986,1.0
2119.385103,1.0
2119.867219,1.0
2120.349336,1.0
2120.831453,1.0
2121.31357,1.0
2121.795686,1.0
2122.277803,1.0
2122.75992,1.0
2123.242037,1.0
2123.724153,1.0
2124.20627,1.0
2124.688387,1.0
2125.170503,1.0
2125.65262,1.0
2126.134737,1.0
2126.616854,1.0
2127.09897,1.0
2127.581087,1.0
2128.063204,1.0
2128.545321,1.0
2129.027437,1.0
2129.509554,1.0
2129.991671,1.0
2130.473787,1.0
2130.955904,1.0
2131.438021,1.0
2131.920138,1.0
2132.402254,1.0
2132.884371,1.0
2133.366488,1.0
2133.848605,1.0
2134.330721,1.0
2134.812838,1.0
2135.294955,1.0
2135.777071,1.0
2136.259188,1.0
2136.741305,1.0
2137.223422,1.0
2137.705538,1.0
2138.187655,1.0
2138.669772,1.0
2139.151889,1.0
2139.634005,1.0
2140.116122,1.0
2140.598239,1.0
2141.080355,1.0
2141.562472,1.0
2142.044589,1.0
2142.526706,1.0
2143.008822,1.0
2143.490939,1.0
2143.973056,1.0
2144.455173,1.0
2144.937289,1.0
2145.419406,1.0
2145.901523,1.0
2146.383639,1.0
2146.865756,1.0
2147.347873,1.0
2147.82999,1.0
2148.312106,1.0
2148.794223,1.0
2149.27634,1.0
2149.758456,1.0
2150.240573,1.0
2150.72269,1.0
2151.204807,1.0
2151.686923,1.0
2152.16904,1.0
2152.651157,1.0
2153.133274,1.0
2153.61539,1.0
2154.097507,1.0
2154.579624,1.0
2155.06174,1.0
2155.543857,1.0
2156.025974,1.0
2156.508091,1.0
2156.990207,1.0
2157.472324,1.0
2157.954441,1.0
2158.436558,1.0
2158.918674,1.0
2159.400791,1.0
2159.882908,1.0
2160.365024,1.0
2160.847141,1.0
2161.329258,1.0
2161.811375,1.0
2162.293491,1.0
2162.775608,1.0
2163.257725,1.0
2163.739842,1.0
2164.221958,1.0
2164.704075,1.0
2165.186192,1.0
2165.668308,1.0
2166.150425,1.0
2166.632542,1.0
2167.114659,1.0
2167.596775,1.0
2168.078892,1.0
2168.561009,1.0
2169.043126,1.0
2169.525242,1.0
2170.007359,1.0
2170.489476,1.0
2170.971592,1.0
2171.453709,1.0
2171.935826,1.0
2172.417943,1.0
2172.900059,1.0
2173.382176,1.0
2173.864293,1.0
2174.34641,1.0
2174.828526,1.0
2175.310643,1.0
2175.79276,1.0
2176.274876,1.0
2176.756993,1.0
2177.23911,1.0
2177.721227,1.0
2178.203343,1.0
2178.68546,1.0
2179.167577,1.0
2179.649694,1.0
2180.13181,1.0
2180.613927,1.0
2181.096044,1.0
2181.57816,1.0
2182.060277,1.0
2182.542394,1.0
2183.024511,1.0
2183.506627,1.0
2183.988744,1.0
2184.470861,1.0
2184.952978,1.0
2185.435094,1.0
2185.917211,1.0
2186.399328,1.0
2186.881444,1.0
2187.363561,1.0
2187.845678,1.0
2188.327795,1.0
2188.809911,1.0
2189.292028,1.0
2189.774145,1.0
2190.256261,1.0
2190.738378,1.0
2191.220495,1.0
2191.702612,1.0
2192.184728,1.0
2192.666845,1.0
2193.148962,1.0
2193.631079,1.0
2194.113195,1.0
2194.595312,1.0
2195.077429,1.0
2195.559545,1.0
2196.041662,1.0
2196.523779,1.0
2197.005896,1.0
2197.488012,1.0
2197.970129,1.0
2198.452246,1.0
2198.934363,1.0
2199.416479,1.0
2199.898596,1.0
2200.380713,1.0
2200.862829,1.0
2201.344946,1.0
2201.827063,1.0
2202.30918,1.0
2202.791296,1.0
2203.273413,1.0
2203.75553,1.0
2204.237647,1.0
2204.719763,1.0
2205.20188,1.0
2205.683997,1.0
2206.166113,1.0
2206.64823,1.0
2207.130347,1.0
2207.612464,1.0
2208.09458,1.0
2208.576697,1.0
2209.058814,1.0
2209.540931,1.0
2210.023047,1.0
2210.505164,1.0
2210.987281,1.0
2211.469397,1.0
2211.951514,1.0
2212.433631,1.0
2212.915748,1.0
2213.397864,1.0
2213.879981,1.0
2214.362098,1.0
2214.844215,1.0
2215.326331,1.0
2215.808448,1.0
2216.290565,1.0
2216.772681,1.0
2217.254798,1.0
2217.736915,1.0
2218.219032,1.0
2218.701148,1.0
2219.183265,1.0
2219.665382,1.0
2220.147499,1.0
2220.629615,1.0
2221.111732,1.0
2221.593849,1.0
2222.075965,1.0
2222.558082,1.0
2223.040199,1.0
2223.522316,1.0
2224.004432,1.0
2224.486549,1.0
2224.968666,1.0
2225.450782,1.0
2225.932899,1.0
2226.415016,1.0
2226.897133,1.0
2227.379249,1.0
2227.861366,1.0
2228.343483,1.0
2228.8256,1.0
2229.307716,1.0
2229.789833,1.0
2230.27195,1.0
2230.754066,1.0
2231.236183,1.0
2231.7183,1.0
2232.200417,1.0
2232.682533,1.0
2233.16465,1.0
2233.646767,1.0
2234.128884,1.0
2234.611,1.0
2235.093117,1.0
2235.575234,1.0
2236.05735,1.0
2236.539467,1.0
2237.021584,1.0
2237.503701,1.0
2237.985817,1.0
2238.467934,1.0
2238.950051,1.0
2239.432168,1.0
2239.914284,1.0
2240.396401,1.0
2240.878518,1.0
2241.360634,1.0
2241.842751,1.0
2242.324868,1.0
2242.806985,1.0
2243.289101,1.0
2243.771218,1.0
2244.253335,1.0
2244.735452,1.0
2245.217568,1.0
2245.699685,1.0
2246.181802,1.0
2246.663918,1.0
2247.146035,1.0
2247.628152,1.0
2248.110269,1.0
2248.592385,1.0
2249.074502,1.0
2249.556619,1.0
2250.038736,1.0
2250.520852,1.0
2251.002969,1.0
2251.485086,1.0
2251.967202,1.0
2252.449319,1.0
2252.931436,1.0
2253.413553,1.0
2253.895669,1.0
2254.377786,1.0
2254.859903,1.0
2255.34202,1.0
2255.824136,1.0
2256.306253,1.0
2256.78837,1.0
2257.270486,1.0
2257.752603,1.0
2258.23472,1.0
2258.716837,1.0
2259.198953,1.0
2259.68107,1.0
2260.163187,1.0
2260.645304,1.0
2261.12742,1.0
2261.609537,1.0
2262.091654,1.0
2262.57377,1.0
2263.055887,1.0
2263.538004,1.0
2264.020121,1.0
2264.502237,1.0
2264.984354,1.0
2265.466471,1.0
2265.948587,1.0
2266.430704,1.0
2266.912821,1.0
2267.394938,1.0
2267.877054,1.0
2268.359171,1.0
2268.841288,1.0
2269.323405,1.0
2269.805521,1.0
2270.287638,1.0
2270.769755,1.0
2271.251871,1.0
2271.733988,1.0
2272.216105,1.0
2272.698222,1.0
2273.180338,1.0
2273.662455,1.0
2274.144572,1.0
2274.626689,1.0
2275.108805,1.0
2275.590922,1.0
2276.073039,1.0
2276.555155,1.0
2277.037272,1.0
2277.519389,1.0
2278.001506,1.0
2278.483622,1.0
2278.965739,1.0
2279.447856,1.0
2279.929973,1.0
2280.412089,1.0
2280.894206,1.0
2281.376323,1.0
2281.858439,1.0
2282.340556,1.0
2282.822673,1.0
2283.30479,1.0
2283.786906,1.0
2284.269023,1.0
2284.75114,1.0
2285.233257,1.0
2285.715373,1.0
2286.19749,1.0
2286.679607,1.0
2287.161723,1.0
2287.64384,1.0
2288.125957,1.0
2288.608074,1.0
2289.09019,1.0
2289.572307,1.0
2290.054424,1.0
2290.536541,1.0
2291.018657,1.0
2291.500774,1.0
2291.982891,1.0
2292.465007,1.0
2292.947124,1.0
2293.429241,1.0
2293.911358,1.0
2294.393474,1.0
2294.875591,1.0
2295.357708,1.0
2295.839825,1.0
2296.321941,1.0
2296.804058,1.0
2297.286175,1.0
2297.768291,1.0
2298.250408,1.0
2298.732525,1.0
2299.214642,1.0
2299.696758,1.0
2300.178875,1.0
2300.660992,1.0
2301.143109,1.0
2301.625225,1.0
2302.107342,1.0
2302.589459,1.0
2303.071575,1.0
2303.553692,1.0
2304.035809,1.0
2304.517926,1.0
2305.000042,1.0
2305.482159,1.0
2305.964276,1.0
2306.446392,1.0
2306.928509,1.0
2307.410626,1.0
2307.892743,1.0
2308.374859,1.0
2308.856976,1.0
2309.339093,1.0
2309.82121,1.0
2310.303326,1.0
2310.785443,1.0
2311.26756,1.0
2311.749676,1.0
2312.231793,1.0
2312.71391,1.0
2313.196027,1.0
2313.678143,1.0
2314.16026,1.0
2314.642377,1.0
2315.124494,1.0
2315.60661,1.0
2316.088727,1.0
2316.570844,1.0
2317.05296,1.0
2317.535077,1.0
2318.017194,1.0
2318.499311,1.0
2318.981427,1.0
2319.463544,1.0
2319.945661,1.0
2320.427778,1.0
2320.909894,1.0
2321.392011,1.0
2321.874128,1.0
2322.356244,1.0
2322.838361,1.0
2323.320478,1.0
2323.802595,1.0
2324.284711,1.0
2324.766828,1.0
2325.248945,1.0
2325.731062,1.0
2326.213178,1.0
2326.695295,1.0
2327.177412,1.0
2327.659528,1.0
2328.141645,1.0
2328.623762,1.0
2329.105879,1.0
2329.587995,1.0
2330.070112,1.0
2330.552229,1.0
2331.034346,1.0
2331.516462,1.0
2331.998579,1.0
2332.480696,1.0
2332.962812,1.0
2333.444929,1.0
2333.927046,1.0
2334.409163,1.0
2334.891279,1.0
2335.373396,1.0
2335.855513,1.0
2336.33763,1.0
2336.819746,1.0
2337.301863,1.0
2337.78398,1.0
2338.266096,1.0
2338.748213,1.0
2339.23033,1.0
2339.712447,1.0
2340.194563,1.0
2340.67668,1.0
2341.158797,1.0
2341.640913,1.0
2342.12303,1.0
2342.605147,1.0
2343.087264,1.0
2343.56938,1.0
2344.051497,1.0
2344.533614,1.0
2345.015731,1.0
2345.497847,1.0
2345.979964,1.0
2346.462081,1.0
2346.944197,1.0
2347.426314,1.0
2347.908431,1.0
2348.390548,1.0
2348.872664,1.0
2349.354781,1.0
2349.836898,1.0
2350.319015,1.0
2350.801131,1.0
2351.283248,1.0
2351.765365,1.0
2352.247481,1.0
2352.729598,1.0
2353.211715,1.0
2353.693832,1.0
2354.175948,1.0
2354.658065,1.0
2355.140182,1.0
2355.622299,1.0
2356.104415,1.0
2356.586532,1.0
2357.068649,1.0
2357.550765,1.0
2358.032882,1.0
2358.514999,1.0
2358.997116,1.0
2359.479232,1.0
2359.961349,1.0
2360.443466,1.0
2360.925583,1.0
2361.407699,1.0
2361.889816,1.0
2362.371933,1.0
2362.854049,1.0
2363.336166,1.0
2363.818283,1.0
2364.3004,1.0
2364.782516,1.0
2365.264633,1.0
2365.74675,1.0
2366.228867,1.0
2366.710983,1.0
2367.1931,1.0
2367.675217,1.0
2368.157333,1.0
2368.63945,1.0
2369.121567,1.0
2369.603684,1.0
2370.0858,1.0
2370.567917,1.0
2371.050034,1.0
2371.532151,1.0
2372.014267,1.0
2372.496384,1.0
2372.978501,1.0
2373.460617,1.0
2373.942734,1.0
2374.424851,1.0
2374.906968,1.0
2375.389084,1.0
2375.871201,1.0
2376.353318,1.0
2376.835435,1.0
2377.317551,1.0
2377.799668,1.0
2378.281785,1.0
2378.763901,1.0
2379.246018,1.0
2379.728135,1.0
2380.210252,1.0
2380.692368,1.0
2381.174485,1.0
2381.656602,1.0
2382.138718,1.0
2382.620835,1.0
2383.102952,1.0
2383.585069,1.0
2384.067185,1.0
2384.549302,1.0
2385.031419,1.0
2385.513536,1.0
2385.995652,1.0
2386.477769,1.0
2386.959886,1.0
2387.442002,1.0
2387.924119,1.0
2388.406236,1.0
2388.888353,1.0
2389.370469,1.0
2389.852586,1.0
2390.334703,1.0
2390.81682,1.0
2391.298936,1.0
2391.781053,1.0
2392.26317,1.0
2392.745286,1.0
2393.227403,1.0
2393.70952,1.0
2394.191637,1.0
2394.673753,1.0
2395.15587,1.0
2395.637987,1.0
2396.120104,1.0
2396.60222,1.0
2397.084337,1.0
2397.566454,1.0
2398.04857,1.0
2398.530687,1.0
2399.012804,1.0
2399.494921,1.0
2399.977037,1.0
2400.459154,1.0
2400.941271,1.0
2401.423388,1.0
2401.905504,1.0
2402.387621,1.0
2402.869738,1.0
2403.351854,1.0
2403.833971,1.0
2404.316088,1.0
2404.798205,1.0
2405.280321,1.0
2405.762438,1.0
2406.244555,1.0
2406.726672,1.0
2407.208788,1.0
2407.690905,1.0
2408.173022,1.0
2408.655138,1.0
2409.137255,1.0
2409.619372,1.0
2410.101489,1.0
2410.583605,1.0
2411.065722,1.0
2411.547839,1.0
2412.029956,1.0
2412.512072,1.0
2412.994189,1.0
2413.476306,1.0
2413.958422,1.0
2414.440539,1.0
2414.922656,1.0
2415.404773,1.0
2415.886889,1.0
2416.369006,1.0
2416.851123,1.0
2417.333239,1.0
2417.815356,1.0
2418.297473,1.0
2418.77959,1.0
2419.261706,1.0
2419.743823,1.0
2420.22594,1.0
2420.708057,1.0
2421.190173,1.0
2421.67229,1.0
2422.154407,1.0
2422.636523,1.0
2423.11864,1.0
2423.600757,1.0
2424.082874,1.0
2424.56499,1.0
2425.047107,1.0
2425.529224,1.0
2426.011341,1.0
2426.493457,1.0
2426.975574,1.0
2427.457691,1.0
2427.939807,1.0
2428.421924,1.0
2428.904041,1.0
2429.386158,1.0
2429.868274,1.0
2430.350391,1.0
