nu,[0]HCFO-1233zd-HITRAN(x-sec)-X=0.01-T=295.0K-P=0.9211atm-L=15cm
963.670112,0.9327603226902512
963.789114,0.9292049044103454
963.908116,0.9260139311598891
964.027118,0.9377649009847747
964.14612,0.9409022722474683
964.265122,0.9331969566856557
964.384124,0.9392975221126485
964.503126,0.9357957894241824
964.622128,0.9406219251441316
964.74113,0.93443893437013
964.860132,0.935695664631486
964.979134,0.9305764929422211
965.098136,0.9322847362105399
965.217138,0.9347099609580531
965.33614,0.931293312782008
965.455142,0.9315233706412411
965.574144,0.933760777904361
965.693146,0.9299811145281528
965.812148,0.9328927840606079
965.93115,0.9366215254064928
966.050152,0.937974983850998
966.169154,0.9352503794813947
966.288156,0.9326381390911793
966.407158,0.9313352219240318
966.52616,0.9351512481952207
966.645162,0.9353027549691456
966.764164,0.9390101410424282
966.883166,0.9369756352656434
967.002168,0.9353027549691456
967.12117,0.9283030843526571
967.240172,0.9360250874804563
967.359174,0.9405523216970302
967.478176,0.9299811145281528
967.597178,0.9408382930682722
967.71618,0.9383849684940608
967.835182,0.9348473734218826
967.954184,0.9291445080544616
968.073186,0.9364192370049388
968.192188,0.9337336992344444
968.31119,0.9369587698559978
968.430192,0.9412495292509044
968.549194,0.9366215254064928
968.668196,0.9399421012781936
968.787198,0.9347800668340625
968.9062,0.9330401927654706
969.025202,0.9406219251441316
969.144204,0.9369428416923
969.263206,0.933953152438506
969.382208,0.933953152438506
969.50121,0.9326381390911793
969.620212,0.9316752213261503
969.739214,0.938005937536198
969.858216,0.9420602940797619
969.977218,0.9329114421028689
970.09622,0.9406219251441316
970.215222,0.9318010059713018
970.334224,0.9321728687543762
970.453226,0.9404808424368275
970.572228,0.9391895091084723
970.69123,0.9323397426326497
970.810232,0.9288750952138758
970.929234,0.9379599763713165
971.048236,0.9326913009802069
971.167238,0.9391153160679164
971.28624,0.9392975221126485
971.405242,0.9406219251441316
971.524244,0.9418153902421796
971.643246,0.9421752324467374
971.762248,0.9392975221126485
971.88125,0.9441398288727546
972.000252,0.9398941654534022
972.119254,0.9392975221126485
972.238256,0.9353027549691456
972.357258,0.9453254681910445
972.47626,0.9414669830071033
972.595262,0.9366215254064928
972.714264,0.9336365959791808
972.833266,0.9350250112978966
972.952268,0.9414020240263864
973.07127,0.9427095972816494
973.190272,0.9432621869986304
973.309274,0.9386383666427649
973.428276,0.9399233026241551
973.547278,0.9419811643385548
973.66628,0.9402871233370379
973.785282,0.9358257353685766
973.904284,0.9406219251441316
974.023286,0.9375061135864067
974.142288,0.9388232966159978
974.26129,0.9398387133334941
974.380292,0.9366215254064928
974.499294,0.9366215254064928
974.618296,0.9391425508069843
974.737298,0.945745285891554
974.8563,0.9399458610541181
974.975302,0.9368154261302845
975.094304,0.9392975221126485
975.213306,0.9396676782523319
975.332308,0.9459145894499451
975.45131,0.9405109383053168
975.570312,0.9406445003412363
975.689314,0.9432970883452203
975.808316,0.9446252414851496
975.927318,0.9433904793797464
976.04632,0.948247248574241
976.165322,0.9476358263037902
976.284324,0.9421610999242449
976.403326,0.945789736964583
976.522328,0.9446715292560235
976.64133,0.9422619165555304
976.760332,0.9403078098813025
976.879334,0.9479969443422299
976.998336,0.9487063113267756
977.117338,0.9477666090716235
977.23634,0.9527268858300215
977.355342,0.9537478029282654
977.474344,0.9530565863674224
977.593346,0.9619584697368784
977.712348,0.9586233827023599
977.83135,0.9520411693597761
977.950352,0.9541446445516182
978.069354,0.9554804270713523
978.188356,0.9560978668388129
978.307358,0.9523411095662269
978.42636,0.9509041596609927
978.545362,0.9585141058656299
978.664364,0.9559621105806443
978.783366,0.9595556176231214
978.902368,0.9500439806861947
979.02137,0.959359888242202
979.140372,0.9571568532182201
979.259374,0.9561093400820544
979.378376,0.9576489583009461
979.497378,0.9543498077044454
979.61638,0.9536867650221118
979.735382,0.9505675991631956
979.854384,0.9584901433125165
979.973386,0.9593464572977833
980.092388,0.9554804270713523
980.21139,0.9541017090086704
980.330392,0.9554832935169332
980.449394,0.9581786846307171
980.568396,0.954233384129888
980.687398,0.9579066005220542
980.8064,0.9596947632754927
980.925402,0.956999892365434
981.044404,0.9580033539746741
981.163406,0.958210305049044
981.282408,0.9642207662092553
981.40141,0.9618468890261952
981.520412,0.9602342633177656
981.639414,0.965428726633985
981.758416,0.9544003895846618
981.877418,0.9568640080287343
981.99642,0.9595613749740992
982.115422,0.9604032794210904
982.234424,0.9609143498984356
982.353426,0.9617074313382131
982.472428,0.9671690304438293
982.59143,0.9608182632678574
982.710432,0.9609057017082034
982.829434,0.9631886385716529
982.948436,0.9532214794197018
983.067438,0.9689512286389509
983.18644,0.9563445719120434
983.305442,0.9600009547399196
983.424444,0.9723698915977926
983.543446,0.9677949912830219
983.662448,0.9687700516997672
983.78145,0.9612074734742276
983.900452,0.9608855229003458
984.019454,0.9672009475484633
984.138456,0.9611795988616807
984.257458,0.9643644458072848
984.37646,0.9568276478872763
984.495462,0.9623029125206237
984.614464,0.958331047154073
984.733466,0.9637493775185072
984.852468,0.9595086005497856
984.97147,0.9636780627032515
985.090472,0.959625667740006
985.209474,0.9607125790716352
985.328476,0.9611728706280375
985.447478,0.9567090086147252
985.56648,0.963659752994003
985.685482,0.9572056694625378
985.804484,0.9632088657454475
985.923486,0.959817612067347
986.042488,0.9641619505364128
986.16149,0.9702223567421085
986.280492,0.9657792408762392
986.399494,0.9640636110328581
986.518496,0.9590634918323387
986.637498,0.9659163912658908
986.7565,0.9670655488939335
986.875502,0.961758403182816
986.994504,0.9656208660678247
987.113506,0.963659752994003
987.232508,0.96219898941802
987.35151,0.957527344605875
987.470512,0.9663086329404168
987.589514,0.9726888812336771
987.708516,0.9640443299534489
987.827518,0.9664468249554208
987.94652,0.9668818238940713
988.065522,0.9574028741418317
988.184524,0.9687196769668331
988.303526,0.9595613749740992
988.422528,0.9675656510479792
988.54153,0.9677949912830219
988.660532,0.9702388506623711
988.779534,0.9628294362048717
988.898536,0.9646325763916436
989.017538,0.9701350406592845
989.13654,0.9667638715067982
989.255542,0.9702747501639823
989.374544,0.9635566469167061
989.493546,0.9664854836015868
989.612548,0.9649837665621835
989.73155,0.960915310813266
989.850552,0.9609143498984356
989.969554,0.9621614643891755
990.088556,0.9716175684882976
990.207558,0.9642207662092553
990.32656,0.9633100079862255
990.445562,0.9613333999012537
990.564564,0.9606731906633612
990.683566,0.963659752994003
990.802568,0.963659752994003
990.92157,0.9626474786369608
991.040572,0.9646624804650225
991.159574,0.9631395172036913
991.278576,0.963683844788974
991.397578,0.9687748955621353
991.51658,0.9623029125206237
991.635582,0.9716331144937611
991.754584,0.96466923312602
991.873586,0.9695327738222429
991.992588,0.9718371788738147
992.11159,0.9650513177901083
992.230592,0.969083014967313
992.349594,0.9693340399745247
992.468596,0.9611603754619381
992.587598,0.9652742703945523
992.7066,0.970553258981383
992.825602,0.9728776011818796
992.944604,0.9733962831597773
993.063606,0.970553258981383
993.182608,0.9715699603938495
993.30161,0.9671390486686054
993.420612,0.9639566059109276
993.539614,0.9694329170892492
993.658616,0.9685017395583935
993.777618,0.9652395211463083
993.89662,0.9665705380664853
994.015622,0.9719353393859034
994.134624,0.9676266096041696
994.253626,0.9679440431883816
994.372628,0.9704649426532695
994.49163,0.959601677398193
994.610632,0.9703329683955216
994.729634,0.9653206046715449
994.848636,0.9675462999284701
994.967638,0.9691731438786343
995.08664,0.9693689366280998
995.205642,0.9641185642248381
995.324644,0.9647840355953734
995.443646,0.9639623896679143
995.562648,0.9660844753408615
995.68165,0.9606587806735765
995.800652,0.9643981991535682
995.919654,0.9733193878908108
996.038656,0.9659955996574743
996.157658,0.9709134010426865
996.27666,0.9694290393653363
996.395662,0.9672154556714871
996.514664,0.9670307351608243
996.633666,0.965773446218178
996.752668,0.9677949912830219
996.87167,0.9664158991518378
996.990672,0.9677949912830219
997.109674,0.9664158991518378
997.228676,0.97028348267603
997.347678,0.9703737232360399
997.46668,0.963659752994003
997.585682,0.969143099976857
997.704684,0.9733193878908108
997.823686,0.9729379214630622
997.942688,0.9702087737241956
998.06169,0.9699332735553335
998.180692,0.9617555179119344
998.299694,0.9634940177701258
998.418696,0.9673876353461331
998.537698,0.968474621889335
998.6567,0.9698760491803294
998.775702,0.964357695279791
998.894704,0.9770240608160201
999.013706,0.958210305049044
999.132708,0.966386907109746
999.25171,0.9651304552427583
999.370712,0.9703290870714107
999.489714,0.9627389344915156
999.608716,0.9672173901043329
999.727718,0.9667745059678742
999.84672,0.9648351705043231
999.965722,0.9677949912830219
1000.084724,0.9667000671968441
1000.203726,0.963659752994003
1000.322728,0.9684639687270867
1000.44173,0.963850576516001
1000.560732,0.96145838136686
1000.679734,0.9677949912830219
1000.798736,0.9627889982177548
1000.917738,0.9667416361934607
1001.03674,0.9647869299518218
1001.155742,0.965996565653557
1001.274744,0.9683167733909691
1001.393746,0.960257309216635
1001.512748,0.9677649901033128
1001.63175,0.9665212442260476
1001.750752,0.964440633607882
1001.869754,0.9601200022390999
1001.988756,0.969399956930394
1002.107758,0.9634323561261822
1002.22676,0.9564000415058169
1002.345762,0.9613468586630634
1002.464764,0.9654422427307703
1002.583766,0.9622326669720034
1002.702768,0.9561236818297184
1002.82177,0.9656285910656532
1002.940772,0.9675395271280753
1003.059774,0.9677949912830219
1003.178776,0.9660448666893555
1003.297778,0.9623029125206237
1003.41678,0.9623029125206237
1003.535782,0.9637407038131413
1003.654784,0.9636144620499577
1003.773786,0.9623337067065286
1003.892788,0.9677707967106732
1004.01179,0.9623606524275548
1004.130792,0.9676072572655015
1004.249794,0.9639180484178461
1004.368796,0.9662535549180777
1004.487798,0.9626994630043725
1004.6068,0.9659473010849658
1004.725802,0.9639315433649884
1004.844804,0.964744480260804
1004.963806,0.9629777233558648
1005.082808,0.959927997439772
1005.20181,0.960512771635882
1005.320812,0.963659752994003
1005.439814,0.9573071386412723
1005.558816,0.9657454391943414
1005.677818,0.9617430151714695
1005.79682,0.9611411524466597
1005.915822,0.9552005123157346
1006.034824,0.9583348804859283
1006.153826,0.9548032315427414
1006.272828,0.9605857733805575
1006.39183,0.9709668027482774
1006.510832,0.9568276478872763
1006.629834,0.9633986365838132
1006.748836,0.9628092169990138
1006.867838,0.9645660190401276
1006.98684,0.9586770671149408
1007.105842,0.9621441456386858
1007.224844,0.9660439006449718
1007.343846,0.9626378522103066
1007.462848,0.9684058626321633
1007.58185,0.9683622853488412
1007.700852,0.963659752994003
1007.819854,0.9638621427923167
1007.938856,0.9693398559962125
1008.057858,0.9658922436579556
1008.17686,0.9569242923601766
1008.295862,0.9610969409705189
1008.414864,0.9691731438786343
1008.533866,0.9650783396053101
1008.652868,0.9569147231650991
1008.77187,0.9648149091784872
1008.890872,0.9691731438786343
1009.009874,0.9639566059109276
1009.128876,0.971197920349235
1009.247878,0.9686693048533171
1009.36688,0.9611699871137509
1009.485882,0.963659752994003
1009.604884,0.963659752994003
1009.723886,0.9656981188271794
1009.842888,0.9687797394487228
1009.96189,0.9631558907146582
1010.080892,0.9687012714678236
1010.199894,0.9692894516342255
1010.318896,0.9628275105479249
1010.437898,0.9609143498984356
1010.5569,0.9652095991849455
1010.675902,0.964204374595559
1010.794904,0.9637089008946664
1010.913906,0.9637137194512173
1011.032908,0.9649297289843224
1011.15191,0.9626551798475947
1011.270912,0.9642950140667593
1011.389914,0.9687409890341583
1011.508916,0.9549846613920243
1011.627918,0.9559305643515108
1011.74692,0.9634583691509718
1011.865922,0.9703669306437513
1011.984924,0.9599107188913255
1012.103926,0.9684368521155967
1012.222928,0.9677949912830219
1012.34193,0.9691731438786343
1012.460932,0.9668479836224433
1012.579934,0.9736834774223805
1012.698936,0.971348467694007
1012.817938,0.9637725077811297
1012.93694,0.9665686049273423
1013.055942,0.9720189294194105
1013.174944,0.9746927362107729
1013.293946,0.9665289764269301
1013.412948,0.9716807256828359
1013.53195,0.973516991782669
1013.650952,0.9625675822119815
1013.769954,0.971429092962728
1013.888956,0.9707570965679666
1014.007958,0.9716962726988226
1014.12696,0.9741558284447942
1014.245962,0.9788753190262167
1014.364964,0.975050514093188
1014.483966,0.972693744690242
1014.602968,0.9631250702192858
1014.72197,0.9682770732171192
1014.840972,0.9677949912830219
1014.959974,0.9731442061678185
1015.078976,0.9752621230134837
1015.197978,0.9768902176881519
1015.31698,0.9745718818046109
1015.435982,0.9698314359081803
1015.554984,0.9712348265714221
1015.673986,0.9754376859958205
1015.792988,0.9693195000729746
1015.91199,0.9697548222510228
1016.030992,0.9724836655307549
1016.149994,0.9755781591364273
1016.268996,0.9695996738916625
1016.387998,0.9682364064340525
1016.507,0.9695802820921032
1016.626002,0.9670549112314029
1016.745004,0.9663917390563613
1016.864006,0.9774833700538194
1016.983008,0.9733193878908108
1017.10201,0.9809733362102255
1017.221012,0.9810704573779289
1017.340014,0.9792023179885583
1017.459016,0.9829372461379371
1017.578018,0.9832528196407849
1017.69702,0.990085476184743
1017.816022,0.985800773568269
1017.935024,0.9816681112536056
1018.054026,0.9803663016117024
1018.173028,0.9694222533858117
1018.29203,0.9782803437230693
1018.411032,0.9791846925054642
1018.530034,0.9798889794601952
1018.649036,0.9814423535511483
1018.768038,0.9833275496947836
1018.88704,0.972019901438826
1019.006042,0.9807418538188766
1019.125044,0.9852035592736944
1019.244046,0.9826630448991162
1019.363048,0.9821070149870124
1019.48205,0.9811940800436229
1019.601052,0.9812872979090055
1019.720054,0.985084356854914
1019.839056,0.9943243676048185
1019.958058,0.9833472164424444
1020.07706,0.9760934004161791
1020.196062,0.9810057088644664
1020.315064,0.9865463207344064
1020.434066,0.9872716988239385
1020.553068,0.9872716988239385
1020.67207,0.98021925769503
1020.791072,0.9719353393859034
1020.910074,0.9770846381856697
1021.029076,0.9807330271819121
1021.148078,0.9830660193516425
1021.26708,0.9802692501519693
1021.386082,0.988707247275718
1021.505084,0.9898746104363151
1021.624086,0.9769146402488749
1021.743088,0.9765913350129208
1021.86209,0.9834966965795463
1021.981092,0.9856874129976664
1022.100094,0.9860127435205395
1022.219096,0.9856499575876297
1022.338098,0.987492872454997
1022.4571,0.9899320248287217
1022.576102,0.9830817485337853
1022.695104,0.9984102649695555
1022.814106,0.9863490311998706
1022.933108,0.9882594643231983
1023.05211,0.9864269558513187
1023.171112,0.9774833700538194
1023.290114,0.9906472119600409
1023.409116,0.9889247867985888
1023.528118,0.9912116453473415
1023.64712,0.9843340084940232
1023.766122,0.9921886682627994
1023.885124,0.9955012498290201
1024.004126,0.9924799183757979
1024.123128,0.9919579120165534
1024.24213,0.9928252622084773
1024.361132,0.997694860923067
1024.480134,0.9898142299267028
1024.599136,0.9916949788274119
1024.718138,0.9987068368569968
1024.83714,0.9948881104059943
1024.956142,0.9879521634175615
1025.075144,0.9923325460505851
1025.194146,0.9829097242803531
1025.313148,0.9975213768716279
1025.43215,0.990989936101381
1025.551152,0.9907515326038459
1025.670154,0.9919025623093339
1025.789156,0.9848430407499146
1025.908158,0.9975718527303261
1026.02716,0.992816227539699
1026.146162,0.9851917369019175
1026.265164,0.9850705657704559
1026.384166,0.9923023795997175
1026.503168,0.9955063268983408
1026.62217,0.9912980827714327
1026.741172,0.9871107866517286
1026.860174,0.9889277535773994
1026.979176,0.9899953825057348
1027.098178,0.9917658875533547
1027.21718,0.9999445615367684
1027.336182,0.9915476239023001
1027.455184,0.9969968185983137
1027.574186,0.9917625155550694
1027.693188,0.9994968166392308
1027.81219,0.9899597433134739
1027.931192,0.9889099530380403
1028.050194,1.0
1028.169196,0.9860630314527904
1028.288198,0.9987758498837962
1028.4072,1.0
1028.526202,0.9912108523783424
1028.645204,0.9929071736714109
1028.764206,0.9924598704839311
1028.883208,0.9995133984289645
1029.00221,0.9935713527419677
1029.121212,0.9926576874479243
1029.240214,0.9979837353978669
1029.359216,1.0
1029.478218,0.9955610812520511
1029.59722,0.9907983962596547
1029.716222,0.9929071736714109
1029.835224,0.990085476184743
1029.954226,0.9929071736714109
1030.073228,0.9909247311088533
1030.19223,0.990085476184743
1030.311232,0.9919945159388449
1030.430234,0.9966712526051802
1030.549236,0.9962979694742498
1030.668238,0.9907119033351324
1030.78724,0.9907968109834889
1030.906242,0.9936814465469357
1031.025244,0.9920651484628678
1031.144246,0.9980768516241839
1031.263248,0.9882525465311603
1031.38225,0.9920274507034882
1031.501252,0.9954558560070149
1031.620254,0.9913895838071803
1031.739256,0.9872716988239385
1031.858258,0.990085476184743
1031.97726,0.984472809374453
1032.096262,0.9898983677120518
1032.215264,0.9999261727253673
1032.334266,0.9945429441214972
1032.453268,0.9930524466173759
1032.57227,0.9860472545705026
1032.691272,0.9962874087717452
1032.810274,0.9974110571081413
1032.929276,0.9892521750827911
1033.048278,0.9894391614135334
1033.16728,0.9943243676048185
1033.286282,0.991890461171891
1033.405284,0.9938913342318058
1033.524286,0.9957402983757337
1033.643288,0.9919977895261489
1033.76229,0.9932442235602856
1033.881292,0.9932200880189012
1034.000294,0.9858678103000946
1034.119296,0.9967484976204627
1034.238298,0.9992642707815642
1034.3573,0.9887003263492103
1034.476302,0.9954528696439264
1034.595304,0.9968654230767775
1034.714306,0.987619279632558
1034.833308,0.997711622337526
1034.95231,0.9938068570587267
1035.071312,0.9938428335181223
1035.190314,0.9859476688269556
1035.309316,0.9874908974712271
1035.428318,0.9925348040328585
1035.54732,0.9890128050213667
1035.666322,0.9917956409762805
1035.785324,0.9909663508215677
1035.904326,0.9891344610780785
1036.023328,0.9907234947322109
1036.14233,0.9804251253544937
1036.261332,0.9858678103000946
1036.380334,0.9861231831323166
1036.499336,0.9957903853724195
1036.618338,0.9900151826113853
1036.73734,0.9816897081896186
1036.856342,0.9872144387259656
1036.975344,0.9858678103000946
1037.094346,0.9926489520987103
1037.213348,0.9877634825739429
1037.33235,0.984664800290787
1037.451352,0.9819027579713611
1037.570354,0.9855977195241985
1037.689356,0.9797880560929534
1037.808358,0.9894361931005016
1037.92736,0.9898132401129678
1038.046362,0.9926596727652844
1038.165364,0.9909290911872624
1038.284366,0.9858195039609049
1038.403368,0.9939552434992578
1038.52237,0.9867160212954027
1038.641372,0.999401009466499
1038.760374,0.994801956826137
1038.879376,0.9906703933760224
1038.998378,0.980964507489929
1039.11738,0.991370549309903
1039.236382,0.9875402732504848
1039.355384,0.9876656988295432
1039.474386,0.9914952715698718
1039.593388,0.9957402983757337
1039.71239,0.9895173301949113
1039.831392,0.9830660193516425
1039.950394,0.9834858781753852
1040.069396,0.9864999541469552
1040.188398,0.9795715468577086
1040.3074,0.9904011657527941
1040.426402,0.9805584722389246
1040.545404,0.9892224979626977
1040.664406,0.9906090727765645
1040.783408,0.9712309416398857
1040.90241,0.9829303656012961
1041.021412,0.9758933217778549
1041.140414,0.9748350517390405
1041.259416,0.9802398425155815
1041.378418,0.9788753190262167
1041.49742,0.9802280797080484
1041.616422,0.9735471712771941
1041.735424,0.9798223492750439
1041.854426,0.978071014128578
1041.973428,0.9807546035458492
1042.09243,0.9839413375676934
1042.211432,0.9733193878908108
1042.330434,0.9925684515330371
1042.449436,0.9836176741131913
1042.568438,0.98442260254146
1042.68744,0.985655871505117
1042.806442,0.9788753190262167
1042.925444,0.9849316806123161
1043.044446,0.9785914863414276
1043.163448,0.9803800268360012
1043.28245,0.990085476184743
1043.401452,0.9836747255927668
1043.520454,0.9895480057076153
1043.639456,0.9893214251587713
1043.758458,0.978906643537615
1043.87746,0.9828595971626671
1043.996462,0.9854272258668474
1044.115464,0.9735617745942878
1044.234466,0.9798684020076905
1044.353468,0.9904742600559733
1044.47247,0.9849375902201285
1044.591472,0.9883325982294794
1044.710474,0.9731198778667693
1044.829476,0.9817849367098216
1044.948478,0.989836995915799
1045.06748,0.9808556264726058
1045.186482,0.9858678103000946
1045.305484,0.9835734123137542
1045.424486,0.973134474774414
1045.543488,0.9780876414771503
1045.66249,0.9796891024965287
1045.781492,0.972255158719957
1045.900494,0.9801790695293277
1046.019496,0.9761129224794074
1046.138498,0.9829893431925422
1046.2575,0.9803908110756097
1046.376502,0.9775791681181131
1046.495504,0.9760934004161791
1046.614506,0.9684552525905908
1046.733508,0.9734984951355439
1046.85251,0.9893659456246063
1046.971512,0.9827622988788925
1047.090514,0.9777913258158725
1047.209516,0.9799252360231775
1047.328518,0.9778617293258272
1047.44752,0.980837971230227
1047.566522,0.9704639721888121
1047.685524,0.9782108882843622
1047.804526,0.9848016782108224
1047.923528,0.9708337894079228
1048.04253,0.9832793678253141
1048.161532,0.9796430581907611
1048.280534,0.9901568639210729
1048.399536,0.9795735060027615
1048.518538,0.9760934004161791
1048.63754,0.9713144710925816
1048.756542,0.9790437000614431
1048.875544,0.9833501664885188
1048.994546,0.9797488653545297
1049.113548,0.9812411784898186
1049.23255,0.9826148955895838
1049.351552,0.9869666789969922
1049.470554,0.9941999854066998
1049.589556,0.9820127372389779
1049.708558,0.9880559038409973
1049.82756,0.9752777273322861
1049.946562,0.9751782540773205
1050.065564,0.9756903570759858
1050.184566,0.9748711213032376
1050.303568,0.9760934004161791
1050.42257,0.9775791681181131
1050.541572,0.9846490457800188
1050.660574,0.9856883986855722
1050.779576,0.974715154401514
1050.898578,0.9926781364069092
1051.01758,0.9686712421938642
1051.136582,0.984586030257607
1051.255584,0.9813294941700287
1051.374586,0.9743341152741469
1051.493588,0.9790975489457773
1051.61259,0.9820333597229952
1051.731592,0.9803388517395573
1051.850594,0.9729933805051534
1051.969596,0.9788753190262167
1052.088598,0.9666217676625751
1052.2076,0.9711649001812892
1052.326602,0.9765610611507827
1052.445604,0.9679121015619961
1052.564606,0.9725585496560026
1052.683608,0.9780573212302307
1052.80261,0.9784378595380916
1052.921612,0.9923576523815939
1053.040614,0.9843389301763699
1053.159616,0.9671690304438293
1053.278618,0.9702242971887626
1053.39762,0.9869074627727569
1053.516622,0.9810263102006658
1053.635624,0.9759850600617338
1053.754626,0.9847514546059465
1053.873628,0.9641330261117653
1053.99263,0.9808173738491044
1054.111632,0.9865019271488366
1054.230634,0.9737195043775396
1054.349636,0.9841410979342108
1054.468638,0.9769078018703274
1054.58764,0.9777355932986928
1054.706642,0.980923307845813
1054.825644,0.9869045020548096
1054.944646,0.9770426244495295
1055.063648,0.9749276654680382
1055.18265,0.9773308945414901
1055.301652,0.9733602681635819
1055.420654,0.9788811922957507
1055.539656,0.9775420208155279
1055.658658,0.9733836290903479
1055.77766,0.9760934004161791
1055.896662,0.9760934004161791
1056.015664,0.9748759956710301
1056.134666,0.9772771428204763
1056.253668,0.9802692501519693
1056.37267,0.9716515756983174
1056.491672,0.9723893391900998
1056.610674,0.9809713742655151
1056.729676,0.9748428504506492
1056.848678,0.9715204115893746
1056.96768,0.9733193878908108
1057.086682,0.9710386569502535
1057.205684,0.9727988012876226
1057.324686,0.9738762858383133
1057.443688,0.9749081671097131
1057.56269,0.9810351394771893
1057.681692,0.975306010796487
1057.800694,0.9760768069694168
1057.919696,0.9796117101144709
1058.038698,0.9827642644054558
1058.1577,0.9849090274441744
1058.276702,0.9741568026011097
1058.395704,0.9747054072987056
1058.514706,0.9784926535924449
1058.633708,0.9868225923804376
1058.75271,0.9829018610340119
1058.871712,0.9893283504329858
1058.990714,0.9754172020194971
1059.109716,0.9814875009377936
1059.228718,0.9819872052397272
1059.34772,0.9795754651517325
1059.466722,0.979873301361949
1059.585724,0.9821580858796234
1059.704726,0.9806477071200238
1059.823728,0.9667793398524888
1059.94273,0.9745358233120703
1060.061732,0.9706804097865055
1060.180734,0.9802555264785331
1060.299736,0.9479590252228436
1060.418738,0.973189945020363
1060.53774,0.9997549900198487
1060.656742,0.9855602675224491
1060.775744,0.9778636850512415
1060.894746,0.9747054072987056
1061.013748,0.9783527391471024
1061.13275,0.9813707108743286
1061.251752,0.9778147930892982
1061.370754,0.9736844511063447
1061.489756,0.9729194358181686
1061.608758,0.9770465326278437
1061.72776,0.9737896147057963
1061.846762,0.9801388830113061
1061.965764,0.9715651025561921
1062.084766,0.9690684788311097
1062.203768,0.9780974224024697
1062.32277,0.9740593917914713
1062.441772,0.9788753190262167
1062.560774,0.9726509471070294
1062.679776,0.9747054072987056
1062.798778,0.9727209804963928
1062.91778,0.9724982528951428
1063.036782,0.973848043835535
1063.155784,0.9747054072987056
1063.274786,0.9719353393859034
1063.393788,0.9755527944340323
1063.51279,0.9753157639053605
1063.631792,0.9691731438786343
1063.750794,0.9739551730123537
1063.869796,0.9752435932091802
1063.988798,0.9696665785773461
1064.1078,0.976519069927971
1064.226802,0.9788753190262167
1064.345804,0.9771979865777789
1064.464806,0.9719353393859034
1064.583808,0.9746332817672431
1064.70281,0.9676856366276613
1064.821812,0.969186712397628
1064.940814,0.9843645233212639
1065.059816,0.9682732001165726
1065.178818,0.9728007468871709
1065.29782,0.9788753190262167
1065.416822,0.9774833700538194
1065.535824,0.9774833700538194
1065.654826,0.9749500890622143
1065.773828,0.9722143248608078
1065.89283,0.9754630477053572
1066.011832,0.9778343495807242
1066.130834,0.9750904919838069
1066.249836,0.9747054072987056
1066.368838,0.9723903115799253
1066.48784,0.9687700516997672
1066.606842,0.9722697426567171
1066.725844,0.9730546810190711
1066.844846,0.9713416682785311
1066.963848,0.9690500667049277
1067.08285,0.964382768905824
1067.201852,0.9733028416018605
1067.320854,0.9713737230824856
1067.439856,0.9677949912830219
1067.558858,0.9736717932907563
1067.67786,0.9750037127917518
1067.796862,0.9667870741181446
1067.915864,0.9673576467942624
1068.034866,0.9691731438786343
1068.153868,0.970553258981383
1068.27287,0.9688068656611926
1068.391872,0.9732678033302555
1068.510874,0.9793687965328917
1068.629876,0.9689115024529691
1068.748878,0.974231815562872
1068.86788,0.9784877611414081
1068.986882,0.9734770784042358
1069.105884,0.9760934004161791
1069.224886,0.9760934004161791
1069.343888,0.9760934004161791
1069.46289,0.9733028416018605
1069.581892,0.9733018682995056
1069.700894,0.978821482364192
1069.819896,0.9694367948286731
1069.938898,0.9757225553890386
1070.0579,0.9673605488715559
1070.176902,0.969782945548654
1070.295904,0.9737769555230901
1070.414906,0.9691731438786343
1070.533908,0.9730206247012244
1070.65291,0.9716020227315681
1070.771912,0.9723047449974911
1070.890914,0.9668180117995167
1071.009916,0.9696782146461053
1071.128918,0.9719353393859034
1071.24792,0.9733193878908108
1071.366922,0.9688795289009546
1071.485924,0.9685966573797675
1071.604926,0.9711668425130319
1071.723928,0.9670636147647699
1071.84293,0.9698702299414922
1071.961932,0.9631202546059738
1072.080934,0.9606837581265795
1072.199936,0.9677949912830219
1072.318938,0.9675288842518129
1072.43794,0.9670829562304791
1072.556942,0.9605281399631745
1072.675944,0.9723660021260052
1072.794946,0.9738665471241486
1072.913948,0.9701709363198545
1073.03295,0.9643586596379684
1073.151952,0.9642834425960195
1073.270954,0.9677949912830219
1073.389956,0.9696578516174102
1073.508958,0.9729028963283458
1073.62796,0.9677949912830219
1073.746962,0.9723494720444752
1073.865964,0.9746020940012334
1073.984966,0.970553258981383
1074.103968,0.9691731438786343
1074.22297,0.9705513178768062
1074.341972,0.9705911112965986
1074.460974,0.9677949912830219
1074.579976,0.9718284323785642
1074.698978,0.970553258981383
1074.81798,0.9719353393859034
1074.936982,0.9691731438786343
1075.055984,0.9719353393859034
1075.174986,0.9680776286835288
1075.293988,0.9726830451178982
1075.41299,0.9709066046726667
1075.531992,0.9739269287218805
1075.650994,0.970440681332971
1075.769996,0.9673382998347967
1075.888998,0.970553258981383
1076.008,0.9736464781532289
1076.127002,0.9744490934833302
1076.246004,0.9648515728416411
1076.365006,0.9680292260121715
1076.484008,0.9733193878908108
1076.60301,0.9712561939726472
1076.722012,0.9671525887100669
1076.841014,0.9638399742179721
1076.960016,0.962052746286388
1077.079018,0.9713261269361697
1077.19802,0.9637840731206149
1077.317022,0.9559831419784216
1077.436024,0.9696879114767358
1077.555026,0.9591718721302873
