nu,[0]HG-10-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.0atm-L=15cm
261.820091,0.9999982432015432
262.302265,0.9999982481015346
262.784438,0.9999982457015388
263.266611,0.9999982334015605
263.748784,0.999998228601569
264.230958,0.9999982163015908
264.713131,0.9999982163015908
265.195304,0.9999982212015821
265.677478,0.9999982237015776
266.159651,0.9999982261015734
266.641824,0.9999982261015734
267.123998,0.999998228601569
267.606171,0.9999982310015647
268.088344,0.9999982334015605
268.570518,0.9999982457015388
269.052691,0.9999982555015217
269.534864,0.9999982604015131
270.017037,0.9999982628015089
270.499211,0.9999982628015089
270.981384,0.9999982579015174
271.463557,0.9999982506015302
271.945731,0.9999982408015474
272.427904,0.9999982310015647
272.910077,0.9999982310015647
273.392251,0.9999982457015388
273.874424,0.9999982555015217
274.356597,0.999998253001526
274.83877,0.9999982408015474
275.320944,0.9999982163015908
275.803117,0.9999981796016569
276.28529,0.9999981331017427
276.767464,0.9999980989018071
277.249637,0.9999980842018351
277.73181,0.9999980646018729
278.213984,0.9999980475019061
278.696157,0.9999980304019397
279.17833,0.999998018101964
279.660503,0.9999980059019882
280.142677,0.9999979937020126
280.62485,0.9999980083019835
281.107023,0.9999980328019349
281.589197,0.9999980475019061
282.07137,0.9999980622018775
282.553543,0.9999980769018492
283.035717,0.9999980891018257
283.51789,0.9999980915018212
284.000063,0.9999980989018071
284.482236,0.9999981331017427
284.96441,0.9999981674016792
285.446583,0.9999981870016434
285.928756,0.9999982016016171
286.41093,0.9999982065016083
286.893103,0.9999982016016171
287.375276,0.9999981772016613
287.85745,0.9999981527017062
288.339623,0.999998135601738
288.821796,0.9999981209017655
289.303969,0.9999981087017885
289.786143,0.9999980989018071
290.268316,0.9999980940018164
290.750489,0.9999980915018212
291.232663,0.9999980940018164
291.714836,0.9999981062017932
292.197009,0.9999981209017655
292.679183,0.9999981331017427
293.161356,0.9999981454017197
293.643529,0.9999981503017107
294.125703,0.9999981503017107
294.607876,0.9999981454017197
295.090049,0.9999981380017335
295.572222,0.999998135601738
296.054396,0.9999981282017518
296.536569,0.9999981258017563
297.018742,0.99999811850177
297.500916,0.99999811850177
297.983089,0.9999981380017335
298.465262,0.9999981527017062
298.947436,0.9999981552017017
299.429609,0.999998135601738
299.911782,0.9999980940018164
300.393955,0.9999980377019253
300.876129,0.9999979619020769
301.358302,0.9999979007022035
301.840475,0.9999978615022866
302.322649,0.9999978273023603
302.804822,0.9999978053024083
303.286995,0.9999977906024408
303.769169,0.9999977906024408
304.251342,0.9999978102023976
304.733515,0.999997837102339
305.215688,0.9999978885022293
305.697862,0.9999979447021121
306.180035,0.9999979790020422
306.662208,0.9999979961020078
307.144382,0.9999979888020225
307.626555,0.9999979692020621
308.108728,0.9999979398021223
308.590902,0.9999979056021933
309.073075,0.9999978933022191
309.555248,0.9999978836022396
310.037421,0.9999978689022708
310.519595,0.9999978542023022
311.001768,0.999997837102339
311.483941,0.999997822402371
311.966115,0.9999978028024138
312.448288,0.9999977832024571
312.930461,0.9999977612025062
313.412635,0.9999977343025667
313.894808,0.9999977123026168
314.376981,0.9999976878026732
314.859154,0.9999976658027242
315.341328,0.9999976462027702
315.823501,0.9999976291028105
316.305674,0.9999976120028513
316.787848,0.9999975924028983
317.270021,0.9999975728029457
317.752194,0.9999975533029931
318.234368,0.9999975288030534
318.716541,0.9999975043031143
319.198714,0.9999974798031757
319.680888,0.9999974554032375
320.163061,0.9999974309033002
