nu,[0]Cineole-HITRAN(x-sec)-X=0.01-T=323.1K-P=1.0atm-L=15cm
780.49281,0.9866775401209599
780.628413,0.9962002374372791
780.764015,0.9877427397586092
780.899618,0.9903972041560544
781.035221,0.9936561079931167
781.170823,0.990195579811343
781.306426,0.9910489017567898
781.442029,0.9879254890692546
781.577632,0.9942048569985638
781.713234,0.9892185410806196
781.848837,0.9868827903945935
781.98444,0.9977075317282601
782.120042,0.9864318879984283
782.255645,0.9869400312564054
782.391248,0.9931353699586698
782.526851,0.9877457029912733
782.662453,0.9899864725873869
782.798056,0.9886785751812944
782.933659,0.9926240369226994
783.069261,0.9881784303695613
783.204864,0.982420357100203
783.340467,0.9935769167571223
783.47607,0.9858865419664407
783.611672,0.9865404014742398
783.747275,0.9941530602748305
783.882878,0.9854360947517902
784.01848,0.986781146701923
784.154083,0.9874069643121518
784.289686,0.9884650436712885
784.425289,0.9880618321942053
784.560891,0.9841460186520022
784.696494,0.9920951092827575
784.832097,0.9839580647126124
784.967699,0.9818998122675058
785.103302,0.9917243334332311
785.238905,0.9835193172637045
785.374507,0.9854390510645088
785.51011,0.9861793937557427
785.645713,0.9855789933454268
785.781316,0.9838823028584983
785.916918,0.9816857814386394
786.052521,0.9893382437659567
786.188124,0.983506531595687
786.323726,0.9802369018004651
786.459329,0.9912798430545156
786.594932,0.9807281235290354
786.730535,0.9817230862071201
786.866137,0.9872786097500185
787.00174,0.9827387128667527
787.137343,0.9830915794004249
787.272945,0.9809654884549269
787.408548,0.9851858257692295
787.544151,0.9812294036663258
787.679754,0.9789125169950966
787.815356,0.9888446871349383
787.950959,0.9797645414617839
788.086562,0.9793413745904977
788.222164,0.9853089816945356
788.357767,0.9787725425135803
788.49337,0.9816366983766542
788.628973,0.9812784663630664
788.764575,0.9833560666072181
788.900178,0.9814855379647547
789.035781,0.976508328277281
789.171383,0.984644122547098
789.306986,0.977991793584909
789.442589,0.97824023505121
789.578192,0.9874355995293255
789.713794,0.9775977422987615
789.849397,0.9791259431864111
789.985,0.9809439074515729
790.120602,0.9799105372548782
790.256205,0.9815581705819377
790.391808,0.978634545314117
790.527411,0.9852607027372767
790.663013,0.9793590028938945
790.798616,0.9756659651219597
790.934219,0.985998939438759
791.069821,0.9771716025883268
791.205424,0.9800702756907795
791.341027,0.9837957250253273
791.47663,0.9802623882912348
791.612232,0.9803114026359978
791.747835,0.9777179942164056
791.883438,0.9855011356803708
792.01904,0.9795891793042436
792.154643,0.9783096925736116
792.290246,0.9879472236690938
792.425849,0.9760045799581334
792.561451,0.978997686088877
792.697054,0.9838380291510356
792.832657,0.9781864333178435
792.968259,0.984147002798513
793.103862,0.9796998791359276
793.239465,0.9834907956170696
793.375068,0.9804123799107096
793.51067,0.9754230545402668
793.646273,0.9867456232200682
793.781876,0.9792150477014351
793.917478,0.9777952369889981
794.053081,0.986037394147259
794.188684,0.9774833700538194
794.324286,0.9794246221453089
794.459889,0.9800085332083197
794.595492,0.9826129303617579
794.731095,0.9816877448121657
794.866697,0.9783664361813296
795.0023,0.9856824845729224
795.137903,0.9776563999230106
795.273505,0.976665558774849
795.409108,0.986337195082513
795.544711,0.977678886278801
795.680314,0.9812421597314878
795.815916,0.9816789096622206
795.951519,0.9786766275043262
796.087122,0.98048983554818
796.222724,0.976485868844015
796.358327,0.9863884859502084
796.49393,0.9800673354843629
796.629533,0.9766372358843284
796.765135,0.9870101064862657
796.900738,0.976975210834239
797.036341,0.9793345192248694
797.171943,0.985189766520414
797.307546,0.9804261057801092
797.443149,0.9820510364825606
797.578752,0.9797890358814995
797.714354,0.9839934878405545
797.849957,0.9801741686462322
797.98556,0.9781072034255986
798.121162,0.9875501487025945
798.256765,0.9778617293258272
798.392368,0.9796969400406988
798.527971,0.9839187071771798
798.663573,0.9784163341419619
798.799176,0.9819616739042997
798.934779,0.9801379028729132
799.070381,0.9838518029798602
799.205984,0.9803564979977044
799.341587,0.9765991477748519
799.47719,0.988816999871322
799.612792,0.9775400657334413
799.748395,0.9797184936104681
799.883998,0.9872795970291219
800.0196,0.9771745341075319
800.155203,0.9814384277895857
800.290806,0.9809978608501876
800.426409,0.980607501388255
800.562011,0.9832803511051735
800.697614,0.9787784151664533
800.833217,0.9868107505803799
800.968819,0.9788753190262167
801.104422,0.9767476021275586
801.240025,0.9862553324926657
801.375628,0.9778001259774054
801.51123,0.9816553496511099
801.646833,0.9835793137719324
801.782436,0.9812529534546102
801.918038,0.9801398631506792
802.053641,0.9770426244495295
802.189244,0.9849208464234174
802.324846,0.9794628204504346
802.460449,0.9775322454441966
802.596052,0.9866213011040003
802.731655,0.9761070658194425
802.867257,0.9791347553595545
803.00286,0.9826915425406321
803.138463,0.978175673326257
803.274065,0.9819233781457896
803.409668,0.9773817170693806
803.545271,0.9812863166221982
803.680874,0.9776339140844005
803.816476,0.9740116640506127
803.952079,0.9855287300984898
804.087682,0.976811092785121
804.223284,0.9773338265385718
804.358887,0.9824360759516672
804.49449,0.9757127982122707
804.630093,0.9773269852257306
804.765695,0.9770699820260184
804.901298,0.9818143906997305
805.036901,0.9777502594425881
805.172503,0.9737730604230581
805.308106,0.9830935455855498
805.443709,0.9729602992926
805.579312,0.9756064513132768
805.714914,0.98279276498238
805.850517,0.9752728509558404
805.98612,0.9783008878259998
806.121722,0.976772021122848
806.257325,0.9774344971071506
806.392928,0.9777346155635883
806.528531,0.9729924075122593
806.664133,0.9824537599601899
806.799736,0.975101218038212
806.935339,0.9730984694649496
807.070941,0.9815189090403506
807.206544,0.9725916172088361
807.342147,0.9752416427239442
807.47775,0.978972232479937
807.613352,0.9760660701835925
807.748955,0.9767046261785428
807.884558,0.9737399527018382
808.02016,0.978675648828188
808.155763,0.9760543574610268
808.291366,0.9745962464062122
808.426969,0.9817063970565129
808.562571,0.9737156095073118
808.698174,0.9745182818251246
808.833777,0.9782020844259851
808.969379,0.9735208858584243
809.104982,0.9779096457245062
809.240585,0.9731607497599435
809.376188,0.9794765330259088
809.51179,0.9749393646702189
809.647393,0.9705707290972753
809.782996,0.9825294118122657
809.918598,0.9732152482878746
810.054201,0.9738782335928328
810.189804,0.980517289647931
810.325407,0.9717409717554372
810.461009,0.9749276654680382
810.596612,0.9737516376513802
810.732215,0.974537772385666
810.867817,0.9755118220770916
811.00342,0.9713406969373485
811.139023,0.9787784151664533
811.274625,0.9700506425821167
811.410228,0.9701486226449274
811.545831,0.9752982083796103
811.681434,0.9689570423637639
811.817036,0.9722473807097993
811.952639,0.9701622048207195
812.088242,0.9700952659380048
812.223844,0.9687807082289467
812.359447,0.9648612214056124
812.49505,0.9727044443802817
812.630653,0.9673982766686491
812.766255,0.9650271918087395
812.901858,0.9727141714733609
813.037461,0.9622952141281171
813.173063,0.9666005022176073
813.308666,0.9698721696838918
813.444269,0.9662525886650059
813.579872,0.9698605312876861
813.715474,0.9646451166966484
813.851077,0.9698139790994457
813.98668,0.9666575333296394
814.122282,0.963249321367371
814.257885,0.9728581438244301
814.393488,0.9660294100951415
814.529091,0.9674205270848913
814.664693,0.9718935470648512
814.800296,0.9673450712265954
814.935899,0.9712493952030851
815.071501,0.9703640195473261
815.207104,0.9752387170034046
815.342707,0.9716515756983174
815.47831,0.9693844466551657
815.613912,0.978634545314117
815.749515,0.9693611817076264
815.885118,0.9750953674484556
816.02072,0.9789526532310806
816.156323,0.9743477560472459
816.291926,0.9790133501771668
816.427529,0.9740808213338148
816.563131,0.9777668813382843
816.698734,0.9779458290507855
816.834337,0.9742347382627027
816.969939,0.9838508191285492
817.105542,0.9761724671837737
817.241145,0.9750612397078338
817.376748,0.9821079970945183
817.51235,0.9749052423895987
817.647953,0.9803025798730766
817.783556,0.979797854022504
817.919158,0.9784740624086434
818.054761,0.9789330743738052
818.190364,0.9747989835093925
818.325967,0.9825706789141649
818.461569,0.9766167267177218
818.597172,0.9759811561293015
818.732775,0.9836511176826487
818.868377,0.9742386352094496
819.00398,0.97817762967956
819.139583,0.9790632811312544
819.275186,0.9783527391471024
819.410788,0.9798341072137826
819.546391,0.9758123259935189
819.681994,0.9810361205128193
819.817596,0.9763179277179247
819.953199,0.9744656592587281
820.088802,0.9835606259425057
820.224404,0.976963487202051
820.360007,0.9791758798828886
820.49561,0.9799448347238843
820.631213,0.9767935103436933
820.766815,0.979337457232834
820.902418,0.9770377392486203
821.038021,0.981877228831534
821.173623,0.9799830533176963
821.309226,0.9767759282187467
821.444829,0.983382617579453
821.580432,0.9763520994433966
821.716034,0.9782392568114641
821.851637,0.9824429530282686
821.98724,0.9793550854657178
822.122842,0.9831554824299119
822.258445,0.9786443317085021
822.394048,0.9819705115991344
822.529651,0.9800996782400864
822.665253,0.9773924683274001
822.800856,0.986608475110455
822.936459,0.9797674807598172
823.072061,0.9797135950302466
823.207664,0.9856499575876297
823.343267,0.9773797623079012
823.47887,0.9817024702387782
823.614472,0.9821492464966277
823.750075,0.9823820434533972
823.885678,0.9833029668133286
824.02128,0.9785954007152017
824.156883,0.985102088532922
824.292486,0.9796528546703254
824.428089,0.981260803509638
824.563691,0.9875876763212654
824.699294,0.9815365765397203
824.834897,0.9837386665279882
824.970499,0.982416427426634
825.106102,0.9818615189215524
825.241705,0.9832705183508264
825.377308,0.9804074778610652
825.51291,0.9867298354163994
825.648513,0.9814521680237561
825.784116,0.9794579231485756
825.919718,0.985684455939863
826.055321,0.9791670673396261
826.190924,0.9826365133550813
826.326527,0.9846372300623638
826.462129,0.9803947326466971
826.597732,0.9832252889472665
826.733335,0.977983969681856
826.868937,0.9839462572866805
827.00454,0.9814492236716685
827.140143,0.9790378258168655
827.275746,0.9856962842243038
827.411348,0.9782891482857833
827.546951,0.9782128447080952
827.682554,0.9825824698330573
827.818156,0.9777893702351764
827.953759,0.9805751418746441
828.089362,0.9781267657652899
828.224964,0.9802761120607371
828.360567,0.9768990097396753
828.49617,0.9732444451832745
828.631773,0.9807683342064133
828.767375,0.9747190532699294
828.902978,0.9762017527970712
829.038581,0.9785924649334032
829.174183,0.9708619439960551
829.309786,0.973647451800194
829.445389,0.9718264887236431
829.580992,0.973730215350998
829.716594,0.9736562146666929
829.852197,0.9669968896773931
829.9878,0.9726295490215728
830.123402,0.9669659462720205
830.259005,0.9666536667072393
830.394608,0.9707998108199222
830.530211,0.9642776569127209
830.665813,0.9666324005605003
830.801416,0.9649364835160661
830.937019,0.9612987925217937
831.072621,0.9623616147886884
831.208224,0.9581566467744069
831.343827,0.9640665032280294
831.47943,0.9582591750207752
831.615032,0.9549569672384112
831.750635,0.9586032518226981
831.886238,0.9504811014473774
832.02184,0.9526925882794912
832.157443,0.9526935409725559
832.293046,0.9495225496867039
832.428649,0.9501351892862833
832.564251,0.9426228719881242
832.699854,0.9460981146816703
832.835457,0.9420631202648834
832.971059,0.9386946866343463
833.106662,0.9440699651104091
833.242265,0.9353654223530624
833.377868,0.9349333833366328
833.51347,0.934631448618897
833.649073,0.9281517832812799
833.784676,0.9311014861183996
833.920278,0.9265233789073152
834.055881,0.9274939568939441
834.191484,0.9232372825491582
834.327087,0.917010826831356
834.462689,0.9206659611425863
834.598292,0.9135044790513639
834.733895,0.9122401510970914
834.869497,0.9131720239314918
835.0051,0.9069789840258523
835.140703,0.9076594734154949
835.276306,0.9014866906576443
835.411908,0.9020818682604823
835.547511,0.8996945159485037
835.683114,0.8942767392286224
835.818716,0.89816633459358
835.954319,0.8887760388586796
836.089922,0.8866455339938988
836.225525,0.8884117153741655
836.361127,0.880046968182069
836.49673,0.8823733616662996
836.632333,0.8779637264840029
836.767935,0.8747737478029617
836.903538,0.8746687812513444
837.039141,0.8669361063632222
837.174743,0.8698974046299434
837.310346,0.8646590600319208
837.445949,0.8607079764250578
837.581552,0.8616638927142815
837.717154,0.8536278098827915
837.852757,0.8541486816965719
837.98836,0.8509005668073344
838.123962,0.8489542339110754
838.259565,0.8486995858400226
838.395168,0.8423160322050831
838.530771,0.8438420048119804
838.666373,0.837520113040951
838.801976,0.8345021161947496
838.937579,0.8369507929548502
839.073181,0.8301988737208915
839.208784,0.8304562752669232
839.344387,0.8277120092615659
839.47999,0.8229087165078238
839.615592,0.8247870889122918
839.751195,0.8188945156043043
839.886798,0.8203534459048412
840.0224,0.818067849680109
840.158003,0.8114844940284534
840.293606,0.8155276107865368
840.429209,0.8084067044549408
840.564811,0.8083986204283165
840.700414,0.8085764876894921
840.836017,0.8041415243362191
840.971619,0.8046885265324367
841.107222,0.7987558095618282
841.242825,0.8003549197581116
841.378428,0.797845746773277
841.51403,0.7933426955031242
841.649633,0.7970562703392868
841.785236,0.790096649393255
841.920838,0.7887704013825368
842.056441,0.7881711636166804
842.192044,0.7823289302166498
842.327647,0.7851268357873821
842.463249,0.7803365328308944
842.598852,0.7790500392008415
842.734455,0.7774468479739932
842.870057,0.7693494433591276
843.00566,0.7718616151596506
843.141263,0.7675282441518848
843.276866,0.7640362830806626
843.412468,0.7652597196218248
843.548071,0.7571302345388415
843.683674,0.7559500321701537
843.819276,0.751292667052542
843.954879,0.7483832993276623
844.090482,0.7480615636870716
844.226085,0.7410330891201333
844.361687,0.7413962843093566
844.49729,0.7353784605339914
844.632893,0.7303948504800396
844.768495,0.7306432269508102
844.904098,0.7252926865561146
845.039701,0.7262870184985553
845.175304,0.7209900082329072
845.310906,0.7173653603766623
845.446509,0.7168992244030209
845.582112,0.7097872512332543
845.717714,0.712339966848073
845.853317,0.7098014471202373
845.98892,0.7067770566100559
846.124522,0.7088367732790541
846.260125,0.7036037052508973
846.395728,0.7042794891323011
846.531331,0.7047303722725605
846.666933,0.7031043239215193
846.802536,0.705809435014637
846.938139,0.7032027654176123
847.073741,0.7054213465594872
847.209344,0.7065509241350664
847.344947,0.7062612976336609
847.48055,0.7120906914854093
847.616152,0.7123755847368551
847.751755,0.7147231600545049
847.887358,0.718061542369908
848.02296,0.7181118084371657
848.158563,0.7240317745930429
848.294166,0.7239448959929119
848.429769,0.7301684631682371
848.565371,0.7332196229063446
848.700974,0.7327651676358342
848.836577,0.7402850235368333
848.972179,0.7401665874082104
849.107782,0.7439585188033101
849.243385,0.7501065619084122
849.378988,0.7491695144826792
849.51459,0.7542887701576353
849.650193,0.7545679086400284
849.785796,0.756320538452543
849.921398,0.7611460659887891
850.057001,0.7607047292705361
850.192604,0.7666920941502959
850.328207,0.7653974787693081
850.463809,0.7666077626582565
850.599412,0.7685958502255836
850.735015,0.7680272996860612
850.870617,0.7711132723978614
851.00622,0.7713523545681266
851.141823,0.7720237231195741
851.277426,0.7742658414168008
851.413028,0.7710207443569672
851.548631,0.7753893412273714
851.684234,0.7754901483940547
851.819836,0.7757616174503063
851.955439,0.7800478617211956
852.091042,0.7762582637953527
852.226645,0.7787229068869719
852.362247,0.7783569931172067
852.49785,0.7792604111103555
852.633453,0.7830646651522986
852.769055,0.7807814514443666
852.904658,0.7844205395161704
853.040261,0.7846088230387733
853.175864,0.7834797994256941
853.311466,0.7882499846740293
853.447069,0.7880608273774911
853.582672,0.7912114714337398
853.718274,0.7923120200831466
853.853877,0.7923199432429632
853.98948,0.7953046740069831
854.125083,0.7946925251155662
854.260685,0.7991393043818117
854.396288,0.8021577457462368
854.531891,0.802334239863942
854.667493,0.8066382309574788
854.803096,0.8063962757832823
854.938699,0.8088838051414319
855.074301,0.8126945071604766
855.209904,0.8137598346019803
855.345507,0.8200991757505208
855.48111,0.8195089168626792
855.616712,0.8219711350939508
855.752315,0.8267110834126193
855.887918,0.8270170231088355
856.02352,0.8330180236621268
856.159123,0.8350447188970502
856.294726,0.8369173155926838
856.430329,0.8400952506016082
856.565931,0.8407507805205104
856.701534,0.8458273654083098
856.837137,0.8469784732011402
856.972739,0.851189922187676
857.108342,0.8554565294279537
857.243945,0.8548493708588576
857.379548,0.8598047073490642
857.51515,0.8613623631225881
857.650753,0.864235480877873
857.786356,0.8687759604649734
857.921958,0.8702280284582515
858.057561,0.8727902635018553
858.193164,0.8739081503340815
858.328767,0.8766653012404927
858.464369,0.8811653378460786
858.599972,0.8825057275977463
858.735575,0.886787408629006
858.871177,0.8882962293579205
859.00678,0.8883051123646291
859.142383,0.8915979292350341
859.277986,0.8929899074653672
859.413588,0.8967752551400421
859.549191,0.8983370024100819
859.684794,0.8990469690418812
859.820396,0.9029121654574289
859.955999,0.9011622138583357
860.091602,0.9034721445756012
860.227205,0.9077066729352894
860.362807,0.9072865020227926
860.49841,0.9114668993540376
860.634013,0.9110914523388997
860.769615,0.9127794443718555
860.905218,0.9135282304765864
861.040821,0.9156116198651841
861.176424,0.9181908613542313
861.312026,0.9176272652070832
861.447629,0.919959161130374
861.583232,0.9214783467296934
861.718834,0.9196675802943
861.854437,0.923071114793846
861.99004,0.9237193382162319
862.125643,0.9258056014633478
862.261245,0.926296408484495
862.396848,0.9256454509477137
862.532451,0.9281536395867027
862.668053,0.9265622937064344
862.803656,0.9293666001308325
862.939259,0.9323210960242638
863.074861,0.9296714823736298
863.210464,0.9310037255948745
863.346067,0.9323238929917473
863.48167,0.9312728245544981
863.617272,0.9325579356600144
863.752875,0.9325476775791417
863.888478,0.9351886549932794
864.02408,0.9324451029763146
864.159683,0.9313305652595639
864.295286,0.9338569602177893
864.430889,0.9312718932821392
864.566491,0.9346548146971873
864.702094,0.9354758019851703
864.837697,0.9336085873014337
864.973299,0.9335880481384446
865.108902,0.9319100330669612
865.244505,0.9334368191245271
865.380108,0.9317106256572387
865.51571,0.9321486325748602
865.651313,0.9355300611551862
865.786916,0.9313938978912866
865.922518,0.9322315974950436
866.058121,0.9324348461365946
866.193724,0.9308985281176517
866.329327,0.9337430366181235
866.464929,0.9331437659750743
866.600532,0.9330261972675455
866.736135,0.9327500623831334
866.871737,0.9319594256076045
867.00734,0.9343249397739486
867.142943,0.9334386860000322
867.278546,0.9354701891471969
867.414148,0.9373908074259099
867.549751,0.9357957894241824
867.685354,0.9370477851672945
867.820956,0.9377864698255381
867.956559,0.9396855321078298
868.092162,0.9409333225347793
868.227765,0.9396122394947745
868.363367,0.9433499144612851
868.49897,0.9407000000039804
868.634573,0.941957615103813
868.770175,0.9449511934169371
868.905778,0.943986890608811
869.041381,0.9450182873334756
869.176984,0.9453812440390391
869.312586,0.9441200021445296
869.448189,0.944997497159847
869.583792,0.9451600507085629
869.719394,0.9489027138601811
869.854997,0.9476130833168758
869.9906,0.9462078684285675
870.126203,0.9493070325300478
870.261805,0.9472852659057307
870.397408,0.9485004643924179
870.533011,0.9504193221836312
870.668613,0.9503832069355823
870.804216,0.9505447858145769
870.939819,0.9500230799485285
871.075422,0.9515690740290943
871.211024,0.9489463643889732
871.346627,0.9509726272252911
871.48223,0.9537010704308775
871.617832,0.9517641656854817
871.753435,0.9507035400494176
871.889038,0.9523534900811244
872.02464,0.9522192177054478
872.160243,0.9520678268857218
872.295846,0.9539109077476308
872.431449,0.9546714777880067
872.567051,0.9539099538371999
872.702654,0.9529860627894358
872.838257,0.9541847194682568
872.973859,0.9528335972169606
873.109462,0.9540482808089694
873.245065,0.9572812916974643
873.380668,0.9553514459201212
873.51627,0.9543488533551149
873.651873,0.9556610299385021
873.787476,0.9562412922754776
873.923078,0.9557604238540097
874.058681,0.9563235325628949
874.194284,0.9589014237973538
874.329887,0.9555616463594242
874.465489,0.9549875263503059
874.601092,0.957934380216273
874.736695,0.9565129033694336
874.872297,0.9572985229157953
875.0079,0.9588429325945019
875.143503,0.9590548602997542
875.279106,0.9568630511652048
875.414708,0.9559716702495483
875.550311,0.9599231978117838
875.685914,0.958911012859537
875.821516,0.9585236910546144
875.957119,0.9617180101781414
876.092722,0.9585850385339403
876.228325,0.958078081150606
876.363927,0.9602928393943801
876.49953,0.9605771281475007
876.635133,0.9615420318847837
876.770735,0.9613132121118282
876.906338,0.9624058844411629
877.041941,0.960347577646251
877.177544,0.9592994504730524
877.313146,0.9636183165155149
877.448749,0.9615766480210183
877.584352,0.9609499043871358
877.719954,0.9626561425032558
877.855557,0.9606568593579364
877.99116,0.9605867339668112
878.126763,0.9614276151909177
878.262365,0.9631125496747568
878.397968,0.9627524129309474
878.533571,0.960257309216635
878.669173,0.96312121772671
878.804776,0.9599212779673081
878.940379,0.9599903947874974
879.075982,0.9639710653684619
879.211584,0.9618238049778682
879.347187,0.9611469193108749
879.48279,0.9623404430660528
879.618392,0.9618440034898564
879.753995,0.9613430132833195
879.889598,0.9604484194360052
880.025201,0.964440633607882
880.160803,0.9623722008246741
880.296406,0.9601267231026385
880.432009,0.9630615060622917
880.567611,0.9606558987015574
880.703214,0.9615208781927737
880.838817,0.9627052392184792
880.974419,0.9626763584945156
881.110022,0.9611046297768018
881.245625,0.9595095600588659
881.381228,0.9629112801852691
881.51683,0.9605473507180806
881.652433,0.9599385567058196
881.788036,0.9645206855025792
881.923638,0.9604032794210904
882.059241,0.9603149263836857
882.194844,0.9614641501344545
882.330447,0.9614170395453168
882.466049,0.9615776095981471
882.601652,0.9608864837863491
882.737255,0.9628506186854746
882.872857,0.9607711843264007
883.00846,0.9571386674107746
883.144063,0.9618305377680678
883.279666,0.9603322122079325
883.415268,0.9590088267712733
883.550871,0.9624540059384123
883.686474,0.9597820994726876
883.822076,0.9596458200906275
883.957679,0.958304214260415
884.093282,0.9615381857243485
884.228885,0.9604935615725506
884.364487,0.9575417076237664
884.50009,0.9604263293763948
884.635693,0.9571960974537033
884.771295,0.9555616463594242
884.906898,0.9570783695741295
885.042501,0.9565415991869698
885.178104,0.9549674718228258
885.313706,0.9544252043173811
885.449309,0.9539318940184494
885.584912,0.9512246683654818
885.720514,0.9487423628515806
885.856117,0.9531642878467009
885.99172,0.9500553812823663
886.127323,0.9464122714028746
886.262925,0.9490554994960263
886.398528,0.9453755717685917
886.534131,0.9435669098951295
886.669733,0.9426520937500907
886.805336,0.9434140644365429
886.940939,0.9414566269272487
887.076542,0.9373926822093994
887.212144,0.9401545521991322
887.347747,0.9364585674388264
887.48335,0.934693136330178
887.618952,0.9392054754658408
887.754555,0.9359754794654438
887.890158,0.9364557580673382
888.025761,0.9369269137993788
888.161363,0.9383849684940608
888.296966,0.9400266998741883
888.432569,0.9394243358378676
888.568171,0.9465580301158035
888.703774,0.9449407990109789
888.839377,0.9417560577415878
888.974979,0.9491807830904951
889.110582,0.9468723395542817
889.246185,0.9471697041527005
889.381788,0.9511228927710581
889.51739,0.9511476222877525
889.652993,0.9513987584085458
889.788596,0.9492937423246239
889.924198,0.9541102959626927
890.059801,0.9528250217531753
890.195404,0.9514158837403247
890.331007,0.9578088990316617
890.466609,0.9549808414610187
890.602212,0.9540349242265344
890.737815,0.956203999592291
890.873417,0.9557250613725371
891.00902,0.9577447279851806
891.144623,0.9561141206407061
891.280226,0.959832009439508
891.415828,0.9575646889005236
891.551431,0.9551374711623027
891.687034,0.9607308327840474
891.822636,0.957623102128132
891.958239,0.9584364693673754
892.093842,0.961416078128758
892.229445,0.9588084148702514
892.365047,0.9591987293187059
892.50065,0.9579928159957393
892.636253,0.9612593800792609
892.771855,0.9608422840246973
892.907458,0.959080755130561
893.043061,0.962866987285125
893.178664,0.9602006557066861
893.314266,0.9581882664654725
893.449869,0.9632878521108353
893.585472,0.9601459258291272
893.721074,0.9612065122672347
893.856677,0.9613026377246542
893.99228,0.9622394026242469
894.127883,0.9611382690275274
894.263485,0.9579880260436342
894.399088,0.9652520693416462
894.534691,0.963141443484652
894.670293,0.9605752069951655
894.805896,0.9644849988974219
894.941499,0.9606751120116639
895.077102,0.9610469652289689
895.212704,0.9630374298255944
895.348307,0.9644184517284017
895.48391,0.9650127165094274
895.619512,0.9612113183118112
895.755115,0.9660757806197098
895.890718,0.9645129693679597
896.026321,0.9618209195107815
896.161923,0.9686528376151066
896.297526,0.9662467911668664
896.433129,0.9656614229958891
896.568731,0.9667812734131019
896.704334,0.966552173400727
896.839937,0.9681541098371605
896.97554,0.965844916097551
897.111142,0.9724282355415893
897.246745,0.9701738468370292
897.382348,0.967095528390629
897.51795,0.9726772090371357
897.653553,0.969143099976857
897.789156,0.9702029524890169
897.924758,0.9731938377879287
898.060361,0.972051978624844
898.195964,0.973333014457627
898.331567,0.9703814862568778
898.467169,0.9748808700631945
898.602772,0.9742600686951917
898.738375,0.9716399159493676
898.873977,0.9782255615577358
899.00958,0.9751997082349051
899.145183,0.9739892620399636
899.280786,0.9773250305737148
899.416388,0.9758054953311442
899.551991,0.9776172944491284
899.687594,0.9770475096748649
899.823196,0.9796332618091612
899.958799,0.9789536321842234
900.094402,0.9747950843212568
900.230005,0.981627863686125
900.365607,0.9801261412886484
900.50121,0.9790995071428333
900.636813,0.982240590623988
900.772415,0.9791670673396261
900.908018,0.9814816120304547
901.043621,0.9793658584309092
901.179224,0.9819135589611041
901.314826,0.9832597024346121
901.450429,0.9795519556226845
901.586032,0.9859042880839106
901.721634,0.9825903305242587
901.857237,0.9796303229137842
901.99284,0.9858175323238686
902.128443,0.9834485064220824
902.264045,0.9849612290059581
902.399648,0.9836078379856309
902.535251,0.9850252535666192
902.670853,0.9844669025553172
902.806456,0.9802712106924302
902.942059,0.9879788384860856
903.077662,0.9844767472735663
903.213264,0.9823614136470984
903.348867,0.9872410938756542
903.48447,0.9825677312065497
903.620072,0.9846539690375558
903.755675,0.9848381165470214
903.891278,0.9857396558149777
904.026881,0.9872865080104896
904.162483,0.9804584603754479
904.298086,0.9866647133963122
904.433689,0.9850951928424373
904.569291,0.9810665331039479
904.704894,0.988580700847211
904.840497,0.9849543343014865
904.9761,0.9840338324006138
905.111702,0.9848194048005691
905.247305,0.9830532395764597
905.382908,0.9851641519194758
905.51851,0.9813324381629273
905.654113,0.9871591562653204
905.789716,0.9850754911355981
905.925319,0.9801908317487351
906.060921,0.9855346432886101
906.196524,0.9822101416376404
906.332127,0.9818016271956144
906.467729,0.9840446568323045
906.603332,0.9835448890983857
906.738935,0.983194809435744
906.874537,0.9772624837732771
907.01014,0.9826080173093887
907.145743,0.9822563065991654
907.281346,0.9769419942417559
907.416948,0.9850429841807584
907.552551,0.9792600926296547
907.688154,0.9767505323747604
907.823756,0.9808938805879887
907.959359,0.9773162346880212
908.094962,0.9789389479898722
908.230565,0.9764956337515279
908.366167,0.9786413957799108
908.50177,0.9778255491111801
908.637373,0.970495027532805
908.772975,0.9773934457203571
908.908578,0.9740535474526535
909.044181,0.972180297954912
909.179784,0.9749861628828711
909.315386,0.9707619503655839
909.450989,0.972068503648943
909.586592,0.9680931180495023
909.722194,0.9702437018687524
909.857797,0.9711279966162545
909.9934,0.9634853463629872
910.129003,0.9708347602421975
910.264605,0.964978941655413
910.400208,0.9608787967252271
910.535811,0.9669011617239268
910.671413,0.9622615343850216
910.807016,0.9634400636158611
910.942619,0.9601276832298417
911.078222,0.9594990055117554
911.213824,0.9601334440132234
911.349427,0.9542400637869557
911.48503,0.9592438127184354
911.620632,0.956969268858857
911.756235,0.95135023830914
911.891838,0.9558378435837986
912.027441,0.9500069296934469
912.163043,0.9504611415538267
912.298646,0.9485630674889471
912.434249,0.9492870972916854
912.569851,0.9496374488664762
912.705454,0.9412805909978857
912.841057,0.9467284258963845
912.97666,0.9425389822856644
913.112262,0.9379721699302673
913.247865,0.9444013918301495
913.383468,0.9381053714354805
913.51907,0.9385435689550978
913.654673,0.9366365114707874
913.790276,0.934666965288757
913.925879,0.9361655017743871
914.061481,0.9296157037580627
914.197084,0.9360166632925778
914.332687,0.9323238929917473
914.468289,0.9250967059142846
914.603892,0.9314264972481983
914.739495,0.9268894279319065
914.875098,0.9263705151614013
915.0107,0.9277843079400202
915.146303,0.9251068820340183
915.281906,0.9254094414502119
915.417508,0.920262797750834
915.553111,0.9238930137768077
915.688714,0.9232936017411115
915.824316,0.917758495288735
915.959919,0.9249709013171867
916.095522,0.9196878132036276
916.231125,0.9182303444101492
916.366727,0.920002400227058
916.50233,0.9183662525580767
