nu,[0]CFC-113-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
620,0.9903902713998899
620.119202,0.9890306074120782
620.238404,0.9893728712104652
620.357606,0.9871038769004061
620.476808,0.9856785418508696
620.59601,0.9895084245790149
620.715212,0.9868354211575254
620.834414,0.9867801599212697
620.953616,0.9848400862252241
621.072818,0.9857781004112192
621.19202,0.9814668899166904
621.311222,0.9831338532472204
621.430424,0.9834494898710805
621.549626,0.980963526525912
621.668828,0.9813029986313775
621.78803,0.97892817972067
621.907232,0.9785308155500884
622.026434,0.9799850132857629
622.145636,0.9782206704421558
622.264838,0.9789878961609658
622.38404,0.9770533719775097
622.503242,0.9751275461265266
622.622444,0.9742941683943372
622.741646,0.9723971183359299
622.860848,0.9746868880719001
622.98005,0.9667870741181446
623.099252,0.9680079296034606
623.218454,0.9686809289547199
623.337656,0.9665570061736758
623.456858,0.9638525042190818
623.57606,0.9646721271380604
623.695262,0.965196086345147
623.814464,0.9615497242518082
623.933666,0.9574765970014343
624.052868,0.9554880709453443
624.17207,0.9580167661155145
624.291272,0.9556543403347062
624.410474,0.9554412531769126
624.529676,0.9508062215764456
624.648878,0.953818382877108
624.76808,0.9487565940937575
624.887282,0.9482434555928327
625.006484,0.946515435962824
625.125686,0.9462901920941484
625.244888,0.9436839194463987
625.36409,0.9429773648284693
625.483292,0.9431225945250525
625.602494,0.9409370862755969
625.721696,0.9407752590143009
625.840898,0.9397334572920492
625.9601,0.9391002903430655
626.079302,0.9373589366802632
626.198504,0.9326651859893911
626.317706,0.9340381460425282
626.436908,0.9346267754733368
626.55611,0.933702886530782
626.675312,0.9297300535219912
626.794514,0.9278845140563107
626.913716,0.9293842582639867
627.032918,0.9280599008029927
627.15212,0.9289800640302613
627.271322,0.9284804071755589
627.390524,0.9280097869214363
627.509726,0.9279902989205357
627.628928,0.9275023043771198
627.74813,0.9275245646995477
627.867332,0.926588237813874
627.986534,0.926430731201887
628.105736,0.9252512099649014
628.224938,0.9259546681647309
628.34414,0.9268783053255072
628.463342,0.9256861802435934
628.582544,0.9251808935450019
628.701746,0.9257620896226153
628.820948,0.9259435567753814
628.94015,0.9256380458137267
629.059352,0.9266151092624048
629.178554,0.9279819470454289
629.297756,0.9283671394753537
629.416958,0.9291296418612626
629.53616,0.9280524763534842
629.655362,0.9258972607549528
629.774564,0.9279531800509613
629.893766,0.9234164079565754
630.012968,0.9259972630591415
630.13217,0.9256361945394863
630.251372,0.9206337383978476
630.370574,0.9185921984464108
630.489776,0.9136753203621112
630.608978,0.9167284309878843
630.72818,0.910946600314019
630.847382,0.9050093534787362
630.966584,0.9045479163849226
631.085786,0.9018563759811266
631.204988,0.892909541990196
631.32419,0.8862023220391242
631.443392,0.8852368877653667
631.562594,0.8797126138655034
631.681796,0.8754475829820209
631.800998,0.862517362365839
631.9202,0.8564408703243287
632.039402,0.8456413038554412
632.158604,0.8323269055561772
632.277806,0.8273478960882633
632.397008,0.8361058993970355
632.51621,0.833001363468256
632.635412,0.8438588818208461
632.754614,0.842257072146455
632.873816,0.8377881623627282
632.993018,0.837737896580975
633.11222,0.8228099733865486
633.231422,0.8290788614197734
633.350624,0.852365375156299
633.469826,0.8631558614295064
633.589028,0.8723016377822652
633.70823,0.8841575572877572
633.827432,0.8972506719996054
633.946634,0.9024157003068588
634.065836,0.9080970707341629
634.185038,0.9155392894043056
634.30424,0.916295837268607
634.423442,0.9206282146119885
634.542644,0.9239576885513627
634.661846,0.9240962925996892
634.781048,0.9237285754558001
634.90025,0.9238662212679014
635.019452,0.9229732744413081
635.138654,0.923733194110224
635.257856,0.9249783011139965
635.377058,0.9215612835129984
635.49626,0.9186996800211786
635.615462,0.9207515870585159
635.734664,0.9208584004376709
635.853866,0.9165863490927125
635.973068,0.9154999220612652
636.09227,0.9183928855655776
636.211472,0.916305916578253
636.330674,0.913509046585178
636.449876,0.9115443773332501
636.569078,0.9082296625854597
636.68828,0.9081424767228399
636.807482,0.9095302695949905
636.926684,0.9081978751035534
637.045886,0.904394156309114
637.165088,0.9081688132365424
637.28429,0.9052084774393341
637.403492,0.9055018125037387
637.522694,0.9016489728669234
637.641896,0.9018563759811266
637.761098,0.903002461188686
637.8803,0.9032192077879228
637.999502,0.9009729896626615
638.118704,0.9018834320782454
638.237906,0.9024066761949764
638.357108,0.9035715319777113
638.47631,0.9029392532287072
638.595512,0.9051224867186013
638.714714,0.905893073793094
638.833916,0.9058677091421345
638.953118,0.9061222937358637
639.07232,0.906322568892369
639.191522,0.9084712838099056
639.310724,0.9078655355031223
639.429926,0.9098204560332674
639.549128,0.9088092979942232
639.66833,0.9125339397231751
639.787532,0.9122602206011794
639.906734,0.9162142905679721
640.025936,0.9144531889958986
640.145138,0.9161254220919778
640.26434,0.9170420057295066
640.383542,0.9148172138012499
640.502744,0.9185343289608167
640.621946,0.9215069130012169
640.741148,0.9213180234458926
640.86035,0.9215953819113047
640.979552,0.9232760593293319
641.098754,0.9223707696323274
641.217956,0.9210914070870799
641.337158,0.9228311475010994
641.45636,0.9263584724229822
641.575562,0.925668592373254
641.694764,0.9260583808953698
641.813966,0.9299885544068285
641.933168,0.9277379198843343
642.05237,0.9288277237920014
642.171572,0.9325486101272855
642.290774,0.9293015467457184
642.409976,0.9289912118579166
642.529178,0.930254569171687
642.64838,0.9298797521110214
642.767582,0.9285184756526516
642.886784,0.9287589930835084
643.005986,0.9284841211046154
643.125188,0.9272361494108281
643.24439,0.9268671828525782
643.363592,0.926830108906748
643.482794,0.9232566707356669
643.601996,0.9231154232707509
643.721198,0.923155118087384
643.8404,0.9204137332260357
643.959602,0.919994120242716
644.078804,0.9168421123614263
644.198006,0.915398307209645
644.317208,0.9150203257673079
644.43641,0.9128853329288202
644.555612,0.9117841450325592
644.674814,0.9088047539590933
644.794016,0.9086857083339834
644.913218,0.9055126785906852
645.03242,0.9031017969227819
645.151622,0.8998204819981542
645.270824,0.8993257168059553
645.390026,0.8952341274509531
645.509228,0.8948582080660206
645.62843,0.8917049274063041
645.747632,0.8890071506720167
645.866834,0.8901369069967877
645.986036,0.8843874681397677
646.105238,0.8828764578512408
646.22444,0.8799589678853389
646.343642,0.8762007917367272
646.462844,0.8730783318174687
646.582046,0.8710638484949982
646.701248,0.870019198791984
646.82045,0.8662861480482846
646.939652,0.8650655453066927
647.058854,0.8618707168664383
647.178056,0.8603551584873431
647.297258,0.8615260375201568
647.41646,0.858095397309016
647.535662,0.8536448826097158
647.654864,0.8545502259324729
647.774066,0.851189922187676
647.893268,0.8483941089782544
648.01247,0.8476054692312283
648.131672,0.8457597019256525
648.250874,0.8427962892036818
648.370076,0.8421644289639872
648.489278,0.8433695855790168
648.60848,0.8426530260122334
648.727682,0.8401624609100328
648.846884,0.8382323077769185
648.966086,0.8395997405935794
649.085288,0.8369089464613735
649.20449,0.834268488311645
649.323692,0.8367750517418029
649.442894,0.8355041198161156
649.562096,0.8351616333415159
649.681298,0.8348276354922026
649.8005,0.8318110228149076
649.919702,0.8313370256339331
650.038904,0.8304562752669232
650.158106,0.830315109699541
650.277308,0.8301158579843755
650.39651,0.8276126897797426
650.515712,0.8268020266335802
650.634914,0.8254471825856861
650.754116,0.8246633801273459
650.873318,0.8228182015274231
650.99252,0.8203124292579707
651.111722,0.8192057546519077
651.230924,0.8167599876892242
651.350126,0.811939052609633
