nu,[0]Hexane-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
664.737088,0.9995877050169454
664.85609,0.9995386564516766
664.975092,0.9994079753158109
665.094094,0.9996659258152117
665.213096,1.0001534417709845
665.332098,0.9998970353012285
665.4511,0.9994460035127536
665.570102,0.9994541590254167
665.689104,0.9997509410203383
665.808106,0.9996266996939043
665.927108,0.9995633053788647
666.04611,0.999547652340066
666.165112,0.9995412952372128
666.284114,0.9999892120581902
666.403116,0.9995346183236615
666.522118,0.999505472319142
666.64112,0.9998292645769515
666.760122,0.9988180989958086
666.879124,0.999666325681662
666.998126,1.0000661051848514
667.117128,0.999874287902428
667.23613,0.999867228814874
667.355132,0.9995224540613762
667.474134,0.999567143709327
667.593136,0.999651950583256
667.712138,0.9999449505152785
667.83114,0.9995478022722252
667.950142,0.9995778991096572
668.069144,0.9994445143393178
668.188146,0.9997464121588334
668.307148,0.9995157073075817
668.42615,0.9996656359121353
668.545152,1.0000083607349508
668.664154,1.000063143993498
668.783156,1.0000736377111232
668.902158,0.9993455442496476
669.02116,0.9997243280045093
669.140162,0.9999769212663181
669.259164,0.9997889322779264
669.378166,0.999338099153076
669.497168,0.9997266373703743
669.61617,0.9993995603360859
669.735172,0.9994556582077796
669.854174,0.9996131348516272
669.973176,0.9997821537319449
670.092178,0.9996006697535555
670.21118,0.9994438047339645
670.330182,1.0001337089382434
670.449184,0.9994713297953652
670.568186,0.9988040157598999
670.687188,0.9997014745675868
670.80619,1.0000110280608085
670.925192,0.9992696668231957
671.044194,1.0004410672415636
671.163196,0.9998115377612393
671.282198,0.9992388698066487
671.4012,0.9990153351009491
671.520202,0.9996589181816335
671.639204,0.9994827038438165
671.758206,0.9994427653129481
671.877208,0.9994550385454636
671.99621,1.0000387407504034
672.115212,0.9998304743710936
672.234214,0.9998303743880512
672.353216,0.9998538806764684
672.472218,0.9996725636189967
672.59122,0.9993772839681571
672.710222,0.9998205860965997
672.829224,0.9998488514240972
672.948226,0.9997610385558352
673.067228,0.9997521407221874
673.18623,0.9994273240415081
673.305232,0.9996593280418741
673.424234,0.9996834701061605
673.543236,1.0001595227223965
673.662238,0.9995735809424603
673.78124,0.999557088114441
673.900242,0.9996226412177422
674.019244,0.9995367073531969
674.138246,0.9994529896647347
674.257248,0.9995205849561347
674.37625,0.9997809040050338
674.495252,0.9994908996355908
674.614254,0.9995488817844346
674.733256,0.9992932298797468
674.852258,0.9998042091695268
674.97126,0.9992872241454824
675.090262,0.9993547882386853
675.209264,0.9994456037344321
