nu,[1]HFC-245fa-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
830.211457,0.9841233835538779
830.452511,0.9821502286463653
830.693565,0.9848755411065122
830.934619,0.9837121059425615
831.175673,0.9856016619229614
831.416726,0.9884344017298873
831.65778,0.9843094004514127
831.898834,0.9842690445932949
832.139888,0.9859220345208135
832.380942,0.9820628211657063
832.621996,0.9804359100901885
832.863049,0.9790936325634142
833.104103,0.9760426448790128
833.345157,0.9776456457617594
833.586211,0.9780475407059211
833.827265,0.9746966349895153
834.068318,0.9729486238390613
834.309372,0.9682974072491634
834.550426,0.9647714934844346
834.79148,0.9690471595590883
835.032534,0.9701301899962078
835.273587,0.9660603235308769
835.514641,0.9689735147734991
835.755695,0.9707279742919058
835.996749,0.9619988728410666
836.237803,0.9616035725441044
836.478857,0.9670674830269654
836.71991,0.9623288950500243
836.960964,0.9617353212581238
837.202018,0.9607145004987148
837.443072,0.9501760459778351
837.684126,0.9476737324949611
837.925179,0.9483553549225233
838.166233,0.9428170723016993
838.407287,0.9415583097337297
838.648341,0.9456951627196776
838.889395,0.942849128627112
839.130448,0.9352251280620444
839.371502,0.939077752206556
839.612556,0.9403971433665145
839.85361,0.9298592949815041
840.094664,0.9264575980826597
840.335717,0.9213622477723934
840.576771,0.9178025487537835
840.817825,0.9268384504152649
841.058879,0.9235734020900512
841.299933,0.9134743339009529
841.540987,0.9091665302398734
841.78204,0.9006757176286562
842.023094,0.896882874627699
842.264148,0.8943125110136224
842.505202,0.8882962293579205
842.746256,0.8885094460379447
842.987309,0.8826557663243683
843.228363,0.8715953595369667
843.469417,0.872074868837682
843.710471,0.8709070711126567
843.951525,0.862301759976669
844.192578,0.8612073318504592
844.433632,0.8574434925622433
844.674686,0.8481226662965268
844.91574,0.8434623613360036
845.156794,0.8330096935235409
845.397848,0.8256453136842874
845.638901,0.8280265995934628
845.879955,0.8197302141440208
846.121009,0.807412975477067
846.362063,0.8027836728677618
846.603117,0.7935648625598015
846.84417,0.7823367535450686
847.085224,0.7789955076067254
847.326278,0.7739948957905555
847.567332,0.7650837301258797
847.808386,0.7595797189841794
848.049439,0.754522635923705
848.290493,0.7493418432880632
848.531547,0.7444273603397332
848.772601,0.7386655732805719
849.013655,0.7321645464866988
849.254709,0.7267665261508834
849.495762,0.7227441443651473
849.736816,0.7159177449325376
849.97787,0.711492786459829
850.218924,0.707293192227961
850.459978,0.7002975239681389
850.701031,0.6991010384887918
850.942085,0.6957603518463574
851.183139,0.6874679972358488
851.424193,0.683239378396919
851.665247,0.6816015700449367
851.9063,0.6806684152509621
852.147354,0.6771787557045539
852.388408,0.6737137240929442
852.629462,0.6739428257042026
852.870516,0.6730201562059074
853.11157,0.6681918139716885
853.352623,0.6627217898599704
853.593677,0.6615895039796473
853.834731,0.6661369493006878
854.075785,0.6684257220381024
854.316839,0.6670501823430265
854.557892,0.6656841301511228
854.798946,0.6634047449650264
855.04,0.6615895039796473
855.281054,0.6559504673350879
855.522108,0.6474653502291101
855.763161,0.6410678355305849
856.004215,0.6351652993679318
856.245269,0.6355973586550109
856.486323,0.6314730590111831
856.727377,0.6196874753785904
856.96843,0.6237348005930509
857.209484,0.633858205620026
857.450538,0.6399661465775749
