nu,[0]HFC-152a-HITRAN(x-sec)-X=0.01-T=253.0K-P=0.0atm-L=15cm
975.057855,0.9999911667390134
975.11812,0.9999943521159493
975.178385,0.999991822733434
975.23865,0.9999891560587959
975.298915,0.9999895830542568
975.35918,0.9999929604247779
975.419445,0.9999930837239176
975.47971,0.9999944674153048
975.539975,0.9999894650554929
975.60024,0.9999906859433761
975.660505,0.9999951855115897
975.72077,0.9999972962036553
975.781035,0.9999935988204877
975.8413,0.999987472078475
975.901565,0.9999974398032773
975.96183,0.9999915126360179
976.022095,0.9999904684454256
976.08236,0.9999956704093727
976.142625,0.9999966899054784
976.20289,0.9999971799039765
976.263155,0.9999958482086188
976.32342,0.9999943345160489
976.383685,0.9999959345082642
976.44395,0.9999980374019259
976.504215,0.9999958413086474
976.56448,0.9999942945162763
976.624745,0.9999945773147028
976.68501,0.999995301711037
976.745275,0.999994175416963
976.80554,0.9999947304138843
976.865805,0.9999969967045099
976.92607,0.99999414851712
976.986335,0.9999957787089097
977.0466,0.9999977679024912
977.106865,0.9999967503052802
977.16713,0.9999962314071011
977.227395,0.9999953916106187
977.28766,0.9999955665098279
977.347925,0.9999927699261371
977.40819,0.9999938768187467
977.468455,0.999997445003264
977.52872,0.999997861802286
977.588985,0.999994376315813
977.64925,0.999991592535343
977.709515,0.9999951534117447
977.76978,0.9999899050509543
977.830045,0.9999999320830023
977.89031,0.9999947811136184
977.950575,0.9999987816007423
978.01084,0.9999974954031365
978.071105,0.9999967016054397
978.13137,1.0
978.191635,0.999997779602465
978.2519,0.9999930769239646
978.312165,0.9999992270802986
978.37243,0.9999959296082841
978.432695,0.9999962676069654
978.49296,0.9999922643299205
978.553225,0.9999939018185939
978.61349,0.9999969647046065
978.673755,0.9999981891016396
978.73402,0.9999964799061956
978.794285,0.9999967139053992
978.85455,0.9999940269178389
978.914815,0.9999962189071484
978.97508,0.9999938545188836
979.035345,0.9999959582081681
979.09561,0.9999998344500137
979.155875,0.99999979996002
979.21614,0.999994171116988
979.276405,0.9999963548066437
979.33667,0.9999960554077799
979.396935,0.9999946006145767
979.4572,0.9999965555059322
979.517465,0.9999980935018173
979.57773,0.999994969312654
979.637995,0.9999963973064897
979.69826,1.0
979.758525,1.0
979.81879,0.9999955484099083
979.879055,0.999997761702505
979.93932,0.9999969657046035
979.999585,0.9999975207030735
980.05985,0.9999962222071359
980.120115,0.9999962872068925
980.18038,0.9999987157008247
980.240645,0.999997106904185
980.30091,0.9999983914012938
980.361175,0.999998170201674
980.42144,0.9999998755700077
980.481705,0.9999990589504428
980.54197,0.9999970061044817
980.602235,0.9999957413090682
980.6625,0.9999976584027416
980.722765,0.9999998755600077
980.78303,0.9999930932238519
980.843295,0.9999976429027779
980.90356,0.999997578802931
980.963825,0.9999977766024718
981.02409,0.9999985558010429
981.084355,0.9999962633069814
981.14462,0.9999987670007602
981.204885,0.9999981820016526
981.26515,1.0
981.325415,0.9999959744081027
981.38568,0.9999933768219333
981.445945,0.9999979539020932
981.50621,0.9999998604200098
981.566475,0.999999539630106
981.62674,0.9999915461357342
981.687005,0.9999973857034172
981.74727,0.9999978644022804
981.807535,0.9999958346086752
981.8678,0.9999974426032702
981.928065,0.9999975496030022
981.98833,0.9999990642304378
982.048595,0.9999963390067015
982.10886,0.9999989464005551
982.169125,0.9999958415086465
982.22939,0.999997330203564
982.289655,0.9999970824042562
982.34992,0.9999983421013743
982.410185,1.0
982.47045,0.9999953555107857
982.530715,0.999997537503032
982.59098,0.9999984505012005
982.651245,0.9999990896004144
982.71151,0.9999988515006595
982.771775,0.9999996737800532
982.83204,0.9999961434074367
982.892305,0.9999956101096356
982.95257,1.0
983.012835,0.9999979030021987
983.0731,0.9999987396007943
983.133365,0.9999984889011417
983.19363,0.9999966626055691
983.253895,1.0
983.31416,0.9999980244019515
983.374425,0.9999999188240033
983.43469,0.9999967826051758
983.494955,0.9999986418009223
983.55522,1.0
983.615485,0.9999996865700491
983.67575,0.9999968461049735
983.736015,0.9999984389012185
983.79628,0.9999975535029927
983.856545,0.9999987299008066
983.91681,1.0
983.977075,0.9999945134150514
984.03734,0.9999959141083473
984.097605,0.9999970815042588
984.15787,0.9999956996092467
984.218135,0.9999985468010559
984.2784,0.9999976437027761
984.338665,0.9999990528104485
984.39893,0.9999979777020448
984.459195,1.0
984.51946,0.999996958304626
984.579725,0.999998798300722
984.63999,1.0
984.700255,0.9999974351032893
984.76052,0.9999990300904703
984.820785,0.999999446630153
984.88105,0.9999918046335822
984.941315,0.9999982095016029
985.00158,1.0
985.061845,0.9999982306015653
985.12211,0.99999786930227
985.182375,0.9999965217060492
985.24264,1.0
985.302905,0.9999965010061215
985.36317,0.9999974527032444
985.423435,0.9999985708010213
985.4837,0.9999982505015304
985.543965,0.9999993830001903
985.60423,0.9999962172071548
985.664495,0.9999985356010722
985.72476,0.9999972217038595
985.785025,0.9999947959135413
985.84529,0.9999968768048771
985.905555,1.0
985.96582,0.999998664300892
986.026085,0.9999992512002803
986.08635,0.9999997393300339
986.146615,0.9999993105102377
986.20688,0.9999986162009574
986.267145,1.0
986.32741,0.9999985636010317
986.387675,0.9999962180071518
986.44794,0.9999954030105662
986.508205,0.9999982929014571
986.56847,0.9999996342500669
986.628735,0.9999993532702092
986.689,0.9999995767700895
986.749265,1.0
986.80953,1.0
986.869795,0.9999985898009943
986.93006,0.9999999082510042
986.990325,0.9999984078012676
987.05059,0.9999993035302426
987.110855,0.9999996397200649
987.17112,0.9999942897163038
987.231385,0.999999450450151
987.29165,0.9999999280470026
987.351915,0.9999994138901718
987.41218,1.0
987.472445,0.9999999062400043
987.53271,0.9999990341704664
987.592975,0.9999985435010607
987.65324,1.0
987.713505,0.9999975422030204
987.77377,0.9999976023028745
987.834035,0.9999997296600366
987.8943,0.9999994718201395
987.954565,0.9999992265602992
988.01483,0.9999987845007388
988.075095,0.9999977821024595
988.13536,0.9999981838016493
988.195625,0.9999995426201046
988.25589,0.9999965088060943
988.316155,0.9999992381702902
988.37642,0.9999994160201705
988.436685,0.9999988949006107
988.49695,1.0
988.557215,1.0
988.61748,1.0
988.677745,1.0
988.73801,0.9999997409500335
988.798275,1.0
988.85854,0.9999995980300808
988.918805,1.0
988.97907,0.9999981202017668
989.039335,0.9999998029200194
989.0996,0.9999990053704947
989.159865,0.9999970886042381
989.22013,0.9999997610800285
989.280395,0.9999991491603619
989.34066,1.0
989.400925,1.0
989.46119,1.0
989.521455,0.9999994011001794
989.58172,0.9999983772013168
989.641985,0.9999964331063613
989.70225,0.9999979999020002
989.762515,1.0
989.82278,0.9999996357800663
989.883045,0.9999969823045533
989.94331,0.9999993841201896
990.003575,0.9999993953301828
990.06384,0.9999988179006987
990.124105,0.9999997488700315
990.18437,0.9999991040604014
990.244635,0.9999990157804843
990.3049,0.9999994720001394
990.365165,0.9999969829045514
990.42543,0.9999987265008109
990.485695,0.9999973665034677
990.54596,0.9999975560029866
990.606225,0.9999954852101917
990.66649,1.0
990.726755,1.0
990.78702,1.0
990.847285,0.9999978456023207
990.90755,1.0
990.967815,1.0
991.02808,1.0
991.088345,0.9999999401760018
991.14861,0.9999967804051829
991.208875,0.9999989643005364
991.26914,0.9999985153011022
991.329405,1.0
991.38967,0.999999873260008
991.449935,0.9999981536017046
991.5102,0.9999999738050004
991.570465,1.0
991.63073,0.9999965567059281
991.690995,0.9999986407009238
991.75126,1.0
991.811525,0.999996020307919
991.87179,1.0
991.932055,0.9999984689011722
991.99232,0.9999994676301417
992.052585,0.999999954845001
992.11285,0.9999969832045505
992.173115,0.9999993956801826
992.23338,1.0
992.293645,0.9999956885092945
992.35391,0.9999976110028537
992.414175,1.0
992.47444,1.0
992.534705,0.9999997533500304
992.59497,0.9999997680700269
992.655235,1.0
992.7155,0.9999978728022625
992.775765,1.0
992.83603,1.0
992.896295,0.9999994855301323
992.95656,0.9999978177023812
993.016825,0.9999981339017412
993.07709,0.9999999578220009
993.137355,1.0
993.19762,1.0
993.257885,0.9999996951400465
993.31815,1.0
993.378415,0.9999971489040644
993.43868,1.0
993.498945,1.0
993.55921,1.0
993.619475,0.9999994769501368
993.67974,0.9999993008002445
993.740005,0.9999999921827
993.80027,0.9999977823024591
993.860535,1.0
993.9208,1.0
993.981065,0.9999995936900825
994.04133,1.0
994.101595,0.9999979832020337
994.16186,0.999999224150301
994.222125,0.9999997124300414
994.28239,1.0
994.342655,0.9999999072630043
994.40292,1.0
994.463185,0.9999999187370033
994.52345,0.9999993887201868
994.583715,0.9999992475202831
994.64398,0.9999987831007404
994.704245,1.0
994.76451,1.0
994.824775,1.0
994.88504,1.0
994.945305,1.0
995.00557,0.9999987286008082
995.065835,1.0
995.1261,0.9999991402203696
995.186365,0.9999957790089085
995.24663,0.9999953673107309
995.306895,1.0
995.36716,0.9999989022006026
995.427425,0.9999981714016719
995.48769,0.9999987208008182
995.547955,1.0
995.60822,0.9999993118602367
995.668485,1.0
995.72875,1.0
995.789015,1.0
995.84928,1.0
995.909545,1.0
995.96981,0.9999996814300507
996.030075,1.0
996.09034,0.9999997798200242
996.150605,0.9999999569000009
996.21087,1.0
996.271135,1.0
996.3314,0.9999984885011424
996.391665,1.0
996.45193,0.9999996757300526
996.512195,0.9999994537601492
996.57246,1.0
996.632725,1.0
996.69299,1.0
996.753255,0.9999997449000325
996.81352,0.9999964873061695
996.873785,1.0
996.93405,1.0
996.994315,0.9999993725401969
997.05458,1.0
997.114845,0.9999986231009479
997.17511,0.999997375103445
997.235375,0.9999994077601754
997.29564,1.0
997.355905,0.9999983468013666
997.41617,1.0
997.476435,1.0
997.5367,1.0
997.596965,1.0
997.65723,0.9999991994603205
997.717495,1.0
997.77776,0.999998536501071
997.838025,0.9999985549010442
997.89829,0.999997744802543
997.958555,0.9999989127005912
998.01882,0.999997870702267
998.079085,0.9999990925604118
998.13935,0.9999996193300724
998.199615,1.0
998.25988,0.9999998821200069
998.320145,0.9999999600150008
998.38041,0.9999990200404801
998.440675,0.9999976274028146
998.50094,0.9999967376053216
998.561205,0.999996578305854
998.62147,0.9999983722013248
998.681735,0.9999990717004309
998.742,0.9999994750801378
998.802265,0.9999987989007213
998.86253,1.0
998.922795,1.0
998.98306,1.0
999.043325,1.0
999.10359,0.9999999586280008
999.163855,1.0
999.22412,0.9999993077002396
999.284385,0.9999983545013539
999.34465,0.999999508150121
999.404915,0.9999988080007104
999.46518,0.999999713620041
999.525445,0.9999997440300328
999.58571,0.99999957577009
999.645975,0.999999503980123
999.70624,1.0
999.766505,1.0
999.82677,0.9999997099100421
999.887035,0.9999983103014275
999.9473,0.9999988931006126
1000.007565,1.0
1000.06783,0.9999981321017445
1000.128095,0.9999973047036324
1000.18836,1.0
1000.248625,0.9999998725000081
1000.30889,0.9999931041237766
1000.369155,1.0
1000.42942,0.9999987084008342
1000.489685,0.9999990015404985
1000.54995,1.0
1000.610215,0.999999988157
1000.67048,0.999999568780093
1000.730745,0.9999987969007237
1000.79101,1.0
1000.851275,1.0
1000.91154,0.999999724160038
1000.971805,0.9999994581601468
1001.03207,1.0
1001.092335,1.0
1001.1526,0.9999999307990024
1001.212865,0.9999997349200351
1001.27313,1.0
1001.333395,1.0
1001.39366,0.9999999275590026
1001.453925,1.0
1001.51419,1.0
1001.574455,1.0
1001.63472,0.9999985980009828
1001.694985,1.0
1001.75525,0.9999979850020301
1001.815515,0.9999978102023976
1001.87578,0.9999996542700598
1001.936045,0.9999977681024906
1001.99631,1.0
1002.056575,0.9999989925005075
1002.11684,0.9999999953738
1002.177105,0.9999987135008276
1002.23737,0.9999959091083678
1002.297635,0.999999724180038
1002.3579,1.0
1002.418165,0.9999991127003937
1002.47843,0.9999993012602442
1002.538695,1.0
1002.59896,0.9999970750042778
1002.659225,0.9999992821902576
1002.71949,1.0
1002.779755,1.0
1002.84002,1.0
1002.900285,1.0
1002.96055,1.0
1003.020815,1.0
1003.08108,1.0
1003.141345,1.0
1003.20161,1.0
1003.261875,1.0
1003.32214,1.0
1003.382405,1.0
1003.44267,1.0
1003.502935,1.0
1003.5632,1.0
1003.623465,1.0
1003.68373,1.0
1003.743995,1.0
1003.80426,1.0
1003.864525,1.0
1003.92479,1.0
1003.985055,1.0
1004.04532,1.0
1004.105585,1.0
1004.16585,1.0
1004.226115,1.0
1004.28638,1.0
1004.346645,1.0
1004.40691,1.0
1004.467175,1.0
1004.52744,1.0
1004.587705,1.0
1004.64797,1.0
1004.708235,1.0
1004.7685,1.0
1004.828765,1.0
1004.88903,1.0
1004.949295,1.0
1005.00956,1.0
1005.069825,1.0
1005.13009,1.0
1005.190355,1.0
1005.25062,1.0
1005.310885,1.0
1005.37115,1.0
1005.431415,1.0
1005.49168,1.0
1005.551945,1.0
1005.61221,1.0
1005.672475,1.0
1005.73274,1.0
1005.793005,1.0
1005.85327,1.0
1005.913535,1.0
1005.9738,1.0
1006.034065,1.0
1006.09433,1.0
1006.154595,1.0
1006.21486,1.0
1006.275125,1.0
1006.33539,1.0
1006.395655,1.0
1006.45592,1.0
1006.516185,1.0
1006.57645,1.0
1006.636715,1.0
1006.69698,1.0
1006.757245,1.0
1006.81751,1.0
1006.877775,1.0
1006.93804,1.0
1006.998305,1.0
1007.05857,1.0
1007.118835,1.0
1007.1791,1.0
1007.239365,1.0
1007.29963,1.0
1007.359895,1.0
1007.42016,1.0
1007.480425,1.0
1007.54069,1.0
1007.600955,1.0
1007.66122,1.0
1007.721485,1.0
1007.78175,1.0
1007.842015,1.0
1007.90228,1.0
1007.962545,1.0
1008.02281,1.0
1008.083075,1.0
1008.14334,1.0
1008.203605,1.0
1008.26387,1.0
1008.324135,1.0
1008.3844,1.0
1008.444665,1.0
1008.50493,1.0
1008.565195,1.0
1008.62546,1.0
1008.685725,1.0
1008.74599,1.0
1008.806255,1.0
1008.86652,1.0
1008.926785,1.0
1008.98705,1.0
1009.047315,1.0
1009.10758,1.0
1009.167845,1.0
1009.22811,1.0
1009.288375,1.0
1009.34864,1.0
1009.408905,1.0
1009.46917,1.0
1009.529435,1.0
1009.5897,1.0
1009.649965,1.0
1009.71023,1.0
1009.770495,1.0
1009.83076,1.0
1009.891025,1.0
1009.95129,1.0
1010.011555,1.0
1010.07182,1.0
1010.132085,1.0
1010.19235,1.0
1010.252615,1.0
1010.31288,1.0
1010.373145,1.0
1010.43341,1.0
1010.493675,1.0
1010.55394,1.0
1010.614205,1.0
1010.67447,1.0
1010.734735,1.0
1010.795,1.0
1010.855265,1.0
1010.91553,1.0
1010.975795,1.0
1011.03606,1.0
1011.096325,1.0
1011.15659,1.0
1011.216855,1.0
1011.27712,1.0
1011.337385,1.0
1011.39765,1.0
1011.457915,1.0
1011.51818,1.0
1011.578445,1.0
1011.63871,1.0
1011.698975,1.0
1011.75924,1.0
1011.819505,1.0
1011.87977,1.0
1011.940035,1.0
1012.0003,1.0
1012.060565,1.0
1012.12083,1.0
1012.181095,1.0
1012.24136,1.0
1012.301625,1.0
1012.36189,1.0
1012.422155,1.0
1012.48242,1.0
1012.542685,1.0
1012.60295,1.0
1012.663215,1.0
1012.72348,1.0
1012.783745,1.0
1012.84401,1.0
1012.904275,1.0
1012.96454,1.0
1013.024805,1.0
1013.08507,1.0
1013.145335,1.0
1013.2056,1.0
1013.265865,1.0
1013.32613,1.0
1013.386395,1.0
1013.44666,1.0
1013.506925,1.0
1013.56719,1.0
1013.627455,1.0
1013.68772,1.0
1013.747985,1.0
1013.80825,1.0
1013.868515,1.0
1013.92878,1.0
1013.989045,1.0
1014.04931,1.0
1014.109575,1.0
1014.16984,1.0
1014.230105,1.0
1014.29037,1.0
1014.350635,1.0
1014.4109,1.0
1014.471165,1.0
1014.53143,1.0
1014.591695,1.0
1014.65196,1.0
1014.712225,1.0
1014.77249,1.0
1014.832755,1.0
1014.89302,1.0
1014.953285,1.0
1015.01355,1.0
1015.073815,1.0
1015.13408,1.0
1015.194345,1.0
1015.25461,1.0
1015.314875,1.0
1015.37514,1.0
1015.435405,1.0
1015.49567,1.0
1015.555935,1.0
1015.6162,1.0
1015.676465,1.0
1015.73673,1.0
1015.796995,1.0
1015.85726,1.0
1015.917525,1.0
1015.97779,1.0
1016.038055,1.0
1016.09832,1.0
1016.158585,1.0
1016.21885,1.0
1016.279115,1.0
1016.33938,1.0
1016.399645,1.0
1016.45991,1.0
1016.520175,1.0
1016.58044,1.0
1016.640705,1.0
1016.70097,1.0
1016.761235,1.0
1016.8215,1.0
1016.881765,1.0
1016.94203,1.0
1017.002295,1.0
1017.06256,1.0
1017.122825,1.0
1017.18309,1.0
1017.243355,1.0
1017.30362,1.0
1017.363885,1.0
1017.42415,1.0
1017.484415,1.0
1017.54468,1.0
1017.604945,1.0
1017.66521,1.0
1017.725475,1.0
1017.78574,1.0
1017.846005,1.0
1017.90627,1.0
1017.966535,1.0
1018.0268,1.0
1018.087065,1.0
1018.14733,1.0
1018.207595,1.0
1018.26786,1.0
1018.328125,1.0
1018.38839,1.0
1018.448655,1.0
1018.50892,1.0
1018.569185,1.0
1018.62945,1.0
1018.689715,1.0
1018.74998,1.0
1018.810245,1.0
1018.87051,1.0
1018.930775,1.0
1018.99104,1.0
1019.051305,1.0
1019.11157,1.0
1019.171835,1.0
1019.2321,1.0
1019.292365,1.0
1019.35263,1.0
1019.412895,1.0
1019.47316,1.0
1019.533425,1.0
1019.59369,1.0
1019.653955,1.0
1019.71422,1.0
1019.774485,1.0
1019.83475,1.0
1019.895015,1.0
1019.95528,1.0
1020.015545,1.0
1020.07581,1.0
1020.136075,1.0
1020.19634,1.0
1020.256605,1.0
1020.31687,1.0
1020.377135,1.0
1020.4374,1.0
1020.497665,1.0
1020.55793,1.0
1020.618195,1.0
1020.67846,1.0
1020.738725,1.0
1020.79899,1.0
1020.859255,1.0
1020.91952,1.0
1020.979785,1.0
1021.04005,1.0
1021.100315,1.0
1021.16058,1.0
1021.220845,1.0
1021.28111,1.0
1021.341375,1.0
1021.40164,1.0
1021.461905,1.0
1021.52217,1.0
1021.582435,1.0
1021.6427,1.0
1021.702965,1.0
1021.76323,1.0
1021.823495,1.0
1021.88376,1.0
1021.944025,1.0
1022.00429,1.0
1022.064555,1.0
1022.12482,1.0
1022.185085,1.0
1022.24535,1.0
1022.305615,1.0
1022.36588,1.0
1022.426145,1.0
1022.48641,1.0
1022.546675,1.0
1022.60694,1.0
1022.667205,1.0
1022.72747,1.0
1022.787735,1.0
1022.848,1.0
1022.908265,1.0
1022.96853,1.0
1023.028795,1.0
1023.08906,1.0
1023.149325,1.0
1023.20959,1.0
1023.269855,1.0
1023.33012,1.0
1023.390385,1.0
1023.45065,1.0
1023.510915,1.0
1023.57118,1.0
1023.631445,1.0
1023.69171,1.0
1023.751975,1.0
1023.81224,1.0
1023.872505,1.0
1023.93277,1.0
1023.993035,1.0
1024.0533,1.0
1024.113565,1.0
1024.17383,1.0
1024.234095,1.0
1024.29436,1.0
1024.354625,1.0
1024.41489,1.0
1024.475155,1.0
1024.53542,1.0
1024.595685,1.0
1024.65595,1.0
1024.716215,1.0
1024.77648,1.0
1024.836745,1.0
1024.89701,1.0
1024.957275,1.0
1025.01754,1.0
1025.077805,1.0
1025.13807,1.0
1025.198335,1.0
1025.2586,1.0
1025.318865,1.0
1025.37913,1.0
1025.439395,1.0
1025.49966,1.0
1025.559925,1.0
1025.62019,1.0
1025.680455,1.0
1025.74072,1.0
1025.800985,1.0
1025.86125,1.0
1025.921515,1.0
1025.98178,1.0
1026.042045,1.0
1026.10231,1.0
1026.162575,1.0
1026.22284,1.0
1026.283105,1.0
1026.34337,1.0
1026.403635,1.0
1026.4639,1.0
1026.524165,1.0
1026.58443,1.0
1026.644695,1.0
1026.70496,1.0
1026.765225,1.0
1026.82549,1.0
1026.885755,1.0
1026.94602,1.0
1027.006285,1.0
1027.06655,1.0
1027.126815,1.0
1027.18708,1.0
1027.247345,1.0
1027.30761,1.0
1027.367875,1.0
1027.42814,1.0
1027.488405,1.0
1027.54867,1.0
1027.608935,1.0
1027.6692,1.0
1027.729465,1.0
1027.78973,1.0
1027.849995,1.0
1027.91026,1.0
1027.970525,1.0
1028.03079,1.0
1028.091055,1.0
1028.15132,1.0
1028.211585,1.0
1028.27185,1.0
1028.332115,1.0
1028.39238,1.0
1028.452645,1.0
1028.51291,1.0
1028.573175,1.0
1028.63344,1.0
1028.693705,1.0
1028.75397,1.0
1028.814235,1.0
1028.8745,1.0
1028.934765,1.0
1028.99503,1.0
1029.055295,1.0
1029.11556,1.0
1029.175825,1.0
1029.23609,1.0
1029.296355,1.0
1029.35662,1.0
1029.416885,1.0
1029.47715,1.0
1029.537415,1.0
1029.59768,1.0
1029.657945,1.0
1029.71821,1.0
1029.778475,1.0
1029.83874,1.0
1029.899005,1.0
1029.95927,1.0
1030.019535,1.0
1030.0798,1.0
1030.140065,1.0
1030.20033,1.0
1030.260595,1.0
1030.32086,1.0
1030.381125,1.0
1030.44139,1.0
1030.501655,1.0
1030.56192,1.0
1030.622185,1.0
1030.68245,1.0
1030.742715,1.0
1030.80298,1.0
1030.863245,1.0
1030.92351,1.0
1030.983775,1.0
1031.04404,1.0
1031.104305,1.0
1031.16457,1.0
1031.224835,1.0
1031.2851,1.0
1031.345365,1.0
1031.40563,1.0
1031.465895,1.0
1031.52616,1.0
1031.586425,1.0
1031.64669,1.0
1031.706955,1.0
1031.76722,1.0
1031.827485,1.0
1031.88775,1.0
1031.948015,1.0
1032.00828,1.0
1032.068545,1.0
1032.12881,1.0
1032.189075,1.0
1032.24934,1.0
1032.309605,1.0
1032.36987,1.0
1032.430135,1.0
1032.4904,1.0
1032.550665,1.0
1032.61093,1.0
1032.671195,1.0
1032.73146,1.0
1032.791725,1.0
1032.85199,1.0
1032.912255,1.0
1032.97252,1.0
1033.032785,1.0
1033.09305,1.0
1033.153315,1.0
1033.21358,1.0
1033.273845,1.0
1033.33411,1.0
1033.394375,1.0
1033.45464,1.0
1033.514905,1.0
1033.57517,1.0
1033.635435,1.0
1033.6957,1.0
1033.755965,1.0
1033.81623,1.0
1033.876495,1.0
1033.93676,1.0
1033.997025,1.0
1034.05729,1.0
1034.117555,1.0
1034.17782,1.0
1034.238085,1.0
1034.29835,1.0
1034.358615,1.0
1034.41888,1.0
1034.479145,1.0
1034.53941,1.0
1034.599675,1.0
1034.65994,1.0
1034.720205,1.0
1034.78047,1.0
1034.840735,1.0
1034.901,1.0
1034.961265,1.0
1035.02153,1.0
1035.081795,1.0
1035.14206,1.0
1035.202325,1.0
1035.26259,1.0
1035.322855,1.0
1035.38312,1.0
1035.443385,1.0
1035.50365,1.0
1035.563915,1.0
1035.62418,1.0
1035.684445,1.0
1035.74471,1.0
1035.804975,1.0
1035.86524,1.0
1035.925505,1.0
1035.98577,1.0
1036.046035,1.0
1036.1063,1.0
1036.166565,1.0
1036.22683,1.0
1036.287095,1.0
1036.34736,1.0
1036.407625,1.0
1036.46789,1.0
1036.528155,1.0
1036.58842,1.0
1036.648685,1.0
1036.70895,1.0
1036.769215,1.0
1036.82948,1.0
1036.889745,1.0
1036.95001,1.0
1037.010275,1.0
1037.07054,1.0
1037.130805,1.0
1037.19107,1.0
1037.251335,1.0
1037.3116,1.0
1037.371865,1.0
1037.43213,1.0
1037.492395,1.0
1037.55266,1.0
1037.612925,1.0
1037.67319,1.0
1037.733455,1.0
1037.79372,1.0
1037.853985,1.0
1037.91425,1.0
1037.974515,1.0
1038.03478,1.0
1038.095045,1.0
1038.15531,1.0
1038.215575,1.0
1038.27584,1.0
1038.336105,1.0
1038.39637,1.0
1038.456635,1.0
1038.5169,1.0
1038.577165,1.0
1038.63743,1.0
1038.697695,1.0
1038.75796,1.0
1038.818225,1.0
1038.87849,1.0
1038.938755,1.0
1038.99902,1.0
1039.059285,1.0
1039.11955,1.0
1039.179815,1.0
1039.24008,1.0
1039.300345,1.0
1039.36061,1.0
1039.420875,1.0
1039.48114,1.0
1039.541405,1.0
1039.60167,1.0
1039.661935,1.0
1039.7222,1.0
1039.782465,1.0
1039.84273,1.0
1039.902995,1.0
1039.96326,1.0
1040.023525,1.0
1040.08379,1.0
1040.144055,1.0
1040.20432,1.0
1040.264585,1.0
1040.32485,1.0
1040.385115,1.0
1040.44538,1.0
1040.505645,1.0
1040.56591,1.0
1040.626175,1.0
1040.68644,1.0
1040.746705,1.0
1040.80697,1.0
1040.867235,1.0
1040.9275,1.0
1040.987765,1.0
1041.04803,1.0
1041.108295,1.0
1041.16856,1.0
1041.228825,1.0
1041.28909,1.0
1041.349355,1.0
1041.40962,1.0
1041.469885,1.0
1041.53015,1.0
1041.590415,1.0
1041.65068,1.0
1041.710945,1.0
1041.77121,1.0
1041.831475,1.0
1041.89174,1.0
1041.952005,1.0
1042.01227,1.0
1042.072535,1.0
1042.1328,1.0
1042.193065,1.0
1042.25333,1.0
1042.313595,1.0
1042.37386,1.0
1042.434125,1.0
1042.49439,1.0
1042.554655,1.0
1042.61492,1.0
1042.675185,1.0
1042.73545,1.0
1042.795715,1.0
1042.85598,1.0
1042.916245,1.0
1042.97651,1.0
1043.036775,1.0
1043.09704,1.0
1043.157305,1.0
1043.21757,1.0
1043.277835,1.0
1043.3381,1.0
1043.398365,1.0
1043.45863,1.0
1043.518895,1.0
1043.57916,1.0
1043.639425,1.0
1043.69969,1.0
1043.759955,1.0
1043.82022,1.0
1043.880485,1.0
1043.94075,1.0
1044.001015,1.0
1044.06128,1.0
1044.121545,1.0
1044.18181,1.0
1044.242075,1.0
1044.30234,1.0
1044.362605,1.0
1044.42287,1.0
1044.483135,1.0
1044.5434,1.0
1044.603665,1.0
1044.66393,1.0
1044.724195,1.0
1044.78446,1.0
1044.844725,1.0
1044.90499,1.0
1044.965255,1.0
1045.02552,1.0
1045.085785,1.0
1045.14605,1.0
1045.206315,1.0
1045.26658,1.0
1045.326845,1.0
1045.38711,1.0
1045.447375,1.0
1045.50764,1.0
1045.567905,1.0
1045.62817,1.0
1045.688435,1.0
1045.7487,1.0
1045.808965,1.0
1045.86923,1.0
1045.929495,1.0
1045.98976,1.0
1046.050025,1.0
1046.11029,1.0
1046.170555,1.0
1046.23082,1.0
1046.291085,1.0
1046.35135,1.0
1046.411615,1.0
1046.47188,1.0
1046.532145,1.0
1046.59241,1.0
1046.652675,1.0
1046.71294,1.0
1046.773205,1.0
1046.83347,1.0
1046.893735,1.0
1046.954,1.0
1047.014265,1.0
1047.07453,1.0
1047.134795,1.0
1047.19506,1.0
1047.255325,1.0
1047.31559,1.0
1047.375855,1.0
1047.43612,1.0
1047.496385,1.0
1047.55665,1.0
1047.616915,1.0
1047.67718,1.0
1047.737445,1.0
1047.79771,1.0
1047.857975,1.0
1047.91824,1.0
1047.978505,1.0
1048.03877,1.0
1048.099035,1.0
1048.1593,1.0
1048.219565,1.0
1048.27983,1.0
1048.340095,1.0
1048.40036,1.0
1048.460625,1.0
1048.52089,1.0
1048.581155,1.0
1048.64142,1.0
1048.701685,1.0
1048.76195,1.0
1048.822215,1.0
1048.88248,1.0
1048.942745,1.0
1049.00301,1.0
1049.063275,1.0
1049.12354,1.0
1049.183805,1.0
1049.24407,1.0
1049.304335,1.0
1049.3646,1.0
1049.424865,1.0
1049.48513,1.0
1049.545395,1.0
1049.60566,1.0
1049.665925,1.0
1049.72619,1.0
1049.786455,1.0
1049.84672,1.0
1049.906985,1.0
1049.96725,1.0
1050.027515,1.0
1050.08778,1.0
1050.148045,1.0
1050.20831,1.0
1050.268575,1.0
1050.32884,1.0
1050.389105,1.0
1050.44937,1.0
1050.509635,1.0
1050.5699,1.0
1050.630165,1.0
1050.69043,1.0
1050.750695,1.0
1050.81096,1.0
1050.871225,1.0
1050.93149,1.0
1050.991755,1.0
1051.05202,1.0
1051.112285,1.0
1051.17255,1.0
1051.232815,1.0
1051.29308,1.0
