nu,[0]1-3-Dichlorobenzene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
656.978556,0.9011351793974389
657.097758,0.9270349609961385
657.21696,0.9156638112149558
657.336162,0.8437407498468223
657.455364,0.8918208565821002
657.574566,0.9123815592793626
657.693768,0.9212360297905777
657.81297,0.9241415744274223
657.932172,0.887949861374618
658.051374,0.8859276418969138
658.170576,0.8927399052932143
658.289778,0.8721446376179031
658.40898,0.8960939648692313
658.528182,0.8871155806782839
658.647384,0.8560983624823342
658.766586,0.9014686611041273
658.885788,0.8752199961980095
659.00499,0.8942141420478033
659.124192,0.8488863202889436
659.243394,0.8932757099617167
659.362596,0.835487409900819
659.481798,0.9086411838251344
659.601,0.8259095624622159
659.720202,0.8499990900735958
659.839404,0.8785082327739305
659.958606,0.850160605244165
660.077808,0.832177100196064
660.19701,0.866104247057467
660.316212,0.8375033628061931
660.435414,0.8958520521584022
660.554616,0.8424845122589679
660.673818,0.8527063895046844
660.79302,0.8235343648486246
660.912222,0.793374429845627
661.031424,0.8528769478378501
661.150626,0.8951983188020328
661.269828,0.8178142879508069
661.38903,0.8244242624208522
661.508232,0.8242511515030263
661.627434,0.8178142879508069
661.746636,0.8438166899315611
661.865838,0.7948435310404467
661.98504,0.8199843699025127
662.104242,0.7887625137179614
662.223444,0.8002188709862259
662.342646,0.7760719841664914
662.461848,0.7833466191804334
662.58105,0.8030807577840431
662.700252,0.7741497102506435
662.819454,0.7770893046651909
662.938656,0.7606666949849376
663.057858,0.7828767521831204
663.17706,0.7929937015014137
663.296262,0.7709744845001153
663.415464,0.7463653898231885
663.534666,0.8163108932082983
663.653868,0.7555570403401564
663.77307,0.8269756732914341
663.892272,0.7820004210577113
664.011474,0.7889676186340118
664.130676,0.7931523161026454
664.249878,0.7375584055040775
664.36908,0.7823367535450686
664.488282,0.747620337539009
664.607484,0.7825558385065244
664.726686,0.755073638539415
664.845888,0.7830959883653648
664.96509,0.7714526368924303
665.084292,0.7425611906879479
665.203494,0.7981968761446542
665.322696,0.7501440681741565
665.441898,0.7423755735933796
665.5611,0.7774079766033868
665.680302,0.762456363755337
665.799504,0.7616028906620796
665.918706,0.816343546297084
666.037908,0.7622581508695524
666.15711,0.7826340980032847
666.276312,0.7536780436314422
666.395514,0.7156815310541434
666.514716,0.785197500382462
666.633918,0.7334102847932714
666.75312,0.7594050357381564
666.872322,0.7589722982096977
666.991524,0.7602864567049368
667.110726,0.6993247866188997
667.229928,0.7445985983242247
667.34913,0.6928442863926704
667.468332,0.7338064332975296
667.587534,0.7118699775834711
667.706736,0.7163187711465596
667.825938,0.6964912838879636
667.94514,0.710802973070544
668.064342,0.7239376565801492
668.183544,0.7089076605006841
668.302746,0.7283161886562644
668.421948,0.747097186426983
668.54115,0.6843539667264154
668.660352,0.7162471428509194
668.779554,0.7039133590000368
668.898756,0.6982207258936962
669.017958,0.7210693214959623
669.13716,0.7155312537122952
669.256362,0.7012365516582988
669.375564,0.6888167558621023
669.494766,0.6923040785577284
669.613968,0.711727617824405
669.73317,0.6819083597739688
669.852372,0.7007108214180388
669.971574,0.6538874742828766
670.090776,0.7052873292356898
670.209978,0.6477502976670501
670.32918,0.7424126933000441
670.448382,0.6750557492760668
670.567584,0.6875986285649069
670.686786,0.6711114905503911
670.805988,0.6738686960705798
670.92519,0.6634511849225535
671.044392,0.6353749385052784
671.163594,0.6756162781352636
671.282796,0.6652648812264056
671.401998,0.6792540963488075
671.5212,0.6828159012737864
671.640402,0.6444422918642957
671.759604,0.6439076266787945
671.878806,0.661278629973891
671.998008,0.6622911606662112
672.11721,0.6493522184600372
672.236412,0.6330727085538865
672.355614,0.6351652993679318
672.474816,0.643257608290392
672.594018,0.6476531424092266
672.71322,0.621754474314768
672.832422,0.6110234138528453
672.951624,0.5806483238344727
673.070826,0.558249100247914
673.190028,0.5348868766274831
673.30923,0.4932051824208963
673.428432,0.4306153701330467
673.547634,0.3667407807393576
673.666836,0.3117667396854656
673.786038,0.24600584085958407
673.90524,0.20254362166591727
674.024442,0.17021379745507825
674.143644,0.15654684260772253
