nu,[0]Isopentane-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
654.719258,0.9998777174771173
654.960312,1.0001256178892663
655.201366,0.9998423524276847
655.44242,0.9998719681967709
655.683474,0.9999224930038224
655.924528,1.000052526379462
656.165582,1.0003439191266268
656.406636,1.0001718947722136
656.64769,1.0000924992777944
656.888744,1.0001409299296897
657.129798,0.9999352110988915
657.370852,0.9998798872141184
657.611906,0.9998471616809661
657.85296,1.0000125320785258
658.094014,1.000034314588732
658.335068,0.99982200584284
658.576122,1.0000472611167714
658.817176,1.00008421554593
659.05823,0.9997973905280719
659.299284,1.0000460450600412
659.540338,1.0003455096747227
659.781392,0.9999283585663701
660.022446,1.000077704018801
660.2635,1.0001415800215054
660.504554,0.9998575901412468
660.745608,1.0002288961927366
660.986662,0.9999888360623173
661.227716,1.000065081117684
661.46877,1.0000184681705346
661.709824,1.0000068979237906
661.950878,0.9999979912020176
662.191932,0.9999544850358374
662.432986,1.0000958055890623
662.67404,1.0000996619659237
662.915094,0.9998602397673714
663.156148,1.0000868327697467
663.397202,1.0000955725667668
663.638256,0.9998886961947282
663.87931,0.9999628176912791
664.120364,1.0001220874520664
664.361418,0.9997668871750179
664.602472,1.0002211544510407
664.843526,0.9999735833489258
665.08458,1.000182326619478
665.325634,0.9999070233225992
665.566688,1.0001358792307464
665.807742,1.0000119550714612
666.048796,1.0000830394475841
666.28985,1.0001122863036351
666.530904,1.000071137530154
666.771958,0.9999584138647273
667.013012,1.0003316349787246
667.254066,0.9997835434301044
667.49512,1.0000874198208898
667.736174,0.9999216850667745
667.977228,0.9998713482763428
668.218282,0.999912631816822
668.459336,0.9999897270527671
668.70039,1.0002631546191034
668.941444,1.0001798361685854
669.182498,0.9999888490621722
669.423552,1.0000365526680326
669.664606,0.9999136627272769
669.90566,1.0000593307599999
670.146714,0.9996065774109709
670.387768,0.9999005839421038
670.628822,1.0001560221701928
670.869876,0.9997818637951624
671.11093,1.0003380171149148
671.351984,1.0000776160119669
671.593038,1.0000716415661344
671.834092,1.000147420865388
672.075146,0.9999263567118001
672.3162,1.000024667304233
672.557254,1.0000048471117473
672.798308,1.000004560510399
673.039362,0.9999763292801559
673.280416,0.9999905365447788
673.52147,1.0000360126484398
673.762524,0.9999888210624848
674.003578,1.0000308254750951
674.244632,0.9998913259054573
674.485686,1.0000715995631264
674.72674,1.000290312132413
674.967794,0.9999549950127549
675.208848,1.0002107522051262
675.449902,1.0001103460876817
675.690956,1.0000594327660568
675.93201,0.9998801771793276
676.173064,0.9999972861036827
676.414118,0.9999706014321463
676.655172,1.0002044809033703
676.896226,1.000050249262452
677.13728,1.0001181669811678
677.378334,1.000167073955299
677.619388,1.0000162901326828
677.860442,1.0002027905592261
678.101496,1.0001163167642704
678.34255,0.9999873860795562
678.583604,1.0000551325197415
678.824658,1.000127748159101
679.065712,1.0000950405160638
679.306766,0.9998122476276832
679.54782,0.9999798222035745
679.788874,0.9999794912103082
680.029928,0.9999753683033652
680.270982,0.9999307263995266
680.512036,1.0002294363164865
680.75309,1.0000877508498807
680.994144,0.9998720181903706
681.235198,0.9999983878012996
681.476252,1.00024763065541
681.717306,0.9998465117805222
681.95836,0.9998894461115315
682.199414,0.999763767907196
682.440468,1.0000705244867347
682.681522,1.0000980828098043
682.922576,1.0001823366213014
683.16363,1.0000846175798654
683.404684,1.0000210962225222
683.645738,0.9999015778437782
683.886792,0.9998994650539764
684.127846,1.0000272543713937
684.3689,0.9998431722987499
684.609954,0.999954550032881
684.851008,1.000005651215968
685.092062,1.0000281323957083
685.333116,1.0000121210734596
685.57417,1.0001652836578387
685.815224,1.0000359006444126
686.056278,1.0000785150821476
686.297332,1.0001204872580067
686.538386,0.9998437622063955
686.77944,1.0000998639860759
687.020494,1.0000188421775116
687.261548,1.0000076012288892
687.502602,0.9999372159709996
687.743656,0.9999022037823619
687.98471,0.9999360450452053
688.225764,1.0000915001858868
688.466818,0.9999987823007414
688.707872,1.0000588717328724
688.948926,1.000059381763027
689.18998,1.0000311124839834
689.431034,0.9999109719632309
689.672088,1.0000676092854048
689.913142,0.9999724543793875
690.154196,1.0000432079334358
690.39525,1.0003147495232398
690.636304,1.000062046924831
690.877358,1.000087929865604
691.118412,0.9999735523497453
691.359466,0.9998011497733277
691.60052,1.0001216573996614
691.841574,1.0000584177062477
692.082628,0.9997560997485035
692.323682,1.000151211431296
692.564736,1.0001894179373125
692.80579,0.9999908727416537
693.046844,0.9999658525830363
693.287898,1.0001697043981626
693.528952,1.0000654281403274
693.770006,0.9999414997112086
694.01106,0.9999161505155646
694.252114,1.000183786886741
694.493168,1.0000730586686546
694.734222,1.0000903520815034
694.975276,1.0000952885396646
695.21633,0.9998973152724375
695.457384,0.999974240331786
695.698438,1.0000854496506135
695.939492,1.000072199606266
696.180546,0.9999942439165663
696.4216,0.9998613696100807
696.662654,0.9999819671625936
696.903708,1.0000307664732782
697.144762,1.0000742647574905
697.385816,1.0000350186131373
697.62687,1.0000785670862318
697.867924,1.0000840055282667
698.108978,0.9998791273056928
698.350032,0.9998791073081105
698.591086,0.9999805001901237
698.83214,1.0000306264689807
699.073194,0.9999517361647364
699.314248,0.9998312442408553
699.555302,0.999864899126945
699.796356,1.0001446804652092
700.03741,1.0000484921757076
700.278464,1.000072985663324
700.519518,1.000106095627743
700.760572,0.9999155005702779
701.001626,1.0002754879398348
701.24268,0.9999917458340658
701.483734,1.000300075013502
701.724788,1.000004161508659
701.965842,0.9998777474734493
702.206896,1.0001117062386773
702.44795,0.999939528828455
702.689004,1.0000360176486198
702.930058,0.9999893030572127
703.171112,0.999948170343203
703.412166,1.0001483610044055
703.65322,1.0000033243055255
703.894274,1.0000893279895073
704.135328,1.0000748898041014
704.376382,0.9999205091595643
704.617436,1.000023797283151
704.85849,0.9998758577062923
705.099544,0.9999622397129376
705.340598,1.0000285394072412
705.581652,1.000059401764215
705.822706,1.000214593021789
706.06376,1.0000124620776512
706.304814,0.9997176998541869
706.545868,0.9999386548816888
706.786922,0.9998801871781295
707.027976,0.9999857211019444
707.26903,0.9997892722062213
707.510084,1.0000518253428867
707.751138,1.0001171768646726
707.992192,1.0000508712939005
708.233246,1.0000858866880504
708.4743,1.0000457260454036
708.715354,0.9999565089457633
708.956408,0.9999534720824571
709.197462,0.9998922058102112
709.438516,0.9998952854829478
709.67957,0.9998272249273322
709.920624,0.9999530541019932
710.161678,0.9999569639260784
710.402732,0.999785203072164
710.643786,0.9999833271389937
710.88484,1.0001295083854869
711.125894,0.9997053034315667
711.366948,0.9999169044526263
711.608002,1.0000234522750002
711.849056,0.9998832168196865
712.09011,1.0000620699262581
712.331164,0.9999693484697677
712.572218,1.0000244642992462
712.813272,0.9999962377070775
713.054326,1.0000590237418325
713.29538,1.0000401888075485
713.536434,0.999950812209759
713.777488,0.9998251552871188
714.018542,1.0001624731973404
